
[00:00:00.000 --> 00:00:02.000]  各位電視姊妹 轉來平安
[00:07:02.000 --> 00:07:09.000]  聖經緊張的如果要說數日子
[00:07:09.000 --> 00:07:11.000]  那就很有興趣很有意思的
[00:07:11.000 --> 00:07:16.000]  因為馬太會一打開就跟我們數了
[00:07:16.000 --> 00:07:20.000]  不過每年聖誕節我們都避開了
[00:07:20.000 --> 00:07:23.000]  從來聖誕節我們讀馬太福音
[00:07:23.000 --> 00:07:28.000]  我們是由第一章第18節開始讀起
[00:07:28.000 --> 00:07:34.000]  耶穌基督降生的事 記在下面 阿們
[00:07:34.000 --> 00:07:38.000]  這個就是聖誕節的經文
[00:07:38.000 --> 00:07:44.000]  不是的 馬太跟從主
[00:07:44.000 --> 00:07:49.000]  我們中文的成語是頭不從容
[00:07:49.000 --> 00:07:53.000]  一樣重要 它剛好相反
[00:07:53.000 --> 00:07:57.000]  它放棄做稅吏 跟了耶穌之後
[00:07:57.000 --> 00:08:03.000]  聖靈感動它寫了馬太福音
[00:08:03.000 --> 00:08:08.000]  從耶穌出生開始記載
[00:08:08.000 --> 00:08:12.000]  不是 馬太在聖靈的感動之下
[00:08:12.000 --> 00:08:19.000]  它是從亞伯拉罕開始說起的
[00:08:19.000 --> 00:08:24.000]  你說前面那段家譜又沉悶又難讀
[00:08:24.000 --> 00:08:27.000]  那些名又不知道是誰打誰
[00:08:27.000 --> 00:08:31.000]  是舊約的事情 不是新約的開始
[00:08:31.000 --> 00:08:36.000]  我們如果有這樣的想法
[00:08:36.000 --> 00:08:42.000]  其實我們在那裡正在翻改聖經
[00:08:42.000 --> 00:08:46.000]  我們說馬太其實應該由18節開始
[00:08:46.000 --> 00:08:49.000]  耶穌基督降生的事 記在下面
[00:08:49.000 --> 00:08:52.000]  我們每年都是這樣讀聖經
[00:08:52.000 --> 00:08:58.000]  從來都當馬太沒有寫過第一章的上半章
[00:08:58.000 --> 00:09:01.000]  那聖靈感動它做甚麼呢?
[00:09:01.000 --> 00:09:04.000]  聖靈感動都不重要的
[00:09:04.000 --> 00:09:08.000]  我們怎樣尊重聖經的權威呢?
[00:09:08.000 --> 00:09:13.000]  所以如果我們要數
[00:09:13.000 --> 00:09:16.000]  不是四個星期那麼簡單
[00:09:16.000 --> 00:09:22.000]  福音書教我們從亞伯拉罕開始數起
[00:09:22.000 --> 00:09:24.000]  我們所讀的是中文聖經
[00:09:24.000 --> 00:09:27.000]  中文聖經的翻譯很通順的
[00:09:27.000 --> 00:09:30.000]  不過很難翻譯出
[00:09:30.000 --> 00:09:34.000]  其實在本來的四百來文
[00:09:34.000 --> 00:09:38.000]  耶穌基督降生的字
[00:09:38.000 --> 00:09:43.000]  這個降生希臘文這個字你和我都認識的
[00:09:43.000 --> 00:09:48.000]  就是創世紀英文聖經的書名
[00:09:48.000 --> 00:09:50.000]  認不認識?Genesis
[00:09:50.000 --> 00:09:53.000]  這個讀法是英文的讀法
[00:09:53.000 --> 00:09:55.000]  希臘文的讀法是Genesis
[00:09:55.000 --> 00:09:58.000]  G是讀「下」、「生」的
[00:09:58.000 --> 00:10:02.000]  Genesis這個字不是解創世紀
[00:10:02.000 --> 00:10:04.000]  不是解創造天地
[00:10:04.000 --> 00:10:07.000]  這個字其實是解家譜的
[00:10:07.000 --> 00:10:11.000]  在創世紀裏面你會讀到很多段的經文
[00:10:11.000 --> 00:10:15.000]  都是用這個字作為標題
[00:10:15.000 --> 00:10:19.000]  馬太用這個字很有意思的
[00:10:19.000 --> 00:10:23.000]  因為和第一節剛才我們讀過的
[00:10:23.000 --> 00:10:27.000]  耶穌基督的家譜
[00:10:27.000 --> 00:10:32.000]  那裏就真的用了家譜的希臘文
[00:10:32.000 --> 00:10:36.000]  Genesis的降生轉一轉
[00:10:36.000 --> 00:10:39.000]  就是Geneseo希臘文
[00:10:39.000 --> 00:10:41.000]  說了等於沒有說
[00:10:41.000 --> 00:10:43.000]  不過你聽到那個音是很相似的
[00:10:43.000 --> 00:10:45.000]  我們讀文法的時候
[00:10:45.000 --> 00:10:51.000]  在神學院就會教這個字根是相同的
[00:10:51.000 --> 00:10:53.000]  中文沒有這個東西
[00:10:53.000 --> 00:10:54.000]  英文我們都不熟
[00:10:54.000 --> 00:10:56.000]  所以我就不詳細講了
[00:10:56.000 --> 00:11:01.000]  還有每一節提到哪個「生」
[00:11:01.000 --> 00:11:04.000]  哪個是嗎?重複了很多次
[00:11:04.000 --> 00:11:06.000]  希臘文這個「生」字
[00:11:06.000 --> 00:11:12.000]  Aggregation又是同一個字這樣出來的
[00:11:12.000 --> 00:11:16.000]  最後17節總結這個家譜
[00:11:16.000 --> 00:11:27.000]  十四代重複了三次Geneseo這個「代」字
[00:11:27.000 --> 00:11:31.000]  所以其實馬太開頭
[00:11:31.000 --> 00:11:35.000]  她說耶穌基督降生的事
[00:11:35.000 --> 00:11:38.000]  在前面17節上半章
[00:11:38.000 --> 00:11:41.000]  是不停重複這個字
[00:11:41.000 --> 00:11:43.000]  你懂不懂得這樣聽?聽不到
[00:11:43.000 --> 00:11:45.000]  因為中文翻譯不出來
[00:11:45.000 --> 00:11:48.000]  這個要注釋、解釋給你聽
[00:11:48.000 --> 00:11:54.000]  原來耶穌的降生是要從上半章
[00:11:54.000 --> 00:11:58.000]  不停重複講的家譜
[00:11:58.000 --> 00:12:03.000]  十四代哪個「生」哪個
[00:12:03.000 --> 00:12:08.000]  這樣才掌握明白得好
[00:12:08.000 --> 00:12:12.000]  正如我們說今天聖誕節不是購物
[00:12:12.000 --> 00:12:16.000]  是對於不認識耶穌基督的人來說
[00:12:16.000 --> 00:12:19.000]  聖誕節最重要就是購物
[00:12:19.000 --> 00:12:22.000]  你要明白發生甚麼事
[00:12:22.000 --> 00:12:26.000]  其實聖經是有教我們的
[00:12:26.000 --> 00:12:31.000]  不過它用的方法我們從來都不看重
[00:12:31.000 --> 00:12:35.000]  甚至從來都不覺得重要
[00:12:35.000 --> 00:12:40.000]  這些人名真的很難的
[00:12:40.000 --> 00:12:44.000]  所以我們今天試一下
[00:12:44.000 --> 00:12:47.000]  來小心看清楚
[00:12:47.000 --> 00:12:53.000]  究竟馬太福音教我們甚麼
[00:12:53.000 --> 00:12:55.000]  或者簡單說一句
[00:12:55.000 --> 00:12:58.000]  為甚麼它不由18節開始
[00:12:58.000 --> 00:13:02.000]  為甚麼它要由一章一節開始
[00:13:02.000 --> 00:13:06.000]  我不敢要求大家以後到聖誕節
[00:13:06.000 --> 00:13:10.000]  一定要讀一次馬太福音的家譜
[00:13:10.000 --> 00:13:12.000]  你都讀不完的了 四卷福音書
[00:13:12.000 --> 00:13:14.000]  如果你要讀的話
[00:13:14.000 --> 00:13:16.000]  馬可最容易了
[00:13:16.000 --> 00:13:18.000]  馬可沒有記載耶穌降生的
[00:13:18.000 --> 00:13:20.000]  路加就很長期
[00:13:20.000 --> 00:13:22.000]  約翰也有一段
[00:13:22.000 --> 00:13:25.000]  「太初有道 道與神同在」
[00:13:25.000 --> 00:13:27.000]  輪流讀吧
[00:13:27.000 --> 00:13:29.000]  我想你明白的
[00:13:29.000 --> 00:13:32.000]  就是其實馬太在這裏
[00:13:32.000 --> 00:13:40.000]  不是將一段可有可無的家譜
[00:13:40.000 --> 00:13:42.000]  塞在這裏
[00:13:42.000 --> 00:13:45.000]  我們更加不應該
[00:13:45.000 --> 00:13:49.000]  當馬太福音第一章的上半章
[00:13:49.000 --> 00:13:53.000]  好像沒有記載過
[00:13:53.000 --> 00:13:57.000]  「理直氣壯 打開聖經」
[00:13:57.000 --> 00:14:01.000]  每年聖誕節就是從18節
[00:14:01.000 --> 00:14:05.000]  耶穌基督降生的事記載下面
[00:14:05.000 --> 00:14:07.000]  這樣開始
[00:14:07.000 --> 00:14:09.000]  馬太提醒我們降生嘛
[00:14:09.000 --> 00:14:10.000]  你說Genesis嘛
[00:14:10.000 --> 00:14:13.000]  前面家譜 生
[00:14:13.000 --> 00:14:16.000]  十四代不停提醒我們
[00:14:16.000 --> 00:14:21.000]  很密切的關係
[00:14:21.000 --> 00:14:26.000]  第一件事我們需要明白的
[00:14:26.000 --> 00:14:28.000]  就是讀聖經的時候
[00:14:28.000 --> 00:14:34.000]  有時有些事我們覺得是這樣的
[00:14:34.000 --> 00:14:36.000]  原來不是這樣的
[00:14:36.000 --> 00:14:38.000]  這句話是甚麼意思呢?
[00:14:38.000 --> 00:14:40.000]  讀聖經又是這樣又不是這樣
[00:14:40.000 --> 00:14:44.000]  是呀 有些時候那個意思
[00:14:44.000 --> 00:14:48.000]  不是停留在表面的
[00:14:48.000 --> 00:14:51.000]  我們懂得深入一點去理解
[00:14:51.000 --> 00:14:55.000]  或者有些說話其實沒有直接說出來的
[00:14:55.000 --> 00:14:57.000]  在哪裡呢?
[00:14:57.000 --> 00:14:59.000]  十四代
[00:14:59.000 --> 00:15:01.000]  你讀的時候
[00:15:01.000 --> 00:15:03.000]  因為你覺得不要緊
[00:15:03.000 --> 00:15:05.000]  跟我們沒有關係
[00:15:05.000 --> 00:15:07.000]  所以你就不想
[00:15:07.000 --> 00:15:09.000]  你一停下來
[00:15:09.000 --> 00:15:10.000]  這段很重要的
[00:15:10.000 --> 00:15:11.000]  聖靈感動的
[00:15:11.000 --> 00:15:14.000]  馬太開始說耶穌降生
[00:15:14.000 --> 00:15:15.000]  就說家譜
[00:15:15.000 --> 00:15:17.000]  就說誰生誰
[00:15:17.000 --> 00:15:21.000]  就說十四代 十四代 十四代
[00:15:21.000 --> 00:15:24.000]  這麼巧合的
[00:15:24.000 --> 00:15:26.000]  有沒有這樣想過的?
[00:15:26.000 --> 00:15:30.000]  不敢 讀聖經是很靈修的
[00:15:30.000 --> 00:15:32.000]  要靜泣危坐的
[00:15:32.000 --> 00:15:34.000]  開音樂都不行的
[00:15:34.000 --> 00:15:36.000]  砌杯茶也不對的
[00:15:36.000 --> 00:15:38.000]  要跪在那裏讀聖經的
[00:15:38.000 --> 00:15:42.000]  沒有了 今天我估你們不流行的了
[00:15:42.000 --> 00:15:47.000]  讀聖經要尊重聖經
[00:15:47.000 --> 00:15:49.000]  要專心聆聽
[00:15:49.000 --> 00:15:51.000]  所以更加要看清楚
[00:15:51.000 --> 00:15:54.000]  十四代這麼巧合的
[00:15:54.000 --> 00:15:57.000]  有沒有這樣想過的?
[00:15:57.000 --> 00:16:00.000]  不敢 聖經說十四代
[00:16:00.000 --> 00:16:02.000]  就一定是十四代的了
[00:16:02.000 --> 00:16:04.000]  馬太是瑞麗
[00:16:04.000 --> 00:16:07.000]  她數數目比我們精算很多
[00:16:07.000 --> 00:16:09.000]  跟你數一次吧
[00:16:09.000 --> 00:16:10.000]  你有聖經在手嗎?
[00:16:10.000 --> 00:16:13.000]  沒有啊 現在疫情之後還沒有派回聖經
[00:16:13.000 --> 00:16:16.000]  我們有秩序表
[00:16:16.000 --> 00:16:18.000]  你看著
[00:16:18.000 --> 00:16:20.000]  我跟你數一次
[00:16:20.000 --> 00:16:22.000]  很少時間的
[00:16:22.000 --> 00:16:24.000]  一生人做一次
[00:16:24.000 --> 00:16:26.000]  數清楚
[00:16:26.000 --> 00:16:28.000]  十四代 你記住了
[00:16:28.000 --> 00:16:30.000]  開始 第二節
[00:16:30.000 --> 00:16:32.000]  阿伯拉罕第一代 以撒第二代
[00:16:32.000 --> 00:16:35.000]  雅各第三代 猶大第四代
[00:16:35.000 --> 00:16:37.000]  跟不跟得上啊?
[00:16:37.000 --> 00:16:39.000]  下面就沒那麼熟了
[00:16:39.000 --> 00:16:41.000]  小心看著
[00:16:41.000 --> 00:16:43.000]  伯勒斯第五代 希斯倫第六代
[00:16:43.000 --> 00:16:47.000]  阿蘭第七代 阿米蘭達第八代
[00:16:47.000 --> 00:16:50.000]  納遜第九 薩門第十代
[00:16:50.000 --> 00:16:54.000]  波亞斯十一 俄比德十二
[00:16:54.000 --> 00:16:58.000]  耶西十三 大衛 多少啊?
[00:16:58.000 --> 00:17:02.000]  十四 感謝主 哈利路亞
[00:17:02.000 --> 00:17:04.000]  準確
[00:17:04.000 --> 00:17:06.000]  很容易的啊
[00:17:06.000 --> 00:17:07.000]  這個沒甚麼困難的
[00:17:07.000 --> 00:17:09.000]  對啊 是十四代啊
[00:17:09.000 --> 00:17:11.000]  為甚麼還要數下去啊?
[00:17:11.000 --> 00:17:13.000]  它說三次嘛
[00:17:13.000 --> 00:17:16.000]  十四代 十四代 十四代
[00:17:16.000 --> 00:17:19.000]  第一段我們知道十四代
[00:17:19.000 --> 00:17:22.000]  從阿伯拉罕到大衛
[00:17:22.000 --> 00:17:24.000]  共有十四代
[00:17:24.000 --> 00:17:26.000]  好 再數下去
[00:17:26.000 --> 00:17:30.000]  從大衛到巴比倫的時候
[00:17:30.000 --> 00:17:33.000]  大衛第一 索羅門第二
[00:17:33.000 --> 00:17:36.000]  羅波安第三 阿比亞第四
[00:17:36.000 --> 00:17:39.000]  阿薩第五 約沙伐六
[00:17:39.000 --> 00:17:42.000]  約蘭第七 烏西亞第八
[00:17:42.000 --> 00:17:45.000]  約坦第九 哈斯第十
[00:17:45.000 --> 00:17:47.000]  跟著數下去
[00:17:47.000 --> 00:17:50.000]  西西加十一 馬拿西十二
[00:17:50.000 --> 00:17:55.000]  阿門十三 約西亞十四
[00:17:55.000 --> 00:17:57.000]  感謝主 還沒有?
[00:17:57.000 --> 00:17:59.000]  還沒有啊
[00:17:59.000 --> 00:18:02.000]  百姓被遷到巴比倫
[00:18:02.000 --> 00:18:09.000]  約西亞新耶哥利亞和他的弟兄
[00:18:09.000 --> 00:18:11.000]  那麼約西亞是十四
[00:18:11.000 --> 00:18:14.000]  耶哥利亞呢?
[00:18:14.000 --> 00:18:16.000]  十五啊
[00:18:16.000 --> 00:18:18.000]  你不敢出聲啊?
[00:18:18.000 --> 00:18:21.000]  聖經說明是十四的
[00:18:21.000 --> 00:18:25.000]  對了 真是有讀聖經
[00:18:25.000 --> 00:18:27.000]  靈修沒有黑眼睛睡
[00:18:27.000 --> 00:18:29.000]  你清醒 你說
[00:18:29.000 --> 00:18:32.000]  大衛已經數了
[00:18:32.000 --> 00:18:36.000]  屬於上一個三分一的十四代了
[00:18:36.000 --> 00:18:39.000]  所以應該扣了他十五減一多少?
[00:18:39.000 --> 00:18:41.000]  感謝主
[00:18:41.000 --> 00:18:44.000]  又是十四代 正確
[00:18:44.000 --> 00:18:46.000]  好 我們再數下去
[00:18:46.000 --> 00:18:49.000]  巴比倫之後 十二節開始
[00:18:49.000 --> 00:18:52.000]  耶哥利亞第一 撒拉斯第二
[00:18:52.000 --> 00:18:55.000]  所羅伯第三 阿比沃第四代
[00:18:55.000 --> 00:18:58.000]  以利亞勁第五代 阿瑟第六代
[00:18:58.000 --> 00:19:02.000]  撒杜第七 阿金第八 以律第九
[00:19:02.000 --> 00:19:07.000]  以利亞撒第十 馬丹十一 雅各十二
[00:19:07.000 --> 00:19:13.000]  約瑟十三 耶穌 基督十四
[00:19:13.000 --> 00:19:16.000]  感謝主 行了嗎?
[00:19:16.000 --> 00:19:18.000]  行了嗎?
[00:19:18.000 --> 00:19:22.000]  你讀聖經真是「倭果跌步」
[00:19:22.000 --> 00:19:25.000]  剛才才提醒了我們 甚麼?
[00:19:25.000 --> 00:19:30.000]  耶哥利亞早了一次了
[00:19:30.000 --> 00:19:34.000]  這一次如果大衛不可以相同計數
[00:19:34.000 --> 00:19:38.000]  那這裡應該把耶哥利亞剔出來
[00:19:38.000 --> 00:19:42.000]  十四減一 十三
[00:19:42.000 --> 00:19:45.000]  不是 不是 不是 應該算上十四
[00:19:45.000 --> 00:19:49.000]  那大衛算上去就十五了
[00:19:49.000 --> 00:19:51.000]  你明白我的意思嗎?
[00:19:51.000 --> 00:19:53.000]  你讀聖經要數的
[00:19:53.000 --> 00:19:56.000]  不用數的了 一定對的了
[00:19:56.000 --> 00:19:59.000]  馬太的數學很精的
[00:19:59.000 --> 00:20:03.000]  所以她在做一件甚麼事呢?
[00:20:03.000 --> 00:20:05.000]  要不就十四 十五 十四
[00:20:05.000 --> 00:20:08.000]  要不就十四 十四 十三
[00:20:08.000 --> 00:20:12.000]  總之就一定不是十四 十四 十四
[00:20:12.000 --> 00:20:16.000]  糟了 那怎麼讀聖經呢?
[00:20:16.000 --> 00:20:19.000]  你不用怕
[00:20:19.000 --> 00:20:23.000]  坦白說 馬太還多玩了一個遊戲
[00:20:23.000 --> 00:20:26.000]  是因為我們這些愛方人 基督徒
[00:20:26.000 --> 00:20:28.000]  從來都不讀舊約聖經
[00:20:28.000 --> 00:20:32.000]  所以從來都不知道她玩了這個遊戲
[00:20:32.000 --> 00:20:36.000]  在中間第八節
[00:20:36.000 --> 00:20:42.000]  最後那句 馬太說約蘭生烏西亞
[00:20:42.000 --> 00:20:44.000]  看到嗎? 看到
[00:20:44.000 --> 00:20:48.000]  其實她中間跳了三代
[00:20:48.000 --> 00:20:50.000]  因為你不讀聖經
[00:20:50.000 --> 00:20:54.000]  哪裡記載歷代至上三章
[00:20:54.000 --> 00:20:56.000]  十一、十二節
[00:20:56.000 --> 00:20:58.000]  那些家寶不讀也罷
[00:20:58.000 --> 00:21:00.000]  所以你不知道
[00:21:00.000 --> 00:21:02.000]  你不懂
[00:21:02.000 --> 00:21:04.000]  在約蘭之後
[00:21:04.000 --> 00:21:11.000]  其實是阿哈謝約阿茲和阿瑪謝
[00:21:11.000 --> 00:21:13.000]  遷到烏西亞
[00:21:13.000 --> 00:21:15.000]  或者她叫做阿法利亞
[00:21:15.000 --> 00:21:19.000]  你讀歷代至公開的經卷
[00:21:19.000 --> 00:21:22.000]  不是皇室
[00:21:22.000 --> 00:21:25.000]  瘋傳三十年的甚麼
[00:21:25.000 --> 00:21:28.000]  classified的國家機密
[00:21:28.000 --> 00:21:33.000]  不是 人人手中都有歷代至的記載
[00:21:33.000 --> 00:21:35.000]  人人都知道
[00:21:35.000 --> 00:21:41.000]  馬太在約蘭生烏西亞
[00:21:41.000 --> 00:21:47.000]  這幾個字中間跳了三代的君王
[00:21:47.000 --> 00:21:49.000]  是你不知道
[00:21:49.000 --> 00:21:52.000]  所以回去好好地讀歷代至
[00:21:52.000 --> 00:21:56.000]  好好地讀創世紀那些家寶
[00:21:56.000 --> 00:21:59.000]  哎呀 這麼多古惑
[00:21:59.000 --> 00:22:01.000]  你以為是古惑
[00:22:01.000 --> 00:22:03.000]  你又開始把它放在一邊
[00:22:03.000 --> 00:22:05.000]  不是的 其實很精彩的
[00:22:05.000 --> 00:22:07.000]  我們應該要問的就是
[00:22:07.000 --> 00:22:10.000]  既然作者、讀者都是猶太人
[00:22:10.000 --> 00:22:18.000]  都知道家寶在君王一代一代沒得走的
[00:22:18.000 --> 00:22:22.000]  這個是公開的資訊
[00:22:22.000 --> 00:22:32.000]  為甚麼馬太要堅持十四代、十四代、十四代
[00:22:32.000 --> 00:22:37.000]  或者我們再升高一層
[00:22:37.000 --> 00:22:39.000]  無限上綱
[00:22:39.000 --> 00:22:42.000]  為甚麼定陵感動馬太
[00:22:42.000 --> 00:22:46.000]  明知道不是十四代
[00:22:46.000 --> 00:22:51.000]  要馬太寫下十四代、十四代、十四代
[00:22:51.000 --> 00:22:54.000]  明明中間是十七代
[00:22:54.000 --> 00:22:56.000]  最後是十三代
[00:22:56.000 --> 00:22:58.000]  是第一段十四代
[00:22:58.000 --> 00:23:01.000]  其實定陵可以感動馬太
[00:23:01.000 --> 00:23:05.000]  從亞伯拉罕到大衛有十四代
[00:23:05.000 --> 00:23:08.000]  從大衛到巴比倫十七代
[00:23:08.000 --> 00:23:11.000]  從巴比倫到基督十三代
[00:23:11.000 --> 00:23:12.000]  沒問題的
[00:23:12.000 --> 00:23:15.000]  為甚麼要重覆三次十四代
[00:23:15.000 --> 00:23:17.000]  讀聖經要問的是這個
[00:23:17.000 --> 00:23:19.000]  不是說錯了
[00:23:19.000 --> 00:23:22.000]  這裡馬太算錯了
[00:23:22.000 --> 00:23:27.000]  不是用錯字來將它放在一邊
[00:23:27.000 --> 00:23:31.000]  這樣我們太驕傲了
[00:23:31.000 --> 00:23:35.000]  不如我們承認我們不懂
[00:23:35.000 --> 00:23:37.000]  不知道為甚麼
[00:23:37.000 --> 00:23:39.000]  那我要找找書
[00:23:39.000 --> 00:23:45.000]  學者怎樣解釋給我們聽這個十四代
