
[00:00:00.000 --> 00:00:05.920]  我相信我們在這兩個星期裏面
[00:01:34.880 --> 00:01:37.520]  而是有一個靈裏面有一個復甦
[00:01:37.520 --> 00:01:43.120]  在40天這個禱告生活的第四週裏面
[00:01:43.120 --> 00:01:47.520]  我們需要在神面前有一個屬靈的復甦
[00:01:47.520 --> 00:01:50.080]  有一個靈裏面有一個醒覺
[00:01:50.080 --> 00:01:52.960]  用我們大家能夠是
[00:01:52.960 --> 00:01:54.960]  張開我們的眼睛
[00:01:54.960 --> 00:01:56.960]  睜開我們的眼睛
[00:01:56.960 --> 00:02:00.960]  看到神要我們看的事情
[00:02:00.960 --> 00:02:03.520]  講到我們張開眼的時候
[00:02:03.520 --> 00:02:06.160]  我就想起舊約有一個先知
[00:02:06.160 --> 00:02:12.080]  這個先知在他侍奉的人生裏面
[00:02:12.080 --> 00:02:14.080]  經歷過一些事情
[00:02:14.080 --> 00:02:16.080]  他是以尼沙
[00:02:16.080 --> 00:02:20.080]  以尼沙是接續以利亞做先知的
[00:02:20.080 --> 00:02:24.320]  當時以色列國面對有一個危機
[00:02:24.320 --> 00:02:26.800]  這個危機是從北邊來的
[00:02:26.800 --> 00:02:29.520]  有個阿蘭的大軍犯警
[00:02:29.520 --> 00:02:32.000]  阿蘭幾十萬的軍隊
[00:02:32.000 --> 00:02:35.040]  浩浩蕩蕩的來到是
[00:02:35.040 --> 00:02:37.040]  建城坡城
[00:02:37.040 --> 00:02:39.920]  建城邑的攻佔城邑
[00:02:39.920 --> 00:02:42.320]  一路來到南下
[00:02:42.320 --> 00:02:44.320]  去到撒瑪利亞
[00:02:44.320 --> 00:02:47.200]  差不多到撒瑪利亞的時候
[00:02:47.200 --> 00:02:50.240]  當時以色列國的軍民
[00:02:50.240 --> 00:02:52.240]  大家都是慌失失
[00:02:52.240 --> 00:02:54.240]  心裏面惶恐不安
[00:02:54.240 --> 00:02:57.920]  見到前面這個大軍壓境
[00:02:57.920 --> 00:02:59.920]  見到自己的軟弱
[00:02:59.920 --> 00:03:03.840]  當我們在這個環境裏面的時候
[00:03:03.840 --> 00:03:05.840]  我們有時會內心裏面
[00:03:05.840 --> 00:03:07.840]  感覺到很為難
[00:03:07.840 --> 00:03:09.840]  以尼沙當時
[00:03:13.840 --> 00:03:15.840]  他默默的祈禱
[00:03:15.840 --> 00:03:18.480]  當他在房間裏面祈禱的時候
[00:03:18.480 --> 00:03:20.480]  突然有個年輕人衝進來
[00:03:20.480 --> 00:03:24.240]  這個年輕人是他的書僮
[00:03:24.240 --> 00:03:26.240]  是他的僕人
[00:03:26.240 --> 00:03:28.240]  很急躁的
[00:03:28.240 --> 00:03:30.240]  很驚慌的
[00:03:30.240 --> 00:03:32.240]  喘著氣的衝進來
[00:03:32.240 --> 00:03:34.240]  當他進來的時候
[00:03:34.240 --> 00:03:36.240]  就跟以尼沙說
[00:03:36.240 --> 00:03:38.240]  先生啊先生啊
[00:03:38.240 --> 00:03:40.240]  糟了糟了
[00:03:40.240 --> 00:03:43.680]  阿蘭大軍已經來到了
[00:03:43.680 --> 00:03:48.880]  當時以尼沙抬起眼睛
[00:03:48.880 --> 00:03:50.880]  看一看他
[00:03:50.880 --> 00:03:52.880]  看一看上天
[00:03:52.880 --> 00:03:54.880]  接著他做了一個祈禱
[00:03:54.880 --> 00:03:56.880]  他這樣說
[00:03:56.880 --> 00:04:01.360]  他說求你開這個少年人的眼目
[00:04:01.360 --> 00:04:03.360]  求你使他能夠看見
[00:04:03.360 --> 00:04:07.360]  當我們眼睛昏花的時候
[00:04:07.360 --> 00:04:11.360]  我們看的事情不清楚
[00:04:11.360 --> 00:04:13.360]  我們看見的都是環境
[00:04:13.360 --> 00:04:15.360]  看見的都是壓力
[00:04:15.360 --> 00:04:17.360]  都是難處
[00:04:17.360 --> 00:04:19.360]  都是大山小山攔阻我們
[00:04:19.360 --> 00:04:21.360]  看見自己的不足
[00:04:21.360 --> 00:04:23.360]  自己的軟弱
[00:04:23.360 --> 00:04:25.360]  神叫我們睜開眼睛
[00:04:25.360 --> 00:04:27.360]  看一看
[00:04:27.360 --> 00:04:31.360]  神要我們所看的事情
[00:04:31.360 --> 00:04:35.360]  這段經文下半節是這樣說的
[00:04:35.360 --> 00:04:37.360]  第六章第十七節的下半節
[00:04:37.360 --> 00:04:41.360]  他說當時耶和華就開他的眼目
[00:04:41.360 --> 00:04:51.360]  使這個年輕人看見滿山火車火馬圍繞著尼沙
[00:04:51.360 --> 00:04:57.360]  如果你看看我後面空的座位
[00:04:57.360 --> 00:05:03.360]  如果你說我們看見一班天士天兵在那裏
[00:05:03.360 --> 00:05:07.360]  圍著加巴列在那裏
[00:05:07.360 --> 00:05:09.360]  米加納和麥可也在那裏
[00:05:09.360 --> 00:05:11.360]  我們就覺得多好
[00:05:11.360 --> 00:05:13.360]  我們還怕甚麼呢
[00:05:13.360 --> 00:05:15.360]  我們還怕甚麼呢
[00:05:15.360 --> 00:05:17.360]  我們有神在我們四處安營
[00:05:17.360 --> 00:05:19.360]  在這個教會裏面
[00:05:19.360 --> 00:05:21.360]  由天君天馬來安營
[00:05:21.360 --> 00:05:23.360]  在我們的家庭在我們的人生裏面
[00:05:23.360 --> 00:05:25.360]  他親自來掌管
[00:05:25.360 --> 00:05:27.360]  我們還怕甚麼呢
[00:05:27.360 --> 00:05:31.360]  我們的眼目要打開
[00:05:31.360 --> 00:05:33.360]  今天我們就需要睜開我們的眼睛
[00:05:33.360 --> 00:05:37.360]  看一看神要我們所看的事情
[00:05:37.360 --> 00:05:41.360]  這位創造天地的上帝
[00:05:41.360 --> 00:05:43.360]  祂是很奇妙的
[00:05:43.360 --> 00:05:48.360]  祂的奇妙就從天地間
[00:05:48.360 --> 00:05:53.360]  從宇宙、從星雲間給我們看見
[00:05:53.360 --> 00:05:56.360]  保羅就是這樣提到
[00:05:56.360 --> 00:05:58.360]  在羅馬書第一章二十節
[00:05:58.360 --> 00:06:04.360]  說到上帝本身是一個多元的鄉島
[00:06:04.360 --> 00:06:07.360]  英文叫Multidimensional
[00:06:07.360 --> 00:06:10.360]  你讀科學的話叫多維
[00:06:10.360 --> 00:06:11.360]  多維的鄉島
[00:06:11.360 --> 00:06:15.360]  中國有個網絡公司叫華為
[00:06:15.360 --> 00:06:17.360]  就是用這個意思來起名
[00:06:17.360 --> 00:06:19.360]  保羅說
[00:06:19.360 --> 00:06:21.360]  自從造天地以來
[00:06:21.360 --> 00:06:25.360]  神的神聖、神的永能
[00:06:25.360 --> 00:06:29.360]  這兩方面我們不知道的
[00:06:29.360 --> 00:06:31.360]  我們看不到的
[00:06:31.360 --> 00:06:33.360]  但是自從造天地以來
[00:06:33.360 --> 00:06:36.360]  藉著這一切受造之物
[00:06:36.360 --> 00:06:39.360]  神的神聖、永能
[00:06:39.360 --> 00:06:42.360]  可以明明看見、可以知道的
[00:06:42.360 --> 00:06:44.360]  肉眼雖然看不見
[00:06:44.360 --> 00:06:46.360]  但是藉著所造的物
[00:06:46.360 --> 00:06:50.360]  就是曉得、叫人無可推諉
[00:06:50.360 --> 00:06:51.360]  意思就是說
[00:06:51.360 --> 00:06:53.360]  神這個豐滿
[00:06:53.360 --> 00:06:56.360]  祂可以在天地間給我們經歷到
[00:06:56.360 --> 00:06:59.360]  祂是多元鄉島的神
[00:06:59.360 --> 00:07:02.360]  而我們經歷神不是單一條線
[00:07:02.360 --> 00:07:05.360]  或者是一個個方向而已
[00:07:05.360 --> 00:07:08.360]  而是多向度我們可以經歷神
[00:07:08.360 --> 00:07:10.360]  如果你讀科學的話
[00:07:10.360 --> 00:07:12.360]  你知道近代的科學告訴我們
[00:07:12.360 --> 00:07:16.360]  這個宇宙不單止是一個時空的領域
[00:07:16.360 --> 00:07:20.360]  時空就是所謂四度空間
[00:07:20.360 --> 00:07:24.360]  時間加上長闊高這個空間
[00:07:24.360 --> 00:07:27.360]  時空這個領域不單止是四度空間
[00:07:27.360 --> 00:07:32.360]  還有六度、九度、十三度
[00:07:32.360 --> 00:07:33.360]  甚至平衡的宇宙
[00:07:33.360 --> 00:07:37.360]  現在這些宇宙論搞得我們暈頭轉向
[00:07:37.360 --> 00:07:38.360]  都不知道在說什麼
[00:07:38.360 --> 00:07:42.360]  但是這個宇宙是何等的奧秘
[00:07:42.360 --> 00:07:43.360]  何等的奇妙
[00:07:43.360 --> 00:07:45.360]  何等的浩瀚
[00:07:45.360 --> 00:07:47.360]  你想像一下
[00:07:47.360 --> 00:07:53.360]  在這個時空的四度空間裏面
[00:07:53.360 --> 00:07:56.360]  我們生活的這個環境之外
[00:07:56.360 --> 00:07:58.360]  還有屬靈界
[00:07:58.360 --> 00:08:00.360]  屬靈界還有天使
[00:08:00.360 --> 00:08:02.360]  也有邪靈在那邊
[00:08:02.360 --> 00:08:03.360]  也有撒旦
[00:08:03.360 --> 00:08:07.360]  之上還有神這個靈界
[00:08:07.360 --> 00:08:11.360]  讓我們看見這個宇宙是何等的奇妙
[00:08:11.360 --> 00:08:12.360]  我們現在所經歷到的
[00:08:12.360 --> 00:08:14.360]  只不過是一小部分而已
[00:08:14.360 --> 00:08:18.360]  這個小部分已經是這麼浩瀚無邊無際
[00:08:18.360 --> 00:08:20.360]  何況這位神
[00:08:20.360 --> 00:08:22.360]  神叫我們去經歷祂
[00:08:22.360 --> 00:08:27.360]  祂那種多向度多奇妙
[00:08:27.360 --> 00:08:31.360]  祂在這個宇宙間那種奇妙
[00:08:31.360 --> 00:08:32.360]  這是一方面
[00:08:32.360 --> 00:08:36.360]  神祂本身是一個多元向度
[00:08:36.360 --> 00:08:38.360]  我們看看耶穌基督
[00:08:38.360 --> 00:08:42.360]  耶穌基督也是我們可以來學習的
[00:08:42.360 --> 00:08:44.360]  祂是多元向度的神
[00:08:44.360 --> 00:08:47.360]  在啟示錄裏面提到
[00:08:47.360 --> 00:08:53.360]  那位昔在今在以後永在的神
[00:08:53.360 --> 00:08:56.360]  那位誠實做見證的
[00:08:56.360 --> 00:08:58.360]  從死裡復活的
[00:08:58.360 --> 00:09:02.360]  為世上君王元首的耶穌基督
[00:09:02.360 --> 00:09:04.360]  這個講到耶穌基督
[00:09:04.360 --> 00:09:06.360]  耶穌基督是多元向度的
[00:09:06.360 --> 00:09:10.360]  祂一方面是完全的神
[00:09:10.360 --> 00:09:14.360]  祂的神聖是昔在今在永在
[00:09:14.360 --> 00:09:16.360]  在這個宇宙未創造之前
[00:09:16.360 --> 00:09:18.360]  太初已經有到
[00:09:18.360 --> 00:09:21.360]  到與父神同在
[00:09:21.360 --> 00:09:22.360]  到就是神
[00:09:22.360 --> 00:09:26.360]  這個一開始講到永恆的過去裏面
[00:09:26.360 --> 00:09:29.360]  這個到已經是存在
[00:09:29.360 --> 00:09:32.360]  現在祂到成了肉身
[00:09:32.360 --> 00:09:35.360]  進入了這個時空的領域
[00:09:35.360 --> 00:09:39.360]  在這個地球村裏面生活一段時間
[00:09:39.360 --> 00:09:41.360]  和我們呼吸同樣的空氣
[00:09:41.360 --> 00:09:44.360]  存在在同樣的時空的領域裏面
[00:09:44.360 --> 00:09:47.360]  祂有一個完全的人性
[00:09:47.360 --> 00:09:48.360]  完全的神
[00:09:48.360 --> 00:09:49.360]  完全的人
[00:09:49.360 --> 00:09:53.360]  竟然結合在耶穌基督的身上
[00:09:53.360 --> 00:09:54.360]  很難明白
[00:09:54.360 --> 00:09:56.360]  這是一個奧秘
[00:09:56.360 --> 00:09:57.360]  很難明白
[00:09:57.360 --> 00:09:58.360]  無限的神聖
[00:09:58.360 --> 00:10:01.360]  怎樣從有限的人性可以結合在一起呢?
[00:10:01.360 --> 00:10:05.360]  你不要說耶穌基督這個真理
[00:10:05.360 --> 00:10:07.360]  在自然界裏面
[00:10:07.360 --> 00:10:09.360]  我們都有這個情況出現
[00:10:09.360 --> 00:10:10.360]  光
[00:10:10.360 --> 00:10:13.360]  請問光是屬於什麼的屬性呢?
[00:10:13.360 --> 00:10:15.360]  光波、波長
[00:10:15.360 --> 00:10:17.360]  還是有子粒呢?
[00:10:17.360 --> 00:10:20.360]  波長有長波、有短波
[00:10:20.360 --> 00:10:22.360]  這些激光
[00:10:22.360 --> 00:10:23.360]  強的話
[00:10:23.360 --> 00:10:24.360]  它的密度很高
[00:10:24.360 --> 00:10:25.360]  很密
[00:10:25.360 --> 00:10:27.360]  它的波長很小
[00:10:27.360 --> 00:10:29.360]  可以一直射到月球
[00:10:29.360 --> 00:10:31.360]  它的擴散很少
[00:10:31.360 --> 00:10:33.360]  但是呢
[00:10:33.360 --> 00:10:37.360]  在近代的物理學裏面
[00:10:37.360 --> 00:10:38.360]  又告訴你
[00:10:38.360 --> 00:10:40.360]  光不單止是光波
[00:10:40.360 --> 00:10:42.360]  它有另一個屬性
[00:10:42.360 --> 00:10:44.360]  這是一個子粒
[00:10:44.360 --> 00:10:46.360]  而且在微粒的世界裏面
[00:10:46.360 --> 00:10:48.360]  很奇妙的事情
[00:10:48.360 --> 00:10:51.360]  是我們不可思議的事情
[00:10:51.360 --> 00:10:54.360]  這個所謂從光源出來的
[00:10:54.360 --> 00:10:56.360]  一個個的量子
[00:10:56.360 --> 00:10:57.360]  Quantum
[00:10:57.360 --> 00:10:58.360]  Quantum Mechanics
[00:10:58.360 --> 00:10:59.360]  出來
[00:10:59.360 --> 00:11:01.360]  它在微粒的世界裏面
[00:11:01.360 --> 00:11:04.360]  可以同時存在在兩個空間裏面
[00:11:04.360 --> 00:11:06.360]  你不可以的
[00:11:06.360 --> 00:11:07.360]  你現在在這裏
[00:11:07.360 --> 00:11:08.360]  你不能同時在家裏
[00:11:08.360 --> 00:11:09.360]  雖然你的心可能飛回家裏
[00:11:09.360 --> 00:11:10.360]  但是呢
[00:11:10.360 --> 00:11:11.360]  你不能夠分身的
[00:11:11.360 --> 00:11:13.360]  分身乏術的
[00:11:13.360 --> 00:11:15.360]  但是在微粒的世界裏面
[00:11:15.360 --> 00:11:17.360]  子粒是可以這樣的
[00:11:17.360 --> 00:11:18.360]  一幅牆阻隔著
[00:11:18.360 --> 00:11:20.360]  它這樣穿過去
[00:11:20.360 --> 00:11:22.360]  可以在那邊又出現的
[00:11:22.360 --> 00:11:24.360]  這樣的情況
[00:11:24.360 --> 00:11:25.360]  我們說飛天遁地
[00:11:25.360 --> 00:11:26.360]  這樣的情況
[00:11:26.360 --> 00:11:28.360]  在微粒世界裏面就是這樣出現的
[00:11:28.360 --> 00:11:31.360]  為甚麼會有這樣的情況呢
[00:11:31.360 --> 00:11:33.360]  你用兩個不同的儀器去探測它
[00:11:33.360 --> 00:11:35.360]  探測到它有光波的
[00:11:35.360 --> 00:11:37.360]  探測到它有子粒的
[00:11:37.360 --> 00:11:40.360]  這個量子物理學
[00:11:40.360 --> 00:11:42.360]  告訴我們是這樣的
[00:11:42.360 --> 00:11:44.360]  我們只可以解釋是這樣的
[00:11:44.360 --> 00:11:45.360]  為甚麼是這樣我們不知道
[00:11:45.360 --> 00:11:48.360]  最近如果你有看新年的時候
[00:11:48.360 --> 00:11:51.360]  習近平他有個講話的時候
[00:11:51.360 --> 00:11:55.360]  他說中國成功研製了
[00:11:55.360 --> 00:11:59.360]  這個量子電腦
[00:11:59.360 --> 00:12:01.360]  量子計算機
[00:12:01.360 --> 00:12:04.360]  Quantum Computer
[00:12:04.360 --> 00:12:06.360]  現在我們的電腦
[00:12:06.360 --> 00:12:09.360]  我們只是010101這樣來計算
[00:12:09.360 --> 00:12:10.360]  速度很慢
[00:12:10.360 --> 00:12:11.360]  即使你用光纖
[00:12:11.360 --> 00:12:13.360]  都有個限制
[00:12:13.360 --> 00:12:16.360]  但是用這種微粒的量子電腦
[00:12:16.360 --> 00:12:18.360]  它竟然同時兩個存在的
[00:12:18.360 --> 00:12:20.360]  兩個一起計算的
[00:12:20.360 --> 00:12:22.360]  你有十部的機器的話
[00:12:22.360 --> 00:12:25.360]  十下二十倍這樣來計算
[00:12:25.360 --> 00:12:27.360]  這個是一個突破
[00:12:27.360 --> 00:12:31.360]  中國成功研製了這個量子電腦
[00:12:31.360 --> 00:12:33.360]  這個很奇妙
[00:12:33.360 --> 00:12:35.360]  在這個戰略裡面出現這樣
[00:12:35.360 --> 00:12:38.360]  耶穌基督祂是完全的神
[00:12:38.360 --> 00:12:40.360]  祂是完全的人
[00:12:40.360 --> 00:12:43.360]  這兩個的本性結合在祂的身上
[00:12:43.360 --> 00:12:44.360]  很奇妙
[00:12:44.360 --> 00:12:45.360]  我們再過來看
[00:12:45.360 --> 00:12:48.360]  在三位一體的觀念裡面
[00:12:48.360 --> 00:12:51.360]  聖靈也是很奇妙的
[00:12:51.360 --> 00:12:53.360]  來感動著我們
[00:12:53.360 --> 00:12:55.360]  它是多元向導的
[00:12:55.360 --> 00:12:57.360]  這個聖靈
[00:12:57.360 --> 00:13:00.360]  它會在人的心裡面來感動
[00:13:00.360 --> 00:13:02.360]  當人軟弱的時候
[00:13:02.360 --> 00:13:04.360]  甚至祈禱都不想祈禱的時候
[00:13:04.360 --> 00:13:06.360]  甚至我們祈禱沒有力量的時候
[00:13:06.360 --> 00:13:09.360]  我們沒有力量向前走的時候
[00:13:09.360 --> 00:13:11.360]  它用說不出的嘆息
[00:13:11.360 --> 00:13:12.360]  來為我們祈求
[00:13:12.360 --> 00:13:14.360]  你想一下聖靈多好
[00:13:14.360 --> 00:13:18.360]  在這個三位一體的認識裡面
[00:13:18.360 --> 00:13:20.360]  西方的教會和東方的教會
[00:13:20.360 --> 00:13:22.360]  是有點不同的
[00:13:22.360 --> 00:13:28.360]  當我們說西方東方
[00:13:28.360 --> 00:13:31.360]  西方就是以羅馬為中心
[00:13:31.360 --> 00:13:33.360]  一直發展下來
[00:13:33.360 --> 00:13:36.360]  東方就是以這個康士坦丁
[00:13:36.360 --> 00:13:39.360]  就是現在的伊斯坦丁堡為中心
[00:13:39.360 --> 00:13:40.360]  一直發展下來
[00:13:40.360 --> 00:13:41.360]  一個是以拉丁文
[00:13:41.360 --> 00:13:43.360]  一個是以希臘文
[00:13:43.360 --> 00:13:45.360]  西方的教會說三位一體
[00:13:45.360 --> 00:13:47.360]  重視一體
[00:13:47.360 --> 00:13:49.360]  神的屬性
[00:13:49.360 --> 00:13:52.360]  神的永恆
[00:13:52.360 --> 00:13:54.360]  但是在東方教會裡面
[00:13:54.360 --> 00:13:56.360]  我們知道
[00:13:56.360 --> 00:14:00.360]  成崩是幫助有三個家庭
[00:14:00.360 --> 00:14:01.360]  是不是三個?
[00:14:01.360 --> 00:14:03.360]  很快就從敘利亞
[00:14:03.360 --> 00:14:05.360]  3月就從敘利亞
[00:14:05.360 --> 00:14:07.360]  不是敘利亞
[00:14:07.360 --> 00:14:08.360]  是呀 敘利亞
[00:14:08.360 --> 00:14:10.360]  就來到多倫多
[00:14:10.360 --> 00:14:11.360]  這個很興奮的一件事
[00:14:11.360 --> 00:14:13.360]  我們這個大家庭
[00:14:13.360 --> 00:14:14.360]  應該是很興奮的
[00:14:14.360 --> 00:14:16.360]  能夠參與這個事工
[00:14:16.360 --> 00:14:19.360]  我們有些團體來做贊助的
[00:14:19.360 --> 00:14:21.360]  贊助的 很興奮的
[00:14:21.360 --> 00:14:22.360]  你知道敘利亞
[00:14:22.360 --> 00:14:24.360]  它是屬於東方教會
[00:14:24.360 --> 00:14:26.360]  東方教會
[00:14:26.360 --> 00:14:29.360]  特別是所謂科普特
[00:14:29.360 --> 00:14:31.360]  科普特的教會
[00:14:31.360 --> 00:14:32.360]  什麼叫科普特呢?
[00:14:32.360 --> 00:14:34.360]  科普特是當時你知道
[00:14:34.360 --> 00:14:36.360]  埃及的文字
[00:14:36.360 --> 00:14:38.360]  它就是象形文字
[00:14:38.360 --> 00:14:40.360]  但一直經過時間的流轉
[00:14:40.360 --> 00:14:42.360]  它已經失傳了
[00:14:42.360 --> 00:14:44.360]  那怎麼可以保持這個文字呢?
[00:14:44.360 --> 00:14:47.360]  當時又經歷過亞歷山大的統治
[00:14:47.360 --> 00:14:49.360]  這個希臘化
[00:14:49.360 --> 00:14:52.360]  於是他們就用希臘的字母
[00:14:52.360 --> 00:14:57.360]  來讀出或者寫出古埃及的文字
[00:14:57.360 --> 00:14:59.360]  古埃及的文字已經失傳了
[00:14:59.360 --> 00:15:01.360]  但現在就保留讀音
[00:15:01.360 --> 00:15:04.360]  用希臘文的字母來讀出來
[00:15:04.360 --> 00:15:06.360]  這個叫Coptic
[00:15:06.360 --> 00:15:09.360]  我們在大統華
[00:15:09.360 --> 00:15:12.360]  最近不久前就開了一間
[00:15:12.360 --> 00:15:15.360]  科普特的埃及教會
[00:15:15.360 --> 00:15:18.360]  東方的教會
[00:15:18.360 --> 00:15:21.360]  他們三位一體的重點是怎樣呢?
[00:15:21.360 --> 00:15:24.360]  他們就不單是講神聖的合一
[00:15:24.360 --> 00:15:29.360]  重點就是講三個不同的位格之間
[00:15:29.360 --> 00:15:31.360]  在愛的交流
[00:15:31.360 --> 00:15:34.360]  愛的團契裏面的生活
[00:15:34.360 --> 00:15:37.360]  所以它有一個希臘文的字很重要
[00:15:37.360 --> 00:15:40.360]  叫Perichoresis
[00:15:40.360 --> 00:15:45.360]  就講到三位一體彼此的愛交流
[00:15:45.360 --> 00:15:47.360]  父愛子子愛聖靈
[00:15:47.360 --> 00:15:49.360]  愛裏面的團契生活
[00:15:49.360 --> 00:15:51.360]  重點就是這樣
[00:15:51.360 --> 00:15:53.360]  所以聖靈裏面
[00:15:53.360 --> 00:15:56.360]  被我們覺察到
[00:15:56.360 --> 00:15:57.360]  它是很豐富的
[00:15:57.360 --> 00:15:59.360]  它不是很狹窄的
[00:15:59.360 --> 00:16:01.360]  它不是很單一的
[00:16:01.360 --> 00:16:03.360]  很線條式的發展
[00:16:03.360 --> 00:16:05.360]  而是一個多元的
[00:16:05.360 --> 00:16:07.360]  所以我們祈禱的時候
[00:16:07.360 --> 00:16:09.360]  當我們遇認識神的奇妙
[00:16:09.360 --> 00:16:11.360]  遇認識三位一體的真理
[00:16:11.360 --> 00:16:14.360]  特別是我們現在在網絡世界
[00:16:14.360 --> 00:16:16.360]  這個資訊的時代
[00:16:16.360 --> 00:16:19.360]  你一個Twitter可以同時跟一百幾百人聯絡
[00:16:19.360 --> 00:16:21.360]  這種網絡的關係
[00:16:21.360 --> 00:16:24.360]  就是我們進入這個資訊的時代裏面
[00:16:24.360 --> 00:16:26.360]  我們要去認識的
[00:16:26.360 --> 00:16:27.360]  而三位一體
[00:16:27.360 --> 00:16:29.360]  父子聖靈這個三位一體
[00:16:29.360 --> 00:16:31.360]  就是一個網絡的關係
[00:16:31.360 --> 00:16:35.360]  就是大家在愛的團契裏面的生活
[00:16:35.360 --> 00:16:36.360]  儘管是一個神
[00:16:36.360 --> 00:16:40.360]  但是我們三位一體的愛的交流
[00:16:40.360 --> 00:16:44.360]  就是我們現在在後現代的資訊時代
[00:16:44.360 --> 00:16:46.360]  這個網絡世界裏面
[00:16:46.360 --> 00:16:48.360]  我們需要開展出來
[00:16:48.360 --> 00:16:50.360]  基督教裏面的三位一體
[00:16:50.360 --> 00:16:51.360]  Perichoresis
[00:16:51.360 --> 00:16:54.360]  就是我們網絡的這種觀念
[00:16:54.360 --> 00:16:56.360]  當我們祈禱的時候
[00:16:56.360 --> 00:16:59.360]  我們要認識到神是這麼豐富的時候
[00:16:59.360 --> 00:17:01.360]  我們不要單是單一的
[00:17:01.360 --> 00:17:03.360]  很機械化的
[00:17:03.360 --> 00:17:05.360]  很慣例式的
[00:17:05.360 --> 00:17:07.360]  這樣的祈禱的生活
[00:17:07.360 --> 00:17:09.360]  而是多姿多彩的
[00:17:09.360 --> 00:17:10.360]  多元化的
[00:17:10.360 --> 00:17:12.360]  能夠多向度的
[00:17:12.360 --> 00:17:14.360]  來經歷神
[00:17:14.360 --> 00:17:17.360]  以下就講這五個不同的向度
[00:17:17.360 --> 00:17:20.360]  第一個就是向後看
[00:17:20.360 --> 00:17:23.360]  看見耶穌基督的十字寶架
[00:17:23.360 --> 00:17:24.360]  向後看
[00:17:24.360 --> 00:17:27.360]  第二我們要向上來看
[00:17:27.360 --> 00:17:29.360]  看見父神的慈愛
[00:17:29.360 --> 00:17:31.360]  祂的念綱的綱照
[00:17:31.360 --> 00:17:34.360]  然後我們要向內來看
[00:17:34.360 --> 00:17:36.360]  看看耶穌基督在我們裏面
[00:17:36.360 --> 00:17:38.360]  我們要鑑賞一下我們自己
[00:17:38.360 --> 00:17:39.360]  然後我們看一看
[00:17:39.360 --> 00:17:42.360]  向平的持平來看聖靈在我們裏面的工作
[00:17:42.360 --> 00:17:45.360]  然後我們向前來看
[00:17:45.360 --> 00:17:46.360]  看到我們將來
[00:17:46.360 --> 00:17:48.360]  大家我們就預備好了
[00:17:48.360 --> 00:17:50.360]  我們一點一點來看下去
[00:17:50.360 --> 00:17:52.360]  大家綁安全帶
[00:17:52.360 --> 00:17:55.360]  我們繼續走下去
[00:17:55.360 --> 00:17:56.360]  首先我們來看
[00:17:56.360 --> 00:17:59.360]  往後來看
[00:17:59.360 --> 00:18:02.360]  看見耶穌基督的十字寶架
[00:18:02.360 --> 00:18:04.360]  今天是守聖餐
[00:18:04.360 --> 00:18:07.360]  再過不到一個月
[00:18:07.360 --> 00:18:09.360]  我們紀念耶穌基督的受苦
[00:18:09.360 --> 00:18:13.360]  耶穌基督祂進入了這個時空領域
[00:18:13.360 --> 00:18:14.360]  成為了一個人
[00:18:14.360 --> 00:18:17.360]  在這個地球村裏面生活了一段時間
[00:18:17.360 --> 00:18:20.360]  他來到這個世上有一個目的
[00:18:20.360 --> 00:18:22.360]  有一個使命 有一個任務
