
[00:00:00.000 --> 00:00:03.000]  請我們再一次同心和同祈禱
[00:05:37.300 --> 00:05:38.800]  這個不是教會
[00:05:38.800 --> 00:05:42.300]  第三 最重要的 其中很重要
[00:05:42.300 --> 00:05:45.300]  這個教會一定有紀律
[00:05:45.300 --> 00:05:48.500]  做錯的一定有後果
[00:05:48.500 --> 00:05:51.500]  神不是一隻眼開一隻眼閉
[00:05:51.500 --> 00:05:56.800]  如果一個教會是沒有紀律的時候
[00:05:56.800 --> 00:05:59.700]  根據神學家說這個不是一個教會
[00:05:59.700 --> 00:06:02.800]  當一個會友犯了罪 犯了奸淫
[00:06:02.800 --> 00:06:06.200]  教會要斥責
[00:06:06.200 --> 00:06:08.000]  有很多在今天這個社會就說
[00:06:08.000 --> 00:06:09.700]  哎 沒有愛心啊
[00:06:09.700 --> 00:06:11.900]  你為什麼這麼沒有愛心啊
[00:06:11.900 --> 00:06:14.400]  你都要接納他啊
[00:06:14.400 --> 00:06:15.900]  而事實上呢
[00:06:15.900 --> 00:06:17.300]  在今天香港的教會
[00:06:17.300 --> 00:06:18.600]  你不知道有沒有去別的地方
[00:06:18.600 --> 00:06:19.900]  多少教會歡迎你啊
[00:06:19.900 --> 00:06:22.100]  不問你前頭 不問你背景
[00:06:22.100 --> 00:06:23.100]  什麼都不問的
[00:06:23.100 --> 00:06:24.600]  總之因言接納
[00:06:24.600 --> 00:06:27.300]  教會多了一個人奉獻 多好啊
[00:06:27.300 --> 00:06:29.100]  在這個社會裡面
[00:06:29.100 --> 00:06:31.600]  是要講責任 要講問責
[00:06:31.600 --> 00:06:34.000]  在教會裡面沒有後果的
[00:06:34.000 --> 00:06:38.000]  遲到沒有後果的 是不是啊
[00:06:38.000 --> 00:06:40.600]  你上班的時候你遲到 你試試遲到吧
[00:06:40.600 --> 00:06:42.100]  你遲到多的時候
[00:06:42.100 --> 00:06:45.100]  老闆就說你再遲到 炒了魷魚啊
[00:06:45.100 --> 00:06:46.800]  教會有沒有啊
[00:06:46.800 --> 00:06:49.100]  遲到 汪福老爺遲到
[00:06:49.100 --> 00:06:51.700]  站在那裡 總堂都不用
[00:06:51.700 --> 00:06:53.600]  總堂啊 如果遲到站在那裡
[00:06:53.600 --> 00:06:57.300]  站一段時間 那個不是責罰來的
[00:06:57.300 --> 00:06:58.800]  就是不要騷擾其他人
[00:06:58.800 --> 00:07:01.000]  但是在教會裡面
[00:07:01.000 --> 00:07:03.200]  你做的事情是沒有後果的
[00:07:03.200 --> 00:07:05.400]  不需要負擔任何後果的
[00:07:05.400 --> 00:07:09.600]  遲到沒有後果 早退沒有後果
[00:07:09.600 --> 00:07:11.600]  就是汪福有個特色
[00:07:11.600 --> 00:07:13.600]  一講完道之後
[00:07:13.600 --> 00:07:16.600]  牧師被中伏就已經有很多散蕩了
[00:07:16.600 --> 00:07:18.600]  那為什麼你不想我們牧師中伏
[00:07:18.600 --> 00:07:21.100]  你牧師說從今時直到永遠
[00:07:21.100 --> 00:07:23.600]  我上個星期有就行了 一次過就夠了
[00:07:23.600 --> 00:07:27.100]  用不著要辭職 直到永遠
[00:07:27.100 --> 00:07:30.200]  如果我們這樣做事情沒有後果的時候
[00:07:30.200 --> 00:07:32.900]  他就不覺得重要了
[00:07:32.900 --> 00:07:35.100]  完全不覺得重要
[00:07:35.100 --> 00:07:37.200]  我記得跟大家講過
[00:07:37.200 --> 00:07:40.200]  我們回到三藩市教會的時候
[00:07:40.200 --> 00:07:43.500]  我太太就開了一個主要學班
[00:07:43.500 --> 00:07:45.900]  很早的 8點9的一個主要學班
[00:07:45.900 --> 00:07:48.600]  都挺多人來的 有二、三十人來的
[00:07:48.600 --> 00:07:54.100]  教了一個多月 有個年輕的女孩子就來問
[00:07:54.100 --> 00:07:56.800]  我可不可以參加這個主要學啊?
[00:07:56.800 --> 00:07:59.800]  其他的同學看到說 當然歡迎啊 歡迎啊
[00:07:59.800 --> 00:08:01.600]  很熱情的歡迎她
[00:08:01.600 --> 00:08:03.900]  我太太說 等一下
[00:08:03.900 --> 00:08:07.700]  我是這一班的老師
[00:08:07.700 --> 00:08:09.700]  你可不可以在這一班上課呢?
[00:08:09.700 --> 00:08:12.300]  是我決定的 不是那些同學決定的
[00:08:12.300 --> 00:08:17.200]  那個女孩子已經打了個嗒
[00:08:17.200 --> 00:08:19.800]  那個主要學都這麼緊張
[00:08:19.800 --> 00:08:22.500]  然後我太太問她
[00:08:22.500 --> 00:08:26.000]  你是不是新來的朋友?
[00:08:26.000 --> 00:08:28.300]  她說不是啊 我在這裡好幾年了
[00:08:28.300 --> 00:08:30.700]  那你有參加崇拜嗎? 有 有參加崇拜
[00:08:30.700 --> 00:08:32.300]  那你知道有這個主要學報名
[00:08:32.300 --> 00:08:34.100]  兩個月前已經報名了 她說知道
[00:08:34.100 --> 00:08:36.100]  那為什麼兩個月前不來報名呢?
[00:08:36.100 --> 00:08:40.000]  她說我不知道啊 我不知道是什麼來的
[00:08:40.000 --> 00:08:41.100]  那為什麼現在來呢?
[00:08:41.100 --> 00:08:43.200]  有個朋友去過 覺得很好啊
[00:08:43.200 --> 00:08:45.200]  就介紹我來 那我就來了
[00:08:45.200 --> 00:08:48.200]  我太太就跟她說 你可以坐在這裡聽
[00:08:48.200 --> 00:08:50.300]  不過聽完這次之後 你告訴她
[00:08:50.300 --> 00:08:52.700]  以後你會不會每個星期來
[00:08:52.700 --> 00:08:56.900]  那就坐在這裡聽 聽完之後
[00:08:56.900 --> 00:08:58.700]  下課了 我太太問她
[00:08:58.700 --> 00:09:00.200]  怎麼樣?你覺得怎麼樣?
[00:09:00.200 --> 00:09:03.400]  挺好啊 挺有趣啊 學到很多東西
[00:09:03.400 --> 00:09:04.500]  那我太太就跟著問她
[00:09:04.500 --> 00:09:06.600]  那你打算不打算來啊?
[00:09:06.600 --> 00:09:09.300]  先看看吧
[00:09:09.300 --> 00:09:11.200]  知道要起來就來吧
[00:09:11.200 --> 00:09:13.300]  不知道要起來就不來了
[00:09:13.300 --> 00:09:14.300]  有事就不來了
[00:09:14.300 --> 00:09:16.500]  那我太太說你不要來
[00:09:16.500 --> 00:09:19.300]  你來這樣 我不喜歡有這樣的學生
[00:09:19.300 --> 00:09:21.600]  浪費你的時間 浪費我的時間
[00:09:21.600 --> 00:09:24.100]  如果你是這樣來的時候 你不要來
[00:09:24.100 --> 00:09:25.300]  哇 嚇了一跳
[00:09:25.300 --> 00:09:29.200]  那個教會的主要學這麼緊張
[00:09:29.200 --> 00:09:31.000]  其實你想一下
[00:09:31.000 --> 00:09:32.200]  如果你做老師的
[00:09:32.200 --> 00:09:36.900]  在教會裡面都不看重你所說的話
[00:09:36.900 --> 00:09:41.600]  你怎麼期望其他人會看重這些東西呢?
[00:09:41.600 --> 00:09:43.300]  你自己都不看重
[00:09:43.300 --> 00:09:47.800]  準時不看重去敬拜神的那種態度的時候
[00:09:47.800 --> 00:09:49.300]  沒有啊
[00:09:49.300 --> 00:09:51.500]  人家不覺得有任何後果啊
[00:09:51.500 --> 00:09:54.000]  在教會裡面做任何事沒有後果啊
[00:09:54.000 --> 00:09:57.400]  沒有後果的時候就不需要看重啊
[00:09:57.400 --> 00:10:00.100]  所以在1995年的時候
[00:10:00.100 --> 00:10:04.900]  1995年2月美國一個很出名的社會學家叫George Barnard
[00:10:04.900 --> 00:10:06.600]  做了一個研究
[00:10:06.600 --> 00:10:09.000]  做了在美國教會的一個研究
[00:10:09.000 --> 00:10:12.000]  他為教會斷一個證
[00:10:12.000 --> 00:10:14.900]  全美國有35萬間教會
[00:10:14.900 --> 00:10:19.500]  每年的經費是430億美元
[00:10:19.500 --> 00:10:23.700]  是極龐大的投資
[00:10:23.700 --> 00:10:25.500]  我可以說有人問我
[00:10:25.500 --> 00:10:29.300]  今天香港最大的企業是誰啊?
[00:10:29.300 --> 00:10:31.100]  有人說李嘉誠啊
[00:10:31.100 --> 00:10:32.500]  我說不是
[00:10:32.500 --> 00:10:33.700]  新鴻基啊
[00:10:33.700 --> 00:10:34.700]  不是
[00:10:34.700 --> 00:10:40.500]  最大的企業是基督教教會和天主教教會
[00:10:40.500 --> 00:10:42.600]  多少分店啊?
[00:10:42.600 --> 00:10:45.600]  多過百佳多少倍啊?
[00:10:45.600 --> 00:10:47.400]  是不是?
[00:10:47.400 --> 00:10:55.800]  美國35萬間教會每年的經費是430億美元
[00:10:55.800 --> 00:11:02.700]  有哪一個企業是好像教會這麼龐大的投資呢?
[00:11:02.700 --> 00:11:06.300]  一個這麼龐大的投資的結果是怎麼樣呢?
[00:11:06.300 --> 00:11:08.200]  大家聽一聽
[00:11:08.200 --> 00:11:11.300]  有三分之二的教會
[00:11:11.300 --> 00:11:13.000]  是一直沒有增長
[00:11:13.000 --> 00:11:14.400]  只有負增長
[00:11:14.400 --> 00:11:16.400]  就好像你做老闆你想一想
[00:11:16.400 --> 00:11:19.400]  你現在開了35萬間分店
[00:11:19.400 --> 00:11:21.500]  在35萬間分店裏面
[00:11:21.500 --> 00:11:27.000]  三分之二的店舖是虧本的
[00:11:27.000 --> 00:11:28.600]  是完全虧本的
[00:11:28.600 --> 00:11:30.600]  你以為你做老闆會怎麼樣呢?
[00:11:30.600 --> 00:11:31.600]  教會也沒有事
[00:11:31.600 --> 00:11:34.600]  繼續經營
[00:11:34.600 --> 00:11:42.200]  每天在美國有75間教會關門
[00:11:42.200 --> 00:11:45.200]  50%的信徒
[00:11:45.200 --> 00:11:48.400]  是參加5%的教會
[00:11:48.400 --> 00:11:51.200]  其餘50%的
[00:11:51.200 --> 00:11:53.600]  是參加其餘95%的教會
[00:11:53.600 --> 00:11:55.800]  意思就是說
[00:11:55.800 --> 00:11:57.400]  教會呢
[00:11:57.400 --> 00:12:01.000]  比如說100個信徒在村裏面
[00:12:01.000 --> 00:12:04.600]  有一半是去一間大的教會
[00:12:04.600 --> 00:12:07.800]  其餘是去小的教會
[00:12:07.800 --> 00:12:13.000]  所以在美國的教會
[00:12:13.000 --> 00:12:17.400]  95%的教會是屬於小型的教會
[00:12:17.400 --> 00:12:19.400]  不及100人
[00:12:19.400 --> 00:12:21.600]  今天香港一樣
[00:12:21.600 --> 00:12:24.000]  今天香港大部份的教會
[00:12:24.000 --> 00:12:27.200]  是不超過100人的教會
[00:12:27.200 --> 00:12:30.000]  差不多超過50%的基督徒
[00:12:30.000 --> 00:12:34.800]  是只是參加幾間教會而已
[00:12:34.800 --> 00:12:36.400]  你說幾間教會也好
[00:12:36.400 --> 00:12:38.000]  而幾間大的教會
[00:12:38.000 --> 00:12:41.200]  大多數是由第二間教會轉過來的
[00:12:41.200 --> 00:12:46.400]  不是真的全福音信主
[00:12:46.400 --> 00:12:49.800]  只不過是由這裡轉去另一個地方
[00:12:49.800 --> 00:12:51.400]  還有
[00:12:51.400 --> 00:12:53.400]  平均每一個會友
[00:12:53.400 --> 00:12:57.600]  一年有17個主日不來禮拜堂
[00:12:57.600 --> 00:12:59.800]  就是三分之一的時間
[00:12:59.800 --> 00:13:01.200]  逢三進一
[00:13:01.200 --> 00:13:03.400]  三個禮拜才來一次
[00:13:03.400 --> 00:13:07.800]  是平均是三分之一的時間
[00:13:07.800 --> 00:13:09.200]  是沒有去禮拜堂
[00:13:09.200 --> 00:13:12.200]  比較一下10年前1985年
[00:13:12.200 --> 00:13:15.200]  10年前平均每一個信徒
[00:13:15.200 --> 00:13:18.400]  只有5個主日沒有回來教會
[00:13:18.400 --> 00:13:20.000]  每放如下
[00:13:20.000 --> 00:13:21.800]  去到10年之後
[00:13:21.800 --> 00:13:24.600]  17個主日沒有回來
[00:13:24.600 --> 00:13:26.000]  我不知道
[00:13:26.000 --> 00:13:28.600]  今天可能更厲害
[00:13:28.600 --> 00:13:31.800]  平均每一個會友來教會
[00:13:31.800 --> 00:13:34.800]  不會超過兩個小時
[00:13:34.800 --> 00:13:37.400]  包括參加教會活動
[00:13:37.400 --> 00:13:39.000]  團契、主日學
[00:13:39.000 --> 00:13:41.200]  崇拜所有的活動
[00:13:41.200 --> 00:13:44.600]  不夠兩個小時就離開
[00:13:44.600 --> 00:13:46.200]  大多數來一來
[00:13:46.200 --> 00:13:47.200]  甚至遲到
[00:13:47.200 --> 00:13:48.200]  早退就離開
[00:13:48.200 --> 00:13:50.800]  不夠兩個小時才可能
[00:13:50.800 --> 00:13:52.600]  教會主日活動
[00:13:52.600 --> 00:13:54.600]  崇拜、團契、主日學
[00:13:54.600 --> 00:13:56.400]  出席人數都減少
[00:13:56.400 --> 00:14:01.800]  唯一增加的就是家庭小組查經
[00:14:01.800 --> 00:14:04.600]  有5%的大型教會增長
[00:14:04.600 --> 00:14:05.600]  為什麼呢
[00:14:05.600 --> 00:14:08.200]  就是因為音樂好
[00:14:08.200 --> 00:14:10.200]  一流的設施
[00:14:10.200 --> 00:14:11.200]  來到Wallhook
[00:14:11.200 --> 00:14:12.200]  SPA都沒有
[00:14:12.200 --> 00:14:13.200]  下次不來了
[00:14:13.200 --> 00:14:18.800]  他所來的不是聽神的話語
[00:14:18.800 --> 00:14:20.200]  音樂多好
[00:14:20.200 --> 00:14:23.400]  那些育嬰的設備多好
[00:14:23.400 --> 00:14:29.600]  還有90%的牧師
[00:14:29.600 --> 00:14:33.800]  全都人都是超時工作
[00:14:33.800 --> 00:14:35.800]  超過50個小時
[00:14:35.800 --> 00:14:40.400]  超過80%的牧師全都
[00:14:40.400 --> 00:14:42.600]  是因為他做了全都人之後
[00:14:42.600 --> 00:14:44.600]  忽略了家庭生活
[00:14:44.600 --> 00:14:47.400]  忽略了管理子女
[00:14:47.400 --> 00:14:51.600]  33%的教務人員承認
[00:14:51.600 --> 00:14:56.400]  因為教會的侍奉帶來婚姻的失敗
[00:14:56.400 --> 00:14:58.400]  家庭的破裂
[00:14:58.400 --> 00:15:02.800]  33%的牧師
[00:15:02.800 --> 00:15:05.000]  說做了全都人之後
[00:15:05.000 --> 00:15:07.000]  婚姻不妥
[00:15:07.000 --> 00:15:10.000]  家庭不妥
[00:15:10.000 --> 00:15:13.800]  75%的牧師全都人
[00:15:13.800 --> 00:15:18.600]  因為在教會侍奉壓力太大
[00:15:18.600 --> 00:15:22.000]  人事太複雜
[00:15:22.000 --> 00:15:25.800]  所以平均每兩年
[00:15:25.800 --> 00:15:28.800]  就要換一間
[00:15:28.800 --> 00:15:31.000]  90%的教務人員
[00:15:31.000 --> 00:15:36.600]  認為神學院的訓練是極不足夠的
[00:15:36.600 --> 00:15:38.800]  70%的教務人員
[00:15:38.800 --> 00:15:43.200]  認為做了牧師之後更加自卑
[00:15:43.200 --> 00:15:45.600]  做了牧師之後更加自卑
[00:15:45.600 --> 00:15:47.400]  不知道是不是有很多人看完這個報告之後
[00:15:47.400 --> 00:15:50.000]  都不敢去神學院讀書
[00:15:50.000 --> 00:15:52.600]  40%的教務人員
[00:15:52.600 --> 00:15:56.000]  平均每個月都要同一個會友
[00:15:56.000 --> 00:15:59.600]  或者是執事發生衝突
[00:15:59.600 --> 00:16:03.000]  37%的教務人員
[00:16:03.000 --> 00:16:06.600]  承認是同會友
[00:16:06.600 --> 00:16:10.600]  或者是其他人有越軌的性行為
[00:16:10.600 --> 00:16:13.600]  37%
[00:16:13.600 --> 00:16:16.800]  70%的教務人員
[00:16:16.800 --> 00:16:21.800]  在教會裏面找不到一個知心友
[00:16:21.800 --> 00:16:23.800]  我不知道大家聽完這個報告之後
[00:16:23.800 --> 00:16:27.800]  你有什麼感受
[00:16:27.800 --> 00:16:30.600]  教會
[00:16:30.600 --> 00:16:33.200]  為什麼會這樣
[00:16:33.200 --> 00:16:35.200]  沒有紀律
[00:16:35.200 --> 00:16:37.800]  不看重我們的信仰
[00:16:37.800 --> 00:16:40.200]  沒有後果
[00:16:40.200 --> 00:16:42.600]  做什麼都不需要負任何後果
[00:16:42.600 --> 00:16:44.000]  在教會是最好的
[00:16:44.000 --> 00:16:45.200]  我是義工
[00:16:45.200 --> 00:16:46.200]  我喜歡來就來
[00:16:46.200 --> 00:16:47.600]  我又不是打工
[00:16:47.600 --> 00:16:50.200]  沒有任何的後果
[00:16:50.200 --> 00:16:51.400]  我不知道香港的情形如何
[00:16:51.400 --> 00:16:55.400]  沒有人在香港做過一個研究
[00:16:55.400 --> 00:16:58.400]  我想香港或許會好一點
[00:16:58.400 --> 00:16:59.400]  照我所看
[00:16:59.400 --> 00:17:02.200]  最大陸、汪峰我相信會好一點
[00:17:02.200 --> 00:17:03.200]  但是你看完之後
[00:17:03.200 --> 00:17:05.800]  你的心很不舒服
[00:17:05.800 --> 00:17:08.200]  問題在哪裡
[00:17:08.200 --> 00:17:09.800]  是不是基督教
[00:17:09.800 --> 00:17:12.200]  聖經說福音本是神的大能
[00:17:12.200 --> 00:17:13.800]  要救一切相信的人
[00:17:13.800 --> 00:17:15.000]  但是為什麼這一幫人
[00:17:15.000 --> 00:17:17.000]  聚在教會裏面的時候
[00:17:17.000 --> 00:17:20.200]  好像沒有什麼分別
[00:17:20.200 --> 00:17:23.000]  其實不是這個時代
[00:17:23.000 --> 00:17:25.600]  在保羅的時代也是
[00:17:25.600 --> 00:17:28.800]  保羅寫這封信叫《哥林多後書》
[00:17:28.800 --> 00:17:30.600]  是一封什麼信
[00:17:30.600 --> 00:17:34.600]  聖經說這封是流淚的書信
[00:17:34.600 --> 00:17:38.000]  保羅寫一封一邊哭一邊流淚
[00:17:38.000 --> 00:17:39.200]  一邊寫這封信
[00:17:39.200 --> 00:17:41.800]  給這幫哥林多人
[00:17:41.800 --> 00:17:45.800]  哥林多教是他自己創造創立的教會
[00:17:45.800 --> 00:17:48.600]  但是這幫愚蠢的哥林多人
[00:17:48.600 --> 00:17:51.200]  有些所謂超級的使徒去到
[00:17:51.200 --> 00:17:54.600]  所謂這些假的使徒去到的時候
[00:17:54.600 --> 00:17:58.400]  就覺得保羅不是我們想像中的
[00:17:58.400 --> 00:18:01.400]  其貌不揚
[00:18:01.400 --> 00:18:05.000]  見到面的時候
[00:18:05.000 --> 00:18:07.400]  整個好像打敗仗
[00:18:07.400 --> 00:18:08.600]  不在我們面前的時候
[00:18:08.600 --> 00:18:11.200]  就在門口搞得嘈天發慰
[00:18:11.200 --> 00:18:13.400]  批評保羅
[00:18:13.400 --> 00:18:16.000]  保羅很傷心
[00:18:16.000 --> 00:18:19.000]  就寫了一封信責備他們
[00:18:19.000 --> 00:18:21.800]  但是當寫完這封信責備他們的時候
[00:18:21.800 --> 00:18:23.200]  他們有些後悔
[00:18:23.200 --> 00:18:25.600]  我措辭是不是太緊張
[00:18:25.600 --> 00:18:27.200]  好像做爸爸媽媽一樣
[00:18:27.200 --> 00:18:28.000]  兒女不聽話
[00:18:28.000 --> 00:18:30.400]  你罵他 罵完之後怕不怕
[00:18:30.400 --> 00:18:32.200]  於是就派了提多去看一看
[00:18:32.200 --> 00:18:34.000]  究竟是怎麼樣
[00:18:34.000 --> 00:18:35.200]  提多回來告訴你
[00:18:35.200 --> 00:18:37.400]  那些人接受悔改
[00:18:37.400 --> 00:18:38.600]  他們很開心
[00:18:38.600 --> 00:18:42.000]  但是心裏面仍然有很多的焦慮在裏面
[00:18:42.000 --> 00:18:44.000]  於是就寫這封信
[00:18:44.000 --> 00:18:45.400]  《哥林多後書》
[00:18:45.400 --> 00:18:48.600]  在這封信裏面去到第十二章的時候
[00:18:48.600 --> 00:18:52.000]  我們看看保羅將他的肺腑
[00:18:52.000 --> 00:18:53.600]  肺腑之言
[00:18:53.600 --> 00:18:56.800]  去告訴這幫哥林多人聽
[00:18:56.800 --> 00:18:59.200]  我相信每一個做傳道人
[00:18:59.200 --> 00:19:01.000]  去愛惜這個教會
[00:19:01.000 --> 00:19:04.800]  都好像保羅心目中所說的一樣
[00:19:04.800 --> 00:19:06.600]  首先我們看看第十九節
[00:19:06.600 --> 00:19:08.600]  這個牧者的心腸
[00:19:08.600 --> 00:19:09.800]  第十九節
[00:19:09.800 --> 00:19:13.800]  或者我們一起來再讀讀第十九節好不好
[00:19:13.800 --> 00:19:15.000]  你們一直認為
[00:19:15.000 --> 00:19:18.400]  我們是在你們面前為自己辯護嗎?
[00:19:18.400 --> 00:19:22.600]  其實我們本是在基督律當著神面前說話
[00:19:22.600 --> 00:19:27.400]  親愛的 一切的事都是為了造就你們
[00:19:27.400 --> 00:19:28.800]  你還記不記得
[00:19:28.800 --> 00:19:29.800]  在哥林多前
