
[00:00:00.000 --> 00:00:06.240]  謝謝黎智英 黎智英講話很好
[00:07:11.460 --> 00:07:13.620]  生活和屬靈生命裡面
[00:07:13.620 --> 00:07:14.980]  這個是我自己的一個努力
[00:07:14.980 --> 00:07:16.420]  我相信聖經是可以
[00:07:16.420 --> 00:07:18.660]  而且事實上我發現是無窮的
[00:07:18.660 --> 00:07:20.220]  真理在裡面
[00:07:20.220 --> 00:07:22.660]  這個就是我覺得是對的
[00:07:22.660 --> 00:07:23.460]  這件事
[00:07:23.460 --> 00:07:25.900]  聖經裡面有最好的靈修
[00:07:25.900 --> 00:07:27.420]  昨晚我說的時候
[00:07:27.420 --> 00:07:28.780]  我就提出就是說
[00:07:28.780 --> 00:07:30.620]  現在我多說一件事
[00:07:30.620 --> 00:07:32.300]  這個不是一個改變
[00:07:32.300 --> 00:07:33.100]  但是我多說一件事
[00:07:33.100 --> 00:07:36.100]  就是你看看保羅
[00:07:36.100 --> 00:07:39.180]  保羅在他那個屬靈的追求
[00:07:39.180 --> 00:07:40.940]  我自己一直研究的時候發覺
[00:07:40.940 --> 00:07:44.220]  他追求就是天主教裡面
[00:07:44.220 --> 00:07:45.500]  一千年了
[00:07:45.500 --> 00:07:47.900]  大家知道真是一千年了
[00:07:47.900 --> 00:07:50.780]  第一個提出來的第四世紀的
[00:07:50.780 --> 00:07:52.380]  可能名字你沒聽過
[00:07:52.380 --> 00:07:54.340]  叫做Ipharges Ponticus
[00:07:54.340 --> 00:07:56.860]  是一個沙漠教父
[00:07:56.860 --> 00:07:58.700]  他提出就是說屬靈的追求
[00:07:58.700 --> 00:08:00.780]  就是三重境界
[00:08:00.780 --> 00:08:03.180]  三重叫Free Fall Way
[00:08:03.180 --> 00:08:04.460]  第一個就是Pugitive
[00:08:04.460 --> 00:08:05.900]  就是放下
[00:08:05.900 --> 00:08:09.580]  就是將不受罪的纏繞
[00:08:09.580 --> 00:08:11.180]  當然人不可能沒有犯罪
[00:08:11.180 --> 00:08:13.940]  不過不受一些罪不斷的纏繞
[00:08:13.940 --> 00:08:15.740]  或者不斷受罪纏繞
[00:08:15.740 --> 00:08:17.740]  你聽得懂這兩個分別
[00:08:17.740 --> 00:08:19.900]  有些人不斷受罪的纏繞
[00:08:19.900 --> 00:08:22.500]  有些人受某一些罪不斷的纏繞
[00:08:22.500 --> 00:08:24.020]  慢慢放下的時候
[00:08:24.020 --> 00:08:25.100]  這是第一步
[00:08:25.100 --> 00:08:26.460]  放下之後
[00:08:26.460 --> 00:08:29.260]  第二步就是Illumination
[00:08:29.260 --> 00:08:33.300]  就是說心靈放下那個污穢
[00:08:33.300 --> 00:08:35.100]  然後擺脫污穢
[00:08:35.100 --> 00:08:39.780]  然後心靈就被耶穌基督所吸引
[00:08:39.780 --> 00:08:40.940]  被他光照
[00:08:40.940 --> 00:08:41.900]  這是第二步
[00:08:41.900 --> 00:08:44.460]  心靈就向上放下
[00:08:44.460 --> 00:08:47.020]  進入生命裡面的獨立
[00:08:47.020 --> 00:08:48.380]  然後就向上
[00:08:48.380 --> 00:08:49.860]  被耶穌基督吸引
[00:08:49.860 --> 00:08:51.260]  然後第三步
[00:08:51.260 --> 00:08:53.620]  最後就是與主聯合
[00:08:53.620 --> 00:08:54.740]  Union
[00:08:54.740 --> 00:08:56.260]  Unio
[00:08:56.260 --> 00:08:57.340]  所謂Pugatio
[00:08:57.340 --> 00:08:58.220]  Illuminatio
[00:08:58.220 --> 00:08:59.020]  Unio
[00:08:59.020 --> 00:09:01.660]  這三步可以說成為一路
[00:09:01.660 --> 00:09:03.980]  成千年的模式
[00:09:03.980 --> 00:09:05.660]  發展到最高峰
[00:09:05.660 --> 00:09:06.940]  在天主教裡面
[00:09:06.940 --> 00:09:08.660]  到16世紀
[00:09:08.660 --> 00:09:09.860]  大德蘭
[00:09:09.860 --> 00:09:12.060]  西班牙聖Teresa Avila
[00:09:12.060 --> 00:09:14.940]  大德蘭就寫了Interior Castle
[00:09:14.940 --> 00:09:18.020]  這個可以說是一個經典的作品
[00:09:18.020 --> 00:09:20.980]  內在心靈的城堡
[00:09:20.980 --> 00:09:23.620]  將這個三重的境界
[00:09:23.620 --> 00:09:24.900]  將它分成七重
[00:09:24.900 --> 00:09:25.460]  OK
[00:09:25.460 --> 00:09:27.220]  就是說第一重的境界
[00:09:27.220 --> 00:09:29.980]  再將它兩個分得比較仔細一點
[00:09:29.980 --> 00:09:31.700]  然後第二重的境界
[00:09:31.700 --> 00:09:32.780]  就是Illumination
[00:09:32.780 --> 00:09:33.860]  就是那個光照
[00:09:33.860 --> 00:09:35.180]  再分成兩重
[00:09:35.180 --> 00:09:36.020]  四重
[00:09:36.020 --> 00:09:38.420]  然後在這個與主聯合裡面
[00:09:38.420 --> 00:09:40.540]  有三個不同的方向
[00:09:40.540 --> 00:09:43.380]  我們今晚不說這些靈修學的東西
[00:09:43.380 --> 00:09:44.500]  我們不說
[00:09:44.500 --> 00:09:45.820]  在這裡的時候
[00:09:45.820 --> 00:09:48.700]  我們說這些就是天主教的特色
[00:09:48.700 --> 00:09:50.900]  但是我昨晚就跟大家說
[00:09:50.900 --> 00:09:52.220]  你看看保羅
[00:09:52.220 --> 00:09:53.780]  其實一樣是放下
[00:09:53.780 --> 00:09:54.300]  是不是?
[00:09:54.300 --> 00:09:55.260]  切斷
[00:09:55.260 --> 00:09:57.460]  然後認識耶穌基督
[00:09:57.460 --> 00:09:58.660]  經歷了大能
[00:09:58.660 --> 00:10:00.620]  追求
[00:10:00.620 --> 00:10:01.020]  OK
[00:10:01.020 --> 00:10:02.060]  被他吸引
[00:10:02.060 --> 00:10:07.780]  所以這個跟天主教大概的路是相同的
[00:10:07.780 --> 00:10:09.180]  所以不是可以說
[00:10:09.180 --> 00:10:10.980]  聖經裡面完全沒有這些東西
[00:10:10.980 --> 00:10:11.860]  這個呢
[00:10:11.860 --> 00:10:13.340]  如果你說我有些什麼特別
[00:10:13.340 --> 00:10:14.540]  不要特別
[00:10:14.540 --> 00:10:16.700]  新一點的提出來
[00:10:16.700 --> 00:10:18.460]  我在這裡重新把它提出來
[00:10:18.460 --> 00:10:21.380]  其實我們也不需要在那裡爭辯
[00:10:21.380 --> 00:10:22.300]  哪些是天主教
[00:10:22.300 --> 00:10:23.180]  哪些是基督教
[00:10:23.180 --> 00:10:23.700]  是不是?
[00:10:23.700 --> 00:10:25.300]  基督的宗教
[00:10:25.300 --> 00:10:26.580]  在這個裡面
[00:10:26.580 --> 00:10:27.860]  我不說教義
[00:10:27.860 --> 00:10:29.860]  教義上面我有不贊成的地方
[00:10:29.860 --> 00:10:31.820]  對天主教有不贊成的地方
[00:10:31.820 --> 00:10:34.820]  但是在靈修的這種體驗裡面
[00:10:34.820 --> 00:10:36.740]  其實大家都有它的長處
[00:10:36.740 --> 00:10:39.020]  也都不可以說是完全偏離聖經的
[00:10:39.020 --> 00:10:39.540]  他們
[00:10:39.540 --> 00:10:40.900]  他們不是偏離聖經的
[00:10:40.900 --> 00:10:41.460]  好了
[00:10:41.460 --> 00:10:43.940]  我相信有些頂尖的心裡面說不是的
[00:10:43.940 --> 00:10:45.740]  最大問題就是與主聯合
[00:10:45.740 --> 00:10:47.180]  因為很神秘的
[00:10:47.180 --> 00:10:48.140]  天主教與主聯合
[00:10:48.140 --> 00:10:50.460]  就甚至自己都沒有了
[00:10:50.460 --> 00:10:51.620]  如果你看
[00:10:51.620 --> 00:10:52.980]  十六世紀另外一個
[00:10:52.980 --> 00:10:55.420]  就是剛才大德蘭的大弟子
[00:10:55.420 --> 00:10:57.460]  叫做聖約望十甲
[00:10:57.460 --> 00:10:59.220]  聖John of the Cross
[00:10:59.220 --> 00:11:02.340]  他寫的那個攀登加密三國境界上去的時候
[00:11:02.340 --> 00:11:03.780]  就什麼都沒有了
[00:11:03.780 --> 00:11:05.540]  好像禪宗一樣
[00:11:05.540 --> 00:11:07.300]  那就說天主教這些
[00:11:07.300 --> 00:11:09.820]  就是真的聖經裡面真的沒有了
[00:11:09.820 --> 00:11:11.980]  那今天我和大家看看耶穌
[00:11:11.980 --> 00:11:12.940]  好不好
[00:11:12.940 --> 00:11:16.420]  主耶穌在這個約翰福音裡面
[00:11:16.420 --> 00:11:20.340]  都是描述到一個很深刻的屬靈經歷
[00:11:20.340 --> 00:11:23.060]  用祂自己的說話就說
[00:11:23.060 --> 00:11:25.780]  你們在我裡面
[00:11:25.780 --> 00:11:28.060]  我也在你們裡面
[00:11:28.060 --> 00:11:29.980]  大家好熟這句經文
[00:11:29.980 --> 00:11:30.780]  其實因為
[00:11:30.780 --> 00:11:31.620]  你為什麼熟呢
[00:11:31.620 --> 00:11:33.620]  因為第一你可能不是很明白祂說什麼
[00:11:33.620 --> 00:11:35.900]  所以就量度到這裡的時候
[00:11:35.900 --> 00:11:37.860]  只記住祂就跳過去了
[00:11:38.340 --> 00:11:40.780]  第二其實耶穌重複了很多次
[00:11:40.780 --> 00:11:43.180]  在哪裡重複得這麼熟呢
[00:11:43.180 --> 00:11:45.020]  我相信大家都知道了
[00:11:45.020 --> 00:11:47.140]  就是耶穌臨別的講論
[00:11:47.140 --> 00:11:49.660]  耶穌基督在約翰福音
[00:11:49.660 --> 00:11:53.340]  就要上十字架了
[00:11:53.340 --> 00:11:55.620]  於是就為門徒洗腳十三章
[00:11:55.620 --> 00:11:57.260]  大家有聖經的
[00:11:57.260 --> 00:11:58.180]  我一邊說的時候
[00:11:58.180 --> 00:11:59.180]  一邊揭開
[00:11:59.180 --> 00:12:00.140]  跟著我
[00:12:00.140 --> 00:12:01.140]  然後呢
[00:12:01.140 --> 00:12:03.420]  為門徒洗腳之後
[00:12:03.420 --> 00:12:05.980]  和祂說了一個新的命令
[00:12:06.420 --> 00:12:08.580]  等一下會和大家慢慢再討論這件事
[00:12:08.580 --> 00:12:10.980]  跟著第十四章開始
[00:12:10.980 --> 00:12:12.500]  耶穌就一直說
[00:12:12.500 --> 00:12:14.500]  十四到十七章
[00:12:14.500 --> 00:12:16.100]  其實是一段很長
[00:12:16.100 --> 00:12:17.500]  但是很精彩
[00:12:17.500 --> 00:12:18.980]  很寶貴的說話
[00:12:18.980 --> 00:12:22.220]  就是祂臨別的一個講論
[00:12:22.220 --> 00:12:24.300]  其實第十七章
[00:12:24.300 --> 00:12:25.260]  是一個禱告來的
[00:12:25.260 --> 00:12:26.300]  大家知道了
[00:12:26.300 --> 00:12:27.420]  大祭司的禱告
[00:12:27.420 --> 00:12:31.420]  是為門徒和一切在地的信徒的禱告
[00:12:31.420 --> 00:12:33.780]  所以我們將它再分開的時候
[00:12:33.780 --> 00:12:35.380]  十四到十六章
[00:12:36.180 --> 00:12:37.180]  十四到十五章
[00:12:37.180 --> 00:12:38.860]  這三章可以說是
[00:12:38.860 --> 00:12:40.660]  核心的耶穌臨走了
[00:12:40.660 --> 00:12:42.180]  臨走了
[00:12:42.180 --> 00:12:43.180]  和門徒說
[00:12:43.180 --> 00:12:45.300]  為什麼臨走了要和門徒說呢?
[00:12:45.300 --> 00:12:47.580]  大家相信也會很熟悉的
[00:12:47.580 --> 00:12:48.460]  應該知道了
[00:12:48.460 --> 00:12:50.660]  因為門徒心裡面
[00:12:50.660 --> 00:12:51.900]  很憂愁
[00:12:51.900 --> 00:12:52.420]  是不是?
[00:12:52.420 --> 00:12:54.260]  所以第十四章一開始的時候說
[00:12:54.260 --> 00:12:56.860]  你們心裡不要難過
[00:12:56.860 --> 00:12:59.020]  你應當信神
[00:12:59.020 --> 00:13:01.260]  就應當信我
[00:13:01.260 --> 00:13:02.460]  就是這裡的開始
[00:13:02.460 --> 00:13:04.260]  門徒為什麼難過
[00:13:04.260 --> 00:13:06.180]  我想不難理解的
[00:13:06.180 --> 00:13:06.580]  是不是?
[00:13:06.580 --> 00:13:07.620]  當然難過了
[00:13:07.620 --> 00:13:08.940]  耶穌要走了
[00:13:08.940 --> 00:13:10.780]  不單單是在情緒上
[00:13:10.780 --> 00:13:12.580]  或者感情上的難過
[00:13:12.580 --> 00:13:13.860]  其實他們有恐懼
[00:13:13.860 --> 00:13:15.780]  大家都明白
[00:13:15.780 --> 00:13:17.660]  耶穌走的時候
[00:13:17.660 --> 00:13:19.900]  我們怎麼辦呢?
[00:13:19.900 --> 00:13:22.820]  說得不好聽一點
[00:13:22.820 --> 00:13:23.780]  你三年
[00:13:23.780 --> 00:13:24.860]  我跟了你這麼久
[00:13:24.860 --> 00:13:25.700]  是不是?
[00:13:25.700 --> 00:13:26.900]  只有一個吉
[00:13:26.900 --> 00:13:27.740]  現在你走了
[00:13:27.740 --> 00:13:28.460]  拜拜
[00:13:28.460 --> 00:13:29.380]  那我怎麼辦呢?
[00:13:29.380 --> 00:13:31.700]  尤其是門徒很明白
[00:13:31.700 --> 00:13:34.140]  走到這個十字架下面
[00:13:34.140 --> 00:13:35.180]  就是去到耶路撒冷
[00:13:35.180 --> 00:13:36.420]  最後一個禮拜
[00:13:36.420 --> 00:13:38.540]  是危機四伏的
[00:13:38.540 --> 00:13:42.260]  可以說是殺機四伏
[00:13:42.260 --> 00:13:43.420]  門徒知道的
[00:13:43.420 --> 00:13:45.580]  人們要殺耶穌的了
[00:13:45.580 --> 00:13:47.100]  耶穌也說了幾次了
[00:13:47.100 --> 00:13:49.220]  那門徒跟耶穌的
[00:13:49.220 --> 00:13:50.900]  師父不行
[00:13:50.900 --> 00:13:53.980]  我們也是沒什麼好收場的了
[00:13:53.980 --> 00:13:56.220]  就是這個最需要耶穌的時候
[00:13:56.220 --> 00:13:57.140]  他師父的時候
[00:13:57.140 --> 00:13:57.820]  耶穌說我走了
[00:13:57.820 --> 00:13:58.980]  拜拜
[00:13:58.980 --> 00:14:00.380]  我走了
[00:14:00.380 --> 00:14:01.700]  你好自為之了
[00:14:02.620 --> 00:14:05.060]  就是門徒心裡面是很難過的
[00:14:05.060 --> 00:14:06.500]  變成很恐懼的
[00:14:06.500 --> 00:14:07.900]  很憂慮的
[00:14:07.900 --> 00:14:09.100]  這個是事實
[00:14:09.100 --> 00:14:11.340]  於是耶穌就跟他說了這一段話
[00:14:11.340 --> 00:14:13.260]  大家知道這三張聖經
[00:14:13.260 --> 00:14:15.060]  我們不僅不可能今晚
[00:14:15.060 --> 00:14:16.860]  跟大家慢慢去研究
[00:14:16.860 --> 00:14:20.300]  但是這三張聖經裡面有好幾個主題的
[00:14:20.300 --> 00:14:22.740]  我相信你讀過你都會記得的
[00:14:22.740 --> 00:14:23.860]  第一個主題就是
[00:14:23.860 --> 00:14:25.220]  耶穌的回答就是
[00:14:25.220 --> 00:14:26.340]  你們現在難過
[00:14:26.340 --> 00:14:29.220]  但是你很快你的難過就變成喜樂
[00:14:31.420 --> 00:14:33.580]  如果從一個比較直接的說法
[00:14:33.580 --> 00:14:35.100]  更風涼一點的話
[00:14:35.100 --> 00:14:35.580]  就是說
[00:14:35.580 --> 00:14:37.460]  我去是為了你們好
[00:14:37.460 --> 00:14:39.700]  這句真的很風涼
[00:14:39.700 --> 00:14:40.460]  是不是
[00:14:40.460 --> 00:14:41.740]  門徒難過
[00:14:41.740 --> 00:14:42.420]  你不要走
[00:14:42.420 --> 00:14:43.180]  我走了怎麼辦
[00:14:43.180 --> 00:14:44.780]  以後我以前問人
[00:14:44.780 --> 00:14:45.860]  問你
[00:14:45.860 --> 00:14:46.340]  是不是
[00:14:46.340 --> 00:14:48.380]  有些人趕鬼趕不了的
[00:14:48.380 --> 00:14:50.020]  師父出馬就可以趕到了
[00:14:50.020 --> 00:14:51.860]  現在你走了之後我怎麼教
[00:14:51.860 --> 00:14:53.340]  你教我了
[00:14:53.340 --> 00:14:55.340]  如果我不能再給你教的時候
[00:14:55.340 --> 00:14:56.020]  我怎麼走
[00:14:56.020 --> 00:14:57.620]  怎麼走下去
[00:14:57.620 --> 00:15:00.780]  耶穌說其實我走是對你們更好
[00:15:01.220 --> 00:15:03.380]  這句話當然不是風涼話了
[00:15:03.380 --> 00:15:04.980]  耶穌從來不會說風涼話
[00:15:04.980 --> 00:15:06.820]  不過耶穌說的話很厲害
[00:15:06.820 --> 00:15:08.300]  你一定要聽得明白
[00:15:08.300 --> 00:15:08.740]  你就發覺
[00:15:08.740 --> 00:15:09.140]  哎呀
[00:15:09.140 --> 00:15:10.180]  原來這麼精彩
[00:15:10.180 --> 00:15:12.420]  耶穌這次有解釋的
[00:15:12.420 --> 00:15:13.580]  因為我去
[00:15:13.580 --> 00:15:15.660]  大家知道為什麼嗎
[00:15:15.660 --> 00:15:17.260]  保衛司就是來的
[00:15:17.260 --> 00:15:22.140]  就是那位要來的聖靈來的
[00:15:22.140 --> 00:15:24.860]  聖靈為什麼會比我更好
[00:15:24.860 --> 00:15:27.460]  因為我有時候
[00:15:27.460 --> 00:15:29.140]  這三年你跟我一起住
[00:15:29.140 --> 00:15:30.540]  有時候找不到我的
[00:15:31.380 --> 00:15:33.180]  有時候你起床上山祈禱了
[00:15:33.180 --> 00:15:33.660]  是不是
[00:15:33.660 --> 00:15:35.420]  有時候你搞不定的時候
[00:15:35.420 --> 00:15:36.620]  你發覺我不在身邊
[00:15:36.620 --> 00:15:38.380]  我去了其他地方傳道
[00:15:38.380 --> 00:15:41.460]  但是聖靈來二十四小時與你同在
[00:15:41.460 --> 00:15:42.180]  在一起
[00:15:42.180 --> 00:15:44.020]  是不是更好呢
[00:15:44.020 --> 00:15:46.700]  這個就是耶穌的回答
[00:15:46.700 --> 00:15:48.420]  這個回答裡面
[00:15:48.420 --> 00:15:50.420]  於是就提出了一個
[00:15:50.420 --> 00:15:52.220]  是我在你裡面
[00:15:52.220 --> 00:15:54.740]  你在我裡面的主題
