
[00:00:00.000 --> 00:00:03.800]  各位聽眾姐妹們平安
[00:03:52.680 --> 00:03:55.280]  耶穌說:難道還要多謝他?
[00:03:55.280 --> 00:03:56.480]  哇
[00:03:56.480 --> 00:03:59.080]  你的子女希望不要看到這段聖經
[00:03:59.080 --> 00:04:00.200]  如果你這樣和他說
[00:04:00.200 --> 00:04:01.640]  我想要他多謝都不行嗎?
[00:04:01.640 --> 00:04:02.960]  耶穌說過
[00:04:02.960 --> 00:04:05.720]  難道還要多謝你嗎?
[00:04:05.720 --> 00:04:07.400]  原來做得那麼辛苦
[00:04:07.400 --> 00:04:09.040]  多謝都沒有聲音
[00:04:09.040 --> 00:04:11.320]  還要說那句第十節
[00:04:11.320 --> 00:04:12.320]  你應該這麼說
[00:04:12.320 --> 00:04:14.040]  做完一切吩咐
[00:04:14.040 --> 00:04:15.600]  你只當說話
[00:04:15.600 --> 00:04:18.200]  我們是沒用的僕人
[00:04:18.200 --> 00:04:19.240]  所做的
[00:04:19.240 --> 00:04:22.200]  本是我應份做的
[00:04:22.200 --> 00:04:23.440]  在現代人來說
[00:04:23.440 --> 00:04:26.120]  可能很難理解這句話
[00:04:26.120 --> 00:04:28.440]  這還叫做沒用?
[00:04:28.440 --> 00:04:29.600]  其實這句翻譯
[00:04:29.600 --> 00:04:31.960]  可能有點不合邏輯
[00:04:31.960 --> 00:04:33.640]  如果一個沒用的人
[00:04:33.640 --> 00:04:34.520]  又怎麼會做到
[00:04:34.520 --> 00:04:37.600]  一二三四五那麼多本份呢?
[00:04:37.600 --> 00:04:39.000]  那還算沒用?
[00:04:39.000 --> 00:04:40.400]  應該不是吧?
[00:04:40.400 --> 00:04:42.280]  原來我們要理解這段經文
[00:04:42.280 --> 00:04:44.320]  我就要在沒用這個字下
[00:04:44.320 --> 00:04:46.320]  少少功夫
[00:04:46.320 --> 00:04:48.640]  如果在其中一個英文的譯本
[00:04:48.640 --> 00:04:50.920]  NIV的版本
[00:04:50.920 --> 00:04:52.040]  它就譯什麼呢?
[00:04:52.040 --> 00:04:52.360]  它說
[00:04:52.360 --> 00:04:55.480]  We are unworthy servants
[00:04:55.480 --> 00:04:57.120]  unworthy 即是什麼?
[00:04:57.120 --> 00:05:00.080]  不值得
[00:05:00.080 --> 00:05:00.760]  有沒有不同?
[00:05:00.760 --> 00:05:02.160]  和中文翻譯
[00:05:02.160 --> 00:05:03.200]  有啊
[00:05:03.200 --> 00:05:04.880]  一個是沒用
[00:05:04.880 --> 00:05:07.280]  一個是不值得
[00:05:07.280 --> 00:05:09.080]  哪一個貼切些
[00:05:09.080 --> 00:05:10.920]  那個意思呢?
[00:05:10.920 --> 00:05:11.840]  不值得
[00:05:11.840 --> 00:05:13.360]  如果翻譯異譯
[00:05:13.360 --> 00:05:15.760]  可能可以理解為
[00:05:15.760 --> 00:05:19.680]  不值得給我這份工作
[00:05:19.680 --> 00:05:21.600]  這個位置
[00:05:21.600 --> 00:05:27.160]  但是我多謝主人給我這個機會
[00:05:27.160 --> 00:05:28.200]  給我這個機會
[00:05:28.200 --> 00:05:30.280]  這個可能就是很多基督徒說
[00:05:30.280 --> 00:05:32.680]  我們不配這個意思
[00:05:32.680 --> 00:05:33.000]  是吧?
[00:05:33.000 --> 00:05:35.000]  剛才主席討告也有提及
[00:05:35.000 --> 00:05:38.080]  是我們不配去侍奉你
[00:05:38.080 --> 00:05:39.400]  是不配的意思
[00:05:39.400 --> 00:05:39.920]  即是說
[00:05:39.920 --> 00:05:41.040]  可能我們根本
[00:05:41.040 --> 00:05:41.600]  不是可能
[00:05:41.600 --> 00:05:43.520]  是我們每一個人都是罪人
[00:05:43.520 --> 00:05:47.480]  我們根本沒資格做侍奉
[00:05:47.480 --> 00:05:49.720]  沒資格做聖供
[00:05:49.720 --> 00:05:53.480]  但是感謝上帝給我們這個機會去做
[00:05:53.480 --> 00:05:54.080]  第二
[00:05:54.080 --> 00:05:55.760]  我經常都覺得
[00:05:55.760 --> 00:05:57.840]  我們所謂現在做的聖供
[00:05:57.840 --> 00:05:59.800]  特別是傳福音
[00:05:59.800 --> 00:06:03.160]  其實用不著你做?
[00:06:03.160 --> 00:06:05.000]  其實用不著你做
[00:06:05.000 --> 00:06:07.000]  如果真的要有果效
[00:06:07.000 --> 00:06:08.480]  上帝派誰做會最好呢?
[00:06:08.480 --> 00:06:10.320]  你猜猜
[00:06:10.320 --> 00:06:12.160]  是天使
[00:06:12.160 --> 00:06:14.040]  我經常都這麼想的
[00:06:14.040 --> 00:06:15.880]  我們傳福音
[00:06:15.880 --> 00:06:17.040]  如果沒什麼準備
[00:06:17.040 --> 00:06:18.360]  那些差一點的
[00:06:18.360 --> 00:06:20.200]  就說得很吵
[00:06:20.200 --> 00:06:20.960]  是吧?
[00:06:20.960 --> 00:06:22.480]  然後你邀請人家信耶穌
[00:06:22.480 --> 00:06:23.120]  人家說
[00:06:23.120 --> 00:06:24.960]  信什麼?
[00:06:24.960 --> 00:06:26.000]  那你信什麼?
[00:06:26.000 --> 00:06:26.400]  然後你說
[00:06:26.400 --> 00:06:29.520]  我介紹你傳道理
[00:06:29.520 --> 00:06:31.320]  你都不知道信什麼
[00:06:31.320 --> 00:06:32.000]  說得很吵
[00:06:32.000 --> 00:06:32.880]  說了一個小時
[00:06:32.880 --> 00:06:34.040]  那人家不信是
[00:06:34.040 --> 00:06:35.640]  其實是正常的
[00:06:35.640 --> 00:06:36.000]  你想一下
[00:06:36.000 --> 00:06:36.680]  是不是?
[00:06:36.680 --> 00:06:37.480]  如果有人在街上
[00:06:37.480 --> 00:06:39.440]  給你推銷一件貨品
[00:06:39.440 --> 00:06:40.200]  說了一個小時
[00:06:40.200 --> 00:06:41.920]  那你賣什麼?
[00:06:41.920 --> 00:06:42.200]  你說
[00:06:42.200 --> 00:06:42.760]  我不知道
[00:06:42.760 --> 00:06:43.880]  不如你買吧
[00:06:43.880 --> 00:06:44.240]  然後你說
[00:06:44.240 --> 00:06:44.440]  好啊
[00:06:44.440 --> 00:06:46.640]  我開車吧
[00:06:46.640 --> 00:06:48.640]  或者有些很厲害的
[00:06:48.640 --> 00:06:50.400]  讀了很多年聖經
[00:06:50.400 --> 00:06:52.320]  看了很多本護教書
[00:06:52.320 --> 00:06:53.120]  很厲害的
[00:06:53.120 --> 00:06:53.640]  講話
[00:06:53.640 --> 00:06:55.120]  大學講師來的
[00:06:55.120 --> 00:06:57.480]  誰知道講得得得戚戚
[00:06:57.480 --> 00:06:59.160]  你信不信?
[00:06:59.160 --> 00:06:59.840]  我認識你
[00:06:59.840 --> 00:07:01.760]  我認識的東西多你很多
[00:07:01.760 --> 00:07:03.480]  你這樣都不信?
[00:07:03.480 --> 00:07:05.160]  你猜他是不是很信呢?
[00:07:05.160 --> 00:07:05.640]  不信
[00:07:05.640 --> 00:07:07.160]  又生你氣
[00:07:07.160 --> 00:07:10.680]  生你氣就當生耶穌了
[00:07:10.680 --> 00:07:11.560]  我經常想
[00:07:11.560 --> 00:07:13.280]  如果你派一些天使下來
[00:07:13.280 --> 00:07:15.440]  其實我不知道天使是否真的肥
[00:07:15.440 --> 00:07:16.920]  很可愛的樣子
[00:07:16.920 --> 00:07:19.480]  一路拍著飛
[00:07:19.480 --> 00:07:20.560]  圍在上面
[00:07:20.560 --> 00:07:20.800]  他說
[00:07:20.800 --> 00:07:21.720]  餵
[00:07:21.720 --> 00:07:23.320]  你上不上天堂啊?
[00:07:23.320 --> 00:07:25.200]  你立刻上啊
[00:07:25.200 --> 00:07:28.040]  我們搞了那麼多
[00:07:28.040 --> 00:07:30.120]  為什麼會讓我們做呢?
[00:07:30.120 --> 00:07:33.640]  就是因為他給我們機會
[00:07:33.640 --> 00:07:34.880]  講到最後就是
[00:07:34.880 --> 00:07:36.320]  你這麼不配
[00:07:36.320 --> 00:07:42.280]  他給你機會參與上帝的聖公
[00:07:42.280 --> 00:07:44.960]  這個是很寶貴的
[00:07:44.960 --> 00:07:45.880]  但是有些學者
[00:07:45.880 --> 00:07:47.480]  他再研究原文
[00:07:47.480 --> 00:07:49.720]  原來可以是這樣翻譯的
[00:07:49.720 --> 00:07:51.160]  原文的意思是
[00:07:51.160 --> 00:07:55.920]  主人並沒有欠我們僕人什麼
[00:07:55.920 --> 00:07:57.520]  所做的
[00:07:57.520 --> 00:08:00.040]  本是我們應份做的
[00:08:00.040 --> 00:08:01.440]  你看
[00:08:01.440 --> 00:08:02.760]  原來有另一個翻譯
[00:08:02.760 --> 00:08:03.640]  我讀多一次
[00:08:03.640 --> 00:08:06.240]  主人並沒有欠我們什麼
[00:08:06.240 --> 00:08:07.440]  我們所做的
[00:08:07.440 --> 00:08:09.200]  本是我們應份做的
[00:08:09.200 --> 00:08:10.040]  你說
[00:08:10.040 --> 00:08:11.960]  為什麼翻譯法這麼不同?
[00:08:11.960 --> 00:08:14.520]  原來在十一世紀開始
[00:08:14.520 --> 00:08:17.480]  好幾個阿拉伯的聖經譯本
[00:08:17.480 --> 00:08:18.640]  都是這樣翻譯
[00:08:18.640 --> 00:08:20.080]  這個片語
[00:08:20.080 --> 00:08:20.520]  原來說
[00:08:20.520 --> 00:08:22.680]  你並沒有欠我什麼
[00:08:22.680 --> 00:08:24.240]  是一個face
[00:08:24.240 --> 00:08:25.400]  一個片語
[00:08:25.400 --> 00:08:26.280]  什麼意思呢?
[00:08:26.280 --> 00:08:30.040]  原來在巴勒斯坦和黎巴嫩的村民里
[00:08:30.040 --> 00:08:32.520]  這句話是他們常用的
[00:08:32.520 --> 00:08:34.040]  有學者舉了一個
[00:08:34.040 --> 00:08:36.040]  現在在中東世界
[00:08:36.040 --> 00:08:37.800]  所做的一個實際的情況
[00:08:37.800 --> 00:08:39.520]  比如說有一天在鄉村
[00:08:39.520 --> 00:08:41.720]  如果你找到一個工匠
[00:08:41.720 --> 00:08:43.320]  比如說搭這個港台
[00:08:43.320 --> 00:08:44.600]  工匠搭完了
[00:08:44.600 --> 00:08:45.840]  搭完這個港台
[00:08:45.840 --> 00:08:48.000]  他們會有以下的對話
[00:08:48.000 --> 00:08:49.760]  第一句是屋主說的
[00:08:49.760 --> 00:08:52.600]  我當然不懂這句中東話
[00:08:52.600 --> 00:08:53.960]  意思是什麼呢?
[00:08:53.960 --> 00:08:54.600]  就是說
[00:08:54.600 --> 00:08:56.240]  屋主就說
[00:08:56.240 --> 00:08:57.960]  有沒有什麼需要?
[00:08:57.960 --> 00:09:01.440]  他為什麼會和工匠說有什麼需要呢?
[00:09:01.440 --> 00:09:03.040]  原來實際意思就是
[00:09:03.040 --> 00:09:04.160]  屋主會問
[00:09:04.160 --> 00:09:06.760]  我有沒有欠你什麼?
[00:09:06.760 --> 00:09:08.680]  現在也是用這句話
[00:09:08.680 --> 00:09:11.360]  我有沒有欠你什麼?
[00:09:11.360 --> 00:09:13.120]  那工匠怎麼回應呢?
[00:09:13.120 --> 00:09:14.760]  工匠回應是
[00:09:14.760 --> 00:09:16.560]  實際的意思就是
[00:09:16.560 --> 00:09:20.400]  你沒有欠我什麼
[00:09:20.400 --> 00:09:21.360]  原來
[00:09:21.360 --> 00:09:24.720]  在早期最重要的阿拉伯文聖經
[00:09:24.720 --> 00:09:27.120]  和敘利亞文聖經
[00:09:27.120 --> 00:09:28.000]  那句話
[00:09:28.000 --> 00:09:29.880]  我們只是僕人
[00:09:29.880 --> 00:09:30.720]  主人
[00:09:30.720 --> 00:09:32.960]  並沒有欠我們什麼
[00:09:32.960 --> 00:09:36.840]  我們只是做本分而已
[00:09:36.840 --> 00:09:38.400]  如果這樣理解
[00:09:38.400 --> 00:09:39.720]  你就解釋到
[00:09:39.720 --> 00:09:42.880]  原來不是沒有用這個詞
[00:09:42.880 --> 00:09:43.840]  原來就是說
[00:09:43.840 --> 00:09:46.280]  上帝沒有欠我們什麼
[00:09:46.280 --> 00:09:48.400]  因為主人是給你出糧
[00:09:48.400 --> 00:09:50.720]  而你去上班工作
[00:09:50.720 --> 00:09:52.200]  是應分的
[00:09:52.200 --> 00:09:53.320]  所以到最後
[00:09:53.320 --> 00:09:55.480]  沒有欠大家什麼
[00:09:55.480 --> 00:09:57.880]  你幻想到如果你是老闆的話
[00:09:57.880 --> 00:10:00.120]  你的員工盡了本分
[00:10:00.120 --> 00:10:01.840]  你就要大贊他
[00:10:01.840 --> 00:10:04.280]  那間公司可能就很差了
[00:10:04.280 --> 00:10:08.400]  一個人每天準時上班
[00:10:08.400 --> 00:10:09.520]  你是老闆就說
[00:10:09.520 --> 00:10:11.040]  哇
[00:10:11.040 --> 00:10:12.040]  做得好啊
[00:10:12.040 --> 00:10:13.120]  給個like你啊
[00:10:13.120 --> 00:10:14.720]  你準時啊
[00:10:14.720 --> 00:10:16.760]  如果要說這句話也挺悲哀的
[00:10:16.760 --> 00:10:18.840]  準時是應分
[00:10:18.840 --> 00:10:19.840]  那你說怎麼辦呢?
[00:10:19.840 --> 00:10:21.840]  做得這麼辛苦
[00:10:21.840 --> 00:10:24.560]  想要天賦、稱贊都不行
[00:10:24.560 --> 00:10:26.560]  我們看看這三個僕人
[00:10:26.560 --> 00:10:28.520]  這三個是我們熟悉的那三個
[00:10:28.520 --> 00:10:31.800]  有善也有惡的那三個僕人
[00:10:31.800 --> 00:10:35.160]  看看有沒有你和我的影子
[00:10:35.160 --> 00:10:36.640]  背景是這樣的
[00:10:36.640 --> 00:10:39.920]  當耶穌將近要進耶路撒冷的時候
[00:10:39.920 --> 00:10:42.960]  耶穌就和大家說了這個比喻
[00:10:42.960 --> 00:10:44.400]  祂說有一個貴族
[00:10:44.400 --> 00:10:45.560]  就是有一個王族
[00:10:45.560 --> 00:10:47.000]  就往遠方去
[00:10:47.000 --> 00:10:48.800]  要拿一個國回來
[00:10:48.800 --> 00:10:50.840]  然後祂就叫了十個僕人來
[00:10:50.840 --> 00:10:51.920]  十個
[00:10:51.920 --> 00:10:55.880]  每人就給他們十塊錢
[00:10:55.880 --> 00:10:56.520]  然後就說
[00:10:56.520 --> 00:10:57.880]  你們去做生意
[00:10:57.880 --> 00:10:59.680]  等我回來
[00:10:59.680 --> 00:11:00.560]  然後好了
[00:11:00.560 --> 00:11:01.960]  當祂回來的時候
[00:11:01.960 --> 00:11:05.160]  祂就叫了頭一個人來
[00:11:05.160 --> 00:11:06.400]  他說你怎麼樣?
[00:11:06.400 --> 00:11:07.320]  交賬了
[00:11:07.320 --> 00:11:07.920]  第一個就說
[00:11:07.920 --> 00:11:09.880]  我已經賺了十塊錢了
[00:11:09.880 --> 00:11:11.640]  哇!好!這樣
[00:11:11.640 --> 00:11:12.520]  第二個就說
[00:11:12.520 --> 00:11:14.600]  我賺了五塊錢了
[00:11:14.600 --> 00:11:15.800]  好!
[00:11:15.800 --> 00:11:16.680]  就稱贊他說
[00:11:16.680 --> 00:11:19.560]  你們是良善忠心的僕人
[00:11:19.560 --> 00:11:20.760]  賺了嘛
[00:11:20.760 --> 00:11:22.280]  好了第三個怎麼樣呢?
[00:11:22.280 --> 00:11:23.920]  又有一個就說了
[00:11:23.920 --> 00:11:27.040]  他就拿著那塊錢回來
[00:11:27.040 --> 00:11:28.320]  就是原本給他的錢
[00:11:28.320 --> 00:11:29.440]  然後說主人
[00:11:29.440 --> 00:11:31.080]  你原本給我的錢
[00:11:31.080 --> 00:11:34.720]  原封不動在這裡
[00:11:34.720 --> 00:11:36.520]  主人就很生氣
[00:11:36.520 --> 00:11:37.760]  他就解釋了
[00:11:37.760 --> 00:11:40.480]  他說因為你很凶的
[00:11:40.480 --> 00:11:41.440]  所以我怕
[00:11:41.440 --> 00:11:44.480]  我怕蝦蝕了那些錢
[00:11:44.480 --> 00:11:47.000]  然後我就埋在地上
[00:11:47.000 --> 00:11:48.120]  我就沒有蝦蝕
[00:11:48.120 --> 00:11:51.040]  原封不動給了你
[00:11:51.040 --> 00:11:52.200]  好了
[00:11:52.200 --> 00:11:54.680]  簡單交代了這三個僕人
[00:11:54.680 --> 00:11:55.840]  兩個是賺
[00:11:55.840 --> 00:11:58.800]  一個是什麼都沒有動過
[00:11:58.800 --> 00:12:00.640]  我們非常熟悉
[00:12:00.640 --> 00:12:02.760]  原意就是主人很希望
[00:12:02.760 --> 00:12:04.560]  那些僕人好好運用
[00:12:04.560 --> 00:12:06.200]  他交下的那些錢
[00:12:06.200 --> 00:12:08.120]  然後去做生意
[00:12:08.120 --> 00:12:10.040]  在十九章十七節裡面說
[00:12:10.040 --> 00:12:12.240]  主人贊其中那兩個就說
[00:12:12.240 --> 00:12:13.560]  良善的僕人
[00:12:13.560 --> 00:12:16.160]  你既在最小的事上忠心
[00:12:16.160 --> 00:12:20.280]  可以有權並管那十座城
[00:12:20.280 --> 00:12:22.040]  但是那個多多藉口
[00:12:22.040 --> 00:12:23.440]  不做事的那個
[00:12:23.440 --> 00:12:25.160]  得到的就是懲罰
[00:12:25.160 --> 00:12:26.200]  和罵
[00:12:26.200 --> 00:12:29.200]  我們一起看看十九章二十二節
[00:12:29.200 --> 00:12:30.400]  主人和他說
[00:12:30.400 --> 00:12:31.960]  你這個惡僕
[00:12:31.960 --> 00:12:34.600]  我要憑你的口定你的罪
[00:12:34.600 --> 00:12:36.960]  你既知道我是嚴厲的人
[00:12:36.960 --> 00:12:38.440]  沒有放下都要拿
[00:12:38.440 --> 00:12:40.880]  沒有中都要收的話
[00:12:40.880 --> 00:12:43.720]  你為什麼不把錢放在銀行裡面
[00:12:43.720 --> 00:12:44.840]  等我回來的時候
[00:12:44.840 --> 00:12:48.720]  可以連本帶利還給我
[00:12:48.720 --> 00:12:50.040]  原來當時耶穌時代
[00:12:50.040 --> 00:12:52.720]  都有定期存款的了
[00:12:52.720 --> 00:12:54.280]  就是他連定期存款
[00:12:54.280 --> 00:12:57.560]  那麼沒有風險都不做
[00:12:57.560 --> 00:12:59.960]  他就覺得懶得很厲害
[00:12:59.960 --> 00:13:01.480]  只是去後院去退款
[00:13:01.480 --> 00:13:03.200]  埋了他算了
[00:13:03.200 --> 00:13:06.400]  他連去銀行都不想煩了
[00:13:06.400 --> 00:13:07.720]  他的懲罰就是說
[00:13:07.720 --> 00:13:10.000]  奪過他那一定釐
[00:13:10.000 --> 00:13:13.280]  將有十定的交給他
[00:13:13.280 --> 00:13:15.640]  當大家看完這段經文之後
[00:13:15.640 --> 00:13:17.480]  我們都似乎覺得
[00:13:17.480 --> 00:13:19.560]  他是該罵的
[00:13:19.560 --> 00:13:21.040]  他是該罵的
[00:13:21.040 --> 00:13:24.800]  我們也很欣賞那兩個被稱贊的人
[00:13:24.800 --> 00:13:27.320]  耶穌就說了這個比喻
[00:13:27.320 --> 00:13:29.480]  以前我一直看這個比喻的時候
[00:13:29.480 --> 00:13:30.440]  我就經常想著
[00:13:30.440 --> 00:13:31.840]  一一讀到這段經文
[00:13:31.840 --> 00:13:32.680]  我就想著
[00:13:32.680 --> 00:13:33.560]  我是誰呢?
[00:13:33.560 --> 00:13:35.080]  千萬做第一個
[00:13:35.080 --> 00:13:36.520]  千萬要做第二個
[00:13:36.520 --> 00:13:39.000]  不要做第三個
[00:13:39.000 --> 00:13:42.520]  這段經文完沒?
[00:13:42.520 --> 00:13:44.600]  你有沒有其他的反思?
[00:13:44.600 --> 00:13:46.120]  可能我們很多弟兄姐妹
[00:13:46.120 --> 00:13:47.960]  看了經文很久
[00:13:47.960 --> 00:13:49.120]  除了這段經文
[00:13:49.120 --> 00:13:50.320]  只有這三個僕人
[00:13:50.320 --> 00:13:54.840]  你有沒有讀到其他的信息或者亮光?
[00:13:54.840 --> 00:13:57.920]  當我這次一直去研讀這段經文的時候
[00:13:57.920 --> 00:13:59.240]  預備這篇講章
[00:13:59.240 --> 00:14:00.600]  我突然間看
[00:14:00.600 --> 00:14:03.240]  原來第一節很重要
[00:14:03.240 --> 00:14:04.160]  我們一起看
[00:14:04.160 --> 00:14:05.480]  十九章十一節
[00:14:05.480 --> 00:14:07.800]  就是這個比喻的第一節
[00:14:07.800 --> 00:14:10.560]  「眾人在聽見這話的時候」
[00:14:10.560 --> 00:14:13.120]  就是一直聽到耶穌說之前的那些話
[00:14:13.120 --> 00:14:16.320]  「耶穌因為將近耶路撒冷了
[00:14:16.320 --> 00:14:20.880]  又因他們以為神的國快要顯現出來」
[00:14:20.880 --> 00:14:22.880]  就另設一個比喻
[00:14:22.880 --> 00:14:24.080]  就是說
[00:14:24.080 --> 00:14:26.000]  那些人很多人蓄勇著耶穌
[00:14:26.000 --> 00:14:27.280]  很多人跟著耶穌
[00:14:27.280 --> 00:14:28.600]  想聽耶穌說話
[00:14:28.600 --> 00:14:31.240]  然後你發覺耶穌進入耶路撒冷的時候
[00:14:31.240 --> 00:14:34.280]  很多人是擁戴祂為王的
[00:14:34.280 --> 00:14:35.440]  可能很多人都以為
[00:14:35.440 --> 00:14:38.040]  哇!耶穌一來就收服這個羅馬政府
[00:14:38.040 --> 00:14:40.760]  然後就掌權
