
[00:00:00.000 --> 00:00:10.000]  在馬太福音第五章第八節裏面記載了一句大家很熟悉的經文
[00:08:14.000 --> 00:08:17.000]  當我們再看這兩節經文
[00:08:17.000 --> 00:08:20.000]  我和大家讀出
[00:08:20.000 --> 00:08:23.000]  你去聽
[00:08:23.000 --> 00:08:26.000]  耶穌進了神的殿
[00:08:26.000 --> 00:08:29.000]  講出殿裡一切做買賣的人
[00:08:29.000 --> 00:08:32.000]  推倒兌換銀錢之人的桌子
[00:08:32.000 --> 00:08:35.000]  和賣甲子之人的凳子
[00:08:35.000 --> 00:08:38.000]  對他們說
[00:08:38.000 --> 00:08:41.000]  經上記著說
[00:08:41.000 --> 00:08:44.000]  我的殿必稱為禱告的殿
[00:08:44.000 --> 00:08:47.000]  你們都使他成為賊窩了
[00:08:47.000 --> 00:08:50.000]  你們都使他成為賊窩了
[00:08:50.000 --> 00:08:53.000]  在這兩節經文裡
[00:08:53.000 --> 00:08:56.000]  介紹了耶穌再次進入到
[00:08:56.000 --> 00:08:59.000]  聖殿當中
[00:08:59.000 --> 00:09:02.000]  特別進入了一個特別的院
[00:09:02.000 --> 00:09:05.000]  這個院容許有些人在那裡買賣
[00:09:05.000 --> 00:09:08.000]  所以根據我們對舊約和新約聖經
[00:09:08.000 --> 00:09:11.000]  聖殿的設計
[00:09:11.000 --> 00:09:14.000]  耶路撒冷的聖殿
[00:09:14.000 --> 00:09:17.000]  分為外院和內院
[00:09:17.000 --> 00:09:20.000]  分為外院和內院
[00:09:20.000 --> 00:09:23.000]  分為外院和內院
[00:09:23.000 --> 00:09:26.000]  任何做一些
[00:09:26.000 --> 00:09:29.000]  在聖經後頁有聖殿的圖
[00:09:29.000 --> 00:09:32.000]  你都會看到聖殿的設計
[00:09:32.000 --> 00:09:35.000]  分為外院和內院
[00:09:35.000 --> 00:09:38.000]  兩個部分
[00:09:38.000 --> 00:09:41.000]  耶穌在這裡所指導或馬太福音所記載
[00:09:41.000 --> 00:09:44.000]  就是他進入到神的殿之後
[00:09:44.000 --> 00:09:47.000]  在那裡有些人在那裡做買賣
[00:09:47.000 --> 00:09:50.000]  在那裡有些人在那裡做買賣
[00:09:50.000 --> 00:09:53.000]  有做兌換銀錢
[00:09:53.000 --> 00:09:56.000]  這是外院
[00:09:56.000 --> 00:09:59.000]  外院可以容許這些活動
[00:09:59.000 --> 00:10:02.000]  外邦人都可以存留在那裡
[00:10:02.000 --> 00:10:05.000]  猶太人更加願意在那裡
[00:10:05.000 --> 00:10:08.000]  為什麼呢?
[00:10:08.000 --> 00:10:11.000]  當人們要進入耶路撒冷獻祭的時候
[00:10:11.000 --> 00:10:14.000]  他們必須要做兩件事
[00:10:14.000 --> 00:10:17.000]  一是要大祭三 二是要交電稅
[00:10:17.000 --> 00:10:20.000]  如果大家還記得馬太福音裡
[00:10:20.000 --> 00:10:23.000]  曾經耶穌記載過
[00:10:23.000 --> 00:10:26.000]  馬太福音曾經記載耶穌有一個門徒
[00:10:26.000 --> 00:10:29.000]  叫做彼得
[00:10:29.000 --> 00:10:32.000]  有些人走來在加班隆的時候
[00:10:32.000 --> 00:10:35.000]  那些人是稅務官
[00:10:35.000 --> 00:10:38.000]  用今天說的收數的收債人
[00:10:38.000 --> 00:10:41.000]  用今天說的收數的收債人
[00:10:41.000 --> 00:10:44.000]  他走來問耶穌
[00:10:44.000 --> 00:10:47.000]  他走來問耶穌的門徒
[00:10:47.000 --> 00:10:50.000]  彼得 你有沒有交電稅
[00:10:50.000 --> 00:10:53.000]  彼得 你有沒有交電稅
[00:10:53.000 --> 00:10:56.000]  彼得 你有沒有交電稅
[00:10:56.000 --> 00:10:59.000]  彼得 你有沒有交電稅
[00:10:59.000 --> 00:11:02.000]  電稅是怎樣的
[00:11:02.000 --> 00:11:05.000]  電稅原來有個特色
[00:11:05.000 --> 00:11:08.000]  電稅往往是要交
[00:11:08.000 --> 00:11:11.000]  兩個當時指定的貨幣
[00:11:11.000 --> 00:11:14.000]  兩個當時指定的貨幣
[00:11:14.000 --> 00:11:17.000]  每一個人是需要交兩個
[00:11:17.000 --> 00:11:20.000]  當時簡稱大利拉的貨幣
[00:11:20.000 --> 00:11:23.000]  當時簡稱大利拉的貨幣
[00:11:23.000 --> 00:11:26.000]  作為升電運作的需要
[00:11:26.000 --> 00:11:29.000]  除了羅馬人正常的稅收外
[00:11:29.000 --> 00:11:32.000]  除了羅馬人正常的稅收外
[00:11:32.000 --> 00:11:35.000]  為了方便交電稅
[00:11:35.000 --> 00:11:38.000]  為了方便交電稅
[00:11:38.000 --> 00:11:41.000]  於是引生了一個行業叫兌換銀錢
[00:11:41.000 --> 00:11:44.000]  於是引生了一個行業叫兌換銀錢
[00:11:44.000 --> 00:11:47.000]  特別是專門交電稅
[00:11:47.000 --> 00:11:50.000]  特別是專門交電稅
[00:11:50.000 --> 00:11:53.000]  一個銀錢可以一次交兩個人的電稅
[00:11:53.000 --> 00:11:56.000]  一個銀錢可以一次交兩個人的電稅
[00:11:56.000 --> 00:11:59.000]  一個銀錢可以一次交兩個人的電稅
[00:11:59.000 --> 00:12:02.000]  四天的工資
[00:12:02.000 --> 00:12:05.000]  情況類似怎樣呢
[00:12:05.000 --> 00:12:08.000]  大家在香港是否曾經交過電費
[00:12:08.000 --> 00:12:11.000]  大家在香港是否曾經交過電費
[00:12:11.000 --> 00:12:14.000]  以前是很喜歡交電費
[00:12:14.000 --> 00:12:17.000]  以前是很喜歡交電費
[00:12:17.000 --> 00:12:20.000]  但在交電費前要到政府庫房交錢
[00:12:20.000 --> 00:12:23.000]  但在交電費前要到政府庫房交錢
[00:12:23.000 --> 00:12:26.000]  大家有沒有試過
[00:12:26.000 --> 00:12:29.000]  大家有沒有試過
[00:12:29.000 --> 00:12:32.000]  有些錢是17.32元
[00:12:32.000 --> 00:12:35.000]  有些錢是17.32元
[00:12:35.000 --> 00:12:38.000]  以前香港是有計算到先
[00:12:38.000 --> 00:12:41.000]  以前香港是有計算到先
[00:12:41.000 --> 00:12:44.000]  以前香港是有計算到先
[00:12:44.000 --> 00:12:47.000]  以前香港是有計算到先
[00:12:47.000 --> 00:12:50.000]  以前香港是有計算到先
[00:12:50.000 --> 00:12:53.000]  以前香港是有計算到先
[00:12:53.000 --> 00:12:56.000]  我收到一個
[00:12:56.000 --> 00:12:59.000]  我收到一個
[00:12:59.000 --> 00:13:02.000]  很珍貴的保險箱
[00:13:02.000 --> 00:13:05.000]  因為這個一仙全世界只有三個
[00:13:05.000 --> 00:13:08.000]  因為這個一仙全世界只有三個
[00:13:08.000 --> 00:13:11.000]  當年是用來打仗用的
[00:13:11.000 --> 00:13:14.000]  當年是用來打仗用的
[00:13:14.000 --> 00:13:17.000]  當年是用來打仗用的
[00:13:17.000 --> 00:13:20.000]  當年是用來打仗用的
[00:13:20.000 --> 00:13:23.000]  我怎樣得到這個呢
[00:13:23.000 --> 00:13:26.000]  是某一次我爸爸在一包冬菇入口貨中
[00:13:26.000 --> 00:13:29.000]  是某一次我爸爸在一包冬菇入口貨中
[00:13:29.000 --> 00:13:32.000]  掉在貨底
[00:13:32.000 --> 00:13:35.000]  我一看覺得很特別
[00:13:35.000 --> 00:13:38.000]  估計是日本軍人拿去日本
[00:13:38.000 --> 00:13:41.000]  小小一串的時候不知道原因掉下去
[00:13:41.000 --> 00:13:44.000]  小小一串的時候不知道原因掉下去
[00:13:44.000 --> 00:13:47.000]  不要說這麼多
[00:13:47.000 --> 00:13:50.000]  要交一仙怎樣交
[00:13:50.000 --> 00:13:53.000]  要買一些兌換的一仙政府發行的票
[00:13:53.000 --> 00:13:56.000]  要買一些兌換的一仙政府發行的票
[00:13:56.000 --> 00:13:59.000]  要買一些兌換的一仙政府發行的票
[00:13:59.000 --> 00:14:02.000]  那張票我又有一張留為紀念
[00:14:02.000 --> 00:14:05.000]  那張票我又有一張留為紀念
[00:14:05.000 --> 00:14:08.000]  特色是什麼呢
[00:14:08.000 --> 00:14:11.000]  可能買一元有很多張
[00:14:11.000 --> 00:14:14.000]  每次交稅要用那些來貼一仙兩仙三仙四仙
[00:14:14.000 --> 00:14:17.000]  每次交稅要用那些來貼一仙兩仙三仙四仙
[00:14:17.000 --> 00:14:20.000]  五仙就不用了五仙可以用個斗鈴
[00:14:20.000 --> 00:14:23.000]  原來交稅是這樣的兌換活動
[00:14:23.000 --> 00:14:26.000]  原來交稅是這樣的兌換活動
[00:14:26.000 --> 00:14:29.000]  因為每個人指定某些原因
[00:14:29.000 --> 00:14:32.000]  政府需要你交得很準確的時候
[00:14:32.000 --> 00:14:35.000]  為了方便你交稅
[00:14:35.000 --> 00:14:38.000]  於是特別製造了一些錢幣
[00:14:38.000 --> 00:14:41.000]  於是特別製造了一些錢幣
[00:14:41.000 --> 00:14:44.000]  例如買一串魚蛋
[00:14:44.000 --> 00:14:47.000]  製造十張給他一毫一串
[00:14:47.000 --> 00:14:50.000]  給他十張行不行
[00:14:50.000 --> 00:14:53.000]  不行的不流通的貨幣
[00:14:53.000 --> 00:14:56.000]  只能夠交稅
[00:14:56.000 --> 00:14:58.000]  第一節
[00:14:58.000 --> 00:15:01.000]  這班人走進耶路撒冷聖殿做買賣
[00:15:01.000 --> 00:15:04.000]  這班人走進耶路撒冷聖殿做買賣
[00:15:04.000 --> 00:15:07.000]  做買賣買什麼東西呢
[00:15:07.000 --> 00:15:10.000]  肯定是滿足來到獻祭的人的需要
[00:15:10.000 --> 00:15:13.000]  肯定是滿足來到獻祭的人的需要
[00:15:13.000 --> 00:15:16.000]  第一他們要獻祭
[00:15:16.000 --> 00:15:19.000]  有什麼祭呢
[00:15:19.000 --> 00:15:22.000]  可以獻對白鴿甚至兩隻小鳥
[00:15:22.000 --> 00:15:25.000]  窮到捉到兩隻小鳥都可以
[00:15:25.000 --> 00:15:28.000]  或者有其他動物你想買
[00:15:28.000 --> 00:15:31.000]  為了方便大家去獻祭
[00:15:31.000 --> 00:15:34.000]  所以有這樣的運作
[00:15:34.000 --> 00:15:37.000]  為了方便大家去交電稅
[00:15:37.000 --> 00:15:40.000]  於是有人專門換
[00:15:40.000 --> 00:15:43.000]  這些電稅所設計的貨幣
[00:15:43.000 --> 00:15:46.000]  來成為交稅的途徑
[00:15:46.000 --> 00:15:49.000]  來成為交稅的途徑
[00:15:49.000 --> 00:15:52.000]  耶穌來到這裡
[00:15:52.000 --> 00:15:55.000]  很明顯
[00:15:55.000 --> 00:15:58.000]  要將這些人
[00:15:58.000 --> 00:16:01.000]  全部趕出去電
[00:16:01.000 --> 00:16:04.000]  所以在《華本聖經》裡說
[00:16:04.000 --> 00:16:07.000]  進了神的電之後
[00:16:07.000 --> 00:16:10.000]  趕出電裡是主要動詞
[00:16:10.000 --> 00:16:13.000]  趕出電裡一切做買賣的人
[00:16:13.000 --> 00:16:16.000]  並推倒兌換錢的人
[00:16:16.000 --> 00:16:19.000]  你說耶穌這麼激進
[00:16:19.000 --> 00:16:22.000]  牧師他哪裡謙卑
[00:16:22.000 --> 00:16:25.000]  哪裡溫柔
[00:16:25.000 --> 00:16:28.000]  還有連賣甲子的人的凳子
[00:16:28.000 --> 00:16:31.000]  都丟出去
[00:16:31.000 --> 00:16:34.000]  耶穌這樣
[00:16:34.000 --> 00:16:37.000]  不溫柔
[00:16:37.000 --> 00:16:40.000]  世人覺得溫柔的定義是
[00:16:40.000 --> 00:16:43.000]  手無搏擊之力
[00:16:43.000 --> 00:16:46.000]  說句話都陰陰柔柔
[00:16:46.000 --> 00:16:49.000]  你這樣做
[00:16:49.000 --> 00:16:52.000]  怎麼會溫柔呢
[00:16:52.000 --> 00:16:55.000]  我再重申一次
[00:16:55.000 --> 00:16:58.000]  耶穌的目的不是
[00:16:58.000 --> 00:17:01.000]  摧毀這些人
[00:17:01.000 --> 00:17:04.000]  要趕他們離開外院
[00:17:04.000 --> 00:17:07.000]  你說準的
[00:17:07.000 --> 00:17:10.000]  法例規準的
[00:17:10.000 --> 00:17:13.000]  就算準也好
[00:17:13.000 --> 00:17:16.000]  耶穌回來要趕他們離開電
[00:17:16.000 --> 00:17:19.000]  為什麼呢
[00:17:19.000 --> 00:17:22.000]  他給了原因
[00:17:22.000 --> 00:17:25.000]  對他們說
[00:17:25.000 --> 00:17:28.000]  聖經是這樣記載的
[00:17:28.000 --> 00:17:31.000]  我的電便稱為土的電
[00:17:31.000 --> 00:17:34.000]  你們倒使他成為賊窩
[00:17:34.000 --> 00:17:37.000]  這句話是
[00:17:37.000 --> 00:17:40.000]  結合了兩節的經文
[00:17:40.000 --> 00:17:43.000]  一部分是以賽亞書
[00:17:43.000 --> 00:17:46.000]  第56章第7節
[00:17:46.000 --> 00:17:49.000]  在大家的程序表的
[00:17:49.000 --> 00:17:52.000]  港島筆記裡有說
[00:17:52.000 --> 00:17:55.000]  以賽亞書第56章第7節
[00:17:55.000 --> 00:17:58.000]  和耶利米書第7章第11節
[00:17:58.000 --> 00:18:01.000]  這兩段經文說什麼呢
[00:18:01.000 --> 00:18:04.000]  以賽亞書第56章第7節說
[00:18:04.000 --> 00:18:07.000]  我必領他們到我的聖山
[00:18:07.000 --> 00:18:10.000]  使他們在禱告我的電中起來
[00:18:10.000 --> 00:18:13.000]  他們的繁祭和平安祭
[00:18:13.000 --> 00:18:16.000]  在我電上邊蒙月立
[00:18:16.000 --> 00:18:19.000]  因我的電必稱為萬民禱告的電
[00:18:19.000 --> 00:18:22.000]  以賽亞書很清楚說明
[00:18:22.000 --> 00:18:25.000]  神的電是讓人
[00:18:25.000 --> 00:18:28.000]  去獻祭的人在當中有喜樂
[00:18:28.000 --> 00:18:31.000]  喜樂不是賺錢
[00:18:31.000 --> 00:18:34.000]  喜樂不是賺到盆滿缽滿
[00:18:34.000 --> 00:18:37.000]  喜樂是能夠去到上帝面前
[00:18:37.000 --> 00:18:40.000]  能夠親近上帝的心思意念
[00:18:40.000 --> 00:18:43.000]  所以他會獻
[00:18:43.000 --> 00:18:46.000]  繁祭和平安祭
[00:18:46.000 --> 00:18:49.000]  去得到上帝的願立
[00:18:49.000 --> 00:18:52.000]  在這個過程當中
[00:18:52.000 --> 00:18:55.000]  他們在聖殿裡
[00:18:55.000 --> 00:18:59.000]  應該做的是和上帝傾心吐意的禱告
[00:18:59.000 --> 00:19:02.000]  而不是賺錢
[00:19:02.000 --> 00:19:05.000]  另外耶利米書第7章第11節
[00:19:05.000 --> 00:19:08.000]  這樣說
[00:19:08.000 --> 00:19:11.000]  這稱為我名下的電在你們眼中
[00:19:11.000 --> 00:19:14.000]  豈可捍衛
[00:19:14.000 --> 00:19:17.000]  我都看見了這是耶華說的
[00:19:17.000 --> 00:19:20.000]  在以賽亞書
[00:19:20.000 --> 00:19:23.000]  耶利米書的記載
[00:19:23.000 --> 00:19:26.000]  很清楚說明
[00:19:26.000 --> 00:19:29.000]  每一個進入耶路撒冷的聖殿裡的人
[00:19:29.000 --> 00:19:32.000]  如果見到上帝的電
[00:19:32.000 --> 00:19:35.000]  被這樣污衊
[00:19:35.000 --> 00:19:38.000]  就像賊魔一樣
[00:19:38.000 --> 00:19:41.000]  被人成為謀取利益
[00:19:41.000 --> 00:19:44.000]  你會看不過眼
[00:19:44.000 --> 00:19:47.000]  當你看不過眼
[00:19:47.000 --> 00:19:50.000]  你以為上帝不知道
[00:19:50.000 --> 00:19:53.000]  上帝也看見這個情況
[00:19:53.000 --> 00:19:56.000]  那你就和上帝交心
[00:19:56.000 --> 00:19:59.000]  當你的心和上帝看的一樣
[00:19:59.000 --> 00:20:04.000]  這就是剛剛以賽亞書第56章第7節所說
[00:20:04.000 --> 00:20:07.000]  你進入和上帝進行一個禱告
[00:20:07.000 --> 00:20:11.000]  和禮儀的建立
[00:20:11.000 --> 00:20:12.000]  第7節
[00:20:12.000 --> 00:20:15.000]  這兩節正正反映出
[00:20:15.000 --> 00:20:18.000]  神如何嚮往和信祂的人
[00:20:18.000 --> 00:20:21.000]  在聖殿當中
[00:20:21.000 --> 00:20:24.000]  藉著禱告的交通
[00:20:24.000 --> 00:20:27.000]  並且如何討厭人們借著上帝之名
[00:20:27.000 --> 00:20:30.000]  去謀取個人利益
[00:20:30.000 --> 00:20:33.000]  請留意在這個外院的經濟互動
[00:20:33.000 --> 00:20:36.000]  不只是猶太人
[00:20:36.000 --> 00:20:39.000]  各方各地的人都希望
[00:20:39.000 --> 00:20:42.000]  分享這種利益成果
[00:20:42.000 --> 00:20:45.000]  希望藉一個機會
[00:20:45.000 --> 00:20:49.000]  去賺取自己的利益
[00:20:49.000 --> 00:20:52.000]  而這種信仰正正在
[00:20:52.000 --> 00:20:58.000]  約翰福音第7章第6節說得很清楚
[00:20:58.000 --> 00:21:00.000]  我不詳細解釋了
[00:21:00.000 --> 00:21:02.000]  不過就像聖經所說
[00:21:02.000 --> 00:21:05.000]  普遍的人
[00:21:05.000 --> 00:21:07.000]  他們的信
[00:21:07.000 --> 00:21:13.000]  隨時尋找機會去謀取利益
[00:21:13.000 --> 00:21:15.000]  和合本的翻譯是
[00:21:15.000 --> 00:21:19.000]  你們的時間都是方便的
[00:21:19.000 --> 00:21:23.000]  但按原文翻譯的這句聖經說話
[00:21:23.000 --> 00:21:29.000]  你們隨時預備去獲取角色的機會
[00:21:29.000 --> 00:21:31.000]  簡單來說
[00:21:31.000 --> 00:21:40.000]  利用宗教來賺取個人利益的滿足
[00:21:40.000 --> 00:21:47.000]  耶穌這個行動不是反政府
[00:21:47.000 --> 00:21:55.000]  而是恢復在神家裡
[00:21:55.000 --> 00:21:57.000]  聖殿當中
[00:21:57.000 --> 00:22:00.000]  上帝所喜悅的事情
[00:22:00.000 --> 00:22:05.000]  而人信上帝的人應有的正常活動
[00:22:05.000 --> 00:22:08.000]  所以有沒有留意
[00:22:08.000 --> 00:22:10.000]  耶穌叫他們離開
[00:22:10.000 --> 00:22:12.000]  go go go
[00:22:12.000 --> 00:22:14.000]  以前我讀中學
[00:22:14.000 --> 00:22:16.000]  有個老師經常這樣
[00:22:16.000 --> 00:22:18.000]  上課完畢就說
[00:22:18.000 --> 00:22:20.000]  go go go 走得了
[00:22:20.000 --> 00:22:22.000]  真的
[00:22:22.000 --> 00:22:24.000]  其實這句是諷刺我們的同學
[00:22:24.000 --> 00:22:26.000]  大部分上完課都忘記了
[00:22:26.000 --> 00:22:29.000]  go go go 所有東西都忘記了
[00:22:29.000 --> 00:22:31.000]  耶穌在這個時候
[00:22:31.000 --> 00:22:33.000]  要人們離開聖殿
[00:22:33.000 --> 00:22:37.000]  免得他們繼續在上帝裡犯罪
[00:22:37.000 --> 00:22:40.000]  出去了耶路撒冷聖殿
[00:22:40.000 --> 00:22:43.000]  耶穌沒有離開去做其他的事情
[00:22:43.000 --> 00:22:48.000]  耶穌有沒有帶一堆人去反政府
[00:22:48.000 --> 00:22:50.000]  有沒有反希律
[00:22:50.000 --> 00:22:52.000]  有沒有
[00:22:52.000 --> 00:22:54.000]  我從來沒有見過
[00:22:54.000 --> 00:22:57.000]  希律對伊斯利文是否很好
[00:22:57.000 --> 00:23:00.000]  羅馬政府是否對伊斯利文很好
[00:23:00.000 --> 00:23:02.000]  不是
[00:23:02.000 --> 00:23:04.000]  大家都知道
[00:23:04.000 --> 00:23:06.000]  教會歷史
[00:23:06.000 --> 00:23:10.000]  自從羅馬人在主前的時候
