
[00:00:00.000 --> 00:00:06.000]  各位朋友 各位正兄姊妹 平安
[00:05:04.080 --> 00:05:06.320]  他马上就拉他上来
[00:05:06.320 --> 00:05:08.800]  很贵重的
[00:05:08.800 --> 00:05:10.400]  那些人
[00:05:10.400 --> 00:05:11.960]  又硬一硬
[00:05:11.960 --> 00:05:13.440]  不出声
[00:05:13.440 --> 00:05:16.080]  然后去到第七节里面
[00:05:16.080 --> 00:05:17.760]  耶稣再去说
[00:05:17.760 --> 00:05:18.760]  跟哪些人说呢?
[00:05:18.760 --> 00:05:21.200]  路加福音14:8-11
[00:05:21.200 --> 00:05:25.720]  祂说:你们被人请去赴婚宴的筵席
[00:05:25.720 --> 00:05:27.600]  不要坐在首位上
[00:05:27.600 --> 00:05:29.520]  哪里叫首位?
[00:05:29.520 --> 00:05:31.680]  就是主家席
[00:05:31.680 --> 00:05:32.360]  就是有只龙
[00:05:32.360 --> 00:05:33.760]  有只凤那里
[00:05:33.760 --> 00:05:34.400]  你不要一去到
[00:05:34.400 --> 00:05:36.400]  女儿我们去那里
[00:05:36.400 --> 00:05:37.600]  近主人家
[00:05:37.600 --> 00:05:38.720]  你坐在那里怎么办?
[00:05:38.720 --> 00:05:39.880]  耶稣说不要
[00:05:39.880 --> 00:05:44.360]  恐怕有比你更尊贵的人来了的时候
[00:05:44.360 --> 00:05:47.320]  然后请你的那些人就跟你说
[00:05:47.320 --> 00:05:49.720]  哎呀 请你让座给他
[00:05:49.720 --> 00:05:53.000]  哇 你那时候就没面子了
[00:05:53.000 --> 00:05:54.160]  头颠颠的
[00:05:54.160 --> 00:05:56.120]  去吧
[00:05:56.120 --> 00:05:57.600]  祂说你被请的时候
[00:05:57.600 --> 00:05:58.640]  你应该一坐
[00:05:58.640 --> 00:05:59.920]  坐到尾
[00:05:59.920 --> 00:06:01.960]  好叫的那些人请你来
[00:06:01.960 --> 00:06:02.640]  突然间就说
[00:06:02.640 --> 00:06:04.760]  哎呀 陈生
[00:06:04.760 --> 00:06:05.840]  为什么你坐这里?
[00:06:05.840 --> 00:06:07.160]  你是那里的
[00:06:07.160 --> 00:06:07.640]  哇
[00:06:07.640 --> 00:06:09.080]  然后你马上起身
[00:06:09.080 --> 00:06:10.240]  哇 我五尺八寸
[00:06:10.240 --> 00:06:12.000]  突然变成六尺四
[00:06:12.000 --> 00:06:13.560]  然后人们就看着
[00:06:13.560 --> 00:06:15.280]  哇 原来他有这么大面子
[00:06:15.280 --> 00:06:16.360]  哇 坐主家席
[00:06:16.360 --> 00:06:18.240]  他是谁来的呢?
[00:06:18.240 --> 00:06:20.520]  哎 然后第十一节
[00:06:20.520 --> 00:06:23.440]  因为凡自高的必降为卑
[00:06:23.440 --> 00:06:26.000]  自卑的必升为高
[00:06:26.000 --> 00:06:28.400]  其实这个时候
[00:06:28.400 --> 00:06:32.440]  那顿饭的火药味应该挺重的
[00:06:32.440 --> 00:06:35.320]  那些法利素人请耶稣来吃饭
[00:06:35.320 --> 00:06:37.080]  你骂完我
[00:06:37.080 --> 00:06:39.600]  然后再骂我的宾客
[00:06:39.600 --> 00:06:42.400]  那时候如果火药味这么重
[00:06:42.400 --> 00:06:44.840]  应该怎么办呢?
[00:06:44.840 --> 00:06:45.640]  有些人说得对
[00:06:45.640 --> 00:06:46.680]  应该打圆场
[00:06:46.680 --> 00:06:48.040]  有没有圆场呢?
[00:06:48.040 --> 00:06:49.360]  继续看下去
[00:06:49.360 --> 00:06:51.320]  去到第十四章十二节
[00:06:51.320 --> 00:06:52.720]  然后耶稣就说
[00:06:52.720 --> 00:06:54.760]  又对请祂的人说
[00:06:54.760 --> 00:06:57.640]  就是耶稣说完那群领袖
[00:06:57.640 --> 00:06:59.640]  再说那群宾客
[00:06:59.640 --> 00:07:01.680]  再说请祂的人
[00:07:01.680 --> 00:07:03.120]  看耶稣说什么了
[00:07:03.120 --> 00:07:03.720]  耶稣说
[00:07:03.720 --> 00:07:05.080]  又对请祂的人说
[00:07:05.080 --> 00:07:07.600]  你摆设午饭或晚饭
[00:07:07.600 --> 00:07:08.960]  不要请你的朋友
[00:07:08.960 --> 00:07:10.440]  不要请你的弟兄
[00:07:10.440 --> 00:07:11.520]  不要请你的亲属
[00:07:11.520 --> 00:07:13.320]  不要请有钱的邻居
[00:07:13.320 --> 00:07:15.360]  恐怕他们请了你之后
[00:07:15.360 --> 00:07:18.120]  你就得了报答
[00:07:18.120 --> 00:07:19.080]  第十三节
[00:07:19.080 --> 00:07:20.440]  你摆设筵席
[00:07:20.440 --> 00:07:23.200]  都要请那些贫穷的、残废的
[00:07:23.200 --> 00:07:24.880]  瘸腿的、黑眼的
[00:07:24.880 --> 00:07:27.080]  你就有福了
[00:07:27.080 --> 00:07:28.040]  十四节
[00:07:28.040 --> 00:07:31.040]  因为他们没有什么可以报答你
[00:07:31.040 --> 00:07:32.800]  到二人复活的时候
[00:07:32.800 --> 00:07:35.840]  你要得着报答
[00:07:35.840 --> 00:07:37.520]  耶稣说得很清楚
[00:07:37.520 --> 00:07:39.920]  如果你真的很想有人回报你
[00:07:39.920 --> 00:07:44.520]  耶稣说了一个最有回报的计划给大家
[00:07:44.520 --> 00:07:46.720]  就不是请你的朋友
[00:07:46.720 --> 00:07:48.520]  因为你的朋友一回报你
[00:07:48.520 --> 00:07:49.520]  一请回来
[00:07:49.520 --> 00:07:50.600]  哎呀!你上次请了我
[00:07:50.600 --> 00:07:52.360]  我请回来吧
[00:07:52.360 --> 00:07:53.680]  那就抵消了
[00:07:53.680 --> 00:07:54.400]  但耶稣说
[00:07:54.400 --> 00:07:57.600]  要请这一群这样的人
[00:07:57.600 --> 00:07:59.040]  在当时真的说
[00:07:59.040 --> 00:07:59.800]  这样的人
[00:07:59.800 --> 00:08:03.880]  那些人一定不会被请去筵席
[00:08:03.880 --> 00:08:06.520]  当时气氛又再提升
[00:08:06.520 --> 00:08:07.640]  又再紧张
[00:08:07.640 --> 00:08:08.640]  这一餐饭
[00:08:08.640 --> 00:08:09.960]  刚才大家说得对
[00:08:09.960 --> 00:08:12.560]  应该有人出来打圆场
[00:08:12.560 --> 00:08:14.360]  那时候真的有
[00:08:14.360 --> 00:08:15.720]  去到第十五节
[00:08:15.720 --> 00:08:16.920]  一起吃饭的时候
[00:08:16.920 --> 00:08:17.920]  其中有一个人
[00:08:17.920 --> 00:08:19.600]  我想是比较聪明的
[00:08:19.600 --> 00:08:20.600]  他就说
[00:08:20.600 --> 00:08:23.480]  啊!在神国里面吃饭
[00:08:23.480 --> 00:08:25.800]  就是有福了
[00:08:25.800 --> 00:08:27.240]  这个圆场挺好的
[00:08:27.240 --> 00:08:28.520]  在神国里面
[00:08:28.520 --> 00:08:29.800]  因为耶稣刚刚说完
[00:08:29.800 --> 00:08:31.240]  二人刚刚说完
[00:08:31.240 --> 00:08:32.760]  复活
[00:08:32.760 --> 00:08:35.240]  还有当一讲神的国的时候
[00:08:35.240 --> 00:08:38.160]  其实很有神学的意义
[00:08:38.160 --> 00:08:39.960]  因为当时他们一定记得
[00:08:39.960 --> 00:08:41.280]  这一段经文
[00:08:41.280 --> 00:08:42.760]  因为他们那些法利塞人
[00:08:42.760 --> 00:08:43.720]  那些律法师
[00:08:43.720 --> 00:08:45.880]  是很熟悉圣经的
[00:08:45.880 --> 00:08:48.520]  以《蔡书25》6节这样说
[00:08:48.520 --> 00:08:50.160]  他说:在这个山上
[00:08:50.160 --> 00:08:52.480]  万君之耶和华
[00:08:52.480 --> 00:08:56.280]  必为万民用肥金设摆筵席
[00:08:56.280 --> 00:08:58.880]  用陈酒和满水的肥金
[00:08:58.880 --> 00:09:02.200]  并澄清的陈酒设摆筵席
[00:09:02.200 --> 00:09:03.680]  就是说到时
[00:09:03.680 --> 00:09:05.960]  上帝会亲自为他的选民
[00:09:05.960 --> 00:09:07.120]  摆一餐筵席
[00:09:07.120 --> 00:09:08.440]  我们看这些不明白的
[00:09:08.440 --> 00:09:09.640]  什么叫陈酒
[00:09:09.640 --> 00:09:11.840]  什么叫满水的肥金
[00:09:11.840 --> 00:09:12.640]  可能现在讲
[00:09:12.640 --> 00:09:14.000]  如果现代的圣经
[00:09:14.000 --> 00:09:15.080]  如果要翻译
[00:09:15.080 --> 00:09:17.640]  可能要说有什么食物
[00:09:17.640 --> 00:09:20.320]  一讲就像皇帝蟹
[00:09:20.320 --> 00:09:21.640]  有皇帝蟹
[00:09:21.640 --> 00:09:22.880]  有最好的酒
[00:09:22.880 --> 00:09:25.880]  有最好的食物
[00:09:25.880 --> 00:09:27.640]  然后第八节
[00:09:27.640 --> 00:09:29.640]  主耶和华必擦去
[00:09:29.640 --> 00:09:31.760]  各人念上的眼泪
[00:09:31.760 --> 00:09:34.800]  又除掉普天下他百姓的羞辱
[00:09:34.800 --> 00:09:38.160]  因为这个是耶和华说的
[00:09:38.160 --> 00:09:42.840]  那群瘸腿的就是羞辱
[00:09:42.840 --> 00:09:44.760]  那群瘸腿
[00:09:44.760 --> 00:09:46.000]  那群残疾
[00:09:46.000 --> 00:09:47.040]  那群贫穷
[00:09:47.040 --> 00:09:49.040]  那群被压抑的
[00:09:49.040 --> 00:09:51.440]  就是很多的泪水
[00:09:51.440 --> 00:09:53.200]  这个的确是很大的福气
[00:09:53.200 --> 00:09:54.280]  讲到这里
[00:09:54.280 --> 00:09:55.800]  那个人打完完场
[00:09:55.800 --> 00:09:56.800]  我想下一步
[00:09:56.800 --> 00:09:57.800]  就立刻大家说
[00:09:57.800 --> 00:09:59.680]  「干杯!」
[00:09:59.680 --> 00:10:01.800]  那就继续聊天
[00:10:01.800 --> 00:10:05.400]  整个气氛可以缓和一点
[00:10:05.400 --> 00:10:08.520]  但是耶稣再下一城
[00:10:08.520 --> 00:10:10.320]  因为耶稣有更重要的东西
[00:10:10.320 --> 00:10:11.600]  还没讲
[00:10:11.600 --> 00:10:13.480]  这个牵涉到的气欲
[00:10:13.480 --> 00:10:15.840]  就是那群难以理解
[00:10:15.840 --> 00:10:19.760]  会拒绝这个筵席的人
[00:10:19.760 --> 00:10:21.240]  在第十六节
[00:10:21.240 --> 00:10:22.480]  耶稣和他们说
[00:10:22.480 --> 00:10:25.760]  有一个人真的摆了一个很大的筵席
[00:10:25.760 --> 00:10:28.000]  请了很多客人
[00:10:28.000 --> 00:10:29.120]  第十七节
[00:10:29.120 --> 00:10:30.720]  到了坐席的时候
[00:10:30.720 --> 00:10:32.200]  他就打发僕人
[00:10:32.200 --> 00:10:33.880]  去对所请的人说
[00:10:33.880 --> 00:10:34.840]  「哎呀,你来吧
[00:10:34.840 --> 00:10:37.840]  每样东西都齐了」
[00:10:37.840 --> 00:10:38.720]  谁知道
[00:10:38.720 --> 00:10:40.000]  第十八节
[00:10:40.000 --> 00:10:41.680]  众人一口同音
[00:10:41.680 --> 00:10:43.680]  就是二口同声都推
[00:10:43.680 --> 00:10:45.200]  我们不理了
[00:10:45.200 --> 00:10:46.680]  他们推的理由是什么呢?
[00:10:46.680 --> 00:10:48.160]  我们来看看合不合理
[00:10:48.160 --> 00:10:49.240]  他说,头一个就说
[00:10:49.240 --> 00:10:51.040]  「我买了一块地
[00:10:51.040 --> 00:10:52.760]  必须要看看
[00:10:52.760 --> 00:10:55.720]  请你准我驰鸟」
[00:10:55.720 --> 00:10:56.440]  买了地
[00:10:56.440 --> 00:10:57.720]  哇,这么大的事
[00:10:57.720 --> 00:10:59.320]  买地
[00:10:59.320 --> 00:11:01.480]  要不去喝了这一餐
[00:11:01.480 --> 00:11:04.440]  大家觉得合不合理啊?
[00:11:04.440 --> 00:11:05.560]  有些人说合理
[00:11:05.560 --> 00:11:07.000]  买地这么重要
[00:11:07.000 --> 00:11:08.600]  如果以前呢
[00:11:08.600 --> 00:11:09.160]  应该这么说
[00:11:09.160 --> 00:11:10.480]  现在就可能合理
[00:11:10.480 --> 00:11:12.800]  特别是上年我们温哥华的楼市
[00:11:12.800 --> 00:11:14.200]  这么熾烈
[00:11:14.200 --> 00:11:16.360]  买楼是怎样的?
[00:11:16.360 --> 00:11:18.240]  哇,我们以前买楼呢
[00:11:18.240 --> 00:11:19.360]  他说买楼
[00:11:19.360 --> 00:11:20.720]  然后看很多次
[00:11:20.720 --> 00:11:22.160]  我们早上来一次
[00:11:22.160 --> 00:11:23.200]  晚上来一次
[00:11:23.200 --> 00:11:24.000]  下雨来一次
[00:11:24.000 --> 00:11:25.600]  不下雨来一次
[00:11:25.600 --> 00:11:26.360]  开心来一次
[00:11:26.360 --> 00:11:27.840]  不开心来一次
[00:11:27.840 --> 00:11:29.080]  然后还说
[00:11:29.080 --> 00:11:30.240]  好了,快签了
[00:11:30.240 --> 00:11:30.720]  好了
[00:11:30.720 --> 00:11:32.680]  我要有不同的项目
[00:11:32.680 --> 00:11:34.520]  我要项目是财务
[00:11:34.520 --> 00:11:36.200]  就是我能不能借钱
[00:11:36.200 --> 00:11:38.560]  我要项目是检查
[00:11:38.560 --> 00:11:40.120]  就是那间楼我检查完
[00:11:40.120 --> 00:11:41.000]  要不要
[00:11:41.000 --> 00:11:42.920]  最后我可以不要的
[00:11:42.920 --> 00:11:44.160]  但是上年呢
[00:11:44.160 --> 00:11:45.440]  上年是怎样的?
[00:11:45.440 --> 00:11:47.000]  一起看楼
[00:11:47.000 --> 00:11:48.800]  都不知道是不是做妹来的
[00:11:48.800 --> 00:11:50.880]  个个都说我买啊
[00:11:50.880 --> 00:11:52.560]  个个都拿了一袋钱
[00:11:52.560 --> 00:11:54.320]  结果你说我要项目
[00:11:54.320 --> 00:11:55.440]  然后说不用了
[00:11:55.440 --> 00:11:56.560]  你过了
[00:11:56.560 --> 00:11:58.200]  你要cash off
[00:11:58.200 --> 00:12:02.160]  然后经纪已经预备了一张合约在等你
[00:12:02.160 --> 00:12:04.520]  如果现在可能有机会
[00:12:04.520 --> 00:12:06.640]  因为秒秒钟都不同
[00:12:06.640 --> 00:12:07.920]  但是我想告诉你
[00:12:07.920 --> 00:12:11.280]  当年的人买楼是怎样买的呢?
[00:12:11.280 --> 00:12:14.920]  原来是可以经历一两年
[00:12:14.920 --> 00:12:16.720]  一两年的过程
[00:12:16.720 --> 00:12:17.360]  还有
[00:12:17.360 --> 00:12:18.280]  你有没有留意到
[00:12:18.280 --> 00:12:21.000]  他说我买了一块地
[00:12:21.000 --> 00:12:22.480]  买了没有?
[00:12:22.480 --> 00:12:24.000]  买了嘛
[00:12:24.000 --> 00:12:26.080]  你买了没什么好看的
[00:12:26.080 --> 00:12:27.720]  还有以前中东那些人
[00:12:27.720 --> 00:12:29.000]  他买地会怎样呢?
[00:12:29.000 --> 00:12:29.960]  现在也是
[00:12:29.960 --> 00:12:32.320]  他会对那块地疗愈指掌
[00:12:32.320 --> 00:12:33.560]  究竟那里有没有泉
[00:12:33.560 --> 00:12:34.240]  有没有井
[00:12:34.240 --> 00:12:35.000]  有没有石墙
[00:12:35.000 --> 00:12:35.680]  有没有树
[00:12:35.680 --> 00:12:36.800]  有没有小径
[00:12:36.800 --> 00:12:38.920]  下雨下多少
[00:12:38.920 --> 00:12:41.480]  究竟那块地以前哪一个owner
[00:12:41.480 --> 00:12:44.000]  他们查了很久远的历史
[00:12:44.000 --> 00:12:45.720]  他们想清楚了
[00:12:45.720 --> 00:12:46.600]  才去买
[00:12:46.600 --> 00:12:48.200]  绝对不会说
[00:12:48.200 --> 00:12:50.400]  要夜晚去看那块地
[00:12:50.400 --> 00:12:51.000]  还有
[00:12:51.000 --> 00:12:52.640]  已经买了
[00:12:52.640 --> 00:12:54.440]  有什么好看呢?
[00:12:54.440 --> 00:12:57.640]  所以这个是不合理的理由
[00:12:57.640 --> 00:12:58.800]  他们一听就知道
[00:12:58.800 --> 00:13:00.600]  他只是不想去
[00:13:00.600 --> 00:13:01.520]  这是第一个
[00:13:01.520 --> 00:13:03.000]  第二个怎么样呢?
[00:13:03.000 --> 00:13:03.840]  第二个了
[00:13:03.840 --> 00:13:05.360]  又有一个就说
[00:13:05.360 --> 00:13:07.440]  我买了五对牛
[00:13:07.440 --> 00:13:09.480]  要去试一试
[00:13:09.480 --> 00:13:11.600]  请你准我辞了
[00:13:11.600 --> 00:13:13.360]  合不合理呢?
[00:13:13.360 --> 00:13:14.640]  合不合理呢?
[00:13:14.640 --> 00:13:15.960]  都合理啦
[00:13:15.960 --> 00:13:17.880]  买牛很大件事的
[00:13:17.880 --> 00:13:19.400]  以前的人怎么买牛的?
[00:13:19.400 --> 00:13:20.440]  原来他们就是
[00:13:20.440 --> 00:13:21.600]  买牛是怎么试的呢?
[00:13:21.600 --> 00:13:23.280]  你留意是五对
[00:13:23.280 --> 00:13:25.120]  一买要一对的
[00:13:25.120 --> 00:13:26.600]  原来那时候
[00:13:26.600 --> 00:13:27.920]  有些卖牛的人
[00:13:27.920 --> 00:13:29.480]  就去到市集
[00:13:29.480 --> 00:13:33.520]  然后就辟一块地
[00:13:33.520 --> 00:13:35.760]  然后就放一些牛去
[00:13:35.760 --> 00:13:37.280]  给人试的
[00:13:37.280 --> 00:13:39.040]  还要是一对牛的
[00:13:39.040 --> 00:13:40.480]  他说你试一下
[00:13:40.480 --> 00:13:41.440]  因为第一
[00:13:41.440 --> 00:13:42.640]  你能不能控制它
[00:13:42.640 --> 00:13:44.280]  他们真的会来回试一下
[00:13:44.280 --> 00:13:45.600]  看看两只牛
[00:13:45.600 --> 00:13:47.400]  究竟是不是同步伐
[00:13:47.400 --> 00:13:48.680]  因为不同步伐
[00:13:48.680 --> 00:13:49.680]  没得做
[00:13:49.680 --> 00:13:51.440]  结果会试一下
[00:13:51.440 --> 00:13:51.960]  会试一下
[00:13:51.960 --> 00:13:53.000]  就等于我们现在
[00:13:53.000 --> 00:13:54.480]  买车这样
[00:13:54.480 --> 00:13:56.160]  有test drive
[00:13:56.160 --> 00:13:57.960]  会试一下车先
[00:13:57.960 --> 00:13:58.920]  我想问
[00:13:58.920 --> 00:14:00.640]  所有试这些东西
[00:14:00.640 --> 00:14:01.800]  是给钱之前
[00:14:01.800 --> 00:14:04.960]  还是给钱之后的?
[00:14:04.960 --> 00:14:06.400]  给钱的嘛
[00:14:06.400 --> 00:14:07.520]  你不会给钱之后
[00:14:07.520 --> 00:14:09.080]  我试一下这样
[00:14:09.080 --> 00:14:10.480]  不会的
[00:14:10.480 --> 00:14:11.480]  买了
[00:14:11.480 --> 00:14:12.760]  都给了钱了
[00:14:12.760 --> 00:14:13.560]  是不是?
[00:14:13.560 --> 00:14:14.280]  那原来
[00:14:14.280 --> 00:14:15.080]  这里也是
[00:14:15.080 --> 00:14:18.440]  他说我买了五对牛啦
[00:14:18.440 --> 00:14:20.480]  都给了钱了
[00:14:20.480 --> 00:14:22.240]  你这么想念那五只牛
[00:14:22.240 --> 00:14:23.640]  那五对牛
[00:14:23.640 --> 00:14:25.400]  因为你看那五对牛
