
[00:00:00.000 --> 00:00:04.000]  我們決定這個聖誕節的信息系列
[00:02:42.000 --> 00:02:44.000]  但最重要的是神有聖誕禮物給你
[00:02:44.000 --> 00:02:46.000]  這個你記住
[00:02:46.000 --> 00:02:48.000]  神是有聖誕禮物給你的
[00:02:48.000 --> 00:02:50.000]  這個聖誕禮物
[00:02:50.000 --> 00:02:52.000]  是耶穌基督
[00:02:52.000 --> 00:02:54.000]  這是第一樣
[00:02:54.000 --> 00:02:56.000]  第二樣
[00:02:56.000 --> 00:02:58.000]  這個送給你的聖誕禮物
[00:02:58.000 --> 00:03:00.000]  當然不是等於普通的聖誕禮物
[00:03:00.000 --> 00:03:02.000]  你說我也知道
[00:03:02.000 --> 00:03:04.000]  當然啦 耶穌基督當然不同
[00:03:04.000 --> 00:03:06.000]  不過我想再講清楚一點
[00:03:06.000 --> 00:03:08.000]  就好像你收到禮物
[00:03:08.000 --> 00:03:10.000]  或者你的小朋友
[00:03:10.000 --> 00:03:12.000]  收到聖誕禮物的時候
[00:03:12.000 --> 00:03:14.000]  是不同的地方
[00:03:14.000 --> 00:03:16.000]  因為我們有時候收到聖誕禮物
[00:03:16.000 --> 00:03:18.000]  不是很合用
[00:03:18.000 --> 00:03:20.000]  就送出去
[00:03:20.000 --> 00:03:22.000]  等一年也好
[00:03:22.000 --> 00:03:24.000]  不要繞了一圈
[00:03:24.000 --> 00:03:26.000]  送給你的又收回
[00:03:26.000 --> 00:03:28.000]  那就很尷尬
[00:03:28.000 --> 00:03:30.000]  有時候聖誕禮物
[00:03:30.000 --> 00:03:32.000]  就算你收了
[00:03:32.000 --> 00:03:34.000]  等在家裡
[00:03:34.000 --> 00:03:36.000]  對於你不是很重要
[00:03:36.000 --> 00:03:38.000]  不過是很開心
[00:03:38.000 --> 00:03:40.000]  但是我們留心這段聖經
[00:03:40.000 --> 00:03:42.000]  神要求的是
[00:03:42.000 --> 00:03:44.000]  當你收到這個
[00:03:44.000 --> 00:03:46.000]  祂自己的兒子
[00:03:46.000 --> 00:03:48.000]  的聖誕禮物的時候
[00:03:48.000 --> 00:03:50.000]  你的態度不應該是這樣
[00:03:50.000 --> 00:03:52.000]  不像收普通的禮物
[00:03:52.000 --> 00:03:54.000]  其中一種的禮物
[00:03:54.000 --> 00:03:56.000]  因為這段聖經
[00:03:56.000 --> 00:03:58.000]  很清楚從第六節和第七節都說到
[00:03:58.000 --> 00:04:00.000]  政權必擔在他的肩頭上
[00:04:00.000 --> 00:04:04.000]  這個聖誕禮物
[00:04:04.000 --> 00:04:06.000]  是帶著權威來的
[00:04:06.000 --> 00:04:10.000]  為什麼要帶著權威呢
[00:04:10.000 --> 00:04:12.000]  接著第七節
[00:04:12.000 --> 00:04:14.000]  剛才我們讀的時候
[00:04:14.000 --> 00:04:16.000]  因為耶穌來的時候
[00:04:16.000 --> 00:04:18.000]  祂不單是帶著權威
[00:04:18.000 --> 00:04:20.000]  並且祂要去改變
[00:04:20.000 --> 00:04:22.000]  當時的猶太人
[00:04:22.000 --> 00:04:24.000]  和人的命運
[00:04:24.000 --> 00:04:28.000]  和祂的際遇
[00:04:28.000 --> 00:04:30.000]  和祂所見到的事情
[00:04:30.000 --> 00:04:32.000]  因為第七節說
[00:04:32.000 --> 00:04:34.000]  當耶穌來的時候
[00:04:34.000 --> 00:04:36.000]  這個政權不單是帶著權威來
[00:04:36.000 --> 00:04:38.000]  是這個政權和平安
[00:04:38.000 --> 00:04:40.000]  是要加增無窮
[00:04:40.000 --> 00:04:42.000]  對受到禮物的人
[00:04:42.000 --> 00:04:44.000]  加增無窮他們的平安和政權
[00:04:44.000 --> 00:04:48.000]  還有
[00:04:48.000 --> 00:04:50.000]  他的寶座是大衛的寶座
[00:04:50.000 --> 00:04:52.000]  那要做什麼呢
[00:04:52.000 --> 00:04:54.000]  這麼厲害的寶座
[00:04:54.000 --> 00:04:56.000]  是要治理他們
[00:04:56.000 --> 00:04:58.000]  治理他們的國
[00:04:58.000 --> 00:05:00.000]  以公平和公義
[00:05:00.000 --> 00:05:02.000]  去使國堅定
[00:05:02.000 --> 00:05:04.000]  總而言之
[00:05:04.000 --> 00:05:06.000]  一句話
[00:05:06.000 --> 00:05:08.000]  這個禮物送出來的時候
[00:05:08.000 --> 00:05:10.000]  不是說很開心
[00:05:10.000 --> 00:05:12.000]  不是,這個禮物有一個目的
[00:05:12.000 --> 00:05:14.000]  這個禮物的目的
[00:05:14.000 --> 00:05:16.000]  就是要改變
[00:05:16.000 --> 00:05:18.000]  那些接受禮物的人
[00:05:18.000 --> 00:05:20.000]  如果你看伊賽亞書
[00:05:20.000 --> 00:05:22.000]  一至九章之前
[00:05:22.000 --> 00:05:24.000]  說到以色列人
[00:05:24.000 --> 00:05:26.000]  也可以說是人類
[00:05:26.000 --> 00:05:28.000]  在這個
[00:05:28.000 --> 00:05:30.000]  失敗之中
[00:05:30.000 --> 00:05:32.000]  犯罪之中,他離開那位神
[00:05:32.000 --> 00:05:34.000]  於是他帶來很多的悲劇
[00:05:34.000 --> 00:05:36.000]  以色列人尤其是
[00:05:36.000 --> 00:05:38.000]  面對很多的悲劇
[00:05:38.000 --> 00:05:40.000]  有外族的入侵
[00:05:40.000 --> 00:05:42.000]  亡國之痛,這些全部都是
[00:05:42.000 --> 00:05:44.000]  因為我們離開神
[00:05:44.000 --> 00:05:46.000]  不過到了第九章開始說
[00:05:46.000 --> 00:05:48.000]  不要緊,為什麼我們受了這些苦
[00:05:48.000 --> 00:05:50.000]  我們是理應的,不過
[00:05:50.000 --> 00:05:52.000]  神的恩典遠過當這些
[00:05:52.000 --> 00:05:54.000]  他有一天會將這些
[00:05:54.000 --> 00:05:56.000]  改變,就是這個禮物
[00:05:56.000 --> 00:05:58.000]  賜給你,所以黑暗裡面的人
[00:05:58.000 --> 00:06:00.000]  會見到光,這個禮物一來到的時候
[00:06:00.000 --> 00:06:02.000]  他要將本來
[00:06:02.000 --> 00:06:04.000]  是很悲,本來
[00:06:04.000 --> 00:06:06.000]  是很消極,本來是很
[00:06:06.000 --> 00:06:08.000]  黑暗的日子,重新扭轉
[00:06:08.000 --> 00:06:10.000]  過來,那些有犯罪的
[00:06:10.000 --> 00:06:12.000]  軟弱的,他要做審判
[00:06:12.000 --> 00:06:14.000]  就好像政權一樣,他這個
[00:06:14.000 --> 00:06:16.000]  禮物他是有政權的,他是改變的
[00:06:16.000 --> 00:06:18.000]  他是審判的,但是
[00:06:18.000 --> 00:06:20.000]  也是扭轉帶來
[00:06:20.000 --> 00:06:22.000]  光明的,這個的
[00:06:22.000 --> 00:06:24.000]  作用,所以記住今天
[00:06:24.000 --> 00:06:26.000]  我想和你說就是
[00:06:26.000 --> 00:06:28.000]  耶穌作為你的聖誕禮物
[00:06:28.000 --> 00:06:30.000]  不單止他是厲害
[00:06:30.000 --> 00:06:32.000]  重要,並且
[00:06:32.000 --> 00:06:34.000]  神將這個聖誕禮物送給你
[00:06:34.000 --> 00:06:36.000]  不是錦上添花
[00:06:36.000 --> 00:06:38.000]  他是想你
[00:06:38.000 --> 00:06:40.000]  這個聖誕禮物,令到你的
[00:06:40.000 --> 00:06:42.000]  生命,你的歷史有改變
[00:06:42.000 --> 00:06:44.000]  正如以色列人,因為這個
[00:06:44.000 --> 00:06:46.000]  聖誕禮物,耶穌基督,他的歷史
[00:06:46.000 --> 00:06:48.000]  改變了,今天
[00:06:48.000 --> 00:06:50.000]  你的歷史有沒有因為
[00:06:50.000 --> 00:06:52.000]  這個聖誕禮物而改變
[00:06:52.000 --> 00:06:54.000]  我們帶著這種心情好不好
[00:06:54.000 --> 00:06:56.000]  我們帶著這種心情來過這個
[00:06:56.000 --> 00:06:58.000]  聖誕節,2014年的
[00:06:58.000 --> 00:07:00.000]  聖誕節,我自己的禱告
[00:07:00.000 --> 00:07:02.000]  我自己在神面前的尋求
[00:07:02.000 --> 00:07:04.000]  也希望我們會有
[00:07:04.000 --> 00:07:06.000]  每一個坐在這裡的人,無論你是
[00:07:06.000 --> 00:07:08.000]  基督徒,或者不是基督徒
[00:07:08.000 --> 00:07:10.000]  不要緊,我想你聽到
[00:07:10.000 --> 00:07:12.000]  神將一個很重要的
[00:07:12.000 --> 00:07:14.000]  聖誕禮物送給你,是和你所有的聖誕禮物
[00:07:14.000 --> 00:07:16.000]  收過是不同的,就是他自己的
[00:07:16.000 --> 00:07:18.000]  兒子耶穌基督,第二
[00:07:18.000 --> 00:07:20.000]  他送這個聖誕禮物,是有
[00:07:20.000 --> 00:07:22.000]  理由的,是有目的的
[00:07:22.000 --> 00:07:24.000]  是希望這個聖誕禮物,令到
[00:07:24.000 --> 00:07:26.000]  你的歷史改變
[00:07:26.000 --> 00:07:28.000]  令到你的歷史可以改變
[00:07:28.000 --> 00:07:30.000]  好,這個就是我們有一個
[00:07:30.000 --> 00:07:32.000]  大的方向好不好,那看一下
[00:07:32.000 --> 00:07:34.000]  我們的主耶穌基督,作為
[00:07:34.000 --> 00:07:36.000]  這個聖誕禮物,怎樣去改變
[00:07:36.000 --> 00:07:38.000]  你和我的歷史
[00:07:38.000 --> 00:07:40.000]  今天我們
[00:07:40.000 --> 00:07:42.000]  特別集中在
[00:07:42.000 --> 00:07:44.000]  最初的兩個描述
[00:07:44.000 --> 00:07:46.000]  裡面
[00:07:46.000 --> 00:07:48.000]  就是奇妙測試
[00:07:48.000 --> 00:07:50.000]  奇妙測試
[00:07:50.000 --> 00:07:52.000]  那我們先是
[00:07:52.000 --> 00:07:54.000]  稍微解釋一下
[00:07:54.000 --> 00:07:56.000]  奇妙測試是
[00:07:56.000 --> 00:07:58.000]  什麼意思,那按照
[00:07:58.000 --> 00:08:00.000]  希伯來文原文的奇妙
[00:08:00.000 --> 00:08:02.000]  測試,其實和中文
[00:08:02.000 --> 00:08:04.000]  也相當好的,不過
[00:08:04.000 --> 00:08:06.000]  我多加幾句,給大家
[00:08:06.000 --> 00:08:08.000]  有一個深刻的方向
[00:08:08.000 --> 00:08:10.000]  然後我們才進到一些
[00:08:10.000 --> 00:08:12.000]  很具體的,是一切
[00:08:12.000 --> 00:08:14.000]  的思想,這個禮物
[00:08:14.000 --> 00:08:16.000]  耶穌基督作為這個禮物
[00:08:16.000 --> 00:08:18.000]  他怎樣是奇妙和測試
[00:08:18.000 --> 00:08:20.000]  奇妙的意思
[00:08:20.000 --> 00:08:22.000]  Palette這個字,是
[00:08:22.000 --> 00:08:24.000]  英文就,可能你聽過
[00:08:24.000 --> 00:08:26.000]  就是韓德爾
[00:08:26.000 --> 00:08:28.000]  亞中曲,唱的時候一定會出現
[00:08:28.000 --> 00:08:30.000]  Wonderful
[00:08:30.000 --> 00:08:32.000]  Marvellous
[00:08:32.000 --> 00:08:34.000]  Counselor
[00:08:34.000 --> 00:08:36.000]  這個其實也很好
[00:08:36.000 --> 00:08:38.000]  Wonderful
[00:08:38.000 --> 00:08:40.000]  奇妙這個字,其實
[00:08:40.000 --> 00:08:42.000]  在原文的意思裡面
[00:08:42.000 --> 00:08:44.000]  甚至是
[00:08:44.000 --> 00:08:46.000]  你意想不到
[00:08:46.000 --> 00:08:48.000]  出乎意外
[00:08:48.000 --> 00:08:50.000]  想都沒有想過
[00:08:50.000 --> 00:08:52.000]  不可能的,甚至是
[00:08:52.000 --> 00:08:54.000]  不可能到好像神跡那樣
[00:08:54.000 --> 00:08:56.000]  不尋常,不正常
[00:08:56.000 --> 00:08:58.000]  這樣的意思,就是說
[00:08:58.000 --> 00:09:00.000]  你都不可能發生的,發生了
[00:09:00.000 --> 00:09:02.000]  想都沒有想過的,出現了
[00:09:02.000 --> 00:09:04.000]  甚至你說
[00:09:04.000 --> 00:09:06.000]  嘩,不是吧,就是這樣
[00:09:06.000 --> 00:09:08.000]  是完全突破你
[00:09:08.000 --> 00:09:10.000]  以為的,一些的
[00:09:10.000 --> 00:09:12.000]  看法,第二
[00:09:12.000 --> 00:09:14.000]  測試,測試
[00:09:14.000 --> 00:09:16.000]  很多英文譯本
[00:09:16.000 --> 00:09:18.000]  譯做Counselor
[00:09:18.000 --> 00:09:20.000]  UH,UH
[00:09:20.000 --> 00:09:22.000]  這個字,譯做Counselor,也很好
[00:09:22.000 --> 00:09:24.000]  Counselor就是一個很新的字眼
[00:09:24.000 --> 00:09:26.000]  但其實內裡這個字
[00:09:26.000 --> 00:09:28.000]  也是有這樣的意思
[00:09:28.000 --> 00:09:30.000]  就是一個人能夠帶給你
[00:09:30.000 --> 00:09:32.000]  一個人生
[00:09:32.000 --> 00:09:34.000]  一個新的方向
[00:09:34.000 --> 00:09:36.000]  引導你,開導你
[00:09:36.000 --> 00:09:38.000]  這個很多時候就是我們Counselor做的事
[00:09:38.000 --> 00:09:40.000]  不過人作為一個Counselor
[00:09:40.000 --> 00:09:42.000]  有時很有限
[00:09:42.000 --> 00:09:44.000]  但是呢,這一位的
[00:09:44.000 --> 00:09:46.000]  神自己的禮物,耶穌基督
[00:09:46.000 --> 00:09:48.000]  作為Counselor就很不同
[00:09:48.000 --> 00:09:50.000]  不過都是同樣的方向
[00:09:50.000 --> 00:09:52.000]  他是一個人
[00:09:52.000 --> 00:09:54.000]  讓你的生命有一個新的方向
[00:09:54.000 --> 00:09:56.000]  或者你找不到方向的時候,給你一個方向
[00:09:56.000 --> 00:09:58.000]  或者你不知道怎樣做的時候
[00:09:58.000 --> 00:10:00.000]  他給你一個指引
[00:10:00.000 --> 00:10:02.000]  這個就是
[00:10:02.000 --> 00:10:04.000]  測試的意思
[00:10:04.000 --> 00:10:06.000]  有一點像我們今天有些Mentor,師傅
[00:10:06.000 --> 00:10:08.000]  很有智慧的
[00:10:08.000 --> 00:10:10.000]  奇妙的測試就是
[00:10:10.000 --> 00:10:12.000]  很有智慧,你想都想不到的
[00:10:12.000 --> 00:10:14.000]  說話或者方法,令到你生命
[00:10:14.000 --> 00:10:16.000]  有一個突破,以致
[00:10:16.000 --> 00:10:18.000]  你本來在尋求的東西,你可能放棄
[00:10:18.000 --> 00:10:20.000]  轉過另外一個人生的方向
[00:10:20.000 --> 00:10:22.000]  又或者,你不知道怎樣做的時候
[00:10:22.000 --> 00:10:24.000]  或者你有些很困惑的時候
[00:10:24.000 --> 00:10:26.000]  你得到一種指引
[00:10:26.000 --> 00:10:28.000]  在迷霧當中
[00:10:28.000 --> 00:10:30.000]  看到前路
[00:10:30.000 --> 00:10:32.000]  這個就是奇妙測試
[00:10:32.000 --> 00:10:34.000]  這兩個字,所帶給
[00:10:34.000 --> 00:10:36.000]  我們的意思
[00:10:36.000 --> 00:10:38.000]  明白了,這個很快
[00:10:38.000 --> 00:10:40.000]  和大家做了這個背景
[00:10:40.000 --> 00:10:42.000]  然後我今天很想
[00:10:42.000 --> 00:10:44.000]  很具體的
[00:10:44.000 --> 00:10:46.000]  很具體的
[00:10:46.000 --> 00:10:48.000]  看回我們
[00:10:48.000 --> 00:10:50.000]  那位禮物
[00:10:50.000 --> 00:10:52.000]  耶穌基督
[00:10:52.000 --> 00:10:54.000]  我們很感謝神,我們有很多的記載
[00:10:54.000 --> 00:10:56.000]  有四福音的記載,馬太,馬可,盧加,約翰
[00:10:56.000 --> 00:10:58.000]  很詳細的記載
[00:10:58.000 --> 00:11:00.000]  關於我們這個禮物,所以我們一點都不抽象
[00:11:00.000 --> 00:11:02.000]  我們耶穌基督
[00:11:02.000 --> 00:11:04.000]  究竟
[00:11:04.000 --> 00:11:06.000]  在怎樣的情況之下
[00:11:06.000 --> 00:11:08.000]  在什麼的事情上
[00:11:08.000 --> 00:11:10.000]  大比人意料之外
[00:11:10.000 --> 00:11:12.000]  而且
[00:11:12.000 --> 00:11:14.000]  扭轉他,開導他的人生
[00:11:14.000 --> 00:11:16.000]  去一個新的方向
[00:11:16.000 --> 00:11:18.000]  今天無論你是基督徒
[00:11:18.000 --> 00:11:20.000]  或者你是
[00:11:20.000 --> 00:11:22.000]  快要聖誕節了,跟親友來
[00:11:22.000 --> 00:11:24.000]  星期六坐下,歡迎你
[00:11:24.000 --> 00:11:26.000]  我請你一起來看看
[00:11:26.000 --> 00:11:28.000]  我們這一位的耶穌
[00:11:28.000 --> 00:11:30.000]  就是神賜給我們人類的禮物
[00:11:30.000 --> 00:11:32.000]  是今天要對你的
[00:11:32.000 --> 00:11:34.000]  人生,對你的歷史
[00:11:34.000 --> 00:11:36.000]  有些什麼的奇妙
[00:11:36.000 --> 00:11:38.000]  和測試,好不好
[00:11:38.000 --> 00:11:40.000]  好,我們一起來看
[00:11:40.000 --> 00:11:42.000]  我就和大家
[00:11:42.000 --> 00:11:44.000]  在耶穌的生平裏面
[00:11:44.000 --> 00:11:46.000]  記載裏面,選了四件
[00:11:46.000 --> 00:11:48.000]  的事件,好不好
[00:11:48.000 --> 00:11:50.000]  我們看四件的事件
[00:11:50.000 --> 00:11:52.000]  那麼
[00:11:52.000 --> 00:11:54.000]  這四件事件
[00:11:54.000 --> 00:11:56.000]  如果是基督徒的話,可能都會很熟悉
[00:11:56.000 --> 00:11:58.000]  我們試一下從奇妙
[00:11:58.000 --> 00:12:00.000]  測試的角度來看一看
[00:12:00.000 --> 00:12:02.000]  耶穌基督這四件
[00:12:02.000 --> 00:12:04.000]  的事件,這四件事件
[00:12:04.000 --> 00:12:06.000]  都是在很多人
[00:12:06.000 --> 00:12:08.000]  面前做的,很多人
[00:12:08.000 --> 00:12:10.000]  面前做的,意思就是說不單止
[00:12:10.000 --> 00:12:12.000]  劇中人的主角因為
[00:12:12.000 --> 00:12:14.000]  這件事件,是生命有了
[00:12:14.000 --> 00:12:16.000]  一種很奇妙
[00:12:16.000 --> 00:12:18.000]  和突破和新的方向
[00:12:18.000 --> 00:12:20.000]  周圍的人看到
[00:12:20.000 --> 00:12:22.000]  很多次聖經記載
[00:12:22.000 --> 00:12:24.000]  都有人很驚訝,因為他們
[00:12:24.000 --> 00:12:26.000]  因為這些事件
[00:12:26.000 --> 00:12:28.000]  這件事情,他看到的時候
[00:12:28.000 --> 00:12:30.000]  他們的生命都得到很大的突破
[00:12:30.000 --> 00:12:32.000]  而有很新的方向
[00:12:32.000 --> 00:12:34.000]  那麼我相信
[00:12:34.000 --> 00:12:36.000]  今天你和我都是那些群眾,好不好
[00:12:36.000 --> 00:12:38.000]  在這個事件裏面
[00:12:38.000 --> 00:12:40.000]  我們看一看
[00:12:40.000 --> 00:12:42.000]  究竟耶穌基督
[00:12:42.000 --> 00:12:44.000]  這個禮物,今天要帶給
[00:12:44.000 --> 00:12:46.000]  你的歷史,有什麼
[00:12:46.000 --> 00:12:48.000]  新的方向,可能其中
[00:12:48.000 --> 00:12:50.000]  有一方面的話,今天我相信
[00:12:50.000 --> 00:12:52.000]  已經很寶貴了
[00:12:52.000 --> 00:12:54.000]  如果四方面都要帶給你突破的話
[00:12:54.000 --> 00:12:56.000]  那就更加
[00:12:56.000 --> 00:12:58.000]  豐富啊這個禮物,是不是
[00:12:58.000 --> 00:13:00.000]  走出去的時候,好不好,我們帶著一個
[00:13:00.000 --> 00:13:02.000]  這樣的心情,來看看
[00:13:02.000 --> 00:13:04.000]  我們的主耶穌,我和大家
[00:13:04.000 --> 00:13:06.000]  有個簡單的祈禱,我們求主耶穌教我們
[00:13:06.000 --> 00:13:08.000]  因為是祂自己的事情,好不好
[00:13:08.000 --> 00:13:10.000]  主耶穌基督,我們多謝你,你成為
[00:13:10.000 --> 00:13:12.000]  這個禮物,在二千年前
[00:13:12.000 --> 00:13:14.000]  就送給我們,在歷代歷世裏面
[00:13:14.000 --> 00:13:16.000]  你扭轉了無數人的生命
[00:13:16.000 --> 00:13:18.000]  推理的歷史,主耶穌教我們
[00:13:18.000 --> 00:13:20.000]  求你今天同樣的,當我們看到
[00:13:20.000 --> 00:13:22.000]  你曾經
[00:13:22.000 --> 00:13:24.000]  所做的事情的時候,讓我們
[00:13:24.000 --> 00:13:26.000]  明白,究竟你為什麼會這樣做
[00:13:26.000 --> 00:13:28.000]  你是要帶給人生命
[00:13:28.000 --> 00:13:30.000]  有一個怎樣的突破和
[00:13:30.000 --> 00:13:32.000]  轉向,主耶穌教這個我們就心滿意足
[00:13:32.000 --> 00:13:34.000]  我們求你將這個禮物送給
[00:13:34.000 --> 00:13:36.000]  我們中間每一個人,你認識
[00:13:36.000 --> 00:13:38.000]  我們每一個人的需要,你明白
[00:13:38.000 --> 00:13:40.000]  我們的心底裏面掙扎著
[00:13:40.000 --> 00:13:42.000]  什麼,尋求著什麼
[00:13:42.000 --> 00:13:44.000]  嚮往著什麼,痛苦著
[00:13:44.000 --> 00:13:46.000]  什麼,主耶穌教你
[00:13:46.000 --> 00:13:48.000]  今天你對我們每一個人說話
[00:13:48.000 --> 00:13:50.000]  從你昔日曾經做過的事情
[00:13:50.000 --> 00:13:52.000]  透過聖靈在我們的心裏
[00:13:52.000 --> 00:13:54.000]  來感動我們,主耶穌教
[00:13:54.000 --> 00:13:56.000]  我們走出去這個門口的時候
[00:13:56.000 --> 00:13:58.000]  我們知道這個聖誕節
[00:13:58.000 --> 00:14:00.000]  我們的生命,因為你的緣故
[00:14:00.000 --> 00:14:02.000]  而帶來怎樣的改變,求主聽
[00:14:02.000 --> 00:14:04.000]  我們的祈禱,奉耶穌基督的名求
[00:14:04.000 --> 00:14:06.000]  Amen,好,我們就
[00:14:06.000 --> 00:14:08.000]  這個旅程我們四個
[00:14:08.000 --> 00:14:10.000]  我們很簡單,時間不多
[00:14:10.000 --> 00:14:12.000]  我們講一講,我們看看這四個
[00:14:12.000 --> 00:14:14.000]  的事件,我和大家去
[00:14:14.000 --> 00:14:16.000]  選了出來
[00:14:16.000 --> 00:14:18.000]  第一個事件
[00:14:18.000 --> 00:14:20.000]  是關於生命的
[00:14:20.000 --> 00:14:22.000]  追求
[00:14:22.000 --> 00:14:24.000]  究竟生命要追求什麼
[00:14:24.000 --> 00:14:28.000]  什麼才叫做
[00:14:28.000 --> 00:14:30.000]  幸福
[00:14:30.000 --> 00:14:32.000]  我打開了這個
[00:14:32.000 --> 00:14:34.000]  問題,如果你說我只是在問這個
[00:14:34.000 --> 00:14:36.000]  你要聽
[00:14:36.000 --> 00:14:38.000]  看看耶穌怎樣回答你
[00:14:38.000 --> 00:14:40.000]  送什麼禮物給你好
[00:14:40.000 --> 00:14:42.000]  這件事是
[00:14:42.000 --> 00:14:44.000]  發生在
[00:14:44.000 --> 00:14:46.000]  耶穌有一次的醫治
[00:14:46.000 --> 00:14:48.000]  和講到很多
[00:14:48.000 --> 00:14:50.000]  人堆滿了房子
[00:14:50.000 --> 00:14:52.000]  都進不來的時候所發生的
[00:14:52.000 --> 00:14:54.000]  我已經列了一些經文的
[00:14:54.000 --> 00:14:56.000]  出處,大家有興趣回去
[00:14:56.000 --> 00:14:58.000]  慢慢再看
[00:14:58.000 --> 00:15:00.000]  我引用了中間一些
[00:15:00.000 --> 00:15:02.000]  我覺得比較值得我們留意的
[00:15:02.000 --> 00:15:04.000]  地方,我會和大家讀出來
[00:15:04.000 --> 00:15:06.000]  好不好,其他
[00:15:06.000 --> 00:15:08.000]  我簡單講,因為時間不足
[00:15:08.000 --> 00:15:10.000]  讓我們可以讀完所有
[00:15:10.000 --> 00:15:12.000]  那一次
[00:15:12.000 --> 00:15:14.000]  就是有一個癱瘓了的人
[00:15:14.000 --> 00:15:18.000]  癱瘓了的人
[00:15:18.000 --> 00:15:20.000]  有一群
[00:15:20.000 --> 00:15:22.000]  的人,他聽見耶穌
[00:15:22.000 --> 00:15:24.000]  講道
[00:15:24.000 --> 00:15:26.000]  和他的醫病能力
