
[00:00:00.000 --> 00:00:05.400]  天父 我們懷著一個歡喜快樂的心
[00:01:40.400 --> 00:01:42.100]  這個就是哀及
[00:01:42.100 --> 00:01:44.500]  我們每個都認識哀及的
[00:01:44.500 --> 00:01:46.200]  我們稍微認識舊約的
[00:01:46.200 --> 00:01:47.800]  我們就會知道
[00:01:47.800 --> 00:01:49.300]  舊約那裡哀及
[00:01:49.300 --> 00:01:50.500]  是和以色列人
[00:01:50.500 --> 00:01:53.900]  是有一個很親密的關係的
[00:01:53.900 --> 00:02:00.100]  這四章也是神在這段的經文裡面
[00:02:00.100 --> 00:02:03.100]  講到關於外邦人的時候
[00:02:03.100 --> 00:02:06.000]  那個篇幅是最長的
[00:02:06.000 --> 00:02:08.400]  在這四章的經文裡面
[00:02:08.400 --> 00:02:13.100]  是有七個的預言
[00:02:13.100 --> 00:02:15.400]  都是向著哀及的
[00:02:15.400 --> 00:02:16.800]  都是不是很好的
[00:02:16.800 --> 00:02:18.100]  就是哀及
[00:02:18.100 --> 00:02:21.800]  如果你知道它以前是一個文明古國
[00:02:21.800 --> 00:02:25.100]  它曾經是世界最強盛的國家
[00:02:25.100 --> 00:02:27.700]  但是到今天哀及
[00:02:27.700 --> 00:02:30.300]  只不過是一個第三世界的國家
[00:02:30.300 --> 00:02:33.500]  一直是衰落
[00:02:33.500 --> 00:02:36.000]  到今天如果你有去過
[00:02:36.000 --> 00:02:38.100]  我們有多少人去過哀及的
[00:02:38.100 --> 00:02:38.700]  是不是
[00:02:38.700 --> 00:02:41.500]  你去看過哀及你覺得它怎麼樣
[00:02:41.500 --> 00:02:42.900]  是不是都很窮
[00:02:42.900 --> 00:02:44.000]  那些人很窮
[00:02:44.000 --> 00:02:45.100]  我就沒去過
[00:02:45.100 --> 00:02:46.600]  我太太就去過
[00:02:46.600 --> 00:02:48.600]  她回來都是說很窮
[00:02:48.600 --> 00:02:53.400]  連那些博物館裡面都是很水皮很差的
[00:02:53.400 --> 00:02:54.700]  就很窮
[00:02:54.700 --> 00:02:56.400]  現在是差不多第三世界
[00:02:56.400 --> 00:02:57.800]  第四世界
[00:02:57.800 --> 00:02:59.800]  是一個文明的古國
[00:02:59.800 --> 00:03:02.900]  一直這樣衰落
[00:03:02.900 --> 00:03:07.200]  當我們來到看神對祂所講的預言
[00:03:07.200 --> 00:03:09.000]  對祂的奏作的時候
[00:03:09.000 --> 00:03:10.700]  我們就知道
[00:03:10.700 --> 00:03:13.100]  真是神在掌管萬有
[00:03:13.100 --> 00:03:16.500]  祂的預言是千真萬確的
[00:03:16.500 --> 00:03:23.000]  首先我們看一看哀及與以色列的關係
[00:03:23.000 --> 00:03:25.000]  就在你們的Nooks第二章
[00:03:25.000 --> 00:03:29.300]  就是第132頁
[00:03:29.300 --> 00:03:34.700]  《舊約聖經》最早以色列人去到
[00:03:34.700 --> 00:03:37.100]  或者猶太人去到哀及的
[00:03:37.100 --> 00:03:38.900]  是阿伯拉罕
[00:03:38.900 --> 00:03:42.400]  阿伯拉罕也是在加南地
[00:03:42.400 --> 00:03:46.600]  由吾爾上去哈蘭然後進了加南地
[00:03:46.600 --> 00:03:48.600]  就是加南地饑荒
[00:03:48.600 --> 00:03:54.600]  所以阿伯拉罕就去了哀及那裡有一段日子
[00:03:54.600 --> 00:03:58.300]  然後大概200年之後就是約瑟
[00:03:58.300 --> 00:04:00.300]  約瑟給他的哥哥
[00:04:00.300 --> 00:04:03.100]  是賣了去哀及那裡
[00:04:03.100 --> 00:04:06.600]  然後加南地又饑荒了
[00:04:06.600 --> 00:04:10.100]  所以他的全家
[00:04:10.100 --> 00:04:14.600]  有大概70個人全部去到哀及那裡
[00:04:14.600 --> 00:04:16.800]  就和約瑟又再見
[00:04:16.800 --> 00:04:19.600]  然後成家就搬去哀及
[00:04:19.600 --> 00:04:22.600]  那時候的猶太人就是這一家人
[00:04:22.600 --> 00:04:25.200]  全部就在哀及那裡
[00:04:25.200 --> 00:04:28.600]  在哀及那裡開頭是上分招待他
[00:04:28.600 --> 00:04:31.800]  但是後來過了幾個法老王之後
[00:04:31.800 --> 00:04:35.600]  就見到這幫人越來越興盛的時候
[00:04:35.600 --> 00:04:38.500]  就害怕起來所以就約代他們了
[00:04:38.500 --> 00:04:41.000]  這些我們在主要學校一早都聽過的
[00:04:41.000 --> 00:04:45.000]  也都知道後來他們是出哀及
[00:04:45.000 --> 00:04:47.000]  出哀及
[00:04:47.000 --> 00:04:51.000]  以色列人和哀及的關係
[00:04:51.000 --> 00:04:53.700]  有時好有時壞的
[00:04:53.700 --> 00:04:58.000]  這裡我有說以色列人都經常
[00:04:58.000 --> 00:05:00.300]  和哀及人打仗
[00:05:00.300 --> 00:05:04.800]  但是很多時候以色列人都想黏在哀及那裡
[00:05:04.800 --> 00:05:08.000]  因為當時哀及是世界最強的國
[00:05:08.000 --> 00:05:11.500]  所以以色列一有什麼危險
[00:05:11.500 --> 00:05:13.500]  他就立刻想起
[00:05:13.500 --> 00:05:16.500]  我們的靠山可以是哀及
[00:05:16.500 --> 00:05:20.000]  整天想找哀及來幫助他
[00:05:20.000 --> 00:05:26.500]  索羅門他娶了太太是哀及法老的女兒
[00:05:26.500 --> 00:05:29.500]  我相信這個都是一個政治的婚姻
[00:05:29.500 --> 00:05:31.500]  就是我娶了法老的女兒
[00:05:31.500 --> 00:05:34.000]  如果我的國家有什麼事的時候
[00:05:34.000 --> 00:05:36.000]  法老就要和我撐腰了
[00:05:36.000 --> 00:05:41.000]  這個是索羅門以色列全盛的時期
[00:05:41.000 --> 00:05:45.500]  他都覺得有時要依靠哀及
[00:05:45.500 --> 00:05:49.000]  所以就有這種關係在這裡
[00:05:49.000 --> 00:05:52.000]  以色列人和哀及打仗
[00:05:52.000 --> 00:05:54.500]  我這裡有兩件事
[00:05:54.500 --> 00:05:58.000]  第一件事是主前926年
[00:05:58.000 --> 00:06:01.500]  那時候是分裂了北部和南國
[00:06:01.500 --> 00:06:05.500]  南國第一個皇帝就是索羅門的兒子
[00:06:05.500 --> 00:06:09.000]  叫做羅波安
[00:06:09.000 --> 00:06:14.000]  哀及法老叫做士薩
[00:06:14.000 --> 00:06:17.500]  在羅波安做了皇帝的第五年
[00:06:17.500 --> 00:06:19.500]  就是主前926年
[00:06:19.500 --> 00:06:21.500]  打了進來
[00:06:21.500 --> 00:06:24.000]  由大國努略聖殿
[00:06:24.000 --> 00:06:25.500]  聖殿在耶路撒冷
[00:06:25.500 --> 00:06:27.000]  耶路撒冷在南國
[00:06:27.000 --> 00:06:28.500]  哀及在南邊
[00:06:28.500 --> 00:06:30.000]  所以他就很方便
[00:06:30.000 --> 00:06:34.000]  一上來就可以進去努略聖殿
[00:06:34.000 --> 00:06:36.500]  這個是羅波安第五年
[00:06:36.500 --> 00:06:39.500]  列王記上14章25節說
[00:06:39.500 --> 00:06:43.500]  哀及王士薩上來攻取耶路撒冷
[00:06:43.500 --> 00:06:46.500]  奪了耶和華殿和皇宮裡的寶物
[00:06:46.500 --> 00:06:48.000]  盡刀帶走
[00:06:48.000 --> 00:06:51.500]  又奪去索羅門製造的金盾牌
[00:06:51.500 --> 00:06:54.500]  來侵略由大國
[00:06:54.500 --> 00:06:57.500]  然後到主前609年
[00:06:57.500 --> 00:07:00.000]  大概300年之後
[00:07:00.000 --> 00:07:03.000]  有個好的皇帝叫做約西亞
[00:07:03.000 --> 00:07:06.500]  約西亞是當時復興的時候
[00:07:06.500 --> 00:07:11.500]  達爾里、以西傑年輕的時候
[00:07:11.500 --> 00:07:13.500]  能夠認識耶和華
[00:07:13.500 --> 00:07:18.000]  就是在約西亞王那個時候長大
[00:07:18.000 --> 00:07:20.500]  那個是一個復興的時候
[00:07:20.500 --> 00:07:23.500]  約西亞王就在米吉多和法老王
[00:07:23.500 --> 00:07:27.500]  尼哥爾世作戰的時候被殺
[00:07:27.500 --> 00:07:29.000]  這個是記載在列王記下
[00:07:29.000 --> 00:07:32.000]  23章29至30節
[00:07:32.000 --> 00:07:33.000]  又列在這裡
[00:07:33.000 --> 00:07:37.000]  約西亞年間哀及王法老尼哥
[00:07:37.000 --> 00:07:40.500]  上到右法拉底河攻擊亞述王
[00:07:40.500 --> 00:07:42.000]  亞述在北面的
[00:07:42.000 --> 00:07:46.000]  經過了右帝上去打亞述
[00:07:46.000 --> 00:07:49.000]  約西亞王去抵擋他
[00:07:49.000 --> 00:07:53.000]  哀及王遇見約西亞在米吉多就殺了他
[00:07:53.000 --> 00:07:56.000]  他的臣服用車將他的屍首
[00:07:56.000 --> 00:07:58.500]  從米吉多送回耶路撒冷
[00:07:58.500 --> 00:08:00.500]  葬在他自己的墳墓那裡
[00:08:00.500 --> 00:08:02.000]  然後他們就高他的兒子
[00:08:02.000 --> 00:08:05.000]  他的兒子約哈斯是一個很壞的王
[00:08:05.000 --> 00:08:07.000]  這兩件事可以看到
[00:08:07.000 --> 00:08:12.000]  其實哀及就不是真是以色列人的朋友
[00:08:12.000 --> 00:08:16.500]  雖然他們以前有過相當不錯的關係
[00:08:16.500 --> 00:08:20.500]  甚至如果經所羅門還有一點親戚的關係
[00:08:20.500 --> 00:08:23.500]  但是其實一個是外邦的民族
[00:08:23.500 --> 00:08:25.000]  是拜偶像的
[00:08:25.000 --> 00:08:29.500]  從來沒有看到哀及人是有敬拜耶和華的
[00:08:29.500 --> 00:08:32.500]  他來電那裡搶聖劍那些東西
[00:08:32.500 --> 00:08:37.500]  所以其實是與猶太的民族是很不同的
[00:08:37.500 --> 00:08:40.500]  暫時大家互相利用
[00:08:40.500 --> 00:08:43.500]  或者是以色列人去找他幫忙
[00:08:43.500 --> 00:08:48.500]  這些是一個其實就不是很喜悅這種的關係
[00:08:48.500 --> 00:08:50.500]  一會兒我們會看
[00:08:50.500 --> 00:08:54.000]  然後就主前586年
[00:08:54.000 --> 00:08:57.000]  耶路撒冷被巴比倫攻陷了之後
[00:08:57.000 --> 00:08:58.500]  上一次我們都說
[00:08:58.500 --> 00:09:02.500]  有一些猶太人是剩下在耶路撒冷那裡
[00:09:02.500 --> 00:09:05.500]  包括耶利米先知都是留在那裡
[00:09:05.500 --> 00:09:09.500]  但是因為有一件兇殺的事件
[00:09:09.500 --> 00:09:11.500]  他們一群人就要走
[00:09:11.500 --> 00:09:12.500]  走到哪裡呢?
[00:09:12.500 --> 00:09:13.500]  走去哀及
[00:09:13.500 --> 00:09:16.500]  其實神都叫他們不要的了
[00:09:16.500 --> 00:09:18.500]  但是他們都是走下去哀及
[00:09:18.500 --> 00:09:23.500]  而且連同耶利米都帶下去哀及
[00:09:23.500 --> 00:09:27.500]  相信耶利米很可能是在哀及那裡過身的
[00:09:27.500 --> 00:09:32.500]  這個法老是尼哥爾世的孫子
[00:09:32.500 --> 00:09:34.500]  我們一會兒看
[00:09:34.500 --> 00:09:40.500]  法老在以色列書講的那個法老
[00:09:40.500 --> 00:09:42.500]  就是尼哥爾世的孫子
[00:09:42.500 --> 00:09:44.500]  叫做合法拉
[00:09:44.500 --> 00:09:49.500]  這個是主前588至569年之間的事
[00:09:49.500 --> 00:09:55.500]  那時候猶太已經滅了
[00:09:55.500 --> 00:10:01.500]  猶太已經是被巴比倫來侵襲
[00:10:01.500 --> 00:10:06.500]  這個西底加王又是走回舊的路
[00:10:06.500 --> 00:10:08.500]  就是想連同哀及
[00:10:08.500 --> 00:10:10.500]  哀及又跟他撐腰
[00:10:10.500 --> 00:10:15.500]  就想著哀及可以幫助他抵抗巴比倫
[00:10:15.500 --> 00:10:16.500]  就造反
[00:10:16.500 --> 00:10:20.500]  怎知道就打起來的時候
[00:10:20.500 --> 00:10:22.500]  哀及幫不了他
[00:10:22.500 --> 00:10:25.500]  結果就是因為這樣亡國的
[00:10:25.500 --> 00:10:31.500]  那我這裡就有耶利米書第37章5至9節讀給大家聽
[00:10:31.500 --> 00:10:35.500]  法老的軍隊已經從哀及出來
[00:10:35.500 --> 00:10:38.500]  圍困耶路撒冷的加納底人
[00:10:38.500 --> 00:10:40.500]  加納底人就是巴比倫人
[00:10:40.500 --> 00:10:45.500]  聽見他們的風聲就突然離開耶路撒冷去了
[00:10:45.500 --> 00:10:48.500]  一開始的時候好像可以
[00:10:48.500 --> 00:10:50.500]  法老出兵來幫助他們
[00:10:50.500 --> 00:10:56.500]  那些圍困耶路撒冷的巴比倫士兵都離開了
[00:10:56.500 --> 00:11:00.500]  但是耶和華的話就輪到先知耶利米了
[00:11:00.500 --> 00:11:05.500]  耶和華耶利米跟他們說
[00:11:05.500 --> 00:11:09.500]  猶大王打法你們來求問我
[00:11:09.500 --> 00:11:12.500]  你們要如此對他說
[00:11:12.500 --> 00:11:13.500]  神跟耶利米說
[00:11:13.500 --> 00:11:15.500]  你這樣跟他們說
[00:11:15.500 --> 00:11:18.500]  那出來幫助你們法老的軍隊
[00:11:18.500 --> 00:11:21.500]  必回哀及本國去
[00:11:21.500 --> 00:11:25.500]  加納底人必再來攻打者城
[00:11:25.500 --> 00:11:28.500]  並要攻取用火焚燒
[00:11:28.500 --> 00:11:29.500]  耶和華如此說
[00:11:29.500 --> 00:11:31.500]  你們不要自欺說
[00:11:31.500 --> 00:11:34.500]  加納底人必定離開我們
[00:11:34.500 --> 00:11:36.500]  因為他們必不離開
[00:11:36.500 --> 00:11:39.500]  神透過耶利米告訴他們
[00:11:39.500 --> 00:11:42.500]  你找哀及來撐腰是沒有用的
[00:11:42.500 --> 00:11:44.500]  表面上好像可以
[00:11:44.500 --> 00:11:48.500]  但是當這些哀及人一回去的時候
[00:11:48.500 --> 00:11:50.500]  那些巴比倫的人又回來
[00:11:50.500 --> 00:11:52.500]  又圍住他們
[00:11:52.500 --> 00:11:54.500]  這次哀及的就不來了
[00:11:54.500 --> 00:11:55.500]  幫不了他們
[00:11:55.500 --> 00:12:00.500]  所以以色列人經常想回去哀及
[00:12:00.500 --> 00:12:02.500]  經常都想找哀及撐腰
[00:12:02.500 --> 00:12:05.500]  這個是行不通的
[00:12:05.500 --> 00:12:09.500]  但是耶利米說這些話就很不合聽
[00:12:09.500 --> 00:12:11.500]  他們西底加王說
[00:12:11.500 --> 00:12:13.500]  為什麼你說這些東西
[00:12:13.500 --> 00:12:15.500]  但是人們很生氣
[00:12:15.500 --> 00:12:17.500]  就把他扔進坑裡
[00:12:17.500 --> 00:12:20.500]  所以耶利米是很不受人歡迎的
[00:12:20.500 --> 00:12:23.500]  才知道因為他所說的話
[00:12:23.500 --> 00:12:25.500]  是不合他們的意
[00:12:25.500 --> 00:12:33.500]  我們知道哀及與以色列
[00:12:33.500 --> 00:12:35.500]  有很多很多的關係
[00:12:35.500 --> 00:12:37.500]  很長時間的關係
[00:12:37.500 --> 00:12:40.500]  我們現在開始進入經文裡面
[00:12:40.500 --> 00:12:45.500]  看看神對哀及有什麼預言
[00:12:45.500 --> 00:12:50.500]  這裡七個預言
[00:12:50.500 --> 00:12:52.500]  今晚我們看兩張
[00:12:52.500 --> 00:12:54.500]  就只看到四個
[00:12:54.500 --> 00:12:56.500]  如果你看Nooks第一頁那裡
[00:12:56.500 --> 00:12:59.500]  我把那七個預言都列在這裡
[00:12:59.500 --> 00:13:01.500]  我們今晚只看開頭那兩個
[00:13:01.500 --> 00:13:03.500]  中間那兩個
[00:13:03.500 --> 00:13:08.500]  第一個預言就是
[00:13:08.500 --> 00:13:10.500]  587年BC
[00:13:10.500 --> 00:13:13.500]  尼耶路撒冷被攻陷
[00:13:13.500 --> 00:13:16.500]  還有大概七個月的時間
[00:13:16.500 --> 00:13:18.500]  已經是很緊迫的了
[00:13:18.500 --> 00:13:22.500]  這個預言就是有關於
[00:13:22.500 --> 00:13:27.500]  哀及八老王和哀及這個國家
[00:13:27.500 --> 00:13:30.500]  這裡是指出哀及人
[00:13:30.500 --> 00:13:34.500]  因為他那個地理的因素
[00:13:34.500 --> 00:13:36.500]  因為他有條尼羅河
[00:13:36.500 --> 00:13:41.500]  是為他們兩岸帶來很肥沃的土地
[00:13:41.500 --> 00:13:44.500]  所以他們是很富庶的
[00:13:44.500 --> 00:13:47.500]  但是他們的人就很驕傲
[00:13:47.500 --> 00:13:49.500]  我們來看29章第一節
[00:13:49.500 --> 00:13:51.500]  第十年
[00:13:51.500 --> 00:13:56.500]  第十年就是約雅敬王
[00:13:56.500 --> 00:14:00.500]  被巴比倫在第二次圍攻耶路撒冷的時候
[00:14:00.500 --> 00:14:05.500]  連同以色列一起帶去巴比倫那裡
[00:14:05.500 --> 00:14:07.500]  第一輪就是帶了丹爾里
[00:14:07.500 --> 00:14:12.500]  第二輪就是帶了約雅敬王和以色列
[00:14:12.500 --> 00:14:16.500]  第三次就全部的人差不多都被他拿走了
[00:14:16.500 --> 00:14:20.500]  所以這個是約雅敬的第十年
[00:14:20.500 --> 00:14:24.500]  離開耶路撒冷淪陷大概是半年到七個月左右
[00:14:24.500 --> 00:14:28.500]  那些巴比倫已經在圍著他們了
[00:14:28.500 --> 00:14:31.500]  耶和華的話就輪到以色列
[00:14:31.500 --> 00:14:37.500]  佛人指下你要向哀及王法老預言攻擊他
[00:14:37.500 --> 00:14:39.500]  和哀及全地
[00:14:39.500 --> 00:14:46.500]  來預言將他發生在法老王和哀及那個身上
[00:14:46.500 --> 00:14:47.500]  第三節
[00:14:47.500 --> 00:14:49.500]  說耶和華預指說
[00:14:49.500 --> 00:14:51.500]  哀及王法老啊
[00:14:51.500 --> 00:14:55.500]  我與你我在自己河中的大魚為敵
[00:14:55.500 --> 00:14:57.500]  你曾說這河是我的
[00:14:57.500 --> 00:15:00.500]  是我為自己做的
[00:15:00.500 --> 00:15:04.500]  這裡第一個預言是一直有提河
[00:15:04.500 --> 00:15:06.500]  有提那條河
[00:15:06.500 --> 00:15:08.500]  第三節是河提了兩次
[00:15:08.500 --> 00:15:11.500]  第四節又說是江河
[00:15:11.500 --> 00:15:13.500]  是江河的魚
[00:15:13.500 --> 00:15:17.500]  然後又說在江河當中將魚拉上來
[00:15:17.500 --> 00:15:20.500]  第五節又說到江河
[00:15:20.500 --> 00:15:23.500]  第九節又再重複說
[00:15:23.500 --> 00:15:25.500]  法老說這個河是我的
[00:15:25.500 --> 00:15:27.500]  是我所做的
[00:15:27.500 --> 00:15:32.500]  然後第十節也說與你的江河為敵
[00:15:32.500 --> 00:15:34.500]  一直這裡都是提河
[00:15:34.500 --> 00:15:39.500]  那條河就是指他們最引以為榮
[00:15:39.500 --> 00:15:42.500]  覺得很驕傲的尼羅河
[00:15:42.500 --> 00:15:43.500]  這條河
[00:15:43.500 --> 00:15:45.500]  這裡神就說好
[00:15:45.500 --> 00:15:47.500]  你以這條河為這麼驕傲
[00:15:47.500 --> 00:15:51.500]  我現在就用河來做一個預言
[00:15:51.500 --> 00:15:58.500]  它說你是我與你好像尼羅河裏面的大魚
[00:15:58.500 --> 00:15:59.500]  大魚呢
[00:15:59.500 --> 00:16:04.500]  很多解經家都認為這個是說鱷魚
[00:16:04.500 --> 00:16:07.500]  有少數解經家就說這個大魚
[00:16:07.500 --> 00:16:09.500]  是說到是龍
[00:16:09.500 --> 00:16:13.500]  它那個原文可以翻譯是一條龍
[00:16:13.500 --> 00:16:16.500]  但世界上沒有龍這東西的
[00:16:16.500 --> 00:16:20.500]  所以鱷魚的解法應該是準的
[00:16:20.500 --> 00:16:24.500]  就在尼羅河那裏有些大鱷魚在這裏
[00:16:24.500 --> 00:16:28.500]  但你就很驕傲你說這條河是我的
[00:16:28.500 --> 00:16:31.500]  是我為自己做的
[00:16:31.500 --> 00:16:33.500]  另外一個翻譯就是
[00:16:33.500 --> 00:16:35.500]  我就是被這條河所造成的
[00:16:35.500 --> 00:16:40.500]  這條河造成我們甘歡書
[00:16:40.500 --> 00:16:41.500]  第四節
[00:16:41.500 --> 00:16:46.500]  我要說就是用勾勾著你的衰懶
[00:16:46.500 --> 00:16:50.500]  有使江河當中的魚就貼著你的鱗甲
[00:16:50.500 --> 00:16:53.500]  我必將你和所有貼著你的鱗甲的魚
[00:16:53.500 --> 00:16:55.500]  就從江河當中拉出來
[00:16:55.500 --> 00:16:58.500]  你以為你在河裏面你是大鱷
[00:16:58.500 --> 00:16:59.500]  你很威
[00:16:59.500 --> 00:17:00.500]  但是呢
[00:17:00.500 --> 00:17:03.500]  神說我要將你在那裏拉出來
[00:17:03.500 --> 00:17:05.500]  是很輕而易舉的時候
[00:17:05.500 --> 00:17:07.500]  而且拉出來的時候會怎樣呢
[00:17:07.500 --> 00:17:09.500]  這些魚會怎樣呢
[00:17:09.500 --> 00:17:10.500]  第五節
[00:17:10.500 --> 00:17:15.500]  把你並江河當中的魚都拋在曠野裏
[00:17:15.500 --> 00:17:17.500]  你必倒在田間
[00:17:17.500 --> 00:17:18.500]  不被收斂
[00:17:18.500 --> 00:17:19.500]  不被掩埋
[00:17:19.500 --> 00:17:24.500]  這個對哀及人來說就很大忌
[00:17:24.500 --> 00:17:29.500]  他們對斂葬這件事是很緊張的
[00:17:29.500 --> 00:17:31.500]  所以他們見那些金字塔
[00:17:31.500 --> 00:17:33.500]  皇帝就金字塔
[00:17:33.500 --> 00:17:36.500]  平民都要做好好的佛務
[00:17:36.500 --> 00:17:38.500]  要安葬入土為安
[00:17:38.500 --> 00:17:40.500]  對哀及人是很重要的
[00:17:40.500 --> 00:17:42.500]  但是神在這裏就說
[00:17:42.500 --> 00:17:46.500]  我要對付你好像屍體不被收斂
[00:17:46.500 --> 00:17:48.500]  不被掩埋這樣
[00:17:48.500 --> 00:17:52.500]  我將你給了地上的野獸空中的飛鳥來吃
[00:17:52.500 --> 00:17:56.500]  這個是一個對哀及人很大的奏作
[00:17:56.500 --> 00:17:57.500]  第六節
[00:17:57.500 --> 00:18:00.500]  哀及一切的居民因為向以色列
[00:18:00.500 --> 00:18:03.500]  加上了蘆葦的象
[00:18:03.500 --> 00:18:07.500]  你就知道我是耶和華
[00:18:07.500 --> 00:18:08.500]  這是第二個罪名
[00:18:08.500 --> 00:18:10.500]  第一個罪名就是說
[00:18:10.500 --> 00:18:13.500]  你似有條河你是河裏面的大鱷
[00:18:13.500 --> 00:18:15.500]  所以你就很驕傲了
[00:18:15.500 --> 00:18:17.500]  但是神會懲治你
[00:18:17.500 --> 00:18:19.500]  這裏第六節開始說
[00:18:19.500 --> 00:18:23.500]  當以色列有需要的時候
[00:18:23.500 --> 00:18:25.500]  就來依靠你
[00:18:25.500 --> 00:18:27.500]  你也都為他撐腰
[00:18:27.500 --> 00:18:29.500]  因為你覺得你自己很厲害
[00:18:29.500 --> 00:18:31.500]  但是其實在神的眼中
[00:18:31.500 --> 00:18:34.500]  你是蘆葦的象
[00:18:34.500 --> 00:18:36.500]  蘆葦我們都知道是中間空的
[00:18:36.500 --> 00:18:38.500]  是不穩固的
[00:18:38.500 --> 00:18:42.500]  蘆葦如果是做象會截斷的
[00:18:42.500 --> 00:18:44.500]  所以你好像是蘆葦一樣
[00:18:44.500 --> 00:18:47.500]  你不要以為你自己是鋼鐵
[00:18:47.500 --> 00:18:50.500]  你是蘆葦的象
[00:18:50.500 --> 00:18:51.500]  第七節
[00:18:51.500 --> 00:18:54.500]  他們用手持住你
[00:18:54.500 --> 00:18:55.500]  你就截斷了
[00:18:55.500 --> 00:18:56.500]  他們就是那些以色列人
[00:18:56.500 --> 00:18:58.500]  他們來投靠你的時候
[00:18:58.500 --> 00:18:59.500]  你自己都靠不住的
[00:18:59.500 --> 00:19:00.500]  你就截斷
[00:19:00.500 --> 00:19:02.500]  他們截斷了
[00:19:02.500 --> 00:19:04.500]  要為你能夠做他的拐掌
[00:19:04.500 --> 00:19:05.500]  誰知道拐掌斷了
[00:19:05.500 --> 00:19:07.500]  他們掉了到地上
[00:19:07.500 --> 00:19:09.500]  就傷了他們的肩
[00:19:09.500 --> 00:19:10.500]  他們依靠你
[00:19:10.500 --> 00:19:12.500]  你就截斷
[00:19:12.500 --> 00:19:13.500]  你截斷
[00:19:13.500 --> 00:19:14.500]  他就掉了到地上
[00:19:14.500 --> 00:19:15.500]  就閃了腰
[00:19:15.500 --> 00:19:16.500]  扭傷了腰
[00:19:16.500 --> 00:19:20.500]  就是大家都
[00:19:20.500 --> 00:19:22.500]  大家都不能夠互相依靠
[00:19:22.500 --> 00:19:25.500]  但是你就搶出頭
[00:19:25.500 --> 00:19:28.500]  時不時就做以色列人的撐腰
[00:19:28.500 --> 00:19:30.500]  讓他覺得可以依靠你
[00:19:30.500 --> 00:19:32.500]  其實你是不行的
[00:19:32.500 --> 00:19:33.500]  第八節
[00:19:33.500 --> 00:19:38.500]  所以因為你自己是
[00:19:38.500 --> 00:19:40.500]  跟以色列人撐腰
[00:19:40.500 --> 00:19:43.500]  變成以色列人就不依靠耶和華
[00:19:43.500 --> 00:19:45.500]  他們是神的選民
[00:19:45.500 --> 00:19:47.500]  其實是應該依靠耶和華的
[00:19:47.500 --> 00:19:48.500]  但是他們覺得
[00:19:48.500 --> 00:19:50.500]  依靠哀求
[00:19:50.500 --> 00:19:52.500]  還更加有把握
[00:19:52.500 --> 00:19:53.500]  但是神說
[00:19:53.500 --> 00:19:55.500]  其實你是不行的
[00:19:55.500 --> 00:19:58.500]  我必使刀劍臨到你
[00:19:58.500 --> 00:20:01.500]  從你中間將人與生畜
[00:20:01.500 --> 00:20:03.500]  剪除第九節
