
[00:00:00.000 --> 00:00:04.000]  好 弟子妹早晨
[00:10:03.000 --> 00:10:06.000]  其實這些假信的人
[00:10:06.000 --> 00:10:12.000]  真的很能夠包裝自己成為一個很漂亮的靈性
[00:10:12.000 --> 00:10:15.000]  包裝得好像很漂亮的靈性
[00:10:15.000 --> 00:10:16.000]  怎麼包裝呢?
[00:10:16.000 --> 00:10:18.000]  他來到跟耶穌說
[00:10:18.000 --> 00:10:20.000]  一開口
[00:10:20.000 --> 00:10:22.000]  夫子
[00:10:22.000 --> 00:10:25.000]  夫子
[00:10:25.000 --> 00:10:30.000]  夫子這個字眼其實在聖經裡是一個尊稱
[00:10:30.000 --> 00:10:35.000]  是對一些老師的介紹
[00:10:35.000 --> 00:10:38.000]  如果你用英語聖經的話
[00:10:38.000 --> 00:10:39.000]  你會立刻看到
[00:10:39.000 --> 00:10:42.000]  這個經文一開始介紹到
[00:10:42.000 --> 00:10:46.000]  老師
[00:10:46.000 --> 00:10:47.000]  哇
[00:10:47.000 --> 00:10:48.000]  多謙虛
[00:10:48.000 --> 00:10:50.000]  多謙卑
[00:10:50.000 --> 00:10:53.000]  稱耶穌為夫子
[00:10:53.000 --> 00:10:54.000]  這樣去介紹
[00:10:54.000 --> 00:10:56.000]  好像跟我們同級
[00:10:56.000 --> 00:10:58.000]  耶穌
[00:10:58.000 --> 00:11:00.000]  怎麼同級呢?
[00:11:00.000 --> 00:11:02.000]  你要證明給我看
[00:11:02.000 --> 00:11:04.000]  是什麼呢?
[00:11:04.000 --> 00:11:06.000]  你是有神力的
[00:11:06.000 --> 00:11:09.000]  所以在聖經裡
[00:11:09.000 --> 00:11:14.000]  他說:我們願意你見過神跡給我們看
[00:11:14.000 --> 00:11:17.000]  願意不願意呢?
[00:11:17.000 --> 00:11:21.000]  這個陳述很合乎不清
[00:11:21.000 --> 00:11:23.000]  如果你們看回英語聖經裡
[00:11:23.000 --> 00:11:24.000]  甚至他們說
[00:11:24.000 --> 00:11:26.000]  我很期望
[00:11:26.000 --> 00:11:28.000]  We wish
[00:11:28.000 --> 00:11:30.000]  to see a sign from you
[00:11:30.000 --> 00:11:32.000]  我們很想從
[00:11:32.000 --> 00:11:34.000]  耶穌你的身上
[00:11:34.000 --> 00:11:36.000]  再一次看到
[00:11:36.000 --> 00:11:38.000]  你的神跡
[00:11:38.000 --> 00:11:40.000]  或者
[00:11:40.000 --> 00:11:42.000]  更準確的翻譯
[00:11:42.000 --> 00:11:44.000]  有個
[00:11:44.000 --> 00:11:45.000]  笑頭
[00:11:45.000 --> 00:11:46.000]  有個
[00:11:46.000 --> 00:11:48.000]  記號
[00:11:48.000 --> 00:11:50.000]  用今天的廣東話說法
[00:11:50.000 --> 00:11:52.000]  就是這樣說
[00:11:52.000 --> 00:11:55.000]  我們大家都是老師輩
[00:11:55.000 --> 00:11:57.000]  老師
[00:11:57.000 --> 00:11:59.000]  不如這樣吧
[00:11:59.000 --> 00:12:01.000]  我們很想看看你
[00:12:01.000 --> 00:12:03.000]  在你身上
[00:12:03.000 --> 00:12:05.000]  怎樣證明
[00:12:05.000 --> 00:12:07.000]  你是有
[00:12:07.000 --> 00:12:09.000]  屬神的神力
[00:12:09.000 --> 00:12:11.000]  在你裡面
[00:12:11.000 --> 00:12:13.000]  聽起來
[00:12:13.000 --> 00:12:15.000]  很謙卑
[00:12:15.000 --> 00:12:17.000]  好像
[00:12:17.000 --> 00:12:19.000]  一個學生
[00:12:19.000 --> 00:12:21.000]  或者我們在神學院裡
[00:12:21.000 --> 00:12:23.000]  因為我們是
[00:12:23.000 --> 00:12:25.000]  研究院
[00:12:25.000 --> 00:12:27.000]  我們在研究院裡
[00:12:27.000 --> 00:12:29.000]  老師不當我們是學生
[00:12:29.000 --> 00:12:31.000]  老師當我們是
[00:12:31.000 --> 00:12:33.000]  同輩的神學家
[00:12:33.000 --> 00:12:35.000]  很好笑的
[00:12:35.000 --> 00:12:37.000]  我記得在神學院讀書的時候
[00:12:37.000 --> 00:12:39.000]  有一個教授
[00:12:39.000 --> 00:12:41.000]  老教授過世了
[00:12:41.000 --> 00:12:43.000]  他叫Dr. Pivnik
[00:12:43.000 --> 00:12:45.000]  他是一位新約的學者
[00:12:45.000 --> 00:12:47.000]  他第一件事
[00:12:47.000 --> 00:12:49.000]  他上課教我們
[00:12:49.000 --> 00:12:51.000]  他說
[00:12:51.000 --> 00:12:53.000]  因為神學院讀書
[00:12:53.000 --> 00:12:55.000]  無非是
[00:12:55.000 --> 00:12:57.000]  成為一個神學家
[00:12:57.000 --> 00:12:59.000]  Biologen
[00:12:59.000 --> 00:13:01.000]  我最初就想
[00:13:01.000 --> 00:13:03.000]  我怎樣能稱自己為神學家呢
[00:13:03.000 --> 00:13:05.000]  神學家
[00:13:05.000 --> 00:13:07.000]  這個字說得好像很厲害
[00:13:07.000 --> 00:13:09.000]  其實用拉丁文
[00:13:09.000 --> 00:13:11.000]  神學家
[00:13:11.000 --> 00:13:13.000]  就等於
[00:13:13.000 --> 00:13:15.000]  人想知道
[00:13:15.000 --> 00:13:17.000]  關於神的事情的人
[00:13:17.000 --> 00:13:19.000]  他這樣解釋
[00:13:19.000 --> 00:13:21.000]  我就會明白
[00:13:21.000 --> 00:13:23.000]  每一個來到神學院讀書的
[00:13:23.000 --> 00:13:25.000]  都對眾希望多認識上帝
[00:13:25.000 --> 00:13:27.000]  所以
[00:13:27.000 --> 00:13:29.000]  信徒
[00:13:29.000 --> 00:13:31.000]  我今天每一個信徒都可以稱自己為神學家
[00:13:31.000 --> 00:13:33.000]  不過
[00:13:33.000 --> 00:13:35.000]  中文的家字就好像
[00:13:35.000 --> 00:13:37.000]  你自己特別尊貴
[00:13:37.000 --> 00:13:39.000]  獨門的一些理解
[00:13:39.000 --> 00:13:41.000]  或者獨門的演繹
[00:13:41.000 --> 00:13:43.000]  說得好像很厲害
[00:13:43.000 --> 00:13:45.000]  但實際上
[00:13:45.000 --> 00:13:47.000]  神學家只不過是一群
[00:13:47.000 --> 00:13:49.000]  追求更多認識上帝
[00:13:49.000 --> 00:13:51.000]  知識的人
[00:13:51.000 --> 00:13:53.000]  他就教我們
[00:13:53.000 --> 00:13:55.000]  要做一個神學家
[00:13:55.000 --> 00:13:57.000]  首先要用神學家的
[00:13:57.000 --> 00:13:59.000]  發音來讀一些字眼
[00:13:59.000 --> 00:14:01.000]  我記得他教馬太福音
[00:14:01.000 --> 00:14:03.000]  因為他是新約學者
[00:14:03.000 --> 00:14:05.000]  我跟他讀
[00:14:05.000 --> 00:14:07.000]  經文批判學
[00:14:07.000 --> 00:14:09.000]  聽起來很恐怖
[00:14:09.000 --> 00:14:11.000]  Taxal Criticism
[00:14:11.000 --> 00:14:13.000]  很多大姐妹又不明白
[00:14:13.000 --> 00:14:15.000]  新派
[00:14:15.000 --> 00:14:17.000]  你今天讀的所有
[00:14:17.000 --> 00:14:19.000]  聖經都是你們所稱為
[00:14:19.000 --> 00:14:21.000]  新派寫出來的
[00:14:21.000 --> 00:14:23.000]  你知道
[00:14:23.000 --> 00:14:25.000]  領受了一些東西
[00:14:25.000 --> 00:14:27.000]  其實根本就是你們稱為
[00:14:27.000 --> 00:14:29.000]  新派嘗試否定的東西
[00:14:29.000 --> 00:14:31.000]  其實根本在聖經裏面
[00:14:31.000 --> 00:14:33.000]  他就說
[00:14:33.000 --> 00:14:35.000]  在馬太福音
[00:14:35.000 --> 00:14:37.000]  第一個字你要認識的
[00:14:37.000 --> 00:14:39.000]  就是
[00:14:39.000 --> 00:14:41.000]  族譜
[00:14:41.000 --> 00:14:43.000]  世代
[00:14:43.000 --> 00:14:45.000]  Genealogy
[00:14:45.000 --> 00:14:47.000]  他說不是讀Genealogy
[00:14:47.000 --> 00:14:49.000]  神學家讀這個字
[00:14:49.000 --> 00:14:51.000]  是讀Genealogy
[00:14:51.000 --> 00:14:53.000]  我說有什麼分別
[00:14:53.000 --> 00:14:55.000]  Everything is the same to us
[00:14:55.000 --> 00:14:57.000]  但是如果你去到
[00:14:57.000 --> 00:14:59.000]  神學討論會的時候
[00:14:59.000 --> 00:15:01.000]  你讀Genealogy
[00:15:01.000 --> 00:15:03.000]  那些人會看低你的
[00:15:03.000 --> 00:15:05.000]  覺得你不夠吸數
[00:15:05.000 --> 00:15:07.000]  我覺得你不夠吸數
[00:15:07.000 --> 00:15:09.000]  其實這是一種包裝
[00:15:09.000 --> 00:15:11.000]  其實這是一種包裝
[00:15:11.000 --> 00:15:13.000]  來到這裏就有一個包裝
[00:15:13.000 --> 00:15:15.000]  這些的文士
[00:15:15.000 --> 00:15:17.000]  祭司其實動機不良
[00:15:17.000 --> 00:15:19.000]  但是來到耶穌基督的面前
[00:15:19.000 --> 00:15:21.000]  想踩低耶穌
[00:15:21.000 --> 00:15:23.000]  但是稱呼他為
[00:15:23.000 --> 00:15:25.000]  同級人士
[00:15:25.000 --> 00:15:27.000]  老師輩
[00:15:27.000 --> 00:15:29.000]  教授教授
[00:15:29.000 --> 00:15:31.000]  然後怎樣
[00:15:31.000 --> 00:15:33.000]  我很想在你身上看到
[00:15:33.000 --> 00:15:35.000]  有些笑頭
[00:15:35.000 --> 00:15:37.000]  有些標記
[00:15:37.000 --> 00:15:39.000]  是神而來的
[00:15:39.000 --> 00:15:41.000]  我們來到這段聖經
[00:15:41.000 --> 00:15:43.000]  我們就要問一個問題
[00:15:43.000 --> 00:15:45.000]  這個笑頭
[00:15:45.000 --> 00:15:47.000]  標記等等的題目
[00:15:47.000 --> 00:15:49.000]  其實是不是他們
[00:15:49.000 --> 00:15:51.000]  從來沒有見過呢
[00:15:51.000 --> 00:15:55.000]  他們的動機
[00:15:55.000 --> 00:15:57.000]  其實處理某程度上
[00:15:57.000 --> 00:15:59.000]  其實就等同於
[00:15:59.000 --> 00:16:01.000]  今天我們在這個
[00:16:01.000 --> 00:16:03.000]  世界上很多我們所稱之為
[00:16:03.000 --> 00:16:05.000]  一些標準
[00:16:05.000 --> 00:16:07.000]  ISO
[00:16:07.000 --> 00:16:09.000]  譬如
[00:16:09.000 --> 00:16:11.000]  你去一些
[00:16:11.000 --> 00:16:13.000]  生產的工廠
[00:16:13.000 --> 00:16:15.000]  他們就會要求
[00:16:15.000 --> 00:16:17.000]  你的生產達到某個程度
[00:16:17.000 --> 00:16:19.000]  的標準
[00:16:19.000 --> 00:16:21.000]  他們會叫做
[00:16:21.000 --> 00:16:23.000]  ISO 9001
[00:16:23.000 --> 00:16:25.000]  這樣的標準
[00:16:25.000 --> 00:16:27.000]  你就在生產上
[00:16:27.000 --> 00:16:29.000]  有水平
[00:16:29.000 --> 00:16:31.000]  另一個做法
[00:16:31.000 --> 00:16:33.000]  就是什麼呢
[00:16:33.000 --> 00:16:35.000]  談論到當有些人
[00:16:35.000 --> 00:16:37.000]  可能他
[00:16:37.000 --> 00:16:39.000]  最簡單
[00:16:39.000 --> 00:16:41.000]  那些藥物是要有登記的
[00:16:41.000 --> 00:16:43.000]  要是合法的
[00:16:43.000 --> 00:16:45.000]  是政府批准了
[00:16:45.000 --> 00:16:47.000]  驗過正常的
[00:16:47.000 --> 00:16:49.000]  那他就有一個標記
[00:16:49.000 --> 00:16:51.000]  叫做DIM
[00:16:51.000 --> 00:16:53.000]  DIM
[00:16:53.000 --> 00:16:55.000]  DIM
[00:16:55.000 --> 00:16:57.000]  這些標準
[00:16:57.000 --> 00:16:59.000]  是要定下來的
[00:16:59.000 --> 00:17:01.000]  他的意思就是
[00:17:01.000 --> 00:17:03.000]  你如果要證明一個
[00:17:03.000 --> 00:17:05.000]  屬神的子民
[00:17:05.000 --> 00:17:07.000]  你是從上帝
[00:17:07.000 --> 00:17:09.000]  而來的
[00:17:09.000 --> 00:17:11.000]  老師 師父輩
[00:17:11.000 --> 00:17:13.000]  耶穌啊
[00:17:13.000 --> 00:17:15.000]  請你將這些標準
[00:17:15.000 --> 00:17:17.000]  顯示出來給我們
[00:17:17.000 --> 00:17:19.000]  如果不是呢
[00:17:19.000 --> 00:17:21.000]  你就不合格了
[00:17:21.000 --> 00:17:23.000]  這個說法其實
[00:17:23.000 --> 00:17:25.000]  我們的Euphemism
[00:17:25.000 --> 00:17:27.000]  說了一些東西就不說一些東西
[00:17:27.000 --> 00:17:29.000]  但是主題在
[00:17:29.000 --> 00:17:31.000]  不說的事情裏面
[00:17:31.000 --> 00:17:33.000]  如果你
[00:17:33.000 --> 00:17:35.000]  顯示不到你一件電器
[00:17:35.000 --> 00:17:37.000]  上面有一個CE的標準的話
[00:17:37.000 --> 00:17:39.000]  就等同這件電器
[00:17:39.000 --> 00:17:41.000]  是不合格
[00:17:41.000 --> 00:17:43.000]  不能夠在亞利桑那在北美洲
[00:17:43.000 --> 00:17:45.000]  甚至加拿大使用
[00:17:45.000 --> 00:17:47.000]  當我們讀到這裏的時候
[00:17:47.000 --> 00:17:49.000]  我們就開始明白到
[00:17:49.000 --> 00:17:51.000]  這班的文士
[00:17:51.000 --> 00:17:53.000]  祭司其實
[00:17:53.000 --> 00:17:55.000]  從頭到尾都希望
[00:17:55.000 --> 00:17:57.000]  用各種形式
[00:17:57.000 --> 00:17:59.000]  來挑戰耶穌
[00:17:59.000 --> 00:18:01.000]  希望耶穌在
[00:18:01.000 --> 00:18:03.000]  某一次裏面
[00:18:03.000 --> 00:18:05.000]  就不能夠成功地
[00:18:05.000 --> 00:18:07.000]  證明他自己是
[00:18:07.000 --> 00:18:09.000]  屬神的一分子
[00:18:09.000 --> 00:18:11.000]  但是
[00:18:11.000 --> 00:18:13.000]  這是不是一個正確的做法呢?
[00:18:13.000 --> 00:18:15.000]  這是不是一個正確的做法呢?
[00:18:15.000 --> 00:18:17.000]  弟子們
[00:18:17.000 --> 00:18:19.000]  這是不是一個正確的做法呢?
[00:18:19.000 --> 00:18:21.000]  這是不是一個正確的做法呢?
[00:18:21.000 --> 00:18:23.000]  這是不是一個正確的做法呢?
[00:18:23.000 --> 00:18:25.000]  這個反而是值得我們去
[00:18:25.000 --> 00:18:27.000]  深思細想
[00:18:27.000 --> 00:18:29.000]  深思細想
[00:18:29.000 --> 00:18:33.000]  今天有很多信徒
[00:18:33.000 --> 00:18:37.000]  經常去求問上帝
[00:18:37.000 --> 00:18:39.000]  給一些神職騎士
[00:18:39.000 --> 00:18:43.000]  去讓他們明白到
[00:18:43.000 --> 00:18:47.000]  自己是屬於上帝的子民
[00:18:47.000 --> 00:18:53.000]  今天有很多神學院的學生
[00:18:53.000 --> 00:18:57.000]  在神學院裏
[00:18:57.000 --> 00:19:03.000]  經常分享自己有什麼特殊的神職騎士的顯現
[00:19:03.000 --> 00:19:05.000]  嘗試證明給身邊其他人
[00:19:05.000 --> 00:19:09.000]  我是有上帝的欽點
[00:19:09.000 --> 00:19:11.000]  來成為神的職員
[00:19:11.000 --> 00:19:13.000]  神的工人
[00:19:13.000 --> 00:19:15.000]  今天有不少的信徒
[00:19:15.000 --> 00:19:19.000]  甚至靈因派的信徒
[00:19:19.000 --> 00:19:21.000]  在教會裏
[00:19:21.000 --> 00:19:23.000]  崇拜的當中
[00:19:23.000 --> 00:19:29.000]  不斷地嘗試
[00:19:29.000 --> 00:19:33.000]  將自己印證有神職在自己身上發生
[00:19:33.000 --> 00:19:37.000]  沒有神職的就去教方言
[00:19:37.000 --> 00:19:41.000]  我在神學院有一個教授
[00:19:41.000 --> 00:19:43.000]  教講方言
[00:19:43.000 --> 00:19:47.000]  方言是可以教出來的嗎?
[00:19:47.000 --> 00:19:49.000]  他說是
