
[00:00:00.000 --> 00:00:04.000]  聽大家之前有聽過這首歌嗎?
[00:04:34.000 --> 00:04:37.000]  當他剿平了一切敵對勢力的時候
[00:04:37.000 --> 00:04:43.000]  他就統一然後羅馬帝國就興盛成一片昇平的景象
[00:04:43.000 --> 00:04:47.000]  那時馬里亞和約瑟就要做戶口登記
[00:04:47.000 --> 00:04:49.000]  什麼叫做戶口登記呢?
[00:04:49.000 --> 00:04:54.000]  聖經說那時凱撒奧古士都就有旨意下來說
[00:04:54.000 --> 00:04:57.000]  叫天下的人民都要報名上冊
[00:04:57.000 --> 00:04:59.000]  即是戶口登記
[00:04:59.000 --> 00:05:02.000]  為的第一就是為了稅收
[00:05:02.000 --> 00:05:05.000]  來估計究竟可以收多少稅
[00:05:05.000 --> 00:05:09.000]  和就是想宣示他的主權
[00:05:09.000 --> 00:05:11.000]  然後約瑟和馬里亞
[00:05:11.000 --> 00:05:14.000]  即是耶穌的爸爸和媽媽
[00:05:14.000 --> 00:05:18.000]  就離開了拿撒勒往猶太地去登記
[00:05:18.000 --> 00:05:20.000]  在《路加福音》2:3-4他說
[00:05:20.000 --> 00:05:24.000]  眾人都各歸各城報名上冊
[00:05:24.000 --> 00:05:27.000]  約瑟也從加里利的拿撒勒城上猶太去
[00:05:27.000 --> 00:05:30.000]  到了大衛的城名叫伯利恆
[00:05:30.000 --> 00:05:35.000]  因為他本是大衛一族一家的人
[00:05:35.000 --> 00:05:39.000]  耶穌基督的確在地上有家譜
[00:05:39.000 --> 00:05:42.000]  證明他真是大衛的子孫
[00:05:42.000 --> 00:05:47.000]  也證明他真是舊約瑟應許的君王
[00:05:47.000 --> 00:05:49.000]  但這個君王
[00:05:49.000 --> 00:05:51.000]  這個神的兒子
[00:05:51.000 --> 00:05:54.000]  他在哪裡出世呢?
[00:05:54.000 --> 00:05:57.000]  聖經說你們要看到一個嬰兒
[00:05:57.000 --> 00:06:01.000]  包著布和在馬槽裡
[00:06:01.000 --> 00:06:04.000]  那就是記號了
[00:06:04.000 --> 00:06:08.000]  我不知道大家小時候第一次聽耶穌降生
[00:06:08.000 --> 00:06:10.000]  耶穌誕生的地方
[00:06:10.000 --> 00:06:12.000]  不知道你有什麼幻想
[00:06:12.000 --> 00:06:14.000]  通常看到一些擺設
[00:06:14.000 --> 00:06:15.000]  比如這些擺設
[00:06:15.000 --> 00:06:17.000]  或者圖畫
[00:06:17.000 --> 00:06:19.000]  都看到一個很可愛的嬰兒
[00:06:19.000 --> 00:06:21.000]  胖胖的
[00:06:21.000 --> 00:06:24.000]  然後可能有光環的
[00:06:24.000 --> 00:06:26.000]  睡在哪裡呢?
[00:06:26.000 --> 00:06:27.000]  睡在馬槽裡
[00:06:27.000 --> 00:06:29.000]  但馬槽是什麼來的知不知道呢?
[00:06:29.000 --> 00:06:30.000]  現在你們知道了
[00:06:30.000 --> 00:06:32.000]  但我小時候不知道的
[00:06:32.000 --> 00:06:34.000]  我以為總有間房吧
[00:06:34.000 --> 00:06:39.000]  但原來馬槽是餵馬
[00:06:39.000 --> 00:06:44.000]  或者餵一些牲畜的大盤
[00:06:44.000 --> 00:06:46.000]  所以你不要幻想這麼光明
[00:06:46.000 --> 00:06:47.000]  這麼乾淨
[00:06:47.000 --> 00:06:50.000]  還有一塊白布給牠鋪在那裡
[00:06:50.000 --> 00:06:54.000]  如果你問我應該是很臭的
[00:06:54.000 --> 00:06:56.000]  臭不臭呢?
[00:06:56.000 --> 00:06:57.000]  當然是臭了
[00:06:57.000 --> 00:06:59.000]  馬的那些
[00:06:59.000 --> 00:07:01.000]  我們7月1日教會大旅行
[00:07:01.000 --> 00:07:02.000]  我們去到的時候
[00:07:02.000 --> 00:07:05.000]  一聞到那些羊的味道
[00:07:05.000 --> 00:07:07.000]  我都馬上就跳出去
[00:07:07.000 --> 00:07:08.000]  肯定很臭
[00:07:08.000 --> 00:07:11.000]  因為馬住的地方
[00:07:11.000 --> 00:07:14.000]  馬餵食的那個盤子
[00:07:14.000 --> 00:07:19.000]  我們的耶穌就睡在那個盤子裡
[00:07:19.000 --> 00:07:21.000]  肯定是很臭
[00:07:21.000 --> 00:07:25.000]  耶穌選擇一個這樣的地方降生
[00:07:25.000 --> 00:07:28.000]  有人說為什麼耶穌不選擇一個羅馬政權
[00:07:28.000 --> 00:07:29.000]  一出生
[00:07:29.000 --> 00:07:31.000]  然後就可以號令天下
[00:07:31.000 --> 00:07:33.000]  全部人都要回教會
[00:07:33.000 --> 00:07:35.000]  如果不是殺頭
[00:07:35.000 --> 00:07:37.000]  那簡單很多
[00:07:37.000 --> 00:07:41.000]  我相信耶穌選擇一個這麼窮困的地方出生
[00:07:41.000 --> 00:07:44.000]  這麼普通的環境
[00:07:44.000 --> 00:07:45.000]  都不是普通
[00:07:45.000 --> 00:07:47.000]  是惡劣的環境
[00:07:47.000 --> 00:07:48.000]  祂就是想告訴人
[00:07:48.000 --> 00:07:50.000]  祂來這個世界
[00:07:50.000 --> 00:07:52.000]  就是要明白我們
[00:07:52.000 --> 00:07:53.000]  祂來到這個世界
[00:07:53.000 --> 00:07:57.000]  就是想和我們認同
[00:07:57.000 --> 00:07:59.000]  但不知道大家有沒有幻想過
[00:07:59.000 --> 00:08:03.000]  當耶穌從一個嬰兒開始長大
[00:08:03.000 --> 00:08:04.000]  我們經常看聖經
[00:08:04.000 --> 00:08:06.000]  一看就知道祂長大了
[00:08:06.000 --> 00:08:08.000]  耶穌就出來傳道了
[00:08:08.000 --> 00:08:11.000]  然後就醫病、趕鬼
[00:08:11.000 --> 00:08:12.000]  你有沒有想過
[00:08:12.000 --> 00:08:15.000]  耶穌小時候是怎樣的?
[00:08:15.000 --> 00:08:16.000]  有沒有?
[00:08:16.000 --> 00:08:20.000]  你猜如果耶穌你照顧
[00:08:20.000 --> 00:08:23.000]  你猜耶穌難不難照顧呢?
[00:08:23.000 --> 00:08:25.000]  不難照顧
[00:08:25.000 --> 00:08:28.000]  但如果我在想聖經的時候
[00:08:28.000 --> 00:08:31.000]  我突然間如果要想耶穌整生人
[00:08:31.000 --> 00:08:34.000]  有一件事做得不好
[00:08:34.000 --> 00:08:36.000]  你說你傳道這麼大膽
[00:08:36.000 --> 00:08:38.000]  說耶穌做得不好
[00:08:38.000 --> 00:08:39.000]  你先聽我說
[00:08:39.000 --> 00:08:42.000]  因為如果這件事發生在你們身上
[00:08:42.000 --> 00:08:44.000]  可能你都會很激動
[00:08:44.000 --> 00:08:46.000]  因為這件事當我在街上看到
[00:08:46.000 --> 00:08:47.000]  有些人、有些小朋友
[00:08:47.000 --> 00:08:49.000]  做耶穌做同一件事
[00:08:49.000 --> 00:08:52.000]  哇!他的父母又害怕又緊張
[00:08:52.000 --> 00:08:55.000]  一開始你會很害怕
[00:08:55.000 --> 00:08:57.000]  然後你會很生氣
[00:08:57.000 --> 00:08:58.000]  我還看到有些人
[00:08:58.000 --> 00:09:00.000]  父母在街上會打小朋友
[00:09:00.000 --> 00:09:03.000]  因為想他牢牢記住
[00:09:03.000 --> 00:09:05.000]  不要再犯這件事
[00:09:05.000 --> 00:09:08.000]  這件事發生在耶穌十二歲的時候
[00:09:08.000 --> 00:09:10.000]  耶穌十二歲
[00:09:10.000 --> 00:09:12.000]  有一天
[00:09:12.000 --> 00:09:16.000]  聖經路加福音2:42說
[00:09:16.000 --> 00:09:18.000]  當耶穌十二歲的時候
[00:09:18.000 --> 00:09:22.000]  按照節期的規矩去耶路撒冷
[00:09:22.000 --> 00:09:24.000]  守節就守完節
[00:09:24.000 --> 00:09:25.000]  過完節
[00:09:25.000 --> 00:09:28.000]  然後就回家
[00:09:28.000 --> 00:09:29.000]  回家的時候
[00:09:29.000 --> 00:09:33.000]  父母以為耶穌在人群裡一起走
[00:09:33.000 --> 00:09:35.000]  以為不斷走
[00:09:35.000 --> 00:09:37.000]  走了一天
[00:09:37.000 --> 00:09:39.000]  然後突然間發現
[00:09:39.000 --> 00:09:41.000]  不見了耶穌
[00:09:41.000 --> 00:09:45.000]  然後就在那些親戚和熟人那裡
[00:09:45.000 --> 00:09:47.000]  不斷找他
[00:09:47.000 --> 00:09:49.000]  結果找不到
[00:09:49.000 --> 00:09:50.000]  很害怕
[00:09:50.000 --> 00:09:52.000]  然後就沿路回去
[00:09:52.000 --> 00:09:54.000]  他們走了一天的地方
[00:09:54.000 --> 00:09:55.000]  如果換成大家
[00:09:55.000 --> 00:09:57.000]  我不知道會不會害怕
[00:09:57.000 --> 00:09:58.000]  如果有一天旅行
[00:09:58.000 --> 00:09:59.000]  Long weekend
[00:09:59.000 --> 00:10:01.000]  今天你們很乖
[00:10:01.000 --> 00:10:02.000]  坐在這裡
[00:10:02.000 --> 00:10:03.000]  慶祝耶穌生日
[00:10:03.000 --> 00:10:05.000]  但是如果你去旅行
[00:10:05.000 --> 00:10:08.000]  然後就帶著你女兒
[00:10:08.000 --> 00:10:09.000]  然後走了一天
[00:10:09.000 --> 00:10:11.000]  你以為和大家姐妹一起
[00:10:11.000 --> 00:10:14.000]  結果走到晚上回家
[00:10:14.000 --> 00:10:15.000]  一開車
[00:10:15.000 --> 00:10:16.000]  想走
[00:10:16.000 --> 00:10:19.000]  女兒去哪了
[00:10:19.000 --> 00:10:20.000]  我不知道你害不害怕
[00:10:20.000 --> 00:10:22.000]  或者你帶著親朋戚友
[00:10:22.000 --> 00:10:23.000]  我不知道你害不害怕
[00:10:23.000 --> 00:10:25.000]  結果
[00:10:25.000 --> 00:10:27.000]  他們就真的回頭去找
[00:10:27.000 --> 00:10:29.000]  又過了三天
[00:10:29.000 --> 00:10:30.000]  聖經說
[00:10:30.000 --> 00:10:32.000]  都找不到
[00:10:32.000 --> 00:10:33.000]  那時候我不知道有沒有警察
[00:10:33.000 --> 00:10:35.000]  不知道有沒有報警的制度
[00:10:35.000 --> 00:10:37.000]  如果有的話應該報了警
[00:10:37.000 --> 00:10:39.000]  結果找不到
[00:10:39.000 --> 00:10:40.000]  然後
[00:10:40.000 --> 00:10:41.000]  我想也很害怕
[00:10:41.000 --> 00:10:42.000]  如果是瑪利亞
[00:10:42.000 --> 00:10:44.000]  因為她的兒子
[00:10:44.000 --> 00:10:46.000]  是不是真的她的兒子
[00:10:46.000 --> 00:10:49.000]  是不是真的她的兒子
[00:10:49.000 --> 00:10:51.000]  是上帝的兒子
[00:10:51.000 --> 00:10:53.000]  是上帝托她管理
[00:10:53.000 --> 00:10:55.000]  哎呀 上帝的兒子不見了
[00:10:55.000 --> 00:10:56.000]  我想也很害怕
[00:10:56.000 --> 00:10:57.000]  聖經繼續說
[00:10:57.000 --> 00:10:58.000]  過了三天
[00:10:58.000 --> 00:11:00.000]  就終於找到耶穌
[00:11:00.000 --> 00:11:03.000]  在聖殿裏面
[00:11:03.000 --> 00:11:04.000]  坐在
[00:11:04.000 --> 00:11:07.000]  跟教師一起聊天
[00:11:07.000 --> 00:11:09.000]  哎呀 終於找到了
[00:11:09.000 --> 00:11:10.000]  我想你的心
[00:11:10.000 --> 00:11:12.000]  馬上定了
[00:11:12.000 --> 00:11:13.000]  聖經繼續說
[00:11:13.000 --> 00:11:15.000]  凡聽見耶穌所說
[00:11:15.000 --> 00:11:17.000]  都稀奇祂的聰明
[00:11:17.000 --> 00:11:19.000]  和祂的對答
[00:11:19.000 --> 00:11:20.000]  讀到這裏
[00:11:20.000 --> 00:11:23.000]  我們對耶穌有多一點認識
[00:11:23.000 --> 00:11:24.000]  就是說耶穌
[00:11:24.000 --> 00:11:26.000]  很小的時候已經很聰明
[00:11:26.000 --> 00:11:30.000]  很小的時候已經很渴望上帝的說話和真理
[00:11:30.000 --> 00:11:31.000]  這個時候瑪利亞
[00:11:31.000 --> 00:11:32.000]  就是她的媽媽
[00:11:32.000 --> 00:11:34.000]  沒有怪責她
[00:11:34.000 --> 00:11:37.000]  但畢竟瑪利亞也是常人
[00:11:37.000 --> 00:11:39.000]  所以聖經寫到
[00:11:39.000 --> 00:11:41.000]  她父母看見
[00:11:41.000 --> 00:11:43.000]  就很稀奇耶穌的對答
[00:11:43.000 --> 00:11:44.000]  然後她母親
[00:11:44.000 --> 00:11:46.000]  即是瑪利亞就和耶穌說
[00:11:46.000 --> 00:11:50.000]  兒子 為甚麼你這樣做呢?
[00:11:50.000 --> 00:11:52.000]  我想她也皺眉了
[00:11:52.000 --> 00:11:54.000]  為甚麼你這樣做呢?
[00:11:54.000 --> 00:11:55.000]  你看
[00:11:55.000 --> 00:11:58.000]  你爸爸和我傷心找你
[00:11:58.000 --> 00:12:00.000]  因為找了四天
[00:12:00.000 --> 00:12:02.000]  然後
[00:12:02.000 --> 00:12:04.000]  我想她也傷心 是不是?
[00:12:04.000 --> 00:12:05.000]  即是比你也傷心
[00:12:05.000 --> 00:12:07.000]  證明她真的很害怕
[00:12:07.000 --> 00:12:09.000]  但耶穌說甚麼呢?
[00:12:09.000 --> 00:12:10.000]  我們一起幻想一下
[00:12:10.000 --> 00:12:11.000]  耶穌這樣回答
[00:12:11.000 --> 00:12:13.000]  你是爸爸媽媽
[00:12:13.000 --> 00:12:14.000]  你會有甚麼反應?
[00:12:14.000 --> 00:12:16.000]  耶穌說
[00:12:16.000 --> 00:12:18.000]  你為甚麼找我呢?
[00:12:18.000 --> 00:12:24.000]  豈不知我應當以我父的事為念嗎?
[00:12:24.000 --> 00:12:27.000]  我用一種最平靜的語氣讀出來
[00:12:27.000 --> 00:12:30.000]  我不知道耶穌當時會怎樣回答
[00:12:30.000 --> 00:12:33.000]  如果耶穌剛才和別人問問題
[00:12:33.000 --> 00:12:35.000]  好像將來他正在辯論
[00:12:35.000 --> 00:12:36.000]  我不知道
[00:12:36.000 --> 00:12:38.000]  他會說 你為甚麼找我呢?
[00:12:38.000 --> 00:12:41.000]  我不是應該以天父的事為念嗎?
[00:12:41.000 --> 00:12:44.000]  這句說法也挺有型
[00:12:44.000 --> 00:12:47.000]  如果將來我叫你們侍奉
[00:12:47.000 --> 00:12:48.000]  然後你會說
[00:12:48.000 --> 00:12:50.000]  你為甚麼找我呢?
[00:12:50.000 --> 00:12:53.000]  我不是應該以我父的事為念嗎?
[00:12:53.000 --> 00:12:55.000]  那我可以離家出走幾天了
[00:12:55.000 --> 00:12:57.000]  我不知道可不可以
[00:12:57.000 --> 00:12:59.000]  但耶穌用甚麼語氣都好
[00:12:59.000 --> 00:13:01.000]  所以聖經說不明白
[00:13:01.000 --> 00:13:03.000]  因為給瑪利亞不明白
[00:13:03.000 --> 00:13:05.000]  給我們又不明白
[00:13:05.000 --> 00:13:08.000]  但是你侍奉不要緊
[00:13:08.000 --> 00:13:11.000]  你在天父家裡都不要緊
[00:13:11.000 --> 00:13:13.000]  你講聲嘛
[00:13:13.000 --> 00:13:14.000]  你做爸爸媽媽
[00:13:14.000 --> 00:13:15.000]  你也會說
[00:13:15.000 --> 00:13:17.000]  我不是不讓你出街
[00:13:17.000 --> 00:13:19.000]  你講聲嘛
[00:13:19.000 --> 00:13:20.000]  如果你說
[00:13:20.000 --> 00:13:23.000]  找耶穌唯一一樣可以改善的地方
[00:13:23.000 --> 00:13:26.000]  我想就是這樣
[00:13:26.000 --> 00:13:27.000]  51節
[00:13:27.000 --> 00:13:29.000]  「他就和他們下去」
[00:13:29.000 --> 00:13:31.000]  即是和父母回拿撒勒
[00:13:31.000 --> 00:13:33.000]  並且順從他們
[00:13:33.000 --> 00:13:36.000]  「他母親把一切的事都存在心裡」
[00:13:36.000 --> 00:13:38.000]  耶穌的智慧和新量
[00:13:38.000 --> 00:13:41.000]  並神和人喜愛的心
[00:13:41.000 --> 00:13:43.000]  都一起增長
[00:13:43.000 --> 00:13:45.000]  瑪利亞一切的事
[00:13:45.000 --> 00:13:47.000]  記在心上將一切看到
[00:13:47.000 --> 00:13:50.000]  然後耶穌慢慢長大
[00:13:50.000 --> 00:13:55.000]  耶穌也逐漸發展他的光芒
[00:13:55.000 --> 00:13:59.000]  他成為了世界上的光
[00:13:59.000 --> 00:14:02.000]  剛剛提到以賽亞書提及的大光
[00:14:02.000 --> 00:14:04.000]  也是馬太坊說的那顆星
[00:14:04.000 --> 00:14:07.000]  引導博士去行那顆星
[00:14:07.000 --> 00:14:11.000]  其實星是很具象徵意義
[00:14:11.000 --> 00:14:13.000]  除了有引領的作用
[00:14:13.000 --> 00:14:16.000]  星也代表進入黑暗裡
[00:14:16.000 --> 00:14:19.000]  就不會再有黑暗
[00:14:19.000 --> 00:14:22.000]  因為黑暗最怕的就是光
[00:14:22.000 --> 00:14:24.000]  因為有光的地方
[00:14:24.000 --> 00:14:26.000]  黑暗自然被消滅
[00:14:26.000 --> 00:14:28.000]  而這個大光
[00:14:28.000 --> 00:14:30.000]  也是指到耶穌基督
[00:14:30.000 --> 00:14:32.000]  長大的耶穌基督
[00:14:32.000 --> 00:14:34.000]  繼續成為真正的光
[00:14:34.000 --> 00:14:38.000]  有一次在路加福音13:10-17記載
[00:14:38.000 --> 00:14:39.000]  安息日的時候
[00:14:39.000 --> 00:14:42.000]  耶穌在會堂裡教訓人
[00:14:42.000 --> 00:14:44.000]  有一個女人被鬼
[00:14:44.000 --> 00:14:46.000]  即是鬼上身
[00:14:46.000 --> 00:14:49.000]  扶著病足十八年
[00:14:49.000 --> 00:14:52.000]  她的腰是彎了
[00:14:52.000 --> 00:14:54.000]  不可以再直了
[00:14:54.000 --> 00:14:56.000]  耶穌看見這個女人就叫她
[00:14:56.000 --> 00:14:58.000]  你過來
[00:14:58.000 --> 00:15:01.000]  你脫離這個病了
[00:15:01.000 --> 00:15:05.000]  於是耶穌就用兩隻手按住她
[00:15:05.000 --> 00:15:07.000]  然後神跡出現
[00:15:07.000 --> 00:15:10.000]  那條腰立刻直起來
[00:15:10.000 --> 00:15:13.000]  那個女人就歸榮耀給神
[00:15:13.000 --> 00:15:16.000]  本會堂的一些祭司
[00:15:16.000 --> 00:15:19.000]  一些宗教的領袖
[00:15:19.000 --> 00:15:22.000]  就因為耶穌在安息日治病
[00:15:22.000 --> 00:15:24.000]  就很生氣地跟人說
[00:15:24.000 --> 00:15:26.000]  有六天你可以工作
[00:15:26.000 --> 00:15:29.000]  有六天你都可以來求醫
[00:15:29.000 --> 00:15:31.000]  安息日就不行
[00:15:31.000 --> 00:15:33.000]  因為他們的安息日很嚴格
[00:15:33.000 --> 00:15:35.000]  星期五的日落
[00:15:35.000 --> 00:15:37.000]  就真的不讓工作了
[00:15:37.000 --> 00:15:39.000]  然後主耶穌就說
[00:15:39.000 --> 00:15:41.000]  假冒為善的人
[00:15:41.000 --> 00:15:44.000]  難道你們各人在安息日
[00:15:44.000 --> 00:15:49.000]  不解開曹上的牛奴
[00:15:49.000 --> 00:15:51.000]  拿去喝水嗎?
[00:15:51.000 --> 00:15:52.000]  你讓他餓死?
[00:15:52.000 --> 00:15:54.000]  讓他渴死嗎?
[00:15:54.000 --> 00:15:55.000]  況且這個女人
[00:15:55.000 --> 00:15:57.000]  本來就是阿伯拉罕的後裔
[00:15:57.000 --> 00:16:00.000]  被撒旦捆綁了十八年
[00:16:00.000 --> 00:16:04.000]  不應該在安息日解開她的捆綁嗎?
[00:16:04.000 --> 00:16:06.000]  耶穌說完這句話
[00:16:06.000 --> 00:16:08.000]  他的敵人都慚愧
[00:16:08.000 --> 00:16:10.000]  眾人也因為他所行的神明
[00:16:10.000 --> 00:16:12.000]  歸榮耀
[00:16:12.000 --> 00:16:14.000]  也歡喜
[00:16:14.000 --> 00:16:18.000]  剛剛提到光和暗是敵對的
[00:16:18.000 --> 00:16:20.000]  黑暗不喜歡光
[00:16:20.000 --> 00:16:24.000]  經文說他的敵人都慚愧
[00:16:24.000 --> 00:16:27.000]  耶穌的敵人包括不喜歡耶穌的人
[00:16:27.000 --> 00:16:30.000]  包括妒忌他行善太多的人
[00:16:30.000 --> 00:16:33.000]  包括妒忌他做好事太多的人
[00:16:33.000 --> 00:16:36.000]  包括那些死守律法的人
[00:16:36.000 --> 00:16:39.000]  包括那些不懂得愛人的人
[00:16:39.000 --> 00:16:42.000]  但他說所有的敵人都慚愧
[00:16:42.000 --> 00:16:47.000]  這也是約翰福音一章五節提到
[00:16:47.000 --> 00:16:50.000]  光照在黑暗裡
[00:16:50.000 --> 00:16:54.000]  黑暗卻不接受光
[00:16:54.000 --> 00:16:56.000]  英文說最後幾個字是
[00:16:56.000 --> 00:16:58.000]  Never extinguish
[00:16:58.000 --> 00:17:04.000]  即是說黑暗永遠撲滅不了光明
[00:17:04.000 --> 00:17:06.000]  其實另一個譯管
[00:17:06.000 --> 00:17:07.000]  呂鎮忠譯管
[00:17:07.000 --> 00:17:09.000]  或者現代新譯管
[00:17:09.000 --> 00:17:11.000]  譯得還準確
[00:17:11.000 --> 00:17:14.000]  他說光在黑暗裡照耀著
[00:17:14.000 --> 00:17:18.000]  黑暗卻沒有勝過光
[00:17:18.000 --> 00:17:22.000]  沒有勝過光
[00:17:22.000 --> 00:17:28.000]  耶穌行事的原則並不是看律法或者規矩
[00:17:28.000 --> 00:17:32.000]  耶穌是用愛去行善
[00:17:32.000 --> 00:17:35.000]  約翰福音一章十四節說
[00:17:35.000 --> 00:17:37.000]  道成了肉身
[00:17:37.000 --> 00:17:38.000]  住在我們中間
[00:17:38.000 --> 00:17:42.000]  充充滿滿的有恩典有真理
[00:17:42.000 --> 00:17:44.000]  我們都見過祂的榮光
[00:17:44.000 --> 00:17:47.000]  正是負獨生子的榮光
[00:17:47.000 --> 00:17:49.000]  就是這個榮光
[00:17:49.000 --> 00:17:51.000]  就是這個負獨生子的榮光
[00:17:51.000 --> 00:17:54.000]  照耀著這個黑暗的世界
[00:17:54.000 --> 00:17:58.000]  所以聖誕節最重要的那件事
[00:17:58.000 --> 00:17:59.000]  就記載在
[00:17:59.000 --> 00:18:02.000]  菲勒比書二章六至八節那段經文
[00:18:02.000 --> 00:18:05.000]  他(耶穌)本有神的形象
[00:18:05.000 --> 00:18:09.000]  但不以與神同等為強奪的
