
[00:00:00.000 --> 00:00:10.000]  我們一起讀《新約路加福音》第一章
[00:07:48.000 --> 00:07:51.000]  打魚的人擅長捕魚
[00:07:51.000 --> 00:07:53.000]  知道在哪裡下網
[00:07:53.000 --> 00:07:55.000]  就可以網網千斤
[00:07:55.000 --> 00:07:59.000]  所以他小時候就跟父親出去打魚
[00:07:59.000 --> 00:08:00.000]  不是出海
[00:08:00.000 --> 00:08:01.000]  是一個加里里湖
[00:08:01.000 --> 00:08:03.000]  所以就不會上學
[00:08:03.000 --> 00:08:05.000]  不會讀書寫字
[00:08:05.000 --> 00:08:07.000]  中國民間都是一樣
[00:08:07.000 --> 00:08:11.000]  讀書寫字要考取功名才有錢收
[00:08:11.000 --> 00:08:17.000]  所以耕田比養雞、豬、牛好
[00:08:17.000 --> 00:08:22.000]  那些才是真正為生活加計來忙
[00:08:22.000 --> 00:08:26.000]  彼得大概不是一個文人也士
[00:08:26.000 --> 00:08:28.000]  所以他需要馬可幫他忙
[00:08:28.000 --> 00:08:32.000]  把他的見證寫下來
[00:08:32.000 --> 00:08:35.000]  彼得是什麼時候認識耶穌的?
[00:08:35.000 --> 00:08:37.000]  一定不是第一個聖誕
[00:08:37.000 --> 00:08:39.000]  一定是耶穌出來傳道
[00:08:39.000 --> 00:08:43.000]  安德烈帶他來見耶穌
[00:08:43.000 --> 00:08:48.000]  約翰也沒有提及耶穌的出生
[00:08:48.000 --> 00:08:49.000]  很正常
[00:08:49.000 --> 00:08:52.000]  因為約翰也是到耶穌出來傳道
[00:08:52.000 --> 00:08:55.000]  才認識夫子
[00:08:55.000 --> 00:08:58.000]  另外兩本福音書有點不同
[00:08:58.000 --> 00:09:00.000]  馬太福音記載
[00:09:00.000 --> 00:09:02.000]  從耶穌的家譜開始
[00:09:02.000 --> 00:09:05.000]  十四代、十四代、十四代
[00:09:05.000 --> 00:09:08.000]  然後就說約瑟做夢
[00:09:08.000 --> 00:09:10.000]  他擔心
[00:09:10.000 --> 00:09:11.000]  他們很地地拍拖
[00:09:11.000 --> 00:09:13.000]  大家都很規矩
[00:09:13.000 --> 00:09:15.000]  突然間瑪利亞打電話來
[00:09:15.000 --> 00:09:17.000]  說他懷孕了
[00:09:17.000 --> 00:09:19.000]  不要搞這些事了
[00:09:19.000 --> 00:09:20.000]  手尾長
[00:09:20.000 --> 00:09:22.000]  暗暗解除婚約
[00:09:22.000 --> 00:09:24.000]  就在那晚睡不著覺
[00:09:24.000 --> 00:09:26.000]  天使向他說
[00:09:26.000 --> 00:09:27.000]  不用怕
[00:09:27.000 --> 00:09:30.000]  你的太太、你的未婚妻很正經
[00:09:30.000 --> 00:09:32.000]  這是上帝的作為
[00:09:32.000 --> 00:09:34.000]  馬太特別記載了這件事
[00:09:34.000 --> 00:09:35.000]  於是就跟著記載
[00:09:35.000 --> 00:09:41.000]  博士來恭賀新生的君王
[00:09:41.000 --> 00:09:46.000]  路加就記載得最詳細
[00:09:46.000 --> 00:09:50.000]  路加從施洗約翰的父母開始記載
[00:09:50.000 --> 00:09:51.000]  他說太長了
[00:09:51.000 --> 00:09:52.000]  太長了
[00:09:52.000 --> 00:09:53.000]  這麼早慶祝聖誕
[00:09:53.000 --> 00:09:54.000]  剛剛入十二月
[00:09:54.000 --> 00:09:57.000]  其實張臨期還早一點
[00:09:57.000 --> 00:10:00.000]  張臨期是怎麼計算的呢
[00:10:00.000 --> 00:10:01.000]  很重要的
[00:10:01.000 --> 00:10:03.000]  因為在教會的年曆上
[00:10:03.000 --> 00:10:06.000]  這是全年的開始
[00:10:06.000 --> 00:10:09.000]  他是從十一月底開始計算的
[00:10:09.000 --> 00:10:10.000]  由十一月三十日
[00:10:10.000 --> 00:10:12.000]  聖安德烈日
[00:10:12.000 --> 00:10:15.000]  最近的主日開始計算
[00:10:15.000 --> 00:10:17.000]  這麼早沒有什麼mood
[00:10:17.000 --> 00:10:20.000]  說聖誕不是說mood的
[00:10:20.000 --> 00:10:23.000]  在等
[00:10:23.000 --> 00:10:29.000]  所以路加記載的是一年之前
[00:10:29.000 --> 00:10:36.000]  約翰的父母知道尼塞亞的先鋒
[00:10:36.000 --> 00:10:38.000]  以利亞要出現
[00:10:38.000 --> 00:10:40.000]  就是施洗約翰
[00:10:40.000 --> 00:10:42.000]  然後馬利亞
[00:10:42.000 --> 00:10:45.000]  我們剛才讀的經文
[00:10:45.000 --> 00:10:51.000]  馬太和路加記載耶穌的出生
[00:10:51.000 --> 00:10:56.000]  相對於馬可和約翰的真物
[00:10:56.000 --> 00:11:01.000]  其實我們有理由去解釋
[00:11:01.000 --> 00:11:04.000]  我們明白為什麼會是這樣的
[00:11:04.000 --> 00:11:11.000]  馬太是耶路撒冷教會的使徒
[00:11:11.000 --> 00:11:13.000]  所以她反映的是
[00:11:13.000 --> 00:11:17.000]  在耶路撒冷教會的弟兄姊妹
[00:11:17.000 --> 00:11:20.000]  他們所聽見、所看見的
[00:11:20.000 --> 00:11:23.000]  如果你讀到《使徒行傳》第一章
[00:11:23.000 --> 00:11:25.000]  你就會發覺
[00:11:25.000 --> 00:11:27.000]  在耶路撒冷的教會
[00:11:27.000 --> 00:11:29.000]  還未正式成立
[00:11:29.000 --> 00:11:31.000]  五旬節還未到
[00:11:31.000 --> 00:11:33.000]  他們在之前為籌備
[00:11:33.000 --> 00:11:36.000]  要不要成立教會在祈禱
[00:11:36.000 --> 00:11:38.000]  在等候聖靈降臨
[00:11:38.000 --> 00:11:41.000]  在馬可樓上祈禱
[00:11:41.000 --> 00:11:45.000]  其中包括耶穌的母親馬利亞
[00:11:45.000 --> 00:11:48.000]  那時也是新約聖經最後提到馬利亞的地方
[00:11:48.000 --> 00:11:50.000]  即是說
[00:11:50.000 --> 00:11:53.000]  馬利亞從第一個聖誕
[00:11:53.000 --> 00:11:54.000]  不止
[00:11:54.000 --> 00:11:57.000]  之前的一年十個月
[00:11:57.000 --> 00:12:00.000]  天使向她報信
[00:12:00.000 --> 00:12:03.000]  到耶穌升天之後
[00:12:03.000 --> 00:12:07.000]  門徒按照耶穌的吩咐
[00:12:07.000 --> 00:12:09.000]  不敢離開耶路撒冷
[00:12:09.000 --> 00:12:11.000]  就在那裡祈禱
[00:12:11.000 --> 00:12:12.000]  馬利亞在當中
[00:12:12.000 --> 00:12:15.000]  馬利亞是耶路撒冷教會的會友
[00:12:15.000 --> 00:12:18.000]  她轉了會
[00:12:18.000 --> 00:12:20.000]  洗了禮
[00:12:20.000 --> 00:12:22.000]  很重要的
[00:12:22.000 --> 00:12:24.000]  這個belonging
[00:12:24.000 --> 00:12:26.000]  屬於耶路撒冷教會
[00:12:26.000 --> 00:12:28.000]  因為屬於耶路撒冷教會
[00:12:28.000 --> 00:12:30.000]  於是大家的關係就親切了
[00:12:30.000 --> 00:12:32.000]  經常來往數十年
[00:12:32.000 --> 00:12:36.000]  慢慢建立信任
[00:12:36.000 --> 00:12:41.000]  我猜同女懷孕的見證
[00:12:41.000 --> 00:12:45.000]  她不會一見到新來賓就說
[00:12:45.000 --> 00:12:47.000]  是吧
[00:12:47.000 --> 00:12:49.000]  怎麼開口呢
[00:12:49.000 --> 00:12:50.000]  歡迎你歡迎你
[00:12:50.000 --> 00:12:52.000]  你知不知道我是同女懷孕的
[00:12:52.000 --> 00:12:55.000]  真是開心見到你來到我們教會
[00:12:55.000 --> 00:12:56.000]  繼續來聚會
[00:12:56.000 --> 00:12:57.000]  遲些我再告訴你
[00:12:57.000 --> 00:12:59.000]  我是同女懷孕的
[00:12:59.000 --> 00:13:00.000]  不是這樣的
[00:13:00.000 --> 00:13:01.000]  東方人的社會
[00:13:01.000 --> 00:13:02.000]  這件事不能說出來
[00:13:02.000 --> 00:13:04.000]  誰會相信呢
[00:13:04.000 --> 00:13:08.000]  所以馬利亞一定不會多說這件事
[00:13:08.000 --> 00:13:12.000]  福音書門徒彼得的馬可福音也好
[00:13:12.000 --> 00:13:14.000]  約翰的福音也好
[00:13:14.000 --> 00:13:15.000]  不提這件事
[00:13:15.000 --> 00:13:16.000]  這是很正常的
[00:13:16.000 --> 00:13:18.000]  在一個東方人的社會裏
[00:13:18.000 --> 00:13:20.000]  這件事不是掛在口邊
[00:13:20.000 --> 00:13:21.000]  貼一個報告出來
[00:13:21.000 --> 00:13:22.000]  然後分享會
[00:13:22.000 --> 00:13:24.000]  不會的
[00:13:24.000 --> 00:13:28.000]  是自己為來的小組
[00:13:28.000 --> 00:13:29.000]  在教會裏
[00:13:29.000 --> 00:13:30.000]  十多年
[00:13:30.000 --> 00:13:32.000]  馬利亞有一晚忍不住了
[00:13:32.000 --> 00:13:34.000]  今晚我要分享
[00:13:34.000 --> 00:13:35.000]  我見過天使
[00:13:35.000 --> 00:13:36.000]  什麼事
[00:13:36.000 --> 00:13:37.000]  你病了
[00:13:37.000 --> 00:13:38.000]  不是
[00:13:38.000 --> 00:13:40.000]  是在耶穌出生之前
[00:13:40.000 --> 00:13:42.000]  也不是說得很長
[00:13:42.000 --> 00:13:44.000]  說一點點
[00:13:44.000 --> 00:13:45.000]  當然是說
[00:13:45.000 --> 00:13:46.000]  在藥室的時候不相信
[00:13:46.000 --> 00:13:48.000]  他還不知道在想什麼
[00:13:48.000 --> 00:13:49.000]  幸好天使跟他說
[00:13:49.000 --> 00:13:51.000]  於是說著說著
[00:13:51.000 --> 00:13:53.000]  馬太記載了下來
[00:13:53.000 --> 00:13:55.000]  路加為什麼說得這麼詳細呢
[00:13:55.000 --> 00:13:59.000]  如果你留心路加的福音書開頭
[00:13:59.000 --> 00:14:01.000]  提厄菲羅大人
[00:14:01.000 --> 00:14:04.000]  提厄菲羅這個名字很有意思
[00:14:04.000 --> 00:14:05.000]  是誰來的
[00:14:05.000 --> 00:14:07.000]  我們都不認識一個初期教會的人
[00:14:07.000 --> 00:14:08.000]  叫提厄菲羅
[00:14:08.000 --> 00:14:10.000]  是希臘文來的
[00:14:10.000 --> 00:14:14.000]  提厄就是上帝
[00:14:14.000 --> 00:14:17.000]  菲羅就是愛
[00:14:17.000 --> 00:14:20.000]  所以其實可能路加是
[00:14:20.000 --> 00:14:22.000]  作了一個人出來
[00:14:22.000 --> 00:14:25.000]  愛神的人
[00:14:25.000 --> 00:14:27.000]  這樣開場白
[00:14:27.000 --> 00:14:29.000]  即是你和我
[00:14:29.000 --> 00:14:31.000]  我們都是愛上帝
[00:14:31.000 --> 00:14:33.000]  愛上帝的信徒
[00:14:33.000 --> 00:14:37.000]  路加說有很多關於耶穌的記載
[00:14:37.000 --> 00:14:39.000]  已經在你們中間
[00:14:39.000 --> 00:14:42.000]  路加不是第一個開始寫福音書的
[00:14:42.000 --> 00:14:47.000]  不過他說我回去有詳細的研究
[00:14:47.000 --> 00:14:50.000]  路加不是猶太人
[00:14:50.000 --> 00:14:52.000]  他是希臘人
[00:14:52.000 --> 00:14:54.000]  他的名字我們知道是希臘人
[00:14:54.000 --> 00:14:56.000]  他是一個醫生
[00:14:56.000 --> 00:14:59.000]  他受的訓練是一個科學的訓練
[00:14:59.000 --> 00:15:03.000]  或者說尋根究底的訓練
[00:15:03.000 --> 00:15:06.000]  不是人魂亦魂的訓練
[00:15:06.000 --> 00:15:08.000]  這就是很大的分別
[00:15:08.000 --> 00:15:09.000]  一個人的訓練
[00:15:09.000 --> 00:15:12.000]  令他對每一件事情都問
[00:15:12.000 --> 00:15:15.000]  所以當他要寫耶穌的傳記的時候
[00:15:15.000 --> 00:15:19.000]  他說我不滿足將別人的資料
[00:15:19.000 --> 00:15:21.000]  就這樣抄一抄
[00:15:21.000 --> 00:15:22.000]  寫好一點
[00:15:22.000 --> 00:15:24.000]  然後傳出去
[00:15:24.000 --> 00:15:26.000]  不是騙稿費的問題
[00:15:26.000 --> 00:15:28.000]  這個當時根本沒有稿費
[00:15:28.000 --> 00:15:30.000]  我想問清楚每一件事情
[00:15:30.000 --> 00:15:34.000]  又按次序來跟你說清楚
[00:15:34.000 --> 00:15:37.000]  你們愛上帝的人要認識耶穌基督
[00:15:37.000 --> 00:15:40.000]  所以當他讀到馬太福音
[00:15:40.000 --> 00:15:43.000]  原來是這樣開始的
[00:15:43.000 --> 00:15:45.000]  我猜聖經沒有記載
[00:15:45.000 --> 00:15:46.000]  從現在開始
[00:15:46.000 --> 00:15:50.000]  你聽的不是聖經說的
[00:15:50.000 --> 00:15:53.000]  不過很有理由來推論
[00:15:53.000 --> 00:15:57.000]  路加可能訪問過瑪利亞
[00:15:57.000 --> 00:15:59.000]  因為他說他研究
[00:15:59.000 --> 00:16:01.000]  瑪利亞還在生
[00:16:01.000 --> 00:16:05.000]  路加大概先去申請約定
[00:16:05.000 --> 00:16:08.000]  打電話給瑪利亞
[00:16:08.000 --> 00:16:09.000]  你什麼時候有空
[00:16:09.000 --> 00:16:10.000]  我請你吃飯
[00:16:10.000 --> 00:16:14.000]  然後就單對單問
[00:16:14.000 --> 00:16:18.000]  我在耶路撒冷教會的文獻當中
[00:16:18.000 --> 00:16:22.000]  我讀到約瑟那晚做夢的事
[00:16:22.000 --> 00:16:24.000]  你可不可以講詳細一點
[00:16:24.000 --> 00:16:25.000]  瑪利亞說
[00:16:25.000 --> 00:16:28.000]  對 我正有此意
[00:16:28.000 --> 00:16:31.000]  很多傳聞風風雨雨
[00:16:31.000 --> 00:16:34.000]  現在澄清究竟發生什麼事
[00:16:34.000 --> 00:16:38.000]  所以只有路加才這麼詳細記載
[00:16:38.000 --> 00:16:41.000]  當伊麗莎白六個月懷孕的時候
[00:16:41.000 --> 00:16:43.000]  天使有個名字
[00:16:43.000 --> 00:16:47.000]  加伯列來到瑪利亞
[00:16:47.000 --> 00:16:50.000]  找到拿撒勒的童女
[00:16:50.000 --> 00:16:53.000]  已經和約瑟訂了親
[00:16:53.000 --> 00:16:55.000]  但還未成婚
[00:16:55.000 --> 00:16:57.000]  很清楚兩次強調
[00:16:57.000 --> 00:17:00.000]  她還是一個童女
[00:17:00.000 --> 00:17:03.000]  天使就問她安
[00:17:03.000 --> 00:17:05.000]  蒙大恩的女子
[00:17:05.000 --> 00:17:07.000]  我問你安
[00:17:07.000 --> 00:17:09.000]  主和你同在了
[00:17:09.000 --> 00:17:11.000]  這句話很有典故
[00:17:11.000 --> 00:17:14.000]  就是「以馬來利」的意思
[00:17:14.000 --> 00:17:16.000]  蒙大恩的女子
[00:17:16.000 --> 00:17:17.000]  好嗎
[00:17:17.000 --> 00:17:20.000]  以馬來利
[00:17:20.000 --> 00:17:23.000]  是以塞亞書的經文
[00:17:23.000 --> 00:17:26.000]  所以和馬太福音有呼應
[00:17:26.000 --> 00:17:28.000]  馬太福音也是引用這句話
[00:17:28.000 --> 00:17:30.000]  身痛哉
[00:17:30.000 --> 00:17:33.000]  瑪利亞不弱
[00:17:33.000 --> 00:17:35.000]  雖然這個女子很年輕
[00:17:35.000 --> 00:17:38.000]  有人說猶太人13歲就可以訂親
[00:17:38.000 --> 00:17:40.000]  是不是一到13歲才訂親呢
[00:17:40.000 --> 00:17:41.000]  不一定
[00:17:41.000 --> 00:17:43.000]  可能16歲 可能18歲
[00:17:43.000 --> 00:17:45.000]  總之不會過20歲
[00:17:45.000 --> 00:17:47.000]  一個年輕的女子
[00:17:47.000 --> 00:17:49.000]  不是傻乎乎的
[00:17:49.000 --> 00:17:51.000]  只去逛街買時裝
[00:17:51.000 --> 00:17:52.000]  不是的
[00:17:52.000 --> 00:17:53.000]  經常計算自己
[00:17:53.000 --> 00:17:55.000]  塗什麼眼眉 畫什麼唇膏
[00:17:55.000 --> 00:17:57.000]  用什麼護膚品
[00:17:57.000 --> 00:17:58.000]  保持健康
[00:17:58.000 --> 00:17:59.000]  不是的
[00:17:59.000 --> 00:18:01.000]  瑪利亞一見到天使
[00:18:01.000 --> 00:18:03.000]  她知道不妙
[00:18:03.000 --> 00:18:05.000]  有沒有想過這件事
[00:18:05.000 --> 00:18:06.000]  我和你很喜歡說
[00:18:06.000 --> 00:18:08.000]  我見到天使很高興
[00:18:08.000 --> 00:18:10.000]  你見到天使就害怕了
[00:18:10.000 --> 00:18:13.000]  好好的為什麼要見到天使
[00:18:13.000 --> 00:18:15.000]  上帝要和你說話
[00:18:15.000 --> 00:18:17.000]  有牧師傳道
[00:18:17.000 --> 00:18:18.000]  有主日崇拜
[00:18:18.000 --> 00:18:20.000]  有你自己讀聖經祈禱
[00:18:20.000 --> 00:18:22.000]  你聽不進天使跟你說
[00:18:22.000 --> 00:18:25.000]  再聽不進就用爐跟你說
[00:18:25.000 --> 00:18:27.000]  你記得巴蘭先知
[00:18:27.000 --> 00:18:30.000]  上帝找天使來和瑪利亞說話
[00:18:30.000 --> 00:18:32.000]  瑪利亞很醒目
[00:18:32.000 --> 00:18:34.000]  都還沒開口
[00:18:34.000 --> 00:18:39.000]  瑪利亞因者說就驚慌
[00:18:39.000 --> 00:18:40.000]  手都震了
[00:18:40.000 --> 00:18:42.000]  什麼事
[00:18:42.000 --> 00:18:47.000]  究竟這樣問安是什麼意思
[00:18:47.000 --> 00:18:49.000]  天使很快跟他說
[00:18:49.000 --> 00:18:55.000]  上帝要使你懷孕
[00:18:55.000 --> 00:18:56.000]  他叫耶穌
[00:18:56.000 --> 00:18:59.000]  耶穌這個名字和瑪利亞這個名字
[00:18:59.000 --> 00:19:01.000]  都是舊約聖經的名字
[00:19:01.000 --> 00:19:03.000]  瑪利亞這個名字就是米利暗
[00:19:03.000 --> 00:19:05.000]  摩西的姐姐的名字
[00:19:05.000 --> 00:19:07.000]  耶穌這個名字就是約書亞
[00:19:07.000 --> 00:19:10.000]  摩西的接班人的名字
[00:19:10.000 --> 00:19:12.000]  這些名字都有意思
[00:19:12.000 --> 00:19:16.000]  耶穌約書亞就是神請救
[00:19:16.000 --> 00:19:18.000]  所以你的兒子就是
[00:19:18.000 --> 00:19:24.000]  以色列所等候神的救恩的尼塞亞
[00:19:24.000 --> 00:19:27.000]  上帝要用你
[00:19:27.000 --> 00:19:31.000]  瑪利亞在這一段說話裏
[00:19:31.000 --> 00:19:33.000]  他只說了很少
[00:19:33.000 --> 00:19:36.000]  他其實和天使說了兩句說話
[00:19:36.000 --> 00:19:37.000]  你有沒有留意到
[00:19:37.000 --> 00:19:39.000]  剛才我們一起讀的
[00:19:39.000 --> 00:19:42.000]  再看回第34節
[00:19:42.000 --> 00:19:45.000]  瑪利亞對天使說
[00:19:45.000 --> 00:19:53.000]  我沒有出嫁怎麼有這事呢
[00:19:53.000 --> 00:19:55.000]  所以我說瑪利亞很聰明
[00:19:55.000 --> 00:20:00.000]  他不是看到天使就傻了
[00:20:00.000 --> 00:20:01.000]  不懂得問問題
[00:20:01.000 --> 00:20:02.000]  你的毛很漂亮
[00:20:02.000 --> 00:20:03.000]  你的翅膀很漂亮
[00:20:03.000 --> 00:20:05.000]  讓我摸摸看行不行
[00:20:05.000 --> 00:20:07.000]  不是這麼白的
[00:20:07.000 --> 00:20:08.000]  第二
[00:20:08.000 --> 00:20:12.000]  他不會因為天使所說的話
[00:20:12.000 --> 00:20:15.000]  而被帶走
[00:20:15.000 --> 00:20:16.000]  你明白我的意思嗎
[00:20:16.000 --> 00:20:18.000]  我要生一個兒子
[00:20:18.000 --> 00:20:20.000]  他就是尼塞亞
[00:20:20.000 --> 00:20:21.000]  哇 發了
[00:20:21.000 --> 00:20:23.000]  我是星媽
[00:20:23.000 --> 00:20:24.000]  沒有
[00:20:24.000 --> 00:20:25.000]  他很冷靜
[00:20:25.000 --> 00:20:26.000]  他馬上想到
[00:20:26.000 --> 00:20:28.000]  天使沒有說
