
[00:00:00.000 --> 00:00:04.000]  我們一起思想主耶穌所說的一段說話
[00:01:38.400 --> 00:01:39.400]  恐怕是對著神來做
[00:01:39.400 --> 00:01:41.400]  不是表演給人看
[00:01:41.400 --> 00:01:43.400]  這些比一切都重要
[00:01:43.400 --> 00:01:45.400]  律法真正的承傳在裏面
[00:01:45.400 --> 00:01:49.400]  不是在外表的表現而已
[00:01:49.400 --> 00:01:52.400]  還要我們要去愛我們的仇敵
[00:01:52.400 --> 00:01:55.400]  主耶穌還教我們怎樣去禱告
[00:01:55.400 --> 00:01:58.400]  這些全部都在登山補訓
[00:01:58.400 --> 00:02:02.400]  這麼精彩的教導當中
[00:02:02.400 --> 00:02:06.400]  現在我們來到登山補訓最後的總結
[00:02:06.400 --> 00:02:08.400]  我們相信一定很重要
[00:02:08.400 --> 00:02:12.400]  主耶穌要完結這麼重要的篇章的時候
[00:02:12.400 --> 00:02:15.400]  就說了剛才我們所讀那段聖經
[00:02:15.400 --> 00:02:17.400]  今天我們來看看主耶穌
[00:02:17.400 --> 00:02:21.400]  在祂完結這麼重要的篇章的時候
[00:02:21.400 --> 00:02:24.400]  究竟有什麼想我們聽到祂說
[00:02:24.400 --> 00:02:26.400]  我們一起來思想
[00:02:26.400 --> 00:02:29.400]  我們看到15節一直到最後
[00:02:29.400 --> 00:02:32.400]  第27節完結的時候
[00:02:32.400 --> 00:02:34.400]  這裏大概有三段
[00:02:34.400 --> 00:02:36.400]  如果你留心看的時候
[00:02:36.400 --> 00:02:38.400]  第一段就說到
[00:02:38.400 --> 00:02:40.400]  好的樹結好的果子
[00:02:40.400 --> 00:02:42.400]  壞的樹結壞的果子
[00:02:42.400 --> 00:02:46.400]  然後到第19節開始
[00:02:46.400 --> 00:02:48.400]  不單結果子有問題
[00:02:48.400 --> 00:02:51.400]  如果果子是不行的
[00:02:51.400 --> 00:02:54.400]  於是結果很嚴重
[00:02:54.400 --> 00:02:56.400]  神說要將它撼出來
[00:02:56.400 --> 00:02:57.400]  丟在火裏面
[00:02:57.400 --> 00:03:01.400]  甚至有些人以為他自己一生
[00:03:01.400 --> 00:03:05.400]  還是憑著他的果子也好
[00:03:05.400 --> 00:03:07.400]  或者他的表現也好
[00:03:07.400 --> 00:03:08.400]  煮啊煮啊
[00:03:08.400 --> 00:03:09.400]  做了很多的事
[00:03:09.400 --> 00:03:11.400]  誰知道到哪一天
[00:03:11.400 --> 00:03:12.400]  很清楚的
[00:03:12.400 --> 00:03:14.400]  第22節那裏就說
[00:03:14.400 --> 00:03:17.400]  最後見到神的面的時候
[00:03:17.400 --> 00:03:19.400]  世界的沒了
[00:03:19.400 --> 00:03:21.400]  主耶穌說
[00:03:21.400 --> 00:03:23.400]  你是誰啊?我不認識你
[00:03:23.400 --> 00:03:26.400]  這是一個令我們很震撼的
[00:03:26.400 --> 00:03:30.400]  我奉你的名是港鬼
[00:03:30.400 --> 00:03:32.400]  是港道的
[00:03:32.400 --> 00:03:33.400]  行神蹟的
[00:03:33.400 --> 00:03:35.400]  很厲害的
[00:03:35.400 --> 00:03:37.400]  比我們當中很多人都厲害很多
[00:03:37.400 --> 00:03:38.400]  耶穌說我不認識你
[00:03:38.400 --> 00:03:40.400]  你不要來
[00:03:40.400 --> 00:03:43.400]  這就是這些的結局
[00:03:43.400 --> 00:03:45.400]  然後呢
[00:03:45.400 --> 00:03:46.400]  剛才我們所讀的
[00:03:46.400 --> 00:03:48.400]  或者我們背過的金句
[00:03:48.400 --> 00:03:49.400]  第24節開始
[00:03:49.400 --> 00:03:52.400]  又說到兩種的信徒
[00:03:52.400 --> 00:03:53.400]  聰明的
[00:03:53.400 --> 00:03:55.400]  和愚蠢的信徒
[00:03:55.400 --> 00:03:57.400]  他們將他們的信仰的根基
[00:03:57.400 --> 00:03:59.400]  建立在盤石上
[00:03:59.400 --> 00:04:01.400]  又建立在沙土上
[00:04:01.400 --> 00:04:04.400]  我相信這三樣的
[00:04:04.400 --> 00:04:06.400]  所說到的內容
[00:04:06.400 --> 00:04:09.400]  對於大家來說已經是很熟悉
[00:04:09.400 --> 00:04:11.400]  所以今天我不會再重複
[00:04:11.400 --> 00:04:13.400]  大家比較熟習的角度
[00:04:13.400 --> 00:04:15.400]  去看這些的問題
[00:04:15.400 --> 00:04:17.400]  我們不是要標奇立異
[00:04:17.400 --> 00:04:19.400]  我想說出我特別在當中
[00:04:19.400 --> 00:04:21.400]  留意到的地方
[00:04:21.400 --> 00:04:23.400]  我們一起來嘗試更深刻的
[00:04:23.400 --> 00:04:25.400]  來看一下主耶穌
[00:04:25.400 --> 00:04:27.400]  他作為整個的講章的
[00:04:27.400 --> 00:04:29.400]  總結的時候
[00:04:29.400 --> 00:04:31.400]  究竟要我們留意些什麼
[00:04:31.400 --> 00:04:32.400]  好不好?
[00:04:32.400 --> 00:04:34.400]  如果你一直這樣
[00:04:34.400 --> 00:04:35.400]  剛才描述的時候
[00:04:35.400 --> 00:04:36.400]  你會感覺到
[00:04:36.400 --> 00:04:38.400]  其實主耶穌是會
[00:04:38.400 --> 00:04:41.400]  繪畫一個他很喜歡用的方法
[00:04:41.400 --> 00:04:44.400]  就是一棵樹和結的果子
[00:04:44.400 --> 00:04:46.400]  雖然你說最後那段
[00:04:46.400 --> 00:04:49.400]  說到根基是建築房子
[00:04:49.400 --> 00:04:52.400]  其實就好像一棵樹的根一樣
[00:04:52.400 --> 00:04:54.400]  所以有根、有樹
[00:04:54.400 --> 00:04:56.400]  有樹的生命的滋潤
[00:04:56.400 --> 00:04:58.400]  所以產生果子
[00:04:58.400 --> 00:05:00.400]  如果果子不行的話
[00:05:00.400 --> 00:05:01.400]  果子的結局
[00:05:01.400 --> 00:05:04.400]  會是相當悲慘的
[00:05:04.400 --> 00:05:07.400]  相當令人恐懼的
[00:05:07.400 --> 00:05:08.400]  一個結果
[00:05:08.400 --> 00:05:10.400]  這幅圖畫我們發覺
[00:05:10.400 --> 00:05:13.400]  主耶穌是很喜歡用的一個比喻
[00:05:13.400 --> 00:05:16.400]  如果你們還記得的話
[00:05:16.400 --> 00:05:18.400]  在約翰福音的時候
[00:05:18.400 --> 00:05:20.400]  主耶穌臨離開門徒
[00:05:20.400 --> 00:05:22.400]  他去上十字架之前
[00:05:22.400 --> 00:05:24.400]  說的是偉大的篇章裡面
[00:05:24.400 --> 00:05:26.400]  都說到我是真葡萄樹
[00:05:26.400 --> 00:05:27.400]  你們是枝子
[00:05:27.400 --> 00:05:31.400]  要摺在生命的主幹上面
[00:05:31.400 --> 00:05:33.400]  你們就能夠有結果子
[00:05:33.400 --> 00:05:35.400]  這是我們主耶穌很喜歡用的方式
[00:05:35.400 --> 00:05:38.400]  我相信這也是這段裡面
[00:05:38.400 --> 00:05:40.400]  一個很重要的核心
[00:05:40.400 --> 00:05:42.400]  如果是這樣的話
[00:05:42.400 --> 00:05:46.400]  不如我們就先從下面的根基開始說
[00:05:46.400 --> 00:05:47.400]  剛才我們也說了
[00:05:47.400 --> 00:05:49.400]  有兩種人
[00:05:49.400 --> 00:05:52.400]  主耶穌形容他這種是聰明的基督徒
[00:05:52.400 --> 00:05:55.400]  和愚蠢的基督徒
[00:05:55.400 --> 00:05:57.400]  兩種人的分別
[00:05:57.400 --> 00:06:03.400]  是他將房子建在不同的基礎上
[00:06:03.400 --> 00:06:05.400]  有盤石 有沙土
[00:06:05.400 --> 00:06:07.400]  這個我們都很熟悉
[00:06:07.400 --> 00:06:09.400]  我們也很記得
[00:06:09.400 --> 00:06:12.400]  通常我們會特別強調
[00:06:12.400 --> 00:06:15.400]  根基如果建立在盤石上
[00:06:15.400 --> 00:06:19.400]  盤石就是一個真理穩固的根基
[00:06:19.400 --> 00:06:21.400]  一個屬於神自己的真理
[00:06:21.400 --> 00:06:23.400]  信仰沒有異端
[00:06:23.400 --> 00:06:25.400]  我們信得準確
[00:06:25.400 --> 00:06:27.400]  合乎聖經的教導
[00:06:27.400 --> 00:06:29.400]  這些就是盤石
[00:06:29.400 --> 00:06:30.400]  真理的盤石
[00:06:30.400 --> 00:06:32.400]  沙土就有些漏洞
[00:06:32.400 --> 00:06:33.400]  或是一些東西
[00:06:33.400 --> 00:06:35.400]  看起來好像很好看
[00:06:35.400 --> 00:06:38.400]  但其實是很不穩定的基礎
[00:06:38.400 --> 00:06:42.400]  我們通常特別將這個比喻
[00:06:42.400 --> 00:06:44.400]  強調了不同的基礎
[00:06:44.400 --> 00:06:46.400]  不過今天我想和大家說一些
[00:06:46.400 --> 00:06:50.400]  留意主耶穌說建造在盤石上
[00:06:50.400 --> 00:06:52.400]  或建造在沙土上的時候
[00:06:52.400 --> 00:06:54.400]  他的核心 他的重心
[00:06:54.400 --> 00:06:57.400]  不是說盤石和沙土是什麼
[00:06:57.400 --> 00:06:58.400]  如果不是的話
[00:06:58.400 --> 00:06:59.400]  我們就很安全了
[00:06:59.400 --> 00:07:02.400]  我們北宣家
[00:07:02.400 --> 00:07:05.400]  很明顯我們所相信的是盤石
[00:07:05.400 --> 00:07:07.400]  我們合乎聖經的真理
[00:07:07.400 --> 00:07:08.400]  但其實主耶穌說
[00:07:08.400 --> 00:07:11.400]  不單單是盤石
[00:07:11.400 --> 00:07:13.400]  或基礎是什麼
[00:07:13.400 --> 00:07:16.400]  你留意主耶穌用了兩個字眼來描述
[00:07:16.400 --> 00:07:20.400]  他說我們看看如何蓋在盤石上
[00:07:20.400 --> 00:07:23.400]  即是他建造在盤石上
[00:07:23.400 --> 00:07:27.400]  還有他是建基在盤石上
[00:07:27.400 --> 00:07:30.400]  重要性是動作
[00:07:30.400 --> 00:07:34.400]  做了什麼和盤石結合
[00:07:34.400 --> 00:07:36.400]  盤石是沒有問題
[00:07:36.400 --> 00:07:38.400]  不過你建立在盤石上的時候
[00:07:38.400 --> 00:07:41.400]  那個關係沒有緊張
[00:07:41.400 --> 00:07:43.400]  你說你硬要說的
[00:07:43.400 --> 00:07:44.400]  不是的 因為主耶穌說
[00:07:44.400 --> 00:07:47.400]  那個重心是什麼叫做聰明
[00:07:47.400 --> 00:07:48.400]  他說因為聽了那個說話
[00:07:48.400 --> 00:07:50.400]  有進行的
[00:07:50.400 --> 00:07:51.400]  這是行動
[00:07:51.400 --> 00:07:53.400]  不是說我有盤石
[00:07:53.400 --> 00:07:54.400]  那我就很安全了
[00:07:54.400 --> 00:07:56.400]  以後我的信仰就沒問題了
[00:07:56.400 --> 00:07:59.400]  是 這個也是重要
[00:07:59.400 --> 00:08:01.400]  信仰的基礎是重要
[00:08:01.400 --> 00:08:03.400]  但是你如何建立在這個基礎
[00:08:03.400 --> 00:08:06.400]  和它拉一個怎樣的關係上
[00:08:06.400 --> 00:08:10.400]  才是一個耶穌基督更加重視的
[00:08:10.400 --> 00:08:13.400]  縱然你的盤石是穩固的
[00:08:13.400 --> 00:08:14.400]  是真理的
[00:08:14.400 --> 00:08:17.400]  但你沒有建立在它上面
[00:08:17.400 --> 00:08:21.400]  那又風吹雨淋的時候怎樣?
[00:08:21.400 --> 00:08:23.400]  一樣淋的
[00:08:23.400 --> 00:08:25.400]  你不要以為你的盤石很穩固
[00:08:25.400 --> 00:08:28.400]  但你建立不穩固的關係的時候
[00:08:28.400 --> 00:08:29.400]  一樣淋的
[00:08:29.400 --> 00:08:30.400]  你想說些什麼呢?
[00:08:30.400 --> 00:08:32.400]  在這裡主耶穌想提醒我們
[00:08:32.400 --> 00:08:35.400]  我們不單單有個穩固的盤石
[00:08:35.400 --> 00:08:38.400]  我們還要每天問我們自己
[00:08:38.400 --> 00:08:40.400]  究竟在我們的生命當中
[00:08:40.400 --> 00:08:42.400]  有沒有信仰裡面
[00:08:42.400 --> 00:08:45.400]  有沒有不斷的抓緊這個盤石
[00:08:45.400 --> 00:08:47.400]  最近有幾單新聞
[00:08:47.400 --> 00:08:48.400]  你們知道吧
[00:08:48.400 --> 00:08:50.400]  整條橋都倒了下來
[00:08:50.400 --> 00:08:52.400]  我們香港都出了幾單事
[00:08:52.400 --> 00:08:53.400]  我們不說了
[00:08:53.400 --> 00:08:55.400]  全部都斷了
[00:08:55.400 --> 00:08:57.400]  不知為何有漏水
[00:08:57.400 --> 00:08:59.400]  漂亮的建築
[00:08:59.400 --> 00:09:03.400]  但裡面是很危險的
[00:09:03.400 --> 00:09:06.400]  怎樣才知道呢?
[00:09:06.400 --> 00:09:08.400]  就像這裡所說
[00:09:08.400 --> 00:09:10.400]  人生總有風雨
[00:09:10.400 --> 00:09:12.400]  平日可能分不清
[00:09:12.400 --> 00:09:15.400]  建在沙土上
[00:09:15.400 --> 00:09:17.400]  或者沒有抓緊盤石
[00:09:17.400 --> 00:09:19.400]  都可以建得很漂亮的
[00:09:19.400 --> 00:09:22.400]  屋子大家看下去
[00:09:22.400 --> 00:09:24.400]  尤其是看得到的部份
[00:09:24.400 --> 00:09:26.400]  大家都覺得重要
[00:09:26.400 --> 00:09:28.400]  由什麼有建成一個怎樣
[00:09:28.400 --> 00:09:30.400]  但其實那個根基
[00:09:30.400 --> 00:09:32.400]  怎樣抓緊那個根基
[00:09:32.400 --> 00:09:33.400]  穩不穩固
[00:09:33.400 --> 00:09:34.400]  這個才是
[00:09:34.400 --> 00:09:36.400]  耶穌說這個才是重要
[00:09:36.400 --> 00:09:38.400]  意思就是說
[00:09:38.400 --> 00:09:39.400]  我知道你和我
[00:09:39.400 --> 00:09:40.400]  作為基督徒
[00:09:40.400 --> 00:09:41.400]  我們都有看聖經
[00:09:41.400 --> 00:09:43.400]  我們都有祈禱
[00:09:43.400 --> 00:09:46.400]  這些都是我們信仰裡面的基礎
[00:09:46.400 --> 00:09:49.400]  不過究竟看聖經的時候
[00:09:49.400 --> 00:09:51.400]  聖經很對的了
[00:09:51.400 --> 00:09:52.400]  是盤石了
[00:09:52.400 --> 00:09:54.400]  但聖經對於你
[00:09:54.400 --> 00:09:56.400]  又沒有一個抓緊你的關係
[00:09:56.400 --> 00:09:58.400]  不斷在那裡
[00:09:58.400 --> 00:10:00.400]  就是說聖經
[00:10:00.400 --> 00:10:02.400]  我不單單問你有沒有回主教學
[00:10:02.400 --> 00:10:05.400]  有沒有參加聖經的延續班
[00:10:05.400 --> 00:10:06.400]  我想問的就是
[00:10:06.400 --> 00:10:08.400]  今天你在聖經裡面
[00:10:08.400 --> 00:10:10.400]  有沒有哪一句話
[00:10:10.400 --> 00:10:12.400]  是在改你的生命
[00:10:12.400 --> 00:10:13.400]  在上個禮拜裡面
[00:10:13.400 --> 00:10:14.400]  你講得出
[00:10:14.400 --> 00:10:16.400]  有哪一節的聖經
[00:10:16.400 --> 00:10:17.400]  你因為看了它
[00:10:17.400 --> 00:10:19.400]  聽到神對你所說的話
[00:10:19.400 --> 00:10:21.400]  你的生命有個改變
[00:10:21.400 --> 00:10:23.400]  剛才說耶穌基督所說的
[00:10:23.400 --> 00:10:25.400]  整個一棵樹有生命的樹
[00:10:25.400 --> 00:10:27.400]  一會兒會再說
[00:10:27.400 --> 00:10:28.400]  不過無論如何
[00:10:28.400 --> 00:10:30.400]  我們不是問我看了多少聖經
[00:10:30.400 --> 00:10:32.400]  我看了多少年的聖經
[00:10:32.400 --> 00:10:33.400]  我有多熟悉聖經
[00:10:33.400 --> 00:10:34.400]  而是耶穌基督問
[00:10:34.400 --> 00:10:36.400]  這些聖經和你
[00:10:36.400 --> 00:10:38.400]  現在的生命裡面
[00:10:38.400 --> 00:10:41.400]  不斷的有沒有發生一種連繫的關係
[00:10:41.400 --> 00:10:43.400]  因為你這麼多年開始鬆了
[00:10:43.400 --> 00:10:44.400]  釘都鬆了
[00:10:44.400 --> 00:10:46.400]  斷了你都不知道
[00:10:46.400 --> 00:10:47.400]  根基在這裡
[00:10:47.400 --> 00:10:51.400]  不過你的根基已經沒有鈣穩
[00:10:51.400 --> 00:10:53.400]  禱告一樣
[00:10:53.400 --> 00:10:54.400]  我相信大家一定有祈禱
[00:10:54.400 --> 00:10:56.400]  每天我們可能都有祈禱
[00:10:56.400 --> 00:10:58.400]  不同的情況下我們都有祈禱
[00:10:58.400 --> 00:11:00.400]  但是我想問我們每一天
[00:11:00.400 --> 00:11:01.400]  我們的禱告裡面
[00:11:01.400 --> 00:11:04.400]  有沒有經歷到神在你的禱告裡面跟你聊天
[00:11:04.400 --> 00:11:07.400]  有沒有經歷到你因為禱告的緣故
[00:11:07.400 --> 00:11:09.400]  那些本來你不是這樣的情況
[00:11:09.400 --> 00:11:11.400]  被你禱告之後
[00:11:11.400 --> 00:11:12.400]  神改了你
[00:11:12.400 --> 00:11:14.400]  本來是擔憂的
[00:11:14.400 --> 00:11:15.400]  你禱告完之後
[00:11:15.400 --> 00:11:17.400]  你的心情已經改了
[00:11:17.400 --> 00:11:19.400]  不是因為事情改變
[00:11:19.400 --> 00:11:20.400]  你禱告完之後
[00:11:20.400 --> 00:11:21.400]  你交託給他的時候
[00:11:21.400 --> 00:11:23.400]  你可以放得下
[00:11:23.400 --> 00:11:25.400]  本來不能夠饒恕的人
[00:11:25.400 --> 00:11:26.400]  你為他禱告之後
[00:11:26.400 --> 00:11:28.400]  你竟然可以發覺
[00:11:28.400 --> 00:11:30.400]  你不知道從哪裡來的
[00:11:30.400 --> 00:11:32.400]  神自己給你的力量
[00:11:32.400 --> 00:11:35.400]  竟然可以做出你自己很驚訝自己可以做到的事
[00:11:35.400 --> 00:11:37.400]  禱告是在改變你的生命
[00:11:37.400 --> 00:11:38.400]  有沒有
[00:11:38.400 --> 00:11:39.400]  這些就是根基
[00:11:39.400 --> 00:11:41.400]  你怎麼蓋在根基上面
[00:11:41.400 --> 00:11:44.400]  有沒有真的建造在根基上面
[00:11:44.400 --> 00:11:45.400]  所以我跟大家說的時候
[00:11:45.400 --> 00:11:47.400]  不是說根基是什麼
[00:11:47.400 --> 00:11:51.400]  耶穌基督問你怎麼建造在這個根基上面
[00:11:51.400 --> 00:11:52.400]  這是第一樣
[00:11:52.400 --> 00:11:54.400]  我想跟大家特別提醒我們
[00:11:54.400 --> 00:11:56.400]  那個根基和建造
[00:11:56.400 --> 00:11:58.400]  不可以是耶穌所強調的
[00:11:58.400 --> 00:11:59.400]  是那個建造
[00:11:59.400 --> 00:12:00.400]  遠重要是根基
[00:12:00.400 --> 00:12:02.400]  因為耶穌在說
[00:12:02.400 --> 00:12:04.400]  遵行我所說的話
[00:12:04.400 --> 00:12:06.400]  你聽我所說的話當然是對的
[00:12:06.400 --> 00:12:08.400]  不過你有沒有做才行
[00:12:08.400 --> 00:12:10.400]  耶穌說的話就是根基
[00:12:10.400 --> 00:12:12.400]  不過你不遵行的話
[00:12:12.400 --> 00:12:13.400]  根基和你沒有關係的
[00:12:13.400 --> 00:12:15.400]  一樣會倒的
[00:12:15.400 --> 00:12:17.400]  剛才我們說
[00:12:17.400 --> 00:12:19.400]  怎麼才知道
[00:12:19.400 --> 00:12:21.400]  有風吹雨打
[00:12:21.400 --> 00:12:25.400]  人生總有風雨的
[00:12:25.400 --> 00:12:27.400]  你和我這樣的年紀都知道
[00:12:27.400 --> 00:12:29.400]  突然間來
[00:12:29.400 --> 00:12:31.400]  有時候是不會預告給你聽的
[00:12:31.400 --> 00:12:33.400]  一來的時候
[00:12:33.400 --> 00:12:35.400]  你的信仰的根基
[00:12:35.400 --> 00:12:36.400]  能不能拿住
[00:12:36.400 --> 00:12:38.400]  分別就出來了
[00:12:38.400 --> 00:12:41.400]  有些人一碰到人生的挫敗
[00:12:41.400 --> 00:12:43.400]  或者失望
[00:12:43.400 --> 00:12:45.400]  甚至失望來自自己的教會
[00:12:45.400 --> 00:12:46.400]  弟兄姊妹
[00:12:46.400 --> 00:12:49.400]  有時候來自自己的身體的衰弱
[00:12:49.400 --> 00:12:51.400]  或者他最愛的人所出生的問題
[00:12:51.400 --> 00:12:52.400]  總之
[00:12:52.400 --> 00:12:56.400]  這些風雨一出現的時候
[00:12:56.400 --> 00:12:58.400]  就分到兩種人
[00:12:58.400 --> 00:13:00.400]  所以這兩種人的分別
[00:13:00.400 --> 00:13:02.400]  聰明的還是愚蠢的
[00:13:02.400 --> 00:13:04.400]  不是到那天才知道
[00:13:04.400 --> 00:13:06.400]  是平日的功夫
[00:13:06.400 --> 00:13:08.400]  你到那天說
[00:13:08.400 --> 00:13:10.400]  平日不是很愛著他嗎
[00:13:10.400 --> 00:13:12.400]  突然間激他
[00:13:12.400 --> 00:13:14.400]  禮拜堂都不肯回家
[00:13:14.400 --> 00:13:16.400]  打個電話或者是寫個WhatsApp
[00:13:16.400 --> 00:13:18.400]  問候他都不回覆
[00:13:18.400 --> 00:13:20.400]  生氣了全村人
[00:13:20.400 --> 00:13:22.400]  為什麼會搞成這樣
[00:13:22.400 --> 00:13:24.400]  不是那天出的問題
[00:13:24.400 --> 00:13:25.400]  平日的功夫
[00:13:25.400 --> 00:13:27.400]  聰明還是愚蠢
[00:13:27.400 --> 00:13:29.400]  看你平日有多少功夫
[00:13:29.400 --> 00:13:31.400]  在你的根基裡做得多好
[00:13:31.400 --> 00:13:35.400]  這是主耶穌想強調的根基
[00:13:35.400 --> 00:13:36.400]  在這裡
[00:13:36.400 --> 00:13:38.400]  另外我們跳上第一段
[00:13:38.400 --> 00:13:41.400]  說到這個果子
[00:13:41.400 --> 00:13:44.400]  如果你心水清的留意
[00:13:44.400 --> 00:13:45.400]  主耶穌先說
[00:13:45.400 --> 00:13:48.400]  你要留意一些人是假的
[00:13:48.400 --> 00:13:50.400]  因為他披著羊皮很漂亮
[00:13:50.400 --> 00:13:52.400]  不過裡面是狼
[00:13:52.400 --> 00:13:54.400]  然後他就說
[00:13:54.400 --> 00:13:56.400]  好的樹結好的果子
[00:13:56.400 --> 00:13:58.400]  壞的樹結壞的果子
[00:13:58.400 --> 00:14:00.400]  這裡我們每一個人都看得出
[00:14:00.400 --> 00:14:02.400]  主耶穌說了兩樣東西
[00:14:02.400 --> 00:14:04.400]  愛和外表的表現
[00:14:04.400 --> 00:14:06.400]  外表的表現
[00:14:06.400 --> 00:14:09.400]  是和內心的世界分不開的
[00:14:09.400 --> 00:14:15.400]  能否反映出內心真正的生命質素呢
[00:14:15.400 --> 00:14:18.400]  不過我們剛才說心水清
[00:14:18.400 --> 00:14:20.400]  你看見有個問題
[00:14:20.400 --> 00:14:23.400]  第一羊皮也是外表的表現
[00:14:23.400 --> 00:14:26.400]  可以穿得很漂亮
[00:14:26.400 --> 00:14:28.400]  但裡面是假的
[00:14:28.400 --> 00:14:31.400]  果子也是外表的表現
[00:14:31.400 --> 00:14:33.400]  可以看見果子
[00:14:33.400 --> 00:14:36.400]  樹的質是看不見的
[00:14:36.400 --> 00:14:38.400]  不過還可以看見果子
[00:14:38.400 --> 00:14:40.400]  問題是假的
[00:14:40.400 --> 00:14:43.400]  假扮出來的信徒
[00:14:43.400 --> 00:14:45.400]  那些羊皮
[00:14:45.400 --> 00:14:47.400]  那些很表面的很漂亮的羊皮
[00:14:47.400 --> 00:14:50.400]  信仰上很像樣的東西
[00:14:50.400 --> 00:14:55.400]  和這些果子的分別在哪裡
[00:14:55.400 --> 00:14:57.400]  如果我們從這個果子
[00:14:57.400 --> 00:15:02.400]  主耶穌說是從內心的生命樹生出來的話
[00:15:02.400 --> 00:15:04.400]  果子和羊皮的分別
[00:15:04.400 --> 00:15:07.400]  就是羊皮是不會變的
[00:15:07.400 --> 00:15:09.400]  穿得都是這樣
[00:15:09.400 --> 00:15:11.400]  就是那個款式
[00:15:11.400 --> 00:15:14.400]  果子怎麼分得出來呢
[00:15:14.400 --> 00:15:16.400]  因為是有生命的
[00:15:16.400 --> 00:15:19.400]  所以果子不單是被人看得到
[00:15:19.400 --> 00:15:20.400]  你自己看得到
[00:15:20.400 --> 00:15:24.400]  並且你會看見它有變化的
[00:15:24.400 --> 00:15:25.400]  你有沒有留意
[00:15:25.400 --> 00:15:27.400]  一個真正有生命的果子
[00:15:27.400 --> 00:15:29.400]  它是會長大的
[00:15:29.400 --> 00:15:30.400]  它有變化的
[00:15:30.400 --> 00:15:32.400]  初頭可能是綠色的
[00:15:32.400 --> 00:15:34.400]  不過慢慢慢慢它變紅的
[00:15:34.400 --> 00:15:36.400]  初頭是乾潔的
[00:15:36.400 --> 00:15:38.400]  慢慢它會圓潤
[00:15:38.400 --> 00:15:39.400]  它會香的
[00:15:39.400 --> 00:15:41.400]  這個就是果子
[00:15:41.400 --> 00:15:43.400]  頂主母這個果子的重要就是
[00:15:43.400 --> 00:15:47.400]  你和我在我們信仰的生命裡面
[00:15:47.400 --> 00:15:50.400]  揭出來的果子是有變化的
[00:15:50.400 --> 00:15:53.400]  這個變化是看得到的變化
[00:15:53.400 --> 00:15:55.400]  一個有變化的果子
[00:15:55.400 --> 00:15:57.400]  有成長的果子
[00:15:57.400 --> 00:15:59.400]  這個就是有生命的果子
[00:15:59.400 --> 00:16:03.400]  弄來弄去都是那幅圖畫
[00:16:03.400 --> 00:16:06.400]  那個就是假的扮出來的羊皮
[00:16:06.400 --> 00:16:07.400]  你分了好嗎
[00:16:07.400 --> 00:16:09.400]  你和我都是這樣分
[00:16:09.400 --> 00:16:12.400]  你不是看那些人去分
[00:16:12.400 --> 00:16:14.400]  我們都要留意其他人
[00:16:14.400 --> 00:16:16.400]  但最重要留意我們自己
[00:16:16.400 --> 00:16:19.400]  究竟你和我果子有沒有變化
