
[00:00:00.000 --> 00:00:12.000]  今年粵語堂已經講了兩個系列,一個是有關天堂的系列,另一個就是雅歌的系列
[00:16:11.000 --> 00:16:19.000]  有政治上有糾紛的話,不要教那麼多,彼此接納,這個我相信是不對
[00:16:19.000 --> 00:16:29.000]  如果在和真理有關的事上,弟兄姊妹有不和,有吵架的時候,應該怎樣處理
[00:16:29.000 --> 00:16:43.000]  馬太福音的十八章,十五至二十節,你去找弟兄姊妹說清楚聖經是怎樣說的,大家是和解
[00:16:43.000 --> 00:16:53.000]  但是你要小心,不是所有人都會同意你所說的,就算是照著聖經所說,對方未必同意
[00:16:53.000 --> 00:16:58.000]  所以馬太福音第十八章的後半章是說什麼?
[00:16:58.000 --> 00:17:04.000]  李德問耶穌基督,我要寬恕我的弟兄多少次?七次夠不夠?
[00:17:04.000 --> 00:17:13.000]  耶穌基督說七十個七次,即是說你要一直無限期來寬恕,對方未必同意你所說
[00:17:13.000 --> 00:17:26.000]  有時候事情甚至是要交給教會來處理,但是在私人的立場,你是要彼此寬恕,就好像耶穌基督教彼得一樣
[00:17:26.000 --> 00:17:35.000]  我們看到不是所有政治的東西,你都可以用羅馬書十四十五章,我們不可以彼此接納
[00:17:35.000 --> 00:17:46.000]  因為一方面不是憑著聖經的教導,不是照著聖經來說我們不可以接納他的觀點,我們要用馬太福音十八
[00:17:46.000 --> 00:17:59.000]  但是在私來說,我們是應該彼此寬恕,我們怎知道羅馬書十四章十五章是說一些與真理無關的事情
[00:17:59.000 --> 00:18:11.000]  保羅自己說,在羅馬書十四章十七節,他說因為神的國不在乎吃喝,神的國的事是和真理有關的事
[00:18:11.000 --> 00:18:23.000]  這裡所說羅馬書十四章的飲飲食食,飲食條例是和神的國無關,是和真理無關,這個是保羅告訴我們
[00:18:23.000 --> 00:18:32.000]  如果有這些事和真理無關的事,我們應該怎樣來處理?在羅馬書十四章二節告訴我們
[00:18:32.000 --> 00:18:49.000]  有人信百物都可吃,但軟弱的只吃蔬菜,當時有些人百無禁忌,樣樣都吃,但是有些人他很怕吃肉食,他只吃蔬菜
[00:18:49.000 --> 00:19:06.000]  為什麼會這樣?這個經文說他是信心軟弱的人,可能這些人以前是猶太教,他們成為基督徒之後,他們以前是習慣了猶太人的節旗禮儀,飲食的條例
[00:19:06.000 --> 00:19:21.000]  我們可否繼續守一點,來表示他們對神的愛心,有沒有問題?沒有問題,因為是和真理無關,你要繼續吃蔬菜,吃素,你絕對可以
[00:19:21.000 --> 00:19:37.000]  這班人可能是在《旦爾理書》中,他們看了《旦爾理書》第一章,覺得旦爾理和他的同伴吃素,吃得很健康,他們說我們都吃,沒問題,和真理無關
[00:19:37.000 --> 00:19:57.000]  這些人也有另外一個原因,就好像猶太人的歷史學家約瑟夫說,在羅馬書信的時候,很多猶太人都不敢吃肉食和蔬菜,他們只吃水果,因為他們認為肉食不乾淨
[00:19:57.000 --> 00:20:15.000]  為什麼肉食不乾淨?我們看到在哥倫多前書第八章,當時有很多人拜偶像,他們帶了肉食到廟裡供奉在偶像的靈位前面,供奉神靈
[00:20:15.000 --> 00:20:36.000]  這個其實對我們中國人很熟悉,我們中國人很多人都拜祖先,我們很多時候都會把食物放在祖先的靈位前面供奉祖先,供奉完之後會怎樣?吃得不要浪費,我們都會吃掉
[00:20:36.000 --> 00:20:48.000]  以前廟裡的祭司都是一樣,吃得不要浪費,如果我可以把這些賣出去給市場,我可以賺一筆錢
[00:20:48.000 --> 00:21:14.000]  當時很多人就把這些供奉給偶像的肉食賣出去給市場,這就出現一個問題,猶太人去市場買肉,分分鐘那塊肉曾經被人祭過偶像,所以很多人都認為這些肉食不乾淨,他們只吃蔬菜和水果
[00:21:14.000 --> 00:21:26.000]  其實祭過偶像的肉怕不怕吃?不怕吃,保羅在哥倫多前書的八章四節說偶像算不得什麼
[00:21:26.000 --> 00:21:40.000]  這些偶像都是假的,祭過偶像你去吃,對你沒有影響的,不會影響你的健康,不會影響你的信仰,所以吃都沒問題,你不吃又沒問題
[00:21:40.000 --> 00:21:54.000]  這也很像保羅在提摩泰前書的四章四節說,凡臣所做的物都是好的,若感謝著領受就沒有一樣可棄的
[00:21:54.000 --> 00:22:01.000]  所有臣做給人的食物都是好,你憑著感恩來領受沒問題
[00:22:01.000 --> 00:22:14.000]  所以我們看到當時有很多人信心堅強吃那些肉,但也有人信心軟弱,不敢吃那些肉
[00:22:14.000 --> 00:22:23.000]  但是保羅告訴我們,我們仍然要彼此接納,因為這些與真理無關
[00:22:23.000 --> 00:22:33.000]  保羅給了我們三個原因為什麼我們要彼此接納,羅馬書的十四章三節
[00:22:33.000 --> 00:22:43.000]  說吃的人不可輕悍不吃的人,不吃的人也不可論斷吃的人,因為神已經收納了他
[00:22:43.000 --> 00:22:53.000]  吃的人是信心強,但是保羅說你不可輕悍不吃的人,你說你這麼膽小,你沒膽吃嗎?
[00:22:53.000 --> 00:22:59.000]  這些東西你不怕吃,你可以吃,你應該吃,你不要這樣做
[00:22:59.000 --> 00:23:10.000]  不吃的人也不要論斷吃的人,你不要說這些這麼髒的東西你都去吃,製過偶像的,你也夠膽去吃
[00:23:10.000 --> 00:23:21.000]  不要彼此論斷,保羅說這些人已經被神收納了,什麼叫被神收納?就是被神接納
[00:23:21.000 --> 00:23:32.000]  我們都在主內的人,大家都是在主內的人,不要為了這些無關真理的事來爭辯,傷了和氣
[00:23:32.000 --> 00:23:41.000]  這是第一點,因為神已經接納了他,還有第二點,是因為主能使他站住
[00:23:41.000 --> 00:23:51.000]  羅馬書的十四章四節說,你是誰?竟論斷別人的僕人呢?他或站住或跌倒,自有他的主人在
[00:23:51.000 --> 00:23:57.000]  而且他也必要站住,因為主能使他站住
[00:23:57.000 --> 00:24:05.000]  保羅說你不要為了這些無關真理的事去彼此論斷,很多時候我們都很喜歡論斷別人
[00:24:05.000 --> 00:24:20.000]  你看看某人,這樣的事他都做,分明他不是基督徒,你看看這個人,他這樣做的事,就算是基督徒,我看他分分鐘都失去他的救贖
[00:24:20.000 --> 00:24:30.000]  你看看那個人,就算他不失去他的救贖,神一定不會用他,這些都是論斷
[00:24:30.000 --> 00:24:41.000]  保羅說你不要論斷別人的僕人,為什麼是別人的僕人?他們是誰的僕人?他們是耶穌基督的僕人,不是你的僕人
[00:24:41.000 --> 00:24:54.000]  你不要去論斷他們,他們能夠站住找他們會跌倒嗎?是神來作主,是耶穌基督作主?耶穌基督是他們的主人,你不要去論斷別人
[00:24:54.000 --> 00:25:06.000]  保羅在哥倫多前書的四章一節說,我被你們論斷,說被別人論斷,我都以為是極少的事,連我自己也不論斷我自己
[00:25:06.000 --> 00:25:19.000]  保羅說你們喜歡論斷我就論斷到夠,我都不是你們的僕人,我只是看重耶穌基督對我的看法,你們喜歡論斷就論斷到夠,與我無關
[00:25:19.000 --> 00:25:33.000]  其實的確是,從來沒有人因為在這些灰色地帶是非黑白的事上,作錯了決定而失去他的救贖,從來沒有
[00:25:33.000 --> 00:25:42.000]  在聖經中告訴我們,如果我們是一個真正的信徒,沒有人能夠從耶穌基督的手中把我們奪去
[00:25:42.000 --> 00:25:49.000]  我再說一次,如果我們是真正的信徒,沒有人能夠把我們從耶穌基督的手中奪去
[00:25:49.000 --> 00:25:59.000]  有一個小女孩上主日學,主日學的老師跟她說,神愛你,沒有人能夠把你從耶穌基督的手中奪走
[00:25:59.000 --> 00:26:09.000]  小女孩很開心,看到人就說,你知道嗎?耶穌基督愛我,沒有人能夠把我從耶穌基督的手中奪走
[00:26:09.000 --> 00:26:23.000]  她碰到一個壞小孩,這個壞小孩聽了之後很不喜歡,她跟這個小女孩說,你這麼小,用什麼在耶穌基督的手指縫就漏了你出來
[00:26:23.000 --> 00:26:37.000]  小女孩聽了之後,想起了一會兒,她就說,不可能的,我是耶穌基督的肢體,我是耶穌基督的手指縫,怎麼可能是漏了我出來
[00:26:37.000 --> 00:26:47.000]  這個小女孩說得真的很對,如果我們真正的信主的人,沒有人能夠把我們從耶穌基督的手中奪走
[00:26:47.000 --> 00:27:03.000]  還有第三點保羅告訴我們,因為他是為主而做,無論是吃也好,不吃也好,守節期也好,不守節期也好,都是為主而做
[00:27:03.000 --> 00:27:19.000]  在諸羅馬書的14章前面所說的是飲食條例,我們剛剛說了,在5至9節是說這些節期,其實這些節期和飲食一樣,你守也好,不守也好,都沒有問題
[00:27:19.000 --> 00:27:37.000]  在果羅西書的2章16節經文說,所以不拘在飲食上或節期,月朔安息日,都不可讓人論斷利門,你不要讓人論斷你,說你不守這些節期禮義,你就不得救,保羅說
[00:27:37.000 --> 00:27:50.000]  本來這些節期禮義和真理無關,但是如果他說你不守就不得救,就出現問題,如果你因為這樣怕人說你不得救,而你去守
[00:27:50.000 --> 00:28:01.000]  保羅說,我就枉費了我在你們當中的教導功夫,加拉提書的4章10至11節,這些已經被廢除了
[00:28:01.000 --> 00:28:15.000]  有人喜歡守你就守,你不喜歡守就不守,就好像羅馬書的14章5節說,有人看這日比那日強,有人看日日都是一樣
[00:28:15.000 --> 00:28:29.000]  有人說這一日重要,我要守那一日,但是也有人說,每天都是這麼重要,我不去守特別的節日,完全沒有關係,這些都是和真理無關
[00:28:29.000 --> 00:28:45.000]  經文說,不守的人,他的信心是堅強,因為他愛主,他是愛耶穌基督,他是因為耶穌基督在十字架上所成就的,現在我們已經不需要守這些節期
[00:28:45.000 --> 00:28:59.000]  就是我剛才所說的,就是說是耶穌基督為我們所做,拆毀了猶太人和外邦人當中的牆,也是因為耶穌基督所做,這些禮儀節期已經被廢除
[00:28:59.000 --> 00:29:08.000]  所以不需要再守,他不去守因為他愛耶穌基督,是耶穌基督所成就,我愛耶穌基督,我不去守
[00:29:08.000 --> 00:29:18.000]  但是守的人,經文說他信心軟弱,其實他守,為什麼呢?在他的心裡面,他一樣是愛耶穌基督
[00:29:18.000 --> 00:29:30.000]  你想想有沒有人會喜歡守多一點的節期禮儀,沒有人喜歡守多一點的節期禮儀,如果他去守的話,就表示他是愛耶穌基督
[00:29:30.000 --> 00:29:43.000]  所以守和不守都是愛耶穌基督,這些所謂信心軟弱的人,他們去守的話,原因是什麼呢?就是因為他們想討神的喜悅
[00:29:43.000 --> 00:29:52.000]  所以我們不可以說他們是不成熟的基督徒,一個願意討神喜悅的人,這是一個成熟的基督徒
[00:29:52.000 --> 00:30:03.000]  他們可能是猶太人,所以他們想去守一些禮儀,以至他們能夠表示他們是愛主,這個絕對是沒有問題
[00:30:03.000 --> 00:30:15.000]  經文說,因為這些都是和真理無關,守也好,不守也好,你們都應該要彼此相愛
[00:30:15.000 --> 00:30:30.000]  就好像羅馬書的十四章六節說,守與不守的人都是感謝神,而在屬於羅馬書的十四章七至八節說,因為大家都是為主而活,為主而死
[00:30:30.000 --> 00:30:51.000]  大家都是為了愛主,所以我們看到無關真理的事,是非黑白的事,雙方都可以是對的,大家都不要爭辯,你有你的道理,我有我的道理,大家彼此來接納
[00:30:51.000 --> 00:31:10.000]  但是如果是和真理有關的,能不能夠雙方都是對的,沒可能,哪一方是對的,照著聖經說的就是對的,如果與真理有關的話,我們要看聖經是怎樣說
[00:31:10.000 --> 00:31:23.000]  所以沒可能兩方面都是對的,但是有沒有可能兩方面都認為自己是對的,絕對有可能,為什麼會有這樣的情形出現
[00:31:23.000 --> 00:31:44.000]  就是有一方面可能是誤解聖經,也有一方面可能是不成熟的基督徒,或者是不服從的基督徒,和真理有關的,我們要看聖經怎樣說,和真理無關的,我們就不要爭辯,要彼此接納對方的意見
[00:31:44.000 --> 00:31:53.000]  羅馬書的十四章九節,說因此基督死了又活了,為要作死人並活人的主
[00:31:53.000 --> 00:31:59.000]  為什麼突然間說耶穌基督是死人的主,活人的主,什麼叫做死人的主
[00:31:59.000 --> 00:32:15.000]  就是因為耶穌基督救贖了我們,不單止給我們永生的盼望,我們在世上已經是一個重生的人,我們成為一個新人,這就是耶穌基督是死人的主的意思
[00:32:15.000 --> 00:32:32.000]  他是活人的主,什麼意思,就是他是我們的主宰,我們要服從他,無論他是死人的主,活人的主,他是死人的主,我們所有弟兄姊妹都是被他救贖,都是主內的人,不要爭辯那麼多
[00:32:32.000 --> 00:32:47.000]  要彼此接受,這是死人的主,活人的主,他是我們的主宰,我們要服從他,更加是彼此的折納,所以無論是死人的主,活人的主,我們都要彼此的折納
[00:32:47.000 --> 00:33:07.000]  然後經文說,不要去論斷人,因為有一天我們都要站在基督的台前,羅馬書的十四章十節,有一天我們都要站在基督的台前,來講明我們自己的事,羅馬書的十四章十二節
[00:33:07.000 --> 00:33:17.000]  因為去到那一天,萬失都要敬拜,萬口都要承認,羅馬書的十四章十一節
[00:33:17.000 --> 00:33:27.000]  我其實現在已經講完了我想講的一半,就是如果弟兄姊妹和你的意見不合,你應該怎樣處理
[00:33:27.000 --> 00:33:41.000]  如果是和真理有關,馬太福音十八章,你就可以和他來和解,但如果他不接受你所講的在師,你仍然都要寬恕,彼此的寬恕
[00:33:41.000 --> 00:34:01.000]  但羅馬書的十四章十五章是講和真理無關的事,如果一件事和真理無關,你們就要彼此的折納對方,他喜歡守這些節旗禮也好,不守也好,和真理無關,你們要彼此的折納
[00:34:01.000 --> 00:34:18.000]  接下來的時間我就會和大家講,如果有一件事是你自己想做,不是和對方的關係,你自己想做一件事,而這件事和真理無關,你應該怎樣來決定
[00:34:18.000 --> 00:34:27.000]  和真理有關就很簡單,聖經怎麼說你就怎麼做,聖經說應該做你就做,聖經說不應該做就不應該做
[00:34:27.000 --> 00:34:39.000]  但如果這件事和真理無關,例如基督徒可不可以喝酒,基督徒可不可以吸煙,基督徒可不可以打麻雀,打啤牌
[00:34:39.000 --> 00:34:51.000]  聖經怎麼說,剛才我們看到有兩個極端,就是說律法主義,每樣都不可以做,也看到有解放主義,說每樣都可以做
[00:34:51.000 --> 00:35:02.000]  但聖經怎麼說,我們一起來看看,今天我會和大家講有五個原則來決定究竟我們應不應該做這件事
[00:35:02.000 --> 00:35:15.000]  第一個原則就是不要用你的自由來遮蓋你的罪,一個很好的例子就是喝酒,基督徒能不能喝酒,絕對可以
[00:35:15.000 --> 00:35:27.000]  在樹語提摩太前書的五章二十三節,我們記得保羅提議提摩太喝一點點酒,因為提摩太的胃有病
[00:35:27.000 --> 00:35:36.000]  所以保羅說你不妨喝一點點酒,絕對可以喝酒,但醉酒在聖經裡面絕對是一個醉
[00:35:36.000 --> 00:35:48.000]  在樹語撒姆以上的一章十四節,羅馬書的十三章十三節,加拉太書的五章二十一節,以及以弗所書的五章十八節,都說醉酒是罪
[00:35:48.000 --> 00:36:01.000]  有一個人可能告訴別人,我有自由喝酒,聖經說我可以喝酒,保羅提議提摩太喝酒,所以我可以喝
[00:36:01.000 --> 00:36:14.000]  但他一喝就大醉如泥,喝到他都醉,但他就用這個來做藉口,我可以去喝,這個就是用你的自由來遮蓋你的罪
[00:36:14.000 --> 00:36:27.000]  比德說你不要這樣做,比德前書的二章十六節,說你們須是自由的,卻不可藉著自由遮蓋惡毒,總要作神的僕人
[00:36:27.000 --> 00:36:37.000]  你不要用你的自由來遮蓋你的罪,因為你想做,而你就是說我有這個權去做,但結果犯了罪
[00:36:37.000 --> 00:36:50.000]  這就像我們在網上看色情的東西一樣,你說我看的不是色情,只是Rated R,但慢慢越看越離譜,變成犯罪
[00:36:50.000 --> 00:36:56.000]  所以我們要很小心,不要讓我們的自由來遮蓋我們的罪
[00:36:56.000 --> 00:37:06.000]  第二就是不要讓你的自由來遮蓋你的罪,保羅在哥倫多前書的六章十二節
[00:37:06.000 --> 00:37:13.000]  說凡事我都可行,但無論那一件,我總不受他的遮蓋
[00:37:13.000 --> 00:37:23.000]  基督徒可不可以打四圈麻雀,衛生麻雀,沒問題的,你可以打麻雀
[00:37:23.000 --> 00:37:31.000]  但如果每個星期都要打,每天都要打,不打你就不安樂,那又如何?
[00:37:31.000 --> 00:37:38.000]  這樣就上癮了,這樣就被他核製了,這就成為了罪
