
[00:00:00.000 --> 00:00:04.720]  各位影子平安
[00:07:04.960 --> 00:07:08.400]  不可以貪戀別人的房屋
[00:07:08.400 --> 00:07:12.560]  也不可以貪戀別人的妻子、奴婢、牛奴
[00:07:12.560 --> 00:07:14.000]  並他一切所有
[00:07:14.000 --> 00:07:21.200]  為何有這六誡人與人之間的誡命頒布出來?
[00:07:21.200 --> 00:07:26.640]  是因為如果一個人不嚴守這些誡命
[00:07:26.640 --> 00:07:30.240]  這個世界基本上是沒有安全感的
[00:07:30.240 --> 00:07:33.760]  這個世界絕對不可能有幸福
[00:07:33.760 --> 00:07:40.720]  這個世界絕對不可能人能夠享受每一天的生活
[00:07:40.720 --> 00:07:42.560]  是因為這樣的緣故
[00:07:42.560 --> 00:07:48.160]  我們需要更加深入了解十誡裏的意義
[00:07:48.160 --> 00:07:52.720]  十誡之中有八條的誡命都是用不可
[00:07:52.720 --> 00:07:53.760]  是負面的
[00:07:53.760 --> 00:07:56.880]  不可、不可、不可、不可、不可、不可
[00:07:56.880 --> 00:08:02.000]  只有兩條的誡命是用正字
[00:08:02.000 --> 00:08:06.320]  正面的要、要、當、當
[00:08:06.320 --> 00:08:09.760]  這兩條的誡命包括第四條
[00:08:09.760 --> 00:08:11.920]  當守安息人
[00:08:11.920 --> 00:08:14.240]  這是對神的誡命
[00:08:14.240 --> 00:08:18.240]  另外第五條是當孝敬父母
[00:08:18.240 --> 00:08:20.720]  這是對人的誡命
[00:08:20.720 --> 00:08:27.840]  這兩條是正面的要人做的事
[00:08:27.840 --> 00:08:32.240]  其他的都是叫人不要做的事
[00:08:32.240 --> 00:08:38.640]  現在我們進入十誡當中第一條的誡命
[00:08:38.640 --> 00:08:44.000]  擺在人與人之間關係的第一條誡命
[00:08:44.000 --> 00:08:49.200]  因為這是最重要人與人關係的誡命
[00:08:49.200 --> 00:08:50.720]  為什麼?
[00:08:50.720 --> 00:08:54.640]  因為這個誡命如果不能守住的話
[00:08:54.640 --> 00:08:57.520]  人的日子就無從長久
[00:08:57.520 --> 00:08:58.960]  換句話說
[00:08:58.960 --> 00:09:01.120]  人不孝順父母的時候
[00:09:01.120 --> 00:09:03.920]  帶來的結果這個家就破裂了
[00:09:03.920 --> 00:09:08.400]  家的破裂這個社會就蕩然無存
[00:09:08.400 --> 00:09:10.240]  社會蕩然無存
[00:09:10.240 --> 00:09:13.200]  即是告訴我們這個國家都壞了
[00:09:13.200 --> 00:09:15.360]  任何一個國家
[00:09:15.360 --> 00:09:21.440]  沒有一個不注重家的倫理
[00:09:21.440 --> 00:09:23.360]  父慈子孝
[00:09:23.360 --> 00:09:26.560]  兄友弟恭
[00:09:26.560 --> 00:09:29.440]  夫妻忠誠
[00:09:29.440 --> 00:09:31.040]  互相相愛
[00:09:31.040 --> 00:09:35.040]  始終一生之久不改變
[00:09:35.040 --> 00:09:40.160]  如果這些人與人的關係都搞不定的時候
[00:09:40.160 --> 00:09:42.400]  這個社會沒有希望
[00:09:42.400 --> 00:09:45.600]  這個國家也沒有希望
[00:09:45.600 --> 00:09:47.920]  但是今天我們可以看到
[00:09:47.920 --> 00:09:51.120]  全世界各個民族當中
[00:09:51.120 --> 00:09:55.200]  最重視孝敬父母
[00:09:55.200 --> 00:09:58.800]  這條誡命只有兩個國家
[00:09:58.800 --> 00:10:03.840]  在他們倫理的教導各方面來說
[00:10:03.840 --> 00:10:05.440]  是特別重視的
[00:10:05.440 --> 00:10:09.920]  一個就是以色列
[00:10:09.920 --> 00:10:15.040]  這條誡命是第一條大英許的誡命
[00:10:15.040 --> 00:10:21.440]  是嚴嚴要求所有以色列人要遵守這條誡命
[00:10:21.440 --> 00:10:26.560]  而實際上這條誡命是救了以色列
[00:10:26.560 --> 00:10:30.400]  無論多久他們仍然可以復國
[00:10:30.400 --> 00:10:35.520]  但是另一個國家是嚴守這條誡命的
[00:10:35.520 --> 00:10:36.560]  是在哪裡呢?
[00:10:36.560 --> 00:10:37.760]  就是中國
[00:10:37.760 --> 00:10:43.520]  中國對孝道方面的教導非常多
[00:10:43.520 --> 00:10:45.040]  非常廣
[00:10:45.040 --> 00:10:47.760]  要求特別高
[00:10:47.760 --> 00:10:50.080]  因為這樣的緣故
[00:10:50.080 --> 00:10:52.960]  我們看到全世界只有兩個民族
[00:10:52.960 --> 00:10:55.440]  曾經多次亡國
[00:10:55.440 --> 00:10:58.320]  被外族全部佔領
[00:10:58.320 --> 00:11:02.080]  但是他們仍然屹立不動
[00:11:02.080 --> 00:11:05.280]  不是被人同化
[00:11:05.280 --> 00:11:09.120]  而是他去同化其他人
[00:11:09.120 --> 00:11:12.320]  中國一樣
[00:11:12.320 --> 00:11:15.280]  以色列多次亡國
[00:11:15.280 --> 00:11:20.400]  亡國給亞述和巴比倫
[00:11:20.400 --> 00:11:24.000]  亡國給馬代科斯
[00:11:24.000 --> 00:11:26.240]  亡國給希臘
[00:11:26.240 --> 00:11:28.560]  亡國給羅馬
[00:11:28.560 --> 00:11:34.080]  但是我們看到這麼多不同的亡國經歷
[00:11:34.080 --> 00:11:36.080]  沒有影響這個民族
[00:11:36.080 --> 00:11:40.720]  從此在地球上消失而定
[00:11:40.720 --> 00:11:41.760]  沒有啊
[00:11:41.760 --> 00:11:47.120]  反而他們可以繼續不斷復國
[00:11:47.120 --> 00:11:48.880]  繼續不斷
[00:11:48.880 --> 00:11:50.480]  無論去到哪個地方
[00:11:50.480 --> 00:11:52.080]  你見到猶太人
[00:11:52.080 --> 00:11:54.720]  只要有機會回到自己的地方
[00:11:54.720 --> 00:11:56.560]  他就回到他的地方
[00:11:56.560 --> 00:11:59.520]  難怪第二次世界大戰之後
[00:12:00.160 --> 00:12:10.240]  六百萬猶太人被毒氣殺死
[00:12:10.240 --> 00:12:12.320]  被希特勒殺死
[00:12:12.320 --> 00:12:15.920]  但是一呼百應
[00:12:15.920 --> 00:12:19.360]  當聯合國同情這個民族
[00:12:19.360 --> 00:12:21.840]  感覺到這個這麼苦的民族
[00:12:21.840 --> 00:12:25.120]  是應該要有一個地方生存
[00:12:25.120 --> 00:12:30.240]  日庫和全球各地的猶太人
[00:12:30.240 --> 00:12:34.720]  他們就回到這個地方重新建立他們的國家
[00:12:34.720 --> 00:12:36.640]  一直到現在為止
[00:12:36.640 --> 00:12:38.960]  中國又如何呢?
[00:12:38.960 --> 00:12:40.480]  中國是一樣的
[00:12:40.480 --> 00:12:45.120]  過去屢次被外族入侵
[00:12:45.120 --> 00:12:49.760]  甚至可以說是被他們完全霸佔了
[00:12:49.760 --> 00:12:53.680]  蒙古人曾經霸佔過
[00:12:53.680 --> 00:12:54.960]  這就是現代人
[00:12:54.960 --> 00:12:57.280]  另外滿清人霸佔過
[00:12:57.280 --> 00:12:58.800]  這就是清流
[00:12:58.800 --> 00:13:02.080]  但不是蒙古人同化
[00:13:02.080 --> 00:13:05.200]  令所有華人被同化
[00:13:05.200 --> 00:13:09.040]  而是中國人同化了蒙古人
[00:13:09.040 --> 00:13:11.600]  另一個就是滿清
[00:13:11.600 --> 00:13:16.480]  我們看到滿清政府不單止不能同化所有漢人
[00:13:16.480 --> 00:13:18.480]  反而是漢族的人
[00:13:18.480 --> 00:13:21.840]  中國人同化他們
[00:13:21.840 --> 00:13:23.120]  影響他們
[00:13:23.120 --> 00:13:28.720]  令他們一個一個變成中國的其中一個族
[00:13:28.720 --> 00:13:32.080]  我們今天就來看一看
[00:13:32.080 --> 00:13:37.600]  十誡裏面對人的方面最重要的一個誡命
[00:13:37.600 --> 00:13:39.520]  這個誡命是甚麼呢?
[00:13:39.520 --> 00:13:41.680]  當孝敬父母
[00:13:41.680 --> 00:13:50.000]  使你的日子在耶和華神賜給你的地上得以長久
[00:13:50.000 --> 00:13:52.880]  當我們看到這個誡命的時候
[00:13:52.880 --> 00:13:55.440]  有不少人在問
[00:13:55.440 --> 00:14:01.840]  為何聖經一年只要求兒女去孝敬父母
[00:14:01.840 --> 00:14:06.720]  但沒有要求父母要愛他們的兒女呢?
[00:14:06.720 --> 00:14:11.680]  中國古人似乎更加平衡
[00:14:11.680 --> 00:14:16.160]  要求父慈子孝、兄友弟恭
[00:14:16.160 --> 00:14:19.040]  是雙方面都要的
[00:14:19.040 --> 00:14:21.040]  不單要求一方面
[00:14:21.040 --> 00:14:23.040]  不過當然
[00:14:23.040 --> 00:14:28.720]  你看到後來中國人有些教導都是古人
[00:14:28.720 --> 00:14:30.880]  君要臣死
[00:14:30.880 --> 00:14:32.880]  臣不得不死
[00:14:32.880 --> 00:14:34.400]  父要子亡
[00:14:34.400 --> 00:14:36.400]  子不得不亡
[00:14:36.400 --> 00:14:44.080]  將君王和父親的影響力高舉到一個地步
[00:14:44.080 --> 00:14:48.080]  完全不理其他人
[00:14:48.080 --> 00:14:50.080]  一句話
[00:14:50.080 --> 00:14:53.120]  他們就可以毀身
[00:14:53.120 --> 00:14:55.120]  毀屍滅跡
[00:14:55.120 --> 00:15:02.240]  原來聖經絕對不是不平衡的
[00:15:02.240 --> 00:15:07.360]  如果我們留意聖經頒佈十誡的時候
[00:15:07.360 --> 00:15:12.080]  原來已經是先要求父母
[00:15:12.080 --> 00:15:16.800]  父母你們要做好你們的部分
[00:15:16.800 --> 00:15:22.240]  不能只要求子女做好自己的部分
[00:15:22.240 --> 00:15:24.240]  我們在哪裡看到呢?
[00:15:24.240 --> 00:15:28.000]  新命第六章四到第九節
[00:15:28.000 --> 00:15:34.240]  這段聖經是補充十誡裡頭的四誡
[00:15:34.240 --> 00:15:35.600]  換句話說
[00:15:35.600 --> 00:15:37.600]  神頒佈了一些誡命
[00:15:37.600 --> 00:15:44.640]  要人對神敬拜或敬畏或獨一的神
[00:15:44.640 --> 00:15:47.120]  另一方面不可以有偶像
[00:15:47.120 --> 00:15:49.120]  代替取而代之
[00:15:49.120 --> 00:15:51.840]  第三方面要盡心盡意盡力
[00:15:51.840 --> 00:15:53.840]  愛耶和華你的神
[00:15:53.840 --> 00:15:57.440]  這些全部要以色列人遵守
[00:15:57.440 --> 00:16:00.640]  然後怎樣遵守下去?
[00:16:00.640 --> 00:16:02.640]  第六節開始
[00:16:02.640 --> 00:16:04.640]  首先個人
[00:16:04.640 --> 00:16:06.640]  神告訴摩西
[00:16:06.640 --> 00:16:10.880]  你要頒佈這個命令給所有撼伯蘭的以色列人
[00:16:10.880 --> 00:16:12.880]  我今天所吩咐你的話
[00:16:12.880 --> 00:16:14.880]  都要記在心上
[00:16:14.880 --> 00:16:22.000]  首先家長、父親要記在心上
[00:16:22.000 --> 00:16:25.360]  所以摩西傳給族長
[00:16:25.360 --> 00:16:29.840]  傳給百夫長、千夫長、百夫長、十夫長
[00:16:29.840 --> 00:16:33.920]  然後所有的夫就是所有的父親
[00:16:33.920 --> 00:16:37.520]  他就要將這些教導記在心上
[00:16:37.520 --> 00:16:39.040]  帶回他們的國旗
[00:16:39.040 --> 00:16:40.320]  第七節
[00:16:40.320 --> 00:16:44.000]  也要殷勤教導你的言
[00:16:44.000 --> 00:16:53.040]  殷勤是繼續不斷盡心、竭力去教訓你的言
[00:16:53.040 --> 00:16:55.040]  怎樣教訓?
[00:16:55.040 --> 00:16:57.040]  無論你坐在家裏
[00:16:57.040 --> 00:16:59.040]  你走在路上
[00:16:59.040 --> 00:17:02.720]  你躺下、你起來都要談論
[00:17:02.720 --> 00:17:04.720]  不單這樣
[00:17:04.720 --> 00:17:08.160]  還要在你的手上為記號
[00:17:08.160 --> 00:17:11.040]  手上是你自己看得到
[00:17:11.040 --> 00:17:13.040]  好像你看到手錶一樣
[00:17:13.040 --> 00:17:16.720]  你要綁在你的手上
[00:17:16.720 --> 00:17:18.720]  這些戒命
[00:17:18.720 --> 00:17:21.840]  特別是這個地方所說的戒命
[00:17:21.840 --> 00:17:23.840]  在你的手上作記號
[00:17:23.840 --> 00:17:25.840]  戴在你的額上
[00:17:25.840 --> 00:17:27.840]  是讓其他人看到的
[00:17:27.840 --> 00:17:30.480]  你回到家裏
[00:17:30.480 --> 00:17:33.840]  你的子女、太太、你的仆婢
[00:17:33.840 --> 00:17:35.840]  全部都看到的
[00:17:35.840 --> 00:17:40.320]  還有你要寫在房屋的門框上
[00:17:40.320 --> 00:17:42.320]  是讓鄰居看到的
[00:17:42.320 --> 00:17:46.400]  每一個經過你家的人都看到你的信仰
[00:17:46.400 --> 00:17:49.760]  並且寫你的城門
[00:17:49.760 --> 00:17:55.040]  城門是政府都要讓其他人進城
[00:17:55.040 --> 00:17:57.520]  在城以外的人都要看得到
[00:17:57.520 --> 00:17:58.720]  換句話說
[00:17:58.720 --> 00:18:01.360]  不單是對本族的人
[00:18:01.360 --> 00:18:04.000]  其實是對外族的人
[00:18:04.000 --> 00:18:09.440]  你都要這樣將這十誡的信息傳遞出來
[00:18:09.440 --> 00:18:14.240]  這個地方明明是講到父母的責任
[00:18:14.240 --> 00:18:16.240]  是因為這樣
[00:18:16.240 --> 00:18:19.440]  當父母盡了自己的責任
[00:18:19.440 --> 00:18:21.840]  盡心盡性盡力愛的話
[00:18:21.840 --> 00:18:24.880]  然後因勤教訓他們的兒女
[00:18:24.880 --> 00:18:26.400]  坐在家裏教訓
[00:18:26.400 --> 00:18:27.360]  走在路上教訓
[00:18:27.360 --> 00:18:28.800]  躺在地上教訓
[00:18:28.800 --> 00:18:29.840]  起來教訓
[00:18:29.840 --> 00:18:30.640]  又談論
[00:18:30.640 --> 00:18:32.400]  並且提醒自己
[00:18:32.400 --> 00:18:34.240]  是在手上作為記號
[00:18:34.240 --> 00:18:36.720]  戴在額上提醒別人
[00:18:36.720 --> 00:18:40.480]  然後提醒所有經過你家的人
[00:18:40.480 --> 00:18:44.320]  提醒所有外族探望你的城市的人
[00:18:44.320 --> 00:18:46.960]  讓他們知道你的信仰
[00:18:46.960 --> 00:18:49.680]  是甚麼信仰
[00:18:49.680 --> 00:18:52.560]  當我們做到這樣的時候
[00:18:52.560 --> 00:18:55.280]  你不需要擔心
[00:18:55.280 --> 00:18:58.480]  你的兒女不孝敬你
[00:18:58.480 --> 00:19:00.480]  如果兒女不孝敬你
[00:19:00.480 --> 00:19:02.480]  你怎樣回應呢?
[00:19:02.480 --> 00:19:07.200]  我的做法是先斷途而知其道
[00:19:07.200 --> 00:19:09.200]  第一
[00:19:09.200 --> 00:19:10.800]  我對他們做了
[00:19:10.800 --> 00:19:13.920]  有沒有做過一些不應該做的事情
[00:19:13.920 --> 00:19:15.680]  如果有的話
[00:19:15.680 --> 00:19:17.200]  做父親的
[00:19:17.200 --> 00:19:20.080]  是應該首先向他們說
[00:19:20.080 --> 00:19:22.240]  我有沒有說錯過一些事情呢?
[00:19:22.240 --> 00:19:24.240]  誤會了他們一些事情呢?
[00:19:24.240 --> 00:19:25.360]  如果有的話
[00:19:25.360 --> 00:19:29.200]  我要主動向他們說
[00:19:29.200 --> 00:19:30.000]  為甚麼?
[00:19:30.000 --> 00:19:32.000]  因為神在看著
[00:19:32.000 --> 00:19:33.280]  第二
[00:19:33.280 --> 00:19:34.320]  如果沒有做的
[00:19:34.320 --> 00:19:35.440]  你又應該怎樣呢?
[00:19:35.440 --> 00:19:37.440]  你反省之後
[00:19:37.440 --> 00:19:39.440]  道歉
[00:19:39.440 --> 00:19:41.440]  有些事情你沒有做
[00:19:41.440 --> 00:19:42.960]  令他們不喜歡
[00:19:42.960 --> 00:19:44.160]  令他們反感
[00:19:44.160 --> 00:19:45.040]  怎樣呢?
[00:19:45.040 --> 00:19:46.240]  反省之後
[00:19:46.240 --> 00:19:47.120]  同樣
[00:19:47.120 --> 00:19:49.440]  應該做的你沒有做的話
[00:19:49.440 --> 00:19:51.440]  你就做回
[00:19:51.440 --> 00:19:53.440]  道歉之後
[00:19:53.440 --> 00:19:54.400]  你就補做
[00:19:54.400 --> 00:19:55.440]  做回
[00:19:55.440 --> 00:19:58.880]  這就是今天我們和下一代相處
[00:19:58.880 --> 00:20:00.880]  應該有的態度
[00:20:00.880 --> 00:20:02.880]  各位頂姐妹
[00:20:02.880 --> 00:20:04.880]  我不知道大家
[00:20:04.880 --> 00:20:06.880]  你有沒有試過
[00:20:06.880 --> 00:20:08.880]  不應該做的事情
[00:20:08.880 --> 00:20:10.880]  做了呢?
[00:20:10.880 --> 00:20:12.880]  有沒有怪錯他們呢?
[00:20:12.880 --> 00:20:14.880]  有沒有不了解他們呢?
[00:20:14.880 --> 00:20:16.880]  你就先責備
[00:20:16.880 --> 00:20:20.880]  有沒有不知道當中一些原因
[00:20:20.880 --> 00:20:22.880]  誤會了他們呢?
[00:20:22.880 --> 00:20:24.880]  但你搞錯了
[00:20:24.880 --> 00:20:26.880]  有的話
[00:20:26.880 --> 00:20:30.880]  你從來有沒有向他們道歉呢?
[00:20:30.880 --> 00:20:32.880]  另一方面
[00:20:32.880 --> 00:20:34.880]  有沒有答應過子女
[00:20:34.880 --> 00:20:36.880]  一些甚麼你沒有做
[00:20:36.880 --> 00:20:38.880]  有沒有
[00:20:38.880 --> 00:20:40.880]  你叫子女做的事
[00:20:40.880 --> 00:20:42.880]  你自己都不做
[00:20:42.880 --> 00:20:44.880]  舉個很簡單的例子
[00:20:44.880 --> 00:20:46.880]  你不想子女吸煙
[00:20:46.880 --> 00:20:48.880]  你有沒有吸煙呢?
[00:20:48.880 --> 00:20:50.880]  你不想子女賭錢
[00:20:50.880 --> 00:20:52.880]  你有沒有去賭呢?
[00:20:52.880 --> 00:20:54.880]  你不想子女說話
[00:20:54.880 --> 00:20:56.880]  你不想子女說髒話
[00:20:56.880 --> 00:20:58.880]  你自己有沒有說呢?
[00:20:58.880 --> 00:21:02.880]  你不想子女有些壞的習慣
[00:21:02.880 --> 00:21:04.880]  你自己有沒有呢?
[00:21:04.880 --> 00:21:08.880]  你不想子女亂花錢
[00:21:08.880 --> 00:21:10.880]  你自己有沒有呢?
[00:21:10.880 --> 00:21:14.880]  你不想子女聲大格惡
[00:21:14.880 --> 00:21:16.880]  沒禮貌
[00:21:16.880 --> 00:21:18.880]  你自己有沒有呢?
[00:21:18.880 --> 00:21:20.880]  如果你自己都有的時間
[00:21:20.880 --> 00:21:22.880]  我想我們反省之後
[00:21:22.880 --> 00:21:28.880]  我們需要在家裏對他們道歉
[00:21:28.880 --> 00:21:32.880]  一個廣告很好
[00:21:32.880 --> 00:21:34.880]  過馬路
[00:21:34.880 --> 00:21:36.880]  想看手提電話
[00:21:36.880 --> 00:21:38.880]  媽媽就罵兒子
[00:21:38.880 --> 00:21:40.880]  過馬路
[00:21:40.880 --> 00:21:42.880]  不可以看
[00:21:42.880 --> 00:21:44.880]  兒子就說
[00:21:44.880 --> 00:21:46.880]  媽媽
[00:21:46.880 --> 00:21:48.880]  那你又看?
[00:21:48.880 --> 00:21:50.880]  媽媽就說
[00:21:50.880 --> 00:21:52.880]  結果呢
[00:21:52.880 --> 00:21:54.880]  一邊看過馬路的時候
[00:21:54.880 --> 00:21:58.880]  就被一輛塞雲雨的車撞過來
[00:21:58.880 --> 00:22:00.880]  撞倒了
[00:22:00.880 --> 00:22:02.880]  你有沒有看到
[00:22:02.880 --> 00:22:04.880]  我們教人家
