
[00:00:00.000 --> 00:00:06.000]  各位親愛的弟兄姊妹 平安
[00:03:11.000 --> 00:03:17.000]  是正方形還是有方形又有圓形呢?
[00:03:17.000 --> 00:03:19.000]  寫下來
[00:03:19.000 --> 00:03:21.000]  然後第三幅圖
[00:03:21.000 --> 00:03:23.000]  我想大家看看
[00:03:23.000 --> 00:03:27.000]  這裏有一條線有點斜
[00:03:27.000 --> 00:03:32.000]  中間有一個長方形垂直
[00:03:32.000 --> 00:03:37.000]  當中開了兩邊
[00:03:37.000 --> 00:03:40.000]  我想給大家看看
[00:03:40.000 --> 00:03:46.000]  到底這條左邊和右邊斜的線是同一條的線呢?
[00:03:46.000 --> 00:03:49.000]  還是不同的線
[00:03:49.000 --> 00:03:52.000]  不過是平衡的呢?
[00:03:52.000 --> 00:03:56.000]  麻煩你們寫下來你們的答案
[00:03:56.000 --> 00:03:59.000]  我會開估的
[00:03:59.000 --> 00:04:07.000]  到底我們怎樣來決定剛才三個圖形的答案呢?
[00:04:07.000 --> 00:04:13.000]  你一定需要一把直的
[00:04:13.000 --> 00:04:19.000]  沒有任何曲的或破壞了的地方
[00:04:19.000 --> 00:04:21.000]  是直的間尺
[00:04:21.000 --> 00:04:23.000]  你就用這把間尺
[00:04:23.000 --> 00:04:27.000]  將第一幅圖這麼多條線
[00:04:27.000 --> 00:04:29.000]  逐條由上到下
[00:04:29.000 --> 00:04:36.000]  然後用一支筆從上到下畫一畫
[00:04:36.000 --> 00:04:42.000]  你就會看到到底這條線是直線還是曲線
[00:04:42.000 --> 00:04:45.000]  畫出來的結果
[00:04:45.000 --> 00:04:47.000]  我自己試過了
[00:04:47.000 --> 00:04:49.000]  每條都這樣畫
[00:04:49.000 --> 00:04:51.000]  現在給大家看看其中一條
[00:04:51.000 --> 00:04:53.000]  我畫了的線
[00:04:53.000 --> 00:04:56.000]  你看看畫了這條線
[00:04:56.000 --> 00:04:58.000]  有顏色的這條
[00:04:58.000 --> 00:05:01.000]  是直線還是曲線呢?
[00:05:01.000 --> 00:05:03.000]  你可能會問這個問題
[00:05:03.000 --> 00:05:06.000]  怎麼體是曲的呢?
[00:05:06.000 --> 00:05:08.000]  但是用間尺一間一間
[00:05:08.000 --> 00:05:10.000]  它就是直的呢?
[00:05:10.000 --> 00:05:13.000]  很多時候原來我們的視覺
[00:05:13.000 --> 00:05:16.000]  很容易會騙了我們
[00:05:16.000 --> 00:05:18.000]  換句話來說
[00:05:18.000 --> 00:05:21.000]  眼見你就信
[00:05:21.000 --> 00:05:25.000]  原來眼見的東西都會騙了你
[00:05:25.000 --> 00:05:27.000]  所以因為這樣的緣故
[00:05:27.000 --> 00:05:31.000]  你一定需要更加客觀和科學的一些東西
[00:05:31.000 --> 00:05:35.000]  來證實你的觀察是對的
[00:05:35.000 --> 00:05:37.000]  接著看第二幅
[00:05:37.000 --> 00:05:41.000]  我們給大家看看圖
[00:05:41.000 --> 00:05:46.000]  到底這個圖全部是方形的圖呢?
[00:05:46.000 --> 00:05:49.000]  還是方形的圖裡面都有圓形呢?
[00:05:49.000 --> 00:05:55.000]  我就故意用一些顏色圈了其中一個
[00:05:55.000 --> 00:05:58.000]  我不知道大家有沒有看到呢?
[00:05:58.000 --> 00:06:01.000]  就是當你圈了的時間
[00:06:01.000 --> 00:06:04.000]  我自己就眼前一亮
[00:06:04.000 --> 00:06:06.000]  原來每一個方形
[00:06:06.000 --> 00:06:08.000]  由左到右
[00:06:08.000 --> 00:06:09.000]  由上到下
[00:06:09.000 --> 00:06:11.000]  中間
[00:06:11.000 --> 00:06:13.000]  中間的部分
[00:06:13.000 --> 00:06:15.000]  原來是圓形
[00:06:15.000 --> 00:06:17.000]  換句話來說
[00:06:17.000 --> 00:06:21.000]  這裡不單止讓我們看到有方形的圖
[00:06:21.000 --> 00:06:25.000]  也同時存在的是有圓形的圖
[00:06:25.000 --> 00:06:28.000]  很多時候我們對聖經的真理
[00:06:28.000 --> 00:06:32.000]  都需要用客觀和科學
[00:06:32.000 --> 00:06:38.000]  還有一個讓我們能夠看到答案的標準去衡量
[00:06:38.000 --> 00:06:40.000]  當然以真理來說
[00:06:40.000 --> 00:06:45.000]  客觀標準的衡量是真是假
[00:06:45.000 --> 00:06:47.000]  一定是聖經
[00:06:47.000 --> 00:06:49.000]  如果你不用聖經
[00:06:49.000 --> 00:06:51.000]  你就沒話說了
[00:06:51.000 --> 00:06:54.000]  異端是曲解聖經
[00:06:54.000 --> 00:06:58.000]  我們今天就用個人正義去分解聖經
[00:06:58.000 --> 00:07:00.000]  你就會看得到
[00:07:00.000 --> 00:07:02.000]  然後第三個圖
[00:07:02.000 --> 00:07:04.000]  我也給大家看看
[00:07:04.000 --> 00:07:06.000]  我用間尺
[00:07:06.000 --> 00:07:10.000]  從左邊的線一直到右邊的線
[00:07:10.000 --> 00:07:14.000]  一直垂直間隔著畫一畫
[00:07:14.000 --> 00:07:16.000]  當我畫一畫的時候
[00:07:16.000 --> 00:07:18.000]  大家都看得到
[00:07:18.000 --> 00:07:21.000]  原來其實是同一條線
[00:07:21.000 --> 00:07:24.000]  但為什麼我們的視覺是不同的呢?
[00:07:24.000 --> 00:07:30.000]  這就是因為當中出現了一個長方形
[00:07:30.000 --> 00:07:33.000]  耶穌基督的虛己
[00:07:33.000 --> 00:07:36.000]  一虛己成為百分之一百的人
[00:07:36.000 --> 00:07:38.000]  成為人的奴隸
[00:07:38.000 --> 00:07:40.000]  為我們罪死之後
[00:07:40.000 --> 00:07:42.000]  人很容易誤會他
[00:07:42.000 --> 00:07:46.000]  很多時候有一個先入為主的態度
[00:07:46.000 --> 00:07:48.000]  他是百分之一百的人
[00:07:48.000 --> 00:07:49.000]  所以因為這樣的緣故
[00:07:49.000 --> 00:07:52.000]  他不可能是百分之一百的神
[00:07:52.000 --> 00:07:55.000]  但他沒有聽聖經的解釋
[00:07:55.000 --> 00:08:00.000]  而就信了異端邪教的說話
[00:08:00.000 --> 00:08:02.000]  這是很可惜的
[00:08:02.000 --> 00:08:04.000]  是因為這樣的緣故
[00:08:04.000 --> 00:08:06.000]  當我們看到原來我們的肉眼
[00:08:06.000 --> 00:08:08.000]  和我們表面的一些知識
[00:08:08.000 --> 00:08:11.000]  很容易受騙的時候
[00:08:11.000 --> 00:08:14.000]  我們就要立定心智
[00:08:14.000 --> 00:08:16.000]  立定心智做什麼呢?
[00:08:16.000 --> 00:08:19.000]  是更上一層樓
[00:08:19.000 --> 00:08:22.000]  更上一層樓做什麼呢?
[00:08:22.000 --> 00:08:26.000]  更上一層樓去認識我們的真理
[00:08:26.000 --> 00:08:29.000]  首先我們看一看
[00:08:29.000 --> 00:08:33.000]  我們更上一層樓去做什麼呢?
[00:08:33.000 --> 00:08:36.000]  在菲律賓書一章九到十一節
[00:08:36.000 --> 00:08:39.000]  在這個地方他對我們這樣說
[00:08:39.000 --> 00:08:41.000]  我所禱告的
[00:08:41.000 --> 00:08:44.000]  這是在說保羅衛菲律賓教會的禱告
[00:08:44.000 --> 00:08:46.000]  就是要你們的愛心
[00:08:46.000 --> 00:08:50.000]  在知識和各樣的見識上多而又多
[00:08:50.000 --> 00:08:53.000]  使你們能夠分別是非
[00:08:53.000 --> 00:08:55.000]  作誠實無過的人
[00:08:55.000 --> 00:08:58.000]  直到基督的日子
[00:08:58.000 --> 00:09:00.000]  並靠著耶穌基督
[00:09:00.000 --> 00:09:02.000]  結滿了人意的果子
[00:09:02.000 --> 00:09:05.000]  叫榮耀歸於神
[00:09:05.000 --> 00:09:07.000]  在這段聖經當中
[00:09:07.000 --> 00:09:09.000]  很明顯
[00:09:09.000 --> 00:09:11.000]  保羅是要求他們有一件事
[00:09:11.000 --> 00:09:14.000]  是要多而又多的
[00:09:14.000 --> 00:09:16.000]  是如此無疑
[00:09:16.000 --> 00:09:19.000]  到底這件事是什麼呢?
[00:09:19.000 --> 00:09:22.000]  是愛心呢?
[00:09:22.000 --> 00:09:24.000]  還是知識呢?
[00:09:24.000 --> 00:09:27.000]  聖經說
[00:09:27.000 --> 00:09:29.000]  我禱告的
[00:09:29.000 --> 00:09:33.000]  就是要你們的愛心
[00:09:33.000 --> 00:09:34.000]  你記得
[00:09:34.000 --> 00:09:37.000]  主要的重心是愛心
[00:09:37.000 --> 00:09:40.000]  但這愛心是關乎什麼的愛心呢?
[00:09:40.000 --> 00:09:42.000]  我們知道聖經裡
[00:09:42.000 --> 00:09:46.000]  對這個愛有很多不同的描述
[00:09:46.000 --> 00:09:50.000]  所以這個愛到底是什麼的愛呢?
[00:09:50.000 --> 00:09:52.000]  這個愛
[00:09:52.000 --> 00:09:55.000]  原文是用阿加皮
[00:09:55.000 --> 00:09:59.000]  是一個完全犧牲自己
[00:09:59.000 --> 00:10:01.000]  無條件的
[00:10:01.000 --> 00:10:03.000]  付出不求回報的
[00:10:03.000 --> 00:10:05.000]  聖經說明了
[00:10:05.000 --> 00:10:07.000]  是神對人的愛
[00:10:07.000 --> 00:10:09.000]  是基督對人的愛
[00:10:09.000 --> 00:10:12.000]  要這種愛在我們身上
[00:10:12.000 --> 00:10:14.000]  多而又多
[00:10:14.000 --> 00:10:16.000]  這個愛的出現
[00:10:16.000 --> 00:10:18.000]  第一是神對人的
[00:10:18.000 --> 00:10:21.000]  約翰福音三章十六節
[00:10:21.000 --> 00:10:23.000]  神愛世人
[00:10:23.000 --> 00:10:26.000]  甚至將他的獨生子賜給他們
[00:10:26.000 --> 00:10:29.000]  要一切信他的不致滅亡
[00:10:29.000 --> 00:10:31.000]  反得永生
[00:10:31.000 --> 00:10:33.000]  但另一方面來說
[00:10:33.000 --> 00:10:35.000]  神對這個阿加皮
[00:10:35.000 --> 00:10:37.000]  這個愛就是阿加皮
[00:10:37.000 --> 00:10:41.000]  愛不只是要我們去聽
[00:10:41.000 --> 00:10:44.000]  神對人是這樣的
[00:10:44.000 --> 00:10:47.000]  約翰一書三章十六節
[00:10:47.000 --> 00:10:48.000]  弟兄姊妹
[00:10:48.000 --> 00:10:50.000]  我希望你們緊緊記得
[00:10:50.000 --> 00:10:53.000]  三章十六節
[00:10:53.000 --> 00:10:54.000]  十六節
[00:10:54.000 --> 00:10:56.000]  三十六很重要
[00:10:56.000 --> 00:10:58.000]  三章十六很重要
[00:10:58.000 --> 00:11:00.000]  這段聖經說
[00:11:00.000 --> 00:11:03.000]  主為我們捨命
[00:11:03.000 --> 00:11:05.000]  我們從此就知道
[00:11:05.000 --> 00:11:07.000]  甚麼叫愛
[00:11:07.000 --> 00:11:12.000]  我們也要應當為弟兄來捨命
[00:11:12.000 --> 00:11:16.000]  這個愛又是阿加皮
[00:11:16.000 --> 00:11:18.000]  原來神對我們付出
[00:11:18.000 --> 00:11:20.000]  這個阿加皮的愛
[00:11:20.000 --> 00:11:22.000]  犧牲的、無條件的
[00:11:22.000 --> 00:11:24.000]  付出不求回報的
[00:11:24.000 --> 00:11:25.000]  完全盡的
[00:11:25.000 --> 00:11:27.000]  一個這樣的愛
[00:11:27.000 --> 00:11:29.000]  我們領受了之後
[00:11:29.000 --> 00:11:31.000]  神同樣吩咐我們
[00:11:31.000 --> 00:11:33.000]  要將我們所領受的這個愛
[00:11:33.000 --> 00:11:36.000]  回報我們的弟兄姊妹
[00:11:36.000 --> 00:11:38.000]  所以因為這樣的緣故
[00:11:38.000 --> 00:11:41.000]  主為我們的捨命
[00:11:41.000 --> 00:11:43.000]  就是要我們知道甚麼叫愛
[00:11:43.000 --> 00:11:45.000]  甚麼叫阿加皮
[00:11:45.000 --> 00:11:50.000]  然後我們也應當為弟兄來捨命
[00:11:50.000 --> 00:11:54.000]  然後我們看得到
[00:11:54.000 --> 00:11:56.000]  這個愛的本身
[00:11:56.000 --> 00:12:00.000]  在整本聖經裡很清楚說明
[00:12:00.000 --> 00:12:02.000]  但當我們留意看
[00:12:02.000 --> 00:12:04.000]  菲律賓書一章第九節
[00:12:04.000 --> 00:12:07.000]  到第十一節的時候
[00:12:07.000 --> 00:12:10.000]  你會發覺有些很特別的地方
[00:12:10.000 --> 00:12:12.000]  他說我所禱告的
[00:12:12.000 --> 00:12:16.000]  就是要你們的阿加皮愛心
[00:12:16.000 --> 00:12:20.000]  在知識和各樣的見識上
[00:12:20.000 --> 00:12:23.000]  這個字在希臘文叫
[00:12:23.000 --> 00:12:26.000]  Epignosis
[00:12:26.000 --> 00:12:28.000]  這個字本身很多時候
[00:12:28.000 --> 00:12:31.000]  是形容聖經的知識
[00:12:31.000 --> 00:12:33.000]  就是說我們對聖經的認識
[00:12:33.000 --> 00:12:36.000]  不只是它說甚麼
[00:12:36.000 --> 00:12:41.000]  而且要認識它說的是甚麼意思
[00:12:41.000 --> 00:12:43.000]  甚至要認識
[00:12:43.000 --> 00:12:46.000]  為甚麼它要這樣說
[00:12:46.000 --> 00:12:48.000]  它說了這些
[00:12:48.000 --> 00:12:51.000]  對我們有甚麼意義
[00:12:51.000 --> 00:12:53.000]  這個是知識
[00:12:53.000 --> 00:12:55.000]  但另一方面來說
[00:12:55.000 --> 00:12:58.000]  Epignosis除了聖經那種知識之外
[00:12:58.000 --> 00:13:03.000]  它也包括了各種不同的其他的知識
[00:13:03.000 --> 00:13:05.000]  換句話來說
[00:13:05.000 --> 00:13:07.000]  聖經是要求我們
[00:13:07.000 --> 00:13:11.000]  不只是認識我們自己的聖經
[00:13:11.000 --> 00:13:13.000]  知己
[00:13:13.000 --> 00:13:16.000]  它甚至要求我們要知彼
[00:13:16.000 --> 00:13:19.000]  要了解異端邪教
[00:13:19.000 --> 00:13:21.000]  他們所說的是甚麼
[00:13:21.000 --> 00:13:24.000]  一般的人他們想的是甚麼
[00:13:24.000 --> 00:13:27.000]  以致我們能夠一針見血
[00:13:27.000 --> 00:13:29.000]  按著他們的需要
[00:13:29.000 --> 00:13:32.000]  按著他們心裏的疑惑
[00:13:32.000 --> 00:13:35.000]  能夠解開他們的困局
[00:13:35.000 --> 00:13:38.000]  讓他們能夠明白聖經說的是甚麼
[00:13:38.000 --> 00:13:40.000]  第二是甚麼意思
[00:13:40.000 --> 00:13:45.000]  第三對他們對我們有甚麼特別的意義
[00:13:45.000 --> 00:13:47.000]  這是非常重要
[00:13:47.000 --> 00:13:52.000]  接著我們看到一章第十節的上半段
[00:13:52.000 --> 00:13:54.000]  它說是使你們
[00:13:54.000 --> 00:13:59.000]  是叫我們用阿加皮的愛去愛神的話
[00:13:59.000 --> 00:14:01.000]  去認識
[00:14:01.000 --> 00:14:03.000]  換句話來說
[00:14:03.000 --> 00:14:07.000]  尋根究底地去了解其他人的看法
[00:14:07.000 --> 00:14:09.000]  異端的看法
[00:14:09.000 --> 00:14:13.000]  然後我們將我們從聖經領受的東西
[00:14:13.000 --> 00:14:16.000]  去回應這些看法
[00:14:16.000 --> 00:14:18.000]  很重要
[00:14:18.000 --> 00:14:19.000]  為甚麼要這樣
[00:14:19.000 --> 00:14:21.000]  就是因為神要我們
[00:14:21.000 --> 00:14:23.000]  透過保羅說
[00:14:23.000 --> 00:14:26.000]  是使你們能夠分別是非
[00:14:26.000 --> 00:14:30.000]  或者是做一些更好的抉擇
[00:14:30.000 --> 00:14:32.000]  更好的事
[00:14:32.000 --> 00:14:34.000]  分別是非來做甚麼
[00:14:34.000 --> 00:14:37.000]  是叫我們做一個誠實無過
[00:14:37.000 --> 00:14:39.000]  或者活在真理裏面
[00:14:39.000 --> 00:14:42.000]  不會行差踏錯的人
[00:14:42.000 --> 00:14:44.000]  這就是我們最重要
[00:14:44.000 --> 00:14:46.000]  為甚麼要了解真理
[00:14:46.000 --> 00:14:50.000]  認識真理最重要的目的
[00:14:50.000 --> 00:14:53.000]  表達在Epipnosis上
[00:14:53.000 --> 00:14:56.000]  如果有阿加皮的愛
[00:14:56.000 --> 00:14:59.000]  我們就一定會自動自覺
[00:14:59.000 --> 00:15:02.000]  去更多的了解聖經
[00:15:02.000 --> 00:15:05.000]  到底它的原文是甚麼意思
[00:15:05.000 --> 00:15:07.000]  按著它的上文下理
[00:15:07.000 --> 00:15:09.000]  它應該是甚麼意思
[00:15:09.000 --> 00:15:11.000]  按著它的文法結構
[00:15:11.000 --> 00:15:15.000]  按著整本聖經對那個字的認識
[00:15:15.000 --> 00:15:17.000]  到底是甚麼
[00:15:17.000 --> 00:15:19.000]  以至我們分析它的時候
[00:15:19.000 --> 00:15:22.000]  就能夠有一種確確實實的信心
[00:15:22.000 --> 00:15:24.000]  但另一方面
[00:15:24.000 --> 00:15:28.000]  只是知而不行是不行的
[00:15:28.000 --> 00:15:30.000]  知道了的東西
[00:15:30.000 --> 00:15:32.000]  我們更加要怎樣呢
[00:15:32.000 --> 00:15:33.000]  去活出來
[00:15:33.000 --> 00:15:35.000]  這就是分別
[00:15:35.000 --> 00:15:39.000]  為甚麼聖經叫我們要多而又多
[00:15:39.000 --> 00:15:41.000]  去愛
[00:15:41.000 --> 00:15:43.000]  愛甚麼呢
[00:15:43.000 --> 00:15:45.000]  就是愛聖經的說話
[00:15:45.000 --> 00:15:47.000]  聖經的知識和各樣的知識上
[00:15:47.000 --> 00:15:49.000]  就是因為這樣
[00:15:49.000 --> 00:15:53.000]  我們才懂得去分辨
[00:15:53.000 --> 00:15:55.000]  是非黑白
[00:15:55.000 --> 00:15:57.000]  異端和真理
[00:15:57.000 --> 00:15:59.000]  另一方面
[00:15:59.000 --> 00:16:01.000]  當我們分辨了的時候
[00:16:01.000 --> 00:16:06.000]  我們就能夠救那些迷在當中的人
[00:16:06.000 --> 00:16:08.000]  我自己本身在過去裏面
[00:16:08.000 --> 00:16:12.000]  曾經有多次不同的經歷
[00:16:12.000 --> 00:16:16.000]  來將一些垂死的人
[00:16:16.000 --> 00:16:18.000]  帶回頭
[00:16:18.000 --> 00:16:20.000]  我有一段時間
[00:16:20.000 --> 00:16:22.000]  傳呼音的時候
[00:16:22.000 --> 00:16:24.000]  就帶了一些醫生信
[00:16:24.000 --> 00:16:27.000]  我帶信的主要原因是甚麼呢
[00:16:27.000 --> 00:16:29.000]  就是因為那時候
[00:16:29.000 --> 00:16:34.000]  是受到一個醫委會的審判
[00:16:34.000 --> 00:16:37.000]  是非常痛苦
[00:16:37.000 --> 00:16:39.000]  是非常難過
[00:16:39.000 --> 00:16:42.000]  因為醫委會審這個人的時候
[00:16:42.000 --> 00:16:45.000]  報紙就已經出來了
[00:16:45.000 --> 00:16:48.000]  就說斷錯症
[00:16:48.000 --> 00:16:50.000]  治死人
[00:16:50.000 --> 00:16:52.000]  或者是越治越差
[00:16:52.000 --> 00:16:54.000]  無良醫
[00:16:54.000 --> 00:16:56.000]  無良的醫生等等
[00:16:56.000 --> 00:16:59.000]  這些東西在各種不同的報紙
[00:16:59.000 --> 00:17:01.000]  就會刊登出來
[00:17:01.000 --> 00:17:03.000]  刊登出來之後
[00:17:03.000 --> 00:17:05.000]  百詞莫辯
[00:17:05.000 --> 00:17:08.000]  但是馬上出現的一件事
[00:17:08.000 --> 00:17:11.000]  就是那些病人就會卻步了
[00:17:11.000 --> 00:17:12.000]  是因為這樣的緣故
[00:17:12.000 --> 00:17:14.000]  當他們被醫委會
[00:17:14.000 --> 00:17:16.000]  將名字打出來的時候
[00:17:16.000 --> 00:17:19.000]  其實他們已經是
[00:17:19.000 --> 00:17:21.000]  忍受著沒有生意
[00:17:21.000 --> 00:17:23.000]  沒有病人
[00:17:23.000 --> 00:17:25.000]  然後天天納空租
[00:17:25.000 --> 00:17:28.000]  每個月你要發工資
[00:17:28.000 --> 00:17:30.000]  但是完全沒有收入
[00:17:30.000 --> 00:17:32.000]  一個這樣的情況
[00:17:32.000 --> 00:17:34.000]  是因為這樣對很多的醫生來說
[00:17:34.000 --> 00:17:36.000]  他們是痛不欲生
[00:17:36.000 --> 00:17:39.000]  好像一生他們的事業
[00:17:39.000 --> 00:17:40.000]  就原版這樣
[00:17:40.000 --> 00:17:41.000]  還沒審的
[00:17:41.000 --> 00:17:43.000]  他們已經是這樣
[00:17:43.000 --> 00:17:45.000]  我帶走這個醫生信了主之後
[00:17:45.000 --> 00:17:48.000]  他經歷過很痛苦的一些經歷
[00:17:48.000 --> 00:17:50.000]  但是信了主之後
[00:17:50.000 --> 00:17:51.000]  我就鼓勵他
[00:17:51.000 --> 00:17:53.000]  神一定會用你這個經歷
[00:17:53.000 --> 00:17:56.000]  來幫助更多其他的人
[00:17:56.000 --> 00:17:59.000]  我因為這樣的緣故
[00:17:59.000 --> 00:18:01.000]  每一次報紙上
[00:18:01.000 --> 00:18:03.000]  賣了某些醫生也好
[00:18:03.000 --> 00:18:04.000]  什麼也好
[00:18:04.000 --> 00:18:06.000]  這些新聞出來的時候
[00:18:06.000 --> 00:18:08.000]  這位弟兄
[00:18:08.000 --> 00:18:12.000]  他就去找到這些醫生的電話
[00:18:12.000 --> 00:18:13.000]  聯絡他們
[00:18:13.000 --> 00:18:15.000]  告訴他們兄弟
[00:18:15.000 --> 00:18:17.000]  我也是醫生
[00:18:17.000 --> 00:18:19.000]  我也受過你那些痛苦
[00:18:19.000 --> 00:18:21.000]  不過那時候
[00:18:21.000 --> 00:18:24.000]  我有一個人來指點我
[00:18:24.000 --> 00:18:25.000]  一個迷津
[00:18:25.000 --> 00:18:28.000]  我因為指點迷津之後
[00:18:28.000 --> 00:18:29.000]  我突然之間
[00:18:29.000 --> 00:18:31.000]  發現我越害怕
[00:18:31.000 --> 00:18:33.000]  我就越容易輸
[00:18:33.000 --> 00:18:35.000]  但當我不害怕的時候
[00:18:35.000 --> 00:18:37.000]  我就不怕他
[00:18:37.000 --> 00:18:39.000]  我就迎難而上
[00:18:39.000 --> 00:18:40.000]  是因為這樣
[00:18:40.000 --> 00:18:43.000]  我渡過了那段最痛苦的時間
[00:18:43.000 --> 00:18:45.000]  我不如進去跟你聊聊天
[00:18:45.000 --> 00:18:47.000]  我感恩的是
[00:18:47.000 --> 00:18:49.000]  透過這個醫生
[00:18:49.000 --> 00:18:51.000]  我帶了好幾個這樣的醫生
[00:18:51.000 --> 00:18:53.000]  來信主
[00:18:53.000 --> 00:18:55.000]  幾個都是在那個時刻
[00:18:55.000 --> 00:18:57.000]  甚至想自殺
[00:18:57.000 --> 00:18:59.000]  因為這樣
[00:18:59.000 --> 00:19:02.000]  當我去到那個地方的時候
[00:19:02.000 --> 00:19:04.000]  我預先已經跟他講了
[00:19:04.000 --> 00:19:06.000]  他心裡要講的話
[00:19:06.000 --> 00:19:08.000]  我說某某醫生
[00:19:08.000 --> 00:19:12.000]  我很明白你的感受
[00:19:12.000 --> 00:19:14.000]  一去到醫委會
[00:19:14.000 --> 00:19:16.000]  你就發覺到
[00:19:16.000 --> 00:19:19.000]  你是百詞莫辯的
[00:19:19.000 --> 00:19:21.000]  第一
[00:19:21.000 --> 00:19:23.000]  法官是他
[00:19:23.000 --> 00:19:25.000]  醫委會選的那個法官
[00:19:25.000 --> 00:19:27.000]  第二
[00:19:27.000 --> 00:19:31.000]  那個指控官
[00:19:31.000 --> 00:19:34.000]  檢控官是他
[00:19:34.000 --> 00:19:37.000]  檢控官也是他選的
[00:19:37.000 --> 00:19:38.000]  第三
[00:19:38.000 --> 00:19:40.000]  辯護律師
[00:19:40.000 --> 00:19:42.000]  都是要通過他
[00:19:42.000 --> 00:19:43.000]  為什麼會這樣呢
[00:19:43.000 --> 00:19:47.000]  就是因為當時有一個保險公司
[00:19:47.000 --> 00:19:50.000]  是專門幫助那些醫生
[00:19:50.000 --> 00:19:52.000]  來賣保險
[00:19:52.000 --> 00:19:54.000]  透過這樣
[00:19:54.000 --> 00:19:56.000]  如果他們輸的時候
[00:19:56.000 --> 00:19:58.000]  保險公司就賠給他們
[00:19:58.000 --> 00:20:00.000]  但這個保險公司
[00:20:00.000 --> 00:20:03.000]  為了繼續有生意
[00:20:03.000 --> 00:20:07.000]  他就不敢得罪醫委會
[00:20:07.000 --> 00:20:08.000]  是因為這樣
[00:20:08.000 --> 00:20:09.000]  很多時候
[00:20:09.000 --> 00:20:12.000]  他未必去得很盡
[00:20:12.000 --> 00:20:14.000]  一不去得盡的時間
[00:20:14.000 --> 00:20:16.000]  就變成醫委會
[00:20:16.000 --> 00:20:18.000]  樣樣的事情
[00:20:18.000 --> 00:20:21.000]  他們覺得是他們對的
[00:20:21.000 --> 00:20:23.000]  這是很危險的事
[00:20:23.000 --> 00:20:25.000]  我記得有一次
[00:20:25.000 --> 00:20:28.000]  當這個醫生和我談的時候
[00:20:28.000 --> 00:20:30.000]  他就說出他自己
[00:20:30.000 --> 00:20:32.000]  很冤屈的感覺
[00:20:32.000 --> 00:20:35.000]  這個病人幾年前來找他
[00:20:35.000 --> 00:20:37.000]  因為他有肝的
[00:20:37.000 --> 00:20:39.000]  一個私刑
