
[00:00:00.000 --> 00:00:06.000]  大家見開聖經 創世記27章
[00:08:03.000 --> 00:08:04.000]  女兒馬上說
[00:08:04.000 --> 00:08:05.000]  不要緊的
[00:08:05.000 --> 00:08:09.000]  你買部iPad給我就行了
[00:08:09.000 --> 00:08:12.000]  利用媽媽爸爸那種怯懼的心理
[00:08:12.000 --> 00:08:17.000]  而去得到一些自己想得到的物質的利益
[00:08:17.000 --> 00:08:19.000]  有些時候在家庭的關係當中
[00:08:19.000 --> 00:08:22.000]  何時出現了操控控制的情況
[00:08:22.000 --> 00:08:25.000]  關係就會淡化了
[00:08:25.000 --> 00:08:27.000]  甚至破裂了
[00:08:27.000 --> 00:08:30.000]  有位很資深的輔導員曾經這樣說
[00:08:30.000 --> 00:08:34.000]  他說你要去破壞一段關係
[00:08:34.000 --> 00:08:36.000]  破壞一段感情
[00:08:36.000 --> 00:08:38.000]  很簡單的
[00:08:38.000 --> 00:08:42.000]  只要你發言當中有操控
[00:08:42.000 --> 00:08:45.000]  關係就會破裂
[00:08:45.000 --> 00:08:47.000]  當你發覺原來你被人支配著
[00:08:47.000 --> 00:08:50.000]  你的感情被人控制著的時候
[00:08:50.000 --> 00:08:52.000]  你就不會再信任對方
[00:08:52.000 --> 00:08:54.000]  關係就會破裂
[00:08:54.000 --> 00:08:56.000]  甚至會消失
[00:08:56.000 --> 00:08:58.000]  很多時候人在不自覺當中
[00:08:58.000 --> 00:09:00.000]  內心出現一些慾望
[00:09:00.000 --> 00:09:01.000]  但是不理一切
[00:09:01.000 --> 00:09:05.000]  要達到自己想達到的慾望
[00:09:05.000 --> 00:09:08.000]  而帶來一對家庭的破壞
[00:09:08.000 --> 00:09:10.000]  我們見到在《創世記》27章
[00:09:10.000 --> 00:09:12.000]  一個很特別的例子
[00:09:12.000 --> 00:09:15.000]  就是尼伯加他不想見到
[00:09:15.000 --> 00:09:19.000]  自己不喜歡的大兒子得到祝福
[00:09:19.000 --> 00:09:21.000]  也不嘗試溝通
[00:09:21.000 --> 00:09:24.000]  因此用了欺騙的方法
[00:09:24.000 --> 00:09:27.000]  但這個方法最終帶來的影響
[00:09:27.000 --> 00:09:31.000]  是對整個家族一個很大的禍害
[00:09:31.000 --> 00:09:35.000]  大家看看在第十九節
[00:09:35.000 --> 00:09:37.000]  這個兒子受到母親的影響
[00:09:37.000 --> 00:09:39.000]  他開始說謊
[00:09:39.000 --> 00:09:41.000]  第十九節
[00:09:41.000 --> 00:09:44.000]  當時這位二嬸
[00:09:44.000 --> 00:09:46.000]  她其實也察覺到一些問題
[00:09:46.000 --> 00:09:49.000]  亞各對他的父親說
[00:09:49.000 --> 00:09:51.000]  我就是你的長子爾素
[00:09:51.000 --> 00:09:52.000]  你吩咐我作的
[00:09:52.000 --> 00:09:54.000]  我已經照樣作了
[00:09:54.000 --> 00:09:56.000]  當時二嬸問他
[00:09:56.000 --> 00:09:57.000]  你是誰來的
[00:09:57.000 --> 00:09:58.000]  看不清楚
[00:09:58.000 --> 00:09:59.000]  但亞各竟然說
[00:09:59.000 --> 00:10:02.000]  我就是爾素
[00:10:02.000 --> 00:10:06.000]  他很大膽地說這個謊話
[00:10:06.000 --> 00:10:08.000]  但接著二嬸就很奇怪
[00:10:08.000 --> 00:10:11.000]  我剛剛叫你出去打獵
[00:10:11.000 --> 00:10:13.000]  怎麼這麼快就打獵回來了
[00:10:13.000 --> 00:10:15.000]  這麼快的
[00:10:15.000 --> 00:10:16.000]  亞各怎麼回答呢?
[00:10:16.000 --> 00:10:18.000]  第二十節中間
[00:10:18.000 --> 00:10:19.000]  亞各回答
[00:10:19.000 --> 00:10:21.000]  因為耶和華是你的神
[00:10:21.000 --> 00:10:23.000]  叫我碰著好機會
[00:10:23.000 --> 00:10:25.000]  甜言蜜語
[00:10:25.000 --> 00:10:26.000]  神祝福我
[00:10:26.000 --> 00:10:28.000]  讓我很快打了獵回來
[00:10:28.000 --> 00:10:29.000]  馬上煮了給你吃
[00:10:29.000 --> 00:10:31.000]  又另一個假話
[00:10:31.000 --> 00:10:32.000]  接著再去的時候
[00:10:32.000 --> 00:10:35.000]  你看二十四節
[00:10:35.000 --> 00:10:36.000]  在二十四節
[00:10:36.000 --> 00:10:38.000]  二嬸就問
[00:10:38.000 --> 00:10:42.000]  你真的不是我的兒子爾素嗎?
[00:10:42.000 --> 00:10:48.000]  亞各再一次清楚地欺騙父親
[00:10:48.000 --> 00:10:50.000]  我是
[00:10:50.000 --> 00:10:51.000]  一個媽媽
[00:10:51.000 --> 00:10:53.000]  當她叫兒子
[00:10:53.000 --> 00:10:56.000]  你可以申請學校的書報津貼
[00:10:56.000 --> 00:10:57.000]  兒子說
[00:10:57.000 --> 00:11:01.000]  應該是基層的才可以申請到
[00:11:01.000 --> 00:11:02.000]  媽媽說
[00:11:02.000 --> 00:11:03.000]  不要緊
[00:11:03.000 --> 00:11:05.000]  拿個表來讓我填
[00:11:05.000 --> 00:11:09.000]  然後填了一個很低的入息數目
[00:11:09.000 --> 00:11:10.000]  兒子一看
[00:11:10.000 --> 00:11:14.000]  媽媽我們哪像這麼少入息啊?
[00:11:14.000 --> 00:11:15.000]  媽媽說
[00:11:15.000 --> 00:11:16.000]  不要管那麼多了
[00:11:16.000 --> 00:11:18.000]  先拿回去吧
[00:11:18.000 --> 00:11:22.000]  後來他們拿到一些書報津貼
[00:11:22.000 --> 00:11:25.000]  但是他們所損失的
[00:11:25.000 --> 00:11:28.000]  就是這個兒子從此學會了
[00:11:28.000 --> 00:11:32.000]  怎樣用欺騙的方式得到利益
[00:11:32.000 --> 00:11:34.000]  各位聽眾我們會明白
[00:11:34.000 --> 00:11:36.000]  在其中作為父母
[00:11:36.000 --> 00:11:37.000]  要很留心
[00:11:37.000 --> 00:11:38.000]  自己所做的事情
[00:11:38.000 --> 00:11:39.000]  所帶來的
[00:11:39.000 --> 00:11:42.000]  可能是對子女的一個破壞
[00:11:42.000 --> 00:11:44.000]  一個傷害
[00:11:44.000 --> 00:11:46.000]  你會以為這個時候
[00:11:46.000 --> 00:11:49.000]  你白家將祝福帶給亞各
[00:11:49.000 --> 00:11:51.000]  但是其實你會知道
[00:11:51.000 --> 00:11:54.000]  從此之後亞各要在外面奔走
[00:11:54.000 --> 00:11:55.000]  他告訴他兒子
[00:11:55.000 --> 00:11:57.000]  哥哥想殺你了
[00:11:57.000 --> 00:11:59.000]  你去舅父那裡暫避一會兒
[00:11:59.000 --> 00:12:01.000]  遲些會回來的
[00:12:01.000 --> 00:12:03.000]  這一會兒多久?
[00:12:03.000 --> 00:12:07.000]  如果大家有研讀過有關經文就知道
[00:12:07.000 --> 00:12:09.000]  二十年
[00:12:09.000 --> 00:12:11.000]  一走就二十年
[00:12:11.000 --> 00:12:15.000]  二十年蒙受他的舅父拉班多方面的欺騙
[00:12:15.000 --> 00:12:18.000]  他本身受傷害
[00:12:18.000 --> 00:12:21.000]  也是一段長的時間
[00:12:21.000 --> 00:12:22.000]  而且你會發覺
[00:12:22.000 --> 00:12:26.000]  這件事情帶來了的兄弟成仇
[00:12:26.000 --> 00:12:28.000]  你白家本身有沒有受到傷害呢?
[00:12:28.000 --> 00:12:29.000]  告訴他兒子
[00:12:29.000 --> 00:12:30.000]  不要緊的
[00:12:30.000 --> 00:12:33.000]  有什麼咒詛歸在我身上
[00:12:33.000 --> 00:12:36.000]  我想他都面對著很多的苦頭
[00:12:36.000 --> 00:12:39.000]  二嫂一定不會太喜歡這個媽媽
[00:12:39.000 --> 00:12:43.000]  就算她不知道是她教自己的弟弟這樣做
[00:12:43.000 --> 00:12:45.000]  她都會內心裏面看到媽媽
[00:12:45.000 --> 00:12:48.000]  好像很多時候都很避她
[00:12:48.000 --> 00:12:49.000]  媽媽做錯事
[00:12:49.000 --> 00:12:51.000]  心中有條刺
[00:12:51.000 --> 00:12:53.000]  不敢怎樣跟兒子說出來
[00:12:53.000 --> 00:12:56.000]  之間關係一定不會好
[00:12:56.000 --> 00:12:59.000]  很多的問題陸續地出現
[00:12:59.000 --> 00:13:01.000]  因此我們見到一個人
[00:13:01.000 --> 00:13:04.000]  當他用欺騙的手法的時候
[00:13:04.000 --> 00:13:07.000]  所帶來的是禍害
[00:13:07.000 --> 00:13:09.000]  不是祝福
[00:13:09.000 --> 00:13:11.000]  我們試試從另一個角度想
[00:13:11.000 --> 00:13:13.000]  你或許會想到
[00:13:13.000 --> 00:13:17.000]  其實媽媽做的事情是成就神的旨意
[00:13:17.000 --> 00:13:20.000]  是不是神定要祝福雅各呢?
[00:13:20.000 --> 00:13:21.000]  是的
[00:13:21.000 --> 00:13:26.000]  她做的事情是讓雅各得祝福
[00:13:26.000 --> 00:13:29.000]  是不是她造就了神的心意呢?
[00:13:29.000 --> 00:13:33.000]  大家再看看前面第26章
[00:13:33.000 --> 00:13:35.000]  26章的23節
[00:13:35.000 --> 00:13:37.000]  我們重溫的時候就會留意到
[00:13:37.000 --> 00:13:41.000]  對不起 25章
[00:13:41.000 --> 00:13:43.000]  23節
[00:13:43.000 --> 00:13:46.000]  當時在她懷孕的時候
[00:13:46.000 --> 00:13:48.000]  神經告訴她
[00:13:48.000 --> 00:13:50.000]  23節耶和華回答她
[00:13:50.000 --> 00:13:52.000]  兩國在你肚裏
[00:13:52.000 --> 00:13:56.000]  兩族要從你腹中分出來
[00:13:56.000 --> 00:13:59.000]  將來這族必強過那族
[00:13:59.000 --> 00:14:02.000]  大的要服侍小的
[00:14:02.000 --> 00:14:04.000]  尼泊加知道的
[00:14:04.000 --> 00:14:06.000]  他知道這情況
[00:14:06.000 --> 00:14:09.000]  但是他用一些方法
[00:14:09.000 --> 00:14:11.000]  用一些不正當的方法
[00:14:11.000 --> 00:14:14.000]  去成就神的旨意
[00:14:14.000 --> 00:14:16.000]  並不是神所喜悅的
[00:14:16.000 --> 00:14:18.000]  各位弟兄姊妹
[00:14:18.000 --> 00:14:21.000]  縱使你知道你有良善的目的
[00:14:21.000 --> 00:14:23.000]  但是用一些詭詐的手段
[00:14:23.000 --> 00:14:26.000]  去成全良善的目的
[00:14:26.000 --> 00:14:28.000]  都不是神所喜悅的
[00:14:28.000 --> 00:14:30.000]  說回家庭裏面
[00:14:30.000 --> 00:14:33.000]  有些家庭很想自己的少年人
[00:14:33.000 --> 00:14:36.000]  能夠回崇拜
[00:14:36.000 --> 00:14:38.000]  崇拜的時候
[00:14:38.000 --> 00:14:39.000]  兒子很不開心
[00:14:39.000 --> 00:14:41.000]  「我不回教會了」
[00:14:41.000 --> 00:14:43.000]  說了很多次又不回一兩次
[00:14:43.000 --> 00:14:45.000]  後來他跟爸爸說
[00:14:45.000 --> 00:14:49.000]  「爸爸我很想去那個派對」
[00:14:49.000 --> 00:14:51.000]  「很開心的」
[00:14:51.000 --> 00:14:52.000]  「我們去到那個地方」
[00:14:52.000 --> 00:14:53.000]  「大家一起玩」
[00:14:53.000 --> 00:14:54.000]  「爸爸問一下知道」
[00:14:54.000 --> 00:14:57.000]  「一個很危險的派對」
[00:14:57.000 --> 00:14:58.000]  說了很久之後
[00:14:58.000 --> 00:15:00.000]  兒子不肯不去
[00:15:00.000 --> 00:15:01.000]  最後爸爸說
[00:15:01.000 --> 00:15:02.000]  「好吧」
[00:15:02.000 --> 00:15:05.000]  「如果你回崇拜就讓你去吧」
[00:15:05.000 --> 00:15:07.000]  可能爸爸用心良苦
[00:15:07.000 --> 00:15:10.000]  很想兒子能夠回崇拜
[00:15:10.000 --> 00:15:11.000]  但有些時候
[00:15:11.000 --> 00:15:15.000]  用了一些不必要的交換方式
[00:15:15.000 --> 00:15:17.000]  可能帶來的
[00:15:17.000 --> 00:15:19.000]  未必是真正的祝福
[00:15:19.000 --> 00:15:21.000]  如果大家有印象
[00:15:21.000 --> 00:15:23.000]  記得聖經提及大衛
[00:15:23.000 --> 00:15:25.000]  當他逃避掃落的追殺的時候
[00:15:25.000 --> 00:15:26.000]  去了一個地方
[00:15:26.000 --> 00:15:29.000]  隱居在曠野的山洞裏面
[00:15:29.000 --> 00:15:30.000]  突然間竟然發覺
[00:15:30.000 --> 00:15:33.000]  掃落也進入了一個山洞
[00:15:33.000 --> 00:15:36.000]  他們在山洞的深入地方
[00:15:36.000 --> 00:15:38.000]  那些跟隨大衛的人
[00:15:38.000 --> 00:15:39.000]  就告訴他
[00:15:39.000 --> 00:15:40.000]  「大衛大衛啊」
[00:15:40.000 --> 00:15:42.000]  「神祝福你了」
[00:15:42.000 --> 00:15:44.000]  「神將你的敵人交在你的手裏面」
[00:15:44.000 --> 00:15:46.000]  「你看他在你的面前」
[00:15:46.000 --> 00:15:48.000]  「你一刀就殺了死他」
[00:15:48.000 --> 00:15:50.000]  「不用被他追殺」
[00:15:50.000 --> 00:15:53.000]  但大衛當時很清楚知道
[00:15:53.000 --> 00:15:57.000]  這個君王是神的受高者
[00:15:57.000 --> 00:16:00.000]  他斷不可以殺神所高納的人
[00:16:00.000 --> 00:16:03.000]  雖然他知道神要將王位賜給他
[00:16:03.000 --> 00:16:05.000]  但不是透過他去殺人
[00:16:05.000 --> 00:16:07.000]  來得取他的王位
[00:16:07.000 --> 00:16:10.000]  因此他堅持拒絕
[00:16:10.000 --> 00:16:13.000]  不去殺掃落
[00:16:13.000 --> 00:16:15.000]  有些時候眼前一些機會
[00:16:15.000 --> 00:16:16.000]  讓你做一些事情
[00:16:16.000 --> 00:16:18.000]  達到某一些目的
[00:16:18.000 --> 00:16:21.000]  如果不是光明的做法
[00:16:21.000 --> 00:16:24.000]  永遠都不是神所喜悅的
[00:16:24.000 --> 00:16:26.000]  沒錯
[00:16:26.000 --> 00:16:30.000]  尼伯加他的確完成了某一些神的旨意
[00:16:30.000 --> 00:16:32.000]  但可以很清楚地說
[00:16:32.000 --> 00:16:35.000]  就算他不欺騙他的丈夫
[00:16:35.000 --> 00:16:38.000]  神仍然有他的方法去祝福雅各
[00:16:38.000 --> 00:16:40.000]  不需要我們用一些自己的方法
[00:16:40.000 --> 00:16:42.000]  來達成神的目的
[00:16:42.000 --> 00:16:45.000]  這是值得我們來到他小心思想的
[00:16:45.000 --> 00:16:46.000]  最後我們提一提
[00:16:46.000 --> 00:16:49.000]  在大家看到聖經裏面提及的耳掃
[00:16:49.000 --> 00:16:50.000]  他覺得自己很淒涼
[00:16:50.000 --> 00:16:53.000]  27章第36節
[00:16:53.000 --> 00:16:55.000]  在36節裏面
[00:16:55.000 --> 00:17:00.000]  當耳掃發現自己被弟弟騙的時候
[00:17:00.000 --> 00:17:01.000]  他就這樣說
[00:17:01.000 --> 00:17:03.000]  36節耳掃說
[00:17:03.000 --> 00:17:05.000]  他名叫雅各不是很對嗎
[00:17:05.000 --> 00:17:07.000]  因為他欺騙了我兩次
[00:17:07.000 --> 00:17:10.000]  從前他奪去我長子的名份
[00:17:10.000 --> 00:17:12.000]  現在又奪去我的祝福
[00:17:12.000 --> 00:17:16.000]  然後他心裏面有很多苦澀
[00:17:16.000 --> 00:17:17.000]  各位靈姐妹
[00:17:17.000 --> 00:17:19.000]  在很多的相處裏面
[00:17:19.000 --> 00:17:21.000]  很多時候會發覺
[00:17:21.000 --> 00:17:24.000]  人都會認為是別人傷害我
[00:17:24.000 --> 00:17:28.000]  沒錯是雅各欺騙了哥哥耳掃
[00:17:28.000 --> 00:17:30.000]  但是最根源的一個問題
[00:17:30.000 --> 00:17:31.000]  大家有沒有留意到
[00:17:31.000 --> 00:17:33.000]  聖經希伯略書第十二章提及
[00:17:33.000 --> 00:17:36.000]  耳掃貪愛世界
[00:17:36.000 --> 00:17:39.000]  輕視自己屬靈長子的名份
[00:17:39.000 --> 00:17:41.000]  用一碗紅豆湯
[00:17:41.000 --> 00:17:42.000]  大家會知道
[00:17:42.000 --> 00:17:44.000]  這個湯正在代表世界
[00:17:44.000 --> 00:17:46.000]  貪愛一點點的安殊
[00:17:46.000 --> 00:17:49.000]  而出賣了自己屬靈的福份
[00:17:49.000 --> 00:17:50.000]  因為這樣
[00:17:50.000 --> 00:17:55.000]  神就定義不讓他得到長子的福份
[00:17:55.000 --> 00:17:57.000]  是因為自己的罪
[00:17:57.000 --> 00:17:59.000]  以致引發了很多的問題
[00:17:59.000 --> 00:18:01.000]  沒錯有人的錯失
[00:18:01.000 --> 00:18:02.000]  但是很多時候
[00:18:02.000 --> 00:18:05.000]  當我們幾時以為一切都是人的責任
[00:18:05.000 --> 00:18:07.000]  不去反思自己的責任的時候
[00:18:07.000 --> 00:18:11.000]  會帶來更大的錯誤
[00:18:11.000 --> 00:18:12.000]  耳掃在憤恨
[00:18:12.000 --> 00:18:16.000]  在埋怨當中就決心做一件事
[00:18:16.000 --> 00:18:19.000]  大家再看後面的經文第四十一節
[00:18:19.000 --> 00:18:22.000]  耳掃因為他父親給雅各所築的福
[00:18:22.000 --> 00:18:24.000]  就懷恨雅各
