
[00:00:00.000 --> 00:00:05.920]  天父我們恭敬將我們每一位弟兄姊妹
[00:03:00.520 --> 00:03:03.320]  鋼琴椅子排排的擺
[00:03:03.320 --> 00:03:06.280]  到處都是沒有裝飾的
[00:03:06.280 --> 00:03:11.400]  你有沒有試過帶過你的長輩回禮堂
[00:03:11.400 --> 00:03:13.480]  特別是老人家
[00:03:13.480 --> 00:03:16.520]  一輩子都沒有回過禮堂
[00:03:16.520 --> 00:03:18.520]  他只是去廟
[00:03:18.520 --> 00:03:20.920]  他進來禮堂的時候
[00:03:20.920 --> 00:03:23.560]  你有沒有試過問他感覺是怎樣
[00:03:23.560 --> 00:03:25.800]  他可能很不習慣
[00:03:25.800 --> 00:03:29.640]  他可能覺得坐著坐兩個小時不准動
[00:03:29.640 --> 00:03:31.960]  不准去廁所
[00:03:31.960 --> 00:03:33.800]  又不准喝茶
[00:03:33.800 --> 00:03:35.720]  又不准說話
[00:03:35.720 --> 00:03:36.760]  很不同的
[00:03:36.760 --> 00:03:39.560]  無論布枝
[00:03:39.560 --> 00:03:42.440]  講台這件事很西方的
[00:03:42.440 --> 00:03:43.560]  我不知道你覺不覺得
[00:03:44.040 --> 00:03:48.680]  東方人很少有講台這回事
[00:03:48.680 --> 00:03:53.560]  不單只是布置的問題
[00:03:53.560 --> 00:03:57.000]  例如主日崇拜的程序
[00:03:57.000 --> 00:04:01.480]  整個過程
[00:04:01.480 --> 00:04:07.400]  其實我們是抄襲西方的文化
[00:04:07.400 --> 00:04:09.400]  很簡單的一件事就是
[00:04:09.400 --> 00:04:13.000]  西方的敬拜是很安靜的
[00:04:13.000 --> 00:04:15.800]  所以很有秩序的
[00:04:15.800 --> 00:04:18.120]  很多人在一起都好
[00:04:18.120 --> 00:04:20.120]  示範一唱詩
[00:04:20.120 --> 00:04:22.120]  大家全堂就肅靜了
[00:04:22.120 --> 00:04:24.120]  這是很西方的文化
[00:04:24.120 --> 00:04:26.120]  你看看我們東方人的婚禮
[00:04:26.120 --> 00:04:28.120]  多嘈吵
[00:04:28.120 --> 00:04:30.120]  越嘈吵就越熱鬧
[00:04:30.120 --> 00:04:32.120]  你看看我們的神功戲
[00:04:32.120 --> 00:04:34.120]  我們還神
[00:04:34.120 --> 00:04:37.480]  在大花園裡擺幾台神功戲
[00:04:37.480 --> 00:04:39.080]  人們哪會坐著看
[00:04:39.080 --> 00:04:40.280]  在台上台上做
[00:04:40.280 --> 00:04:42.280]  台下台下吃花生
[00:04:42.280 --> 00:04:44.280]  大大聲說話
[00:04:44.280 --> 00:04:46.280]  這樣才算夠氣氛
[00:04:46.280 --> 00:04:48.280]  不夠氣氛就找一群人
[00:04:48.280 --> 00:04:50.280]  吹嗩吶坐在那裡
[00:04:50.280 --> 00:04:52.280]  拍得很嘈吵
[00:04:52.280 --> 00:04:54.280]  還燒炮仗
[00:04:54.280 --> 00:04:58.280]  文化其實在我們教會裡
[00:04:58.280 --> 00:05:02.280]  是我們習慣了的
[00:05:02.280 --> 00:05:04.280]  有時你試一下
[00:05:04.280 --> 00:05:08.280]  去一個完全不同文化的環境下
[00:05:08.280 --> 00:05:12.280]  你會有文化的衝擊
[00:05:12.280 --> 00:05:14.280]  文化衝擊
[00:05:14.280 --> 00:05:18.280]  很多不信的華人
[00:05:18.280 --> 00:05:20.280]  進來教會裡
[00:05:20.280 --> 00:05:22.280]  第一樣經歷的
[00:05:22.280 --> 00:05:24.280]  不是信仰的衝擊
[00:05:24.280 --> 00:05:26.280]  而是文化的衝擊
[00:05:26.280 --> 00:05:28.280]  他突然發現自己進入了一個
[00:05:28.280 --> 00:05:32.280]  跟他傳統的中國民間文化
[00:05:32.280 --> 00:05:34.280]  分逃出來的
[00:05:34.280 --> 00:05:36.280]  習慣了的東西完全不同
[00:05:36.280 --> 00:05:40.280]  聖餐呢?
[00:05:40.280 --> 00:05:42.280]  聖餐不是文化了吧?
[00:05:42.280 --> 00:05:44.280]  聖餐是聖經吩咐的
[00:05:44.280 --> 00:05:46.280]  這個餅這個杯
[00:05:46.280 --> 00:05:48.280]  不能文化
[00:05:48.280 --> 00:05:50.280]  請問你的餅是怎樣的?
[00:05:50.280 --> 00:05:52.280]  有多少人
[00:05:52.280 --> 00:05:54.280]  你們的聖餐餅是無教餅?
[00:05:54.280 --> 00:05:56.280]  請舉手
[00:05:56.280 --> 00:05:58.280]  其他人吃什麼?
[00:05:58.280 --> 00:06:00.280]  麵包?
[00:06:00.280 --> 00:06:02.280]  梳打餅?
[00:06:02.280 --> 00:06:06.280]  我在美國在英國去過
[00:06:06.280 --> 00:06:08.280]  很多教會參加聖餐
[00:06:08.280 --> 00:06:10.280]  我可以說最好吃的那家是哪家?
[00:06:10.280 --> 00:06:14.280]  麵包很香的
[00:06:14.280 --> 00:06:18.280]  買一磅方包回來切開它
[00:06:18.280 --> 00:06:20.280]  一粒粒派出去
[00:06:20.280 --> 00:06:22.280]  有什麼不對?
[00:06:22.280 --> 00:06:24.280]  那個就是西方最容易找到的
[00:06:24.280 --> 00:06:28.280]  平常吃的東西
[00:06:28.280 --> 00:06:30.280]  不是猶太人那個無教餅
[00:06:30.280 --> 00:06:32.280]  就算發了烤
[00:06:32.280 --> 00:06:34.280]  有發粉
[00:06:34.280 --> 00:06:36.280]  用了普通的麵包
[00:06:36.280 --> 00:06:38.280]  沒有覺得不妥的
[00:06:38.280 --> 00:06:40.280]  很少教會會堅持
[00:06:40.280 --> 00:06:42.280]  用無教餅才是首聖餐
[00:06:42.280 --> 00:06:44.280]  就正如很少人會堅持
[00:06:44.280 --> 00:06:46.280]  用葡萄酒不能用葡萄汁
[00:06:46.280 --> 00:06:48.280]  來做首聖餐
[00:06:48.280 --> 00:06:52.280]  你知道耶穌最後晚餐肯定不是喝拉賓娜的
[00:06:52.280 --> 00:06:54.280]  肯定是喝葡萄酒
[00:06:54.280 --> 00:06:56.280]  所以B.B.Worthy
[00:06:56.280 --> 00:06:58.280]  一個很出名的普林斯頓神學家
[00:06:58.280 --> 00:07:00.280]  當時在普林斯頓讀書的時候
[00:07:00.280 --> 00:07:02.280]  有一個教授跟我們說他的故事
[00:07:02.280 --> 00:07:04.280]  他說他去教會
[00:07:04.280 --> 00:07:06.280]  如果教會的聖餐不是用酒
[00:07:06.280 --> 00:07:08.280]  他拒絕領聖餐
[00:07:08.280 --> 00:07:10.280]  他說這個不合聖經
[00:07:10.280 --> 00:07:12.280]  用葡萄汁
[00:07:12.280 --> 00:07:14.280]  用白麵包已經是文化
[00:07:14.280 --> 00:07:16.280]  所以為什麼不能用普洱茶
[00:07:16.280 --> 00:07:18.280]  用粢飯
[00:07:18.280 --> 00:07:20.280]  用壽司
[00:07:20.280 --> 00:07:22.280]  豆漿
[00:07:22.280 --> 00:07:24.280]  聖餐都是文化
[00:07:24.280 --> 00:07:26.280]  已經變了
[00:07:26.280 --> 00:07:28.280]  猶太人的最後晚餐
[00:07:28.280 --> 00:07:30.280]  無餃餅和葡萄酒
[00:07:30.280 --> 00:07:32.280]  很多教會不可以喝酒
[00:07:32.280 --> 00:07:34.280]  怎麼可以用酒
[00:07:34.280 --> 00:07:36.280]  耶穌水變酒加拿分
[00:07:36.280 --> 00:07:38.280]  耶穌沒有喝的
[00:07:38.280 --> 00:07:40.280]  你聽我這個說法
[00:07:40.280 --> 00:07:42.280]  文化
[00:07:42.280 --> 00:07:44.280]  有時不單是禮儀
[00:07:44.280 --> 00:07:46.280]  佈置
[00:07:46.280 --> 00:07:48.280]  場所
[00:07:48.280 --> 00:07:50.280]  和西方文化借來用的東西
[00:07:50.280 --> 00:07:52.280]  這麼多
[00:07:52.280 --> 00:07:54.280]  在教會開會
[00:07:54.280 --> 00:07:56.280]  我們達到一個討論
[00:07:56.280 --> 00:07:58.280]  有結論的過程
[00:07:58.280 --> 00:08:00.280]  都很西方
[00:08:00.280 --> 00:08:02.280]  我們有議程
[00:08:02.280 --> 00:08:04.280]  有議程
[00:08:04.280 --> 00:08:06.280]  聽到老人家摸不著頭腦
[00:08:06.280 --> 00:08:08.280]  我們這樣開會才有效
[00:08:08.280 --> 00:08:10.280]  又帶一個英文過去
[00:08:10.280 --> 00:08:12.280]  中國人怎麼開會的
[00:08:12.280 --> 00:08:14.280]  我們時常看中國
[00:08:14.280 --> 00:08:16.280]  看基本法
[00:08:16.280 --> 00:08:18.280]  怎麼處理
[00:08:18.280 --> 00:08:20.280]  全部都是協商
[00:08:20.280 --> 00:08:22.280]  開會的時候不是真的談什麼
[00:08:22.280 --> 00:08:24.280]  大家已經同意
[00:08:24.280 --> 00:08:26.280]  坐在一起
[00:08:26.280 --> 00:08:28.280]  給面子
[00:08:28.280 --> 00:08:30.280]  客氣
[00:08:30.280 --> 00:08:32.280]  不是在開會的時候說
[00:08:32.280 --> 00:08:34.280]  是開會之外的時候
[00:08:34.280 --> 00:08:36.280]  談妥
[00:08:36.280 --> 00:08:38.280]  協商
[00:08:38.280 --> 00:08:40.280]  沒有對和錯的分別
[00:08:40.280 --> 00:08:42.280]  但我們今天在教會裡
[00:08:42.280 --> 00:08:44.280]  這些東西令我們產生很多衝突
[00:08:44.280 --> 00:08:46.280]  有時不是信仰的衝突
[00:08:46.280 --> 00:08:48.280]  有時只不過是文化上的衝突
[00:08:48.280 --> 00:08:50.280]  尤其是去完外國留學
[00:08:50.280 --> 00:08:52.280]  開會當然重要
[00:08:52.280 --> 00:08:54.280]  軍事時機
[00:08:54.280 --> 00:08:56.280]  0010到0030討論這件事
[00:08:56.280 --> 00:08:58.280]  是什麼來的
[00:08:58.280 --> 00:09:00.280]  每一個文化有它自己特別的地方
[00:09:00.280 --> 00:09:06.280]  也都不可避免的影響我們的生活
[00:09:06.280 --> 00:09:08.280]  影響我們的行事
[00:09:08.280 --> 00:09:12.280]  又影響我們的思想
[00:09:12.280 --> 00:09:14.280]  教會
[00:09:14.280 --> 00:09:16.280]  毫不例外
[00:09:16.280 --> 00:09:18.280]  從崇拜到聖餐
[00:09:18.280 --> 00:09:20.280]  到禮堂到講壇
[00:09:20.280 --> 00:09:22.280]  到開會
[00:09:22.280 --> 00:09:24.280]  到教會的組織
[00:09:24.280 --> 00:09:26.280]  全部都有文化的痕跡
[00:09:26.280 --> 00:09:28.280]  東方也好
[00:09:28.280 --> 00:09:30.280]  西方也好
[00:09:30.280 --> 00:09:32.280]  北美也好
[00:09:32.280 --> 00:09:34.280]  歐洲也好
[00:09:34.280 --> 00:09:36.280]  希臘也好拉丁也好
[00:09:36.280 --> 00:09:38.280]  文化的色彩是我們避免不到的
[00:09:38.280 --> 00:09:40.280]  這些是比較實際的
[00:09:40.280 --> 00:09:42.280]  信仰的核心
[00:09:42.280 --> 00:09:44.280]  神學本身文化不是那麼重要
[00:09:44.280 --> 00:09:46.280]  真理最重要
[00:09:46.280 --> 00:09:48.280]  我們教很重要
[00:09:48.280 --> 00:09:50.280]  很核心的教義
[00:09:50.280 --> 00:09:52.280]  我給你看看文化的色彩
[00:09:52.280 --> 00:09:54.280]  新約聖經
[00:09:54.280 --> 00:09:56.280]  約翰福音開宗明義
[00:09:56.280 --> 00:09:58.280]  跟我們說
[00:09:58.280 --> 00:10:00.280]  太初有道,道與神同在,道就是神
[00:10:00.280 --> 00:10:02.280]  跟著跟我們說
[00:10:02.280 --> 00:10:04.280]  道成了肉身,住在我們中間
[00:10:04.280 --> 00:10:06.280]  充充滿滿有恩典
[00:10:06.280 --> 00:10:08.280]  有真理,我們見過它的榮光
[00:10:08.280 --> 00:10:10.280]  是父獨生子的榮光
[00:10:10.280 --> 00:10:12.280]  所以道就是耶穌基督
[00:10:12.280 --> 00:10:14.280]  這是真理
[00:10:14.280 --> 00:10:16.280]  這是文化
[00:10:16.280 --> 00:10:18.280]  道,我有沒有跟你說過
[00:10:18.280 --> 00:10:20.280]  Logos是從哪裡出來的
[00:10:20.280 --> 00:10:22.280]  希臘的哲學
[00:10:22.280 --> 00:10:24.280]  如果你讀克拉圖的對話錄
[00:10:24.280 --> 00:10:26.280]  Timaeus
[00:10:26.280 --> 00:10:28.280]  這一篇的對話錄
[00:10:28.280 --> 00:10:30.280]  一直到中世紀的時候
[00:10:30.280 --> 00:10:34.280]  仍然是研究宇宙論必讀的經典文章
[00:10:34.280 --> 00:10:36.280]  但自從文藝復興
[00:10:36.280 --> 00:10:38.280]  啟蒙時期之後
[00:10:38.280 --> 00:10:40.280]  這就變成了哲學的文章
[00:10:40.280 --> 00:10:42.280]  不再是宇宙論
[00:10:42.280 --> 00:10:44.280]  不再是科學的文章
[00:10:44.280 --> 00:10:46.280]  克拉圖這一篇的對話錄
[00:10:46.280 --> 00:10:48.280]  嘗試用數學
[00:10:48.280 --> 00:10:50.280]  計算出宇宙的結構
[00:10:50.280 --> 00:10:52.280]  在宇宙的結構當中
[00:10:52.280 --> 00:10:54.280]  高方程式裡
[00:10:54.280 --> 00:10:56.280]  有一個常數
[00:10:56.280 --> 00:10:58.280]  一個constant
[00:10:58.280 --> 00:11:00.280]  這個常數你掌握到
[00:11:00.280 --> 00:11:02.280]  就能計算出整個宇宙
[00:11:02.280 --> 00:11:04.280]  軌跡
[00:11:04.280 --> 00:11:06.280]  運行的結構
[00:11:06.280 --> 00:11:08.280]  比例
[00:11:08.280 --> 00:11:10.280]  這個constant這個常數
[00:11:10.280 --> 00:11:12.280]  在希臘文叫logos
[00:11:12.280 --> 00:11:14.280]  道
[00:11:14.280 --> 00:11:16.280]  所以這個道不是我們
[00:11:16.280 --> 00:11:18.280]  中國人心目中想的道
[00:11:18.280 --> 00:11:20.280]  不是道家的道
[00:11:20.280 --> 00:11:22.280]  不是老子的道
[00:11:22.280 --> 00:11:24.280]  不是道可道非常道
[00:11:24.280 --> 00:11:26.280]  不可道說不出的
[00:11:26.280 --> 00:11:28.280]  完全沒有關係
[00:11:28.280 --> 00:11:30.280]  這個道在《西洋聖經》引用約翰
[00:11:30.280 --> 00:11:32.280]  是借用了希臘哲學裡
[00:11:32.280 --> 00:11:34.280]  一個文化的觀念
[00:11:34.280 --> 00:11:36.280]  宇宙維繫
[00:11:36.280 --> 00:11:38.280]  宇宙的關鍵的核心
[00:11:38.280 --> 00:11:40.280]  就是耶穌基督
[00:11:40.280 --> 00:11:42.280]  用保羅的說法
[00:11:42.280 --> 00:11:44.280]  萬物是藉著祂做的
[00:11:44.280 --> 00:11:46.280]  為祂而做的
[00:11:46.280 --> 00:11:48.280]  在祂裡面而做的
[00:11:48.280 --> 00:11:50.280]  整個創造就是圍繞著耶穌基督
[00:11:50.280 --> 00:11:52.280]  這個新約聖經裡的道的基督論
[00:11:52.280 --> 00:11:54.280]  logos Christology
[00:11:54.280 --> 00:11:56.280]  這個真理的核心
[00:11:56.280 --> 00:11:58.280]  對耶穌基督的認訊上
[00:11:58.280 --> 00:12:00.280]  將基督的身份
[00:12:00.280 --> 00:12:02.280]  放回到太初與神同在
[00:12:02.280 --> 00:12:04.280]  這樣的位置上
[00:12:04.280 --> 00:12:06.280]  是從文化出來的
[00:12:06.280 --> 00:12:08.280]  或者說新約聖經
[00:12:08.280 --> 00:12:10.280]  試圖借助了
[00:12:10.280 --> 00:12:12.280]  一個希臘文化裡的觀念
[00:12:12.280 --> 00:12:16.280]  來表達真理
[00:12:16.280 --> 00:12:18.280]  如果說到上帝本身
[00:12:18.280 --> 00:12:20.280]  上一堂有同學
[00:12:20.280 --> 00:12:22.280]  私下提出
[00:12:22.280 --> 00:12:24.280]  問過三位一體的問題
[00:12:24.280 --> 00:12:26.280]  這個不是一個
[00:12:26.280 --> 00:12:28.280]  數學上的問題
[00:12:28.280 --> 00:12:30.280]  如果你要從三從一
[00:12:30.280 --> 00:12:32.280]  來入手去處理
[00:12:32.280 --> 00:12:34.280]  三位一體
[00:12:34.280 --> 00:12:36.280]  肯定是走火入魔
[00:12:36.280 --> 00:12:38.280]  這個不可能的
[00:12:38.280 --> 00:12:40.280]  這個不是一個數學上的
[00:12:40.280 --> 00:12:42.280]  邏輯關係的問題
[00:12:42.280 --> 00:12:44.280]  三位一體的問題
[00:12:44.280 --> 00:12:46.280]  或者三位一體的教義
[00:12:46.280 --> 00:12:48.280]  沒有直接出現在聖經裡
[00:12:48.280 --> 00:12:50.280]  但是聖經有好幾處的經文
[00:12:50.280 --> 00:12:52.280]  讓我們看到的而且確
[00:12:52.280 --> 00:12:54.280]  譬如耶穌受洗的時候
[00:12:54.280 --> 00:12:56.280]  聖經記載說
[00:12:56.280 --> 00:12:58.280]  耶穌站在約旦河水裡
[00:12:58.280 --> 00:13:00.280]  天開了
[00:13:00.280 --> 00:13:02.280]  天上有聲音
[00:13:02.280 --> 00:13:04.280]  聖經說
[00:13:04.280 --> 00:13:06.280]  這是我的愛子
[00:13:06.280 --> 00:13:08.280]  說話的是誰呢?
[00:13:08.280 --> 00:13:10.280]  父神,很明顯
[00:13:10.280 --> 00:13:12.280]  我所喜悅的
[00:13:12.280 --> 00:13:14.280]  聖靈就像夾子一樣
[00:13:14.280 --> 00:13:16.280]  降在頭上
[00:13:16.280 --> 00:13:18.280]  圖畫當然是畫一隻白鴿
[00:13:18.280 --> 00:13:20.280]  仿佛而已
[00:13:20.280 --> 00:13:22.280]  不是真的有一隻白鴿飛下來
[00:13:22.280 --> 00:13:24.280]  仿佛夾子
[00:13:24.280 --> 00:13:26.280]  形容行動,不是形容相貌
[00:13:26.280 --> 00:13:28.280]  三位合一的神
[00:13:28.280 --> 00:13:30.280]  聖父在天上
[00:13:30.280 --> 00:13:32.280]  在約旦河中間
[00:13:32.280 --> 00:13:34.280]  聖靈從天上降下來
[00:13:34.280 --> 00:13:36.280]  聖靈經常在聖父聖子中間
[00:13:36.280 --> 00:13:38.280]  維繫著愛的關係
[00:13:38.280 --> 00:13:40.280]  這不是
[00:13:40.280 --> 00:13:42.280]  新約聖經的教義
[00:13:42.280 --> 00:13:44.280]  但這在初期教會裡
[00:13:44.280 --> 00:13:46.280]  提出來的時候
[00:13:46.280 --> 00:13:48.280]  在教父的時期
[00:13:48.280 --> 00:13:50.280]  第一位拉丁的教父
[00:13:50.280 --> 00:13:52.280]  提出這個觀念的時候
[00:13:52.280 --> 00:13:54.280]  其實是提出一個很重要的真理
[00:13:54.280 --> 00:13:56.280]  這個真理是什麼呢?
[00:13:56.280 --> 00:13:58.280]  這個真理就是說
[00:13:58.280 --> 00:14:00.280]  你就是認識到天父
[00:14:00.280 --> 00:14:02.280]  耶穌今天不在我們中間
[00:14:02.280 --> 00:14:04.280]  但聖靈在我們中間
[00:14:04.280 --> 00:14:06.280]  教會使徒行傳開始記載
[00:14:06.280 --> 00:14:08.280]  聖靈的工作這麼明顯
[00:14:08.280 --> 00:14:10.280]  有時是透過神職歧視
[00:14:10.280 --> 00:14:12.280]  有時透過謊言,有時透過醫病
[00:14:12.280 --> 00:14:14.280]  有時透過宣講
[00:14:14.280 --> 00:14:16.280]  叫人認罪悔改
[00:14:16.280 --> 00:14:18.280]  聖靈叫人為罪為義為審判
[00:14:18.280 --> 00:14:20.280]  自己責備自己,生命的改變
[00:14:20.280 --> 00:14:22.280]  果子,品格的改造
[00:14:22.280 --> 00:14:24.280]  恩賜的建立
[00:14:24.280 --> 00:14:26.280]  透過這一切聖靈在我們中間
[00:14:26.280 --> 00:14:28.280]  就等於耶穌基督在我們中間
[00:14:28.280 --> 00:14:30.280]  就等於父神與我們同在
[00:14:30.280 --> 00:14:32.280]  這三個不同的經歷
[00:14:32.280 --> 00:14:34.280]  對父神的經歷
[00:14:34.280 --> 00:14:36.280]  對耶穌的經歷
[00:14:36.280 --> 00:14:38.280]  對聖靈的經歷
[00:14:38.280 --> 00:14:40.280]  分不開的
[00:14:40.280 --> 00:14:42.280]  換句話說
[00:14:42.280 --> 00:14:44.280]  在耶穌基督的背後
[00:14:44.280 --> 00:14:46.280]  沒有另外一個
[00:14:46.280 --> 00:14:48.280]  我們不認識的上帝
[00:14:48.280 --> 00:14:52.280]  Emil Brunner說三維一體
[00:14:52.280 --> 00:14:54.280]  錯就錯在這裡
[00:14:54.280 --> 00:14:56.280]  很多人很喜歡他
[00:14:56.280 --> 00:14:58.280]  他說在耶穌基督聖子之外
[00:14:58.280 --> 00:15:00.280]  有聖父
[00:15:00.280 --> 00:15:02.280]  這不是三維一體的意思
[00:15:02.280 --> 00:15:04.280]  三維一體正正就是要表達
[00:15:04.280 --> 00:15:06.280]  聖父、聖子、聖靈同樣是
[00:15:06.280 --> 00:15:08.280]  獨一的真神
[00:15:08.280 --> 00:15:10.280]  你沒辦法能夠從三和一解釋
[00:15:10.280 --> 00:15:12.280]  但你可以從信仰的確實
[00:15:12.280 --> 00:15:14.280]  啟示的原備
[00:15:14.280 --> 00:15:16.280]  啟示的原備
[00:15:16.280 --> 00:15:18.280]  啟示的原備
[00:15:18.280 --> 00:15:20.280]  我們對耶穌基督的認識
[00:15:20.280 --> 00:15:22.280]  正正是我們對
[00:15:22.280 --> 00:15:24.280]  父神的認識
[00:15:24.280 --> 00:15:26.280]  沒有在耶穌之外
[00:15:26.280 --> 00:15:28.280]  在耶穌裡面上帝就是愛
[00:15:28.280 --> 00:15:30.280]  在耶穌裡面上帝就是審判
[00:15:30.280 --> 00:15:32.280]  Brunner說的
[00:15:32.280 --> 00:15:34.280]  沒有這回事
[00:15:34.280 --> 00:15:36.280]  所以三維這個位格
[00:15:36.280 --> 00:15:38.280]  是什麼回事呢
[00:15:38.280 --> 00:15:40.280]  中文翻譯的拉丁文
[00:15:40.280 --> 00:15:42.280]  希臘文翻譯得很生硬
[00:15:42.280 --> 00:15:44.280]  有位格的上帝
[00:15:44.280 --> 00:15:46.280]  什麼叫做位格呢
[00:15:46.280 --> 00:15:48.280]  位字的位不是長位的位
[00:15:48.280 --> 00:15:50.280]  格
[00:15:50.280 --> 00:15:52.280]  格什麼呢
[00:15:52.280 --> 00:15:54.280]  有性格嗎
[00:15:54.280 --> 00:15:56.280]  不是翻譯的問題
[00:15:56.280 --> 00:15:58.280]  Person這個英文字
[00:15:58.280 --> 00:16:00.280]  從拉丁文轉過來
[00:16:00.280 --> 00:16:02.280]  Person這個字有兩個看法
[00:16:02.280 --> 00:16:04.280]  傳統的解釋是指
[00:16:04.280 --> 00:16:06.280]  希臘演戲的人
[00:16:06.280 --> 00:16:08.280]  戴不同的面具
[00:16:08.280 --> 00:16:10.280]  演員戴不同的面具
[00:16:10.280 --> 00:16:12.280]  這個說法很危險
[00:16:12.280 --> 00:16:14.280]  這個陷入了初期教會一個modelism的異端
[00:16:14.280 --> 00:16:16.280]  所謂形相的異端
[00:16:16.280 --> 00:16:18.280]  形相三一論的異端
[00:16:18.280 --> 00:16:20.280]  這個不是我們今天想說的東西
[00:16:20.280 --> 00:16:22.280]  可能這是另外系統神學的時候
[00:16:22.280 --> 00:16:24.280]  或者你有機會上課你會知道
[00:16:24.280 --> 00:16:26.280]  一個比較
[00:16:26.280 --> 00:16:28.280]  更加值得我們去採納的說法
[00:16:28.280 --> 00:16:30.280]  余達新牧師很強調的
[00:16:30.280 --> 00:16:32.280]  這個Persona是指著在
[00:16:32.280 --> 00:16:34.280]  羅馬的法律上
[00:16:34.280 --> 00:16:36.280]  那個所謂
[00:16:36.280 --> 00:16:38.280]  法權人的觀念
[00:16:38.280 --> 00:16:40.280]  大家對
[00:16:40.280 --> 00:16:42.280]  這一份財產
[00:16:42.280 --> 00:16:44.280]  有同樣的權利
[00:16:44.280 --> 00:16:46.280]  有相同擁有的權利
[00:16:46.280 --> 00:16:48.280]  聖父聖子聖靈
[00:16:48.280 --> 00:16:50.280]  都是同樣擁有
[00:16:50.280 --> 00:16:52.280]  獨一的真神
[00:16:52.280 --> 00:16:54.280]  的全部
[00:16:54.280 --> 00:16:56.280]  不是說三分之一
[00:16:56.280 --> 00:16:58.280]  所以這裡所說的不是
[00:16:58.280 --> 00:17:00.280]  數字的問題
[00:17:00.280 --> 00:17:02.280]  但你會發覺教會要表達一個
[00:17:02.280 --> 00:17:04.280]  這麼核心基督教的信仰
[00:17:04.280 --> 00:17:06.280]  穩宏歷史當中
[00:17:06.280 --> 00:17:08.280]  三位合一的上帝
