
[00:00:00.000 --> 00:00:05.000]  以色列記、尼西米記又來到第三次
[00:14:14.000 --> 00:14:17.000]  他一定要在場
[00:14:17.000 --> 00:14:20.000]  他要主持獻祭
[00:14:20.000 --> 00:14:21.000]  但是你不要忘記
[00:14:21.000 --> 00:14:26.000]  上帝吩咐阿倫和他的兒子
[00:14:26.000 --> 00:14:28.000]  祭司的職責
[00:14:28.000 --> 00:14:31.000]  不只是主持婚喪喜慶
[00:14:31.000 --> 00:14:33.000]  不是去到典禮的時候
[00:14:33.000 --> 00:14:36.000]  就走出來畫個十字祝福
[00:14:36.000 --> 00:14:37.000]  就走進去
[00:14:37.000 --> 00:14:38.000]  不是
[00:14:38.000 --> 00:14:41.000]  祭司一個很大的責任
[00:14:41.000 --> 00:14:45.000]  就是要教導百姓
[00:14:45.000 --> 00:14:46.000]  明白
[00:14:46.000 --> 00:14:48.000]  這裡怎麼說
[00:14:48.000 --> 00:14:50.000]  你沒記第十章
[00:14:50.000 --> 00:14:52.000]  第十一節這裡說
[00:14:52.000 --> 00:14:59.000]  是教導百姓去明白上帝一切的律例
[00:14:59.000 --> 00:15:01.000]  一切
[00:15:01.000 --> 00:15:04.000]  所以真的要通達
[00:15:04.000 --> 00:15:07.000]  要敏捷
[00:15:07.000 --> 00:15:14.000]  這個責任放在祭司利美人的身上
[00:15:14.000 --> 00:15:17.000]  你計算一下他的case load
[00:15:17.000 --> 00:15:18.000]  今天你做社工
[00:15:18.000 --> 00:15:20.000]  今天你做老師
[00:15:20.000 --> 00:15:23.000]  一對多少
[00:15:23.000 --> 00:15:25.000]  你馬上會計算
[00:15:25.000 --> 00:15:26.000]  在香港做社工
[00:15:26.000 --> 00:15:27.000]  很淒涼的
[00:15:27.000 --> 00:15:29.000]  四千多個case
[00:15:29.000 --> 00:15:30.000]  怎麼做
[00:15:30.000 --> 00:15:32.000]  很快就沒得做了
[00:15:32.000 --> 00:15:33.000]  小班教學
[00:15:33.000 --> 00:15:35.000]  一對二十個
[00:15:35.000 --> 00:15:36.000]  現在四十二個
[00:15:36.000 --> 00:15:38.000]  怎麼做
[00:15:38.000 --> 00:15:40.000]  一個祭司利美人
[00:15:40.000 --> 00:15:43.000]  要對多少個以色列人
[00:15:43.000 --> 00:15:45.000]  你計算得到嗎
[00:15:45.000 --> 00:15:47.000]  計算得到
[00:15:47.000 --> 00:15:50.000]  有十二個支派
[00:15:50.000 --> 00:15:53.000]  整個利美支派
[00:15:53.000 --> 00:15:56.000]  就是張爺和華的律法
[00:15:56.000 --> 00:16:01.000]  教導其餘的十一個支派
[00:16:01.000 --> 00:16:03.000]  請問一對多少
[00:16:03.000 --> 00:16:06.000]  一對十一
[00:16:06.000 --> 00:16:10.000]  所以我們教會應該有多少個傳道人
[00:16:10.000 --> 00:16:12.000]  沒那麼多office讓他坐
[00:16:12.000 --> 00:16:13.000]  是呀
[00:16:13.000 --> 00:16:15.000]  坐office不用那麼多人
[00:16:15.000 --> 00:16:18.000]  但如果教導百姓
[00:16:18.000 --> 00:16:22.000]  明白遵行上帝的旨意
[00:16:22.000 --> 00:16:25.000]  十一個case load
[00:16:25.000 --> 00:16:28.000]  都幾沉重
[00:16:28.000 --> 00:16:31.000]  每一個人家裡都不同
[00:16:31.000 --> 00:16:35.000]  每一個人的人生階段都不同
[00:16:35.000 --> 00:16:40.000]  每一個人面對的困難挑戰都不同
[00:16:40.000 --> 00:16:42.000]  祭司的責任
[00:16:42.000 --> 00:16:46.000]  不是訓練他們做組長那麼簡單
[00:16:46.000 --> 00:16:47.000]  祭司的責任
[00:16:47.000 --> 00:16:51.000]  不是只是叫他們回來教會做volunteer那麼簡單
[00:16:51.000 --> 00:16:55.000]  祭司的責任不是只是開會
[00:16:55.000 --> 00:16:58.000]  祭司的責任不是做行政
[00:16:58.000 --> 00:17:02.000]  祭司的責任不是CEO
[00:17:02.000 --> 00:17:06.000]  祭司的責任不是管理一個機構
[00:17:06.000 --> 00:17:08.000]  一個群體整整有條
[00:17:08.000 --> 00:17:12.000]  令到所有member都很happy
[00:17:12.000 --> 00:17:13.000]  然後人數增加
[00:17:13.000 --> 00:17:14.000]  不是呀
[00:17:14.000 --> 00:17:16.000]  這個完全不是祭司的責任
[00:17:16.000 --> 00:17:21.000]  這個是十一個支派都有份的責任
[00:17:21.000 --> 00:17:25.000]  祭司在當中利未支派的責任是什麼
[00:17:25.000 --> 00:17:28.000]  就是其他十一個支派沒有的責任
[00:17:28.000 --> 00:17:34.000]  就是他們是上帝的說話的專家
[00:17:34.000 --> 00:17:39.000]  有任何關於上帝的吩咐
[00:17:39.000 --> 00:17:41.000]  上帝的誡明
[00:17:41.000 --> 00:17:43.000]  他們問誰
[00:17:43.000 --> 00:17:45.000]  祭司利未
[00:17:45.000 --> 00:17:48.000]  所以你明白
[00:17:48.000 --> 00:17:54.000]  以色列通達上帝的說話
[00:17:54.000 --> 00:17:58.000]  是很不簡單的一件事
[00:17:58.000 --> 00:18:01.000]  這裡講第十節
[00:18:01.000 --> 00:18:03.000]  剛才我們讀最後的一節
[00:18:03.000 --> 00:18:05.000]  你有沒有留意
[00:18:05.000 --> 00:18:09.000]  用了三個字眼
[00:18:09.000 --> 00:18:12.000]  來介紹以色列
[00:18:12.000 --> 00:18:15.000]  它做些什麼
[00:18:15.000 --> 00:18:16.000]  第一
[00:18:16.000 --> 00:18:19.000]  它立定它的自向
[00:18:19.000 --> 00:18:20.000]  第二
[00:18:20.000 --> 00:18:23.000]  它考究
[00:18:23.000 --> 00:18:25.000]  第三
[00:18:25.000 --> 00:18:31.000]  它進行耶和華的律法
[00:18:31.000 --> 00:18:34.000]  然後下半句第十節才說
[00:18:34.000 --> 00:18:40.000]  又將律例典章教訓以色列人
[00:18:40.000 --> 00:18:43.000]  你看到這句金句嗎
[00:18:43.000 --> 00:18:46.000]  一個能夠將神的話
[00:18:46.000 --> 00:18:52.000]  教導其他神的百姓的
[00:18:52.000 --> 00:18:55.000]  它自己本身
[00:18:55.000 --> 00:18:59.000]  最少有三件事情
[00:18:59.000 --> 00:19:01.000]  它要先做
[00:19:01.000 --> 00:19:03.000]  第一
[00:19:03.000 --> 00:19:06.000]  它要立志
[00:19:06.000 --> 00:19:07.000]  我的志願
[00:19:07.000 --> 00:19:09.000]  你寫過這篇作文了嗎
[00:19:09.000 --> 00:19:11.000]  你寫什麼
[00:19:11.000 --> 00:19:13.000]  我要做醫生
[00:19:13.000 --> 00:19:17.000]  我要做偉大的政治家
[00:19:17.000 --> 00:19:19.000]  我要救黎民出水火
[00:19:19.000 --> 00:19:26.000]  全部都是非常有意思的志願
[00:19:26.000 --> 00:19:32.000]  上帝也沒有禁止我們有很多不同的志願
[00:19:32.000 --> 00:19:33.000]  不過
[00:19:33.000 --> 00:19:38.000]  以色列生在一個祭司的家庭
[00:19:38.000 --> 00:19:43.000]  它清楚上帝對它的呼召
[00:19:43.000 --> 00:19:46.000]  或者說它知道它自己的身份
[00:19:46.000 --> 00:19:53.000]  又或者說它知道明白它人生的生命裡的給予
[00:19:53.000 --> 00:19:56.000]  上帝給了它的是什麼
[00:19:56.000 --> 00:19:58.000]  它第一個回應
[00:19:58.000 --> 00:20:02.000]  它就定了它的志向
[00:20:02.000 --> 00:20:04.000]  這個很重要的
[00:20:04.000 --> 00:20:07.000]  它只有一個目標
[00:20:07.000 --> 00:20:11.000]  它就向著這個目標前進
[00:20:11.000 --> 00:20:17.000]  直到到達它的目的為止
[00:20:17.000 --> 00:20:23.000]  上帝交給我們的責任不是玩玩的
[00:20:23.000 --> 00:20:26.000]  不是玩完之後不喜歡了
[00:20:26.000 --> 00:20:28.000]  然後就轉的
[00:20:28.000 --> 00:20:32.000]  這個是一生的目標
[00:20:32.000 --> 00:20:37.000]  是需要立定志向
[00:20:37.000 --> 00:20:39.000]  一定有困難的
[00:20:39.000 --> 00:20:42.000]  不知道以色列希伯來文會不會試過不合格呢
[00:20:42.000 --> 00:20:44.000]  是吧
[00:20:44.000 --> 00:20:47.000]  是有灰心的時候的
[00:20:47.000 --> 00:20:50.000]  所以那個立志很重要
[00:20:50.000 --> 00:20:55.000]  這個立志不是在於以色列本身的野心
[00:20:55.000 --> 00:21:03.000]  這個立志是在於它明白上帝在它的生命當中的目的
[00:21:03.000 --> 00:21:05.000]  它看清楚
[00:21:05.000 --> 00:21:06.000]  它就立定志向
[00:21:06.000 --> 00:21:07.000]  好像保羅
[00:21:07.000 --> 00:21:09.000]  記得我們說以色列選舉的時候
[00:21:09.000 --> 00:21:11.000]  阿基帕王
[00:21:11.000 --> 00:21:17.000]  我從此之後沒有違背過從天上來給我的意象
