
[00:00:00.000 --> 00:00:06.320]  各位姐妹好,在此再次歡迎Gary
[00:06:27.360 --> 00:06:29.360]  你就慢慢弄
[00:06:29.360 --> 00:06:31.360]  我說你真是厲害
[00:06:31.360 --> 00:06:35.360]  其實我不多不少在這個同學身上學了很多東西
[00:06:35.360 --> 00:06:39.360]  在他家裡很多大事小事
[00:06:39.360 --> 00:06:41.360]  事無大小
[00:06:41.360 --> 00:06:43.360]  總之有問題就叫他去處理
[00:06:43.360 --> 00:06:47.360]  久而久之累積了很多學識
[00:06:47.360 --> 00:06:53.360]  在生存上很需要
[00:06:53.360 --> 00:06:57.360]  甚至可以再衍生到其他
[00:06:57.360 --> 00:07:01.360]  解決問題的一些智慧
[00:07:01.360 --> 00:07:05.360]  一些邏輯
[00:07:05.360 --> 00:07:07.360]  後來我這位同學
[00:07:07.360 --> 00:07:09.360]  因為這個緣故真的很厲害
[00:07:09.360 --> 00:07:11.360]  他後來考入了牛津大學
[00:07:11.360 --> 00:07:17.360]  拿了全費的獎學金
[00:07:17.360 --> 00:07:23.360]  去到牛津大學不單止讀了一個學士學位
[00:07:23.360 --> 00:07:25.360]  他甚至讀了碩士學位和博士學位
[00:07:25.360 --> 00:07:29.360]  其實我身邊所有同學都很厲害
[00:07:29.360 --> 00:07:31.360]  最差的就是我
[00:07:31.360 --> 00:07:33.360]  我讀不了博士
[00:07:33.360 --> 00:07:35.360]  做博士學生就做過
[00:07:35.360 --> 00:07:37.360]  讀不完博士
[00:07:37.360 --> 00:07:41.360]  後來我這位同學成為了
[00:07:41.360 --> 00:07:45.360]  可以說是這個世界上其中一個
[00:07:45.360 --> 00:07:49.360]  最出名的公司
[00:07:49.360 --> 00:07:53.360]  專門研究物理物質學的一間化工公司
[00:07:53.360 --> 00:07:57.360]  他的工作主要是去世界各地
[00:07:57.360 --> 00:08:01.360]  介紹現在在英國最新的研究
[00:08:01.360 --> 00:08:03.360]  做出來的物料
[00:08:03.360 --> 00:08:07.360]  用不同的物料去應用在不同的環節
[00:08:07.360 --> 00:08:09.360]  不同的工業裏
[00:08:09.360 --> 00:08:13.360]  就好像我們在加拿大
[00:08:13.360 --> 00:08:15.360]  大家熟不熟悉
[00:08:15.360 --> 00:08:17.360]  我們的屋頂那些
[00:08:17.360 --> 00:08:19.360]  所謂的隔水層
[00:08:19.360 --> 00:08:21.360]  那些物料
[00:08:21.360 --> 00:08:25.360]  其實是經過了很多年的研究
[00:08:25.360 --> 00:08:29.360]  而製造出來的物料
[00:08:29.360 --> 00:08:31.360]  可以去隔熱防水等等
[00:08:31.360 --> 00:08:33.360]  這些問題
[00:08:33.360 --> 00:08:35.360]  我這位同學是做很多這些物料
[00:08:35.360 --> 00:08:37.360]  但他做的東西不是那麼簡單
[00:08:37.360 --> 00:08:39.360]  做屋頂那些物料
[00:08:39.360 --> 00:08:43.360]  可能是一些食品上的材料
[00:08:43.360 --> 00:08:46.360]  怎樣去做保鮮等等
[00:08:46.360 --> 00:08:48.360]  這些問題的產品
[00:08:48.360 --> 00:08:54.360]  我為什麼要指出這兩個例子呢
[00:08:54.360 --> 00:09:02.360]  問題其實是使一個人成長一個很重要的元素
[00:09:02.360 --> 00:09:06.360]  人如果沒有遇過問題的話
[00:09:06.360 --> 00:09:10.360]  他就不能夠成長起來
[00:09:10.360 --> 00:09:14.360]  凡事只要多出聲叫人搞定
[00:09:14.360 --> 00:09:17.360]  自己不需要動腦筋就得到結果的
[00:09:17.360 --> 00:09:24.360]  很容易這些狀況就推至一個人成為只有外表包裝
[00:09:24.360 --> 00:09:29.360]  卻沒有真正能夠去面對困難
[00:09:29.360 --> 00:09:34.360]  但最大的問題是不能夠看到自己的有限
[00:09:34.360 --> 00:09:40.360]  而去學習怎樣去延展勝過自己的有限
[00:09:40.360 --> 00:09:43.360]  宿命生命也是一樣的
[00:09:43.360 --> 00:09:48.360]  如果我們是完全沒有遇見困難的話
[00:09:48.360 --> 00:09:55.360]  我們是不能夠真真正正成為一個成長成熟的基督徒
[00:09:55.360 --> 00:09:59.360]  所以今天很多時候人對於宗教的看法就是
[00:09:59.360 --> 00:10:04.360]  信一個宗教只是為我消災解難處理問題
[00:10:04.360 --> 00:10:07.360]  所以你要找一個神或一個宗教
[00:10:07.360 --> 00:10:10.360]  他是最有能力處理你的問題
[00:10:10.360 --> 00:10:12.360]  這個宗教我才相信
[00:10:12.360 --> 00:10:16.360]  教義久之其實塑造了很多沒有負責任
[00:10:16.360 --> 00:10:22.360]  甚至不能夠在靈性上成長的結果
[00:10:22.360 --> 00:10:30.360]  可惜今天教會不少也是這樣去運作
[00:10:30.360 --> 00:10:35.360]  很多人來教會以為只是教會提供一個
[00:10:35.360 --> 00:10:38.360]  跟你通往上帝的一個途徑
[00:10:38.360 --> 00:10:41.360]  尋求上帝解決你的問題
[00:10:41.360 --> 00:10:46.360]  而從來沒有看到另一個層次
[00:10:46.360 --> 00:10:50.360]  上帝其實怎樣栽培一個人的靈性
[00:10:50.360 --> 00:10:52.360]  是不是上帝為你解決問題
[00:10:52.360 --> 00:10:55.360]  你就相信這個神你的靈性就會好呢
[00:10:55.360 --> 00:11:00.360]  還是上帝容許問題存在於你身上
[00:11:00.360 --> 00:11:02.360]  然後跟你一起走
[00:11:02.360 --> 00:11:05.360]  要讓你怎樣去處理這些問題
[00:11:05.360 --> 00:11:09.360]  然後經驗成長的過程
[00:11:09.360 --> 00:11:13.360]  是怎樣在整個走這條過程的道路上呢
[00:11:13.360 --> 00:11:19.360]  所以今天教會在栽培靈命
[00:11:19.360 --> 00:11:29.360]  還是將人的靈命逐步純化成一種錯誤的觀念
[00:11:29.360 --> 00:11:32.360]  甚至是一種不成熟的狀態呢
[00:11:32.360 --> 00:11:34.360]  今天我們一起去看這段經文
[00:11:34.360 --> 00:11:36.360]  這段經文很有趣
[00:11:36.360 --> 00:11:39.360]  因為這段經文在很多年來都被解釋為
[00:11:39.360 --> 00:11:42.360]  上帝的兒子來到地上
[00:11:42.360 --> 00:11:45.360]  以人的樣式活在地上
[00:11:45.360 --> 00:11:48.360]  以人的樣式來承擔人的罪
[00:11:48.360 --> 00:11:53.360]  包括他有人的軟弱在他裏面
[00:11:53.360 --> 00:11:57.360]  然後將他包裝成為人和耶穌都一樣
[00:11:57.360 --> 00:12:02.360]  這樣才能夠去到承擔人的罪
[00:12:02.360 --> 00:12:06.360]  這種解釋我聽了很多年
[00:12:06.360 --> 00:12:09.360]  我一直都有一個疑問
[00:12:09.360 --> 00:12:12.360]  是不是耶穌要有人的樣式
[00:12:12.360 --> 00:12:18.360]  就要包括人的軟弱才是真正的人呢
[00:12:18.360 --> 00:12:23.360]  何謂道成肉身耶穌成為人
[00:12:23.360 --> 00:12:26.360]  本身的意義不是因為他有軟弱
[00:12:26.360 --> 00:12:29.360]  所以他就等同於人呢
[00:12:29.360 --> 00:12:31.360]  這一點很值得我去思想
[00:12:31.360 --> 00:12:36.360]  我反覆思想直至仔細看這段經文
[00:12:36.360 --> 00:12:40.360]  我才發現原來一向只把這段經文
[00:12:40.360 --> 00:12:45.360]  拿出來解釋耶穌都像人一樣有軟弱
[00:12:45.360 --> 00:12:48.360]  所以耶穌是全人的說法其實是不成立的
[00:12:48.360 --> 00:12:50.360]  這段經文想說什麼呢
[00:12:50.360 --> 00:12:54.360]  今天我就和大家一起去看這段經文
[00:12:54.360 --> 00:13:00.360]  我給了一個題目就是主耶穌掛心著每一個門徒
[00:13:00.360 --> 00:13:07.360]  The Lord lays his heart always on his people
[00:13:07.360 --> 00:13:13.360]  我們一起去看看耶穌是怎樣掛心著他的門徒
[00:13:13.360 --> 00:13:16.360]  掛心著每一個屬神的子民
[00:13:16.360 --> 00:13:18.360]  我們一起去打開這段聖經
[00:13:18.360 --> 00:13:20.360]  我們一起讀這段聖經好不好
[00:13:20.360 --> 00:13:22.360]  不是很長的
[00:13:22.360 --> 00:13:26.360]  但是讀一下你就會知道細節
[00:13:26.360 --> 00:13:28.360]  聽的時候就會容易一點
[00:13:28.360 --> 00:13:31.360]  大家一起有聖經的就打開
[00:13:31.360 --> 00:13:37.360]  馬達福音第26章第36至46節
[00:13:37.360 --> 00:13:39.360]  我們一起讀一次
[00:13:39.360 --> 00:13:43.360]  耶穌和門徒來到一個地方
[00:13:43.360 --> 00:13:45.360]  名叫喀西瑪尼
[00:13:45.360 --> 00:13:49.360]  就對他們說你們坐在這裡
[00:13:49.360 --> 00:13:52.360]  等我到那邊去禱告
[00:13:52.360 --> 00:13:56.360]  於是帶著彼得和西比泰的兩個兒子同去
[00:13:56.360 --> 00:13:59.360]  就憂愁起來極其難過
[00:13:59.360 --> 00:14:03.360]  便對他們說我心裡甚是憂傷
[00:14:03.360 --> 00:14:05.360]  幾乎要死
[00:14:05.360 --> 00:14:09.360]  你們在這裡等候和我一同警醒
[00:14:09.360 --> 00:14:11.360]  他就稍往前走
[00:14:11.360 --> 00:14:13.360]  俯伏在地
[00:14:13.360 --> 00:14:15.360]  禱告說:我父啊
[00:14:15.360 --> 00:14:19.360]  倘若可行求你要這杯離開我
[00:14:19.360 --> 00:14:22.360]  而也不要照我的意思
[00:14:22.360 --> 00:14:24.360]  只要照你的意思
[00:14:24.360 --> 00:14:26.360]  來到門徒那裡
[00:14:26.360 --> 00:14:28.360]  見他們睡著了
[00:14:28.360 --> 00:14:30.360]  就對彼得說
[00:14:30.360 --> 00:14:34.360]  怎麼樣你們不能和我警醒遍時嗎
[00:14:34.360 --> 00:14:36.360]  總要警醒禱告
[00:14:36.360 --> 00:14:38.360]  免得入了迷惑
[00:14:38.360 --> 00:14:41.360]  你們心靈固然願意
[00:14:41.360 --> 00:14:43.360]  欲啟卻遠約了
[00:14:43.360 --> 00:14:46.360]  第二次又去禱告說
[00:14:46.360 --> 00:14:48.360]  我父啊
[00:14:48.360 --> 00:14:50.360]  這杯若不能離開我
[00:14:50.360 --> 00:14:52.360]  必要我喝
[00:14:52.360 --> 00:14:54.360]  就願你的旨意成全
[00:14:54.360 --> 00:14:56.360]  又來
[00:14:56.360 --> 00:14:58.360]  見他們睡著了
[00:14:58.360 --> 00:15:00.360]  因為他們的眼睛困厭
[00:15:00.360 --> 00:15:03.360]  耶穌又離開他們去了
[00:15:03.360 --> 00:15:06.360]  第三次禱告說
[00:15:06.360 --> 00:15:08.360]  還是與先前一樣
[00:15:08.360 --> 00:15:11.360]  於是來到門徒那裡
[00:15:11.360 --> 00:15:13.360]  對他們說
[00:15:13.360 --> 00:15:16.360]  現在你們仍然睡覺安歇吧
[00:15:16.360 --> 00:15:18.360]  時候到了
[00:15:18.360 --> 00:15:21.360]  人子被賣在罪人手裡
[00:15:21.360 --> 00:15:23.360]  起來
[00:15:23.360 --> 00:15:24.360]  拿門酒吧
[00:15:24.360 --> 00:15:25.360]  看啊
[00:15:25.360 --> 00:15:27.360]  賣我的人近了
[00:15:27.360 --> 00:15:35.360]  在聖經的前文我們討論過一個很重要的題目
[00:15:35.360 --> 00:15:37.360]  就是談及到
[00:15:37.360 --> 00:15:43.360]  耶穌很清楚每一個門徒他們的靈性的問題
[00:15:43.360 --> 00:15:45.360]  好像我們的靈性
[00:15:45.360 --> 00:15:47.360]  其實千萬不要以為我們自己信了主
[00:15:47.360 --> 00:15:49.360]  舉了手受了針
[00:15:49.360 --> 00:15:51.360]  在教會有侍奉
[00:15:51.360 --> 00:15:52.360]  做了傳道人
[00:15:52.360 --> 00:15:53.360]  做了牧師
[00:15:53.360 --> 00:15:56.360]  甚至有些做了教區的
[00:15:56.360 --> 00:16:00.360]  叫做教區的Bishop
[00:16:00.360 --> 00:16:02.360]  上路了
[00:16:02.360 --> 00:16:04.360]  他的靈性一定好
[00:16:04.360 --> 00:16:05.360]  沒問題
[00:16:05.360 --> 00:16:06.360]  不是的
[00:16:06.360 --> 00:16:08.360]  耶穌知道每一個門徒
[00:16:08.360 --> 00:16:10.360]  每一個屬祂的子民
[00:16:10.360 --> 00:16:12.360]  仍然會在地上
[00:16:12.360 --> 00:16:14.360]  未見祂面前
[00:16:14.360 --> 00:16:16.360]  未在神的國裡
[00:16:16.360 --> 00:16:17.360]  或者父的國裡
[00:16:17.360 --> 00:16:21.360]  即是指之前我們仍然有很多問題
[00:16:21.360 --> 00:16:24.360]  靈性的軟弱在我們裡面
[00:16:24.360 --> 00:16:28.360]  但是雖然有問題
[00:16:28.360 --> 00:16:31.360]  耶穌沒有說我馬上解決你問題
[00:16:31.360 --> 00:16:33.360]  前文說什麼
[00:16:33.360 --> 00:16:38.360]  我們記得說到有關於彼得的三次不認主
[00:16:38.360 --> 00:16:40.360]  也談論到
[00:16:40.360 --> 00:16:43.360]  遲些會再次討論到有關於
[00:16:43.360 --> 00:16:48.360]  加勒人猶大死亡的問題
[00:16:48.360 --> 00:16:51.360]  等等這些問題
[00:16:51.360 --> 00:16:53.360]  我們留意到一件事
[00:16:53.360 --> 00:16:58.360]  你猜耶穌知不知道彼得三次會不認祂呢
[00:16:58.360 --> 00:17:02.360]  你猜耶穌知不知道
[00:17:02.360 --> 00:17:05.360]  加勒人猶大會出賣祂呢
[00:17:05.360 --> 00:17:07.360]  當然知道
[00:17:07.360 --> 00:17:11.360]  耶穌早就預言了給彼得知道
[00:17:11.360 --> 00:17:16.360]  你會在今晚三次不認我
[00:17:16.360 --> 00:17:17.360]  什麼時候呢
[00:17:17.360 --> 00:17:20.360]  雞鳴之前已經會這樣做了
[00:17:20.360 --> 00:17:22.360]  很快的
[00:17:22.360 --> 00:17:27.360]  是彼得你不知道自己的靈性有多軟弱
[00:17:27.360 --> 00:17:30.360]  你整天牙斬斬
[00:17:30.360 --> 00:17:31.360]  很厲害啊
[00:17:31.360 --> 00:17:32.360]  說話很厲害啊
[00:17:32.360 --> 00:17:35.360]  牙尖嘴利
[00:17:35.360 --> 00:17:38.360]  句句頂到陷
[00:17:38.360 --> 00:17:42.360]  你又不准耶穌死
[00:17:42.360 --> 00:17:43.360]  你不死得
[00:17:43.360 --> 00:17:45.360]  這個門徒
[00:17:45.360 --> 00:17:47.360]  耶穌真的很生氣
[00:17:47.360 --> 00:17:49.360]  如果我是耶穌
[00:17:49.360 --> 00:17:51.360]  有個這樣的門徒
[00:17:51.360 --> 00:17:54.360]  被他氣到
[00:17:54.360 --> 00:17:56.360]  以前我認識一個中醫
[00:17:56.360 --> 00:17:58.360]  叫干淤
[00:17:58.360 --> 00:18:00.360]  肝氣很大
[00:18:00.360 --> 00:18:02.360]  被他氣死
[00:18:02.360 --> 00:18:04.360]  真的會
[00:18:04.360 --> 00:18:06.360]  耶穌告訴彼得
[00:18:06.360 --> 00:18:08.360]  其實你不是那麼厲害
[00:18:08.360 --> 00:18:10.360]  他就小看他
[00:18:10.360 --> 00:18:15.360]  當彼得三次不認他的時候
[00:18:15.360 --> 00:18:17.360]  很快
[00:18:17.360 --> 00:18:19.360]  彼得知道自己軟弱
[00:18:19.360 --> 00:18:21.360]  耶穌有沒有在那一刻
[00:18:21.360 --> 00:18:25.360]  阻止他三次不認他
[00:18:25.360 --> 00:18:27.360]  沒有啊
[00:18:27.360 --> 00:18:29.360]  耶穌沒有這樣做
[00:18:29.360 --> 00:18:33.360]  為什麼耶穌這樣處理彼得呢
[00:18:33.360 --> 00:18:37.360]  為什麼不派天使來壓住彼得
[00:18:37.360 --> 00:18:38.360]  不要這樣
[00:18:38.360 --> 00:18:40.360]  不要不認耶穌
[00:18:40.360 --> 00:18:41.360]  沒有啊
[00:18:41.360 --> 00:18:43.360]  耶穌沒有這樣做
[00:18:43.360 --> 00:18:47.360]  因為耶穌明白了
[00:18:47.360 --> 00:18:49.360]  需要放手給門徒
[00:18:49.360 --> 00:18:52.360]  經驗他們的靈命的軟弱
[00:18:52.360 --> 00:18:56.360]  經驗到自己的挫敗
[00:18:56.360 --> 00:18:59.360]  讓他們自己去嘗試
[00:18:59.360 --> 00:19:01.360]  有一段時間去揣摩
[00:19:01.360 --> 00:19:05.360]  明白自己的罪的問題
[00:19:05.360 --> 00:19:08.360]  明白自己的靈性軟弱的問題
[00:19:08.360 --> 00:19:11.360]  然後學會去嘗試
[00:19:11.360 --> 00:19:13.360]  依靠上帝的教導
[00:19:13.360 --> 00:19:18.360]  去走一條堅固的靈命的道路
[00:19:18.360 --> 00:19:20.360]  怎樣翻身過來
[00:19:20.360 --> 00:19:22.360]  怎樣承認自己的軟弱
[00:19:22.360 --> 00:19:27.360]  這些全部是人自己的經歷
[00:19:27.360 --> 00:19:29.360]  同樣道理
[00:19:29.360 --> 00:19:32.360]  有時我做事
[00:19:32.360 --> 00:19:34.360]  我真是一個很仔細的人
[00:19:34.360 --> 00:19:36.360]  做事很仔細
[00:19:36.360 --> 00:19:38.360]  每一步做的時候
[00:19:38.360 --> 00:19:40.360]  都盡量不會做錯
[00:19:40.360 --> 00:19:41.360]  為什麼呢
[00:19:41.360 --> 00:19:43.360]  因為我知道只要我做錯一個步伐
[00:19:43.360 --> 00:19:45.360]  後面的事會錯
[00:19:45.360 --> 00:19:47.360]  之後轉頭要找問題
[00:19:47.360 --> 00:19:49.360]  是很困難的
[00:19:49.360 --> 00:19:51.360]  但我始終是人
[00:19:51.360 --> 00:19:53.360]  我始終會做錯一些事
[00:19:53.360 --> 00:19:54.360]  有時做了這些事
[00:19:54.360 --> 00:19:56.360]  其實不是惡意去做
[00:19:56.360 --> 00:19:58.360]  做了之後
[00:19:58.360 --> 00:20:01.360]  做出問題
[00:20:01.360 --> 00:20:03.360]  那怎樣呢
[00:20:03.360 --> 00:20:05.360]  任由他吧
[00:20:05.360 --> 00:20:07.360]  很多世人
[00:20:07.360 --> 00:20:10.360]  甚至很多教徒信徒
[00:20:10.360 --> 00:20:11.360]  都是這樣做
[00:20:11.360 --> 00:20:12.360]  任由他吧
[00:20:12.360 --> 00:20:13.360]  算了
[00:20:13.360 --> 00:20:14.360]  遲些等主處理
[00:20:14.360 --> 00:20:15.360]  不是的
[00:20:15.360 --> 00:20:18.360]  相反我會仔細去看
[00:20:18.360 --> 00:20:20.360]  為什麼我會錯
[00:20:20.360 --> 00:20:22.360]  當然首先要找到錯在哪裡
[00:20:22.360 --> 00:20:24.360]  然後自己為什麼會錯
[00:20:24.360 --> 00:20:27.360]  然後再想一個方法
[00:20:27.360 --> 00:20:30.360]  下次不會再走入同一個錯誤裏面
[00:20:30.360 --> 00:20:33.360]  我最近試過做過一件事
[00:20:33.360 --> 00:20:36.360]  因為在入電腦的時候
[00:20:36.360 --> 00:20:38.360]  入資料入錯
[00:20:38.360 --> 00:20:39.360]  不是入錯
[00:20:39.360 --> 00:20:41.360]  其實正式入了兩次
[00:20:41.360 --> 00:20:44.360]  之後電腦不work
[00:20:44.360 --> 00:20:48.360]  用了超過兩天的時間
[00:20:48.360 --> 00:20:51.360]  去找回問題出來
[00:20:51.360 --> 00:20:53.360]  終於解決了
[00:20:53.360 --> 00:20:55.360]  明白自己的錯在哪裡
[00:20:55.360 --> 00:21:00.360]  耶穌訓練門徒就是這樣
[00:21:00.360 --> 00:21:03.360]  他容許我們有一段時間
[00:21:03.360 --> 00:21:05.360]  去自己面對自己的罪
[00:21:05.360 --> 00:21:06.360]  為什麼
[00:21:06.360 --> 00:21:08.360]  因為耶穌說過
[00:21:08.360 --> 00:21:10.360]  他要離開這班門徒
[00:21:10.360 --> 00:21:12.360]  好一段時間
[00:21:12.360 --> 00:21:15.360]  要回到天國父的家裏
[00:21:15.360 --> 00:21:17.360]  為我們預備地方
