
[00:00:00.000 --> 00:00:05.000]  各位頂展會 早安
[00:04:33.000 --> 00:04:36.000]  總有好像有委屈的時間
[00:04:36.000 --> 00:04:39.000]  但是他說我是耶穌基督的僕人
[00:04:39.000 --> 00:04:41.000]  我是耶穌基督的奴隸
[00:04:41.000 --> 00:04:43.000]  我想特別強調
[00:04:43.000 --> 00:04:47.000]  保羅很多時候都提到他是耶穌基督的奴隸
[00:04:47.000 --> 00:04:50.000]  不過從來他自己也好 整個《新約聖經》也好
[00:04:50.000 --> 00:04:53.000]  從來沒有提到仕途或任何侍奉主的人
[00:04:53.000 --> 00:04:57.000]  是教會的奴隸 有沒有分別呢?
[00:04:57.000 --> 00:05:02.000]  很可惜有些教會以為那些傳道人是教會的奴隸
[00:05:02.000 --> 00:05:05.000]  我開玩笑地說 特別上一代的教會
[00:05:05.000 --> 00:05:09.000]  我記得我初初出來傳道的時候
[00:05:09.000 --> 00:05:12.000]  當時的教會流行一個說法就是
[00:05:12.000 --> 00:05:14.000]  傳道人要吃苦的
[00:05:14.000 --> 00:05:18.000]  所以教會不要那麼好優待傳道人
[00:05:18.000 --> 00:05:22.000]  無論是薪酬、福利、時間、工作性質等等
[00:05:22.000 --> 00:05:23.000]  都不要這樣做
[00:05:23.000 --> 00:05:27.000]  也許他們有他們的掛慮的地方
[00:05:27.000 --> 00:05:29.000]  不過請你留意
[00:05:29.000 --> 00:05:32.000]  《新約聖經》裡面說是耶穌基督的奴隸
[00:05:32.000 --> 00:05:34.000]  不是教會的奴隸
[00:05:34.000 --> 00:05:38.000]  教會應該珍重上帝所給我們的禮物
[00:05:38.000 --> 00:05:41.000]  而在第四章說到耶穌基督從死到復活的時候
[00:05:41.000 --> 00:05:45.000]  得到所有的天上所有的屬靈的好處
[00:05:45.000 --> 00:05:47.000]  然後下面就說在四章十一節說
[00:05:47.000 --> 00:05:50.000]  他就賜下他的禮物
[00:05:50.000 --> 00:05:52.000]  當我們停在這裡的時候
[00:05:52.000 --> 00:05:55.000]  耶穌基督從死到復活得到所有屬靈的好處
[00:05:55.000 --> 00:05:58.000]  他怎樣給教會這份豐盛的禮物呢?
[00:05:58.000 --> 00:05:59.000]  但是我們很驚訝的
[00:05:59.000 --> 00:06:01.000]  那份禮物是什麼呢?
[00:06:01.000 --> 00:06:09.000]  《聖經》說:他所賜的有仕途、有先知、有傳福音、牧師和教師
[00:06:09.000 --> 00:06:13.000]  簡單地說是牧養教會的傳道人
[00:06:13.000 --> 00:06:17.000]  這個就是說牧養教會的傳道人是教會的禮物
[00:06:17.000 --> 00:06:20.000]  是上帝賜給教會的禮物
[00:06:20.000 --> 00:06:22.000]  那時候和教會的頂尖開玩笑說
[00:06:22.000 --> 00:06:24.000]  我們喜歡也好不喜歡也好
[00:06:24.000 --> 00:06:27.000]  根據《聖經》我是上帝給你的禮物
[00:06:27.000 --> 00:06:30.000]  雖然有點像樣 但也請你收貨吧
[00:06:30.000 --> 00:06:37.000]  《聖經》說:原來神帶領教會的方法是不斷興起他的功能
[00:06:37.000 --> 00:06:41.000]  接著第二點我要解釋的就是這句話
[00:06:41.000 --> 00:06:45.000]  寫信的人如果第一章第一字就說:保羅和提摩泰
[00:06:45.000 --> 00:06:47.000]  似乎是兩個人寫的
[00:06:47.000 --> 00:06:49.000]  不過這本書信裡面
[00:06:49.000 --> 00:06:50.000]  如果你再看下去的時候
[00:06:50.000 --> 00:06:54.000]  你很容易見到這本書信真正的作者是單數的
[00:06:54.000 --> 00:06:55.000]  不是兩個人
[00:06:55.000 --> 00:06:59.000]  譬如第三字開始已經說:我每逢賞年你們
[00:06:59.000 --> 00:07:01.000]  那怎麼會是兩個人呢?
[00:07:01.000 --> 00:07:05.000]  接著下文你隨時見到的就是寫書的人
[00:07:05.000 --> 00:07:08.000]  不是我們 是我 是單數的
[00:07:08.000 --> 00:07:11.000]  當你再看二章十九節
[00:07:11.000 --> 00:07:13.000]  二章十九節 如果你去《聖經》看
[00:07:13.000 --> 00:07:15.000]  《特別書》二章十九節
[00:07:15.000 --> 00:07:17.000]  或者去聽我讀出
[00:07:17.000 --> 00:07:20.000]  《特別書》二章十九節
[00:07:20.000 --> 00:07:23.000]  他說:我靠主耶穌指望
[00:07:23.000 --> 00:07:24.000]  也是單數的
[00:07:24.000 --> 00:07:26.000]  保羅說:我靠主耶穌指望
[00:07:26.000 --> 00:07:28.000]  快打發提摩泰
[00:07:28.000 --> 00:07:32.000]  提摩泰在二章十九節裡成為了第三者
[00:07:32.000 --> 00:07:34.000]  是被差遣的人
[00:07:34.000 --> 00:07:37.000]  那就是說他不會是這本書信的作者
[00:07:37.000 --> 00:07:42.000]  保羅在他身邊坐牢的時間有提摩泰
[00:07:42.000 --> 00:07:45.000]  而提摩泰準備將保羅寫這本書信
[00:07:45.000 --> 00:07:47.000]  是肥勒比的這本書信
[00:07:47.000 --> 00:07:50.000]  由羅馬監獄帶過去肥勒比這個城市
[00:07:50.000 --> 00:07:53.000]  所以保羅在寫信的時間
[00:07:53.000 --> 00:07:55.000]  將提摩泰都寫上去
[00:07:55.000 --> 00:07:59.000]  是當時的客套方法去表達尊重提摩泰
[00:07:59.000 --> 00:08:02.000]  提摩泰成為了他的一個同工
[00:08:02.000 --> 00:08:03.000]  在他旁邊
[00:08:03.000 --> 00:08:06.000]  所以是目者寫信給肥勒比教會
[00:08:06.000 --> 00:08:08.000]  我們回到第一節
[00:08:08.000 --> 00:08:10.000]  哈曼接著說
[00:08:10.000 --> 00:08:13.000]  他寫給哪些人呢?
[00:08:13.000 --> 00:08:17.000]  是肥勒比在基督耶穌裡面的眾聖徒
[00:08:17.000 --> 00:08:21.000]  大家有沒有想過呢?
[00:08:21.000 --> 00:08:24.000]  原來在保羅的用法裡面
[00:08:24.000 --> 00:08:29.000]  所有信耶穌的人都是聖徒
[00:08:29.000 --> 00:08:34.000]  包括了當保羅寫信給哥倫多教會
[00:08:34.000 --> 00:08:36.000]  哥倫多前書第一章
[00:08:36.000 --> 00:08:38.000]  哥倫多教會是我們看到的
[00:08:38.000 --> 00:08:40.000]  保羅所建立的教會最麻煩的一間
[00:08:40.000 --> 00:08:42.000]  最多問題是哥倫多前書
[00:08:42.000 --> 00:08:44.000]  哥倫多後書差不多
[00:08:44.000 --> 00:08:47.000]  九成都是由頭罵到尾
[00:08:47.000 --> 00:08:50.000]  整封書信都很多責備的說話
[00:08:50.000 --> 00:08:54.000]  很多在道德信仰彼此關係
[00:08:54.000 --> 00:08:56.000]  很嚴重出現困難的教會
[00:08:56.000 --> 00:08:59.000]  但保羅仍然稱呼在哥倫多前書的人
[00:08:59.000 --> 00:09:00.000]  哥倫多書第一章的時候
[00:09:00.000 --> 00:09:03.000]  稱呼哥倫多教會的人是聖徒
[00:09:03.000 --> 00:09:04.000]  在耶穌基督裡面的聖徒
[00:09:04.000 --> 00:09:07.000]  這一點和天主教他們的想法
[00:09:07.000 --> 00:09:11.000]  就是當他們的領袖離開世界之後
[00:09:11.000 --> 00:09:14.000]  封聖有很大的分別
[00:09:14.000 --> 00:09:17.000]  觀念就是當他有相當的成就
[00:09:17.000 --> 00:09:20.000]  對教會對社會貢獻的時候
[00:09:20.000 --> 00:09:22.000]  就封他為聖人
[00:09:22.000 --> 00:09:24.000]  這個觀念我不敢苟同
[00:09:24.000 --> 00:09:25.000]  因為根據聖經說
[00:09:25.000 --> 00:09:28.000]  所有在耶穌基督裡面的人
[00:09:28.000 --> 00:09:32.000]  都是被耶穌基督分別為聖
[00:09:32.000 --> 00:09:34.000]  是聖徒
[00:09:34.000 --> 00:09:36.000]  兩個觀念很不同
[00:09:36.000 --> 00:09:38.000]  一個是他成就了多少
[00:09:38.000 --> 00:09:41.000]  所以他應得的一個封聖
[00:09:41.000 --> 00:09:43.000]  但在聖經的教導就說
[00:09:43.000 --> 00:09:45.000]  我們是因為耶穌基督的恩典
[00:09:45.000 --> 00:09:47.000]  所以被稱為聖
[00:09:47.000 --> 00:09:49.000]  不是我成就多少
[00:09:49.000 --> 00:09:50.000]  如果是這樣的話
[00:09:50.000 --> 00:09:52.000]  這和我們整個恩訊清義的福音
[00:09:52.000 --> 00:09:54.000]  剛剛的相違背
[00:09:54.000 --> 00:09:59.000]  所以你和我根據聖經的教導
[00:09:59.000 --> 00:10:01.000]  都是聖人
[00:10:01.000 --> 00:10:03.000]  你有沒有這樣想過
[00:10:03.000 --> 00:10:05.000]  你試一下將你的名字
[00:10:05.000 --> 00:10:07.000]  加上一個聖字
[00:10:07.000 --> 00:10:10.000]  好像聖馬太、聖馬可
[00:10:10.000 --> 00:10:12.000]  現在是聖國文字
[00:10:12.000 --> 00:10:14.000]  好像聽起來都要打冷顫
[00:10:14.000 --> 00:10:16.000]  不過這是聖經教導
[00:10:16.000 --> 00:10:18.000]  你旁邊那個也是
[00:10:18.000 --> 00:10:20.000]  你叫他旁邊那個聖徒
[00:10:20.000 --> 00:10:21.000]  聖XX
[00:10:21.000 --> 00:10:23.000]  包括你的先生、你的丈夫都是
[00:10:23.000 --> 00:10:25.000]  雖然你覺得他不像
[00:10:25.000 --> 00:10:27.000]  但都是根據聖經說
[00:10:27.000 --> 00:10:29.000]  本來在這裡就停得低
[00:10:29.000 --> 00:10:30.000]  不過他還說
[00:10:30.000 --> 00:10:33.000]  特別提出聖徒當中的一些領袖
[00:10:33.000 --> 00:10:36.000]  是諸位監督、諸位執事
[00:10:36.000 --> 00:10:38.000]  即是眾數
[00:10:38.000 --> 00:10:40.000]  也可能數量不太少
[00:10:40.000 --> 00:10:42.000]  我說這間教會
[00:10:42.000 --> 00:10:44.000]  為他感恩
[00:10:44.000 --> 00:10:45.000]  蒙古的教會
[00:10:45.000 --> 00:10:47.000]  因為這間教會有諸位的監督
[00:10:47.000 --> 00:10:49.000]  諸位的執事
[00:10:49.000 --> 00:10:51.000]  特別如果你明白
[00:10:51.000 --> 00:10:52.000]  或者你了解
[00:10:52.000 --> 00:10:54.000]  菲律賓教會成立的過程
[00:10:54.000 --> 00:10:56.000]  你特別為他們感恩
[00:10:56.000 --> 00:10:59.000]  菲律賓教會在《士堂傳》第十六章
[00:10:59.000 --> 00:11:01.000]  記載他成立的過程
[00:11:01.000 --> 00:11:04.000]  當保羅見到一個很偉大的馬其頓議長
[00:11:04.000 --> 00:11:07.000]  他就坐船去到歐洲
[00:11:07.000 --> 00:11:09.000]  第一個到達的地方就是菲律賓
[00:11:09.000 --> 00:11:11.000]  按照保羅慣常的工作
[00:11:11.000 --> 00:11:13.000]  去到一個新的地方的時候
[00:11:13.000 --> 00:11:15.000]  都會先找一些猶太人住的地方
[00:11:15.000 --> 00:11:16.000]  即是他們的會堂
[00:11:16.000 --> 00:11:19.000]  似乎菲律賓是一個外邦人聚居的地方
[00:11:19.000 --> 00:11:20.000]  不會有太多猶太人
[00:11:20.000 --> 00:11:22.000]  所以保羅連會堂都找不到
[00:11:22.000 --> 00:11:24.000]  他開始的時候是怎樣開始呢
[00:11:24.000 --> 00:11:26.000]  就是一個祈禱的地方
[00:11:26.000 --> 00:11:30.000]  有一個商人是賣布匹的女底牙
[00:11:30.000 --> 00:11:31.000]  他和他一起
[00:11:31.000 --> 00:11:32.000]  可能還有其他的人
[00:11:32.000 --> 00:11:35.000]  在河邊開始一個小的祈禱會
[00:11:35.000 --> 00:11:36.000]  接著保羅出去報道
[00:11:36.000 --> 00:11:38.000]  但後來遇見很大攻擊
[00:11:38.000 --> 00:11:40.000]  很快就他和他的同工西拉
[00:11:40.000 --> 00:11:42.000]  就被冤枉的坐牢
[00:11:42.000 --> 00:11:45.000]  保羅在坐牢當中的時間
[00:11:45.000 --> 00:11:47.000]  我們見到一個夜半歌聲的榜樣
[00:11:47.000 --> 00:11:49.000]  他仍然讚美神 仍然歌頌神
[00:11:49.000 --> 00:11:51.000]  結果地帶震動
[00:11:51.000 --> 00:11:55.000]  後果就是帶來了看守他們的玉卒
[00:11:55.000 --> 00:11:56.000]  全家順住
[00:11:56.000 --> 00:11:59.000]  換言之這間教會開始的時候
[00:11:59.000 --> 00:12:01.000]  只有女底牙這個商人
[00:12:01.000 --> 00:12:04.000]  或者可能還有一兩個其他的家人
[00:12:04.000 --> 00:12:06.000]  和玉卒一家
[00:12:06.000 --> 00:12:08.000]  很少很微弱的教會
[00:12:08.000 --> 00:12:12.000]  但是當保羅第二天早上見到官員的時候
[00:12:12.000 --> 00:12:16.000]  官員要求他離開這個菲律賓的地方
[00:12:16.000 --> 00:12:19.000]  大家可以想像這間教會這麼少人
[00:12:19.000 --> 00:12:22.000]  他們的宣教士或者他們教會開始的目者
[00:12:22.000 --> 00:12:25.000]  這個founder founder pastor
[00:12:25.000 --> 00:12:28.000]  在這麼短的時間裏面要離開這個教會
[00:12:28.000 --> 00:12:30.000]  短者可能幾個禮拜
[00:12:30.000 --> 00:12:32.000]  最多幾個月的時間
[00:12:32.000 --> 00:12:33.000]  按照人的角度
[00:12:33.000 --> 00:12:35.000]  一個這麼微弱的團契
[00:12:35.000 --> 00:12:38.000]  有沒有可能有好的發展呢?
[00:12:38.000 --> 00:12:41.000]  似乎都是悲觀的看法
[00:12:41.000 --> 00:12:43.000]  但想不到當若干年之後
[00:12:43.000 --> 00:12:45.000]  保羅從羅馬坐牢的時候
[00:12:45.000 --> 00:12:47.000]  寫信給菲律賓教會
[00:12:47.000 --> 00:12:52.000]  他說他們有諸位監督 諸位執事
[00:12:52.000 --> 00:12:56.000]  監督即是牧師 傳道人
[00:12:56.000 --> 00:12:57.000]  是主要教導聖經的
[00:12:57.000 --> 00:13:00.000]  執事是打理教會的事務
[00:13:00.000 --> 00:13:03.000]  是匯眾選出來的信徒代表 是領袖
[00:13:03.000 --> 00:13:05.000]  我想問問大家
[00:13:05.000 --> 00:13:09.000]  如果一個剛剛第一天來教會的朋友
[00:13:09.000 --> 00:13:12.000]  到他能夠成為大埔宣道會的執事
[00:13:12.000 --> 00:13:15.000]  大約需要多長的時間呢?
[00:13:15.000 --> 00:13:21.000]  不知道有沒有機會統計過
[00:13:21.000 --> 00:13:23.000]  大約需要多長時間呢?
[00:13:23.000 --> 00:13:26.000]  如果他由初初信主
[00:13:26.000 --> 00:13:28.000]  到能夠成為教會執事
[00:13:28.000 --> 00:13:31.000]  在十年之內都算是相當長進 是不是?
[00:13:31.000 --> 00:13:33.000]  很難得的了
[00:13:33.000 --> 00:13:36.000]  這間教會竟然在這麼缺乏
[00:13:36.000 --> 00:13:40.000]  這麼少人 無目者的情況下
[00:13:40.000 --> 00:13:44.000]  他們慢慢由諸位監督 諸位執事
[00:13:44.000 --> 00:13:47.000]  是不是一個很蒙恩的教會呢?
[00:13:47.000 --> 00:13:48.000]  我想帶出第一點
[00:13:48.000 --> 00:13:50.000]  一個蒙恩教會有三個特徵
[00:13:50.000 --> 00:13:52.000]  在菲律賓教會留下的榜樣
[00:13:52.000 --> 00:13:53.000]  第一個特徵就是
[00:13:53.000 --> 00:13:57.000]  他們持續有屬靈的領袖
[00:13:57.000 --> 00:13:59.000]  有屬靈的領袖
[00:13:59.000 --> 00:14:02.000]  差不多成為教會或是蒙福教會
[00:14:02.000 --> 00:14:04.000]  一個最重要的因素
[00:14:04.000 --> 00:14:07.000]  你很難想像這間教會很復興
[00:14:07.000 --> 00:14:08.000]  不過沒有領袖的
[00:14:08.000 --> 00:14:09.000]  你可不可以想像呢?
[00:14:09.000 --> 00:14:10.000]  我從來沒有想過這樣的情況
[00:14:10.000 --> 00:14:12.000]  無論是目者或是信徒代表
[00:14:12.000 --> 00:14:14.000]  一定先興起領袖
[00:14:14.000 --> 00:14:17.000]  然後教會才有神作為 是不是?
[00:14:17.000 --> 00:14:19.000]  很難想像這間教會很好
[00:14:19.000 --> 00:14:20.000]  每個信徒都很積極
[00:14:20.000 --> 00:14:22.000]  不過我們沒有領袖的
[00:14:22.000 --> 00:14:24.000]  差不多不可想像
[00:14:24.000 --> 00:14:25.000]  另外一個情況
[00:14:25.000 --> 00:14:27.000]  就算教會正在下坡
[00:14:27.000 --> 00:14:30.000]  信徒很軟弱
[00:14:30.000 --> 00:14:31.000]  很多困難
[00:14:31.000 --> 00:14:33.000]  不過如果有好的領袖的話
[00:14:33.000 --> 00:14:36.000]  這間教會可以起死回生
[00:14:36.000 --> 00:14:40.000]  你看到領袖的重要性
[00:14:40.000 --> 00:14:41.000]  兄弟姐妹
[00:14:41.000 --> 00:14:42.000]  所以我想鼓勵兩件事
[00:14:42.000 --> 00:14:43.000]  第一
[00:14:43.000 --> 00:14:47.000]  請你欣賞你當中做領袖的人
[00:14:47.000 --> 00:14:50.000]  你上一次讚你的執事
[00:14:50.000 --> 00:14:53.000]  你的傳道人或是主教老師
[00:14:53.000 --> 00:14:56.000]  團計導師是何時呢?
[00:14:56.000 --> 00:14:58.000]  批評是很容易的
[00:14:58.000 --> 00:15:00.000]  你這樣說話的
[00:15:00.000 --> 00:15:01.000]  你這樣做事的
[00:15:01.000 --> 00:15:02.000]  很容易
[00:15:02.000 --> 00:15:03.000]  我想問你
[00:15:03.000 --> 00:15:04.000]  你上一次欣賞他們
[00:15:04.000 --> 00:15:06.000]  是神給你的禮物
[00:15:06.000 --> 00:15:07.000]  是給教會的禮物
[00:15:07.000 --> 00:15:08.000]  是何時呢?
[00:15:08.000 --> 00:15:11.000]  我知道我已經參加第三堂
[00:15:11.000 --> 00:15:12.000]  你們的崇拜
[00:15:12.000 --> 00:15:14.000]  大埔宣導會講得很有挑戰性
[00:15:14.000 --> 00:15:16.000]  一講就講四堂
[00:15:16.000 --> 00:15:19.000]  所以我大約知道你們崇拜的模式
[00:15:19.000 --> 00:15:22.000]  待會大家握手歡迎
[00:15:22.000 --> 00:15:25.000]  請你記得除了問安之外
[00:15:25.000 --> 00:15:27.000]  特別去多謝那些領袖
[00:15:27.000 --> 00:15:29.000]  希望你聽到有行動
[00:15:29.000 --> 00:15:31.000]  行不行?
[00:15:31.000 --> 00:15:33.000]  其實我在跟你說話
[00:15:33.000 --> 00:15:35.000]  行不行?
[00:15:35.000 --> 00:15:36.000]  我鼓勵你
[00:15:36.000 --> 00:15:40.000]  可否請你多點去欣賞
[00:15:40.000 --> 00:15:42.000]  鼓勵你當中的領袖
[00:15:42.000 --> 00:15:44.000]  可能是牧者
[00:15:44.000 --> 00:15:45.000]  可能是執事
[00:15:45.000 --> 00:15:47.000]  可能是其他侍奉崗位的人
[00:15:47.000 --> 00:15:50.000]  因為這是上帝給我們的禮物
[00:15:50.000 --> 00:15:52.000]  第二我想鼓勵你的就是
[00:15:52.000 --> 00:15:54.000]  我希望你都欣賞
[00:15:54.000 --> 00:15:56.000]  希望你都羨慕
[00:15:56.000 --> 00:15:58.000]  你自己可以成為教會的領袖
[00:15:58.000 --> 00:16:00.000]  教會的宿命領袖
[00:16:00.000 --> 00:16:03.000]  在大埔宣導會
[00:16:03.000 --> 00:16:05.000]  不單止你是一個客人
[00:16:05.000 --> 00:16:06.000]  你還有一個主人
[00:16:06.000 --> 00:16:08.000]  擁有這間教會的其中一份子
[00:16:08.000 --> 00:16:10.000]  和頂姐妹彼此的配搭
[00:16:10.000 --> 00:16:12.000]  盼望上帝可以用得著你
[00:16:12.000 --> 00:16:15.000]  你都能夠成為教會的宿命領袖
[00:16:15.000 --> 00:16:17.000]  接著保羅說
[00:16:17.000 --> 00:16:19.000]  願因為平安
[00:16:19.000 --> 00:16:20.000]  從神我們的父
[00:16:20.000 --> 00:16:22.000]  並主耶穌基督歸於你們
[00:16:22.000 --> 00:16:25.000]  保羅差不多每次文案都說這兩個字眼
[00:16:25.000 --> 00:16:28.000]  因為和平安
[00:16:28.000 --> 00:16:31.000]  因為和平安
[00:16:31.000 --> 00:16:33.000]  好像一對孖公仔那樣
[00:16:33.000 --> 00:16:35.000]  在保羅的文案書出現
[00:16:35.000 --> 00:16:37.000]  而這兩個字眼的次序一定是
[00:16:37.000 --> 00:16:40.000]  因為先然後才到平安
[00:16:40.000 --> 00:16:42.000]  未曾試過在新教聖經出現
[00:16:42.000 --> 00:16:44.000]  平安然後才到因為
[00:16:44.000 --> 00:16:46.000]  因為才平安
[00:16:46.000 --> 00:16:48.000]  因為就是神的恩典
[00:16:48.000 --> 00:16:52.000]  平安就是我們心境平靜或平和
[00:16:52.000 --> 00:16:54.000]  Peace
[00:16:54.000 --> 00:16:58.000]  你看到次序是先有上帝的恩典
[00:16:58.000 --> 00:17:02.000]  人才能有平靜平和的心靈
[00:17:02.000 --> 00:17:04.000]  平安今天在社會
[00:17:04.000 --> 00:17:07.000]  在香港甚至在全世界裏面
[00:17:07.000 --> 00:17:10.000]  是多麼珍貴的一件事呢
[00:17:10.000 --> 00:17:12.000]  我們看的新聞差不多半以上
[00:17:12.000 --> 00:17:14.000]  都令我們非常不平安
[00:17:14.000 --> 00:17:16.000]  非常震撼
[00:17:16.000 --> 00:17:19.000]  而且似乎情況無論天災
[00:17:19.000 --> 00:17:25.000]  危病、人禍、恐怖襲擊
[00:17:25.000 --> 00:17:28.000]  每樣事都令我們觸目驚心
[00:17:28.000 --> 00:17:31.000]  甚至很多情況只是失控
[00:17:31.000 --> 00:17:33.000]  在這個時代裏
[00:17:33.000 --> 00:17:37.000]  基督徒更加要回到聖經的教導上
