
[00:00:00.000 --> 00:00:10.000]  真愛天父,多謝你的恩典,讓我們在香港沒有特別的天災,
[00:09:43.000 --> 00:09:49.000]  就收納他們,成為他們的會員,或者叫做門徒,
[00:09:49.000 --> 00:09:55.000]  收納了的時間,就即時信了只不過是那幾個月,
[00:09:55.000 --> 00:09:58.000]  但是這些人全部都是從其他的教會來的,
[00:09:58.000 --> 00:10:02.000]  幾個月裡面就安排他們去到他們的神學院,
[00:10:02.000 --> 00:10:06.000]  現在只是韓國,他們的神學院有三十間,
[00:10:06.000 --> 00:10:11.000]  如果全世界加起來五十間以上他們的神學院,
[00:10:11.000 --> 00:10:15.000]  就馬上將這些人,拆到這些神學院裡面,
[00:10:15.000 --> 00:10:18.000]  是打樁禁打,來接受他們的培訓,
[00:10:18.000 --> 00:10:24.000]  這些神學院,其中一些,基督神學院,基督徒學院,
[00:10:24.000 --> 00:10:28.000]  二象聖經學院,石安基督教神學院等等,
[00:10:28.000 --> 00:10:34.000]  非常多遍佈整個韓國,各位親愛的弟子姊妹,
[00:10:34.000 --> 00:10:42.000]  難怪今天韓國基督教聯會,公開來說,
[00:10:42.000 --> 00:10:49.000]  這個是最危險的一個邪教,最危險的一個異端,
[00:10:49.000 --> 00:10:55.000]  因為他們當中標榜這些事情的時候,其實都是同出一轍,
[00:10:55.000 --> 00:11:04.000]  當中涉及很多性侵犯,非常多一些不道德的性別關係,
[00:11:04.000 --> 00:11:07.000]  會產生在裡面,各位親愛的弟子姊妹,
[00:11:07.000 --> 00:11:11.000]  當你看到這些的時候,你和我在這裡問一個問題,
[00:11:11.000 --> 00:11:14.000]  現在這個世界是一個怎樣的世界?
[00:11:14.000 --> 00:11:18.000]  原來李孟熙是統一教以前的人,
[00:11:18.000 --> 00:11:21.000]  統一教教主都死了之後,
[00:11:21.000 --> 00:11:25.000]  他下面那些曾經跟從過的人,一個一個就是這樣出來,
[00:11:25.000 --> 00:11:29.000]  鄭明識的攝理教是另外一個,
[00:11:29.000 --> 00:11:33.000]  在香港曾經性侵犯過不少大學生,
[00:11:33.000 --> 00:11:37.000]  結果因為這樣的原告,香港警察就抓了他,
[00:11:37.000 --> 00:11:40.000]  就準備遞解回去韓國,
[00:11:40.000 --> 00:11:45.000]  但是很可惜,香港是一個非常民主,尊重人權的地方,
[00:11:45.000 --> 00:11:49.000]  是因為這樣,給他20萬來保釋,
[00:11:49.000 --> 00:11:52.000]  保釋之後,立刻逃脫,就進入中國大陸,
[00:11:52.000 --> 00:11:57.000]  結果在中國大陸被中國花了幾年的時間,
[00:11:57.000 --> 00:12:01.000]  就在東北的地方來將他緝捕,
[00:12:01.000 --> 00:12:05.000]  一抓到之後,連他的隨者,
[00:12:05.000 --> 00:12:10.000]  有些甚至是跟公安掛鉤的人,都將他們抓了,
[00:12:10.000 --> 00:12:13.000]  為什麼呢?就是過去一直抓不到,
[00:12:13.000 --> 00:12:16.000]  就是因為有些線人一直通風報信,
[00:12:16.000 --> 00:12:18.000]  令到警方沒辦法抓他,
[00:12:18.000 --> 00:12:23.000]  結果抓了之後,很快就將他遣返回南韓,
[00:12:23.000 --> 00:12:27.000]  判了10年監禁,這個鄭明識還沒出來,
[00:12:27.000 --> 00:12:31.000]  但是這些已經繼續不斷,好像雨後春信一樣,
[00:12:31.000 --> 00:12:33.000]  各位親愛的頂尖的朋友,
[00:12:33.000 --> 00:12:38.000]  到底今天這個世界,是誰在操控著,
[00:12:38.000 --> 00:12:43.000]  是誰在掌權,反恐反不倒,就越來越恐,
[00:12:43.000 --> 00:12:46.000]  到底是誰,是什麼勢力,在操控著這些東西,
[00:12:46.000 --> 00:12:49.000]  有人就問,我們的神去了哪裡?
[00:12:49.000 --> 00:12:53.000]  所以今天,我很想跟大家分享,
[00:12:53.000 --> 00:12:57.000]  在聖經裡面,可能一般人都會覺得,
[00:12:57.000 --> 00:13:00.000]  是最難的其中一段經文,
[00:13:00.000 --> 00:13:02.000]  我會跟大家分享,
[00:13:02.000 --> 00:13:05.000]  但是這段經文,70個7,
[00:13:05.000 --> 00:13:08.000]  在但義理書9章24到27節,
[00:13:08.000 --> 00:13:10.000]  這段經文,當我分享的時候,
[00:13:10.000 --> 00:13:12.000]  我會給他一個題目,
[00:13:12.000 --> 00:13:15.000]  這個題目是什麼呢?
[00:13:15.000 --> 00:13:17.000]  是永不甩底的神,
[00:13:17.000 --> 00:13:22.000]  或者言出必行的神,
[00:13:22.000 --> 00:13:24.000]  讓我們去認識他,
[00:13:24.000 --> 00:13:28.000]  我們今天一起,首先讀一讀,
[00:13:28.000 --> 00:13:32.000]  今天的經文,24節到27節,
[00:13:32.000 --> 00:13:34.000]  但義理書第9章,
[00:13:34.000 --> 00:13:36.000]  我們一起讀,
[00:13:36.000 --> 00:13:38.000]  (念經)
[00:13:38.000 --> 00:13:40.000]  (念經)
[00:13:40.000 --> 00:13:42.000]  (念經)
[00:13:43.000 --> 00:13:45.000]  (念經)
[00:13:46.000 --> 00:13:48.000]  (念經)
[00:13:48.000 --> 00:13:50.380]  和语言,并高知圣者。
[00:13:50.380 --> 00:13:55.740]  你当知道,当明白,从出令重新建造耶路撒冷,
[00:13:55.740 --> 00:14:00.880]  直到受高君的时候,必有七个七和六十二个七。
[00:14:00.880 --> 00:14:08.080]  正在艰难的时候,耶路撒冷连皆大雄都必重新建造。
[00:14:08.080 --> 00:14:14.180]  过了六十二个七,那受高者必被剪除一无所有,
[00:14:14.180 --> 00:14:18.680]  必有一王的文来毁灭者成和胜所。
[00:14:18.680 --> 00:14:22.180]  始终必如洪水冲没,必有争战,
[00:14:22.180 --> 00:14:26.180]  一直到底荒凉的事已断了。
[00:14:26.180 --> 00:14:30.180]  一七之内,他必与许多人坚定盟约。
[00:14:30.180 --> 00:14:34.180]  一七之半,他必使制自和贡献,
[00:14:34.180 --> 00:14:37.180]  哪行毁坏可争的如非而来,
[00:14:37.180 --> 00:14:44.180]  并且有愤怒倾在哪行毁坏身上,直到所定的结局。
[00:14:44.180 --> 00:14:47.180]  整段圣经分成三段落。
[00:14:47.180 --> 00:14:52.180]  七十七,第一首先背景,
[00:14:52.180 --> 00:14:54.180]  为什么有七十七?
[00:14:54.180 --> 00:14:59.180]  是因为以色列人没有守住安息年,
[00:14:59.180 --> 00:15:03.180]  所以有七十年被擄。
[00:15:03.180 --> 00:15:07.180]  因为七十年被擄,
[00:15:07.180 --> 00:15:10.180]  但以利收到这样的启迪,
[00:15:10.180 --> 00:15:16.180]  将七十七的预言一次过将出路、
[00:15:16.180 --> 00:15:20.180]  心理准备和最终结果都带出来。
[00:15:20.180 --> 00:15:22.180]  这就是当时的背景。
[00:15:22.180 --> 00:15:24.180]  首先我们试一试看一看,
[00:15:24.180 --> 00:15:29.180]  第二部分就是在国破家亡的情形下,
[00:15:29.180 --> 00:15:32.180]  犹太人已经没有国了,亡了国了,
[00:15:32.180 --> 00:15:37.180]  连皇帝、大臣、全部人民都被擄了,
[00:15:37.180 --> 00:15:39.180]  他们还有没有希望呢?
[00:15:39.180 --> 00:15:41.180]  就在他们呼求的时间,
[00:15:41.180 --> 00:15:44.180]  这个七十七的预言就告诉他们,
[00:15:44.180 --> 00:15:46.180]  放心,神有出路。
[00:15:46.180 --> 00:15:47.180]  这个出路是什么呢?
[00:15:47.180 --> 00:15:52.180]  就是受高者,就是知性者会猜到你们当中,
[00:15:52.180 --> 00:15:55.180]  他要除去你们一切的罪恶罪业,
[00:15:55.180 --> 00:15:59.180]  另一方面必有永义来到你们当中,
[00:15:59.180 --> 00:16:00.180]  这个就是出路。
[00:16:00.180 --> 00:16:02.180]  但是当讲完这个出路的时候,
[00:16:02.180 --> 00:16:04.180]  圣经告诉我们,
[00:16:04.180 --> 00:16:10.180]  你们不要以为这样就心满意满,
[00:16:10.180 --> 00:16:12.180]  因为为什么?
[00:16:12.180 --> 00:16:13.180]  这个还没完的,
[00:16:13.180 --> 00:16:16.180]  接着受高者会被剪除,
[00:16:16.180 --> 00:16:19.180]  受高者会被钉十字,
[00:16:19.180 --> 00:16:21.180]  他会死的,
[00:16:21.180 --> 00:16:25.180]  但是死了之后甚至会有狄基督来到你们当中,
[00:16:25.180 --> 00:16:27.180]  有一王会来到你们当中,
[00:16:27.180 --> 00:16:29.180]  他会自称是神,
[00:16:29.180 --> 00:16:31.180]  叫万人都要敬拜他,
[00:16:31.180 --> 00:16:38.180]  而这个狄基督将来要将耶路撒冷,
[00:16:38.180 --> 00:16:41.180]  一块石头不留在一块石头上面,
[00:16:41.180 --> 00:16:44.180]  全部拆毁,
[00:16:44.180 --> 00:16:47.180]  不过你们不需要担心,
[00:16:47.180 --> 00:16:49.180]  所以我们看到,
[00:16:49.180 --> 00:16:52.180]  犹太人看这段圣经,
[00:16:52.180 --> 00:16:54.180]  首先背景是忧心,
[00:16:54.180 --> 00:16:57.180]  第二神给他们的是放心,
[00:16:57.180 --> 00:16:59.180]  但是第三个方面,
[00:16:59.180 --> 00:17:02.180]  你们要小心,
[00:17:02.180 --> 00:17:07.180]  因为将来还有最后的世界大战会出现在当中,
[00:17:07.180 --> 00:17:10.180]  不过结局是怎样呢?
[00:17:10.180 --> 00:17:13.180]  他会告诉我们,
[00:17:13.180 --> 00:17:18.180]  这个就是圣诞尔利书九章24到27节,
[00:17:18.180 --> 00:17:20.180]  现在我们就试一试看一看,
[00:17:20.180 --> 00:17:31.180]  犹太人的忧心是因为他们没有守到神给他们的诫命,
[00:17:31.180 --> 00:17:34.180]  你美记25章2到4节,
[00:17:34.180 --> 00:17:35.180]  我们一起读,
[00:17:35.180 --> 00:17:37.180]  你晓遇以斯利人说,
[00:17:37.180 --> 00:17:41.180]  你们到了我所赐给你们那地的时候,
[00:17:41.180 --> 00:17:42.180]  一起读,
[00:17:42.180 --> 00:17:46.180]  地就要向耶和华守安息,
[00:17:46.180 --> 00:17:48.180]  六年要耕种田地,
[00:17:48.180 --> 00:17:50.180]  也要收你葡萄园,
[00:17:50.180 --> 00:17:52.180]  收藏地的出产,
[00:17:52.180 --> 00:17:55.180]  到第七年地要守圣安息,
[00:17:55.180 --> 00:17:57.180]  就是向耶和华守安息,
[00:17:57.180 --> 00:17:59.180]  不可耕种田地,
[00:17:59.180 --> 00:18:01.180]  也不可收你葡萄园,
[00:18:01.180 --> 00:18:03.180]  但是很可惜,
[00:18:03.180 --> 00:18:07.180]  犹太人进入到这块地之后,
[00:18:07.180 --> 00:18:10.180]  他们没有守安息,
[00:18:10.180 --> 00:18:12.180]  没有守多久?
[00:18:12.180 --> 00:18:15.180]  我们看一看1375年,
[00:18:15.180 --> 00:18:18.180]  若须雅带以斯利人进入加勒,
[00:18:18.180 --> 00:18:21.180]  到1075年,
[00:18:21.180 --> 00:18:23.180]  实武尔的时代,
[00:18:23.180 --> 00:18:27.180]  我们看到以斯利人有490年的时间,
[00:18:27.180 --> 00:18:30.180]  没有守安息,
[00:18:30.180 --> 00:18:32.180]  为什么神要他们守安息的年呢?
[00:18:32.180 --> 00:18:34.180]  是非常简单的,
[00:18:34.180 --> 00:18:36.180]  因为以前大家都知道,
[00:18:36.180 --> 00:18:41.180]  那块地你不可以长期累月停都不停,
[00:18:41.180 --> 00:18:42.180]  一直在种东西,
[00:18:42.180 --> 00:18:43.180]  如果是这样的时间,
[00:18:43.180 --> 00:18:46.180]  地的养料就没有了,
[00:18:46.180 --> 00:18:48.180]  是种不了东西的,
[00:18:48.180 --> 00:18:50.180]  所以神在那个时间就和他们说,
[00:18:50.180 --> 00:18:52.180]  种六年之后,
[00:18:52.180 --> 00:18:55.180]  第七年那块地要休息,
[00:18:55.180 --> 00:18:57.180]  你要烧掉那些野草,
[00:18:57.180 --> 00:18:59.180]  烧掉那些农作物,
[00:18:59.180 --> 00:19:01.180]  鱼下的东西,
[00:19:01.180 --> 00:19:02.180]  烧了之后,
[00:19:02.180 --> 00:19:04.180]  将那些灰埋在地里,
[00:19:04.180 --> 00:19:06.180]  就让那块地休息一会,
[00:19:06.180 --> 00:19:09.180]  让它继续不断吸收一些养料,
[00:19:09.180 --> 00:19:11.180]  以至到过了一年,
[00:19:11.180 --> 00:19:13.180]  休息完之后,
[00:19:13.180 --> 00:19:15.180]  再种它就会有好的出产,
[00:19:15.180 --> 00:19:17.180]  这是神的心意,
[00:19:17.180 --> 00:19:18.180]  很可惜,
[00:19:18.180 --> 00:19:21.180]  犹太人急功近利,
[00:19:21.180 --> 00:19:23.180]  他们用到尽,
[00:19:23.180 --> 00:19:25.180]  休息都不休息,
[00:19:25.180 --> 00:19:28.180]  所以他们得不到神的祝福,
[00:19:28.180 --> 00:19:32.180]  490年是没有守安息的年,
[00:19:32.180 --> 00:19:33.180]  换句话说,
[00:19:33.180 --> 00:19:35.180]  每六年就要停一年,
[00:19:35.180 --> 00:19:37.180]  就是七年当中有一年是安息年,
[00:19:37.180 --> 00:19:40.180]  他们有490年的时间没有守,
[00:19:40.180 --> 00:19:43.180]  就是说有多少个安息年,
[00:19:43.180 --> 00:19:45.180]  他们没有守?
[00:19:45.180 --> 00:19:47.180]  70个,
[00:19:47.180 --> 00:19:49.180]  490个,
[00:19:49.180 --> 00:19:52.180]  每七个就有一年是安息年,
[00:19:52.180 --> 00:19:53.180]  所以除一除七,
[00:19:53.180 --> 00:19:57.180]  就是70年没有守安息年,
[00:19:57.180 --> 00:19:59.180]  是因为这样的缘故,
[00:19:59.180 --> 00:20:01.180]  我们看回耶利米苏,
[00:20:01.180 --> 00:20:03.180]  25章11节,
[00:20:03.180 --> 00:20:05.180]  耶利米先知,
[00:20:05.180 --> 00:20:08.180]  就是在仍未亡国的时候,
[00:20:08.180 --> 00:20:10.180]  主前的600年,
[00:20:10.180 --> 00:20:14.180]  就向以色列人发出一个预言警告,
[00:20:14.180 --> 00:20:15.180]  这个警告是什么?
[00:20:15.180 --> 00:20:16.180]  我们一起读,
[00:20:16.180 --> 00:20:20.180]  "这地必然荒凉,令人惊骇,
[00:20:20.180 --> 00:20:24.180]  这些国民要服侍巴比伦王七十年。"
[00:20:24.180 --> 00:20:26.180]  他告诉他们,
[00:20:26.180 --> 00:20:27.180]  以色列人,
[00:20:27.180 --> 00:20:30.180]  你们是因为没有守安息年,
[00:20:30.180 --> 00:20:33.180]  神所以要追回这七十年,
[00:20:33.180 --> 00:20:35.180]  你们没有守安息年的时间,
[00:20:35.180 --> 00:20:37.180]  你们会被捕七十年,
[00:20:37.180 --> 00:20:39.180]  各位亲爱的弟兄姐妹,
[00:20:39.180 --> 00:20:41.180]  当我们看回这个背景的时候,
[00:20:41.180 --> 00:20:46.180]  我相信历史让我们看得非常清楚,
[00:20:46.180 --> 00:20:50.180]  是完全按照旨意应验了,
[00:20:50.180 --> 00:20:52.180]  我们看回下一章,
[00:20:52.180 --> 00:20:55.180]  你就会明白为什么我说是按照旨意,
[00:20:55.180 --> 00:21:00.180]  来去完全应验呢?
[00:21:00.180 --> 00:21:03.180]  犹太人第一次被捕,
[00:21:03.180 --> 00:21:07.180]  去到巴比伦是主前的606年,
[00:21:07.180 --> 00:21:10.180]  最后的那个假的606BC,
[00:21:10.180 --> 00:21:13.180]  犹太人的皇帝,
[00:21:13.180 --> 00:21:15.180]  所有的政府高官,
[00:21:15.180 --> 00:21:18.180]  包括弹尔利这一帮精英,
[00:21:18.180 --> 00:21:21.180]  是被捕到巴比伦,
[00:21:21.180 --> 00:21:24.180]  然后去到主前586年,
[00:21:24.180 --> 00:21:29.180]  就是全部的人全部被捕到巴比伦,
[00:21:29.180 --> 00:21:31.180]  无一例外,
[00:21:31.180 --> 00:21:32.180]  586年,
[00:21:32.180 --> 00:21:33.180]  是因为这样,
[00:21:33.180 --> 00:21:37.180]  所以两个日子你要知道的,
[00:21:37.180 --> 00:21:39.180]  一个是第一次被捕,
[00:21:39.180 --> 00:21:42.180]  是他们的皇帝和众臣被捕,
[00:21:42.180 --> 00:21:46.180]  第二个日子是全国无一例外,
[00:21:46.180 --> 00:21:48.180]  都被捕到巴比伦,
[00:21:48.180 --> 00:21:49.180]  做奴隶,
[00:21:49.180 --> 00:21:51.180]  整个国家灭亡了,
[00:21:51.180 --> 00:21:53.180]  现在我就让大家来看看,
[00:21:53.180 --> 00:21:55.180]  他们被捕去那里,
[00:21:55.180 --> 00:21:57.180]  被捕了多久呢?
[00:21:57.180 --> 00:22:02.180]  第一次被捕是主前606年,
[00:22:02.180 --> 00:22:07.180]  但是当巴比伦被灭亡给马代波斯之后,
[00:22:07.180 --> 00:22:12.180]  波斯人是厚待犹太人,
[00:22:12.180 --> 00:22:15.180]  他们要的是一个殖民地的主义,
[00:22:15.180 --> 00:22:17.180]  他给回你自己国家的人,
[00:22:17.180 --> 00:22:21.180]  你自己来回你的地方,
[00:22:21.180 --> 00:22:22.180]  不过你就年年进贡,
[00:22:22.180 --> 00:22:23.180]  岁岁内钞,
[00:22:23.180 --> 00:22:25.180]  其实就是殖民地,
[00:22:25.180 --> 00:22:27.180]  他不想统治犹太人,
[00:22:27.180 --> 00:22:29.180]  他让你们自己统治,
[00:22:29.180 --> 00:22:32.180]  他首先让他们的精英回去,
[00:22:32.180 --> 00:22:36.180]  所以是主前的536年,
[00:22:36.180 --> 00:22:39.180]  马代波斯亡了巴比伦之后,
[00:22:39.180 --> 00:22:43.180]  他就让他们第一批人回到那个地方,
[00:22:43.180 --> 00:22:46.180]  606年被捕,
[00:22:46.180 --> 00:22:54.180]  536年就第一次回到遣返,
[00:22:54.180 --> 00:22:56.180]  经过多少年?
[00:22:56.180 --> 00:22:58.180]  70年,
[00:22:58.180 --> 00:23:03.180]  第一次被捕和第一次遣返是经过70年,
[00:23:03.180 --> 00:23:06.180]  好了,令我们更加惊奇的,
[00:23:06.180 --> 00:23:11.180]  他们全部的人被捕是主前586年,
[00:23:11.180 --> 00:23:13.180]  看到吗?是586年,
[00:23:13.180 --> 00:23:17.180]  但是全部的人被他们回到是什么时候呢?
[00:23:17.180 --> 00:23:21.180]  是主前的516年,
[00:23:21.180 --> 00:23:26.180]  波斯人叫他们不要留在这里,
[00:23:26.180 --> 00:23:29.180]  你们已经搞定你们的地方了,
[00:23:29.180 --> 00:23:31.180]  全部回家,
[00:23:31.180 --> 00:23:33.180]  回到你们自己的家园,
[00:23:33.180 --> 00:23:36.180]  所以在主前的516年,
[00:23:36.180 --> 00:23:39.180]  就让全部的犹太人回到以色列,
[00:23:39.180 --> 00:23:42.180]  他们自己的家乡,
[00:23:42.180 --> 00:23:48.180]  但是他们仍然都需要臣服在波斯王朝的脚下,
[00:23:48.180 --> 00:23:53.180]  顶刺妹,不多,不少,不迟,不早,
