
[00:00:00.000 --> 00:00:09.440]  剛才聽到施班長唱大衛沒了的話的時候
[00:07:43.440 --> 00:07:45.120]  為什麼會拿第二的
[00:07:45.120 --> 00:07:48.320]  他的隊友連續拿了三個
[00:07:48.320 --> 00:07:50.720]  第一應該是人們預期他拿第一
[00:07:50.720 --> 00:07:52.240]  如果不是第二沒有人知道的
[00:07:52.240 --> 00:07:54.800]  你問誰哪一場拿第二
[00:07:54.800 --> 00:07:56.080]  也有人知道的
[00:07:56.080 --> 00:07:57.120]  那些小島會知道的
[00:07:57.120 --> 00:07:58.640]  就是那裡輸了
[00:07:58.640 --> 00:08:00.080]  所以他會記得
[00:08:00.080 --> 00:08:00.960]  就是輸了那裡
[00:08:00.960 --> 00:08:03.040]  如果不是誰會知道
[00:08:03.040 --> 00:08:06.320]  最後沒有人知道
[00:08:06.320 --> 00:08:07.600]  最後沒有人紀念
[00:08:07.600 --> 00:08:08.640]  第二也沒有人紀念
[00:08:08.640 --> 00:08:11.440]  所以一定要拿第一
[00:08:11.440 --> 00:08:16.800]  勝利在我們這個世界裡面
[00:08:16.800 --> 00:08:20.000]  地位崇高
[00:08:20.000 --> 00:08:22.640]  簡直是高不可攀
[00:08:22.640 --> 00:08:24.240]  因為每個人都追著他
[00:08:24.240 --> 00:08:26.800]  每個人都希望得到他
[00:08:26.800 --> 00:08:28.080]  能夠擁有他
[00:08:28.080 --> 00:08:30.400]  所以我們說勝利之神
[00:08:30.400 --> 00:08:32.880]  事實上這個說法
[00:08:32.880 --> 00:08:35.440]  和羅馬世界的時候差不多
[00:08:35.440 --> 00:08:40.160]  羅馬的統治
[00:08:40.160 --> 00:08:46.240]  是標榜羅馬在當時世界裡面的功績和工業
[00:08:46.240 --> 00:08:49.280]  那個宏偉的功績
[00:08:49.280 --> 00:08:53.040]  和他們所產生所做的羅馬人
[00:08:53.040 --> 00:08:54.320]  羅馬該殺
[00:08:54.320 --> 00:08:56.880]  直至下面羅馬人所帶來的
[00:08:56.880 --> 00:09:00.080]  為全世界當時有文化的人
[00:09:00.080 --> 00:09:04.080]  所成就的偉大的工業
[00:09:04.080 --> 00:09:07.600]  所以他們將一些我們傳統認為是
[00:09:07.600 --> 00:09:09.360]  德行
[00:09:09.360 --> 00:09:10.320]  Virtue
[00:09:10.320 --> 00:09:11.600]  Virtue翻譯為德行
[00:09:11.600 --> 00:09:12.880]  就不是最貼切的
[00:09:12.880 --> 00:09:15.840]  因為什麼是Virtue
[00:09:15.840 --> 00:09:17.680]  勇氣當然是一個Virtue
[00:09:17.680 --> 00:09:19.280]  勇氣是一個德行
[00:09:19.280 --> 00:09:21.600]  但是好像Victory
[00:09:21.600 --> 00:09:25.120]  勝利也是一個Triumph
[00:09:25.120 --> 00:09:28.000]  Triumph在拉丁字變過來
[00:09:28.000 --> 00:09:29.280]  Triumph
[00:09:29.280 --> 00:09:32.080]  勝利也是一個德行
[00:09:32.080 --> 00:09:35.840]  慢慢他們就將這些德行
[00:09:35.840 --> 00:09:38.000]  你很想有
[00:09:38.000 --> 00:09:39.280]  不單止想有
[00:09:39.280 --> 00:09:41.040]  而且別人會稱讚
[00:09:41.040 --> 00:09:43.440]  你贏了別人會稱讚你
[00:09:43.440 --> 00:09:44.960]  就等於你有勇氣
[00:09:44.960 --> 00:09:47.200]  傳統一點的我們所謂德行
[00:09:47.200 --> 00:09:48.480]  你好勇敢
[00:09:48.480 --> 00:09:49.600]  你救人
[00:09:49.600 --> 00:09:52.160]  今天納到人來報紙頭條
[00:09:52.160 --> 00:09:54.720]  美國救人英雄原來是
[00:09:54.720 --> 00:09:57.040]  原來是一個偷渡者
[00:09:57.040 --> 00:09:59.840]  你救人有勇氣
[00:09:59.840 --> 00:10:02.400]  你願意這樣做
[00:10:02.400 --> 00:10:03.680]  願意冒險
[00:10:03.680 --> 00:10:04.960]  做一件好事
[00:10:04.960 --> 00:10:06.240]  有人稱讚的
[00:10:06.240 --> 00:10:08.560]  你贏了肯定有人注意
[00:10:08.560 --> 00:10:09.840]  也有人稱讚
[00:10:09.840 --> 00:10:12.880]  所以慢慢你會發覺這件事就變成
[00:10:12.880 --> 00:10:13.680]  都是一個神
[00:10:13.680 --> 00:10:16.480]  羅馬世界裡面的政治機器當中
[00:10:16.480 --> 00:10:23.360]  就將這些羅馬帝國帶來特有的益處
[00:10:23.360 --> 00:10:24.640]  複雜社群
[00:10:24.640 --> 00:10:26.880]  他們說複雜是全人類益處
[00:10:26.880 --> 00:10:27.920]  都將它變成神
[00:10:27.920 --> 00:10:33.520]  就好像我們現在說勝利之神向你微笑
[00:10:33.520 --> 00:10:37.920]  有什麼我們是不想贏的呢
[00:10:37.920 --> 00:10:41.920]  就是每做一件事我們都是想贏的
[00:10:41.920 --> 00:10:43.520]  但是你想一想
[00:10:43.520 --> 00:10:45.600]  你會發覺又不是
[00:10:45.600 --> 00:10:48.800]  如果是一件事都想贏
[00:10:48.800 --> 00:10:50.240]  又幾失滯
[00:10:50.240 --> 00:10:52.160]  因為有贏就有輸
[00:10:52.160 --> 00:10:54.800]  輸的那個就不是很好玩
[00:10:54.800 --> 00:10:57.440]  那個感受就不是很好
[00:10:57.440 --> 00:11:00.720]  譬如說兩夫妻吵架的時候
[00:11:00.720 --> 00:11:02.560]  你想爭取勝利
[00:11:02.560 --> 00:11:03.680]  就算是兩夫妻
[00:11:03.680 --> 00:11:05.920]  尤其是兩夫妻
[00:11:05.920 --> 00:11:08.640]  牙刀之爭的時候
[00:11:08.640 --> 00:11:10.560]  老公想爭取勝利的老婆
[00:11:10.560 --> 00:11:11.360]  老婆又想
[00:11:11.360 --> 00:11:13.120]  可能想爭取勝利的老公
[00:11:13.120 --> 00:11:15.440]  但是贏了之後
[00:11:15.440 --> 00:11:17.600]  你會發覺是沒什麼好結果的
[00:11:17.600 --> 00:11:22.080]  其實是關係破壞了
[00:11:22.080 --> 00:11:24.640]  尤其是一面倒
[00:11:24.640 --> 00:11:29.280]  就更加是對方是令到沒什麼好的感受
[00:11:29.280 --> 00:11:31.040]  就不是感覺良好了
[00:11:31.040 --> 00:11:34.080]  感覺是甚為不好
[00:11:34.080 --> 00:11:35.840]  所以我們現在又說
[00:11:35.840 --> 00:11:36.880]  不是單贏
[00:11:36.880 --> 00:11:38.080]  不只是我贏
[00:11:38.080 --> 00:11:39.440]  我們要雙贏
[00:11:39.440 --> 00:11:40.720]  又要多方面
[00:11:40.720 --> 00:11:41.760]  multilateral
[00:11:41.760 --> 00:11:43.280]  多方主義
[00:11:43.280 --> 00:11:46.560]  多方面都一起體驗贏
[00:11:46.560 --> 00:11:48.160]  但都是要贏
[00:11:48.160 --> 00:11:49.520]  都是要有得益
[00:11:49.520 --> 00:11:52.320]  各方出來做某件事的時候
[00:11:52.320 --> 00:11:55.840]  都是要拿到東西走
[00:11:55.840 --> 00:11:57.600]  當然有某些人會拿多些
[00:11:57.600 --> 00:11:59.040]  某些人會拿少些
[00:11:59.040 --> 00:12:01.040]  可能我們之所以要贏
[00:12:01.040 --> 00:12:02.480]  因為現在越來越
[00:12:02.480 --> 00:12:04.160]  其實都不只是現在
[00:12:04.160 --> 00:12:06.080]  人類自有歷史上以來
[00:12:06.080 --> 00:12:08.640]  就沒有人做一件事想輸的
[00:12:08.640 --> 00:12:11.440]  但什麼東西都由輸贏的角度去看
[00:12:11.440 --> 00:12:15.280]  可能都是將很多事情看成是博弈
[00:12:15.280 --> 00:12:17.200]  一場的一個game
[00:12:17.200 --> 00:12:18.240]  一個博弈
[00:12:18.240 --> 00:12:22.080]  其實可能本身是有個問題
[00:12:22.080 --> 00:12:24.000]  是不是什麼都是博弈呢
[00:12:24.000 --> 00:12:28.640]  是不是什麼東西都是贏是最高標準呢
[00:12:28.640 --> 00:12:31.440]  而且贏到底是一回什麼事情呢
[00:12:31.440 --> 00:12:32.800]  要勝利
[00:12:32.800 --> 00:12:36.560]  要贏到底是一回什麼事情呢
[00:12:36.560 --> 00:12:37.840]  在不同的場合裡面
[00:12:37.840 --> 00:12:43.280]  其實贏是可以有不同的意義的
[00:12:43.280 --> 00:12:45.920]  就算運動這樣才算
[00:12:45.920 --> 00:12:48.720]  賽跑田徑
[00:12:48.720 --> 00:12:50.640]  100米400米接力
[00:12:50.640 --> 00:12:51.920]  1600米這樣
[00:12:51.920 --> 00:12:55.120]  你贏就是指著跑頭位那個
[00:12:55.120 --> 00:12:57.680]  但在另外一項的田徑項目
[00:12:57.680 --> 00:13:00.640]  跑頭位那個仍然是贏的
[00:13:00.640 --> 00:13:04.240]  但你會發覺那個項目是很多贏家的
[00:13:04.240 --> 00:13:05.840]  馬拉松
[00:13:05.840 --> 00:13:07.680]  馬拉松你跑完就已經是贏的
[00:13:07.680 --> 00:13:09.280]  性質比較特別
[00:13:09.280 --> 00:13:13.280]  當然如果你說全運會或者是跑贏
[00:13:13.280 --> 00:13:15.040]  跑完那個都不算是贏
[00:13:15.040 --> 00:13:18.320]  而是指著那些拿著你來打的馬拉松
[00:13:18.320 --> 00:13:20.960]  那個就志在參與
[00:13:20.960 --> 00:13:22.800]  跑完就是贏的
[00:13:22.800 --> 00:13:26.240]  能夠完成平時都很少走路的
[00:13:26.240 --> 00:13:29.040]  你知道香港有時候出街的時候
[00:13:29.040 --> 00:13:30.560]  香港交通工具太發達
[00:13:30.560 --> 00:13:33.840]  突然間不止走路要跑起來的時候
[00:13:33.840 --> 00:13:36.160]  跑完就已經是很好了
[00:13:36.160 --> 00:13:40.480]  跑10K跑半馬跑全馬
[00:13:40.480 --> 00:13:45.120]  所以贏有時候不一定是跟別人比
[00:13:45.120 --> 00:13:48.000]  可能是自我的一種挑戰
[00:13:48.000 --> 00:13:49.360]  總之我有一個目標
[00:13:49.360 --> 00:13:50.400]  我達到目標
[00:13:50.400 --> 00:13:51.760]  我不需要傷害別人
[00:13:51.760 --> 00:13:53.600]  也不是要拿第一跟別人比
[00:13:53.600 --> 00:13:56.240]  但我完成了就已經是贏
[00:13:56.240 --> 00:13:57.520]  但是在這裡
[00:13:57.520 --> 00:13:58.880]  英文給我們看見
[00:13:58.880 --> 00:14:02.560]  贏還有另外一個的向度
[00:14:02.560 --> 00:14:04.800]  而且
[00:14:04.800 --> 00:14:06.080]  某個程度上
[00:14:06.080 --> 00:14:08.320]  你可以說上帝要我們贏
[00:14:08.320 --> 00:14:11.520]  這裡很明說上帝要我們贏
[00:14:11.520 --> 00:14:14.720]  上帝說得勝的就怎樣怎樣
[00:14:14.720 --> 00:14:17.280]  其實言下之意意味著
[00:14:17.280 --> 00:14:18.640]  他是想我們贏的
[00:14:18.640 --> 00:14:21.360]  不然就不會說得勝的怎樣怎樣
[00:14:21.360 --> 00:14:24.240]  今天雖然跟大家讀七教會裡面
[00:14:24.240 --> 00:14:26.080]  寫給老弟家教會的信
[00:14:26.080 --> 00:14:27.520]  其實七間教會
[00:14:27.520 --> 00:14:29.760]  由第二章到第三章尾
[00:14:29.760 --> 00:14:32.240]  每個教會對每個教會的信息
[00:14:32.240 --> 00:14:34.080]  起碼規格的format
[00:14:34.080 --> 00:14:35.920]  在形式上都差不多
[00:14:35.920 --> 00:14:37.920]  最後都會有一句
[00:14:37.920 --> 00:14:40.240]  得勝的就怎樣怎樣
[00:14:40.240 --> 00:14:43.600]  都有一句有耳可聽的就應當聽
[00:14:43.600 --> 00:14:45.440]  由以弗所教會
[00:14:45.440 --> 00:14:47.840]  得勝的我必將上帝樂園裡面
[00:14:47.840 --> 00:14:49.760]  生命的果子賜給他吃
[00:14:49.760 --> 00:14:51.120]  到善美娜教會
[00:14:51.120 --> 00:14:54.800]  得勝的必不受第二次死的害
[00:14:54.800 --> 00:14:55.920]  到別加摩教會
[00:14:55.920 --> 00:14:59.600]  得勝的我必將隱藏的馬拿賜給他們
[00:14:59.600 --> 00:15:01.440]  還有其他東西
[00:15:01.440 --> 00:15:03.520]  到了推亞推拉教會
[00:15:03.520 --> 00:15:06.080]  得勝的遵守我命令到底
[00:15:06.080 --> 00:15:07.360]  又加多了一句
[00:15:07.360 --> 00:15:11.840]  已經開始對得勝有少少的定義上
[00:15:11.840 --> 00:15:14.080]  和另外一個觀念關聯在一起了
[00:15:14.080 --> 00:15:18.880]  原來得勝和遵守上帝的命令到底
[00:15:18.880 --> 00:15:20.800]  等到我來的
[00:15:20.800 --> 00:15:23.840]  我要賜給他權柄
[00:15:23.840 --> 00:15:25.280]  制服列國
[00:15:25.280 --> 00:15:29.120]  然後就是殺敵
[00:15:29.120 --> 00:15:32.240]  凡得勝的就會這樣穿白衣
[00:15:32.240 --> 00:15:34.240]  我必不從生命冊上面
[00:15:34.240 --> 00:15:35.760]  塗抹他的名
[00:15:35.760 --> 00:15:37.760]  而且要在我父面前
[00:15:37.760 --> 00:15:39.920]  和我父眾使者面前
[00:15:39.920 --> 00:15:41.200]  認他的名
[00:15:41.200 --> 00:15:43.520]  然後就是飛拉鐵飛
[00:15:43.520 --> 00:15:45.840]  得勝的我要叫他
[00:15:45.840 --> 00:15:49.920]  在我上帝的殿當中做條柱
[00:15:49.920 --> 00:15:53.440]  這個可能是眾多得勝經文當中最不吸引的
[00:15:53.440 --> 00:15:56.880]  做條柱做什麼呢
[00:15:56.880 --> 00:15:59.280]  他也必不再從那裡出去
[00:15:59.280 --> 00:16:00.640]  這樣就更加慘
[00:16:00.640 --> 00:16:02.160]  在禮堂做條柱
[00:16:02.160 --> 00:16:03.920]  就不要再出去
[00:16:03.920 --> 00:16:06.400]  很悶的 我們要出街走走
[00:16:06.400 --> 00:16:13.360]  我又要將我上帝的名和我上帝承的名
[00:16:13.360 --> 00:16:15.600]  並我的生命都寫在他上面
[00:16:15.600 --> 00:16:16.640]  寫在條柱上面
[00:16:16.640 --> 00:16:18.240]  還要被人畫花
[00:16:18.240 --> 00:16:25.440]  但是我們直覺上都覺得這些是正面的
[00:16:25.440 --> 00:16:27.840]  或者我們假設這些是正面的
[00:16:27.840 --> 00:16:29.520]  不管我們明白不明白為什麼
[00:16:29.520 --> 00:16:31.200]  最終就是第七個
[00:16:31.200 --> 00:16:34.560]  得勝的我要賜他在我寶座上和我同坐
[00:16:34.560 --> 00:16:36.640]  正如我得勝一樣
[00:16:36.640 --> 00:16:40.160]  上帝是要求我們得勝
[00:16:40.160 --> 00:16:41.600]  是贏的
[00:16:41.600 --> 00:16:45.760]  但是他這裡的贏到底是一回什麼事情呢
[00:16:45.760 --> 00:16:47.920]  如果我們看老弟家教會
[00:16:47.920 --> 00:16:51.200]  我們剛才看那段21節
[00:16:51.200 --> 00:16:53.280]  三章21節
[00:16:53.280 --> 00:16:55.040]  上帝對我要求要贏
[00:16:55.040 --> 00:16:57.920]  但是贏的這個定義是什麼呢
[00:16:57.920 --> 00:16:59.760]  或者在這個場合裡面
[00:16:59.760 --> 00:17:01.600]  馬拉松就是參與
[00:17:01.600 --> 00:17:02.800]  跑完就贏
[00:17:02.800 --> 00:17:04.320]  其他的田徑項目
[00:17:04.320 --> 00:17:06.080]  你真的要跑第一才叫贏
[00:17:06.080 --> 00:17:08.640]  在這裡又什麼才叫贏呢
[00:17:08.640 --> 00:17:13.680]  三章21節說得勝的我要賜他在我寶座上和我同坐
[00:17:13.680 --> 00:17:20.400]  就正如我得勝了在我寶座上和他同坐一樣
[00:17:20.400 --> 00:17:23.840]  這裡得勝就好像基督
[00:17:23.840 --> 00:17:26.880]  這個其實是第四點
[00:17:26.880 --> 00:17:29.200]  得勝的範例是羔羊
[00:17:29.200 --> 00:17:31.600]  我先提一點
[00:17:31.600 --> 00:17:34.400]  基督的得勝到底是一個什麼模式
[00:17:34.400 --> 00:17:37.440]  基督戰勝死亡
[00:17:37.440 --> 00:17:39.760]  基督是戰勝黑暗
[00:17:39.760 --> 00:17:42.480]  進去死了之後
[00:17:42.480 --> 00:17:44.560]  就打一輪
[00:17:44.560 --> 00:17:47.040]  打一輪才可以出來
[00:17:47.040 --> 00:17:49.200]  他出來正正就是打贏了他
[00:17:49.200 --> 00:17:51.520]  就像耶穌自己說的
[00:17:51.520 --> 00:17:55.040]  當人家說靠著別西卜趕鬼的時候
[00:17:55.040 --> 00:17:56.400]  馬可福音第四章那裡
[00:17:56.400 --> 00:17:58.960]  耶穌說鬼打鬼自相殘殺
[00:17:58.960 --> 00:18:00.480]  他家必不能站住
[00:18:00.480 --> 00:18:06.880]  你要制服他勇士一定要進去他家才把他綁住
[00:18:06.880 --> 00:18:08.640]  所以我趕鬼來
[00:18:08.640 --> 00:18:11.680]  意思就是說我當然是綁住了大鬼
[00:18:11.680 --> 00:18:13.120]  我已經打贏了
[00:18:13.120 --> 00:18:16.880]  這裡主勝過鬼王
[00:18:16.880 --> 00:18:19.440]  勝過所有的邪惡勢力
