
[00:00:00.000 --> 00:00:07.120]  觀眾姐妹讓我們心思意念去聆聽主的說話
[00:16:01.040 --> 00:16:07.600]  他知道禁令已經被和的玉璽蓋上
[00:16:07.600 --> 00:16:09.280]  換句話說
[00:16:09.280 --> 00:16:12.880]  他清楚這條律例的存在
[00:16:12.880 --> 00:16:21.520]  但當你縱使知道這段律例是存在也好
[00:16:21.520 --> 00:16:27.920]  他仍然如常生活
[00:16:27.920 --> 00:16:30.320]  他如何如常生活
[00:16:31.040 --> 00:16:33.040]  所以聖經告訴我們
[00:16:33.040 --> 00:16:36.400]  他回到自己的家
[00:16:36.400 --> 00:16:38.000]  我們發現
[00:16:38.000 --> 00:16:41.840]  但以你家樓上
[00:16:41.840 --> 00:16:42.880]  有二樓
[00:16:42.880 --> 00:16:44.160]  是複式的
[00:16:44.160 --> 00:16:48.560]  是複式樓
[00:16:48.560 --> 00:16:51.920]  他樓上特別有一扇窗
[00:16:51.920 --> 00:16:53.760]  長期打開
[00:16:53.760 --> 00:16:58.240]  這扇窗向著耶路撒冷的方向
[00:16:58.240 --> 00:17:01.760]  這幫人盯得很緊
[00:17:01.760 --> 00:17:04.000]  盯得很緊什麼
[00:17:04.000 --> 00:17:05.920]  但以你告訴我們
[00:17:05.920 --> 00:17:07.520]  一日三次
[00:17:07.520 --> 00:17:10.800]  相室貴在神的面前
[00:17:10.800 --> 00:17:13.920]  禱告感謝
[00:17:13.920 --> 00:17:19.840]  而且不是因為立了這條例才這樣做
[00:17:19.840 --> 00:17:26.080]  而是長期都是這樣做
[00:17:26.080 --> 00:17:30.560]  所以在英文聖經甚至原文聖經裏面
[00:17:30.560 --> 00:17:34.800]  很強調一個掃上一樣的陳述
[00:17:34.800 --> 00:17:39.040]  accustomed to do previously
[00:17:39.040 --> 00:17:40.720]  是NET翻譯
[00:17:40.720 --> 00:17:42.160]  其實不只是NET翻譯
[00:17:42.160 --> 00:17:44.160]  其他聖經的翻譯也說
[00:17:44.160 --> 00:17:49.760]  他是一個經常照樣的做法
[00:17:49.760 --> 00:17:52.960]  而這幫人是看得很緊
[00:17:52.960 --> 00:17:55.200]  但以你
[00:17:55.200 --> 00:17:56.720]  他的情況
[00:17:56.720 --> 00:17:59.040]  每一天他怎樣生活
[00:17:59.040 --> 00:18:00.560]  怎樣做法
[00:18:00.560 --> 00:18:04.160]  這幫人很想找機會
[00:18:04.160 --> 00:18:06.320]  來攻擊
[00:18:06.320 --> 00:18:08.000]  但以你
[00:18:08.000 --> 00:18:10.000]  但以你
[00:18:10.000 --> 00:18:12.080]  從這裏我們看見
[00:18:12.080 --> 00:18:18.880]  其實侍奉不是搞侍宮
[00:18:18.880 --> 00:18:22.480]  搞侍宮是做出來給人看
[00:18:22.480 --> 00:18:25.360]  給你自己看
[00:18:25.360 --> 00:18:28.000]  最主要是給自己看
[00:18:28.000 --> 00:18:30.800]  讓自己覺得很虔誠
[00:18:30.800 --> 00:18:36.560]  所以很多人搞侍宮以為侍奉
[00:18:36.560 --> 00:18:39.120]  就要搞得有聲有色
[00:18:39.120 --> 00:18:43.440]  我喜歡用這個形容
[00:18:43.440 --> 00:18:47.040]  今天很多信徒在教會搞的侍宮
[00:18:47.040 --> 00:18:50.320]  其實就是譁眾取寵
[00:18:50.320 --> 00:18:53.360]  譁眾取寵是什麼意思
[00:18:53.360 --> 00:19:00.240]  在社群當中做一些引人注目的事
[00:19:00.240 --> 00:19:02.640]  取寵是什麼意思
[00:19:02.640 --> 00:19:04.640]  要討好你
[00:19:04.640 --> 00:19:08.240]  community church movement就是這樣
[00:19:08.240 --> 00:19:10.240]  社區教會就是這樣
[00:19:10.240 --> 00:19:14.400]  在無端端哪天又搞社區活動
[00:19:14.400 --> 00:19:17.200]  吸引小朋友來教會
[00:19:17.200 --> 00:19:20.640]  弄些跳彈床給你跳
[00:19:20.640 --> 00:19:24.880]  教會的budget就買來租跳彈床
[00:19:24.880 --> 00:19:27.440]  給你吃東西
[00:19:27.440 --> 00:19:31.600]  人家外面吃的20元
[00:19:31.600 --> 00:19:34.240]  他就說不用我們現在免費
[00:19:34.240 --> 00:19:36.720]  或者客人隨便收5元
[00:19:36.720 --> 00:19:38.720]  有賺的了你
[00:19:38.720 --> 00:19:40.880]  用這樣的方法來吸引人
[00:19:40.880 --> 00:19:43.440]  譁眾取寵的做法
[00:19:44.400 --> 00:19:47.920]  但你看看但以你的侍奉
[00:19:47.920 --> 00:19:55.760]  但以你的侍奉是照常一樣
[00:19:55.760 --> 00:19:57.760]  沒什麼特別的
[00:19:57.760 --> 00:20:02.000]  你站出來照平常的生活
[00:20:02.000 --> 00:20:04.880]  就已經在做侍奉見證
[00:20:04.880 --> 00:20:08.960]  但平常的生活是怎樣呢
[00:20:08.960 --> 00:20:10.960]  就很重要
[00:20:10.960 --> 00:20:15.280]  平常的侍奉生活和一個不信主的人
[00:20:15.280 --> 00:20:17.280]  就沒有改變
[00:20:17.280 --> 00:20:21.360]  就不能幫助身邊的人認識主
[00:20:21.360 --> 00:20:25.360]  你同事騙原紙筆的
[00:20:25.360 --> 00:20:27.360]  騙影印紙的
[00:20:27.360 --> 00:20:29.360]  你繼續這樣騙就做不到
[00:20:29.360 --> 00:20:32.720]  平日的生活是怎樣呢
[00:20:32.720 --> 00:20:34.720]  但以你的平日生活
[00:20:34.720 --> 00:20:39.360]  原來一直在他家樓上
[00:20:39.360 --> 00:20:43.200]  一日三次雙膝跪在地上
[00:20:43.200 --> 00:20:45.760]  面對夜禍華辰
[00:20:45.760 --> 00:20:48.320]  向他禱告感謝
[00:20:48.320 --> 00:20:54.080]  他沒有做任何特別的事
[00:20:54.080 --> 00:20:57.920]  但人看到他實的時候
[00:20:57.920 --> 00:21:00.880]  這個就是見證
[00:21:00.880 --> 00:21:06.480]  但見證的果效是怎樣呢
[00:21:06.480 --> 00:21:10.960]  就視乎你那班人的生命
[00:21:10.960 --> 00:21:12.960]  是否有聖靈在當中
[00:21:12.960 --> 00:21:16.960]  所以第一件事
[00:21:16.960 --> 00:21:18.960]  我們從聖經裡看到
[00:21:18.960 --> 00:21:23.120]  侍奉不需要特別搞什麼古怪的事情
[00:21:23.120 --> 00:21:25.680]  只需要在一個充滿罪惡的世界裡
[00:21:25.680 --> 00:21:29.520]  活出聖潔的神子民的生命就可以
[00:21:29.520 --> 00:21:35.920]  活出一個肯跟隨上帝信賴他而活的生命就足夠
[00:21:35.920 --> 00:21:37.920]  這就是但以利的見證
[00:21:37.920 --> 00:21:41.920]  還有大家不要忘記
[00:21:41.920 --> 00:21:52.480]  但以利這次被召到大樓侍王裡面
[00:21:52.480 --> 00:21:58.400]  其實因為他在當中一直做官職
[00:21:58.400 --> 00:22:05.360]  都是毫無瑕疵被人挑出來攻擊他
[00:22:05.360 --> 00:22:09.200]  整個局面是由一個王搞出來的
[00:22:09.200 --> 00:22:15.760]  但以利在三國的總督之中的最高位
[00:22:15.760 --> 00:22:20.160]  管治了這個小組
[00:22:20.160 --> 00:22:25.520]  甚至統管其餘120個省的巡撫
[00:22:25.520 --> 00:22:27.520]  他們的活動
[00:22:27.520 --> 00:22:29.520]  這不值得
[00:22:29.520 --> 00:22:35.280]  但以利在整個活動裡面
[00:22:35.280 --> 00:22:38.800]  工作毫無瑕疵被人抓到
[00:22:38.800 --> 00:22:40.800]  所以我們可以看到
[00:22:40.800 --> 00:22:43.280]  但以利的生命生活很貫徹
[00:22:43.280 --> 00:22:47.600]  在宗教上甚至連做那份工作
[00:22:47.600 --> 00:22:50.160]  都有這樣的生命生活
[00:22:50.160 --> 00:22:52.160]  是無瑕疵沒有改變
[00:22:52.160 --> 00:22:53.600]  不是故弄玄虛
[00:22:53.600 --> 00:22:57.360]  只需要盡責做盡他應該要做的事
[00:22:57.360 --> 00:22:59.360]  他就做
[00:22:59.360 --> 00:23:02.800]  今天我們在這個世界裡是不是這樣活呢
[00:23:02.800 --> 00:23:05.920]  凡事每個人都不祈禱了
[00:23:05.920 --> 00:23:07.920]  每個人都吃飯
[00:23:07.920 --> 00:23:09.920]  哎呀不要緊
[00:23:09.920 --> 00:23:11.920]  我曾經試過有一次
[00:23:11.920 --> 00:23:13.920]  跟一班朋友很久沒見了
[00:23:13.920 --> 00:23:15.920]  他知道我基督徒做牧師
[00:23:15.920 --> 00:23:17.920]  那次是我其中一次
[00:23:17.920 --> 00:23:19.920]  覺得很懊悔的一次
[00:23:19.920 --> 00:23:21.920]  因為我跟他一起吃飯的時候
[00:23:21.920 --> 00:23:23.920]  那些菜就來了
[00:23:23.920 --> 00:23:25.920]  一班朋友上菜
[00:23:25.920 --> 00:23:27.920]  就吃飯了
[00:23:27.920 --> 00:23:29.920]  我都還沒來得及說要祈禱
[00:23:29.920 --> 00:23:31.920]  有一個朋友就說
[00:23:31.920 --> 00:23:33.920]  你做牧師的你還不祈禱
[00:23:33.920 --> 00:23:35.920]  我不是懊悔
[00:23:35.920 --> 00:23:37.920]  就是不夠快
[00:23:37.920 --> 00:23:39.920]  我應該快一點
[00:23:39.920 --> 00:23:41.920]  你介不介意我一起祈禱
[00:23:41.920 --> 00:23:43.920]  或者我一起祈禱
[00:23:43.920 --> 00:23:45.920]  邀請他們一起祈禱
[00:23:45.920 --> 00:23:47.920]  靚姐妹
[00:23:47.920 --> 00:23:51.920]  有追求生命的人
[00:23:51.920 --> 00:23:53.920]  就會覺察到你生命上有什麼
[00:23:53.920 --> 00:23:55.920]  他會來問
[00:23:55.920 --> 00:23:57.920]  他會問你
[00:23:57.920 --> 00:23:59.920]  你生命上有什麼
[00:23:59.920 --> 00:24:01.920]  他會來問
[00:24:01.920 --> 00:24:03.920]  如果你的生命做不好
[00:24:03.920 --> 00:24:05.920]  他就不會問你
[00:24:05.920 --> 00:24:07.920]  你跟他一樣
[00:24:07.920 --> 00:24:09.920]  他不會問你這條問題
[00:24:09.920 --> 00:24:11.920]  我朋友其實也是基督徒
[00:24:11.920 --> 00:24:13.920]  我不是跟他一起
[00:24:13.920 --> 00:24:15.920]  意思就是
[00:24:15.920 --> 00:24:17.920]  你做牧師
[00:24:17.920 --> 00:24:19.920]  這是個好機會
