
[00:00:00.000 --> 00:00:05.720]  各位聽眾你們好,歡迎大家收聽神州百年風雲人晚
[00:11:47.000 --> 00:11:49.000]  去到海狗山
[00:11:49.000 --> 00:11:51.000]  終於屋也老犯間
[00:11:51.000 --> 00:11:53.000]  做人真不簡單
[00:11:53.000 --> 00:11:55.000]  年行五十三
[00:11:55.000 --> 00:11:57.000]  捱大一二三
[00:11:57.000 --> 00:11:59.000]  阿羅娶老花
[00:11:59.000 --> 00:12:01.000]  離開舊金山
[00:12:01.000 --> 00:12:03.000]  去御王鶴就不再返
[00:12:03.000 --> 00:12:05.000]  做人真不簡單
[00:12:05.000 --> 00:12:07.000]  年行六十三失去我阿山
[00:12:07.000 --> 00:12:09.000]  愛就吃兩餐
[00:12:09.000 --> 00:12:11.000]  做人真不簡單
[00:12:11.000 --> 00:12:13.000]  年行七十三剩下我老憨
[00:12:13.000 --> 00:12:15.000]  好似煙霧散
[00:12:15.000 --> 00:12:17.000]  奈何如此了結一生
[00:12:17.000 --> 00:12:19.000]  做人真不簡單
[00:12:19.000 --> 00:12:21.000]  對曾國藩來說
[00:12:21.000 --> 00:12:23.000]  做人真不簡單
[00:12:23.000 --> 00:12:25.000]  做人真不簡單
[00:12:25.000 --> 00:12:27.000]  下次再和大家講另外一個課題
[00:12:27.000 --> 00:12:29.000]  講李鴻章
[00:12:29.000 --> 00:12:31.000]  再見

