
[00:00:00.000 --> 00:00:07.440]  Alice 說到我退休服事主好像很神秘
[00:03:34.240 --> 00:03:36.480]  第二類的人就是
[00:03:36.480 --> 00:03:38.560]  那些已經身體太弱
[00:03:38.560 --> 00:03:40.320]  不能夠去到律師樓那裡
[00:03:40.320 --> 00:03:42.880]  我就會去到他床邊
[00:03:42.880 --> 00:03:44.800]  問他需要怎樣做
[00:03:44.800 --> 00:03:47.360]  然後我一定會將福音傳給他
[00:03:47.360 --> 00:03:52.240]  所以這是神讓我在不同的環境當中
[00:03:52.240 --> 00:03:55.040]  可以接觸到一些人
[00:03:55.040 --> 00:03:56.960]  在他最有需要的時候
[00:03:56.960 --> 00:03:59.120]  來幫助他
[00:03:59.120 --> 00:04:02.720]  我終於明白為什麼神要我完全脫離
[00:04:02.720 --> 00:04:05.520]  商業社會不賺錢
[00:04:05.520 --> 00:04:08.240]  那叫做利益的衝突
[00:04:08.240 --> 00:04:10.080]  因為我是一個很喜歡賺錢
[00:04:10.080 --> 00:04:11.680]  很喜歡理財
[00:04:11.680 --> 00:04:13.840]  很喜歡我的事業的人
[00:04:13.840 --> 00:04:16.000]  神知道我的軟弱
[00:04:16.000 --> 00:04:18.800]  所以神就說要我完全脫離
[00:04:18.800 --> 00:04:21.280]  所以當我接觸那些人
[00:04:21.280 --> 00:04:24.720]  第一次我們已經可以傾心裡的說話
[00:04:24.720 --> 00:04:27.440]  因為他知道我不是在做生意
[00:04:27.440 --> 00:04:30.000]  他知道我沒有東西賣給他
[00:04:30.000 --> 00:04:33.360]  我只有將基督的愛帶給他
[00:04:33.360 --> 00:04:37.840]  盡我的力量來幫助他
[00:04:37.840 --> 00:04:39.520]  第二件事就是
[00:04:39.520 --> 00:04:40.800]  在過去25年
[00:04:40.800 --> 00:04:46.560]  神逐漸讓我接觸其餘這三件事
[00:04:46.560 --> 00:04:49.600]  第二件事就是關於健康的方面
[00:04:49.600 --> 00:04:52.000]  這是過去這幾年
[00:04:52.000 --> 00:04:55.280]  因為我自己患上糖尿病
[00:04:55.280 --> 00:04:57.600]  醫生說我要一輩子吃藥
[00:04:57.600 --> 00:04:59.120]  遲些可能要打針
[00:04:59.120 --> 00:05:01.120]  我就不太服氣
[00:05:01.120 --> 00:05:02.800]  我就去研究一下
[00:05:02.800 --> 00:05:07.120]  看很多很多的研究報告
[00:05:07.120 --> 00:05:09.520]  然後我發覺不是
[00:05:09.520 --> 00:05:12.560]  我一會兒也會和大家分享一些
[00:05:12.560 --> 00:05:14.080]  這個呢
[00:05:14.080 --> 00:05:18.000]  過去三年我將我整個的生活模式
[00:05:18.000 --> 00:05:19.920]  和我飲食的內容
[00:05:19.920 --> 00:05:21.920]  是徹底的改變
[00:05:21.920 --> 00:05:23.760]  我一會兒會和大家分享
[00:05:23.760 --> 00:05:26.000]  你不一定要像我這樣做
[00:05:26.000 --> 00:05:28.480]  我太太經常說你很極端
[00:05:28.480 --> 00:05:30.640]  我太太也沒有跟我做
[00:05:30.640 --> 00:05:32.880]  所以你只是參考
[00:05:32.880 --> 00:05:36.000]  可能有些東西對你有好處
[00:05:36.000 --> 00:05:38.640]  除非你好像我三年前那樣
[00:05:38.640 --> 00:05:40.640]  有糖尿病
[00:05:40.640 --> 00:05:42.240]  我可以教你的方法
[00:05:42.240 --> 00:05:44.400]  兩三個月你已經沒有糖尿病
[00:05:44.400 --> 00:05:45.680]  不用吃藥
[00:05:45.680 --> 00:05:49.520]  而且身體是徹底的改善
[00:05:49.520 --> 00:05:51.120]  第三件事
[00:05:51.120 --> 00:05:54.640]  讓我有機會
[00:05:54.640 --> 00:05:58.400]  多些注意世界局勢的發展
[00:05:58.400 --> 00:06:02.560]  所以對政治
[00:06:02.560 --> 00:06:04.560]  這方面
[00:06:04.560 --> 00:06:06.000]  有很多很多的興趣
[00:06:06.000 --> 00:06:07.760]  很多的接觸
[00:06:07.760 --> 00:06:10.560]  所以我有時也會公開做一些
[00:06:10.560 --> 00:06:14.480]  政治時局那方面的評論
[00:06:14.480 --> 00:06:17.040]  我一會兒也會提幾句
[00:06:17.040 --> 00:06:18.640]  但說到時局的時候
[00:06:18.640 --> 00:06:20.560]  我首先要聲明
[00:06:20.560 --> 00:06:23.360]  大家的看法可能都不同
[00:06:23.360 --> 00:06:26.400]  我沒有要求你和我同樣的看法
[00:06:26.400 --> 00:06:29.520]  但如果你的看法和我不同的時候
[00:06:29.520 --> 00:06:31.440]  請你尊重我的看法
[00:06:31.440 --> 00:06:35.200]  我也同時非常尊重你的看法
[00:06:35.200 --> 00:06:37.760]  大家提出來可以討論一下
[00:06:37.760 --> 00:06:40.720]  但我們不是敵人
[00:06:40.720 --> 00:06:46.720]  我們只是看東西的角度和觀點有些不同
[00:06:46.720 --> 00:06:49.040]  最後一樣就是
[00:06:49.040 --> 00:06:54.160]  在這二十多年
[00:06:54.160 --> 00:06:59.040]  提醒我華語的重要和寶貴
[00:06:59.040 --> 00:07:00.320]  這個又要說回
[00:07:00.320 --> 00:07:02.480]  我有七年的時間
[00:07:02.480 --> 00:07:07.200]  在國聲那裡做義務的事工主任
[00:07:07.200 --> 00:07:12.880]  那段時間就是和師母在國聲裡同工
[00:07:12.880 --> 00:07:14.320]  有七年的時間
[00:07:14.320 --> 00:07:16.720]  我每一天早上也會回去那裡
[00:07:16.720 --> 00:07:19.680]  做義務的事工主任
[00:07:19.680 --> 00:07:22.080]  義務事工主任有一樣東西要做的
[00:07:22.080 --> 00:07:27.840]  就是每一天早上帶領同工去靈修
[00:07:27.840 --> 00:07:30.240]  同工說我們很想
[00:07:30.240 --> 00:07:35.360]  你帶我們讀那些有關聖經寓言
[00:07:35.360 --> 00:07:38.240]  主耶穌再回來的經文
[00:07:38.240 --> 00:07:44.560]  於是我就由帶領他們到啟示錄
[00:07:44.560 --> 00:07:48.080]  神又給我一個機會
[00:07:48.080 --> 00:07:54.320]  十多年前帶領一個跨教會的查經聚會
[00:07:54.320 --> 00:07:56.320]  有幾年的時間
[00:07:56.320 --> 00:08:00.320]  我也是帶領他們看了四卷書
[00:08:00.320 --> 00:08:06.240]  但爾利書、啟示錄、以西傑書、以塞亞書
[00:08:06.240 --> 00:08:08.960]  這些都是和主再來有關的
[00:08:08.960 --> 00:08:10.640]  我就真的很用心
[00:08:10.640 --> 00:08:13.840]  因為上帝交給我的工作
[00:08:13.840 --> 00:08:16.480]  我是會很用心做的
[00:08:16.480 --> 00:08:18.960]  我是很用心去研究
[00:08:18.960 --> 00:08:23.040]  很用心做很多的講義
[00:08:23.040 --> 00:08:26.320]  這些全部在我網址上
[00:08:26.320 --> 00:08:31.120]  sawing.com
[00:08:31.120 --> 00:08:33.120]  你可以上去看
[00:08:33.120 --> 00:08:35.840]  大部分有錄音
[00:08:35.840 --> 00:08:37.520]  大家可以上去看
[00:08:37.520 --> 00:08:39.040]  所以四樣東西
[00:08:39.040 --> 00:08:41.040]  是我有興趣
[00:08:41.040 --> 00:08:42.480]  是我接觸
[00:08:42.480 --> 00:08:43.280]  是我認識的
[00:08:43.280 --> 00:08:45.040]  第一是理財
[00:08:45.040 --> 00:08:47.040]  第二是健康
[00:08:47.040 --> 00:08:49.920]  第三是政局、政治
[00:08:49.920 --> 00:08:53.440]  第四是聖經或信仰
[00:08:53.440 --> 00:08:55.440]  這四樣東西之外
[00:08:55.440 --> 00:08:57.440]  你問我我就口啞啞了
[00:08:57.440 --> 00:09:01.440]  因為我全部時間都是研究這幾方面
[00:09:01.440 --> 00:09:06.960]  我的分享我想先由City Bank講起
[00:09:06.960 --> 00:09:15.360]  有多少人知道我這大半年和City Bank在談呢?
[00:09:15.360 --> 00:09:16.400]  有多少人?
[00:09:16.400 --> 00:09:18.400]  哇!那麼多人都知道
[00:09:18.400 --> 00:09:20.400]  OK
[00:09:20.400 --> 00:09:22.400]  那我不用講很多背景的資料
[00:09:22.400 --> 00:09:26.400]  我只是想講一件事給大家聽
[00:09:26.400 --> 00:09:28.400]  是外面的人不知道的
[00:09:28.400 --> 00:09:32.400]  City Bank裏面有11個僱主
[00:09:32.400 --> 00:09:34.400]  全部是中國人
[00:09:34.400 --> 00:09:36.400]  大部分是長者
[00:09:36.400 --> 00:09:40.400]  戶口裏面的錢大量突然間不見了
[00:09:40.400 --> 00:09:44.400]  11個人總共有70多萬的損失
[00:09:44.400 --> 00:09:48.400]  全部City Bank不負責
[00:09:48.400 --> 00:09:54.400]  你可以想像11個僱主不見了那麼多錢
[00:09:54.400 --> 00:09:56.400]  這些是他們終身的儲蓄
[00:09:56.400 --> 00:09:58.400]  他們的退休金
[00:09:58.400 --> 00:10:00.400]  他們11個人來找我的時候
[00:10:00.400 --> 00:10:04.400]  我心裏面都很為難的
[00:10:04.400 --> 00:10:06.400]  雖然我是做銀行出身
[00:10:06.400 --> 00:10:10.400]  雖然我知道City Bank是有些做錯的
[00:10:10.400 --> 00:10:18.400]  但是怎樣能夠逼他們還錢給這些僱主呢?
[00:10:18.400 --> 00:10:20.400]  這些僱主有些去找律師
[00:10:20.400 --> 00:10:22.400]  沒有一個律師肯接這個案子
[00:10:22.400 --> 00:10:26.400]  因為City Bank實在是太大的機構
[00:10:26.400 --> 00:10:28.400]  他只是自己的律師
[00:10:28.400 --> 00:10:30.400]  我相信那個團隊都有幾十人
[00:10:30.400 --> 00:10:32.400]  所以是很兇的
[00:10:32.400 --> 00:10:38.400]  所以我幫這些僱主的時候
[00:10:38.400 --> 00:10:44.400]  我那個感覺就好像聖經裏面大衛對哥利亞一樣
[00:10:44.400 --> 00:10:46.400]  我跟這些僱主說
[00:10:46.400 --> 00:10:48.400]  我一個人力量很有限
[00:10:48.400 --> 00:10:50.400]  我又不是律師
[00:10:50.400 --> 00:10:54.400]  我盡我的能力來幫助你
[00:10:54.400 --> 00:10:58.400]  我告訴他們中間11個人有3個是基督徒
[00:10:58.400 --> 00:11:02.400]  其餘8個是非基督徒
[00:11:02.400 --> 00:11:04.400]  我就說我的能力很有限
[00:11:04.400 --> 00:11:06.400]  我懂的東西也很有限
[00:11:06.400 --> 00:11:10.400]  但我相信的上帝是無限的
[00:11:10.400 --> 00:11:12.400]  就算你不是基督徒
[00:11:12.400 --> 00:11:16.400]  你也可以和我一起來祈禱
[00:11:16.400 --> 00:11:20.400]  我們就開始幫他們寫信
[00:11:20.400 --> 00:11:24.400]  向City Bank再申請
[00:11:24.400 --> 00:11:26.400]  因為已經全部否決了
[00:11:26.400 --> 00:11:28.400]  我幫他們申請
[00:11:28.400 --> 00:11:33.400]  我將這件事帶到City Bank的管理人
[00:11:33.400 --> 00:11:37.400]  OCC Office of the Comptroller of Currency
[00:11:37.400 --> 00:11:46.400]  我又將這件事帶給一個叫Consumer Financial Protection Bureau
[00:11:46.400 --> 00:11:51.400]  政府一個部門保障銀行的客戶
[00:11:51.400 --> 00:11:55.400]  我亦將這件事帶給Channel 7
[00:11:55.400 --> 00:11:58.400]  那個叫做7 on your side
[00:11:58.400 --> 00:12:01.400]  真是來訪問其中兩個僱主
[00:12:01.400 --> 00:12:03.400]  是播放出來的
[00:12:03.400 --> 00:12:07.400]  我的計劃就是用各樣的壓力
[00:12:07.400 --> 00:12:11.400]  迫使City Bank要正視這件事
[00:12:11.400 --> 00:12:13.400]  但我心裏面是很沒有底的
[00:12:13.400 --> 00:12:17.400]  我沒有把握的
[00:12:17.400 --> 00:12:21.400]  在8月11日星期四的早上
[00:12:21.400 --> 00:12:22.400]  8月11日星期四
[00:12:22.400 --> 00:12:23.400]  為何我記得這麼清楚呢
[00:12:23.400 --> 00:12:25.400]  我一會兒會告訴你
[00:12:25.400 --> 00:12:28.400]  那天我為這件事
[00:12:28.400 --> 00:12:31.400]  早上心裏面有很大的重擔
[00:12:31.400 --> 00:12:33.400]  我在那裏禱告
[00:12:33.400 --> 00:12:36.400]  我跟神說我真的不知道怎樣幫助11個僱主
[00:12:36.400 --> 00:12:38.400]  但他們那麼慘
[00:12:38.400 --> 00:12:40.400]  我又不能不幫
[00:12:40.400 --> 00:12:44.400]  那怎麼辦呢? 怎樣幫呢?
[00:12:44.400 --> 00:12:47.400]  我心裏面就有一個很清晰的聲音
[00:12:47.400 --> 00:12:49.400]  我知道是從神來的
[00:12:49.400 --> 00:12:52.400]  如果你信諸信得耐
[00:12:52.400 --> 00:12:55.400]  有些聲音在你的腦海
[00:12:55.400 --> 00:12:56.400]  在你的心裏面
[00:12:56.400 --> 00:13:00.400]  你知道那不是你自己胡思亂想
[00:13:00.400 --> 00:13:03.400]  你知道是從神來的
[00:13:03.400 --> 00:13:06.400]  是聖靈提醒你的
[00:13:06.400 --> 00:13:08.400]  那聲音只有一句話
[00:13:08.400 --> 00:13:11.400]  那聲音說你去看回
[00:13:11.400 --> 00:13:14.400]  他們跟City Bank之間的合約
[00:13:14.400 --> 00:13:16.400]  這是甚麼合約呢?
[00:13:16.400 --> 00:13:19.400]  大家在銀行開戶口的時候
[00:13:19.400 --> 00:13:21.400]  銀行會給你一份東西
[00:13:21.400 --> 00:13:23.400]  一本好像書一樣
[00:13:23.400 --> 00:13:27.400]  City Bank那份東西叫做Client Manual
[00:13:27.400 --> 00:13:32.400]  第一頁已經說這是銀行跟你之間的合約
[00:13:32.400 --> 00:13:34.400]  58頁
[00:13:34.400 --> 00:13:37.400]  那些字差不多要找放大鏡才能看到
[00:13:37.400 --> 00:13:39.400]  甚麼東西
[00:13:39.400 --> 00:13:41.400]  我相信大家開戶口拿到那份東西
[00:13:41.400 --> 00:13:43.400]  沒有人看的
[00:13:43.400 --> 00:13:45.400]  保證沒有人看的
[00:13:45.400 --> 00:13:47.400]  那份東西我也拿到手
[00:13:47.400 --> 00:13:49.400]  我看了兩次
[00:13:49.400 --> 00:13:52.400]  當然不是逐一字看
[00:13:52.400 --> 00:13:53.400]  我看了兩次
[00:13:53.400 --> 00:13:55.400]  我不覺得有甚麼東西在裏面
[00:13:55.400 --> 00:13:58.400]  那聲音說你去拿那份東西出來看
[00:13:58.400 --> 00:14:01.400]  我跟神說那份東西我看了兩次
[00:14:01.400 --> 00:14:02.400]  沒有甚麼東西了
[00:14:02.400 --> 00:14:04.400]  為甚麼要我看呢?
[00:14:04.400 --> 00:14:06.400]  那聲音又是那句話
[00:14:06.400 --> 00:14:09.400]  你去拿出來看
[00:14:09.400 --> 00:14:12.400]  於是我就拿那份東西出來
[00:14:12.400 --> 00:14:15.400]  打開到第19頁
[00:14:15.400 --> 00:14:17.400]  就讀到這一段
[00:14:17.400 --> 00:14:21.400]  這份是City Bank的戶口的第19頁
[00:14:21.400 --> 00:14:23.400]  合約的第19頁
[00:14:23.400 --> 00:14:25.400]  是英文來的
[00:14:25.400 --> 00:14:30.400]  底下的中文我是自己用Google翻譯出來的
[00:14:30.400 --> 00:14:33.400]  但英文那裏太小了
[00:14:33.400 --> 00:14:35.400]  大家未必看得到
[00:14:35.400 --> 00:14:36.400]  大家看不看到?
[00:14:36.400 --> 00:14:38.400]  你都看到嗎?
[00:14:38.400 --> 00:14:40.400]  年輕人眼睛真厲害
[00:14:40.400 --> 00:14:44.400]  我們老人家老花眼看不到的
[00:14:44.400 --> 00:14:48.400]  他說這是Under Security Procedure
[00:14:48.400 --> 00:14:50.400]  安全的程序
[00:14:50.400 --> 00:14:57.400]  他說When you place an order for a funds transfer
[00:14:57.400 --> 00:15:02.400]  那11個僱主都是被黑客入了他的戶口
[00:15:02.400 --> 00:15:04.400]  然後冒他的名字
[00:15:04.400 --> 00:15:09.400]  向City Bank發出Wire Transfer Instruction
[00:15:09.400 --> 00:15:12.400]  叫City Bank在他的戶口提錢
[00:15:12.400 --> 00:15:17.400]  將他匯出去另一間銀行第三者的戶口
[00:15:17.400 --> 00:15:20.400]  那些騙徒已經老早把戶口開了
[00:15:20.400 --> 00:15:22.400]  錢去了那裏
[00:15:22.400 --> 00:15:23.400]  一拿了錢
[00:15:23.400 --> 00:15:24.400]  錢就走了
[00:15:24.400 --> 00:15:25.400]  沒有了
[00:15:25.400 --> 00:15:27.400]  11個都是這樣
[00:15:27.400 --> 00:15:30.400]  但City Bank在這裏說
[00:15:30.400 --> 00:15:33.400]  如果你給我們這個Transaction
[00:15:33.400 --> 00:15:35.400]  有這個Instruction
[00:15:35.400 --> 00:15:40.400]  我們就會Follow一個Security Procedure
[00:15:40.400 --> 00:15:44.400]  Establish for你的Protection
[00:15:44.400 --> 00:15:46.400]  和銀行的Protection
[00:15:46.400 --> 00:15:50.400]  即是City Bank答應這些客戶
[00:15:50.400 --> 00:15:56.400]  當他收到你那個要匯錢的Instruction
[00:15:56.400 --> 00:15:57.400]  大家注意
[00:15:57.400 --> 00:16:02.400]  他說We will follow
[00:16:02.400 --> 00:16:04.400]  即是我一定會跟
[00:16:04.400 --> 00:16:08.400]  一定會跟這個安全的程序的目的是甚麼呢
[00:16:08.400 --> 00:16:12.400]  是保護你和保護銀行
[00:16:12.400 --> 00:16:14.400]  為甚麼需要保護呢
[00:16:14.400 --> 00:16:18.400]  就是因為你的戶口有可能被人入侵
[00:16:18.400 --> 00:16:20.400]  然後才需要保護
[00:16:20.400 --> 00:16:23.400]  如果這個世界是沒有騙徒
[00:16:23.400 --> 00:16:24.400]  沒有入侵
[00:16:24.400 --> 00:16:26.400]  你的戶口不會被人入侵
[00:16:26.400 --> 00:16:27.400]  冒充你
[00:16:27.400 --> 00:16:29.400]  是不需要保護的
[00:16:29.400 --> 00:16:30.400]  所以很明顯
[00:16:30.400 --> 00:16:32.400]  這個是保護
[00:16:32.400 --> 00:16:36.400]  保護的方式就是要Check
[00:16:36.400 --> 00:16:44.400]  他說We verify the transfer has been properly authorized
[00:16:44.400 --> 00:16:47.400]  有誰可以authorize這個transfer呢
[00:16:47.400 --> 00:16:49.400]  有誰可以授權呢
[00:16:49.400 --> 00:16:50.400]  當然是那個戶主
[00:16:50.400 --> 00:16:51.400]  是你
[00:16:51.400 --> 00:16:53.400]  或者是你們聯名戶口
[00:16:53.400 --> 00:16:55.400]  就隨便一個人
[00:16:55.400 --> 00:16:59.400]  總是他說他會verify
[00:16:59.400 --> 00:17:09.400]  證實你這個transfer是經過戶主批准的
[00:17:09.400 --> 00:17:12.400]  然後他一直說
[00:17:12.400 --> 00:17:15.400]  You understand that the security procedure
[00:17:15.400 --> 00:17:24.400]  designed to only verify the source of fund transfer instruction
[00:17:24.400 --> 00:17:29.400]  and not to detect errors in the content of instruction
[00:17:29.400 --> 00:17:32.400]  to prevent or to prevent duplicate transfer
[00:17:32.400 --> 00:17:34.400]  這個意思是甚麼呢
[00:17:34.400 --> 00:17:37.400]  當我們來到verify
[00:17:37.400 --> 00:17:38.400]  證實呢
[00:17:38.400 --> 00:17:39.400]  我們證實甚麼呢
[00:17:39.400 --> 00:17:40.400]  他說得很清楚
[00:17:40.400 --> 00:17:47.400]  證實你這個匯款是有適當的授權
[00:17:47.400 --> 00:17:49.400]  只是check這個東西
[00:17:49.400 --> 00:17:53.400]  不是跟你check你裏面有沒有說錯名字
[00:17:53.400 --> 00:17:57.400]  有沒有說錯戶口號碼的貴客治理
[00:17:57.400 --> 00:17:59.400]  但是銀行要做的呢
[00:17:59.400 --> 00:18:06.400]  就是要check是真的戶主發出這個instruction
[00:18:06.400 --> 00:18:07.400]  這個都合理的
[00:18:07.400 --> 00:18:09.400]  因為他check的時候
[00:18:09.400 --> 00:18:13.400]  他不能跟你check你裏面的內容有沒有錯
[00:18:13.400 --> 00:18:16.400]  但是他要check是不是你發出來
[00:18:16.400 --> 00:18:19.400]  然後底下就說
[00:18:19.400 --> 00:18:23.400]  Unless we agree on another security procedure
[00:18:23.400 --> 00:18:30.400]  You agree that we may confirm the authenticity and content of instruction
[00:18:30.400 --> 00:18:32.400]  by placing a call
[00:18:32.400 --> 00:18:34.400]  銀行就是說呢
[00:18:34.400 --> 00:18:38.400]  我們怎樣來證實這個是由你發出來呢
[00:18:38.400 --> 00:18:40.400]  銀行會call你
[00:18:40.400 --> 00:18:43.400]  call你就是打電話給你
[00:18:43.400 --> 00:18:48.400]  通常銀行有兩個層次來verify
[00:18:48.400 --> 00:18:49.400]  by calling
[00:18:49.400 --> 00:18:51.400]  當他call的時候
[00:18:51.400 --> 00:18:53.400]  他當然問你是誰
[00:18:53.400 --> 00:18:54.400]  你說我是誰
[00:18:54.400 --> 00:18:56.400]  然後他就說
[00:18:56.400 --> 00:18:59.400]  麻煩你說你公家號碼最後的四個字
[00:18:59.400 --> 00:19:02.400]  你馬上要說出來
[00:19:02.400 --> 00:19:04.400]  然後呢
[00:19:04.400 --> 00:19:07.400]  他要問你你的戶口的password
[00:19:07.400 --> 00:19:09.400]  這些你平時都用的
[00:19:09.400 --> 00:19:10.400]  你馬上說出來
[00:19:10.400 --> 00:19:12.400]  但這樣都不夠的
[00:19:12.400 --> 00:19:14.400]  銀行verify呢
[00:19:14.400 --> 00:19:16.400]  因為剛才那兩樣
[00:19:16.400 --> 00:19:18.400]  可能黑客都知道的
[00:19:18.400 --> 00:19:20.400]  所以他要再進一步
[00:19:20.400 --> 00:19:23.400]  大家記不記得你開戶口的時候
[00:19:23.400 --> 00:19:26.400]  銀行給你有十多條問題
[00:19:26.400 --> 00:19:28.400]  你選三四條
[00:19:28.400 --> 00:19:30.400]  那些問題是什麼呢
[00:19:30.400 --> 00:19:32.400]  你媽媽吃什麼
[00:19:32.400 --> 00:19:34.400]  你最喜歡吃什麼
[00:19:34.400 --> 00:19:36.400]  你最不喜歡吃什麼
[00:19:36.400 --> 00:19:38.400]  在我來說是broccoli
[00:19:38.400 --> 00:19:40.400]  我當然答broccoli
[00:19:40.400 --> 00:19:43.400]  你第一個離開你所在地
[00:19:43.400 --> 00:19:46.400]  去到外國的城市是哪一個
[00:19:46.400 --> 00:19:48.400]  我一定答馬尼拉
[00:19:48.400 --> 00:19:50.400]  因為我坐菲律賓航空公司
[00:19:50.400 --> 00:19:52.400]  第一站就停馬尼拉
[00:19:52.400 --> 00:19:56.400]  你第一個寵物的名字是什麼
[00:19:56.400 --> 00:19:59.400]  一堆這些你選三四條
[00:19:59.400 --> 00:20:01.400]  他跟你verify的時候
[00:20:01.400 --> 00:20:03.400]  他就問你這幾個問題
[00:20:03.400 --> 00:20:05.400]  你馬上要答的
[00:20:05.400 --> 00:20:07.400]  除了你沒有人知道答案
[00:20:07.400 --> 00:20:10.400]  就這樣verify的
[00:20:10.400 --> 00:20:15.400]  而這個是在他的client manual裡
[00:20:15.400 --> 00:20:17.400]  他一定要做
[00:20:17.400 --> 00:20:20.400]  他不能不做
[00:20:20.400 --> 00:20:22.400]  當我一看到這裡的時候
[00:20:22.400 --> 00:20:25.400]  我心裡充滿了讚美
[00:20:25.400 --> 00:20:27.400]  我感謝主
[00:20:27.400 --> 00:20:29.400]  感謝主
[00:20:29.400 --> 00:20:30.400]  我現在有把握了
[00:20:30.400 --> 00:20:32.400]  我知道怎樣幫他們追了
[00:20:32.400 --> 00:20:34.400]  長話短說
[00:20:34.400 --> 00:20:36.400]  十一個裡面
