
[00:00:00.000 --> 00:00:03.880]  星期天是不可以這樣說的 這次是解釋聖經
[00:01:56.000 --> 00:01:59.400]  他更加沒有禁止在教會公開講方言
[00:01:59.400 --> 00:02:02.740]  不過他有個要求 就是當你這樣講的時候
[00:02:02.740 --> 00:02:08.360]  你確保你能夠解釋 告訴別人這是什麼意思
[00:02:08.360 --> 00:02:13.840]  來到這裡 14章26至40節
[00:02:13.840 --> 00:02:18.640]  就是講究竟誰說什麼 什麼時候說
[00:02:18.640 --> 00:02:20.520]  誰應該讓路 誰不讓路
[00:02:20.520 --> 00:02:24.600]  假設大家都明白了港道 港方言
[00:02:24.600 --> 00:02:27.280]  都是應該可以做到的 只要有人翻譯就可以了
[00:02:27.280 --> 00:02:30.760]  那26至40節他就開始說
[00:02:30.760 --> 00:02:32.920]  說話都要有規有矩才行
[00:02:32.920 --> 00:02:36.180]  我們是崇拜 我們是教會
[00:02:36.180 --> 00:02:39.180]  不是每個人都可以搶麥克風說話的
[00:02:39.180 --> 00:02:42.480]  所以從第26節開始 他就說
[00:02:42.480 --> 00:02:48.700]  你個人有詩歌 有教訓等等等等
[00:02:48.700 --> 00:02:51.120]  有個原則就是要造就人
[00:02:51.120 --> 00:02:53.460]  而且既然要造就人
[00:02:53.460 --> 00:02:56.360]  那就不可以七個人同時講
[00:02:56.360 --> 00:02:58.400]  七個人同時講怎麼聽得明白呢?
[00:02:58.400 --> 00:03:00.880]  你記不記得他很重要的就是通過五姓
[00:03:00.880 --> 00:03:03.520]  就是你能夠明白 知道你說什麼
[00:03:03.520 --> 00:03:05.820]  所以他說你不可以這麼多人講
[00:03:05.820 --> 00:03:08.840]  最多就是一個人來講
[00:03:08.840 --> 00:03:10.540]  所以他14章27節說
[00:03:10.540 --> 00:03:14.220]  若說方言的 始好兩個人 至多三個人
[00:03:14.220 --> 00:03:15.480]  雖然聖經是這樣寫的
[00:03:15.480 --> 00:03:18.760]  我想他的意思就是說不要太多人
[00:03:18.760 --> 00:03:23.180]  而且他說要輪流講 為什麼要輪流呢?
[00:03:23.180 --> 00:03:25.740]  因為每次講的人才不會混亂
[00:03:25.740 --> 00:03:28.500]  你試一下同時聽五首詩歌
[00:03:28.500 --> 00:03:30.840]  就是不可能明白的
[00:03:30.840 --> 00:03:33.380]  你一個人 比如我一個人這樣講
[00:03:33.380 --> 00:03:35.080]  我有時候都講到你們亂了
[00:03:35.080 --> 00:03:37.280]  都通過不了你們的五姓
[00:03:37.280 --> 00:03:38.420]  我未必講得這麼好
[00:03:38.420 --> 00:03:40.080]  如果有五個這樣的人一起講
[00:03:40.080 --> 00:03:41.460]  那你不就多麻煩了
[00:03:41.460 --> 00:03:45.600]  所以他就說逐個逐個講
[00:03:45.600 --> 00:03:48.340]  再加一句 如果你是講方言的
[00:03:48.340 --> 00:03:50.540]  也要一個人出來
[00:03:50.540 --> 00:03:52.600]  你不要有幾個人舉手同時說
[00:03:52.600 --> 00:03:53.940]  我知道他講什麼
[00:03:53.940 --> 00:03:56.340]  幾個人同時講的東西都不是他講什麼的
[00:03:56.340 --> 00:04:00.120]  那沒理由就說不可以混亂的
[00:04:00.120 --> 00:04:04.140]  接著他還講了一個實例
[00:04:04.140 --> 00:04:05.880]  這個實例是怎麼樣的呢?
[00:04:05.880 --> 00:04:10.960]  由29節一直到下面33節
[00:04:10.960 --> 00:04:13.420]  他說才講到都是這樣的規矩
[00:04:13.420 --> 00:04:18.700]  兩個三個 他沒有偏頗其他的
[00:04:18.700 --> 00:04:21.880]  他說其餘的 就是沒有講的那些就坐在那裡
[00:04:21.880 --> 00:04:23.760]  這個字就再次出現了
[00:04:23.760 --> 00:04:27.120]  這個字有個KRI的字根 你看到嗎?
[00:04:27.120 --> 00:04:29.280]  KRI就是審判 判斷
[00:04:29.280 --> 00:04:31.760]  不過字頭字尾不同而已
[00:04:31.760 --> 00:04:34.860]  其他的人就要make judgement
[00:04:34.860 --> 00:04:37.600]  這個再次回到我們做人處事
[00:04:37.600 --> 00:04:40.540]  甚至教會處理 你都要make judgement的
[00:04:40.540 --> 00:04:42.760]  他說翻譯到的方言而已
[00:04:42.760 --> 00:04:45.220]  接著說剛才那個人的方言
[00:04:45.220 --> 00:04:49.780]  就是叫你們每個人在錢包裡面拿100元出來交給我
[00:04:49.780 --> 00:04:51.820]  那你就要慎思明辨了
[00:04:51.820 --> 00:04:56.480]  你們要judge這些不可能是聖靈講的話
[00:04:56.480 --> 00:04:59.940]  叫你們每個人下個星期天不要回喜慧堂了
[00:04:59.940 --> 00:05:01.600]  去我什麼什麼堂吧
[00:05:01.600 --> 00:05:03.460]  這個又不會是
[00:05:03.460 --> 00:05:05.620]  所以你要make judgement
[00:05:05.620 --> 00:05:07.200]  你說有沒有白紙黑字
[00:05:07.200 --> 00:05:09.060]  有沒有很大的黑線清楚一點
[00:05:09.060 --> 00:05:11.020]  不用我們make so much judgement行不行?
[00:05:11.020 --> 00:05:15.740]  沒有的了 你就看他講的內容是怎麼樣
[00:05:15.740 --> 00:05:18.780]  所以他就說 其他的人就要看清楚
[00:05:18.780 --> 00:05:21.540]  check他的東西 查一下他的東西
[00:05:21.540 --> 00:05:27.580]  你記得保羅講過 先知的講論不要藐視他
[00:05:27.580 --> 00:05:29.140]  有人在講道 甚至是新來的人
[00:05:29.140 --> 00:05:31.000]  你不要隨便藐視
[00:05:31.000 --> 00:05:33.280]  這個人出來通常都沒有實力的了
[00:05:33.280 --> 00:05:36.780]  不要理他 不要 你聽他講什麼
[00:05:36.780 --> 00:05:39.880]  凡事要什麼? 察言
[00:05:39.880 --> 00:05:44.080]  惡就要禁戒 善美就要持守
[00:05:44.080 --> 00:05:47.320]  保羅信得過你們有聖靈的 你們有經驗的
[00:05:47.320 --> 00:05:50.920]  聽清楚別人講的什麼 不要輕視他
[00:05:50.920 --> 00:05:54.920]  聽清楚之後 不好的東西撥開他不要
[00:05:54.920 --> 00:05:56.840]  好的東西你們保留著
[00:05:56.840 --> 00:05:59.960]  這個講完是講的好的 你們多找他
[00:05:59.960 --> 00:06:02.560]  我的意思就是這樣 不是多少人找我
[00:06:02.560 --> 00:06:08.440]  就是說 惡的不要了 善的要保留著
[00:06:08.440 --> 00:06:11.280]  你不可以不judge的 你一定要judge的
[00:06:11.280 --> 00:06:13.840]  你越有屬靈的人就越容易
[00:06:13.840 --> 00:06:16.740]  所謂屬靈人參透萬事 它看得通的意思
[00:06:16.740 --> 00:06:18.240]  有神的靈界告訴他
[00:06:18.240 --> 00:06:19.720]  他就明白容易一點judge
[00:06:19.720 --> 00:06:22.920]  judge的時候有多一些決心
[00:06:22.920 --> 00:06:27.360]  接著他說 世詩14章30節
[00:06:27.360 --> 00:06:30.620]  旁邊坐著的德你要啟示
[00:06:30.620 --> 00:06:34.960]  這個很怪 我們香港人就不會這樣
[00:06:34.960 --> 00:06:38.780]  先前講的那個就要閉口不言
[00:06:38.780 --> 00:06:42.740]  我們香港那一刻 突然間這個只會起身
[00:06:42.740 --> 00:06:45.600]  我有個預言
[00:06:45.600 --> 00:06:49.080]  那我呢 如果根據保羅的話 我就要坐下了
[00:06:49.080 --> 00:06:50.920]  你說有沒有理由
[00:06:50.920 --> 00:06:53.960]  我們曉麗堂已經打到頭不壓力了 怎麼坐下
[00:06:53.960 --> 00:06:57.080]  我剛剛才抽了個籤可以說一下
[00:06:57.080 --> 00:06:59.260]  你說要起身就說了
[00:06:59.260 --> 00:07:01.560]  我怎麼知道你是不是真的
[00:07:01.560 --> 00:07:03.600]  但是你知道保羅的scenario
[00:07:03.600 --> 00:07:05.860]  保羅這個情況就是說
[00:07:05.860 --> 00:07:09.480]  你是真的先知的神的靈在給你說
[00:07:09.480 --> 00:07:12.720]  但是同時他也是真的
[00:07:12.720 --> 00:07:16.380]  所以如果你真的有先知的靈 你有了
[00:07:16.380 --> 00:07:19.220]  你應該知道他也不是假的
[00:07:19.220 --> 00:07:22.080]  你不如醒醒來坐下
[00:07:22.080 --> 00:07:24.600]  保羅就說你有時候要放一點信心
[00:07:24.600 --> 00:07:26.340]  在神的家裡面
[00:07:26.340 --> 00:07:28.760]  如果那個人出來講的東西是假的
[00:07:28.760 --> 00:07:31.880]  第二次他就不行了 人們不會聽他的
[00:07:31.880 --> 00:07:34.380]  但是兄姐們會讓他明白的
[00:07:34.380 --> 00:07:39.100]  所以保羅就是說先知的靈是信服先知的
[00:07:39.100 --> 00:07:41.700]  所以前面那個人都要閉口不言
[00:07:41.700 --> 00:07:44.920]  見到我說過閉口嗎?不是一句話的
[00:07:44.920 --> 00:07:48.420]  先知都要閉口 為什麼?因為你要信服
[00:07:48.420 --> 00:07:51.140]  這個真的很測試你的人
[00:07:51.140 --> 00:07:53.560]  所以如果看一個好不好的牧師
[00:07:53.560 --> 00:07:55.560]  就看他有沒有謙卑
[00:07:55.560 --> 00:07:57.280]  我不是叫你講的
[00:07:57.280 --> 00:08:00.000]  做這些人你不要以為他
[00:08:00.000 --> 00:08:02.400]  像我們這些人出來講話的
[00:08:02.400 --> 00:08:05.160]  你要看他處事的時候
[00:08:05.160 --> 00:08:08.560]  他能不能夠壓低自己
[00:08:08.560 --> 00:08:10.960]  不是每次都要自己贏的
[00:08:10.960 --> 00:08:13.560]  給他一個機會 給他一個時間去考驗
[00:08:13.560 --> 00:08:15.240]  他就說旁邊的人
[00:08:15.240 --> 00:08:17.080]  他講的時候你就停止
[00:08:17.080 --> 00:08:20.480]  我覺得是需要更大的勇氣的
[00:08:20.480 --> 00:08:23.560]  死人拿著咪高峰是需要勇氣的
[00:08:23.560 --> 00:08:25.880]  放下咪高峰坐下來
[00:08:25.880 --> 00:08:28.400]  這個是需要更大的亮度的
[00:08:28.400 --> 00:08:32.200]  有這樣的人帶領你們 你就OK了
[00:08:32.200 --> 00:08:36.360]  他為什麼說要這樣呢?
[00:08:36.360 --> 00:08:40.680]  去到第十四章第三十三節
[00:08:40.680 --> 00:08:42.760]  他有個因為
[00:08:42.760 --> 00:08:44.440]  為什麼要壓住先知呢?
[00:08:44.440 --> 00:08:46.360]  他既然有先知的靈
[00:08:46.360 --> 00:08:49.480]  他說因為神不是叫人混亂
[00:08:49.480 --> 00:08:50.920]  乃是叫人安靜
[00:08:50.920 --> 00:08:52.440]  這個就是和合本
[00:08:52.440 --> 00:08:55.600]  我就將下面不同的譯本都列出來
[00:08:55.600 --> 00:09:00.200]  你就知道和合本是虧欠了我們
[00:09:00.200 --> 00:09:02.480]  因為不是叫人安靜的
[00:09:02.480 --> 00:09:04.560]  他本來的意思不是
[00:09:04.560 --> 00:09:06.800]  我不想我們教會這麼嘈
[00:09:06.800 --> 00:09:09.280]  我想我們安靜一點 不是的
[00:09:09.280 --> 00:09:11.960]  因為這個字是Peace的意思
[00:09:11.960 --> 00:09:13.920]  你當中如果有姊妹叫Irene
[00:09:13.920 --> 00:09:16.320]  就是這個字 Peace
[00:09:16.320 --> 00:09:18.560]  Peace你知不知道很大
[00:09:18.560 --> 00:09:21.120]  Shalom你就知道很大了
[00:09:21.120 --> 00:09:23.160]  就是Peace
[00:09:23.160 --> 00:09:26.880]  所羅門就是King of Peace
[00:09:26.880 --> 00:09:30.200]  所以他這裡有其他的譯本
[00:09:30.200 --> 00:09:32.480]  呂鎮忠
[00:09:32.480 --> 00:09:36.240]  神不是要擾亂之神
[00:09:36.240 --> 00:09:40.080]  而是和平之上帝
[00:09:40.080 --> 00:09:44.440]  英文就是Harmony
[00:09:44.440 --> 00:09:47.440]  我們經常被人唱我們基督徒
[00:09:47.440 --> 00:09:49.120]  你們和諧 是不是
[00:09:49.120 --> 00:09:51.200]  和諧 是不是
[00:09:51.200 --> 00:09:52.680]  不要被他搶了這個字
[00:09:52.680 --> 00:09:54.600]  這個是絕對好字來的
[00:09:54.600 --> 00:09:56.600]  這個字可能是在Peace
[00:09:56.600 --> 00:09:58.960]  Irene上面翻譯出來的
[00:09:58.960 --> 00:10:01.360]  我們的神就是這樣的神
[00:10:01.360 --> 00:10:03.400]  你記不記得創世記開始的時候
[00:10:03.400 --> 00:10:05.920]  不和諧的 很混亂的
[00:10:05.920 --> 00:10:07.920]  空虛混沌的
[00:10:07.920 --> 00:10:11.080]  接著做了幾天功夫之後
[00:10:11.080 --> 00:10:14.840]  好像藥材舖那些格一樣
[00:10:14.840 --> 00:10:17.240]  上面的格有肛體
[00:10:17.240 --> 00:10:19.240]  水的格有魚
[00:10:19.240 --> 00:10:21.800]  陸地有四隻腳走的
[00:10:21.800 --> 00:10:23.560]  草有草 有樹
[00:10:23.560 --> 00:10:25.200]  每個格都不同的
[00:10:25.200 --> 00:10:27.440]  空中有飛鳥
[00:10:27.440 --> 00:10:28.520]  多好啊
[00:10:28.520 --> 00:10:31.120]  多容易找東西 你想一下
[00:10:31.120 --> 00:10:32.160]  你試一下
[00:10:32.160 --> 00:10:34.880]  如果你內衣褲啊衣服啊
[00:10:34.880 --> 00:10:36.640]  放好的格 放好的梯子
[00:10:36.640 --> 00:10:37.760]  就容易了
[00:10:37.760 --> 00:10:40.040]  那個Image是這樣
[00:10:40.040 --> 00:10:42.680]  我們的神就是製造這些的
[00:10:42.680 --> 00:10:44.640]  我們是Genesis的神
[00:10:44.640 --> 00:10:46.880]  所以Genesis的神 創世記的神
[00:10:46.880 --> 00:10:50.760]  是將混亂搞成有秩序的
[00:10:50.760 --> 00:10:53.880]  你越拜高的神 你就應該越像祂
[00:10:53.880 --> 00:10:56.040]  你的教會說拜耶和華神的
[00:10:56.040 --> 00:11:00.400]  為什麼你表達出來好像創世記第一章之前的時刻
[00:11:00.400 --> 00:11:01.160]  沒有理由的
[00:11:01.160 --> 00:11:05.320]  你應該表達耶和華神製造和諧的
[00:11:05.320 --> 00:11:07.960]  所以不要被外間人搶了我們這個詞語
[00:11:07.960 --> 00:11:11.280]  這個是絕對好的和諧的詞語
[00:11:11.280 --> 00:11:13.480]  絕對是應該的 而且是很宏大的
[00:11:13.480 --> 00:11:16.720]  你可以做Peace 可以做和好
[00:11:16.720 --> 00:11:18.800]  在教會的相處裡面
[00:11:18.800 --> 00:11:21.880]  大家不要有太大的爭執
[00:11:21.880 --> 00:11:25.160]  這個混亂其實就是起動亂
[00:11:25.160 --> 00:11:28.640]  我好像有其它一些老家夫
[00:11:28.640 --> 00:11:29.760]  施藤傳告訴你
[00:11:29.760 --> 00:11:33.480]  起動亂 就是下面
[00:11:33.480 --> 00:11:35.600]  下面列了 二賽亞書啊
[00:11:35.600 --> 00:11:38.200]  林侯啊 路加啊 是不是
[00:11:38.200 --> 00:11:41.160]  明明聽見打仗和擾亂的事
[00:11:41.160 --> 00:11:43.240]  是那一類這樣的東西
[00:11:43.240 --> 00:11:47.400]  不是排隊 尖隊那些混亂
[00:11:47.400 --> 00:11:50.280]  保羅說不要 不要演變成這樣
[00:11:50.280 --> 00:11:55.840]  這個是一個正當的講道和講方言
[00:11:55.840 --> 00:11:58.120]  接著之後呢
[00:11:58.120 --> 00:12:02.320]  他就說26節到33節
[00:12:02.320 --> 00:12:03.920]  真是叫他閉嘴了
[00:12:03.920 --> 00:12:06.120]  我和你說了他不是針對女人的
[00:12:06.120 --> 00:12:07.720]  叫他閉嘴這樣 是不是
[00:12:07.720 --> 00:12:10.520]  為什麼他要特別和女人說呢
[00:12:10.520 --> 00:12:14.760]  這個我真是要推論
[00:12:14.760 --> 00:12:16.040]  現在他講著講著
[00:12:16.040 --> 00:12:18.120]  他說如果你有問題問
[00:12:18.120 --> 00:12:22.920]  不如你回家問 是不是
[00:12:22.920 --> 00:12:25.440]  無緣無故為什麼要說問呢
[00:12:25.440 --> 00:12:28.280]  和又說帶回家問呢
[00:12:28.280 --> 00:12:29.720]  這個就好像做探案一樣
[00:12:29.720 --> 00:12:31.520]  我們沒有絕對的資料
[00:12:31.520 --> 00:12:33.360]  沒有人DNA給我
[00:12:33.360 --> 00:12:34.440]  我又沒有拍過錄影帶
[00:12:34.440 --> 00:12:35.320]  我又不知道發生什麼事
[00:12:35.320 --> 00:12:38.680]  我們要將這些加起來我們來猜
[00:12:38.680 --> 00:12:40.680]  你就當聽著我猜
[00:12:40.680 --> 00:12:42.360]  你說這樣說不是很尊重聖經
[00:12:42.360 --> 00:12:44.040]  我事實上是這樣 我沒有辦法
[00:12:44.040 --> 00:12:45.840]  如果我有白紙黑字和你說
[00:12:45.840 --> 00:12:47.160]  我就已經說了
[00:12:47.160 --> 00:12:49.800]  無需浪費時間
[00:12:49.800 --> 00:12:51.080]  有些人估計是怎麼樣呢
[00:12:51.080 --> 00:12:53.560]  按他用的字呢
[00:12:53.560 --> 00:12:55.960]  在哥林德前書用的字呢
[00:12:55.960 --> 00:12:59.920]  如果有人要speak in tongue
[00:12:59.920 --> 00:13:01.760]  所以說這個字呢
[00:13:01.760 --> 00:13:04.800]  後面通常有他講什麼的
[00:13:04.800 --> 00:13:09.400]  speak a prophecy 講一個先知講道
[00:13:09.400 --> 00:13:12.600]  speak in tongue 講科研
[00:13:12.600 --> 00:13:16.000]  但是偏偏講這些女士講呢
[00:13:16.000 --> 00:13:19.720]  要閉口 不准講
[00:13:19.720 --> 00:13:22.520]  就不可以講什麼的
[00:13:22.520 --> 00:13:24.000]  所以有些特別了
[00:13:24.000 --> 00:13:25.640]  而且另外呢
[00:13:25.640 --> 00:13:30.000]  他就說上次不是說過叫人們神思明面的
[00:13:30.000 --> 00:13:31.600]  那些專家就告訴我們
[00:13:31.600 --> 00:13:34.000]  原來教育界是怎麼樣去check
[00:13:34.000 --> 00:13:35.320]  究竟你是不是先知呢
[00:13:35.320 --> 00:13:37.840]  我們每個人都想check 每個人都說
[00:13:37.840 --> 00:13:41.880]  你知不知道現在教會都有先知講的
[00:13:41.880 --> 00:13:45.200]  你有沒有去過四方
[00:13:45.200 --> 00:13:46.240]  或者靈能堂 是吧
[00:13:46.240 --> 00:13:47.840]  我沒有去過
[00:13:47.840 --> 00:13:50.200]  四方教會
[00:13:50.200 --> 00:13:53.400]  到差不多就會有一段時間問你們有沒有預言
[00:13:53.400 --> 00:13:56.080]  有的時候就會有人講預言的
[00:13:56.080 --> 00:13:57.280]  不一定牧師講的
[00:13:57.280 --> 00:13:59.200]  在座當中都有人講的
[00:13:59.200 --> 00:14:01.960]  這些是他們教會能夠接受的
[00:14:01.960 --> 00:14:03.480]  他講而已
[00:14:03.480 --> 00:14:05.480]  你怎麼知道他真是講先知的東西呢
[00:14:05.480 --> 00:14:06.960]  那你就可以問他了
[00:14:06.960 --> 00:14:09.640]  神思明面是有一個過程的
[00:14:09.640 --> 00:14:11.560]  比如他說
[00:14:11.560 --> 00:14:15.040]  你來不及40天就要傾倒的了
[00:14:15.040 --> 00:14:16.880]  那你就問
[00:14:16.880 --> 00:14:18.360]  你在哪裡知道的
[00:14:18.360 --> 00:14:19.800]  傾倒之前有什麼預兆
[00:14:19.800 --> 00:14:21.080]  有什麼解救方法
[00:14:21.080 --> 00:14:22.560]  你問他 你check一下他
[00:14:22.560 --> 00:14:24.120]  他回答你的
[00:14:24.120 --> 00:14:25.520]  他回答你的內容
[00:14:25.520 --> 00:14:27.800]  你就知道他是不是真是神講的預言
[00:14:27.800 --> 00:14:29.280]  就是這樣
[00:14:29.280 --> 00:14:31.760]  那些學者就估計
[00:14:31.760 --> 00:14:33.760]  他說
[00:14:33.760 --> 00:14:37.160]  有些女人就不停的在問事情
[00:14:37.160 --> 00:14:39.680]  所以保羅就說你想問事情
[00:14:39.680 --> 00:14:41.840]  不如回家去問吧
[00:14:41.840 --> 00:14:43.520]  再加上推進
[00:14:43.520 --> 00:14:47.040]  我覺得很可能就是那些女人
[00:14:47.040 --> 00:14:49.960]  問她的老公
[00:14:49.960 --> 00:14:50.840]  是吧
[00:14:50.840 --> 00:14:53.640]  就是我是先知講道
[00:14:53.640 --> 00:14:54.600]  講預言
[00:14:54.600 --> 00:14:55.960]  我來這裡講
[00:14:55.960 --> 00:14:58.960]  我的太太可能一直都不認我
[00:14:58.960 --> 00:15:00.080]  是吧
[00:15:00.080 --> 00:15:02.760]  就藉著這個場合
[00:15:02.760 --> 00:15:04.440]  就是答問大會
[00:15:04.440 --> 00:15:05.480]  她就問我
[00:15:05.480 --> 00:15:06.200]  check我
[00:15:06.200 --> 00:15:08.360]  差不多好像她跟我對話
[00:15:08.360 --> 00:15:08.880]  將軍
[00:15:08.880 --> 00:15:11.120]  而且將家裡的東西
[00:15:11.120 --> 00:15:13.200]  搬到神的家
[00:15:13.200 --> 00:15:14.600]  記不記得聖餐
[00:15:14.600 --> 00:15:15.720]  神的家
[00:15:15.720 --> 00:15:18.240]  就是家裡就變成神的家
[00:15:18.240 --> 00:15:21.280]  他說現在你的人好像掉轉了在裡面
[00:15:21.280 --> 00:15:22.720]  這個神的家的東西
[00:15:22.720 --> 00:15:25.120]  你就借機
[00:15:25.120 --> 00:15:28.760]  你假意就說check先知講道是不是對
[00:15:28.760 --> 00:15:30.360]  其實你是想embarrass
[00:15:30.360 --> 00:15:32.240]  或者是想講你家裡裡面
[00:15:32.240 --> 00:15:33.960]  你講不到的東西
[00:15:33.960 --> 00:15:34.640]  所以保羅就說
[00:15:34.640 --> 00:15:35.600]  如果你想要問
[00:15:35.600 --> 00:15:36.560]  想知道什麼
[00:15:36.560 --> 00:15:39.440]  你不如回家去問吧
[00:15:39.440 --> 00:15:40.760]  這個我是推論的
[00:15:40.760 --> 00:15:41.680]  我告訴你
[00:15:41.680 --> 00:15:43.000]  你可以看一下其它的書
[00:15:43.000 --> 00:15:44.040]  慢慢去確定
[00:15:44.040 --> 00:15:44.880]  一個比較容易
[00:15:44.880 --> 00:15:47.400]  將所有的data都砌在一起的
[00:15:47.400 --> 00:15:49.560]  我就覺得保羅不是特意針對女人
[00:15:49.560 --> 00:15:52.200]  而是當時的確有一班女士
[00:15:52.200 --> 00:15:55.520]  可能是特意抽證她做先知
[00:15:55.520 --> 00:15:57.040]  或者做帶領的丈夫
[00:15:57.040 --> 00:15:58.440]  在這樣的場合來說
[00:15:58.440 --> 00:15:59.000]  保羅就說
[00:15:59.000 --> 00:16:00.160]  麻煩你shut up
[00:16:00.160 --> 00:16:01.400]  麻煩你順服
[00:16:01.400 --> 00:16:02.400]  如果要問的時候
[00:16:02.400 --> 00:16:05.600]  你回家去問吧
[00:16:05.600 --> 00:16:07.200]  到最後的36節
[00:16:07.200 --> 00:16:08.440]  他就說
[00:16:08.440 --> 00:16:09.160]  我們講過了
[00:16:09.160 --> 00:16:10.440]  不是講這些女人
[00:16:10.440 --> 00:16:12.640]  你們哥倫多教會
[00:16:12.640 --> 00:16:16.000]  你們哥倫多教會最厲害嗎?
[00:16:16.000 --> 00:16:18.800]  難道只有你們有特別的規矩嗎?
[00:16:18.800 --> 00:16:22.000]  所以應該學所有教會都
[00:16:22.000 --> 00:16:23.600]  到最後
[00:16:23.600 --> 00:16:26.160]  你看看第四大段
[00:16:26.160 --> 00:16:28.640]  下面14章36、37、38
[00:16:28.640 --> 00:16:32.400]  那三個聖經
[00:16:32.400 --> 00:16:34.880]  你會覺得好像保羅說的
[00:16:34.880 --> 00:16:38.480]  好像是大隻宅死蟹
[00:16:38.480 --> 00:16:41.320]  先說難道只有你們哥倫多教會
[00:16:41.320 --> 00:16:44.160]  有道理知道嗎?
[00:16:44.160 --> 00:16:46.600]  37節有人以為自己是先知
[00:16:46.600 --> 00:16:48.080]  是屬靈的
[00:16:48.080 --> 00:16:50.160]  其實他是呼應回第12章第一節
[00:16:50.160 --> 00:16:52.520]  他說論到屬靈的
[00:16:52.520 --> 00:16:54.560]  我們說是恩賜
[00:16:54.560 --> 00:16:55.600]  所以有些人說
[00:16:55.600 --> 00:16:56.880]  除了說恩賜之外
[00:16:56.880 --> 00:16:59.080]  屬靈的事情
[00:16:59.080 --> 00:17:00.520]  包括了恩賜
[00:17:00.520 --> 00:17:03.200]  也包括了恩賜怎樣使用
[00:17:03.200 --> 00:17:04.320]  包括在教會裏面
[00:17:04.320 --> 00:17:06.560]  大家屬靈的人怎樣相處
[00:17:06.560 --> 00:17:08.520]  所以恩賜在第12、31節
[00:17:08.520 --> 00:17:09.800]  我早段沒有跟你說
[00:17:09.800 --> 00:17:11.480]  那些人(屬靈)括弧就是這個意思
[00:17:11.480 --> 00:17:13.040]  括弧就限定了一些gift
[00:17:13.040 --> 00:17:14.800]  就是你所表達的東西
[00:17:14.800 --> 00:17:15.880]  但如果你不括弧
[00:17:15.880 --> 00:17:18.080]  就可以限定很多東西
[00:17:18.080 --> 00:17:19.520]  保羅在37節說
[00:17:19.520 --> 00:17:21.680]  我就和你們說屬靈的事情
[00:17:21.680 --> 00:17:24.760]  屬靈的人屬靈的事情
[00:17:24.760 --> 00:17:26.320]  那些如果是屬靈的人
[00:17:26.320 --> 00:17:27.200]  就知道我
[00:17:27.200 --> 00:17:29.200]  你有沒有覺得這種語氣
[00:17:29.200 --> 00:17:30.040]  如果不是保羅
[00:17:30.040 --> 00:17:32.240]  我們個人都不相信他
[00:17:32.240 --> 00:17:34.280]  我們不會讓他這樣說話的
[00:17:34.280 --> 00:17:35.760]  保羅給他
[00:17:35.760 --> 00:17:36.760]  你看不看得明白?
[00:17:36.760 --> 00:17:37.920]  OK嘛
[00:17:37.920 --> 00:17:41.680]  我不知道我講不講得出那個精髓
[00:17:41.680 --> 00:17:43.280]  保羅就說
