
[00:00:00.000 --> 00:00:07.520]  上次和大家開始了已不鎖書的第三章
[00:13:14.560 --> 00:13:18.080]  當我們遇見困難的時候都會說
[00:13:18.080 --> 00:13:23.200]  哎呀 我真的從來沒有試過這麼親近神
[00:13:23.200 --> 00:13:24.720]  為什麼會這麼親近神呢?
[00:13:24.720 --> 00:13:26.400]  就是我們裏面的人
[00:13:26.400 --> 00:13:29.040]  當我們有逆境 有困難的時候
[00:13:29.040 --> 00:13:32.240]  能夠真真正正經歷神
[00:13:32.240 --> 00:13:36.080]  以致我們會說從來沒有試過這麼親近神
[00:13:36.080 --> 00:13:38.560]  不是我們外面的人經歷神
[00:13:38.560 --> 00:13:40.160]  不是我們的身體
[00:13:40.160 --> 00:13:46.560]  是我們的靈 是我們的靈魂與神相交
[00:13:46.560 --> 00:13:51.120]  如果我們不去鍛鍊我們裏面的人
[00:13:51.120 --> 00:13:54.160]  當我們做任何事的時候
[00:13:54.160 --> 00:13:59.200]  都會變得非常軟弱無力
[00:13:59.200 --> 00:14:01.520]  在路加福音裏面
[00:14:01.520 --> 00:14:03.520]  一章八十節
[00:14:03.520 --> 00:14:05.120]  施洗約翰
[00:14:05.120 --> 00:14:07.920]  在路加福音的二章四十節
[00:14:07.920 --> 00:14:09.520]  耶穌基督
[00:14:09.520 --> 00:14:13.520]  經文說到他們長大的時候
[00:14:13.520 --> 00:14:17.280]  說到他們的靈裏面堅強起來
[00:14:17.280 --> 00:14:18.960]  強健起來
[00:14:18.960 --> 00:14:20.960]  這個我們都很需要
[00:14:20.960 --> 00:14:22.720]  我們每一個基督徒
[00:14:22.720 --> 00:14:25.280]  我們裏面的人都很需要
[00:14:25.280 --> 00:14:28.080]  剛強起來 堅強起來
[00:14:28.080 --> 00:14:31.920]  以致當逆境有試探來到的時候
[00:14:31.920 --> 00:14:36.000]  我們能夠抵擋得住
[00:14:36.000 --> 00:14:37.760]  但是很可惜
[00:14:37.760 --> 00:14:41.360]  很多時候我們都很著重外面的人
[00:14:41.360 --> 00:14:42.560]  剛才說過了
[00:14:42.560 --> 00:14:44.880]  我們很著重外觀
[00:14:44.880 --> 00:14:46.800]  外觀是什麼呢
[00:14:46.800 --> 00:14:50.640]  化妝 衣著 這些是外觀
[00:14:50.640 --> 00:14:53.120]  但也有外表
[00:14:53.120 --> 00:14:54.640]  外表是什麼呢
[00:14:54.640 --> 00:14:58.080]  外表就是我們的言行舉止
[00:14:58.080 --> 00:15:03.040]  一個人能夠訓練我們的外表
[00:15:03.040 --> 00:15:06.480]  訓練到完全和基督徒一模一樣
[00:15:06.480 --> 00:15:07.920]  能夠做得到
[00:15:07.920 --> 00:15:11.440]  我們的言行舉止和基督徒是一樣
[00:15:11.440 --> 00:15:16.400]  但不代表我們裏面真的有一個堅強的人
[00:15:16.400 --> 00:15:19.920]  這就是耶穌基督在世的時候
[00:15:19.920 --> 00:15:22.080]  經常罵法利塞人
[00:15:22.080 --> 00:15:27.040]  說他們空有外表 假冒為善
[00:15:27.040 --> 00:15:29.440]  如果一個人只是有外表
[00:15:29.440 --> 00:15:32.320]  而沒有裏面有一個剛強的人
[00:15:32.320 --> 00:15:35.680]  當有試探 有試驗來到的時候
[00:15:35.680 --> 00:15:38.640]  我們就會好像耶穌基督所說
[00:15:38.640 --> 00:15:42.800]  好像在沙土上高來建一間屋
[00:15:42.800 --> 00:15:44.880]  在沙土上高建一間屋
[00:15:44.880 --> 00:15:49.120]  當有雨淋 水沖 有風吹的時候
[00:15:49.120 --> 00:15:52.960]  就會倒塌
[00:15:52.960 --> 00:15:56.560]  但如果我們裏面的人是剛強的話
[00:15:56.560 --> 00:16:01.280]  就好像一個人建一間屋在盤石的上高
[00:16:01.280 --> 00:16:04.000]  就算有逆境 有風吹雨淋
[00:16:04.000 --> 00:16:08.160]  這間屋都不會倒塌
[00:16:08.160 --> 00:16:13.440]  保羅在哥倫多後書的四章十六節
[00:16:13.440 --> 00:16:16.880]  保羅說叫我們不要喪膽
[00:16:16.880 --> 00:16:19.760]  他說外面的人是會敗壞的
[00:16:19.760 --> 00:16:24.800]  但我們裏面的人是會一天生持一天
[00:16:24.800 --> 00:16:28.800]  這對我們基督徒來說是很大的鼓勵
[00:16:28.800 --> 00:16:33.280]  我們都見到我們外面的人一天衰敗過一天
[00:16:33.280 --> 00:16:37.920]  但我們裏面的人是可以一天生持一天
[00:16:37.920 --> 00:16:41.600]  這真是給我們很大的鼓勵
[00:16:41.600 --> 00:16:45.920]  所以我們是要投資在這裏永恆
[00:16:45.920 --> 00:16:49.200]  而不是投資在我們外面的人
[00:16:49.200 --> 00:16:51.200]  外面的人是會敗壞的
[00:16:51.200 --> 00:16:53.920]  如果我們投資太多時間在外面的人
[00:16:53.920 --> 00:16:55.920]  是很不值得的
[00:16:55.920 --> 00:16:59.120]  我們裏面的人才是永恆
[00:16:59.120 --> 00:17:01.360]  所以我們要投資是永恆
[00:17:01.360 --> 00:17:04.160]  投資在裏面的人身上
[00:17:04.160 --> 00:17:07.120]  在提摩太前書的四章八節
[00:17:07.120 --> 00:17:10.720]  保羅說鍛鍊身體益處還少
[00:17:10.720 --> 00:17:14.480]  唯獨敬虔凡事都有益處
[00:17:14.480 --> 00:17:17.680]  因有今生和來生的應許
[00:17:17.680 --> 00:17:20.640]  如果我們投資在外面的人身上
[00:17:20.640 --> 00:17:24.240]  我們好像保羅說我們鍛鍊身體
[00:17:24.240 --> 00:17:28.160]  來鍛鍊這個外在的人益處很少
[00:17:28.160 --> 00:17:31.840]  因為遲早這個人都會敗壞
[00:17:31.840 --> 00:17:35.040]  但只有我們鍛鍊裏面的人
[00:17:35.040 --> 00:17:37.200]  如果我們敬虔的話
[00:17:37.200 --> 00:17:39.360]  就會不單止有今生
[00:17:39.360 --> 00:17:41.520]  也有來生的益處
[00:17:41.520 --> 00:17:45.600]  就是因為我們的靈是永恆的
[00:17:45.600 --> 00:17:47.040]  很可惜
[00:17:47.040 --> 00:17:50.800]  很多人都是要等到有需要的時候
[00:17:50.800 --> 00:17:54.080]  才去鍛鍊我們裏面的人
[00:17:54.080 --> 00:17:56.080]  這個是很難的
[00:17:56.080 --> 00:17:58.160]  因為我們說鍛鍊裏面的人
[00:17:58.160 --> 00:18:00.320]  和鍛鍊外面的人一樣
[00:18:00.320 --> 00:18:02.880]  就好像你鍛鍊肌肉一樣
[00:18:02.880 --> 00:18:05.520]  你明天要去搬些很重的東西
[00:18:05.520 --> 00:18:07.920]  等我今天才來鍛鍊
[00:18:07.920 --> 00:18:10.160]  鍛鍊不鍛鍊到你的肌肉呢?
[00:18:10.160 --> 00:18:11.200]  不可以的
[00:18:11.200 --> 00:18:14.240]  這個你要平時就鍛鍊好
[00:18:14.240 --> 00:18:18.320]  所以我們平時就要鍛鍊好我們屬靈的肌肉
[00:18:18.320 --> 00:18:21.680]  我們平時就要鍛鍊好我們裏面的人
[00:18:21.680 --> 00:18:25.200]  以致當有逆境有試探來到
[00:18:25.200 --> 00:18:29.600]  我們是能夠擔當得起
[00:18:29.600 --> 00:18:33.600]  那怎樣能夠鍛鍊我們裏面的人?
[00:18:33.600 --> 00:18:35.280]  我們剛才說過
[00:18:35.280 --> 00:18:39.680]  和鍛鍊肌肉、鍛鍊外面的人是很相似
[00:18:39.680 --> 00:18:43.440]  保羅在羅馬書的七章二十二節
[00:18:43.440 --> 00:18:46.080]  他說按照我裏面的意思
[00:18:46.080 --> 00:18:48.720]  我是喜歡神的律
[00:18:48.720 --> 00:18:52.080]  原來保羅說一個重新得救的人
[00:18:52.080 --> 00:18:54.800]  是會喜歡神的律例典章
[00:18:54.800 --> 00:18:57.600]  是會喜歡神的話語
[00:18:57.600 --> 00:19:02.720]  但是他在羅馬書七章二十三至二十四節
[00:19:02.720 --> 00:19:05.760]  他說我的肢體、我的身體
[00:19:05.760 --> 00:19:10.880]  我外面的人和我裏面的人來交戰
[00:19:10.880 --> 00:19:14.720]  把我裏面的人擄掠去犯罪
[00:19:14.720 --> 00:19:17.040]  保羅說我真是慘了
[00:19:17.040 --> 00:19:20.880]  他說有誰能夠救我脫離這個身體
[00:19:20.880 --> 00:19:23.680]  脫離我外面的人
[00:19:23.680 --> 00:19:26.480]  在羅馬書的第七章保羅承認
[00:19:26.480 --> 00:19:29.760]  他說我裏面的人很軟弱
[00:19:29.760 --> 00:19:31.360]  真是苦了
[00:19:31.360 --> 00:19:33.920]  但是感謝主去到第八章
[00:19:33.920 --> 00:19:38.400]  他說是聖靈使他裏面的人剛強起來
[00:19:38.400 --> 00:19:41.600]  所以在羅馬書的八章九節
[00:19:41.600 --> 00:19:44.880]  他說如果神的靈住在你們的心裏
[00:19:44.880 --> 00:19:48.960]  你們就不屬肉體乃屬聖靈
[00:19:48.960 --> 00:19:53.120]  人若沒有基督的靈就不是屬基督的
[00:19:53.120 --> 00:19:58.320]  保羅說如果我們真是一個屬基督的人
[00:19:58.320 --> 00:20:01.440]  我們一定是有聖靈在我們裏面
[00:20:01.440 --> 00:20:07.840]  聖靈就會幫助我們裏面的人剛強起來
[00:20:07.840 --> 00:20:15.120]  這也是為什麼保羅在哥羅西書的三章十六節
[00:20:15.120 --> 00:20:18.240]  他說要用各樣的智慧
[00:20:18.240 --> 00:20:23.440]  把基督的道理豐豐富富的存在心裏
[00:20:23.440 --> 00:20:25.600]  因為保羅說裏面的人
[00:20:25.600 --> 00:20:28.400]  是喜歡神的律例典章
[00:20:28.400 --> 00:20:29.920]  喜歡神的話語
[00:20:29.920 --> 00:20:34.400]  所以我們要把神的話語記在我們心裏
[00:20:34.400 --> 00:20:41.280]  以至聖靈能夠用它來幫助裏面的人剛強起來
[00:20:41.280 --> 00:20:46.720]  所以每一次當我們裏面的人讓路給聖靈
[00:20:46.720 --> 00:20:48.960]  當我們想犯罪的時候
[00:20:48.960 --> 00:20:50.240]  我們不去犯罪
[00:20:50.240 --> 00:20:52.000]  我們讓路給聖靈
[00:20:52.000 --> 00:20:55.520]  我們聽神的話語 他的律例典章
[00:20:55.520 --> 00:20:58.640]  我們就能夠鍛鍊到我們裏面的人
[00:20:58.640 --> 00:21:03.760]  我們就能夠鍛鍊到我們屬靈的肌肉
[00:21:03.760 --> 00:21:07.840]  其實人和樹是很相似的
[00:21:07.840 --> 00:21:10.960]  不知道大家有沒有試過斬樹
[00:21:10.960 --> 00:21:13.040]  你斬了一棵樹之後
[00:21:13.040 --> 00:21:18.800]  你會發覺樹幹的表面是有很多個圈的
[00:21:18.800 --> 00:21:21.680]  一個圈一個圈一個圈這樣
[00:21:21.680 --> 00:21:24.720]  原來每一個圈是代表一年
[00:21:24.720 --> 00:21:27.440]  如果這棵樹是有十個圈的話
[00:21:27.440 --> 00:21:31.200]  就是代表這棵樹是有十年的生命
[00:21:31.200 --> 00:21:33.840]  但如果這棵樹是有一百個圈
[00:21:33.840 --> 00:21:37.360]  就是代表它有一百年的壽命
[00:21:37.360 --> 00:21:39.440]  為甚麼會有這麼多個圈呢
[00:21:39.440 --> 00:21:40.720]  很簡單
[00:21:40.720 --> 00:21:43.360]  原來這棵樹在成長的時候
[00:21:43.360 --> 00:21:45.200]  是最外的一圈
[00:21:45.200 --> 00:21:47.440]  就是在樹皮裏面
[00:21:47.440 --> 00:21:50.480]  能夠生出新的細胞來
