
[00:00:00.000 --> 00:00:07.800]  感謝主 今天還有機會和大家一起思想神自己的話語
[00:08:02.880 --> 00:08:04.880]  十八章其實在列王記上
[00:08:04.880 --> 00:08:06.880]  十八章就是
[00:08:06.880 --> 00:08:08.880]  (念)
[00:08:08.880 --> 00:08:10.880]  說這樣了
[00:08:10.880 --> 00:08:12.880]  你說你拜巴力
[00:08:12.880 --> 00:08:14.880]  我信耶和華
[00:08:14.880 --> 00:08:16.880]  其實大家都心知肚明
[00:08:16.880 --> 00:08:18.880]  耶和華就是帶他們出以色列國上
[00:08:18.880 --> 00:08:19.880]  不過他們已經走到差不多
[00:08:19.880 --> 00:08:20.880]  已經經歷不了
[00:08:20.880 --> 00:08:22.880]  因為全部是跟上帝脫鉤
[00:08:22.880 --> 00:08:24.880]  跟上帝全部離線
[00:08:24.880 --> 00:08:25.880]  離線之後
[00:08:25.880 --> 00:08:27.880]  跟上帝沒有接軌
[00:08:27.880 --> 00:08:28.880]  沒有接軌就經歷不了上帝
[00:08:28.880 --> 00:08:29.880]  經歷不了上帝
[00:08:29.880 --> 00:08:30.880]  不如拜果廷
[00:08:30.880 --> 00:08:32.880]  為什麼要拜果廷
[00:08:32.880 --> 00:08:34.880]  其實不是因為那些有神蹟
[00:08:34.880 --> 00:08:35.880]  有真理
[00:08:35.880 --> 00:08:36.880]  不是
[00:08:36.880 --> 00:08:37.880]  而是因為那些可以有現成的
[00:08:37.880 --> 00:08:38.880]  你拜完之後
[00:08:38.880 --> 00:08:39.880]  又可以吃東西
[00:08:39.880 --> 00:08:40.880]  又可以行任
[00:08:40.880 --> 00:08:42.880]  就是搞這些搞路
[00:08:42.880 --> 00:08:43.880]  搞一些無謂的東西
[00:08:43.880 --> 00:08:44.880]  你明白嗎
[00:08:44.880 --> 00:08:46.880]  在這樣的情況之下
[00:08:46.880 --> 00:08:47.880]  他們就可以拜巴力
[00:08:47.880 --> 00:08:48.880]  巴力可以現眼
[00:08:48.880 --> 00:08:49.880]  不是現眼播
[00:08:49.880 --> 00:08:50.880]  其實是現眼中獄
[00:08:50.880 --> 00:08:52.880]  他們可以放縱
[00:08:52.880 --> 00:08:54.880]  他們自己喜歡做什麼就做什麼
[00:08:54.880 --> 00:08:56.880]  因為那個上帝
[00:08:56.880 --> 00:08:58.880]  不是上帝的上帝
[00:08:58.880 --> 00:09:00.880]  真上帝就是我們跟隨他
[00:09:00.880 --> 00:09:02.880]  我們中國人拜偶像
[00:09:02.880 --> 00:09:04.880]  那個偶像跟隨我們
[00:09:04.880 --> 00:09:06.880]  你聰明一點
[00:09:06.880 --> 00:09:08.880]  我們就去求神
[00:09:08.880 --> 00:09:10.880]  待會你們都要奉獻
[00:09:10.880 --> 00:09:12.880]  那個奉獻不是求神
[00:09:12.880 --> 00:09:13.880]  很多時候我們說
[00:09:13.880 --> 00:09:16.880]  我們想奉獻我們一點點的金錢
[00:09:16.880 --> 00:09:17.880]  為什麼要一點點
[00:09:17.880 --> 00:09:18.880]  為什麼不可以給多多呢
[00:09:18.880 --> 00:09:20.880]  今天不是說奉獻所有人
[00:09:20.880 --> 00:09:22.880]  但是問題是
[00:09:22.880 --> 00:09:28.880]  當伊利亞當時面對著一個這樣的處境的時候
[00:09:28.880 --> 00:09:30.880]  他說這樣吧不如
[00:09:30.880 --> 00:09:32.880]  砌一場
[00:09:32.880 --> 00:09:34.880]  好不好
[00:09:34.880 --> 00:09:36.880]  來打一場
[00:09:36.880 --> 00:09:38.880]  面對面
[00:09:38.880 --> 00:09:40.880]  你又起個壇我又起個壇
[00:09:40.880 --> 00:09:41.880]  你這麼多先知
[00:09:41.880 --> 00:09:42.880]  你不是在玩幾百先知在那裡
[00:09:42.880 --> 00:09:44.880]  又跳舞又插
[00:09:44.880 --> 00:09:45.880]  搞這些搞路
[00:09:45.880 --> 00:09:48.880]  有本事你就叫你的巴力在天上降火下來
[00:09:48.880 --> 00:09:50.880]  我去睡午覺
[00:09:50.880 --> 00:09:52.880]  睡醒覺還不行嗎
[00:09:52.880 --> 00:09:54.880]  是不是你那個睡了午覺
[00:09:54.880 --> 00:09:55.880]  再來吧
[00:09:55.880 --> 00:09:56.880]  搞來搞去搞一天
[00:09:56.880 --> 00:09:58.880]  沒什麼看的
[00:09:58.880 --> 00:10:00.880]  接著伊利亞說什麼
[00:10:00.880 --> 00:10:02.880]  他說這樣吧
[00:10:02.880 --> 00:10:03.880]  我又起了個壇
[00:10:03.880 --> 00:10:04.880]  我放一會就在那裡
[00:10:04.880 --> 00:10:05.880]  你淋水
[00:10:05.880 --> 00:10:07.880]  你們淋的不是我淋的
[00:10:07.880 --> 00:10:08.880]  我淋就淋火水
[00:10:08.880 --> 00:10:10.880]  你淋的一定不是火水
[00:10:10.880 --> 00:10:12.880]  看看有什麼看
[00:10:12.880 --> 00:10:14.880]  淋水很實在
[00:10:14.880 --> 00:10:16.880]  如果有火都給你淋
[00:10:16.880 --> 00:10:18.880]  沒有hidden的東西在那裡
[00:10:18.880 --> 00:10:20.880]  沒有火種什麼都沒有
[00:10:20.880 --> 00:10:22.880]  給你淋水淋到夠夠夠
[00:10:22.880 --> 00:10:24.880]  接著一瓶水燒了
[00:10:24.880 --> 00:10:26.880]  在天上降火下來
[00:10:26.880 --> 00:10:28.880]  嘩你都想做這個先知是不是
[00:10:28.880 --> 00:10:31.880]  接著第十九章說什麼
[00:10:31.880 --> 00:10:33.880]  第十九章就
[00:10:33.880 --> 00:10:36.880]  啊哈!王將伊利亞所行的
[00:10:36.880 --> 00:10:39.880]  和他用刀殺先知的事
[00:10:39.880 --> 00:10:41.880]  刀告掃耶駛別
[00:10:41.880 --> 00:10:42.880]  天上降火下來
[00:10:42.880 --> 00:10:44.880]  復興了沒有
[00:10:44.880 --> 00:10:46.880]  復興了沒有
[00:10:46.880 --> 00:10:48.880]  沒有復興了
[00:10:48.880 --> 00:10:50.880]  耶駛別說
[00:10:50.880 --> 00:10:52.880]  明天我就找殺手來取你的命
[00:10:52.880 --> 00:10:55.880]  你做伊利亞
[00:10:55.880 --> 00:10:57.880]  由你出道到今天
[00:10:57.880 --> 00:11:00.880]  應該是想著復興的時候
[00:11:00.880 --> 00:11:04.880]  你仍然繼續被追殺
[00:11:04.880 --> 00:11:06.880]  之前有一段時間
[00:11:06.880 --> 00:11:08.880]  丟了一說完
[00:11:08.880 --> 00:11:10.880]  上帝收了他不知在哪裡
[00:11:10.880 --> 00:11:12.880]  找不到他
[00:11:12.880 --> 00:11:14.880]  我找不到你
[00:11:14.880 --> 00:11:16.880]  你找不到我
[00:11:16.880 --> 00:11:18.880]  你看不到我
[00:11:18.880 --> 00:11:20.880]  現在露了面
[00:11:20.880 --> 00:11:22.880]  暴了光
[00:11:22.880 --> 00:11:26.880]  皇后說要明天就來殺你
[00:11:26.880 --> 00:11:30.880]  當然我以前聽過一個牧師說
[00:11:30.880 --> 00:11:32.880]  有本事你現在來殺我
[00:11:32.880 --> 00:11:34.880]  不就等明天
[00:11:34.880 --> 00:11:38.880]  這就是未被追殺過的人的豪氣
[00:11:38.880 --> 00:11:40.880]  你被追殺幾年
[00:11:40.880 --> 00:11:44.880]  其實追殺幾年
[00:11:44.880 --> 00:11:46.880]  其實心都已經謝了
[00:11:46.880 --> 00:11:48.880]  我覺得這一口氣
[00:11:48.880 --> 00:11:50.880]  最後一口氣
[00:11:50.880 --> 00:11:52.880]  這一局都輸了就沒話說了
[00:11:52.880 --> 00:11:54.880]  贏了大勝
[00:11:54.880 --> 00:11:56.880]  紅天火降下來
[00:11:56.880 --> 00:11:58.880]  燒了祭物
[00:11:58.880 --> 00:12:00.880]  連百姓都說耶和華蝕神
[00:12:00.880 --> 00:12:02.880]  在那一刻
[00:12:02.880 --> 00:12:04.880]  OK
[00:12:04.880 --> 00:12:06.880]  看完場戲大家回家了
[00:12:06.880 --> 00:12:08.880]  沒有人說
[00:12:08.880 --> 00:12:10.880]  哇你是先知我們京巴耶和華
[00:12:10.880 --> 00:12:12.880]  從今以後全國復興
[00:12:12.880 --> 00:12:14.880]  沒有
[00:12:14.880 --> 00:12:16.880]  沒有發生過這件事在北國
[00:12:16.880 --> 00:12:18.880]  在以色列國沒有復興過
[00:12:18.880 --> 00:12:20.880]  雖然有這麼厲害的神蹟
[00:12:20.880 --> 00:12:22.880]  上帝的百姓
[00:12:22.880 --> 00:12:24.880]  以色列民
[00:12:24.880 --> 00:12:26.880]  完全沒有反省
[00:12:26.880 --> 00:12:28.880]  只是這一刻
[00:12:28.880 --> 00:12:30.880]  對先知來說
[00:12:30.880 --> 00:12:32.880]  是一個極大的打擊
[00:12:32.880 --> 00:12:34.880]  然後還要被追殺
[00:12:34.880 --> 00:12:36.880]  所以聖經怎麼說
[00:12:36.880 --> 00:12:38.880]  以利亞聽見這個光景
[00:12:38.880 --> 00:12:40.880]  就起來逃命
[00:12:40.880 --> 00:12:42.880]  你不要誤會
[00:12:42.880 --> 00:12:44.880]  他怕死
[00:12:44.880 --> 00:12:46.880]  在面對這樣的情況
[00:12:46.880 --> 00:12:48.880]  當然是走啊
[00:12:48.880 --> 00:12:50.880]  怕死啊
[00:12:50.880 --> 00:12:52.880]  大家還記不記得他去到羅騰樹下
[00:12:52.880 --> 00:12:54.880]  他和上帝做什麼
[00:12:54.880 --> 00:12:56.880]  他求死
[00:12:56.880 --> 00:12:58.880]  一個求死的人怕不怕死啊
[00:12:58.880 --> 00:13:00.880]  在上帝的手下
[00:13:00.880 --> 00:13:02.880]  上帝你殺了我吧
[00:13:02.880 --> 00:13:04.880]  你不要搞這些東西
[00:13:04.880 --> 00:13:06.880]  真的很難支持的
[00:13:06.880 --> 00:13:08.880]  幾年被人追殺
[00:13:08.880 --> 00:13:10.880]  做上帝的出口
[00:13:10.880 --> 00:13:12.880]  我現在做錯什麼
[00:13:12.880 --> 00:13:14.880]  是不是
[00:13:14.880 --> 00:13:16.880]  有些人的理論很奇怪
[00:13:16.880 --> 00:13:18.880]  剛才主席介紹我
[00:13:18.880 --> 00:13:20.880]  我是中心組的時候
[00:13:20.880 --> 00:13:22.880]  有部分的朋友可能知道
[00:13:22.880 --> 00:13:24.880]  我除了在教會界之外
[00:13:24.880 --> 00:13:26.880]  我還在社區服務
[00:13:26.880 --> 00:13:28.880]  我是約克區萬錦市的教育委員
[00:13:28.880 --> 00:13:30.880]  我去到約克區
[00:13:30.880 --> 00:13:32.880]  我是約克區萬錦市的教育委員
[00:13:32.880 --> 00:13:34.880]  我是12個教育委員
[00:13:34.880 --> 00:13:40.880]  有一次開教育委員會的時候
[00:13:40.880 --> 00:13:42.880]  我就提出了一個動議
[00:13:42.880 --> 00:13:44.880]  我說要求省府
[00:13:44.880 --> 00:13:46.880]  在
[00:13:46.880 --> 00:13:48.880]  公校
[00:13:48.880 --> 00:13:50.880]  5公里範圍之內
[00:13:50.880 --> 00:13:54.880]  不可以有大麻銷售
[00:13:58.880 --> 00:14:00.880]  其他教育委員就覺得
[00:14:00.880 --> 00:14:02.880]  咦
[00:14:02.880 --> 00:14:04.880]  那不就搞到整個麻銷都不可以買
[00:14:04.880 --> 00:14:06.880]  我説你很想麻銷都可以買嗎
[00:14:06.880 --> 00:14:08.880]  理論是這樣的
[00:14:08.880 --> 00:14:10.880]  你明不明白
[00:14:10.880 --> 00:14:12.880]  咦
[00:14:12.880 --> 00:14:14.880]  那麻銷不可以買
[00:14:14.880 --> 00:14:16.880]  那不就推去WARN
[00:14:16.880 --> 00:14:18.880]  他們是這樣想的
[00:14:18.880 --> 00:14:20.880]  WARN又不可以買
[00:14:20.880 --> 00:14:22.880]  那不就推去Georgina
[00:14:22.880 --> 00:14:24.880]  那裡人口少 學校疏
[00:14:24.880 --> 00:14:26.880]  那不就推去那裡
[00:14:26.880 --> 00:14:28.880]  那個教育委員會是否願意
[00:14:28.880 --> 00:14:30.880]  這樣想的
[00:14:30.880 --> 00:14:32.880]  不賣不好嗎
[00:14:32.880 --> 00:14:34.880]  賣好嗎
[00:14:34.880 --> 00:14:36.880]  你明不明白
[00:14:36.880 --> 00:14:40.880]  所以有時候有些東西
[00:14:40.880 --> 00:14:42.880]  你一聽出來很合理
[00:14:42.880 --> 00:14:44.880]  在某些人心裏就不合理
[00:14:44.880 --> 00:14:48.880]  在這種情況
[00:14:48.880 --> 00:14:50.880]  天師爾利亞
[00:14:50.880 --> 00:14:52.880]  看到世識不對
[00:14:52.880 --> 00:14:54.880]  36著
[00:14:54.880 --> 00:14:56.880]  走為上著
[00:14:56.880 --> 00:14:58.880]  我個人讀這段聖經的時候
[00:14:58.880 --> 00:15:00.880]  以前我都覺得他怕死
[00:15:00.880 --> 00:15:02.880]  但是我從了
[00:15:02.880 --> 00:15:04.880]  靜之後這段這麼長的時間
[00:15:04.880 --> 00:15:06.880]  在這麼薄弱的support
[00:15:06.880 --> 00:15:08.880]  我發覺
[00:15:08.880 --> 00:15:10.880]  其實他不是求死
[00:15:10.880 --> 00:15:12.880]  他不怕死
[00:15:12.880 --> 00:15:14.880]  他不是不求死
[00:15:14.880 --> 00:15:16.880]  他不是怕死
[00:15:16.880 --> 00:15:18.880]  他是不想死在耶誓別手下
[00:15:18.880 --> 00:15:22.880]  耶誓別是什麽
[00:15:22.880 --> 00:15:24.880]  耶誓別是一個敵對上帝的人
[00:15:24.880 --> 00:15:26.880]  上帝贏了一場大仗
[00:15:26.880 --> 00:15:28.880]  到最後
[00:15:28.880 --> 00:15:30.880]  上帝的先知死在一個
[00:15:30.880 --> 00:15:32.880]  惡婦的手下
[00:15:32.880 --> 00:15:34.880]  像什麽樣子
[00:15:34.880 --> 00:15:38.880]  我去到曠野 上帝燒了我
[00:15:38.880 --> 00:15:40.880]  炸了 變了炸灰
[00:15:40.880 --> 00:15:42.880]  沒有人知道的
[00:15:42.880 --> 00:15:44.880]  明不明白
[00:15:44.880 --> 00:15:46.880]  如果耶誓別殺了我 一定叫起我
[00:15:46.880 --> 00:15:48.880]  全世界都知道
[00:15:48.880 --> 00:15:50.880]  耶誓別殺了我
[00:15:50.880 --> 00:15:52.880]  到底有什麽好處
