
[00:00:00.000 --> 00:00:05.120]  各位電視姐妹主禮平安
[00:06:11.360 --> 00:06:16.480]  在他靈裡也沒有詭詐
[00:06:16.480 --> 00:06:19.280]  講了多少次有福?
[00:06:19.280 --> 00:06:21.760]  原來兩次
[00:06:21.760 --> 00:06:26.880]  重複強調什麼人有福
[00:06:26.880 --> 00:06:29.760]  這次不是講
[00:06:29.760 --> 00:06:31.360]  不從惡人的計謀
[00:06:31.360 --> 00:06:33.360]  不站罪人的道路
[00:06:33.360 --> 00:06:37.440]  這次是講這個人有罪
[00:06:37.440 --> 00:06:38.720]  看不看到?
[00:06:38.720 --> 00:06:42.080]  所以三十二篇和第一篇
[00:06:42.080 --> 00:06:45.120]  有福是一樣的
[00:06:45.120 --> 00:06:48.560]  但是什麼人有福
[00:06:48.560 --> 00:06:52.560]  似乎完全不同
[00:06:52.560 --> 00:06:58.720]  我們留意到這一處所強調的
[00:06:58.720 --> 00:07:01.760]  或者所著重的
[00:07:01.760 --> 00:07:08.480]  三個主要形容罪惡
[00:07:08.480 --> 00:07:12.320]  關鍵字眼
[00:07:12.320 --> 00:07:14.640]  搏逆
[00:07:14.640 --> 00:07:20.400]  先知書指責耶和華的百姓
[00:07:20.400 --> 00:07:22.720]  有一個立約的關係
[00:07:22.720 --> 00:07:24.480]  以賽夏書第一章講
[00:07:24.480 --> 00:07:28.000]  是父親和兒子的關係
[00:07:28.000 --> 00:07:31.680]  但是他們搏逆上帝
[00:07:31.680 --> 00:07:33.920]  這叫搏逆
[00:07:33.920 --> 00:07:35.440]  不一定是造反
[00:07:35.440 --> 00:07:37.040]  總之不聽
[00:07:37.040 --> 00:07:38.560]  你說什麼
[00:07:38.560 --> 00:07:40.400]  你說向東我就向西
[00:07:40.400 --> 00:07:43.440]  相反搏逆
[00:07:43.440 --> 00:07:49.120]  過犯就是摩西律法五經
[00:07:49.120 --> 00:07:52.240]  裡面的誡命律例典章
[00:07:52.240 --> 00:07:54.480]  講得很清楚
[00:07:54.480 --> 00:07:57.920]  1510ABC101
[00:07:57.920 --> 00:07:59.520]  教了我們
[00:07:59.520 --> 00:08:02.080]  但我們又做不到
[00:08:02.080 --> 00:08:04.960]  過猶不及
[00:08:04.960 --> 00:08:09.120]  有一個標準在那裡
[00:08:09.120 --> 00:08:11.200]  要麼我們就過了
[00:08:11.200 --> 00:08:14.400]  要麼我們就沒有去到
[00:08:14.400 --> 00:08:15.760]  做不到
[00:08:15.760 --> 00:08:18.400]  這叫過犯
[00:08:18.400 --> 00:08:21.680]  還有罪孽
[00:08:21.680 --> 00:08:25.280]  罪孽就是來到詩篇
[00:08:25.280 --> 00:08:27.520]  來到針研
[00:08:27.520 --> 00:08:29.600]  來到約伯記
[00:08:29.600 --> 00:08:32.000]  這些書卷裡面
[00:08:32.000 --> 00:08:36.880]  不是講外在的誡命律例典章
[00:08:36.880 --> 00:08:40.000]  不是講和神的關係
[00:08:40.000 --> 00:08:41.760]  你違背
[00:08:41.760 --> 00:08:48.240]  是講我們人裡面的性情
[00:08:48.240 --> 00:08:52.240]  那個罪性
[00:08:52.240 --> 00:08:53.760]  容許我這樣說
[00:08:53.760 --> 00:08:56.320]  我自己不說給你們聽
[00:08:56.320 --> 00:08:58.000]  我們學壞
[00:08:58.000 --> 00:09:00.560]  是容易過學好很多
[00:09:00.560 --> 00:09:01.840]  你點頭
[00:09:01.840 --> 00:09:02.640]  你明白我說的
[00:09:02.640 --> 00:09:03.600]  不用舉例了
[00:09:03.600 --> 00:09:05.200]  舉例就教你學壞
[00:09:05.200 --> 00:09:07.600]  什麼來的?太空油
[00:09:07.600 --> 00:09:11.440]  我們對壞很有興趣
[00:09:11.440 --> 00:09:13.360]  很好奇
[00:09:13.360 --> 00:09:14.880]  但好的呢
[00:09:14.880 --> 00:09:16.400]  我們知道的
[00:09:16.400 --> 00:09:18.640]  但我們就是不想做
[00:09:18.640 --> 00:09:23.200]  那是我們的本性
[00:09:23.200 --> 00:09:25.120]  聖經講得很清楚
[00:09:25.120 --> 00:09:28.000]  所以在舊約聖經裡面
[00:09:28.000 --> 00:09:34.960]  這三個關鍵字眼
[00:09:34.960 --> 00:09:40.160]  活逆、過犯、罪孽
[00:09:40.160 --> 00:09:49.760]  其實就將所有我們得罪上帝的原因
[00:09:49.760 --> 00:09:51.600]  怎樣得罪上帝
[00:09:51.600 --> 00:09:53.280]  在哪裡得罪他
[00:09:53.280 --> 00:09:56.000]  都講出來
[00:09:56.000 --> 00:09:59.840]  是走不掉的
[00:09:59.840 --> 00:10:03.440]  我遵守了他的誡命律例典章
[00:10:03.440 --> 00:10:04.640]  沒有過犯
[00:10:04.640 --> 00:10:06.880]  不過他叫我做這件事
[00:10:06.880 --> 00:10:08.800]  我不是很想做
[00:10:08.800 --> 00:10:10.080]  活逆
[00:10:10.080 --> 00:10:11.360]  為什麼不想
[00:10:11.360 --> 00:10:12.320]  當然不想
[00:10:12.320 --> 00:10:13.760]  沒得解釋的
[00:10:13.760 --> 00:10:14.800]  罪孽
[00:10:14.800 --> 00:10:16.000]  聽得明白嗎
[00:10:16.000 --> 00:10:18.480]  所以32篇
[00:10:18.480 --> 00:10:20.800]  第一段一開始
[00:10:20.800 --> 00:10:22.160]  他講有福
[00:10:22.160 --> 00:10:25.200]  但是聽下去很奇怪
[00:10:25.200 --> 00:10:27.760]  這樣的人會有福
[00:10:27.760 --> 00:10:29.040]  又活逆
[00:10:29.040 --> 00:10:30.960]  如果不是就過犯
[00:10:30.960 --> 00:10:33.120]  再不是就罪孽
[00:10:33.120 --> 00:10:34.160]  什麼都講了
[00:10:34.160 --> 00:10:35.360]  聖經真的
[00:10:35.360 --> 00:10:37.120]  對人性的了解
[00:10:37.120 --> 00:10:38.720]  對我們的了解
[00:10:38.720 --> 00:10:42.480]  比我們自己更加清楚深入
[00:10:42.480 --> 00:10:43.520]  但是
[00:10:43.520 --> 00:10:46.160]  詩篇竟然宣佈
[00:10:46.160 --> 00:10:49.440]  這樣的人有福
[00:10:49.440 --> 00:10:51.040]  為什麼
[00:10:51.040 --> 00:10:57.120]  不是因為他犯罪有福
[00:10:57.120 --> 00:11:01.440]  是因為他的活逆除掉
[00:11:01.440 --> 00:11:05.520]  他的過犯遮蓋
[00:11:05.520 --> 00:11:07.520]  他的罪孽
[00:11:07.520 --> 00:11:11.280]  神沒有追討
[00:11:11.280 --> 00:11:14.480]  看到那個反轉的意思嗎
[00:11:14.480 --> 00:11:15.360]  所以不要以為
[00:11:15.360 --> 00:11:17.280]  我在罪惡當中
[00:11:17.280 --> 00:11:19.440]  叫恩典險多
[00:11:19.440 --> 00:11:23.040]  感謝主你沒有讀保羅書信
[00:11:23.040 --> 00:11:24.960]  保羅真的打你兩巴掌
[00:11:24.960 --> 00:11:26.560]  不是這樣的
[00:11:26.560 --> 00:11:28.000]  神的恩典
[00:11:28.000 --> 00:11:31.840]  不是這樣讓我們糟蹋
[00:11:31.840 --> 00:11:34.000]  誇口
[00:11:34.000 --> 00:11:36.400]  以為很得意
[00:11:36.400 --> 00:11:37.520]  其實
[00:11:37.520 --> 00:11:41.280]  是我們的罪孽在那裡
[00:11:41.280 --> 00:11:43.440]  不是的
[00:11:43.440 --> 00:11:46.560]  活逆要除掉
[00:11:46.560 --> 00:11:51.040]  過犯要赦免遮蓋
[00:11:51.040 --> 00:11:53.600]  還有罪孽
[00:11:53.600 --> 00:11:56.000]  上帝不追討
[00:11:56.000 --> 00:11:59.040]  這樣才是有福
[00:11:59.040 --> 00:12:00.160]  聽得明白嗎
[00:12:00.160 --> 00:12:01.440]  有福
[00:12:01.440 --> 00:12:03.360]  但是我們是一個罪人
[00:12:03.360 --> 00:12:04.960]  那怎麼有福
[00:12:04.960 --> 00:12:07.600]  神的赦免
[00:12:07.600 --> 00:12:10.160]  神幫助我們
[00:12:10.160 --> 00:12:14.080]  拿走這些罪孽
[00:12:14.080 --> 00:12:17.120]  這個重點
[00:12:17.120 --> 00:12:22.000]  是詩篇第一段
[00:12:22.000 --> 00:12:24.640]  講得很清楚的
[00:12:24.640 --> 00:12:27.680]  還有最後那句
[00:12:27.680 --> 00:12:32.720]  在他靈裡沒有鬼罩
[00:12:32.720 --> 00:12:34.880]  是否指他也是一個
[00:12:34.880 --> 00:12:37.360]  相當完美
[00:12:37.360 --> 00:12:40.000]  正直沒有鬼罩的人
[00:12:40.000 --> 00:12:42.160]  才有福
[00:12:42.160 --> 00:12:43.680]  這一句其實
[00:12:43.680 --> 00:12:47.280]  跟著你再讀第二段
[00:12:47.280 --> 00:12:48.800]  就清楚了
[00:12:48.800 --> 00:12:50.800]  第二段講什麼
[00:12:50.800 --> 00:12:53.680]  因為我沉默不語
[00:12:53.680 --> 00:12:56.400]  我試試用比較
[00:12:56.400 --> 00:12:58.800]  modern的說法
[00:12:58.800 --> 00:13:01.600]  我營銷骨骼
[00:13:01.600 --> 00:13:03.600]  太過文言了
[00:13:03.600 --> 00:13:05.840]  我骨瘦如柴
[00:13:05.840 --> 00:13:07.760]  我瘦骨鄰孫
[00:13:07.760 --> 00:13:09.040]  聽得明白嗎
[00:13:09.040 --> 00:13:10.240]  一百年前
[00:13:10.240 --> 00:13:12.560]  他講骨頭枯乾
[00:13:12.560 --> 00:13:14.400]  要吃鈣質
[00:13:14.400 --> 00:13:15.200]  骨枯
[00:13:15.200 --> 00:13:19.200]  不是在講一個醫學的概念
[00:13:19.200 --> 00:13:20.480]  是在講這個人
[00:13:20.480 --> 00:13:21.600]  廣東話更好
[00:13:21.600 --> 00:13:22.880]  如果我可以這樣翻譯
[00:13:22.880 --> 00:13:25.440]  「落晒營」
[00:13:25.440 --> 00:13:26.480]  懂了嗎
[00:13:26.480 --> 00:13:27.360]  回來教會
[00:13:27.360 --> 00:13:28.400]  什麼事
[00:13:28.400 --> 00:13:30.960]  你怎麼整個落晒營
[00:13:30.960 --> 00:13:33.120]  是在講這件事
[00:13:33.120 --> 00:13:37.360]  我只有叫虎連天
[00:13:37.360 --> 00:13:40.560]  他不是沒話說
[00:13:40.560 --> 00:13:42.080]  他很多話說
[00:13:42.080 --> 00:13:43.280]  再讀下去
[00:13:43.280 --> 00:13:45.840]  因為日以繼夜
[00:13:45.840 --> 00:13:49.680]  你的手重壓著我
[00:13:49.680 --> 00:13:52.320]  我精力耗盡
[00:13:52.320 --> 00:13:57.360]  在炎夏的乾旱
[00:13:57.360 --> 00:13:58.640]  所以不要搞錯
[00:13:58.640 --> 00:14:01.040]  這個沉默不語
[00:14:01.040 --> 00:14:03.840]  和叫虎連天
[00:14:03.840 --> 00:14:06.400]  不是矛盾的
[00:14:06.400 --> 00:14:09.440]  是他不肯說什麼
[00:14:09.440 --> 00:14:12.560]  和他經常說什麼
[00:14:12.560 --> 00:14:14.080]  你碰上去
[00:14:14.080 --> 00:14:15.440]  他叫虎連天
[00:14:15.440 --> 00:14:17.840]  他很多苦水
[00:14:17.840 --> 00:14:19.680]  他很苦澀
[00:14:19.680 --> 00:14:21.840]  他很多話都是說自己
[00:14:21.840 --> 00:14:22.960]  這樣又不行
[00:14:22.960 --> 00:14:25.120]  那樣又不行
[00:14:25.120 --> 00:14:29.920]  但是有些話他從來都不肯提
[00:14:29.920 --> 00:14:31.840]  沉默
[00:14:31.840 --> 00:14:38.480]  這是第二段形容的光景
[00:14:38.480 --> 00:14:42.400]  為什麼會叫虎連天
[00:14:42.400 --> 00:14:45.600]  因為日以繼夜
[00:14:45.600 --> 00:14:50.000]  經文是很清楚告訴我們
[00:14:50.000 --> 00:14:53.200]  24小時不止71
[00:14:53.200 --> 00:14:54.960]  一個星期七天
[00:14:54.960 --> 00:14:57.200]  一年365天
[00:14:57.200 --> 00:14:59.920]  睡覺都不安寧
[00:14:59.920 --> 00:15:02.240]  發生什麼事
[00:15:02.240 --> 00:15:04.400]  很清楚這裡說
[00:15:04.400 --> 00:15:10.160]  是神的手重壓著我
[00:15:10.160 --> 00:15:13.200]  神的手不是幫助我的嗎
[00:15:13.200 --> 00:15:15.920]  神的手不是祝福我的嗎
[00:15:15.920 --> 00:15:18.640]  神的手不是拯救我的嗎
[00:15:18.640 --> 00:15:20.960]  我以為像拜菩薩一樣
[00:15:20.960 --> 00:15:22.880]  夠苦夠爛的
[00:15:22.880 --> 00:15:24.000]  原來不是的
[00:15:24.000 --> 00:15:26.400]  還信他來做什麼
[00:15:26.400 --> 00:15:28.480]  我們要讀聖經
[00:15:28.480 --> 00:15:31.760]  神的手壓著我
[00:15:31.760 --> 00:15:35.280]  所以我叫虎連天
[00:15:35.280 --> 00:15:37.200]  我都下刑了
[00:15:37.200 --> 00:15:40.640]  原來是上帝做的
[00:15:40.640 --> 00:15:42.400]  他這麼黑心的
[00:15:42.400 --> 00:15:45.280]  他不是讓我白白胖胖的
[00:15:45.280 --> 00:15:48.320]  他不是叫我出入平安的
[00:15:48.320 --> 00:15:52.640]  我們把灰瘡都拿出來說了
[00:15:52.640 --> 00:15:54.880]  我舉個例子你馬上明白
[00:15:54.880 --> 00:15:57.920]  你有沒有試過發燒
[00:15:57.920 --> 00:16:00.480]  發高燒很不舒服
[00:16:00.480 --> 00:16:03.280]  低燒那種厭悶
[00:16:03.280 --> 00:16:04.080]  有沒有試過
[00:16:04.080 --> 00:16:05.040]  我看見有些人的樣子
[00:16:05.040 --> 00:16:06.480]  好像不知道我在說什麼
[00:16:06.480 --> 00:16:07.920]  你真的是幸福
[00:16:07.920 --> 00:16:10.480]  你從來都沒有病過
[00:16:10.480 --> 00:16:14.320]  發燒是一件什麼事
[00:16:14.320 --> 00:16:17.360]  馬上拍兩粒Planet Doe
[00:16:17.360 --> 00:16:19.360]  一千個mg
[00:16:19.360 --> 00:16:21.760]  是呀!馬上會舒服的
[00:16:21.760 --> 00:16:23.600]  有沒有解決問題
[00:16:23.600 --> 00:16:25.200]  沒有
[00:16:25.200 --> 00:16:28.000]  發燒就是我們身體上
[00:16:28.000 --> 00:16:35.440]  上帝創造的一個紅燈警報
[00:16:35.440 --> 00:16:36.880]  用英文說
[00:16:36.880 --> 00:16:39.760]  Something wrong
[00:16:39.760 --> 00:16:41.600]  有些不妥了
[00:16:41.600 --> 00:16:43.280]  所以你去見醫生
[00:16:43.280 --> 00:16:47.440]  是他會開止痛藥
[00:16:47.440 --> 00:16:48.480]  去消藥
[00:16:48.480 --> 00:16:52.480]  但他一定會找到底
[00:16:52.480 --> 00:16:55.520]  看看你哪裡發炎
[00:16:55.520 --> 00:16:59.840]  可大可小
[00:16:59.840 --> 00:17:03.680]  所以發燒、頭痛
[00:17:03.680 --> 00:17:07.520]  中醫說不痛則痛
[00:17:07.520 --> 00:17:08.720]  你聽過這四個字
[00:17:08.720 --> 00:17:11.040]  我也不知道為什麼
[00:17:11.040 --> 00:17:12.960]  那是警號
[00:17:12.960 --> 00:17:19.120]  神的手令我們不舒服
[00:17:19.120 --> 00:17:21.760]  他不是要害我
[00:17:21.760 --> 00:17:24.000]  就好像發燒
[00:17:24.000 --> 00:17:25.600]  他是提醒你
[00:17:25.600 --> 00:17:27.920]  去找醫生
[00:17:27.920 --> 00:17:29.600]  不找
[00:17:29.600 --> 00:17:32.720]  慰疾忌醫
[00:17:32.720 --> 00:17:34.880]  結果是怎樣
[00:17:34.880 --> 00:17:37.040]  就越來越嚴重
[00:17:37.040 --> 00:17:38.320]  是呀
[00:17:38.320 --> 00:17:40.480]  很多老人家離開世界
[00:17:40.480 --> 00:17:43.200]  是很小事開始的
[00:17:43.200 --> 00:17:44.240]  肺炎
[00:17:44.240 --> 00:17:45.760]  肺發炎
[00:17:45.760 --> 00:17:48.400]  就是由喉嚨發炎開始
[00:17:48.400 --> 00:17:51.200]  慢慢下去變成支氣管炎
[00:17:51.200 --> 00:17:54.000]  變成氣管炎
[00:17:54.000 --> 00:17:55.760]  不是用普通話讀的
[00:17:55.760 --> 00:17:58.080]  是妻管炎
[00:17:58.080 --> 00:18:00.320]  越來越嚴重就變成肺炎
[00:18:00.320 --> 00:18:02.880]  然後就變成心臟病
[00:18:02.880 --> 00:18:12.720]  所以發燒是第一道防線
[00:18:12.720 --> 00:18:16.800]  神的手壓著我們
[00:18:16.800 --> 00:18:18.480]  壓著你
[00:18:18.480 --> 00:18:20.480]  叫你覺得沉重
[00:18:20.480 --> 00:18:22.640]  不舒服
[00:18:22.640 --> 00:18:24.960]  那你就找他
[00:18:24.960 --> 00:18:27.120]  不要推搪
[00:18:27.120 --> 00:18:29.760]  不要沉默不語
[00:18:29.760 --> 00:18:30.960]  咬緊牙關
[00:18:30.960 --> 00:18:32.240]  死都不去
[00:18:32.240 --> 00:18:33.520]  死都不出聲
[00:18:33.520 --> 00:18:34.880]  這樣是沒有用的
[00:18:34.880 --> 00:18:38.320]  這樣解決不了這件事
[00:18:38.320 --> 00:18:39.520]  聽得明白嗎
[00:18:39.520 --> 00:18:47.920]  這是32篇第二段所說的情況
[00:18:47.920 --> 00:18:49.440]  第三段
[00:18:49.440 --> 00:18:51.120]  我的過犯
[00:18:51.120 --> 00:18:53.040]  我讓你知道
[00:18:53.040 --> 00:18:54.960]  我的罪孽
[00:18:54.960 --> 00:18:57.920]  我也沒有遮蓋
[00:18:57.920 --> 00:19:00.080]  我說我要承認
[00:19:00.080 --> 00:19:02.880]  我眾多的活逆
[00:19:02.880 --> 00:19:04.960]  向上主
[00:19:04.960 --> 00:19:06.320]  而你呢
[00:19:06.320 --> 00:19:13.520]  你就除掉我過犯的罪孽
[00:19:13.520 --> 00:19:15.440]  我想大家留心
[00:19:15.440 --> 00:19:19.280]  重覆剛才第一段
[00:19:19.280 --> 00:19:24.640]  那三個關鍵的詞彙
[00:19:24.640 --> 00:19:25.680]  什麼呢
[00:19:25.680 --> 00:19:29.520]  過犯、罪孽、活逆
[00:19:29.520 --> 00:19:30.560]  看到嗎
[00:19:30.560 --> 00:19:33.600]  所以和合本沒有這樣翻譯出來
[00:19:33.600 --> 00:19:35.280]  我們以為說一件事
[00:19:35.280 --> 00:19:35.920]  不是的
[00:19:35.920 --> 00:19:40.800]  其實聖經說得360度
[00:19:40.800 --> 00:19:43.200]  非常之深入
[00:19:43.200 --> 00:19:47.280]  連我們的性情都找出來
[00:19:47.280 --> 00:19:53.680]  這樣我們哪知道那麼多
[00:19:53.680 --> 00:19:55.680]  我們自己也不知道
[00:19:55.680 --> 00:20:02.160]  所以上帝要用祂的手來提醒我們
[00:20:02.160 --> 00:20:05.200]  「囉囉亂」不舒服
[00:20:05.200 --> 00:20:07.200]  「落曬型」
[00:20:07.760 --> 00:20:08.640]  是的
[00:20:08.640 --> 00:20:14.080]  這些好像聽起來叫苦連天
[00:20:14.080 --> 00:20:17.440]  但原來是提醒我們的
[00:20:17.440 --> 00:20:19.280]  提醒我們做什麼
[00:20:19.280 --> 00:20:20.640]  認罪
[00:20:20.640 --> 00:20:25.920]  所以到第三段詩篇這一句話
[00:20:25.920 --> 00:20:29.120]  我讓你知道我的過犯
[00:20:29.120 --> 00:20:32.400]  我沒有遮蓋我的罪孽
[00:20:32.400 --> 00:20:36.000]  我向上主承認
[00:20:36.000 --> 00:20:40.080]  我的活逆
[00:20:40.080 --> 00:20:41.840]  而上帝呢
[00:20:41.840 --> 00:20:44.960]  上帝不是說現在才來嗎
[00:20:44.960 --> 00:20:47.200]  太遲了
[00:20:47.200 --> 00:20:49.200]  過了
[00:20:49.200 --> 00:20:51.360]  Deadline了
[00:20:51.360 --> 00:20:52.960]  沒用了
[00:20:52.960 --> 00:20:55.040]  下次早點來
[00:20:55.040 --> 00:20:56.480]  不是
[00:20:56.480 --> 00:21:03.920]  上帝就除掉我過犯的罪孽
[00:21:03.920 --> 00:21:08.000]  上帝的回應很清楚
[00:21:08.000 --> 00:21:14.640]  所以你回去看回第一段
[00:21:14.640 --> 00:21:18.000]  活逆得蒙除掉
[00:21:18.000 --> 00:21:23.760]  過犯得蒙遮蓋
[00:21:23.760 --> 00:21:28.480]  上帝是願意赦免
[00:21:28.480 --> 00:21:33.840]  上帝是願意接納
[00:21:33.840 --> 00:21:40.320]  你可以甚至說上帝等著我們去找他
[00:21:40.320 --> 00:21:42.480]  香港沒有這個制度
[00:21:42.480 --> 00:21:44.960]  私家醫生收得這麼貴
[00:21:44.960 --> 00:21:47.200]  我不是病得很嚴重
[00:21:47.200 --> 00:21:48.960]  我也不去找他
[00:21:48.960 --> 00:21:52.240]  外國家庭醫生的制度
[00:21:52.240 --> 00:21:54.640]  還要不是不用錢
[00:21:54.640 --> 00:21:56.320]  是已經付錢了
[00:21:56.320 --> 00:21:59.920]  政府只是跟他算帳
[00:21:59.920 --> 00:22:01.920]  所以你去找他
[00:22:01.920 --> 00:22:05.280]  他真的會說早點來找我
[00:22:05.280 --> 00:22:07.440]  沒事的時候來找我
[00:22:07.440 --> 00:22:09.280]  我一開始去到也很不習慣
[00:22:09.280 --> 00:22:11.200]  香港人馬上反應
[00:22:11.200 --> 00:22:12.960]  沒有事怎麼找你
[00:22:12.960 --> 00:22:15.520]  有事找有時真的遲了
[00:22:15.520 --> 00:22:18.080]  早點檢查身體
[00:22:18.080 --> 00:22:23.840]  上帝等著我們去到他的面前
[00:22:23.840 --> 00:22:26.080]  不是責備
[00:22:26.080 --> 00:22:28.640]  不是揶揄
