
[00:00:00.000 --> 00:00:07.000]  好,我們先聽神的導演,我們重新討論
[00:04:01.000 --> 00:04:03.000]  我最初都不太相信
[00:04:03.000 --> 00:04:05.000]  我剛剛是不太相信
[00:04:05.000 --> 00:04:09.000]  看到很多人在行為上都好像改變了
[00:04:09.000 --> 00:04:12.000]  或者行為上好像有所改變
[00:04:12.000 --> 00:04:16.000]  但是原來當一個人自己的性格本來是這樣的話
[00:04:16.000 --> 00:04:18.000]  如果他性格本來屬於什麼
[00:04:18.000 --> 00:04:21.000]  當時的事情配合他的性格
[00:04:21.000 --> 00:04:23.000]  他本性又會出現
[00:04:23.000 --> 00:04:26.000]  他的本性又會被佛性人出來
[00:04:26.000 --> 00:04:30.000]  所以耶穌出來叫我們做信徒去傳道的時候
[00:04:30.000 --> 00:04:33.000]  耶穌出來要我們去傳道的時候
[00:04:33.000 --> 00:04:35.000]  發生非常困難的事情
[00:04:35.000 --> 00:04:36.000]  實際上非常困難的事情
[00:04:36.000 --> 00:04:39.000]  今天我們說自己已經做了基督徒
[00:04:39.000 --> 00:04:41.000]  所以我們現在說我們已經是基督徒
[00:04:41.000 --> 00:04:42.000]  我們要去傳福音
[00:04:42.000 --> 00:04:43.000]  我們要去唱福音
[00:04:43.000 --> 00:04:45.000]  其實當我們去唱福音的時候
[00:04:45.000 --> 00:04:46.000]  當我們去唱福音的時候
[00:04:46.000 --> 00:04:48.000]  那些人是不是真的悔改了
[00:04:48.000 --> 00:04:50.000]  這個時候真的悔改了
[00:04:50.000 --> 00:04:53.000]  於是很多教會就發明了不需要悔改的福音
[00:04:53.000 --> 00:04:57.000]  所以很多教會發明了不需要悔改的福音
[00:04:57.000 --> 00:05:01.000]  而更多最流行的就是變成慈慧福音
[00:05:01.000 --> 00:05:05.000]  就是說很多現在發生出來是慈善福音
[00:05:05.000 --> 00:05:09.000]  如果在聖經研究或者教會學的研究裡面
[00:05:09.000 --> 00:05:12.000]  這種就叫做什麼呀?社會福音
[00:05:12.000 --> 00:05:16.000]  在聖經研究裡面就稱之為社會福音
[00:05:16.000 --> 00:05:18.000]  教會做多點善事
[00:05:18.000 --> 00:05:19.000]  教會多做善事
[00:05:19.000 --> 00:05:22.000]  你給人家善事,人家覺得開心呢?
[00:05:22.000 --> 00:05:25.000]  給人家善事,讓別人就得到信主
[00:05:25.000 --> 00:05:27.000]  這樣不就信主了嗎?
[00:05:27.000 --> 00:05:30.000]  但是這種是不是真的聖經所說的信主呀?
[00:05:30.000 --> 00:05:32.000]  這是不是聖經上所講的信主呀?
[00:05:32.000 --> 00:05:33.000]  不是呀
[00:05:33.000 --> 00:05:35.000]  聖經裡面說的要認罪
[00:05:35.000 --> 00:05:36.000]  聖經講的是要認罪
[00:05:36.000 --> 00:05:38.000]  這完全避開了認罪的題目
[00:05:38.000 --> 00:05:40.000]  如果反正避開認罪的題目
[00:05:40.000 --> 00:05:41.000]  這樣的做法
[00:05:41.000 --> 00:05:42.000]  這樣的做法
[00:05:42.000 --> 00:05:45.000]  沒錯,好像很多人回了教會
[00:05:45.000 --> 00:05:47.000]  好像很多人回到教會
[00:05:47.000 --> 00:05:49.000]  很多人踴躍地來到教會裡面
[00:05:49.000 --> 00:05:51.000]  很多人踴躍來到教會裡面
[00:05:51.000 --> 00:05:54.000]  因為覺得教會裡面的人很有愛心
[00:05:54.000 --> 00:05:56.000]  教會裡面的人有愛心
[00:05:56.000 --> 00:05:57.000]  可以滿足他們的要求
[00:05:57.000 --> 00:05:59.000]  滿足他們的要求
[00:05:59.000 --> 00:06:01.000]  生離死別
[00:06:01.000 --> 00:06:03.000]  這兩樣東西教會最喜歡做的事情
[00:06:03.000 --> 00:06:06.000]  生離死別,教會最喜歡做的事情
[00:06:06.000 --> 00:06:09.000]  教會最喜歡怎樣專注兩樣東西呢?
[00:06:09.000 --> 00:06:11.000]  教會主要做兩樣事
[00:06:11.000 --> 00:06:12.000]  應孩奉獻
[00:06:12.000 --> 00:06:13.000]  應孩奉獻
[00:06:13.000 --> 00:06:14.000]  不是喪禮
[00:06:14.000 --> 00:06:18.000]  只要教會的人滿足到一般人的要求
[00:06:18.000 --> 00:06:19.000]  這兩樣東西的要求
[00:06:19.000 --> 00:06:22.000]  如果教會能滿足這班人的要求的話
[00:06:22.000 --> 00:06:24.000]  人就會覺得這個教會就好了
[00:06:24.000 --> 00:06:26.000]  這個教會很好
[00:06:26.000 --> 00:06:28.000]  於是乎呢?
[00:06:28.000 --> 00:06:30.000]  於是,引申了很多扭曲的信仰
[00:06:30.000 --> 00:06:32.000]  就存在在教會當中
[00:06:32.000 --> 00:06:35.000]  扭曲,就是掩飾了很多扭曲的信仰
[00:06:35.000 --> 00:06:38.000]  沒錯,教會變成了一個大家很開心的地方
[00:06:38.000 --> 00:06:41.000]  沒錯,教會變成了大家很開心的地方
[00:06:41.000 --> 00:06:44.000]  但是大家因為沒有認過罪
[00:06:44.000 --> 00:06:45.000]  所以大家沒有認罪
[00:06:45.000 --> 00:06:46.000]  而這樣的教會
[00:06:46.000 --> 00:06:47.000]  這樣的教會
[00:06:47.000 --> 00:06:48.000]  就變成怎樣呢?
[00:06:48.000 --> 00:06:49.000]  就變成怎樣呢?
[00:06:49.000 --> 00:06:50.000]  大家開心就行了
[00:06:50.000 --> 00:06:52.000]  大家開心就行了
[00:06:52.000 --> 00:06:55.000]  丁姐妹,這樣的教會你是不是想去呢?
[00:06:55.000 --> 00:06:56.000]  這樣的教會你說想去呢?
[00:06:56.000 --> 00:06:58.000]  那是不是就叫教會呢?
[00:06:58.000 --> 00:06:59.000]  這是不是叫教會呢?
[00:06:59.000 --> 00:07:01.000]  不需要認罪悔改的,是不是教會呢?
[00:07:01.000 --> 00:07:04.000]  不需要,這非改的,是不是教會呢?
[00:07:04.000 --> 00:07:06.000]  今天我們就要處理這個問題
[00:07:06.000 --> 00:07:07.000]  今天我們要處理這個問題
[00:07:07.000 --> 00:07:08.000]  什麼問題呢?
[00:07:08.000 --> 00:07:09.000]  什麼問題呢?
[00:07:09.000 --> 00:07:11.000]  教會的扭曲信仰存在在教會之後
[00:07:11.000 --> 00:07:14.000]  大家是不是有興趣在教會期間的時候
[00:07:14.000 --> 00:07:16.000]  如果我們知道應該不是這樣的
[00:07:16.000 --> 00:07:18.000]  如果我們知道應該不是這樣的
[00:07:18.000 --> 00:07:20.000]  那我們應該怎樣去做呢?
[00:07:20.000 --> 00:07:21.000]  我們應該怎麼去做呢?
[00:07:21.000 --> 00:07:22.000]  怎樣面對好呢?
[00:07:22.000 --> 00:07:23.000]  怎麼面對好呢?
[00:07:23.000 --> 00:07:24.000]  今天上次去做的宣訴呢?
[00:07:24.000 --> 00:07:26.000]  宣誓去做就好了
[00:07:26.000 --> 00:07:28.000]  大家喜歡我們就跟著去吧
[00:07:28.000 --> 00:07:30.000]  大家喜歡我們就去做吧
[00:07:30.000 --> 00:07:32.000]  這個就是今天我們來看看這段聖經
[00:07:32.000 --> 00:07:34.000]  今天我們來看這個事情
[00:07:34.000 --> 00:07:35.000]  所以你們看到了
[00:07:35.000 --> 00:07:36.000]  所以你們看到了
[00:07:36.000 --> 00:07:37.000]  一方面教會有變質
[00:07:37.000 --> 00:07:39.000]  一方面教會變質
[00:07:39.000 --> 00:07:40.000]  我們要面對這樣的挑戰
[00:07:40.000 --> 00:07:41.000]  我們要面對這樣的挑戰
[00:07:41.000 --> 00:07:43.000]  那我們要去侍奉主
[00:07:43.000 --> 00:07:44.000]  我們要侍奉主
[00:07:44.000 --> 00:07:46.000]  這三樣東西在這裡糾結起來
[00:07:46.000 --> 00:07:49.000]  這三個東西走在一起
[00:07:49.000 --> 00:07:53.000]  這就是《史同行傳》的21章所說的狀態
[00:07:53.000 --> 00:07:55.000]  這就是史同行傳的狀態
[00:07:55.000 --> 00:07:58.000]  今天我希望可以跟大家從第21章裡面
[00:07:58.000 --> 00:08:00.000]  從第15節
[00:08:00.000 --> 00:08:02.000]  我希望可以帶著史同行傳的15節
[00:08:02.000 --> 00:08:03.000]  承接上文
[00:08:03.000 --> 00:08:04.000]  承接上文
[00:08:04.000 --> 00:08:05.000]  很多人都不明白
[00:08:05.000 --> 00:08:07.000]  為什麼保羅一定要上耶路撒冷
[00:08:07.000 --> 00:08:08.000]  很多人都不明白
[00:08:08.000 --> 00:08:10.000]  為什麼保羅一定要上耶路撒冷
[00:08:10.000 --> 00:08:11.000]  上次我們講到14節
[00:08:11.000 --> 00:08:14.000]  最後那些人開始明白了
[00:08:14.000 --> 00:08:16.000]  到14節之後就開始明白
[00:08:16.000 --> 00:08:17.000]  勸不了保羅
[00:08:17.000 --> 00:08:18.000]  勸不了保羅
[00:08:18.000 --> 00:08:20.000]  一定是一些原因保羅才這麼堅定
[00:08:20.000 --> 00:08:22.000]  就是這個原因保羅這麼堅定
[00:08:22.000 --> 00:08:25.000]  保羅其實就是在這種矛盾裡面
[00:08:25.000 --> 00:08:27.000]  保羅在這種矛盾當中
[00:08:27.000 --> 00:08:29.000]  當大圍都叫他不要上耶路撒冷
[00:08:29.000 --> 00:08:30.000]  死定了
[00:08:30.000 --> 00:08:32.000]  大家都不去耶路撒冷
[00:08:32.000 --> 00:08:35.000]  為什麼堅持去做呢
[00:08:35.000 --> 00:08:36.000]  為什麼堅持去做呢
[00:08:36.000 --> 00:08:37.000]  我們去看看
[00:08:37.000 --> 00:08:39.000]  我們去看第15至17節
[00:08:39.000 --> 00:08:41.000]  我們看第15至17節
[00:08:41.000 --> 00:08:43.000]  看保羅怎麼繼續前行這條路
[00:08:43.000 --> 00:08:45.000]  保羅怎麼繼續前行這條路
[00:08:45.000 --> 00:08:46.000]  不如讀一次
[00:08:46.000 --> 00:08:48.000]  17節不是很長
[00:08:48.000 --> 00:08:50.000]  我們讀第15至17節
[00:08:50.000 --> 00:08:51.000]  我們一起讀
[00:08:51.000 --> 00:08:52.000]  我們一同來讀
[00:08:52.000 --> 00:08:53.000]  過了幾天
[00:08:53.000 --> 00:08:57.000]  我們收拾行李上耶路撒冷去
[00:08:57.000 --> 00:09:01.000]  有愛沙尼亞的幾個門徒和我們同去
[00:09:01.000 --> 00:09:05.000]  帶我們到一個久違門徒的家裡
[00:09:05.000 --> 00:09:08.000]  叫我們與他同住
[00:09:08.000 --> 00:09:12.000]  他名叫拿孫是塞浦路斯人
[00:09:12.000 --> 00:09:13.000]  可以讀完
[00:09:13.000 --> 00:09:15.000]  接著到了耶路撒冷
[00:09:15.000 --> 00:09:20.000]  弟兄們歡歡喜喜地接待我們
[00:09:20.000 --> 00:09:23.000]  我們先說說前文後理發生什麼事
[00:09:23.000 --> 00:09:25.000]  我們先看前文後理發生什麼事
[00:09:25.000 --> 00:09:29.000]  前文說保羅仍然堅持上去耶路撒冷
[00:09:29.000 --> 00:09:31.000]  保羅堅持上去耶路撒冷
[00:09:31.000 --> 00:09:33.000]  所以第15節就說
[00:09:33.000 --> 00:09:35.000]  於是過了幾天
[00:09:35.000 --> 00:09:39.000]  他自從在第14節裡面
[00:09:39.000 --> 00:09:41.000]  信徒能夠明白他為什麼要上去了
[00:09:41.000 --> 00:09:43.000]  世界信徒已經開始明白
[00:09:43.000 --> 00:09:45.000]  他為什麼要上耶路撒冷
[00:09:45.000 --> 00:09:47.000]  於是他就啟程了
[00:09:47.000 --> 00:09:48.000]  於是他啟程
[00:09:48.000 --> 00:09:50.000]  保羅立牌忠義
[00:09:50.000 --> 00:09:52.000]  保羅立牌忠義
[00:09:52.000 --> 00:09:54.000]  再次走上這條是塞浦的道路
[00:09:54.000 --> 00:09:57.000]  再次搭上這麼多的塞浦道路
[00:09:57.000 --> 00:09:59.000]  我看到整個情況好像有點不同了
[00:09:59.000 --> 00:10:01.000]  因為我們發現這個情形有所改變
[00:10:01.000 --> 00:10:04.000]  這條道路本來是怎麼走的呢
[00:10:04.000 --> 00:10:05.000]  保羅是怎麼行的呢
[00:10:05.000 --> 00:10:08.000]  保羅在這裡原來有些信徒和他一起走的
[00:10:08.000 --> 00:10:11.000]  有些信徒是剛才一同行的
[00:10:11.000 --> 00:10:13.000]  弟兄們
[00:10:13.000 --> 00:10:15.000]  這件事很值得我們自己的思想
[00:10:15.000 --> 00:10:17.000]  這個事很值得我們去思想
[00:10:17.000 --> 00:10:19.000]  當我們知道這些事是對的時候
[00:10:19.000 --> 00:10:21.000]  當我們知道這個事是對的時候
[00:10:21.000 --> 00:10:23.000]  我們和其他大英姊妹分享
[00:10:23.000 --> 00:10:24.000]  我們和其他弟兄們分享
[00:10:24.000 --> 00:10:25.000]  其他的大英姊妹說
[00:10:25.000 --> 00:10:28.000]  聽了就算了 祝福他一句
[00:10:28.000 --> 00:10:29.000]  聽了就算了
[00:10:29.000 --> 00:10:31.000]  祝福他以君主的旨意成就
[00:10:31.000 --> 00:10:32.000]  那就算了 是不是這樣
[00:10:32.000 --> 00:10:33.000]  君主的旨意成就
[00:10:33.000 --> 00:10:34.000]  不是啊
[00:10:34.000 --> 00:10:35.000]  不是
[00:10:35.000 --> 00:10:39.000]  有一批的信徒
[00:10:39.000 --> 00:10:40.000]  有一批的信徒
[00:10:40.000 --> 00:10:42.000]  他們由愛沙尼亞
[00:10:42.000 --> 00:10:43.000]  到海沙尼亞
[00:10:43.000 --> 00:10:44.000]  到培殊保羅
[00:10:44.000 --> 00:10:45.000]  到培德保羅
[00:10:45.000 --> 00:10:47.000]  和他們整個團隊
[00:10:47.000 --> 00:10:48.000]  和整個團隊
[00:10:48.000 --> 00:10:49.000]  一起的去上耶路撒冷
[00:10:49.000 --> 00:10:51.000]  一同上耶路撒冷
[00:10:51.000 --> 00:10:53.000]  你看原來有一批阻止他的人
[00:10:53.000 --> 00:10:55.000]  有一批阻止他的人
[00:10:55.000 --> 00:10:58.000]  現在變成一批陪同者一起走
[00:10:58.000 --> 00:11:00.000]  現在變成陪同者 一同行動
[00:11:00.000 --> 00:11:02.000]  在這裡我們開始要了解到
[00:11:02.000 --> 00:11:05.000]  原來當大家能夠重新看到
[00:11:05.000 --> 00:11:06.000]  上帝的心意的時候
[00:11:06.000 --> 00:11:08.000]  當我們能夠重新看到
[00:11:08.000 --> 00:11:09.000]  上帝的心意的時候
[00:11:09.000 --> 00:11:11.000]  他們開始去學習
[00:11:11.000 --> 00:11:14.000]  如何揣摩深一層保羅
[00:11:14.000 --> 00:11:15.000]  他自己的侍奉心態
[00:11:15.000 --> 00:11:18.000]  如何揣摩保羅的侍奉心態
[00:11:18.000 --> 00:11:19.000]  其實更重要的是
[00:11:19.000 --> 00:11:20.000]  他們想看看
[00:11:20.000 --> 00:11:24.000]  上帝其實如何繼續帶領保羅呢
[00:11:24.000 --> 00:11:25.000]  你看到保羅
[00:11:25.000 --> 00:11:26.000]  他們怎麼帶領保羅呢
[00:11:26.000 --> 00:11:29.000]  我們要自己如何去參與其中呢
[00:11:29.000 --> 00:11:31.000]  我們怎麼參與其中呢
[00:11:31.000 --> 00:11:32.000]  保羅為什麼要在這裡冒死
[00:11:32.000 --> 00:11:34.000]  犧牲自己的生命
[00:11:34.000 --> 00:11:37.000]  保羅怎麼要貌似犧牲自己的生命
[00:11:37.000 --> 00:11:39.000]  因此他們陪著一起走
[00:11:39.000 --> 00:11:41.000]  他們陪著一起走
[00:11:41.000 --> 00:11:43.000]  這是一種支持
[00:11:43.000 --> 00:11:44.000]  這是一種支持
[00:11:44.000 --> 00:11:45.000]  不是真是口講
[00:11:45.000 --> 00:11:47.000]  不過是口講
[00:11:47.000 --> 00:11:49.000]  所以聖經有很多地方
[00:11:49.000 --> 00:11:50.000]  其實告訴我們
[00:11:50.000 --> 00:11:52.000]  我們不只是為你禱告
[00:11:52.000 --> 00:11:53.000]  這樣就算了
[00:11:53.000 --> 00:11:54.000]  說了就算了
[00:11:54.000 --> 00:11:55.000]  不是說
[00:11:55.000 --> 00:11:56.000]  我們知道說
[00:11:56.000 --> 00:11:58.000]  我給你打個說賊的說
[00:11:58.000 --> 00:12:00.000]  他們能夠有能力做到的事
[00:12:00.000 --> 00:12:02.000]  他們都陪著保羅去做
[00:12:02.000 --> 00:12:04.000]  他們有能力去做的時候
[00:12:04.000 --> 00:12:05.000]  他們陪著保羅去做
[00:12:05.000 --> 00:12:07.000]  而這個過程不只是做事
[00:12:07.000 --> 00:12:09.000]  這個過程不只是做事
[00:12:09.000 --> 00:12:12.000]  而是能夠察驗上帝
[00:12:12.000 --> 00:12:14.000]  他繼續怎麼走
[00:12:14.000 --> 00:12:16.000]  能夠察驗上帝怎麼去行
[00:12:16.000 --> 00:12:19.000]  好 依舍胡這裡說了些什麼呢
[00:12:19.000 --> 00:12:21.000]  於是講了什麼呢
[00:12:21.000 --> 00:12:23.000]  他們接著就出發
[00:12:23.000 --> 00:12:24.000]  出發
[00:12:24.000 --> 00:12:27.000]  到了一個門徒的家
[00:12:27.000 --> 00:12:29.000]  到了一個門徒的家
[00:12:29.000 --> 00:12:30.000]  這個門徒呢
[00:12:30.000 --> 00:12:31.000]  這個門徒呢
[00:12:31.000 --> 00:12:33.000]  就叫他們一起住
[00:12:33.000 --> 00:12:34.000]  這個門徒叫他們一起住
[00:12:34.000 --> 00:12:35.000]  聖經很特別
[00:12:35.000 --> 00:12:36.000]  聖經很特別
[00:12:36.000 --> 00:12:38.000]  特意記載了這個人的名字
[00:12:38.000 --> 00:12:40.000]  這個人的名字
[00:12:40.000 --> 00:12:41.000]  叫拿孫
[00:12:41.000 --> 00:12:42.000]  叫拿孫
[00:12:42.000 --> 00:12:45.000]  並且記載他是從塞浦路斯來的人
[00:12:45.000 --> 00:12:47.000]  記載他是從塞浦路斯來的
[00:12:47.000 --> 00:12:48.000]  你看到嗎
[00:12:48.000 --> 00:12:49.000]  這裡有個名字
[00:12:49.000 --> 00:12:51.000]  這是一個無人
[00:12:51.000 --> 00:12:52.000]  不是一個無人
[00:12:52.000 --> 00:12:53.000]  有一個名字的
[00:12:53.000 --> 00:12:54.000]  還有一個名字
[00:12:54.000 --> 00:12:56.000]  這個人原來從塞浦路斯
[00:12:56.000 --> 00:12:58.000]  從Syrus來的
[00:12:58.000 --> 00:12:59.000]  他從塞浦路斯來的
[00:12:59.000 --> 00:13:03.000]  如果大家再想回整個保羅的報導旅程呢
[00:13:03.000 --> 00:13:06.000]  如果我們看了整個保羅的報導
[00:13:06.000 --> 00:13:08.000]  你一定會回憶起一些事情
[00:13:08.000 --> 00:13:10.000]  你可能會回憶起一些事情
[00:13:10.000 --> 00:13:13.000]  塞浦路斯這個地方呢
[00:13:13.000 --> 00:13:14.000]  塞浦路斯這個地方
[00:13:14.000 --> 00:13:16.000]  其實有很多的信徒
[00:13:16.000 --> 00:13:18.000]  原來他已經很早就去了那個地區裡面
[00:13:18.000 --> 00:13:20.000]  因為其實有很多信徒
[00:13:20.000 --> 00:13:21.000]  早就已經在那裡定期
[00:13:21.000 --> 00:13:23.000]  後來還回來
[00:13:23.000 --> 00:13:25.000]  現在回來
[00:13:25.000 --> 00:13:28.000]  和保羅這些同工一起同工
[00:13:28.000 --> 00:13:31.000]  和保羅這些同工一起同工
[00:13:31.000 --> 00:13:33.000]  如果大家仔細去思考一下
[00:13:33.000 --> 00:13:35.000]  再查考回聖經的時候呢
[00:13:35.000 --> 00:13:37.000]  如果再仔細查好聖經的時候呢
[00:13:37.000 --> 00:13:39.000]  其實塞浦路斯是一個外島來的
[00:13:39.000 --> 00:13:42.000]  你說塞浦路斯是一個外島
[00:13:42.000 --> 00:13:44.000]  應該從一個外島派了很多信徒
[00:13:44.000 --> 00:13:46.000]  回流回來
[00:13:46.000 --> 00:13:48.000]  去巴勒斯坦地去報導呢
[00:13:48.000 --> 00:13:50.000]  為什麼會從外島
[00:13:50.000 --> 00:13:53.000]  回流到巴勒斯坦的報導呢
[00:13:53.000 --> 00:13:54.000]  就是告訴我們知道
[00:13:54.000 --> 00:13:56.000]  很早以前
[00:13:56.000 --> 00:13:59.000]  小朋友信了主之後
[00:13:59.000 --> 00:14:00.000]  不少年輕人信了主之後
[00:14:00.000 --> 00:14:02.000]  其實他去了外邊的地方
[00:14:02.000 --> 00:14:04.000]  去了外面的地方
[00:14:04.000 --> 00:14:05.000]  可能工作
[00:14:05.000 --> 00:14:06.000]  工作
[00:14:06.000 --> 00:14:08.000]  可能在那裡有生活
[00:14:08.000 --> 00:14:09.000]  很可能在那裡生活
[00:14:09.000 --> 00:14:11.000]  但那裡不是白過的
[00:14:11.000 --> 00:14:13.000]  那日子不是白過的
[00:14:13.000 --> 00:14:15.000]  讓我們回想一下
[00:14:15.000 --> 00:14:16.000]  我們做基督徒今天是怎樣的呢
[00:14:16.000 --> 00:14:18.000]  我們做基督徒怎麼樣呢
[00:14:18.000 --> 00:14:19.000]  我找不到工作
[00:14:19.000 --> 00:14:20.000]  我就去那裡做
[00:14:20.000 --> 00:14:22.000]  找不到就去那裡做
[00:14:22.000 --> 00:14:24.000]  我找不到就發現那裡做了
[00:14:24.000 --> 00:14:25.000]  一去到那裡之後呢
[00:14:25.000 --> 00:14:27.000]  就變成不是一個基督徒了
[00:14:27.000 --> 00:14:28.000]  大家到那裡去坐一邊
[00:14:28.000 --> 00:14:29.000]  變成不是一個基督徒了
[00:14:29.000 --> 00:14:30.000]  一去到那裡就說
[00:14:30.000 --> 00:14:32.000]  我擔心那個地方
[00:14:32.000 --> 00:14:33.000]  我擔心那個地方
[00:14:33.000 --> 00:14:35.000]  那些人不喜歡我
[00:14:35.000 --> 00:14:36.000]  那些人不喜歡我
[00:14:36.000 --> 00:14:37.000]  但在這段聖經裡面
[00:14:37.000 --> 00:14:39.000]  在這聖經裡面
[00:14:39.000 --> 00:14:42.000]  是故意提到這個人有名有姓的
[00:14:42.000 --> 00:14:44.000]  故意提到這個人有名有姓
[00:14:44.000 --> 00:14:45.000]  是告訴我們
[00:14:45.000 --> 00:14:46.000]  是告訴我們
[00:14:46.000 --> 00:14:51.000]  這位人士其實老早已經是一個信徒
[00:14:51.000 --> 00:14:53.000]  所以說他是什麼
[00:14:53.000 --> 00:14:54.000]  久違
[00:14:54.000 --> 00:14:56.000]  是告訴我們已經是一個信徒
[00:14:56.000 --> 00:14:58.000]  久違的意思不是說
[00:14:58.000 --> 00:15:02.000]  哦他是很老的意思
[00:15:02.000 --> 00:15:03.000]  很久違
[00:15:03.000 --> 00:15:05.000]  不是解釋很老的意思
[00:15:05.000 --> 00:15:08.000]  是說這個人已經很成熟
[00:15:08.000 --> 00:15:10.000]  就表明這個人已經很成熟
[00:15:10.000 --> 00:15:11.000]  大家聽清楚
[00:15:11.000 --> 00:15:12.000]  當在聖經裡面講到一個信徒
[00:15:12.000 --> 00:15:13.000]  他是很成熟的
[00:15:13.000 --> 00:15:16.000]  接待保羅這幫的同工來到
[00:15:16.000 --> 00:15:21.000]  就是很成熟接待保羅這幫同工來到
[00:15:21.000 --> 00:15:24.000]  給我們其實有一個很大的一個的提醒
[00:15:24.000 --> 00:15:26.000]  給我們一個很大的提示
