
[00:00:00.000 --> 00:00:02.000]  靜止會平安
[00:03:12.000 --> 00:03:14.000]  更加前衛的說法
[00:03:14.000 --> 00:03:16.000]  後現代保羅說
[00:03:16.000 --> 00:03:18.000]  自由權利
[00:03:18.000 --> 00:03:20.000]  在今天你和我都
[00:03:20.000 --> 00:03:22.000]  事實上說的周圍的人都說的
[00:03:22.000 --> 00:03:24.000]  但是我們作為基督徒保羅
[00:03:24.000 --> 00:03:26.000]  起碼從我給你的立場
[00:03:26.000 --> 00:03:28.000]  我想告訴你
[00:03:28.000 --> 00:03:30.000]  我要跨過這個自由
[00:03:30.000 --> 00:03:32.000]  權利去做什麼
[00:03:32.000 --> 00:03:34.000]  去做一樣
[00:03:34.000 --> 00:03:36.000]  是周圍的人沒有做的
[00:03:36.000 --> 00:03:38.000]  而成為我們基督徒的標誌
[00:03:38.000 --> 00:03:40.000]  就是可以做而不做
[00:03:40.000 --> 00:03:42.000]  的祝福
[00:03:42.000 --> 00:03:44.000]  可以做而不做的
[00:03:44.000 --> 00:03:46.000]  祝福
[00:03:46.000 --> 00:03:48.000]  現在是1月
[00:03:48.000 --> 00:03:50.000]  2017年
[00:03:50.000 --> 00:03:52.000]  新年的時候
[00:03:52.000 --> 00:03:54.000]  送個輝春給大家
[00:03:54.000 --> 00:03:56.000]  可以做而不做的祝福
[00:03:56.000 --> 00:03:58.000]  我們基督徒要有
[00:03:58.000 --> 00:04:00.000]  什麼叫可以做而不做的祝福
[00:04:00.000 --> 00:04:02.000]  我說完再說這句
[00:04:02.000 --> 00:04:04.000]  說到你記得為止
[00:04:04.000 --> 00:04:06.000]  我覺得整個第九章想說
[00:04:06.000 --> 00:04:08.000]  這件事
[00:04:08.000 --> 00:04:10.000]  什麼叫可以做而不做的祝福
[00:04:10.000 --> 00:04:12.000]  保羅說
[00:04:12.000 --> 00:04:14.000]  我有自由
[00:04:14.000 --> 00:04:16.000]  我有權利
[00:04:16.000 --> 00:04:18.000]  就好像你和我一樣
[00:04:18.000 --> 00:04:20.000]  不過我不做
[00:04:20.000 --> 00:04:22.000]  找苦力生
[00:04:22.000 --> 00:04:24.000]  我不拿這個權利
[00:04:24.000 --> 00:04:26.000]  沒什麼好搞
[00:04:26.000 --> 00:04:28.000]  不是
[00:04:28.000 --> 00:04:30.000]  因為我可以有
[00:04:30.000 --> 00:04:32.000]  而我不做
[00:04:32.000 --> 00:04:34.000]  我可以做我不去拿
[00:04:34.000 --> 00:04:36.000]  是因為有祝福
[00:04:36.000 --> 00:04:38.000]  待會我們看他的祝福
[00:04:38.000 --> 00:04:40.000]  是什麼
[00:04:40.000 --> 00:04:42.000]  保羅有什麼權利
[00:04:42.000 --> 00:04:44.000]  在這段聖經裡面
[00:04:44.000 --> 00:04:46.000]  簡單看見有三方面
[00:04:46.000 --> 00:04:48.000]  如果我們從第一節開始讀下去
[00:04:48.000 --> 00:04:50.000]  看完它
[00:04:50.000 --> 00:04:52.000]  這三個權利
[00:04:52.000 --> 00:04:54.000]  其實在保羅來說
[00:04:54.000 --> 00:04:56.000]  和所有人一樣
[00:04:56.000 --> 00:04:58.000]  是天經地義的
[00:04:58.000 --> 00:05:00.000]  你不要以為是錯的
[00:05:00.000 --> 00:05:02.000]  第一保羅第一節
[00:05:02.000 --> 00:05:04.000]  一開始已經說了第四節
[00:05:04.000 --> 00:05:06.000]  難道我沒有吃喝的權利嗎
[00:05:06.000 --> 00:05:08.000]  我吃
[00:05:08.000 --> 00:05:10.000]  我飲
[00:05:10.000 --> 00:05:12.000]  我生活
[00:05:12.000 --> 00:05:14.000]  這是天經地義
[00:05:14.000 --> 00:05:16.000]  這是人人都有的權利
[00:05:16.000 --> 00:05:18.000]  這是第一樣
[00:05:18.000 --> 00:05:20.000]  保羅說到
[00:05:20.000 --> 00:05:22.000]  第五節再說
[00:05:22.000 --> 00:05:24.000]  難道我不可以好像比德
[00:05:24.000 --> 00:05:26.000]  好像耶穌的兄弟
[00:05:26.000 --> 00:05:28.000]  我想這裡他說的是雅各
[00:05:28.000 --> 00:05:30.000]  帶著妻子往來嗎
[00:05:30.000 --> 00:05:32.000]  就是說
[00:05:32.000 --> 00:05:34.000]  人家有太太
[00:05:34.000 --> 00:05:36.000]  我都可以有
[00:05:36.000 --> 00:05:38.000]  我可以選擇自己生活的權利
[00:05:38.000 --> 00:05:40.000]  對不對
[00:05:40.000 --> 00:05:42.000]  雅各有
[00:05:42.000 --> 00:05:44.000]  保羅說比德都有
[00:05:44.000 --> 00:05:46.000]  我也可以有
[00:05:46.000 --> 00:05:48.000]  對不對
[00:05:48.000 --> 00:05:50.000]  我有我自己選擇我生活的權利
[00:05:50.000 --> 00:05:52.000]  我可以選擇建立家庭
[00:05:52.000 --> 00:05:54.000]  娶妻
[00:05:54.000 --> 00:05:56.000]  有沒有錯 沒錯
[00:05:56.000 --> 00:05:58.000]  對不對 沒錯
[00:05:58.000 --> 00:06:00.000]  可以嗎 當然可以
[00:06:00.000 --> 00:06:02.000]  雅各可以
[00:06:02.000 --> 00:06:04.000]  比德可以 我保羅可以
[00:06:04.000 --> 00:06:06.000]  當然在這段聖經裡面特別
[00:06:06.000 --> 00:06:08.000]  和保羅有關
[00:06:08.000 --> 00:06:10.000]  而且他花了最多時間去辯論
[00:06:10.000 --> 00:06:12.000]  就是我
[00:06:12.000 --> 00:06:14.000]  傳福音是我的
[00:06:14.000 --> 00:06:16.000]  職責 我傳福音
[00:06:16.000 --> 00:06:18.000]  是神對我的呼召
[00:06:18.000 --> 00:06:20.000]  但是我傳福音
[00:06:20.000 --> 00:06:22.000]  都可以靠福音養生的 是吧
[00:06:22.000 --> 00:06:24.000]  我去傳道
[00:06:24.000 --> 00:06:26.000]  我花了大部分的左右的時間
[00:06:26.000 --> 00:06:28.000]  去做神的工作
[00:06:28.000 --> 00:06:30.000]  那時候我怎麼生活
[00:06:30.000 --> 00:06:32.000]  我有什麼income 我有什麼收入
[00:06:32.000 --> 00:06:34.000]  那別人給我錢
[00:06:34.000 --> 00:06:36.000]  是天經地義的 對不對
[00:06:36.000 --> 00:06:38.000]  這是一個很合理的
[00:06:38.000 --> 00:06:40.000]  回報
[00:06:40.000 --> 00:06:42.000]  而當時保羅這樣說
[00:06:42.000 --> 00:06:44.000]  也不過分 所以保羅在說得很清楚
[00:06:44.000 --> 00:06:46.000]  過分什麼 不過分的
[00:06:46.000 --> 00:06:48.000]  我做了福音的工作
[00:06:48.000 --> 00:06:50.000]  譬如
[00:06:50.000 --> 00:06:52.000]  好像當時很多哲學家
[00:06:52.000 --> 00:06:54.000]  很多的職責一樣
[00:06:54.000 --> 00:06:56.000]  有人去專職去講學的
[00:06:56.000 --> 00:06:58.000]  那別人就給錢去講學
[00:06:58.000 --> 00:07:00.000]  他這個Sophist
[00:07:00.000 --> 00:07:02.000]  這個自衛人在希臘的背景裏
[00:07:02.000 --> 00:07:04.000]  保羅說我都可以這樣
[00:07:04.000 --> 00:07:06.000]  你想我去講道
[00:07:06.000 --> 00:07:08.000]  那你就給我錢
[00:07:08.000 --> 00:07:10.000]  我說不要多
[00:07:10.000 --> 00:07:12.000]  不過我都要生活 是吧 我拿了時間講道
[00:07:12.000 --> 00:07:14.000]  跟著我要坐船去行路
[00:07:14.000 --> 00:07:16.000]  我就要生活
[00:07:16.000 --> 00:07:18.000]  所以我去講道
[00:07:18.000 --> 00:07:20.000]  我去做全教的工作
[00:07:20.000 --> 00:07:22.000]  而我得到應該有的酬報
[00:07:22.000 --> 00:07:24.000]  這個是合理回報
[00:07:24.000 --> 00:07:26.000]  又或者
[00:07:26.000 --> 00:07:28.000]  當時有另外這個做法就是
[00:07:28.000 --> 00:07:30.000]  好 有些有錢的人
[00:07:30.000 --> 00:07:32.000]  他就資助那些人
[00:07:32.000 --> 00:07:34.000]  做一些有意義的工作
[00:07:34.000 --> 00:07:36.000]  如果我保羅做這個全方向的工作
[00:07:36.000 --> 00:07:38.000]  那我花了所有的時間
[00:07:38.000 --> 00:07:40.000]  做這個建立教會全方向的工作的時候
[00:07:40.000 --> 00:07:42.000]  有富裕的弟兄姊妹
[00:07:42.000 --> 00:07:44.000]  他有個愛心的
[00:07:44.000 --> 00:07:46.000]  那他供應我吃
[00:07:46.000 --> 00:07:48.000]  供應我住 這個都是
[00:07:48.000 --> 00:07:50.000]  天經地義的
[00:07:50.000 --> 00:07:52.000]  合理回報來的 剛剛好
[00:07:52.000 --> 00:07:54.000]  又或者在這段聖經裏面
[00:07:54.000 --> 00:07:56.000]  保羅特別想強調的
[00:07:56.000 --> 00:07:58.000]  就是我可以
[00:07:58.000 --> 00:08:02.000]  是不需要靠福音養生的
[00:08:02.000 --> 00:08:04.000]  有弟兄姊妹
[00:08:04.000 --> 00:08:06.000]  她願意讓我能夠
[00:08:06.000 --> 00:08:08.000]  去侍奉的時候
[00:08:08.000 --> 00:08:10.000]  是可以放低我自己那種的
[00:08:10.000 --> 00:08:14.000]  煩惱和擔憂
[00:08:14.000 --> 00:08:16.000]  所以無論如何
[00:08:16.000 --> 00:08:18.000]  保羅她說我
[00:08:18.000 --> 00:08:20.000]  做這個福音的工作
[00:08:20.000 --> 00:08:22.000]  然後我因為這個福音的工作
[00:08:22.000 --> 00:08:24.000]  的付出 而有所收入
[00:08:24.000 --> 00:08:26.000]  是合理的回報
[00:08:26.000 --> 00:08:28.000]  所以這三樣東西
[00:08:28.000 --> 00:08:30.000]  你和我周圍都時常聽見的
[00:08:30.000 --> 00:08:32.000]  時常聽見的
[00:08:32.000 --> 00:08:34.000]  人人都有個權利
[00:08:34.000 --> 00:08:36.000]  吃喝 我有選擇
[00:08:36.000 --> 00:08:38.000]  自己生活的權利
[00:08:38.000 --> 00:08:40.000]  我可以娶妻可以不娶妻
[00:08:40.000 --> 00:08:42.000]  可以建立家庭 和其他人一樣
[00:08:42.000 --> 00:08:44.000]  第三
[00:08:44.000 --> 00:08:46.000]  合理的回報 我付出
[00:08:46.000 --> 00:08:48.000]  有人給我錢 養我
[00:08:48.000 --> 00:08:50.000]  那這個是合理的
[00:08:50.000 --> 00:08:52.000]  這個就是
[00:08:52.000 --> 00:08:54.000]  保羅很強調
[00:08:54.000 --> 00:08:56.000]  和講清楚 這個就是我的權利
[00:08:56.000 --> 00:08:58.000]  我也是說我自由去選擇
[00:08:58.000 --> 00:09:00.000]  不過最重要
[00:09:00.000 --> 00:09:02.000]  當然今天我們不只是講這些
[00:09:02.000 --> 00:09:04.000]  跟著我們再講一個最重要的
[00:09:04.000 --> 00:09:06.000]  保羅說 但是我
[00:09:06.000 --> 00:09:08.000]  沒有用到這些東西 我就是
[00:09:08.000 --> 00:09:10.000]  不用這些東西
[00:09:10.000 --> 00:09:12.000]  這句說話就是十二節那裡
[00:09:12.000 --> 00:09:14.000]  很有意思的 我們一開始讀的時候還記得
[00:09:14.000 --> 00:09:16.000]  如果人家在身上享有
[00:09:16.000 --> 00:09:18.000]  這種權利 我都可以
[00:09:18.000 --> 00:09:20.000]  享有的
[00:09:20.000 --> 00:09:22.000]  跟著那句說話
[00:09:22.000 --> 00:09:24.000]  現意我沒有用過這種權利
[00:09:24.000 --> 00:09:26.000]  這個就是今天我們的主題
[00:09:26.000 --> 00:09:28.000]  保羅說我沒有用
[00:09:28.000 --> 00:09:30.000]  這些權利是沒有錯的
[00:09:30.000 --> 00:09:32.000]  結婚有什麼錯
[00:09:32.000 --> 00:09:34.000]  沒有錯 很愛主
[00:09:34.000 --> 00:09:36.000]  你看看我這些弟兄都拒絕結婚
[00:09:36.000 --> 00:09:38.000]  但我沒有結婚
[00:09:38.000 --> 00:09:40.000]  這個沒有結婚有很多不同的解釋
[00:09:40.000 --> 00:09:42.000]  可能保羅太太過世
[00:09:42.000 --> 00:09:44.000]  總之到他
[00:09:44.000 --> 00:09:46.000]  寫這段聖經的時候他沒有太太
[00:09:46.000 --> 00:09:48.000]  他沒有再結婚
[00:09:48.000 --> 00:09:50.000]  總之保羅說
[00:09:50.000 --> 00:09:52.000]  這是我沒有用到這個權利
[00:09:52.000 --> 00:09:54.000]  不是表示我不可以
[00:09:54.000 --> 00:09:56.000]  不過我沒有用這種權利
[00:09:56.000 --> 00:09:58.000]  去建立我的家庭
[00:09:58.000 --> 00:10:00.000]  保羅提出過他的理由
[00:10:00.000 --> 00:10:02.000]  他說我覺得心裏面
[00:10:02.000 --> 00:10:04.000]  有個感動 我覺得這樣
[00:10:04.000 --> 00:10:06.000]  我可以更加專一的時間
[00:10:06.000 --> 00:10:08.000]  去付出給神
[00:10:08.000 --> 00:10:10.000]  所以我就不考慮
[00:10:10.000 --> 00:10:12.000]  結婚了 或者不考慮有太太了
[00:10:12.000 --> 00:10:14.000]  還有剛才說的
[00:10:14.000 --> 00:10:16.000]  合理回報
[00:10:16.000 --> 00:10:20.000]  有這些人支持我
[00:10:20.000 --> 00:10:22.000]  我可以收回錢
[00:10:22.000 --> 00:10:24.000]  這個是沒有錯的
[00:10:24.000 --> 00:10:26.000]  你不要說我試賄 保羅說
[00:10:26.000 --> 00:10:28.000]  在福音裏面都是這樣說
[00:10:28.000 --> 00:10:30.000]  舊約裏面都是這樣說
[00:10:30.000 --> 00:10:32.000]  公職的 食公電裏面的
[00:10:32.000 --> 00:10:36.000]  這些都是合理的
[00:10:36.000 --> 00:10:38.000]  我不是試賄的
[00:10:38.000 --> 00:10:40.000]  不過 最重要這一句
[00:10:40.000 --> 00:10:42.000]  不過我可以做 可以拿
[00:10:42.000 --> 00:10:44.000]  但我沒有拿到
[00:10:44.000 --> 00:10:46.000]  我沒有要別人供應我
[00:10:46.000 --> 00:10:48.000]  我自己去積帳篷
[00:10:48.000 --> 00:10:50.000]  我自己去努力做工作
[00:10:50.000 --> 00:10:52.000]  辛苦嗎 當然辛苦
[00:10:52.000 --> 00:10:54.000]  在全道那種忙碌的生活
[00:10:54.000 --> 00:10:56.000]  和那種心的壓力下
[00:10:56.000 --> 00:10:58.000]  他仍然去做事
[00:10:58.000 --> 00:11:00.000]  去養自己
[00:11:00.000 --> 00:11:02.000]  保羅說這個就是
[00:11:02.000 --> 00:11:04.000]  我的生活的原則
[00:11:04.000 --> 00:11:06.000]  這個生活的原則
[00:11:06.000 --> 00:11:08.000]  是一個後現代的生活原則
[00:11:08.000 --> 00:11:10.000]  因為現代人個個都講權利
[00:11:10.000 --> 00:11:12.000]  個個都講自由的時候
[00:11:12.000 --> 00:11:14.000]  我可以有 但我可以不要
[00:11:14.000 --> 00:11:16.000]  為甚麼保羅不要
[00:11:16.000 --> 00:11:18.000]  這個就很重要了
[00:11:18.000 --> 00:11:20.000]  保羅為甚麼不要
[00:11:20.000 --> 00:11:22.000]  可以做
[00:11:22.000 --> 00:11:24.000]  而不做
[00:11:24.000 --> 00:11:26.000]  因為保羅相信
[00:11:26.000 --> 00:11:28.000]  有這個祝福
[00:11:28.000 --> 00:11:30.000]  有甚麼祝福
[00:11:30.000 --> 00:11:32.000]  在聖經裏面
[00:11:32.000 --> 00:11:34.000]  我覺得起碼有兩方面
[00:11:34.000 --> 00:11:36.000]  看到的祝福
[00:11:36.000 --> 00:11:38.000]  第一
[00:11:38.000 --> 00:11:40.000]  可以做而不做的祝福
[00:11:40.000 --> 00:11:42.000]  是祝福了其他人
[00:11:42.000 --> 00:11:46.000]  可以做而不做的祝福
[00:11:46.000 --> 00:11:50.000]  是祝福到自己
[00:11:50.000 --> 00:11:52.000]  我們來看看
[00:11:52.000 --> 00:11:54.000]  這件聖經裏面保羅怎麽說
[00:11:54.000 --> 00:11:56.000]  首先說祝福其他人
[00:11:56.000 --> 00:11:58.000]  這個很清楚了 今天我們讀的
[00:11:58.000 --> 00:12:00.000]  金句和我們核心的經文
[00:12:00.000 --> 00:12:02.000]  就是第23節
[00:12:02.000 --> 00:12:04.000]  我所作的一切都是為了福音的緣故
[00:12:04.000 --> 00:12:06.000]  好讓我與別人
[00:12:06.000 --> 00:12:08.000]  同享福音的好處
[00:12:08.000 --> 00:12:10.000]  說了好幾次
[00:12:10.000 --> 00:12:12.000]  我沒有用這些權利
[00:12:12.000 --> 00:12:14.000]  為甚麼 第12節
[00:12:14.000 --> 00:12:16.000]  免得我們爛了基督的福音
[00:12:16.000 --> 00:12:18.000]  很清楚了
[00:12:18.000 --> 00:12:20.000]  就是我這樣做
[00:12:20.000 --> 00:12:22.000]  我可以有權利 我不要
[00:12:22.000 --> 00:12:24.000]  我可以有自由 但我放下
[00:12:24.000 --> 00:12:26.000]  我可以做但不做
[00:12:26.000 --> 00:12:28.000]  因為我知道這個結果
[00:12:28.000 --> 00:12:30.000]  會帶來其他人的祝福
[00:12:30.000 --> 00:12:32.000]  其他人是甚麼 是福音的好處
[00:12:32.000 --> 00:12:34.000]  那甚麼叫福音的好處
[00:12:34.000 --> 00:12:36.000]  你帶給其他人福音的好處
[00:12:36.000 --> 00:12:38.000]  以至保羅這樣過日子
[00:12:38.000 --> 00:12:42.000]  甚麼叫福音的好處
[00:12:42.000 --> 00:12:44.000]  這句說話好像很簡單
[00:12:44.000 --> 00:12:46.000]  但你想想看
[00:12:46.000 --> 00:12:48.000]  不是很容易
[00:12:48.000 --> 00:12:50.000]  保羅他自己可以做而不做
[00:12:50.000 --> 00:12:52.000]  他相信能夠
[00:12:52.000 --> 00:12:54.000]  令到其他人和他一起享受
[00:12:54.000 --> 00:12:56.000]  福音的好處
[00:12:56.000 --> 00:12:58.000]  為了其他人享受福音的好處
[00:12:58.000 --> 00:13:00.000]  還有他曾經提過
[00:13:00.000 --> 00:13:02.000]  他可以免費的 不用錢的
[00:13:02.000 --> 00:13:04.000]  享受這種福音的好處
[00:13:04.000 --> 00:13:06.000]  那究竟想說甚麼
[00:13:06.000 --> 00:13:08.000]  我不知道有沒有想過
[00:13:08.000 --> 00:13:10.000]  我想了很久 一起思想
[00:13:10.000 --> 00:13:12.000]  甚麼叫福音的好處
[00:13:12.000 --> 00:13:14.000]  那和保羅他這樣放下
[00:13:14.000 --> 00:13:16.000]  自己的權利
[00:13:16.000 --> 00:13:18.000]  有甚麼共同
[00:13:18.000 --> 00:13:22.000]  我相信最合理的解釋
[00:13:22.000 --> 00:13:24.000]  是保羅想到
[00:13:24.000 --> 00:13:26.000]  是的 我有權利
[00:13:26.000 --> 00:13:28.000]  不過現在我不用這個權利
[00:13:28.000 --> 00:13:32.000]  特別在哪裏 就好像福音
[00:13:32.000 --> 00:13:34.000]  就好像神的救恩的福音
[00:13:34.000 --> 00:13:38.000]  我要讓人起碼少少
[00:13:38.000 --> 00:13:40.000]  在我保羅的生活態度
[00:13:40.000 --> 00:13:42.000]  和見證上
[00:13:42.000 --> 00:13:44.000]  以身作則
[00:13:44.000 --> 00:13:46.000]  讓人看到福音的味道
[00:13:46.000 --> 00:13:48.000]  這個福音的味道
[00:13:48.000 --> 00:13:50.000]  起碼第一樣就是恩典
[00:13:50.000 --> 00:13:52.000]  恩典是和甚麼相對
[00:13:52.000 --> 00:13:54.000]  和交易相對
[00:13:54.000 --> 00:13:56.000]  恩典的意思是
[00:13:56.000 --> 00:13:58.000]  本來你不值得有
[00:13:58.000 --> 00:14:00.000]  我給你 這個叫恩典
[00:14:00.000 --> 00:14:02.000]  我記得不知何時
[00:14:02.000 --> 00:14:04.000]  好像在這裏講道提過一個舉例
[00:14:04.000 --> 00:14:06.000]  我們去切粒市場
[00:14:06.000 --> 00:14:08.000]  買肉 買罐頭 買一些
[00:14:08.000 --> 00:14:10.000]  買一些菜 推著車
[00:14:10.000 --> 00:14:12.000]  去收銀員那裏 收銀員幫你計算
[00:14:12.000 --> 00:14:14.000]  之後 三百五十二元
[00:14:14.000 --> 00:14:16.000]  三百五十二元 銀三百五十二元給他
[00:14:16.000 --> 00:14:18.000]  他給你那些貨
[00:14:18.000 --> 00:14:20.000]  他不會說多謝你的恩典
[00:14:20.000 --> 00:14:22.000]  對甚麼典 這是交易
[00:14:22.000 --> 00:14:24.000]  你給貨 我給錢
[00:14:24.000 --> 00:14:26.000]  這叫交易
[00:14:26.000 --> 00:14:28.000]  不過如果你說你沒錢
[00:14:28.000 --> 00:14:30.000]  你又肚餓了
[00:14:30.000 --> 00:14:32.000]  這三男樓 他們快十二時關門
[00:14:32.000 --> 00:14:34.000]  你去到那裏拿著兩個麵包
[00:14:34.000 --> 00:14:36.000]  我沒錢
[00:14:36.000 --> 00:14:38.000]  但我很肚餓
[00:14:38.000 --> 00:14:40.000]  我真的很想吃
[00:14:40.000 --> 00:14:42.000]  那個新聞員見到你
[00:14:42.000 --> 00:14:44.000]  快要收破你
[00:14:44.000 --> 00:14:46.000]  好了好了好了 你不用給錢
[00:14:46.000 --> 00:14:48.000]  我自己去給你
[00:14:48.000 --> 00:14:50.000]  那個就是恩典
[00:14:50.000 --> 00:14:52.000]  福音的恩典意思是
[00:14:52.000 --> 00:14:54.000]  你根本不配有 我給多些
[00:14:54.000 --> 00:14:56.000]  保羅就是說
[00:14:56.000 --> 00:14:58.000]  我讓要在我的生命裏
[00:14:58.000 --> 00:15:00.000]  我本來可以賺錢的
[00:15:00.000 --> 00:15:02.000]  我本來可以用福音養生的
[00:15:02.000 --> 00:15:04.000]  我為甚麼不可以
[00:15:04.000 --> 00:15:06.000]  我去港道的人是願意給錢我
[00:15:06.000 --> 00:15:08.000]  為甚麼我不要
[00:15:08.000 --> 00:15:10.000]  保羅說我這樣的時候
[00:15:10.000 --> 00:15:12.000]  我覺得這樣可以讓周圍的人
[00:15:12.000 --> 00:15:14.000]  見到少少甚麼叫福音
[00:15:14.000 --> 00:15:16.000]  是白白的
[00:15:16.000 --> 00:15:20.000]  是過於我付出的
[00:15:20.000 --> 00:15:22.000]  福音不是一個交易
[00:15:22.000 --> 00:15:24.000]  因為我們永遠都付不起給神
[00:15:24.000 --> 00:15:26.000]  所以保羅說
[00:15:26.000 --> 00:15:28.000]  如果是這樣的話
[00:15:28.000 --> 00:15:30.000]  或者我這樣做
