
[00:00:00.000 --> 00:00:07.000]  提摩太后書我們進入第四講
[00:02:50.000 --> 00:02:53.000]  聖經特別提出了一個表現
[00:02:53.000 --> 00:02:55.000]  就是詩里列出的
[00:02:55.000 --> 00:02:57.000]  是貪愛錢財
[00:02:57.000 --> 00:02:59.000]  對錢特別有興趣
[00:02:59.000 --> 00:03:02.000]  並且錢是壟斷一切
[00:03:02.000 --> 00:03:04.000]  貪愛錢財
[00:03:04.000 --> 00:03:06.000]  賣主賣友
[00:03:06.000 --> 00:03:09.000]  保羅寫這句話的時候
[00:03:09.000 --> 00:03:10.000]  我想大概他想起
[00:03:10.000 --> 00:03:12.000]  就好像猶大出賣耶穌那樣
[00:03:12.000 --> 00:03:13.000]  為了錢的緣故
[00:03:13.000 --> 00:03:14.000]  可以不要親情
[00:03:14.000 --> 00:03:16.000]  可以不要友情
[00:03:16.000 --> 00:03:17.000]  不需要守原則
[00:03:17.000 --> 00:03:18.000]  只要有錢
[00:03:18.000 --> 00:03:19.000]  什麼都可以做
[00:03:19.000 --> 00:03:20.000]  無所不為
[00:03:20.000 --> 00:03:21.000]  愛享樂
[00:03:21.000 --> 00:03:23.000]  過於愛神
[00:03:23.000 --> 00:03:26.000]  身體上的
[00:03:26.000 --> 00:03:27.000]  飲食的
[00:03:27.000 --> 00:03:28.000]  性慾的
[00:03:28.000 --> 00:03:30.000]  身體上的享受
[00:03:30.000 --> 00:03:32.000]  成為新的宗教
[00:03:32.000 --> 00:03:34.000]  多過愛神
[00:03:34.000 --> 00:03:37.000]  我上次在講的時候發覺
[00:03:37.000 --> 00:03:38.000]  咦 為什麼這麼現代
[00:03:38.000 --> 00:03:39.000]  真是很現代
[00:03:39.000 --> 00:03:41.000]  還有不單止是自己
[00:03:41.000 --> 00:03:42.000]  顧著自己
[00:03:42.000 --> 00:03:43.000]  貪愛錢財
[00:03:43.000 --> 00:03:44.000]  對其他人
[00:03:44.000 --> 00:03:47.000]  都有一種的相應的表現
[00:03:47.000 --> 00:03:49.000]  B那裡我列出來就是說
[00:03:49.000 --> 00:03:50.000]  無情無義
[00:03:50.000 --> 00:03:52.000]  聖經裡面有很幾句說話
[00:03:52.000 --> 00:03:53.000]  無親情的
[00:03:53.000 --> 00:03:54.000]  對父母也是
[00:03:54.000 --> 00:03:58.000]  無任何的敬愛回報之心
[00:03:58.000 --> 00:03:59.000]  對自己家人
[00:03:59.000 --> 00:04:01.000]  一點情都沒有
[00:04:01.000 --> 00:04:02.000]  反面
[00:04:02.000 --> 00:04:05.000]  甚至可以比仇人更厲害
[00:04:05.000 --> 00:04:06.000]  不肯和解
[00:04:06.000 --> 00:04:09.000]  和解是人類最基本相處之道
[00:04:09.000 --> 00:04:11.000]  但是和解已經再不是
[00:04:11.000 --> 00:04:13.000]  成為人與人相處的原則
[00:04:13.000 --> 00:04:14.000]  是攻擊的
[00:04:14.000 --> 00:04:15.000]  踩得你就踩
[00:04:15.000 --> 00:04:17.000]  可以害得你就害
[00:04:17.000 --> 00:04:19.000]  吃到你的就吃住你
[00:04:19.000 --> 00:04:23.000]  和解並不是他希望可以做到的事
[00:04:23.000 --> 00:04:25.000]  惡言中傷
[00:04:25.000 --> 00:04:27.000]  這些就是對人的時候
[00:04:27.000 --> 00:04:29.000]  那種無情無義的攻擊性
[00:04:29.000 --> 00:04:30.000]  那種表現
[00:04:30.000 --> 00:04:32.000]  沒有原則的表現
[00:04:32.000 --> 00:04:33.000]  然後D那裡我們說
[00:04:33.000 --> 00:04:35.000]  他也是表現出一種
[00:04:35.000 --> 00:04:38.000]  虛偽詐騙的態度
[00:04:38.000 --> 00:04:39.000]  虛偽的態度
[00:04:39.000 --> 00:04:40.000]  有表現
[00:04:40.000 --> 00:04:41.000]  沒有實際
[00:04:41.000 --> 00:04:43.000]  表面看來好像很好看
[00:04:43.000 --> 00:04:45.000]  但其實是很虛偽
[00:04:45.000 --> 00:04:47.000]  然後我們看見第六節
[00:04:47.000 --> 00:04:48.000]  第七節
[00:04:48.000 --> 00:04:49.000]  第八節
[00:04:49.000 --> 00:04:50.000]  第九節
[00:04:50.000 --> 00:04:53.000]  保羅用了兩個很具體的例子
[00:04:53.000 --> 00:04:56.000]  不單止是描述一些情況
[00:04:56.000 --> 00:04:59.000]  他還很實際的舉一些實例
[00:04:59.000 --> 00:05:00.000]  我相信第六節
[00:05:00.000 --> 00:05:01.000]  第七節
[00:05:01.000 --> 00:05:03.000]  就是當時的例子
[00:05:03.000 --> 00:05:04.000]  今天已經過了2000年了
[00:05:04.000 --> 00:05:06.000]  你和我大概都不知道
[00:05:06.000 --> 00:05:07.000]  當時的新聞是什麼
[00:05:07.000 --> 00:05:09.000]  不過我相信那件事
[00:05:09.000 --> 00:05:11.000]  可能是廣為人知的新聞事件
[00:05:11.000 --> 00:05:12.000]  保羅你看看
[00:05:12.000 --> 00:05:13.000]  不只是告訴你
[00:05:13.000 --> 00:05:15.000]  你看看這些事實
[00:05:15.000 --> 00:05:16.000]  大家都知道的
[00:05:16.000 --> 00:05:17.000]  就好像某個人
[00:05:17.000 --> 00:05:18.000]  或者一些人
[00:05:18.000 --> 00:05:20.000]  他進入別人家裡
[00:05:20.000 --> 00:05:21.000]  潛入別人家裡
[00:05:21.000 --> 00:05:25.000]  去欺騙那些無知的婦人
[00:05:25.000 --> 00:05:27.000]  讓他犯罪
[00:05:27.000 --> 00:05:29.000]  並且到了一個地步
[00:05:29.000 --> 00:05:31.000]  終究上上學習
[00:05:31.000 --> 00:05:33.000]  都不能夠明白真理
[00:05:33.000 --> 00:05:37.000]  當時大家都知道這件事
[00:05:37.000 --> 00:05:38.000]  所以說出來
[00:05:38.000 --> 00:05:39.000]  保羅也不需要慢慢
[00:05:39.000 --> 00:05:40.000]  從頭到尾說
[00:05:40.000 --> 00:05:41.000]  不過過了2000年
[00:05:41.000 --> 00:05:43.000]  當年的新聞變成舊聞
[00:05:43.000 --> 00:05:44.000]  我們都不知道
[00:05:44.000 --> 00:05:45.000]  淹沒了
[00:05:45.000 --> 00:05:46.000]  今天我們說香港23條
[00:05:46.000 --> 00:05:48.000]  大家都明白是什麼
[00:05:48.000 --> 00:05:50.000]  但是過了2000年之後
[00:05:50.000 --> 00:05:51.000]  誰知道什麼是23條
[00:05:51.000 --> 00:05:52.000]  老實說
[00:05:52.000 --> 00:05:53.000]  就是這樣
[00:05:53.000 --> 00:05:55.000]  保羅說我不是只說一個現象
[00:05:55.000 --> 00:05:56.000]  你看看例子的
[00:05:56.000 --> 00:05:57.000]  即時發生在我們
[00:05:57.000 --> 00:05:59.000]  剛剛這個社會里的情況
[00:05:59.000 --> 00:06:00.000]  就是這樣
[00:06:00.000 --> 00:06:01.000]  不單止有即時的
[00:06:01.000 --> 00:06:02.000]  當時的例子
[00:06:02.000 --> 00:06:04.000]  還有歷史的例子
[00:06:04.000 --> 00:06:06.000]  到了第八節和第九節
[00:06:06.000 --> 00:06:08.000]  講到歷史上的摩西
[00:06:08.000 --> 00:06:10.000]  摩西大家記得
[00:06:10.000 --> 00:06:12.000]  帶以色列人出埃及的時候
[00:06:12.000 --> 00:06:14.000]  去到法老王
[00:06:14.000 --> 00:06:16.000]  埃及的皇帝的面前
[00:06:16.000 --> 00:06:17.000]  告訴他
[00:06:17.000 --> 00:06:19.000]  神要我將以色列人
[00:06:19.000 --> 00:06:22.000]  帶來圍奴之地
[00:06:22.000 --> 00:06:23.000]  法老王說
[00:06:23.000 --> 00:06:25.000]  我怎麼認識你的神
[00:06:25.000 --> 00:06:26.000]  摩西說
[00:06:26.000 --> 00:06:27.000]  好
[00:06:27.000 --> 00:06:28.000]  神就用十個災
[00:06:28.000 --> 00:06:30.000]  透過超自然的現象
[00:06:30.000 --> 00:06:31.000]  顯出
[00:06:31.000 --> 00:06:33.000]  以色列人所相信的
[00:06:33.000 --> 00:06:34.000]  是獨一的真神
[00:06:34.000 --> 00:06:35.000]  誰知道
[00:06:35.000 --> 00:06:36.000]  法老王說
[00:06:36.000 --> 00:06:37.000]  你行我也行
[00:06:37.000 --> 00:06:39.000]  就像在宮廷里的一群術士
[00:06:39.000 --> 00:06:40.000]  魔術師
[00:06:40.000 --> 00:06:41.000]  你又變
[00:06:41.000 --> 00:06:42.000]  我又變
[00:06:42.000 --> 00:06:43.000]  變一些出來
[00:06:43.000 --> 00:06:44.000]  變一些出來
[00:06:44.000 --> 00:06:45.000]  於是
[00:06:45.000 --> 00:06:46.000]  其實這句話
[00:06:46.000 --> 00:06:47.000]  想指的就是
[00:06:47.000 --> 00:06:49.000]  那些以假亂真的現象
[00:06:49.000 --> 00:06:51.000]  舊約聖經新約聖經
[00:06:51.000 --> 00:06:53.000]  舊約聖經沒有記載
[00:06:53.000 --> 00:06:54.000]  那些
[00:06:54.000 --> 00:06:56.000]  埃及的術士是什麼名字
[00:06:56.000 --> 00:06:57.000]  不過
[00:06:57.000 --> 00:06:59.000]  就在以色列人的
[00:06:59.000 --> 00:07:01.000]  猶太人的傳統裡面
[00:07:01.000 --> 00:07:03.000]  尤其是昆藍古卷裡面
[00:07:03.000 --> 00:07:04.000]  就記載了
[00:07:04.000 --> 00:07:05.000]  他們那些術士的名字
[00:07:05.000 --> 00:07:07.000]  其中有兩個就在這裡
[00:07:07.000 --> 00:07:08.000]  就說出來了
[00:07:08.000 --> 00:07:09.000]  一個叫雅尼
[00:07:09.000 --> 00:07:10.000]  一個叫楊比
[00:07:10.000 --> 00:07:11.000]  楊比很噁心
[00:07:11.000 --> 00:07:12.000]  我覺得翻得
[00:07:12.000 --> 00:07:13.000]  沒辦法
[00:07:13.000 --> 00:07:14.000]  中文很煩
[00:07:14.000 --> 00:07:15.000]  所以新譯本改了一點點
[00:07:15.000 --> 00:07:16.000]  就譯作楊培
[00:07:16.000 --> 00:07:17.000]  好看一點
[00:07:17.000 --> 00:07:18.000]  不要緊
[00:07:18.000 --> 00:07:19.000]  什麼名都不理他
[00:07:19.000 --> 00:07:20.000]  總之最重要
[00:07:20.000 --> 00:07:21.000]  這群人就是
[00:07:21.000 --> 00:07:22.000]  用一些魔術的
[00:07:22.000 --> 00:07:23.000]  變幻的手法
[00:07:23.000 --> 00:07:24.000]  來想取代
[00:07:24.000 --> 00:07:25.000]  神自己的
[00:07:25.000 --> 00:07:26.000]  超自然的大能
[00:07:26.000 --> 00:07:28.000]  以假亂真
[00:07:28.000 --> 00:07:29.000]  哎呀
[00:07:29.000 --> 00:07:30.000]  真的你看看這幅圖畫
[00:07:30.000 --> 00:07:31.000]  今天你和我
[00:07:31.000 --> 00:07:32.000]  時日都見到
[00:07:32.000 --> 00:07:33.000]  以假亂真
[00:07:33.000 --> 00:07:34.000]  都不知道哪樣真
[00:07:34.000 --> 00:07:35.000]  哪樣假
[00:07:35.000 --> 00:07:36.000]  到今天這個世界
[00:07:36.000 --> 00:07:37.000]  我們看matrix
[00:07:37.000 --> 00:07:38.000]  看matrix reloaded
[00:07:38.000 --> 00:07:39.000]  哇
[00:07:39.000 --> 00:07:40.000]  將來這個世界的時候
[00:07:40.000 --> 00:07:41.000]  都不知道你吃的那塊肉是真的
[00:07:41.000 --> 00:07:42.000]  還是假的
[00:07:42.000 --> 00:07:44.000]  電腦構成你的感覺
[00:07:44.000 --> 00:07:46.000]  為什麼這麼
[00:07:46.000 --> 00:07:47.000]  現代的
[00:07:47.000 --> 00:07:48.000]  是呀
[00:07:48.000 --> 00:07:49.000]  真的好現代
[00:07:49.000 --> 00:07:50.000]  又是2000年
[00:07:50.000 --> 00:07:51.000]  又是現代
[00:07:51.000 --> 00:07:52.000]  那究竟保羅
[00:07:52.000 --> 00:07:53.000]  說這段話
[00:07:53.000 --> 00:07:54.000]  是在說預言
[00:07:54.000 --> 00:07:56.000]  還是說他當時
[00:07:56.000 --> 00:07:58.000]  在第一世紀的現象呢
[00:07:58.000 --> 00:07:59.000]  我相信
[00:07:59.000 --> 00:08:00.000]  這個有個延續性
[00:08:00.000 --> 00:08:01.000]  人類的罪
[00:08:01.000 --> 00:08:02.000]  其實一直都是這樣下的
[00:08:02.000 --> 00:08:03.000]  不過花款
[00:08:03.000 --> 00:08:04.000]  就多一點
[00:08:04.000 --> 00:08:05.000]  的意思
[00:08:05.000 --> 00:08:07.000]  在每一個亂世的日子裡面
[00:08:07.000 --> 00:08:08.000]  都有這種
[00:08:08.000 --> 00:08:10.000]  我們說專愛自己
[00:08:10.000 --> 00:08:11.000]  貪愛錢財
[00:08:11.000 --> 00:08:12.000]  無情無義
[00:08:12.000 --> 00:08:13.000]  虛偽
[00:08:13.000 --> 00:08:14.000]  詐騙
[00:08:14.000 --> 00:08:15.000]  這些這樣的現象出現
[00:08:15.000 --> 00:08:16.000]  不過
[00:08:16.000 --> 00:08:18.000]  我們看回人類的文明
[00:08:18.000 --> 00:08:19.000]  在過去的2000年裡面
[00:08:19.000 --> 00:08:21.000]  實在是到今天
[00:08:21.000 --> 00:08:22.000]  這種情況
[00:08:22.000 --> 00:08:23.000]  是越來越普遍
[00:08:23.000 --> 00:08:25.000]  成為普世的趨勢
[00:08:25.000 --> 00:08:27.000]  我們有打仗的時間
[00:08:27.000 --> 00:08:28.000]  人都是為了自己
[00:08:28.000 --> 00:08:30.000]  多了太平盛世的人
[00:08:30.000 --> 00:08:31.000]  會好一點
[00:08:31.000 --> 00:08:33.000]  但今天是太平盛世也好
[00:08:33.000 --> 00:08:34.000]  打仗也好
[00:08:34.000 --> 00:08:35.000]  到處都好
[00:08:35.000 --> 00:08:36.000]  都是向著這個方向
[00:08:36.000 --> 00:08:38.000]  而且越來越嚴重
[00:08:38.000 --> 00:08:40.000]  如果我們從一個文明進步的
[00:08:40.000 --> 00:08:42.000]  或者文明發展的歷史來說的時候
[00:08:42.000 --> 00:08:44.000]  我們說19世紀到20世紀
[00:08:44.000 --> 00:08:45.000]  實在是越來越嚴重
[00:08:45.000 --> 00:08:46.000]  這個情況
[00:08:46.000 --> 00:08:49.000]  或者我們可以歸根到底的
[00:08:49.000 --> 00:08:52.000]  是19世紀開始的資本主義的社會
[00:08:52.000 --> 00:08:55.000]  資本主義的經濟制度
[00:08:55.000 --> 00:08:56.000]  Capitalism
[00:08:56.000 --> 00:08:57.000]  是人類歷史裡面
[00:08:57.000 --> 00:08:59.000]  最自私的經濟制度
[00:09:00.000 --> 00:09:02.000]  也是最成功的經濟制度
[00:09:02.000 --> 00:09:04.000]  你知道嗎
[00:09:04.000 --> 00:09:05.000]  資本主義就是
[00:09:05.000 --> 00:09:07.000]  開宗明義赤裸裸地告訴你
[00:09:07.000 --> 00:09:09.000]  人不為己天誅地滅
[00:09:09.000 --> 00:09:10.000]  是為了自私
[00:09:10.000 --> 00:09:12.000]  所以可以拼搏可以去鬥的
[00:09:12.000 --> 00:09:13.000]  搶到的
[00:09:13.000 --> 00:09:14.000]  爭到的就是你了
[00:09:14.000 --> 00:09:15.000]  你只要
[00:09:15.000 --> 00:09:17.000]  有這個遊戲規則
[00:09:17.000 --> 00:09:18.000]  你就可以拿
[00:09:18.000 --> 00:09:19.000]  所以
[00:09:19.000 --> 00:09:20.000]  無論是任何地方
[00:09:20.000 --> 00:09:22.000]  只要是資本主義的地方
[00:09:22.000 --> 00:09:23.000]  你就可以發達的了
[00:09:23.000 --> 00:09:24.000]  不過在這個發達的背後
[00:09:24.000 --> 00:09:26.000]  付出了很多的代價
[00:09:26.000 --> 00:09:28.000]  人變得對貪愛潛在
[00:09:28.000 --> 00:09:29.000]  成為他的神
[00:09:29.000 --> 00:09:31.000]  錢成為神
[00:09:31.000 --> 00:09:33.000]  自私自利成為
[00:09:33.000 --> 00:09:35.000]  是高舉名正言順
[00:09:35.000 --> 00:09:37.000]  可以做的事
[00:09:37.000 --> 00:09:39.000]  現在再不說什麼理想
[00:09:39.000 --> 00:09:41.000]  再不說為其他人
[00:09:41.000 --> 00:09:43.000]  以前說什麼大鑊飯也好
[00:09:43.000 --> 00:09:44.000]  什麼三面紅旗也好
[00:09:44.000 --> 00:09:45.000]  沒有了
[00:09:45.000 --> 00:09:47.000]  那些全部都說高理想
[00:09:47.000 --> 00:09:49.000]  全部都窮了
[00:09:49.000 --> 00:09:51.000]  全部都說
[00:09:51.000 --> 00:09:54.000]  資本主義的自由的競爭的地方
[00:09:54.000 --> 00:09:55.000]  全部都發達
[00:09:55.000 --> 00:09:57.000]  我相信
[00:09:57.000 --> 00:09:59.000]  實在是有些
[00:09:59.000 --> 00:10:02.000]  給我們一個很深的提醒
[00:10:02.000 --> 00:10:05.000]  耶穌基督來的日子近
[00:10:05.000 --> 00:10:08.000]  所以保羅說在幕後的時間
[00:10:08.000 --> 00:10:10.000]  這些現象你都見到
[00:10:10.000 --> 00:10:12.000]  這些現象不是2000年前的現象
[00:10:12.000 --> 00:10:14.000]  今天你和我打開報紙
[00:10:14.000 --> 00:10:15.000]  剛才說我們打開三機
[00:10:15.000 --> 00:10:16.000]  我們打開電視機
[00:10:16.000 --> 00:10:19.000]  都見到在我們的新聞裡面出現
[00:10:19.000 --> 00:10:21.000]  早先的
[00:10:21.000 --> 00:10:23.000]  美國所謂的正義之戰
[00:10:23.000 --> 00:10:24.000]  打伊拉克
[00:10:24.000 --> 00:10:26.000]  搞到現在伊拉克殘局
[00:10:26.000 --> 00:10:28.000]  不知道怎麼收拾
[00:10:28.000 --> 00:10:30.000]  到底巴勒斯坦
[00:10:30.000 --> 00:10:33.000]  這些所謂派錢的和平秀
[00:10:33.000 --> 00:10:35.000]  甚至好像我們香港
[00:10:35.000 --> 00:10:37.000]  現在這幾天
[00:10:37.000 --> 00:10:39.000]  風雲變幻
[00:10:39.000 --> 00:10:41.000]  這個23條自從7月1號
[00:10:41.000 --> 00:10:43.000]  這種遊行之後
[00:10:43.000 --> 00:10:45.000]  產生整個社會
[00:10:45.000 --> 00:10:48.000]  一種很強的一種風雲變幻
[00:10:48.000 --> 00:10:50.000]  我們田北俊先生走到北京
[00:10:50.000 --> 00:10:52.000]  跟著這三天
[00:10:52.000 --> 00:10:53.000]  真的沒辦法可以猜到
[00:10:53.000 --> 00:10:55.000]  有什麼事情發生
[00:10:55.000 --> 00:10:57.000]  因為7月9號是地獄毒
[00:10:57.000 --> 00:10:58.000]  大家都知道
[00:10:58.000 --> 00:11:00.000]  關心香港的朋友
[00:11:00.000 --> 00:11:02.000]  我想大家都會知道
[00:11:02.000 --> 00:11:03.000]  上午聽新聞
[00:11:03.000 --> 00:11:06.000]  都不知道下午夜晚的新聞是怎麼樣
[00:11:06.000 --> 00:11:08.000]  七國禁令
[00:11:08.000 --> 00:11:09.000]  我所謂七國禁令
[00:11:09.000 --> 00:11:10.000]  真的不是誇張
[00:11:10.000 --> 00:11:12.000]  真的是戰國的時代
[00:11:12.000 --> 00:11:14.000]  在戰國裡面所用的手段
[00:11:14.000 --> 00:11:16.000]  全部在香港都出現
[00:11:16.000 --> 00:11:17.000]  由政黨到政府
[00:11:17.000 --> 00:11:18.000]  由政府到中央
[00:11:18.000 --> 00:11:19.000]  北京的政府
[00:11:19.000 --> 00:11:20.000]  到民眾之間
[00:11:20.000 --> 00:11:21.000]  大家在這裡
[00:11:21.000 --> 00:11:23.000]  有合中有連橫
[00:11:23.000 --> 00:11:24.000]  有棄居保稅
[00:11:24.000 --> 00:11:26.000]  有些人棄稅保居
[00:11:26.000 --> 00:11:28.000]  什麼都可以做得出
[00:11:28.000 --> 00:11:31.000]  這個就是所說的
[00:11:31.000 --> 00:11:33.000]  末後的日子
[00:11:33.000 --> 00:11:37.000]  保羅在這九節聖經裡面描述了這一幅圖畫
[00:11:37.000 --> 00:11:41.000]  我相信不只是想說悲觀的事實
[00:11:41.000 --> 00:11:45.000]  跟著我相信提摩太接到這封信的時候
[00:11:45.000 --> 00:11:46.000]  那怎麼辦
[00:11:46.000 --> 00:11:47.000]  作為基督徒怎麼辦
[00:11:47.000 --> 00:11:49.000]  保羅說不要緊
[00:11:49.000 --> 00:11:51.000]  日子是這樣
[00:11:51.000 --> 00:11:52.000]  預料了
[00:11:52.000 --> 00:11:58.000]  不過基督徒仍然可以在這樣的日子裡面
[00:11:58.000 --> 00:11:59.000]  站立得宏
[00:11:59.000 --> 00:12:03.000]  做逐流的清泉
[00:12:03.000 --> 00:12:05.000]  有些什麼秘訣呢
[00:12:05.000 --> 00:12:07.000]  在第十節
[00:12:07.000 --> 00:12:09.000]  到第十七節裡面
[00:12:09.000 --> 00:12:14.000]  我相信保羅用了兩個很重要的提醒給提摩太
[00:12:14.000 --> 00:12:16.000]  我一路研究這封聖經
[00:12:16.000 --> 00:12:17.000]  一路看的時候
[00:12:17.000 --> 00:12:19.000]  我心裡特別的感動
[00:12:19.000 --> 00:12:21.000]  今早想和弟兄姊妹說
[00:12:21.000 --> 00:12:24.000]  我感覺到這兩個的挑戰和要求
[00:12:24.000 --> 00:12:27.000]  也是對我們城北華人教會
[00:12:27.000 --> 00:12:30.000]  我們城北堂弟兄姊妹每一個人的要求
[00:12:30.000 --> 00:12:34.000]  更加當然對我們做牧者的更大的要求
[00:12:34.000 --> 00:12:35.000]  兩個的要求
[00:12:35.000 --> 00:12:38.000]  才可以在這個亂七八糟的世界裡面
[00:12:38.000 --> 00:12:40.000]  仍然做一道清泉
[00:12:40.000 --> 00:12:42.000]  第一是什麼呢
[00:12:42.000 --> 00:12:44.000]  很奇怪
[00:12:44.000 --> 00:12:48.000]  保羅用他自己的生命作為樣板
[00:12:48.000 --> 00:12:50.000]  這個留意有兩節聖經
[00:12:50.000 --> 00:12:52.000]  保羅講得很直接
[00:12:52.000 --> 00:12:55.000]  直接到我們覺得有點像牙刷
[00:12:55.000 --> 00:12:57.000]  第十節
[00:12:57.000 --> 00:12:59.000]  保羅一開始就說
[00:12:59.000 --> 00:13:02.000]  但你已經服從了我的教訓
[00:13:02.000 --> 00:13:03.000]  品行自向
[00:13:03.000 --> 00:13:04.000]  信心寬容
[00:13:04.000 --> 00:13:05.000]  愛心忍耐
[00:13:05.000 --> 00:13:06.000]  接著他就說
[00:13:06.000 --> 00:13:07.000]  你看到我在安提
[00:13:07.000 --> 00:13:08.000]  我在以哥
[00:13:08.000 --> 00:13:09.000]  連在路斯德
[00:13:09.000 --> 00:13:10.000]  這些歷史的情況
[00:13:10.000 --> 00:13:13.000]  你看到我是怎樣的為主仇父
[00:13:13.000 --> 00:13:16.000]  很奇怪
[00:13:16.000 --> 00:13:17.000]  保羅叫提摩太
[00:13:17.000 --> 00:13:18.000]  你看看我
[00:13:19.000 --> 00:13:22.000]  你已經服從了我教訓
[00:13:22.000 --> 00:13:25.000]  這個和本的譯法就好像很霸道
[00:13:25.000 --> 00:13:27.000]  新日本也都可以比較是
[00:13:27.000 --> 00:13:28.000]  松點
[00:13:28.000 --> 00:13:31.000]  他說你已經瞭解了我的教訓
[00:13:31.000 --> 00:13:32.000]  不只是服從我教訓
[00:13:32.000 --> 00:13:34.000]  瞭解是松得太
