
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹 願你們平安
[00:01:55.000 --> 00:01:57.000]  也讓我們在這些日子
[00:01:57.000 --> 00:02:00.000]  仍然可以留心主的引導
[00:02:00.000 --> 00:02:02.000]  知道如何在這個時候
[00:02:02.000 --> 00:02:04.000]  你都可以見證你
[00:02:04.000 --> 00:02:06.000]  繼續傳揚你
[00:02:06.000 --> 00:02:08.000]  主啊 我們今天一齊讀聖經
[00:02:08.000 --> 00:02:11.000]  懇求真理的聖靈引導我們的心思
[00:02:11.000 --> 00:02:15.000]  我們容易只是在字面上了解經文
[00:02:15.000 --> 00:02:17.000]  主啊 我們需要你的靈
[00:02:17.000 --> 00:02:21.000]  讓我們的心靈可以被你感動
[00:02:21.000 --> 00:02:24.000]  真是知道你跟我們所說的話
[00:02:24.000 --> 00:02:27.000]  我們都有你所賜的力量
[00:02:27.000 --> 00:02:29.000]  來如此跟隨
[00:02:29.000 --> 00:02:31.000]  求主施恩於我們
[00:02:31.000 --> 00:02:32.000]  我們同心仰望
[00:02:32.000 --> 00:02:34.000]  奉主耶穌成名祈禱
[00:02:34.000 --> 00:02:36.000]  阿們
[00:02:36.000 --> 00:02:39.000]  今天我們繼續思想聖經歷代之下
[00:02:39.000 --> 00:02:42.000]  有關於約沙法王的事
[00:02:42.000 --> 00:02:44.000]  當我想到這段經文的時候
[00:02:44.000 --> 00:02:46.000]  我就很自然想起一件事情
[00:02:46.000 --> 00:02:49.000]  就是想起聖經的詩篇
[00:02:49.000 --> 00:02:51.000]  聖經詩篇裡面150篇
[00:02:51.000 --> 00:02:54.000]  充滿著很多很寶貴的訊息
[00:02:54.000 --> 00:02:56.000]  充滿著對上帝的讚美
[00:02:56.000 --> 00:02:58.000]  對神的感恩
[00:02:58.000 --> 00:03:02.000]  而150篇詩篇當中的第一篇第一節
[00:03:02.000 --> 00:03:07.000]  一開始就提了三個筆
[00:03:07.000 --> 00:03:09.000]  語重心長提醒我們
[00:03:09.000 --> 00:03:13.000]  不要從惡人的計謀
[00:03:13.000 --> 00:03:15.000]  不站罪人的道路
[00:03:15.000 --> 00:03:19.000]  不坐洩萬人的座位
[00:03:19.000 --> 00:03:22.000]  這三個筆是我們基督徒要常常放在心裡
[00:03:22.000 --> 00:03:25.000]  來對自己不斷提醒
[00:03:25.000 --> 00:03:27.000]  這三個筆特別提到
[00:03:27.000 --> 00:03:30.000]  不從惡人的計謀
[00:03:30.000 --> 00:03:33.000]  是關乎我們思想的層面
[00:03:33.000 --> 00:03:37.000]  我們不會依從惡人給我們的建議
[00:03:37.000 --> 00:03:40.000]  給我們的意見是怎樣去做
[00:03:40.000 --> 00:03:44.000]  我們是在行為上不去仿效
[00:03:44.000 --> 00:03:47.000]  聖經所說不站是說不行
[00:03:47.000 --> 00:03:50.000]  不是行罪人所行的路
[00:03:50.000 --> 00:03:52.000]  而第三個層面提到
[00:03:52.000 --> 00:03:57.000]  在關乎上不坐洩萬人的座位
[00:03:57.000 --> 00:04:00.000]  不會去與他們同火
[00:04:00.000 --> 00:04:06.000]  因為不坐原來的意思就是同火一起的意思
[00:04:06.000 --> 00:04:11.000]  不與他們一起也要去做同流合污的事情
[00:04:11.000 --> 00:04:17.000]  聖經所提的不依從、不仿效、不同火
[00:04:17.000 --> 00:04:19.000]  正是你和我在今天
[00:04:19.000 --> 00:04:22.000]  面對著很多罪的試探的時候
[00:04:22.000 --> 00:04:24.000]  會出現的危險
[00:04:24.000 --> 00:04:27.000]  從每一個層面來說
[00:04:27.000 --> 00:04:31.000]  都是大致另一個層面
[00:04:31.000 --> 00:04:35.000]  因此當我們思想到罪的試探挑戰的時候
[00:04:35.000 --> 00:04:38.000]  不依從、不仿效、不同火
[00:04:38.000 --> 00:04:41.000]  永遠是我們要警覺的事情
[00:04:41.000 --> 00:04:46.000]  我們今天會看回我們過去提及的「若沙法王」
[00:04:46.000 --> 00:04:50.000]  我們看他如何在面對的挑戰當中
[00:04:50.000 --> 00:04:54.000]  他如何隨火來行罪
[00:04:54.000 --> 00:04:56.000]  首先我們看回一件事情
[00:04:56.000 --> 00:04:58.000]  就是大家都會記得
[00:04:58.000 --> 00:05:02.000]  我們上次提及「阿薩若沙法王」
[00:05:02.000 --> 00:05:06.000]  他自己在地上的時候行神的道
[00:05:06.000 --> 00:05:11.000]  聖經提到他一直都是遵守神的誡命
[00:05:11.000 --> 00:05:14.000]  他都經歷神給他很大的賜福
[00:05:14.000 --> 00:05:18.000]  因此他有能力去鞏固猶大的各個誠邑
[00:05:18.000 --> 00:05:23.000]  而且他們也能夠得到很多周圍鄰國的人對他們的支持
[00:05:23.000 --> 00:05:27.000]  當然這個情況他們不敢去開戰
[00:05:27.000 --> 00:05:31.000]  反而是不斷進貢給以色列
[00:05:31.000 --> 00:05:36.000]  因此這個國家是國家富強、人民安居
[00:05:36.000 --> 00:05:40.000]  整個猶大國都蒙受神的一道保守
[00:05:40.000 --> 00:05:42.000]  在這個情況之下
[00:05:42.000 --> 00:05:48.000]  其實過去的猶大國和以色列國之間常常有爭戰
[00:05:48.000 --> 00:05:50.000]  但是在這個情況之下
[00:05:50.000 --> 00:05:54.000]  以色列國已經不再敢挑起什麼樣的戰爭
[00:05:54.000 --> 00:05:56.000]  在這個形勢之下
[00:05:56.000 --> 00:06:04.000]  其實若沙法王是完全無需要介入以色列國的任何的爭戰裏面
[00:06:04.000 --> 00:06:07.000]  但竟然當你讀聖經的時候會發現
[00:06:07.000 --> 00:06:13.000]  若沙法是答應協助以色列王阿哈來攻打阿蘭軍
[00:06:13.000 --> 00:06:16.000]  結果是大敗
[00:06:16.000 --> 00:06:19.000]  剛才大家讀聖經的時候你會留意到
[00:06:19.000 --> 00:06:22.000]  他是落荒而逃
[00:06:22.000 --> 00:06:27.000]  神憐憫他 讓他雖然穿著朝服
[00:06:27.000 --> 00:06:29.000]  個個都知道他是君王
[00:06:29.000 --> 00:06:34.000]  但是上帝保守著他 他不至於受傷害
[00:06:34.000 --> 00:06:36.000]  當他回到耶路撒冷的時候
[00:06:36.000 --> 00:06:39.000]  神就派先知來責備他
[00:06:39.000 --> 00:06:42.000]  這段經文大家剛才都留意到
[00:06:42.000 --> 00:06:45.000]  在第十九章第一到第三節
[00:06:45.000 --> 00:06:49.000]  聖經就提到若沙法王回到耶路撒冷的時候
[00:06:49.000 --> 00:06:54.000]  哈拿尼的兒子耶護出來迎接他
[00:06:54.000 --> 00:06:58.000]  對他說:你怎麼可以幫助惡人
[00:06:58.000 --> 00:07:01.000]  愛那恨耶和華的人呢?
[00:07:01.000 --> 00:07:05.000]  因此耶和華的憤怒臨到你了
[00:07:05.000 --> 00:07:07.000]  然而你還有善行
[00:07:07.000 --> 00:07:09.000]  因你從國中除掉亞瑟拉
[00:07:09.000 --> 00:07:12.000]  立定心意尋求上帝
[00:07:12.000 --> 00:07:16.000]  沒錯 若沙法是一個尋求上帝的人
[00:07:16.000 --> 00:07:18.000]  但是來到這個時刻
[00:07:18.000 --> 00:07:21.000]  突然間他犯了罪
[00:07:21.000 --> 00:07:23.000]  他跌在陷阱裏面
[00:07:23.000 --> 00:07:26.000]  而神透過先知來責備他
[00:07:26.000 --> 00:07:31.000]  責備他為何愛那些恨耶和華的人
[00:07:31.000 --> 00:07:36.000]  聖經所說不是叫我們不去愛護其他的人
[00:07:36.000 --> 00:07:38.000]  包括我們的敵人
[00:07:38.000 --> 00:07:43.000]  但聖經所說的是說到人沒有分彼此
[00:07:43.000 --> 00:07:48.000]  然後去做恨耶和華的人所做的事情
[00:07:48.000 --> 00:07:51.000]  但為何會發生這樣的事情?
[00:07:51.000 --> 00:07:55.000]  為何梁善的君王會突然跌入陷阱裏面?
[00:07:55.000 --> 00:07:58.000]  剛才我們讀聖經第十八章
[00:07:58.000 --> 00:08:00.000]  其中的第一節
[00:08:00.000 --> 00:08:02.000]  很簡單
[00:08:02.000 --> 00:08:04.000]  我們上次讀過這節經文
[00:08:04.000 --> 00:08:08.000]  「若沙法大有財富和尊榮」
[00:08:08.000 --> 00:08:10.000]  然後聖經說
[00:08:10.000 --> 00:08:13.000]  「他與阿哈結親」
[00:08:13.000 --> 00:08:17.000]  若沙法一直是遵守神的道
[00:08:17.000 --> 00:08:20.000]  所以他不會不知道阿哈王
[00:08:20.000 --> 00:08:25.000]  以色列國的君王和皇后耶洗別
[00:08:25.000 --> 00:08:30.000]  他們兩個都是極其敵對上帝的人
[00:08:30.000 --> 00:08:35.000]  他們殺了大部分在國裏面的耶和華先知
[00:08:35.000 --> 00:08:38.000]  他們敬拜巴力、敬拜亞瑟拉
[00:08:38.000 --> 00:08:44.000]  他們引導整個國家去背逆神
[00:08:44.000 --> 00:08:47.000]  搶奪了百姓很多土地
[00:08:47.000 --> 00:08:50.000]  很多惡事作出來
[00:08:50.000 --> 00:08:54.000]  當若沙法王的國家穩定
[00:08:54.000 --> 00:08:57.000]  國富民安的時候
[00:08:57.000 --> 00:09:00.000]  突然間出現了一個問題
[00:09:00.000 --> 00:09:04.000]  就是他的警覺鬆弛了
[00:09:04.000 --> 00:09:10.000]  他好像不再去介懷有甚麼問題會出現
[00:09:10.000 --> 00:09:15.000]  他接受了阿哈提婚的一個要求
[00:09:15.000 --> 00:09:18.000]  我相信這是阿哈提出來的
[00:09:18.000 --> 00:09:21.000]  大家都知道古代有很多君王
[00:09:21.000 --> 00:09:26.000]  當他們和另一個君王的子女結親的時候
[00:09:26.000 --> 00:09:28.000]  子女之間結合的時候
[00:09:28.000 --> 00:09:32.000]  當中有一個很明顯的政治結盟的意思
[00:09:32.000 --> 00:09:34.000]  在《根據經文》也會看到
[00:09:34.000 --> 00:09:39.000]  阿哈提出的婚盟一定有他的政治目的
[00:09:39.000 --> 00:09:43.000]  若沙法王當時似乎沒有想其他事
[00:09:43.000 --> 00:09:45.000]  他就答應了
[00:09:45.000 --> 00:09:49.000]  這個答應其實影響了很深遠
[00:09:49.000 --> 00:09:54.000]  在《根據經文》兩代的君王是敵對上帝的
[00:09:54.000 --> 00:09:57.000]  他的兒子若蘭繼位之後
[00:09:57.000 --> 00:10:00.000]  和他的太太和皇后
[00:10:00.000 --> 00:10:04.000]  就是剛才說的阿哈的女兒阿他尼亞結合
[00:10:04.000 --> 00:10:06.000]  阿他尼亞對他有很大影響
[00:10:06.000 --> 00:10:11.000]  以至他行在神眼中捍衛惡的事情
[00:10:11.000 --> 00:10:14.000]  正經清楚地說
[00:10:14.000 --> 00:10:20.000]  而在下一代若蘭的兒子阿哈謝繼續接位的時候
[00:10:20.000 --> 00:10:24.000]  正經說到在歷代之下22章的續題
[00:10:24.000 --> 00:10:28.000]  他同樣來到阿哈家的道
[00:10:28.000 --> 00:10:34.000]  接受了他母親、公公有的那種生活
[00:10:34.000 --> 00:10:40.000]  正經說因為他母親給他主謀使他行惡
[00:10:40.000 --> 00:10:43.000]  當我們去讀到這些事情的時候
[00:10:43.000 --> 00:10:45.000]  你要發覺一件事情
[00:10:45.000 --> 00:10:47.000]  跌入罪裡面
[00:10:47.000 --> 00:10:51.000]  不一定是因為你面對著很大的危機
[00:10:51.000 --> 00:10:54.000]  或者很大的挑戰在你面前
[00:10:54.000 --> 00:10:56.000]  其實當我們看回接下來的經文
[00:10:56.000 --> 00:10:58.000]  20章的時候
[00:10:58.000 --> 00:11:00.000]  約瑟法面對著更大的危機
[00:11:00.000 --> 00:11:04.000]  有大軍壓境 面對很大的挑戰
[00:11:04.000 --> 00:11:07.000]  但在那個時候更加反而醒覺到自己的不足
[00:11:07.000 --> 00:11:12.000]  要向神呼求而經歷很奇妙的勝利
[00:11:12.000 --> 00:11:15.000]  神很奇妙地保守了他們
[00:11:15.000 --> 00:11:18.000]  不一定在挑戰的時候會犯罪
[00:11:18.000 --> 00:11:22.000]  但有些時候在平穩強盛
[00:11:22.000 --> 00:11:25.000]  在生活上很多日常的事情
[00:11:25.000 --> 00:11:30.000]  心靈開始有一種鬆懈警覺失去了
[00:11:30.000 --> 00:11:34.000]  以致在那些情況做了一些錯的抉擇
[00:11:34.000 --> 00:11:36.000]  以致陷入罪當中
[00:11:36.000 --> 00:11:39.000]  我常常有一種感覺
[00:11:39.000 --> 00:11:44.000]  有些時候在危險、困難的處境裡面
[00:11:44.000 --> 00:11:49.000]  神反而帶給我們更大的保守
[00:11:49.000 --> 00:11:52.000]  不因為神在平順日子不保守我們
[00:11:52.000 --> 00:11:56.000]  只是因為在一種平順日子裡面
[00:11:56.000 --> 00:11:59.000]  我們容易會失去警覺
[00:11:59.000 --> 00:12:03.000]  會認為我都富強、我都有健康
[00:12:03.000 --> 00:12:05.000]  我都有成功
[00:12:05.000 --> 00:12:08.000]  因此心靈不懂得去警覺
[00:12:08.000 --> 00:12:12.000]  以致不知不覺陷入罪的裡面
[00:12:12.000 --> 00:12:16.000]  各位聽衆今天我們也遇到不少困難
[00:12:16.000 --> 00:12:19.000]  但你放心在過程當中
[00:12:19.000 --> 00:12:22.000]  你反而更加自己警覺著
[00:12:22.000 --> 00:12:27.000]  你會發覺這些困難反而會帶給你生命的保守
[00:12:27.000 --> 00:12:30.000]  接著我們再看
[00:12:30.000 --> 00:12:33.000]  當時已經提到一位日沙法王
[00:12:33.000 --> 00:12:38.000]  他被邀請前往到以色列的地方
[00:12:38.000 --> 00:12:41.000]  來接受君王對他的款待
[00:12:41.000 --> 00:12:46.000]  在過程當中他一步一步更深陷在罪裡面
[00:12:46.000 --> 00:12:51.000]  在第十八章第二十二及第三節提到
[00:12:51.000 --> 00:12:55.000]  當時他想去見阿哈
[00:12:55.000 --> 00:13:00.000]  阿哈為他和他的侍從安排了很豐富的筵席
[00:13:00.000 --> 00:13:03.000]  在過程當中他向他提出
[00:13:03.000 --> 00:13:07.000]  你可不可以和我一起去攻打基列的拉末呢?
[00:13:07.000 --> 00:13:12.000]  這個地方在歷史上是以色列國的一個地方
[00:13:12.000 --> 00:13:15.000]  但已經被亞蘭軍奪取了
[00:13:15.000 --> 00:13:20.000]  以色列國王阿哈很想奪回這個地方
[00:13:20.000 --> 00:13:24.000]  因此他已經開始和亞蘭王爭戰
[00:13:24.000 --> 00:13:27.000]  當他這樣提出來的時候
[00:13:27.000 --> 00:13:32.000]  日沙法可能也會體會到這個君王其實是敵對上帝的君王
[00:13:32.000 --> 00:13:38.000]  但似乎他有一種情緒不敢來推辭這個請求
[00:13:38.000 --> 00:13:42.000]  他甚至說 你我不分彼此
[00:13:42.000 --> 00:13:45.000]  我的軍隊就算你的軍隊
[00:13:45.000 --> 00:13:49.000]  我們必與你一同去爭戰
[00:13:49.000 --> 00:13:53.000]  日沙法王表現得很友善
[00:13:53.000 --> 00:13:55.000]  可能說我們大家都是同民族
[00:13:55.000 --> 00:13:59.000]  你我不分彼此 一起去沒問題
[00:13:59.000 --> 00:14:03.000]  可能他也是一個品性和善的人
[00:14:03.000 --> 00:14:05.000]  從其他經文我們都會見到
[00:14:05.000 --> 00:14:08.000]  日沙法王基本上他的品性和善
[00:14:08.000 --> 00:14:13.000]  對人是一種很誠懇的態度
[00:14:13.000 --> 00:14:15.000]  沒有甚麼羈心
[00:14:15.000 --> 00:14:19.000]  但當他保持著這種和善
[00:14:19.000 --> 00:14:23.000]  但卻是向罪說事的時候
[00:14:23.000 --> 00:14:26.000]  那個危險就出現了
[00:14:26.000 --> 00:14:30.000]  不願意向別人提出錯誤的事情
[00:14:30.000 --> 00:14:34.000]  說不是很危險
[00:14:34.000 --> 00:14:37.000]  我們誠信地說這個人是一個Nice Man
[00:14:37.000 --> 00:14:43.000]  Nice Man 好 但不一定等於Good Man
[00:14:43.000 --> 00:14:49.000]  良善好 但不一定是善良 不一定是Good
[00:14:49.000 --> 00:14:53.000]  在我們面對著很多不同生活上的最大挑戰的時候
[00:14:53.000 --> 00:14:56.000]  我們常常都要警覺一件事情
[00:14:56.000 --> 00:15:02.000]  我們需要Nice 但仍然有很清楚的分辨
[00:15:02.000 --> 00:15:05.000]  能夠對罪可以說不
[00:15:05.000 --> 00:15:11.000]  否則這個Yes 會叫自己成為罪
[00:15:11.000 --> 00:15:13.000]  陷在罪的裏面
[00:15:13.000 --> 00:15:16.000]  我最近留意到一段香港的新聞
[00:15:16.000 --> 00:15:22.000]  說到一位年輕的小姐 她21歲
[00:15:22.000 --> 00:15:24.000]  她自小成長的時候
[00:15:24.000 --> 00:15:27.000]  因為沒有父母對她的愛護
[00:15:27.000 --> 00:15:31.000]  是她的姨姨照顧她長大
[00:15:31.000 --> 00:15:34.000]  很想有人能夠愛護她
[00:15:34.000 --> 00:15:36.000]  後來她在網上認識了一個男朋友
[00:15:36.000 --> 00:15:39.000]  關係很好 一直在發展他們的感情
[00:15:39.000 --> 00:15:44.000]  但這位男朋友很仇恨一個曾經欺騙她的人
[00:15:44.000 --> 00:15:48.000]  所以他竟然私下買了幾把槍
[00:15:48.000 --> 00:15:50.000]  很多子彈回來
[00:15:50.000 --> 00:15:55.000]  請女朋友去一個地方 一個廢置的學校
[00:15:55.000 --> 00:15:58.000]  陪她去試槍
[00:15:58.000 --> 00:16:03.000]  試完槍之後 這個男孩就跟她說
[00:16:03.000 --> 00:16:06.000]  我不方便將東西帶回家
[00:16:06.000 --> 00:16:08.000]  可否先放在你家
[00:16:08.000 --> 00:16:11.000]  你幫我收起這些物品
[00:16:11.000 --> 00:16:17.000]  這個女孩很清楚知道這些是槍械 是彈藥
[00:16:17.000 --> 00:16:23.000]  但她似乎很不想回應她男朋友的要求
[00:16:23.000 --> 00:16:27.000]  或者說她很不想會失去這段感情
[00:16:27.000 --> 00:16:30.000]  很害怕會沒有了這種關係
[00:16:30.000 --> 00:16:32.000]  因此她答應了
[00:16:32.000 --> 00:16:36.000]  故事一直在發展 後來她被抓了
[00:16:36.000 --> 00:16:43.000]  上星期法庭判了她坐牢6年半的監禁
[00:16:43.000 --> 00:16:46.000]  我稍為看了這段新聞的時候
[00:16:46.000 --> 00:16:50.000]  就體會到有很多很多我們生活上所遇到的事情
[00:16:50.000 --> 00:16:53.000]  有些事情是我們很渴望能夠得到
[00:16:53.000 --> 00:16:57.000]  就算付什麼代價 似乎都不介意
[00:16:57.000 --> 00:17:03.000]  但始終得到的是更大的更大的傷害
[00:17:03.000 --> 00:17:06.000]  上星期我們看到《約沙法》的時候
[00:17:06.000 --> 00:17:10.000]  你和我記得一位米蓋亞先知
[00:17:10.000 --> 00:17:15.000]  一位約沙法王 當他見到君王這樣提出的時候
[00:17:15.000 --> 00:17:17.000]  他就說你我不分彼此
[00:17:17.000 --> 00:17:19.000]  口頭上已經答應了
[00:17:19.000 --> 00:17:22.000]  但很明顯他心裏是不安的
[00:17:22.000 --> 00:17:24.000]  就問一位的阿蝦
[00:17:24.000 --> 00:17:27.000]  你們有沒有先知在你們中間
[00:17:27.000 --> 00:17:29.000]  你問一問先知的意見
[00:17:29.000 --> 00:17:32.000]  阿蝦馬上說 有 很多 四百個人
[00:17:32.000 --> 00:17:37.000]  當然這些先知相信不一定是耶和華的先知
[00:17:37.000 --> 00:17:40.000]  可能是亞瑟拉的先知
[00:17:40.000 --> 00:17:43.000]  四百個人來到 異口同聲都說
[00:17:43.000 --> 00:17:47.000]  是的 你儘管上去 神一定給你得逞
[00:17:47.000 --> 00:17:48.000]  然後大家記得
[00:17:48.000 --> 00:17:52.000]  他說不行的 應該還有耶和華的先知 是不是
[00:17:52.000 --> 00:17:56.000]  阿蝦就說 好 叫米蓋亞出來
[00:17:56.000 --> 00:18:00.000]  不過在過程當中 阿蝦就抹黑米蓋亞
[00:18:00.000 --> 00:18:03.000]  這個人只是說空話的
[00:18:03.000 --> 00:18:05.000]  不會說一些吉話
[00:18:05.000 --> 00:18:08.000]  對我一定是有很多傷害的
[00:18:08.000 --> 00:18:11.000]  約沙法王一路聽的時候
[00:18:11.000 --> 00:18:15.000]  你會發覺他竟然遷就了阿蝦王的意思
[00:18:15.000 --> 00:18:20.000]  不肯去獨立去判斷先知所說的話
[00:18:20.000 --> 00:18:23.000]  各位電視節目 當我們想到
[00:18:23.000 --> 00:18:26.000]  我們很多人際的相處的時候
[00:18:26.000 --> 00:18:30.000]  你會發覺很多時候 我們都會有一種危險
[00:18:30.000 --> 00:18:32.000]  很想迴避一些衝突
[00:18:32.000 --> 00:18:34.000]  但迴避衝突的時候
[00:18:34.000 --> 00:18:38.000]  內心沒有一個決心去遵行神的意思
[00:18:38.000 --> 00:18:40.000]  無論怎樣都要遵行神的意思
[00:18:40.000 --> 00:18:42.000]  如果沒有了這種決心
[00:18:42.000 --> 00:18:44.000]  就算真理擺在眼前
[00:18:44.000 --> 00:18:47.000]  你都不能夠分辨
[00:18:47.000 --> 00:18:50.000]  或者說你都不想去分辨
[00:18:50.000 --> 00:18:54.000]  因為不想去得失一個提出要求的人
[00:18:54.000 --> 00:18:58.000]  太多時候我們會有一種危險
[00:18:58.000 --> 00:19:04.000]  就是容易會遷就了別人的要求、期望
[00:19:04.000 --> 00:19:08.000]  以致我們自己陷入罪裡面
[00:19:08.000 --> 00:19:09.000]  我想回到《聖經》裡面
[00:19:09.000 --> 00:19:12.000]  保羅面對著很多他的挑戰
[00:19:12.000 --> 00:19:16.000]  他常常說他按照真理講述福音
[00:19:16.000 --> 00:19:19.000]  他不會為了討好人
[00:19:19.000 --> 00:19:20.000]  用詭詐的說話
[00:19:20.000 --> 00:19:23.000]  或者用歪曲的說話來傳述福音
[00:19:23.000 --> 00:19:27.000]  因為他內心有一個很清楚的定向
[00:19:27.000 --> 00:19:32.000]  他的定向就是要得到神的心
[00:19:32.000 --> 00:19:36.000]  不是得到人的心
[00:19:36.000 --> 00:19:38.000]  所以在《聖經》的《迦勒泰書》
[00:19:38.000 --> 00:19:40.000]  其中的第一章第十節
[00:19:40.000 --> 00:19:42.000]  我很喜歡這段經文
[00:19:42.000 --> 00:19:45.000]  保羅說:我現在是要得人的心
[00:19:45.000 --> 00:19:48.000]  還是要得上帝的心呢?
[00:19:48.000 --> 00:19:50.000]  難道我再討人的喜歡嗎?
[00:19:50.000 --> 00:19:53.000]  我若仍舊想討人的喜歡
[00:19:53.000 --> 00:19:56.000]  我就不是基督的僕人了
[00:19:56.000 --> 00:19:58.000]  不單止不是基督的僕人
[00:19:58.000 --> 00:20:02.000]  而且會令自己陷在罪中
[00:20:02.000 --> 00:20:05.000]  這段經文在你人生很多不同的處境裡面
[00:20:05.000 --> 00:20:07.000]  面對著一些挑戰的時候
[00:20:07.000 --> 00:20:09.000]  你提醒自己
[00:20:09.000 --> 00:20:13.000]  我決心要得神的心
[00:20:13.000 --> 00:20:15.000]  你發覺在那個時候
[00:20:15.000 --> 00:20:17.000]  你就有能力去分辨是非
[00:20:17.000 --> 00:20:22.000]  也有一種願意的心來行神的道
[00:20:22.000 --> 00:20:26.000]  我們看到剛才約沙法王
[00:20:26.000 --> 00:20:30.000]  他一直從答應去結婚盟
[00:20:30.000 --> 00:20:33.000]  到後來參與戰爭
[00:20:33.000 --> 00:20:36.000]  其實你發覺是一個過程
[00:20:36.000 --> 00:20:38.000]  不是馬上發生的
[00:20:38.000 --> 00:20:43.000]  從最初口頭上答應了
[00:20:43.000 --> 00:20:47.000]  去聯合出兵 先結親
[00:20:47.000 --> 00:20:50.000]  接著答應去婚宴
[00:20:50.000 --> 00:20:52.000]  接著口頭上答應了
[00:20:52.000 --> 00:20:54.000]  和你一起聯合出兵
[00:20:54.000 --> 00:20:58.000]  然後拒絕去接受米哥亞先知的提醒
[00:20:58.000 --> 00:21:03.000]  然後正式答出來與惡人同夥
[00:21:03.000 --> 00:21:05.000]  我們剛才詩篇所說
[00:21:05.000 --> 00:21:07.000]  真正一起去行動
[00:21:07.000 --> 00:21:10.000]  整個過程你發覺不是即時發生的
[00:21:10.000 --> 00:21:12.000]  而是一步一步
[00:21:12.000 --> 00:21:14.000]  對一個罪
[00:21:14.000 --> 00:21:20.000]  有一種遷就引發了另一個
[00:21:20.000 --> 00:21:26.000]  一個帶著一個去到一個不能逆轉的地步
[00:21:26.000 --> 00:21:30.000]  我不會忘記很多年之前
[00:21:30.000 --> 00:21:35.000]  一位弟兄已經結婚
[00:21:35.000 --> 00:21:39.000]  在他公司裏面和一個女同事
[00:21:39.000 --> 00:21:42.000]  有婚外的感情
[00:21:42.000 --> 00:21:44.000]  其他人都察覺到
[00:21:44.000 --> 00:21:47.000]  甚至一些比較親密的同事
[00:21:47.000 --> 00:21:50.000]  比較好朋友都勸他
[00:21:50.000 --> 00:21:53.000]  你們好像過了界
[00:21:53.000 --> 00:21:56.000]  這位弟兄承認
[00:21:56.000 --> 00:21:59.000]  當時他面對這個處境
[00:21:59.000 --> 00:22:01.000]  他就跟自己說
[00:22:01.000 --> 00:22:04.000]  沒有問題的 我有婚傳
[00:22:04.000 --> 00:22:07.000]  現在沒事
[00:22:07.000 --> 00:22:12.000]  因此他繼續有一些來往
[00:22:12.000 --> 00:22:16.000]  當他說到我知道我有婚傳
[00:22:16.000 --> 00:22:18.000]  我就很體會到很多時候
[00:22:18.000 --> 00:22:22.000]  我們對自己能夠不知踩入陷阱
[00:22:22.000 --> 00:22:24.000]  有太大的信心
[00:22:24.000 --> 00:22:28.000]  因此一步步走近陷阱
[00:22:28.000 --> 00:22:31.000]  以致你在不知不覺的時候
[00:22:31.000 --> 00:22:34.000]  你都陷在其中
