
[00:00:00.000 --> 00:00:03.000]  在一個這麼不平安的時代裏面
[00:12:21.000 --> 00:12:23.000]  所以巴比倫就去打亞述
[00:12:23.000 --> 00:12:25.000]  將他打贏了
[00:12:25.000 --> 00:12:27.000]  所以在那個年代裏面
[00:12:27.000 --> 00:12:29.000]  還有一個
[00:12:29.000 --> 00:12:31.000]  強大的勢力
[00:12:31.000 --> 00:12:33.000]  就是埃及
[00:12:33.000 --> 00:12:35.000]  埃及
[00:12:35.000 --> 00:12:37.000]  埃及又想蠢蠢欲動
[00:12:37.000 --> 00:12:39.000]  到底是怎樣呢
[00:12:39.000 --> 00:12:41.000]  在那個帝國
[00:12:41.000 --> 00:12:43.000]  爭霸戰的途中裏面
[00:12:43.000 --> 00:12:45.000]  我們見到最痛苦的
[00:12:45.000 --> 00:12:47.000]  就是所謂陸地的橋樑
[00:12:47.000 --> 00:12:49.000]  以色列
[00:12:49.000 --> 00:12:51.000]  如果他從東邊巴比倫亞述
[00:12:51.000 --> 00:12:53.000]  這些地方打下來南方的話
[00:12:53.000 --> 00:12:55.000]  因為他們
[00:12:55.000 --> 00:12:57.000]  北方的人
[00:12:57.000 --> 00:12:59.000]  沒有海
[00:12:59.000 --> 00:13:01.000]  他們那邊沒有大海
[00:13:01.000 --> 00:13:03.000]  所以打仗的時候
[00:13:03.000 --> 00:13:05.000]  他們不會過地中海
[00:13:05.000 --> 00:13:07.000]  去埃及的
[00:13:07.000 --> 00:13:09.000]  全部都過陸地橋樑
[00:13:09.000 --> 00:13:11.000]  步兵的操過去
[00:13:11.000 --> 00:13:13.000]  所以打仗的過程裏面
[00:13:13.000 --> 00:13:15.000]  兵過邊處的話
[00:13:15.000 --> 00:13:17.000]  邊處是最痛苦的
[00:13:17.000 --> 00:13:19.000]  所以陸地上的橋樑
[00:13:19.000 --> 00:13:21.000]  以色列是最痛苦的
[00:13:21.000 --> 00:13:23.000]  但是在大家群雄爭霸戰的過程中間
[00:13:23.000 --> 00:13:25.000]  你的軍事取代
[00:13:25.000 --> 00:13:27.000]  是甚麼呢
[00:13:27.000 --> 00:13:29.000]  決定了你能否在當時的帝國裏面
[00:13:29.000 --> 00:13:31.000]  找到一個生存之道
[00:13:31.000 --> 00:13:33.000]  看你靠誰
[00:13:33.000 --> 00:13:35.000]  你靠誰
[00:13:35.000 --> 00:13:37.000]  剛剛那個就是贏了的話
[00:13:37.000 --> 00:13:39.000]  你就有好處
[00:13:39.000 --> 00:13:41.000]  如果你靠那個剛剛輸了的話
[00:13:41.000 --> 00:13:43.000]  你就慘了
[00:13:43.000 --> 00:13:45.000]  我們不知道當時的約瑟亞王
[00:13:45.000 --> 00:13:47.000]  為甚麼在群雄爭霸的過程裏面
[00:13:47.000 --> 00:13:49.000]  他要對埃及用兵
[00:13:49.000 --> 00:13:51.000]  他打埃及
[00:13:51.000 --> 00:13:53.000]  埃及可能要上來
[00:13:53.000 --> 00:13:55.000]  和巴比倫對抗
[00:13:55.000 --> 00:13:57.000]  但我們不知道他們中間做了甚麼
[00:13:57.000 --> 00:13:59.000]  甚麼的
[00:13:59.000 --> 00:14:01.000]  總之他就和
[00:14:01.000 --> 00:14:03.000]  埃及法老就傾兵
[00:14:03.000 --> 00:14:05.000]  打仗 誰知道約瑟亞王就打輸了
[00:14:05.000 --> 00:14:07.000]  在米吉多的平原
[00:14:07.000 --> 00:14:09.000]  就死了
[00:14:09.000 --> 00:14:11.000]  一死了之後 整個國家
[00:14:11.000 --> 00:14:13.000]  就不斷的衰亡 他的兒子
[00:14:13.000 --> 00:14:15.000]  孫子慢慢幾代之後
[00:14:15.000 --> 00:14:17.000]  就終結了
[00:14:19.000 --> 00:14:21.000]  在整個歷史的背景下
[00:14:21.000 --> 00:14:23.000]  我們才稍微能夠
[00:14:23.000 --> 00:14:25.000]  將哈伯谷書的訊息
[00:14:25.000 --> 00:14:27.000]  稍微讓我們做一點明白
[00:14:27.000 --> 00:14:29.000]  稍微古代化一點
[00:14:29.000 --> 00:14:31.000]  後面做了一點現代化
[00:14:31.000 --> 00:14:33.000]  在一個戰爭頻繁的世界
[00:14:33.000 --> 00:14:35.000]  帝國兄弟的世界
[00:14:35.000 --> 00:14:37.000]  世界霸主爭奪戰的過程中
[00:14:37.000 --> 00:14:39.000]  一個這麼小的國家
[00:14:39.000 --> 00:14:41.000]  在這個世界
[00:14:41.000 --> 00:14:43.000]  在這個世界
[00:14:43.000 --> 00:14:45.000]  在這個世界
[00:14:45.000 --> 00:14:47.000]  在這個世界
[00:14:47.000 --> 00:14:49.000]  在這個這麼小的國家
[00:14:49.000 --> 00:14:51.000]  裏面有位先知
[00:14:51.000 --> 00:14:53.000]  叫做哈伯谷
[00:14:53.000 --> 00:14:55.000]  他見到在這麼多困難裏面
[00:14:55.000 --> 00:14:57.000]  在這麼多的
[00:14:57.000 --> 00:14:59.000]  營營役役的爭霸戰裏面
[00:14:59.000 --> 00:15:01.000]  他說上帝啊
[00:15:01.000 --> 00:15:03.000]  我呼求你
[00:15:03.000 --> 00:15:05.000]  你不英文
[00:15:05.000 --> 00:15:07.000]  要到何時呢
[00:15:07.000 --> 00:15:09.000]  就正正是
[00:15:09.000 --> 00:15:11.000]  好像馮將的翻譯
[00:15:11.000 --> 00:15:13.000]  就好像Eugene Peterson的翻譯
[00:15:13.000 --> 00:15:15.000]  I'm desperate for the answer
[00:15:15.000 --> 00:15:17.000]  I'm desperate for the answer
[00:15:17.000 --> 00:15:19.000]  詩篇120篇第一節
[00:15:19.000 --> 00:15:21.000]  以馮將的翻譯
[00:15:21.000 --> 00:15:23.000]  用Eugene Peterson的翻譯
[00:15:23.000 --> 00:15:25.000]  就正正是哈伯谷先知對上帝的一種呼喚
[00:15:25.000 --> 00:15:27.000]  上帝啊
[00:15:27.000 --> 00:15:29.000]  我見到我的國家是這樣的
[00:15:29.000 --> 00:15:31.000]  我見到我的國家是這樣的
[00:15:31.000 --> 00:15:33.000]  我要怎樣算才好呢
[00:15:33.000 --> 00:15:35.000]  你不英文要到何時呢
[00:15:35.000 --> 00:15:37.000]  要我呼求你
[00:15:37.000 --> 00:15:39.000]  你不英文要到何時呢
[00:15:39.000 --> 00:15:41.000]  I'm desperate for the answer
[00:15:41.000 --> 00:15:43.000]  我欣
[00:15:43.000 --> 00:15:45.000]  我欣
[00:15:45.000 --> 00:15:47.000]  強暴哀求你
[00:15:47.000 --> 00:15:49.000]  你還不拯救
[00:15:49.000 --> 00:15:51.000]  哈述
[00:15:51.000 --> 00:15:53.000]  哈述
[00:15:53.000 --> 00:15:55.000]  巴比倫
[00:15:55.000 --> 00:15:57.000]  所有這些帝國
[00:15:57.000 --> 00:15:59.000]  他們的兇殘
[00:15:59.000 --> 00:16:01.000]  是
[00:16:01.000 --> 00:16:03.000]  是真的沒有文字形容的
[00:16:03.000 --> 00:16:05.000]  我們稍微到後期
[00:16:05.000 --> 00:16:07.000]  有多一點點文字的形容呢
[00:16:07.000 --> 00:16:09.000]  就形容羅馬
[00:16:11.000 --> 00:16:13.000]  因為羅馬有很多詩人
[00:16:13.000 --> 00:16:15.000]  和有很多作家
[00:16:15.000 --> 00:16:17.000]  用拉丁文寫作
[00:16:17.000 --> 00:16:19.000]  現在手頭還留了很多這樣的文件
[00:16:19.000 --> 00:16:23.000]  在這些文件裏面
[00:16:23.000 --> 00:16:25.000]  羅馬的詩人
[00:16:25.000 --> 00:16:27.000]  在形容羅馬帝國的強盛
[00:16:27.000 --> 00:16:29.000]  和兇殘
[00:16:29.000 --> 00:16:31.000]  和他們的軍隊出去殺戮的時候
[00:16:31.000 --> 00:16:33.000]  是怎樣兇殘成性
[00:16:33.000 --> 00:16:35.000]  血流成河
[00:16:35.000 --> 00:16:37.000]  盡量搶奪
[00:16:37.000 --> 00:16:39.000]  奸淫擄掠
[00:16:39.000 --> 00:16:41.000]  而且那種兇殘的程度
[00:16:41.000 --> 00:16:43.000]  恐怖的程度
[00:16:43.000 --> 00:16:45.000]  連他們自己的
[00:16:45.000 --> 00:16:47.000]  羅馬人的詩人
[00:16:47.000 --> 00:16:49.000]  作家去寫的時候
[00:16:49.000 --> 00:16:51.000]  都寫得很痛惜
[00:16:51.000 --> 00:16:53.000]  讓那些人痛苦
[00:16:53.000 --> 00:16:57.000]  哈伯高就說
[00:16:57.000 --> 00:16:59.000]  上帝啊我見到強暴
[00:16:59.000 --> 00:17:01.000]  你又見到強暴
[00:17:01.000 --> 00:17:03.000]  為什麼你不出手呢
[00:17:03.000 --> 00:17:05.000]  你為何看著奸惡而不理呢
[00:17:05.000 --> 00:17:07.000]  毀滅和強暴在我面前
[00:17:07.000 --> 00:17:09.000]  尤其是爭端和相鬥的聲音
[00:17:09.000 --> 00:17:11.000]  因此律法放鬆
[00:17:11.000 --> 00:17:13.000]  公理也不顯明
