
[00:00:00.000 --> 00:00:07.520]  大家好,今天有一個故事是關於宣教士
[00:05:23.840 --> 00:05:25.840]  12點之後
[00:05:25.840 --> 00:05:27.840]  就是第15號開始
[00:05:27.840 --> 00:05:29.840]  就是第15號開始
[00:05:29.840 --> 00:05:31.840]  然後出埃及記19章第一節
[00:05:31.840 --> 00:05:33.840]  然後出埃及記19章第一節
[00:05:33.840 --> 00:05:35.840]  他們去到西乃山那一刻
[00:05:35.840 --> 00:05:37.840]  3月初
[00:05:37.840 --> 00:05:39.840]  3月1號
[00:05:39.840 --> 00:05:41.840]  他們的1月15號
[00:05:41.840 --> 00:05:43.840]  彌散月
[00:05:43.840 --> 00:05:45.840]  去到2月15號
[00:05:45.840 --> 00:05:47.840]  就是30天
[00:05:47.840 --> 00:05:49.840]  因為他們的月份是30天
[00:05:49.840 --> 00:05:51.840]  第二個月的15號
[00:05:51.840 --> 00:05:53.840]  去到第3個月初
[00:05:53.840 --> 00:05:55.840]  就是15天
[00:05:55.840 --> 00:05:57.840]  加起來就是45天
[00:05:57.840 --> 00:05:59.840]  所以去到西乃山那一刻
[00:05:59.840 --> 00:06:01.840]  是45天
[00:06:01.840 --> 00:06:03.840]  西乃山之後神要降臨
[00:06:03.840 --> 00:06:05.840]  所以去到第48天
[00:06:05.840 --> 00:06:07.840]  所以去到第48天
[00:06:07.840 --> 00:06:09.840]  然後神降臨
[00:06:09.840 --> 00:06:11.840]  和他們納約
[00:06:11.840 --> 00:06:13.840]  第49天
[00:06:13.840 --> 00:06:15.840]  50天就是五旬節
[00:06:15.840 --> 00:06:17.840]  所以現在你明白為什麼猶太人
[00:06:17.840 --> 00:06:19.840]  覺得五旬節是紀念
[00:06:19.840 --> 00:06:21.840]  和神納約那一刻
[00:06:21.840 --> 00:06:23.840]  計算法可能有少少出入
[00:06:23.840 --> 00:06:25.840]  但是差不多
[00:06:25.840 --> 00:06:27.840]  所以猶太人一直以來
[00:06:27.840 --> 00:06:29.840]  他們都是這樣來看
[00:06:29.840 --> 00:06:31.840]  五旬節
[00:06:31.840 --> 00:06:33.840]  今天你問他們
[00:06:33.840 --> 00:06:35.840]  他們都是這樣說
[00:06:35.840 --> 00:06:37.840]  如果從這個角度來看
[00:06:37.840 --> 00:06:39.840]  跟他們怎麼解釋
[00:06:39.840 --> 00:06:41.840]  實際上五旬節在舊約和新約
[00:06:41.840 --> 00:06:43.840]  都有同一個意義
[00:06:43.840 --> 00:06:45.840]  因為第一個五旬節
[00:06:45.840 --> 00:06:47.840]  是以色列開始成為神的子民
[00:06:47.840 --> 00:06:49.840]  他們和神納約
[00:06:49.840 --> 00:06:51.840]  出埃及是出埃及
[00:06:51.840 --> 00:06:53.840]  但還沒有做神的子民
[00:06:53.840 --> 00:06:55.840]  納了約之後就是神的子民
[00:06:55.840 --> 00:06:57.840]  五旬節就紀念這件事
[00:06:57.840 --> 00:06:59.840]  五旬節在我們新約
[00:06:59.840 --> 00:07:01.840]  和基督徒來說
[00:07:01.840 --> 00:07:03.840]  都有意義
[00:07:03.840 --> 00:07:05.840]  不要以為我們不想五旬節
[00:07:05.840 --> 00:07:07.840]  即使教會的開始
[00:07:07.840 --> 00:07:09.840]  你知不知道
[00:07:09.840 --> 00:07:11.840]  五月中是五旬節
[00:07:11.840 --> 00:07:13.840]  某些傳統禮儀教會
[00:07:13.840 --> 00:07:15.840]  是一個特別的主日
[00:07:15.840 --> 00:07:17.840]  我不知道這裡有沒有
[00:07:17.840 --> 00:07:19.840]  不過我們浸信會
[00:07:19.840 --> 00:07:21.840]  我記得沒有說這件事
[00:07:21.840 --> 00:07:23.840]  但是禮儀教會的五旬節
[00:07:23.840 --> 00:07:25.840]  是重要的
[00:07:25.840 --> 00:07:27.840]  因為是教會的開始
[00:07:27.840 --> 00:07:29.840]  所以五旬節都有意義
[00:07:29.840 --> 00:07:31.840]  而神揀選了
[00:07:31.840 --> 00:07:33.840]  五旬節是聖靈降臨
[00:07:33.840 --> 00:07:35.840]  這是一個時間
[00:07:35.840 --> 00:07:37.840]  說到這裡
[00:07:37.840 --> 00:07:39.840]  這是過去的意思
[00:07:39.840 --> 00:07:41.840]  對我們今天有什麼意思呢
[00:07:41.840 --> 00:07:43.840]  對我們今天有另一個意思
[00:07:43.840 --> 00:07:45.840]  就是要看
[00:07:45.840 --> 00:07:47.840]  馬太福音24章14節
[00:07:47.840 --> 00:07:49.840]  馬太福音24章14節
[00:07:49.840 --> 00:07:51.840]  耶穌說
[00:07:51.840 --> 00:07:53.840]  主在來
[00:07:53.840 --> 00:07:55.840]  真正主在來
[00:07:55.840 --> 00:07:57.840]  神到地極才會來
[00:07:57.840 --> 00:07:59.840]  但當時
[00:07:59.840 --> 00:08:01.840]  祂只有120人在屋內
[00:08:01.840 --> 00:08:03.840]  現在你明白
[00:08:03.840 --> 00:08:05.840]  為什麼耶穌當時說
[00:08:05.840 --> 00:08:07.840]  你們不要想這件事
[00:08:07.840 --> 00:08:09.840]  還有一段時間
[00:08:09.840 --> 00:08:11.840]  你們應該不要猜測
[00:08:11.840 --> 00:08:13.840]  傳福音
[00:08:13.840 --> 00:08:15.840]  2000年前他們在說主在來
[00:08:15.840 --> 00:08:17.840]  根本沒有意思
[00:08:17.840 --> 00:08:19.840]  耶穌也叫他們不要猜測
[00:08:19.840 --> 00:08:21.840]  他們以為是
[00:08:21.840 --> 00:08:23.840]  但神說沒有
[00:08:23.840 --> 00:08:25.840]  我們再談
[00:08:25.840 --> 00:08:27.840]  大家都知道
[00:08:27.840 --> 00:08:29.840]  他們有房間
[00:08:29.840 --> 00:08:31.840]  如無意外
[00:08:31.840 --> 00:08:33.840]  那些應該是公共設施
[00:08:33.840 --> 00:08:35.840]  有時候我們有租
[00:08:35.840 --> 00:08:37.840]  我們知道
[00:08:37.840 --> 00:08:39.840]  以前
[00:08:39.840 --> 00:08:41.840]  考古學
[00:08:41.840 --> 00:08:43.840]  找到公共設施
[00:08:43.840 --> 00:08:45.840]  11x6.5米
[00:08:45.840 --> 00:08:47.840]  大房間
[00:08:47.840 --> 00:08:49.840]  應該是
[00:08:49.840 --> 00:08:51.840]  這些設施
[00:08:51.840 --> 00:08:53.840]  為什麼這樣說
[00:08:53.840 --> 00:08:55.840]  當聖靈降臨時
[00:08:55.840 --> 00:08:57.840]  有些事發生
[00:08:57.840 --> 00:08:59.840]  人們可以走來看
[00:08:59.840 --> 00:09:01.840]  如果是私人屋
[00:09:01.840 --> 00:09:03.840]  人們不會來看
[00:09:03.840 --> 00:09:05.840]  既然人們可以走來
[00:09:05.840 --> 00:09:07.840]  看到發生什麼事
[00:09:07.840 --> 00:09:09.840]  一定是公共設施
[00:09:09.840 --> 00:09:11.840]  我們知道
[00:09:11.840 --> 00:09:13.840]  應該如無意外
[00:09:13.840 --> 00:09:15.840]  就是這些場所
[00:09:15.840 --> 00:09:17.840]  租了房間
[00:09:17.840 --> 00:09:19.840]  發生了事後
[00:09:19.840 --> 00:09:21.840]  人們可以走來看
[00:09:21.840 --> 00:09:23.840]  這個我們明白
[00:09:23.840 --> 00:09:25.840]  但聖靈降臨時
[00:09:25.840 --> 00:09:27.840]  每個差遣禮
[00:09:27.840 --> 00:09:29.840]  都有不同特徵
[00:09:29.840 --> 00:09:31.840]  這個差遣禮
[00:09:31.840 --> 00:09:33.840]  有一個很特別的特徵
[00:09:33.840 --> 00:09:35.840]  聖靈降臨時
[00:09:35.840 --> 00:09:37.840]  是火
[00:09:37.840 --> 00:09:39.840]  不只是火
[00:09:39.840 --> 00:09:41.840]  是火像蝕頭
[00:09:41.840 --> 00:09:43.840]  大家還記得嗎
[00:09:43.840 --> 00:09:45.840]  我問你
[00:09:45.840 --> 00:09:47.840]  什麼叫火像蝕頭
[00:09:47.840 --> 00:09:49.840]  就是火像舌頭舔舌
[00:09:49.840 --> 00:09:51.840]  你讀過經文
[00:09:51.840 --> 00:09:53.840]  你會想什麼事在發生
[00:09:53.840 --> 00:09:55.840]  我們不太知道
[00:09:55.840 --> 00:09:57.840]  發生什麼事
[00:09:57.840 --> 00:09:59.840]  我看過畫
[00:09:59.840 --> 00:10:01.840]  真的畫火像舌頭舔舌
[00:10:01.840 --> 00:10:03.840]  我們不太知道
[00:10:03.840 --> 00:10:05.840]  最重要是
[00:10:05.840 --> 00:10:07.840]  什麼意思
[00:10:07.840 --> 00:10:09.840]  什麼事發生
[00:10:09.840 --> 00:10:11.840]  但意思是
[00:10:11.840 --> 00:10:13.840]  一定有意思
[00:10:13.840 --> 00:10:15.840]  火我們明白
[00:10:15.840 --> 00:10:17.840]  在宗教中神出現
[00:10:17.840 --> 00:10:19.840]  是和火有關係
[00:10:19.840 --> 00:10:21.840]  例如摩西抗夜
[00:10:21.840 --> 00:10:23.840]  經濟紅了
[00:10:23.840 --> 00:10:25.840]  燒了
[00:10:25.840 --> 00:10:27.840]  神在火中和他說話
[00:10:27.840 --> 00:10:29.840]  火是代表神
[00:10:29.840 --> 00:10:31.840]  在西那山
[00:10:31.840 --> 00:10:33.840]  神降臨時
[00:10:33.840 --> 00:10:35.840]  都是有火
[00:10:35.840 --> 00:10:37.840]  那次是濃重一點
[00:10:37.840 --> 00:10:39.840]  整個山都震了
[00:10:39.840 --> 00:10:41.840]  所以火出現
[00:10:41.840 --> 00:10:43.840]  代表神
[00:10:43.840 --> 00:10:45.840]  猶太人看到
[00:10:45.840 --> 00:10:47.840]  不奇怪
[00:10:47.840 --> 00:10:49.840]  但舌頭就奇怪
[00:10:49.840 --> 00:10:51.840]  剛才我們說舌頭是什麼意思
[00:10:51.840 --> 00:10:53.840]  怎樣我們不太知道
[00:10:53.840 --> 00:10:55.840]  但為什麼是舌頭
[00:10:55.840 --> 00:10:57.840]  為什麼不是甲子
[00:10:57.840 --> 00:10:59.840]  為什麼不是其他東西
[00:10:59.840 --> 00:11:01.840]  為什麼都要是舌頭
[00:11:01.840 --> 00:11:03.840]  舌頭是什麼意思
[00:11:03.840 --> 00:11:05.840]  對這些人有什麼意思
[00:11:05.840 --> 00:11:07.840]  這裏我們又要看看
[00:11:07.840 --> 00:11:09.840]  這裏我們要看另一個傳統
[00:11:09.840 --> 00:11:11.840]  在猶太人那裏
[00:11:11.840 --> 00:11:13.840]  不是在聖經裏
[00:11:13.840 --> 00:11:15.840]  我們知道猶太人裏
[00:11:15.840 --> 00:11:17.840]  傳統有說
[00:11:17.840 --> 00:11:21.840]  神在西那山降臨時
[00:11:21.840 --> 00:11:23.840]  不是只用希伯來語
[00:11:23.840 --> 00:11:25.840]  和他們說話
[00:11:25.840 --> 00:11:27.840]  如果你看聖經是這樣說
[00:11:27.840 --> 00:11:29.840]  不過當時傳
[00:11:29.840 --> 00:11:31.840]  到司徒行主時
[00:11:31.840 --> 00:11:33.840]  他們應該都是這樣想
[00:11:33.840 --> 00:11:35.840]  神用七十語言
[00:11:35.840 --> 00:11:37.840]  頒發出來
[00:11:37.840 --> 00:11:39.840]  什麼叫七十語言
[00:11:39.840 --> 00:11:41.840]  代表整個世界的語言
[00:11:41.840 --> 00:11:43.840]  原來神說話
[00:11:43.840 --> 00:11:45.840]  一出來時
[00:11:45.840 --> 00:11:47.840]  不是只用一種語言
[00:11:47.840 --> 00:11:49.840]  和他們說話
[00:11:49.840 --> 00:11:51.840]  是從整個世界的語言
[00:11:51.840 --> 00:11:53.840]  頒發一次
[00:11:53.840 --> 00:11:55.840]  其他人沒有和神納約
[00:11:55.840 --> 00:11:57.840]  只有以色列人和神納約
[00:11:57.840 --> 00:11:59.840]  這是他們的
[00:11:59.840 --> 00:12:01.840]  解經傳統
[00:12:01.840 --> 00:12:03.840]  重要性是什麼
[00:12:03.840 --> 00:12:05.840]  重要性是
[00:12:05.840 --> 00:12:07.840]  現在神又出現
[00:12:07.840 --> 00:12:09.840]  又有蝕頭
[00:12:09.840 --> 00:12:11.840]  又有蝕頭
[00:12:11.840 --> 00:12:13.840]  然後他們做什麼
[00:12:13.840 --> 00:12:15.840]  他們說方言
[00:12:15.840 --> 00:12:17.840]  他們說方言
[00:12:17.840 --> 00:12:19.840]  剛才你讀到亂了
[00:12:19.840 --> 00:12:21.840]  我讀了這麼多次
[00:12:21.840 --> 00:12:23.840]  每個都讀到十一、十二節
[00:12:23.840 --> 00:12:25.840]  開始亂了
[00:12:25.840 --> 00:12:27.840]  那裏不應該亂
[00:12:27.840 --> 00:12:29.840]  整班人就去巴別塔
[00:12:29.840 --> 00:12:31.840]  無論如何
[00:12:31.840 --> 00:12:33.840]  很多人覺得
[00:12:33.840 --> 00:12:35.840]  五唇字和巴別塔有關係
[00:12:35.840 --> 00:12:37.840]  因為巴別塔
[00:12:37.840 --> 00:12:39.840]  每一個人
[00:12:39.840 --> 00:12:41.840]  變了這麼多語言
[00:12:41.840 --> 00:12:43.840]  但在這裏
[00:12:43.840 --> 00:12:45.840]  五唇節
[00:12:45.840 --> 00:12:47.840]  神就是用這麼多語言和他們說話
[00:12:47.840 --> 00:12:49.840]  沒有一個人
[00:12:49.840 --> 00:12:51.840]  需要學
[00:12:51.840 --> 00:12:53.840]  其他語言
[00:12:53.840 --> 00:12:55.840]  去明白神的話語
[00:12:55.840 --> 00:12:57.840]  自己的語言
[00:12:57.840 --> 00:12:59.840]  就聽到神的話語
[00:12:59.840 --> 00:13:01.840]  意思是這樣
[00:13:01.840 --> 00:13:03.840]  最近五唇節
[00:13:03.840 --> 00:13:05.840]  我去教會
[00:13:05.840 --> 00:13:07.840]  有位牧師就這樣說
[00:13:07.840 --> 00:13:09.840]  巴別塔
[00:13:09.840 --> 00:13:11.840]  一個語言變很多語言
[00:13:11.840 --> 00:13:13.840]  你以為
[00:13:13.840 --> 00:13:15.840]  神在五唇節
[00:13:15.840 --> 00:13:17.840]  將語言反轉
[00:13:17.840 --> 00:13:19.840]  如果那是一個咒詛
[00:13:19.840 --> 00:13:21.840]  那祝福就應該
[00:13:21.840 --> 00:13:23.840]  合一
[00:13:23.840 --> 00:13:25.840]  不是
[00:13:25.840 --> 00:13:27.840]  神是將
[00:13:27.840 --> 00:13:29.840]  很多語言
[00:13:29.840 --> 00:13:31.840]  聖化
[00:13:31.840 --> 00:13:33.840]  不是將它合一
[00:13:33.840 --> 00:13:35.840]  變成一個語言
[00:13:35.840 --> 00:13:37.840]  每個語言都可以做神的話語
[00:13:37.840 --> 00:13:39.840]  所以今天你廣東話
[00:13:39.840 --> 00:13:41.840]  韓文
[00:13:41.840 --> 00:13:43.840]  日本話
[00:13:43.840 --> 00:13:45.840]  你都可以聽到神的話語
[00:13:45.840 --> 00:13:47.840]  不需要學希伯來文
[00:13:47.840 --> 00:13:49.840]  不需要學希臘文
[00:13:49.840 --> 00:13:51.840]  我聽到之後覺得很棒
[00:13:51.840 --> 00:13:53.840]  是對的
[00:13:53.840 --> 00:13:55.840]  原來五唇節那一刻
[00:13:55.840 --> 00:13:57.840]  我們看到你讀這麼多華語
[00:13:57.840 --> 00:13:59.840]  就是這樣說
[00:13:59.840 --> 00:14:01.840]  這班人不是加利利人嗎?
[00:14:01.840 --> 00:14:03.840]  你不覺得那裡有一點諷刺嗎?
[00:14:03.840 --> 00:14:05.840]  我知道你讀的時候
[00:14:05.840 --> 00:14:07.840]  很虔誠地讀
[00:14:07.840 --> 00:14:09.840]  你不覺得那些人
[00:14:09.840 --> 00:14:11.840]  有一點諷刺嗎?
[00:14:11.840 --> 00:14:13.840]  那些不是加利利人嗎?
[00:14:13.840 --> 00:14:15.840]  如果你說那些是沙田人
[00:14:15.840 --> 00:14:17.840]  那是什麼意思呢?
[00:14:17.840 --> 00:14:19.840]  有一點諷刺
[00:14:19.840 --> 00:14:21.840]  我就想
[00:14:21.840 --> 00:14:23.840]  那些是加利利人
[00:14:23.840 --> 00:14:25.840]  什麼意思呢?
[00:14:25.840 --> 00:14:27.840]  加利利人
[00:14:27.840 --> 00:14:29.840]  他們不是在羅馬來的嗎?
[00:14:29.840 --> 00:14:31.840]  你以為那些人是在巴比倫來的嗎?
[00:14:31.840 --> 00:14:33.840]  他們是加利利人
[00:14:33.840 --> 00:14:35.840]  他們是用手賺錢的
[00:14:35.840 --> 00:14:37.840]  不是很高深教育的
[00:14:37.840 --> 00:14:39.840]  為什麼突然間會說到
[00:14:39.840 --> 00:14:41.840]  這麼好的希臘文
[00:14:41.840 --> 00:14:43.840]  他不是
[00:14:43.840 --> 00:14:45.840]  阿拉伯文也是
[00:14:45.840 --> 00:14:47.840]  我們經常以為方言是一種
[00:14:47.840 --> 00:14:49.840]  說出來沒有人知道的東西
[00:14:49.840 --> 00:14:51.840]  我告訴你
[00:14:51.840 --> 00:14:53.840]  第一次方言出現的時候
[00:14:53.840 --> 00:14:55.840]  每個人都知道他在說什麼
[00:14:55.840 --> 00:14:57.840]  每個人都聽到自己的話
[00:14:57.840 --> 00:14:59.840]  大家有沒有想過
[00:14:59.840 --> 00:15:03.840]  香港人最喜歡說廣東話
[00:15:03.840 --> 00:15:05.840]  如果今天我們真的在這裡
[00:15:05.840 --> 00:15:07.840]  一下性靈降臨
[00:15:07.840 --> 00:15:09.840]  我們開始說韓文
[00:15:09.840 --> 00:15:11.840]  日本話
[00:15:11.840 --> 00:15:13.840]  菲律賓話
[00:15:13.840 --> 00:15:15.840]  馬來話
[00:15:15.840 --> 00:15:17.840]  那些人聽到
[00:15:17.840 --> 00:15:23.840]  為什麼這個人會用流利的韓文
[00:15:23.840 --> 00:15:25.840]  說神的話
[00:15:25.840 --> 00:15:27.840]  他又沒有學過
[00:15:27.840 --> 00:15:29.840]  現在無端端說
[00:15:29.840 --> 00:15:31.840]  當時為什麼有意義要這樣做
[00:15:31.840 --> 00:15:33.840]  因為要說神的話
[00:15:33.840 --> 00:15:35.840]  要說福音給他們聽
[00:15:35.840 --> 00:15:37.840]  所以不是一個語言沒有人會聽
[00:15:37.840 --> 00:15:39.840]  後來補內就是說
[00:15:39.840 --> 00:15:41.840]  我在教會裡我寧願說一句話
[00:15:41.840 --> 00:15:43.840]  每個人都聽得懂
[00:15:43.840 --> 00:15:45.840]  比沒有人知道的好
[00:15:45.840 --> 00:15:47.840]  他的意思就是這樣
[00:15:47.840 --> 00:15:49.840]  第一次出現
[00:15:49.840 --> 00:15:51.840]  不同國家的人
[00:15:51.840 --> 00:15:53.840]  聽到神的話
[00:15:53.840 --> 00:15:55.840]  有意義為什麼要這樣說
[00:15:55.840 --> 00:15:57.840]  今天當然不是
[00:15:57.840 --> 00:15:59.840]  為什麼這樣說
[00:15:59.840 --> 00:16:01.840]  今天如果我們猜拳
[00:16:01.840 --> 00:16:03.840]  一個宗教士出去
[00:16:03.840 --> 00:16:05.840]  很辛苦的
[00:16:05.840 --> 00:16:07.840]  有學生去緬甸
[00:16:07.840 --> 00:16:09.840]  學緬甸話來傳福音
[00:16:09.840 --> 00:16:11.840]  經常在Facebook上生氣
[00:16:11.840 --> 00:16:13.840]  很慘
[00:16:13.840 --> 00:16:15.840]  最近我看到
[00:16:15.840 --> 00:16:17.840]  他要吃青蛙
[00:16:17.840 --> 00:16:19.840]  青蛙飯
[00:16:19.840 --> 00:16:21.840]  大家有沒有吃過
[00:16:21.840 --> 00:16:23.840]  我看到都覺得
[00:16:23.840 --> 00:16:25.840]  很噴心
[00:16:25.840 --> 00:16:27.840]  來傳福音
[00:16:27.840 --> 00:16:29.840]  吃飯算了
