
[00:00:00.000 --> 00:00:20.000]  (主席向天父致謝)
[00:05:00.000 --> 00:05:02.000]  呢個snowball同napoleon呢
[00:05:02.000 --> 00:05:05.000]  就彼此鬥爭爭位
[00:05:05.000 --> 00:05:08.000]  呢個拿破崙呢就獨立啲
[00:05:08.000 --> 00:05:10.000]  訓練咗嗰啲狼狗
[00:05:10.000 --> 00:05:11.000]  就叫特務
[00:05:11.000 --> 00:05:13.000]  KGB之類
[00:05:13.000 --> 00:05:15.000]  訓練啲狼狗特務
[00:05:15.000 --> 00:05:18.000]  成日喺度扣住呢一個snowball
[00:05:18.000 --> 00:05:19.000]  忽然之間有一日
[00:05:19.000 --> 00:05:21.000]  報紙出嚟啦
[00:05:21.000 --> 00:05:22.000]  動物嘅報紙出嚟
[00:05:22.000 --> 00:05:24.000]  snowball失咗蹤
[00:05:24.000 --> 00:05:26.000]  於是就謠言滿天飛
[00:05:26.000 --> 00:05:28.000]  有啲人話呢個snowball
[00:05:28.000 --> 00:05:32.000]  梗係畀個拿破崙捉咗佢呢
[00:05:32.000 --> 00:05:34.000]  用嚟制豬扒
[00:05:34.000 --> 00:05:35.000]  仲有唔係呀
[00:05:35.000 --> 00:05:38.000]  可能係嗰啲火腿
[00:05:38.000 --> 00:05:40.000]  有啲人話唔係
[00:05:40.000 --> 00:05:41.000]  佢偷走咗唔知去邊度
[00:05:41.000 --> 00:05:42.000]  去加州
[00:05:42.000 --> 00:05:44.000]  將來可能返嚟
[00:05:44.000 --> 00:05:46.000]  於是就謠言滿天飛
[00:05:46.000 --> 00:05:47.000]  個個唔敢講嘢
[00:05:47.000 --> 00:05:48.000]  一講錯嘢嘅時候呢
[00:05:48.000 --> 00:05:50.000]  個狼狗就捉咗佢
[00:05:50.000 --> 00:05:51.000]  你係反右派嘅
[00:05:51.000 --> 00:05:53.000]  你係呢一個
[00:05:53.000 --> 00:05:55.000]  你係屬於snowball派別嘅人
[00:05:55.000 --> 00:05:56.000]  就捉咗佢坐監
[00:05:56.000 --> 00:05:58.000]  於是人間蒸發
[00:05:58.000 --> 00:06:00.000]  突然之間本來一個歡樂嘅
[00:06:00.000 --> 00:06:03.000]  一個嘅動物王國
[00:06:03.000 --> 00:06:05.000]  突然之間就緊張
[00:06:05.000 --> 00:06:07.000]  個個都係冇呀
[00:06:07.000 --> 00:06:10.000]  咁動物當中其中有一隻牛呀
[00:06:10.000 --> 00:06:12.000]  嗰隻牛呢真係唔係蠻牛嚟嘅
[00:06:12.000 --> 00:06:15.000]  好老好做得工嘅牛
[00:06:15.000 --> 00:06:16.000]  叫Mr. Boxer
[00:06:16.000 --> 00:06:17.000]  忠心耿耿
[00:06:17.000 --> 00:06:19.000]  佢就相信領導
[00:06:19.000 --> 00:06:21.000]  佢相信拿破崙
[00:06:21.000 --> 00:06:23.000]  拿破崙呢所有嘅嘢都好嘅
[00:06:23.000 --> 00:06:25.000]  佢學習雷鋒叔叔嘅精神
[00:06:25.000 --> 00:06:28.000]  就一味捐購喺國家上
[00:06:28.000 --> 00:06:30.000]  呢個Mr. Boxer老啦
[00:06:30.000 --> 00:06:32.000]  開始體力衰退啦
[00:06:32.000 --> 00:06:33.000]  開始唔掂啦
[00:06:33.000 --> 00:06:35.000]  忽然之間有一日
[00:06:35.000 --> 00:06:36.000]  忽咗鐘
[00:06:36.000 --> 00:06:38.000]  Mr. Boxer唔見咗啦
[00:06:38.000 --> 00:06:40.000]  於是又日日謠言滿天飛
[00:06:40.000 --> 00:06:42.000]  有多人話Mr. Boxer去邊度
[00:06:42.000 --> 00:06:44.000]  有啲人話我去製造鹹牛肉呀
[00:06:44.000 --> 00:06:47.000]  有啲人就話去牛腩呀牛筋呀
[00:06:47.000 --> 00:06:49.000]  撼爛謠言滿天飛
[00:06:49.000 --> 00:06:51.000]  但係從此呢冇人敢再講
[00:06:51.000 --> 00:06:54.000]  因為呢敢弄而不敢言
[00:06:54.000 --> 00:06:55.000]  突然間個國家
[00:06:55.000 --> 00:06:57.000]  個氣氛
[00:06:57.000 --> 00:06:59.000]  個情況比喺中史嘅時候
[00:06:59.000 --> 00:07:01.000]  仲慘呀
[00:07:01.000 --> 00:07:02.000]  有一日
[00:07:02.000 --> 00:07:04.000]  嗰啲動物
[00:07:04.000 --> 00:07:06.000]  忽然間聽到個訊息
[00:07:06.000 --> 00:07:09.000]  點解唱國歌呢
[00:07:09.000 --> 00:07:12.000]  又唔係國慶點解國歌呢
[00:07:12.000 --> 00:07:15.000]  然後就有喇叭通穿出嚟
[00:07:15.000 --> 00:07:18.000]  今日係我哋拿破崙領袖嘅生日
[00:07:18.000 --> 00:07:20.000]  亦都係將我哋嘅國慶
[00:07:20.000 --> 00:07:21.000]  改咗做佢嘅生日上面
[00:07:21.000 --> 00:07:22.000]  嚟慶祝佢
[00:07:22.000 --> 00:07:24.000]  嘩咁都得
[00:07:24.000 --> 00:07:26.000]  於是又見下呢個拿破崙
[00:07:26.000 --> 00:07:28.000]  佢又食雞蛋
[00:07:28.000 --> 00:07:30.000]  又飲牛奶
[00:07:30.000 --> 00:07:32.000]  又食芝士
[00:07:32.000 --> 00:07:34.000]  咁全部係人一樣
[00:07:34.000 --> 00:07:36.000]  跟住冇幾耐官方發表
[00:07:36.000 --> 00:07:38.000]  因為領導好辛苦
[00:07:38.000 --> 00:07:40.000]  管治你估容易呀
[00:07:40.000 --> 00:07:41.000]  佢需要營養呀
[00:07:41.000 --> 00:07:43.000]  佢需要食啲牛奶呀
[00:07:43.000 --> 00:07:44.000]  需要飲食雞蛋呀
[00:07:44.000 --> 00:07:46.000]  食啲芝士
[00:07:46.000 --> 00:07:48.000]  先會話嗰啲動物嘩
[00:07:48.000 --> 00:07:50.000]  有一日動物起身嘅時候
[00:07:50.000 --> 00:07:52.000]  發覺
[00:07:52.000 --> 00:07:54.000]  喺個動物農莊前面
[00:07:54.000 --> 00:07:56.000]  嗰個七條界命呢
[00:07:56.000 --> 00:07:58.000]  忽然間唔同咗
[00:07:58.000 --> 00:08:00.000]  點樣唔同咗呢
[00:08:00.000 --> 00:08:02.000]  明明第一條寫住話呢
[00:08:02.000 --> 00:08:04.000]  四隻腳係好嘅
[00:08:04.000 --> 00:08:06.000]  兩隻腳係衰嘅
[00:08:06.000 --> 00:08:08.000]  英文係Four legs good, two legs bad
[00:08:08.000 --> 00:08:10.000]  突然間改咗做
[00:08:10.000 --> 00:08:12.000]  Four legs good, two legs better
[00:08:12.000 --> 00:08:16.000]  哇 變畀人改咗啦
[00:08:16.000 --> 00:08:18.000]  BAD 變咗 BETTER
[00:08:18.000 --> 00:08:20.000]  再睇清楚下第二條
[00:08:20.000 --> 00:08:22.000]  冇動物可以瞓喺床嘅
[00:08:22.000 --> 00:08:24.000]  No animal
[00:08:24.000 --> 00:08:26.000]  is allowed to sleep on a bed
[00:08:26.000 --> 00:08:28.000]  加上下表句
[00:08:28.000 --> 00:08:30.000]  Without a sheet
[00:08:30.000 --> 00:08:32.000]  冇床單嘅床
[00:08:32.000 --> 00:08:34.000]  唔可以瞓
[00:08:34.000 --> 00:08:36.000]  最後就最精彩
[00:08:36.000 --> 00:08:38.000]  所有動物都係平等嘅
[00:08:38.000 --> 00:08:40.000]  但有啲動物更加平等
[00:08:40.000 --> 00:08:42.000]  All animals are equal
[00:08:42.000 --> 00:08:44.000]  But some are more equal than others
[00:08:44.000 --> 00:08:48.000]  變哂啦
[00:08:48.000 --> 00:08:50.000]  冇幾耐呢
[00:08:50.000 --> 00:08:52.000]  拿破崙出嚟
[00:08:52.000 --> 00:08:54.000]  兩隻腳出嚟
[00:08:54.000 --> 00:08:56.000]  呢本書最後佢話
[00:08:56.000 --> 00:08:58.000]  我都分唔出邊隻係豬
[00:08:58.000 --> 00:09:00.000]  邊啲係人
[00:09:00.000 --> 00:09:02.000]  你發覺到啲豬同人呢
[00:09:02.000 --> 00:09:04.000]  就溝埋一齊
[00:09:04.000 --> 00:09:06.000]  玩埋一齊
[00:09:06.000 --> 00:09:08.000]  完全冇咗呢個動物王國
[00:09:08.000 --> 00:09:12.000]  我讀歷史嘅
[00:09:12.000 --> 00:09:14.000]  其實George Orwell 所講
[00:09:14.000 --> 00:09:16.000]  唔係講故仔嘅
[00:09:16.000 --> 00:09:18.000]  佢係批判
[00:09:18.000 --> 00:09:20.000]  蘇俄嘅革命
[00:09:20.000 --> 00:09:22.000]  和札克斯嘅鬥爭
[00:09:22.000 --> 00:09:24.000]  佢唔單止係批判蘇聯嘅革命
[00:09:24.000 --> 00:09:26.000]  佢亦都係批判
[00:09:26.000 --> 00:09:28.000]  中國嘅革命
[00:09:28.000 --> 00:09:30.000]  同埋所有嘅革命
[00:09:30.000 --> 00:09:32.000]  Philip Yancey
[00:09:32.000 --> 00:09:34.000]  一個好出名嘅美國作家
[00:09:34.000 --> 00:09:36.000]  有一次訪問呢個蘇聯真理報嘅主編
[00:09:36.000 --> 00:09:38.000]  呢個真理報嘅主編
[00:09:38.000 --> 00:09:40.000]  就講咗一句說話
[00:09:40.000 --> 00:09:42.000]  佢話我哋共產黨徒
[00:09:42.000 --> 00:09:44.000]  同你基督徒一樣
[00:09:44.000 --> 00:09:46.000]  我見到呢個社會好多唔平等
[00:09:46.000 --> 00:09:48.000]  好多人間嘅疾苦
[00:09:48.000 --> 00:09:50.000]  好多唔公義嘅事情
[00:09:50.000 --> 00:09:52.000]  所以我哋就決定
[00:09:52.000 --> 00:09:54.000]  要建立一個人間嘅天堂
[00:09:54.000 --> 00:09:56.000]  我哋就開始咗呢個革命
[00:09:56.000 --> 00:09:58.000]  開始咗呢個革命嘅時候
[00:09:58.000 --> 00:10:00.000]  推翻
[00:10:00.000 --> 00:10:02.000]  但我哋發夢都諗唔到
[00:10:02.000 --> 00:10:04.000]  我哋嘅蘇聯政府經過74年嘅事業
[00:10:04.000 --> 00:10:06.000]  經過74年嘅事業
[00:10:06.000 --> 00:10:08.000]  竟然之間
[00:10:08.000 --> 00:10:10.000]  喺我哋國家嘅歷史裏面
[00:10:10.000 --> 00:10:12.000]  係製造成一個最恐怖
[00:10:12.000 --> 00:10:14.000]  最殘忍嘅政權
[00:10:14.000 --> 00:10:16.000]  然後呢一個嘅
[00:10:16.000 --> 00:10:18.000]  主編就講咗一句說話
[00:10:18.000 --> 00:10:20.000]  我哋而家先發現到
[00:10:20.000 --> 00:10:24.000]  政制
[00:10:24.000 --> 00:10:26.000]  革命
[00:10:26.000 --> 00:10:28.000]  唔係可以能夠去改變人嘅道德
[00:10:28.000 --> 00:10:30.000]  唯有人心嘅改變
[00:10:30.000 --> 00:10:32.000]  生命
[00:10:32.000 --> 00:10:34.000]  先至可以改變
[00:10:34.000 --> 00:10:36.000]  真係
[00:10:36.000 --> 00:10:38.000]  今日我哋所講嘅革命
[00:10:38.000 --> 00:10:42.000]  你睇一睇歷史
[00:10:42.000 --> 00:10:44.000]  有邊個國家
[00:10:44.000 --> 00:10:46.000]  唔係開始嘅時候係滿有理想
[00:10:46.000 --> 00:10:50.000]  非常
[00:10:50.000 --> 00:10:52.000]  宏大的理想
[00:10:52.000 --> 00:10:54.000]  但結果
[00:10:54.000 --> 00:10:56.000]  好耐以前我睇過一齣戲叫
[00:10:56.000 --> 00:10:58.000]  《投奔怒海》
[00:10:58.000 --> 00:11:00.000]  許鞍華導演
[00:11:00.000 --> 00:11:02.000]  其中有一幕
[00:11:02.000 --> 00:11:04.000]  有一句說話就好好
[00:11:04.000 --> 00:11:06.000]  當越南嘅革命成功
[00:11:06.000 --> 00:11:08.000]  個個越共嘅領袖
[00:11:08.000 --> 00:11:10.000]  就講咗一句說話
[00:11:10.000 --> 00:11:12.000]  我哋國家就革命成功
[00:11:12.000 --> 00:11:14.000]  但我個人嘅革命就徹底失敗
[00:11:14.000 --> 00:11:16.000]  跟住佢就退隱
[00:11:16.000 --> 00:11:20.000]  我哋會問
[00:11:20.000 --> 00:11:22.000]  歷史我所睇到係乜嘢
[00:11:22.000 --> 00:11:24.000]  係乜嘢可以改變人嘅生命
[00:11:24.000 --> 00:11:26.000]  係咪靠一啲嘅政制
[00:11:26.000 --> 00:11:28.000]  係咪靠一啲嘅
[00:11:28.000 --> 00:11:30.000]  一啲嘅
[00:11:30.000 --> 00:11:32.000]  獎勵就可以改變人嘅生命
[00:11:32.000 --> 00:11:36.000]  係咪
[00:11:36.000 --> 00:11:38.000]  今日點樣可以
[00:11:38.000 --> 00:11:40.000]  真係過到平安夜
[00:11:40.000 --> 00:11:42.000]  生命
[00:11:42.000 --> 00:11:44.000]  點樣先可以真正有
[00:11:44.000 --> 00:11:46.000]  平靜安穩
[00:11:46.000 --> 00:11:48.000]  真正嘅平安夜係邊度
[00:11:48.000 --> 00:11:50.000]  正經話畀你聽
[00:11:50.000 --> 00:11:52.000]  耶穌基督嘅革命
[00:11:52.000 --> 00:11:54.000]  係一個最徹底嘅革命
[00:11:54.000 --> 00:11:56.000]  而佢歌頌耶穌基督嘅革命
[00:11:56.000 --> 00:11:58.000]  係第一首聖詩
[00:11:58.000 --> 00:12:00.000]  第一首聖詩就係瑪利亞所唱
[00:12:00.000 --> 00:12:02.000]  瑪利亞所唱嘅呢一首
[00:12:02.000 --> 00:12:04.000]  聖詩就記載喺路加福音第一章
[00:12:04.000 --> 00:12:06.000]  46節至到
[00:12:06.000 --> 00:12:08.000]  58節
[00:12:08.000 --> 00:12:10.000]  瑪利亞嘅歌頌
[00:12:10.000 --> 00:12:12.000]  46節至到49節
[00:12:12.000 --> 00:12:14.000]  路加福音第一章
[00:12:14.000 --> 00:12:16.000]  46節至56節稱為瑪利亞
[00:12:16.000 --> 00:12:18.000]  專主頌
[00:12:18.000 --> 00:12:20.000]  呢一首歌通常我哋叫
[00:12:20.000 --> 00:12:22.000]  專主頌英文呢叫
[00:12:22.000 --> 00:12:24.000]  Magnificat
[00:12:24.000 --> 00:12:26.000]  呢個字係一個拉丁文翻譯過嚟嘅
[00:12:26.000 --> 00:12:28.000]  係由一個叫
[00:12:28.000 --> 00:12:30.000]  Magaluna呢個字嚟嘅呢個係希臘文嚟嘅
[00:12:30.000 --> 00:12:32.000]  Magaluna呢個字咩意思呢
[00:12:32.000 --> 00:12:34.000]  呢個字呢亦都英文叫
[00:12:34.000 --> 00:12:36.000]  Magnify即係擴大或者係
[00:12:36.000 --> 00:12:38.000]  尊重係極之崇洋
[00:12:38.000 --> 00:12:40.000]  讚美咁嘅意思
[00:12:40.000 --> 00:12:42.000]  原來係一首讚美詩
[00:12:42.000 --> 00:12:44.000]  係瑪利亞知道
[00:12:44.000 --> 00:12:46.000]  有新人陀住耶穌基督嘅時候
[00:12:46.000 --> 00:12:48.000]  佢就不禁歡喜到
[00:12:48.000 --> 00:12:50.000]  去張揚到
[00:12:50.000 --> 00:12:52.000]  唱出呢一首歌叫做
[00:12:52.000 --> 00:12:54.000]  專主頌原來路加福音裏面
[00:12:54.000 --> 00:12:56.000]  有四首歌係非常重要
[00:12:56.000 --> 00:12:58.000]  都係同呢一個耶穌嘅出生
[00:12:58.000 --> 00:13:00.000]  好有關係嘅第一個叫做係46節
[00:13:00.000 --> 00:13:02.000]  至到56節叫專主頌
[00:13:02.000 --> 00:13:04.000]  Magnificat就係瑪利亞
[00:13:04.000 --> 00:13:06.000]  第二就叫
[00:13:06.000 --> 00:13:08.000]  Benedictus 拉丁文嚟嘅
[00:13:08.000 --> 00:13:10.000]  Benedictus呢個字係一張
[00:13:10.000 --> 00:13:12.000]  68節至到79節
[00:13:12.000 --> 00:13:14.000]  就係撒加利亞所唱嘅叫以色列頌
[00:13:14.000 --> 00:13:16.000]  第三個呢叫
[00:13:16.000 --> 00:13:18.000]  Gloria in Excelsis
[00:13:18.000 --> 00:13:20.000]  係叫榮耀頌
[00:13:20.000 --> 00:13:22.000]  就係二張14節
[00:13:22.000 --> 00:13:24.000]  最落咩呢就叫西面就叫
[00:13:24.000 --> 00:13:26.000]  Narc Dimitris 第二張29節32節
[00:13:26.000 --> 00:13:28.000]  所有呢四首詩
[00:13:28.000 --> 00:13:30.000]  拉丁文呢我哋叫做
[00:13:30.000 --> 00:13:32.000]  Enel Enel咩意思呢
[00:13:32.000 --> 00:13:34.000]  可以唱可以歌頌
[00:13:34.000 --> 00:13:36.000]  係歌頌耶穌基督嘅出生
[00:13:36.000 --> 00:13:38.000]  今日我哋主要係睇呢個專主頌
[00:13:38.000 --> 00:13:40.000]  專主頌係分咗三部份
[00:13:40.000 --> 00:13:42.000]  第一部份
[00:13:42.000 --> 00:13:44.000]  係瑪利亞
[00:13:44.000 --> 00:13:46.000]  佢知道佢
[00:13:46.000 --> 00:13:48.000]  新人係從聖靈
[00:13:48.000 --> 00:13:50.000]  懷孕而你所懷嘅胎
[00:13:50.000 --> 00:13:52.000]  就係呢個救世主嘅時候
[00:13:52.000 --> 00:13:54.000]  佢不禁去讚美上帝
[00:13:54.000 --> 00:13:56.000]  呢個係46節至79節
[00:13:56.000 --> 00:13:58.000]  第二段就係
[00:13:58.000 --> 00:14:00.000]  講到出世呢位耶穌基督
[00:14:00.000 --> 00:14:02.000]  出世呢位耶穌基督
[00:14:02.000 --> 00:14:04.000]  佢帶嚟嘅係一個徹頭徹底嘅革命
[00:14:04.000 --> 00:14:06.000]  係耶穌基督嘅革命
[00:14:06.000 --> 00:14:08.000]  係54節至56節
[00:14:08.000 --> 00:14:10.000]  最後
[00:14:10.000 --> 00:14:12.000]  50節至53節
[00:14:12.000 --> 00:14:14.000]  最後耶穌基督嘅救贖大功
[00:14:14.000 --> 00:14:16.000]  係乜嘢人先可以得著
[00:14:16.000 --> 00:14:18.000]  就係54節至56節
[00:14:18.000 --> 00:14:20.000]  首先我哋睇第一段
[00:14:20.000 --> 00:14:22.000]  46節至49節
[00:14:22.000 --> 00:14:24.000]  瑪利亞說我心尊主為大
[00:14:24.000 --> 00:14:26.000]  我寧以我的神救主為樂
[00:14:26.000 --> 00:14:28.000]  因為他顧念他使類的卑微
[00:14:28.000 --> 00:14:30.000]  從今以後萬代要稱我有福
[00:14:30.000 --> 00:14:32.000]  那有權能的
[00:14:32.000 --> 00:14:34.000]  為我成就了大事
