
[00:00:00.000 --> 00:00:05.600]  平靜風浪這件事
[00:08:00.800 --> 00:08:04.000]  因為我們看到風浪打下來的時候
[00:08:04.000 --> 00:08:05.600]  水下到船艙
[00:08:05.600 --> 00:08:06.800]  有兩層的
[00:08:06.800 --> 00:08:10.480]  有些不是和我們主要學課本
[00:08:10.480 --> 00:08:11.920]  多數耶穌平靜風浪
[00:08:11.920 --> 00:08:13.520]  就站在很小的那些
[00:08:13.520 --> 00:08:15.120]  整群塞在一起
[00:08:15.120 --> 00:08:16.400]  好像屈蛇那樣
[00:08:16.400 --> 00:08:17.600]  不是的
[00:08:17.600 --> 00:08:20.000]  船有一定尺寸
[00:08:20.560 --> 00:08:25.760]  不是硬是加一些其他的消息
[00:08:25.760 --> 00:08:27.280]  而是我想告訴大家
[00:08:27.280 --> 00:08:29.440]  那架船其實也挺穩的
[00:08:29.440 --> 00:08:31.200]  坐了13個人
[00:08:31.200 --> 00:08:35.520]  於是還有其他船浩浩蕩蕩的過去
[00:08:35.520 --> 00:08:37.600]  當時是這樣的場面
[00:08:37.600 --> 00:08:39.280]  好
[00:08:39.280 --> 00:08:41.360]  接著我們說
[00:08:41.360 --> 00:08:42.800]  事件發生了
[00:08:42.800 --> 00:08:45.760]  去到嘉利尼海中心
[00:08:45.760 --> 00:08:46.960]  某一個時間裡面
[00:08:46.960 --> 00:08:49.600]  本來很平靜的那個海
[00:08:49.600 --> 00:08:51.440]  突然間聖經說
[00:08:51.440 --> 00:08:53.920]  就翻起風浪
[00:08:53.920 --> 00:08:55.760]  在馬福音說
[00:08:55.760 --> 00:08:57.840]  忽然起了狂風
[00:08:57.840 --> 00:09:00.080]  Lilac
[00:09:00.080 --> 00:09:01.600]  這個希臘文
[00:09:01.600 --> 00:09:03.760]  其實英文也好
[00:09:03.760 --> 00:09:04.960]  Hurricane
[00:09:04.960 --> 00:09:07.200]  其實是很大的風
[00:09:07.200 --> 00:09:10.080]  很大風可能叫巨風
[00:09:10.080 --> 00:09:11.600]  所以我譯作巨風
[00:09:11.600 --> 00:09:14.240]  這個風是來得很突然
[00:09:14.240 --> 00:09:15.760]  很大
[00:09:15.760 --> 00:09:22.160]  你說會的嗎
[00:09:22.160 --> 00:09:24.720]  會的
[00:09:24.720 --> 00:09:28.800]  如果你認識巴勒斯坦的地理
[00:09:28.800 --> 00:09:31.600]  你就知道這件事是絕對有可能
[00:09:31.600 --> 00:09:36.960]  因為我們說在這個嘉利尼海
[00:09:36.960 --> 00:09:40.240]  本來很多時候都是平靜的
[00:09:40.240 --> 00:09:42.000]  大家有沒有印象
[00:09:42.960 --> 00:09:46.080]  路加福音有時候叫嘉利尼海做什麼
[00:09:46.080 --> 00:09:48.720]  格尼薩勒湖
[00:09:48.720 --> 00:09:50.560]  湖和海的分別
[00:09:50.560 --> 00:09:52.080]  海是有波浪的
[00:09:52.080 --> 00:09:54.800]  湖就是因為比較平靜
[00:09:54.800 --> 00:09:56.000]  所以叫做湖
[00:09:56.000 --> 00:09:57.600]  所以這個其實是海
[00:09:57.600 --> 00:10:01.920]  不過平靜到好像湖一樣
[00:10:01.920 --> 00:10:03.520]  所以有人叫它湖
[00:10:03.520 --> 00:10:06.640]  所以嘉利尼海一般來說是很平靜的
[00:10:06.640 --> 00:10:07.680]  不過
[00:10:07.680 --> 00:10:10.480]  它可以毫無預料
[00:10:10.480 --> 00:10:13.040]  也毫無警告
[00:10:13.040 --> 00:10:16.000]  突然間就有很大的強風
[00:10:16.000 --> 00:10:18.240]  你說有這樣的情況嗎
[00:10:18.240 --> 00:10:19.200]  有的
[00:10:19.200 --> 00:10:21.040]  因為在地理形勢裡面
[00:10:21.040 --> 00:10:25.120]  嘉利尼海其實在水平線之下
[00:10:25.120 --> 00:10:29.040]  嘉利尼海水平線之下有680多尺
[00:10:29.040 --> 00:10:30.160]  不少的
[00:10:30.160 --> 00:10:31.360]  水平線下
[00:10:31.360 --> 00:10:35.040]  然後嘉利尼海周圍圍著
[00:10:35.040 --> 00:10:38.640]  尤其是東邊北邊有高山
[00:10:38.640 --> 00:10:41.920]  高山平均差不多有2,000尺
[00:10:41.920 --> 00:10:45.600]  所以我們說2,000尺加上680多尺
[00:10:45.600 --> 00:10:47.680]  差不多接近3,000尺
[00:10:47.680 --> 00:10:49.120]  2,000多3,000尺
[00:10:49.120 --> 00:10:51.360]  距離有什麼特別呢
[00:10:51.360 --> 00:10:54.000]  就是說周圍包著山
[00:10:54.000 --> 00:10:57.840]  所有從東邊和北邊吹過來的風
[00:10:57.840 --> 00:10:59.520]  多數被山擋住了
[00:10:59.520 --> 00:11:03.840]  所以它擋住就像一個內陸湖一樣
[00:11:03.840 --> 00:11:05.920]  一個內陸海或者內陸湖
[00:11:05.920 --> 00:11:08.880]  所以水平是非常平靜的
[00:11:08.880 --> 00:11:10.400]  因為風不能來到
[00:11:10.400 --> 00:11:11.600]  不過
[00:11:11.600 --> 00:11:18.400]  如果偶爾有些風大到連山都頂不住
[00:11:18.400 --> 00:11:20.080]  就是說越過山
[00:11:20.080 --> 00:11:24.960]  吹到湖上或者海上的時候
[00:11:24.960 --> 00:11:26.880]  這個風一定是很強
[00:11:26.880 --> 00:11:28.320]  強到一個地步
[00:11:28.320 --> 00:11:29.840]  你想都想不到
[00:11:29.840 --> 00:11:30.720]  本來很平靜的
[00:11:30.720 --> 00:11:32.400]  突然間風很大
[00:11:32.400 --> 00:11:34.720]  一吹整個海就翻騰
[00:11:34.720 --> 00:11:38.880]  所以這個完全是合當時的情況
[00:11:38.880 --> 00:11:42.400]  當天所發生的就是這樣一件事
[00:11:42.400 --> 00:11:44.480]  大家出海的時候可能風平浪靜
[00:11:44.480 --> 00:11:47.600]  或者起碼陽光燦爛
[00:11:47.600 --> 00:11:51.040]  總之是很安全的
[00:11:51.040 --> 00:11:51.920]  一邊出海
[00:11:51.920 --> 00:11:53.520]  突然間翻起風浪
[00:11:53.520 --> 00:11:55.920]  突然間翻起風浪的時候
[00:11:55.920 --> 00:11:59.760]  這次就和早上那種情況不同了
[00:11:59.760 --> 00:12:02.080]  早上那種情況就是人生
[00:12:02.080 --> 00:12:04.160]  剛才我們說人生總是有困難的
[00:12:04.160 --> 00:12:05.440]  你和我都有困難
[00:12:05.440 --> 00:12:06.720]  不過這些困難
[00:12:06.720 --> 00:12:07.840]  我們這麼多年積
[00:12:07.840 --> 00:12:08.640]  這麼多年經驗
[00:12:08.640 --> 00:12:09.440]  這麼多人脈
[00:12:09.440 --> 00:12:10.240]  這麼多東西
[00:12:10.240 --> 00:12:13.120]  有這麼多把握
[00:12:13.120 --> 00:12:16.240]  始終麻煩一些
[00:12:16.240 --> 00:12:17.600]  但是都會解決的
[00:12:17.600 --> 00:12:22.320]  但是人生有些事情突然間發生的時候
[00:12:22.320 --> 00:12:23.520]  來到的時候
[00:12:23.520 --> 00:12:25.600]  你發覺是無能為力的
[00:12:25.600 --> 00:12:27.440]  人生總有些時刻
[00:12:27.440 --> 00:12:28.320]  你發覺
[00:12:28.320 --> 00:12:31.360]  我用了三毛這三個字
[00:12:31.360 --> 00:12:33.840]  就是說毫無準備
[00:12:34.720 --> 00:12:36.240]  無能為力
[00:12:36.240 --> 00:12:39.600]  然後求助無門
[00:12:39.600 --> 00:12:41.600]  你有沒有經驗過這件事
[00:12:41.600 --> 00:12:42.800]  我也會經驗到
[00:12:42.800 --> 00:12:44.240]  真的
[00:12:44.240 --> 00:12:47.120]  人生你想都想不到的時候
[00:12:47.120 --> 00:12:49.440]  通常沒有預告給你聽
[00:12:49.440 --> 00:12:51.440]  突然間就來毫無準備
[00:12:51.440 --> 00:12:53.680]  就好像我們剛才說
[00:12:53.680 --> 00:12:55.440]  海本來沒事的
[00:12:55.440 --> 00:12:56.720]  出去的時候樣樣都好
[00:12:56.720 --> 00:12:57.680]  有沒有經驗
[00:12:57.680 --> 00:12:58.640]  有經驗的
[00:12:58.640 --> 00:12:59.680]  那些是漁民
[00:12:59.680 --> 00:13:01.120]  很多都是做打魚的
[00:13:01.120 --> 00:13:03.040]  怎麼會不知道什麼時候過去
[00:13:03.040 --> 00:13:04.800]  風浪翻騰的時候
[00:13:04.800 --> 00:13:06.240]  不會出海
[00:13:06.240 --> 00:13:07.440]  大家都想不到
[00:13:07.440 --> 00:13:08.320]  想都想不到
[00:13:08.320 --> 00:13:09.920]  我們說做夢都沒想過
[00:13:09.920 --> 00:13:13.440]  有時候人生的打擊
[00:13:13.440 --> 00:13:15.440]  危難一來的時候
[00:13:15.440 --> 00:13:17.120]  你真的有這樣的感覺
[00:13:17.120 --> 00:13:19.360]  我自己都很深感受
[00:13:19.360 --> 00:13:20.960]  我相信門徒更加感受
[00:13:20.960 --> 00:13:24.480]  我還記得我自己
[00:13:24.480 --> 00:13:27.360]  以前太太癌症的時候
[00:13:27.360 --> 00:13:29.680]  最初收到這個消息
[00:13:29.680 --> 00:13:31.200]  那時候的心情
[00:13:31.200 --> 00:13:32.720]  雖然是幾十年前
[00:13:32.720 --> 00:13:34.000]  但是心裡面
[00:13:34.000 --> 00:13:35.920]  那種感覺到今天還記得
[00:13:35.920 --> 00:13:38.880]  那時候我們剛剛在英國
[00:13:38.880 --> 00:13:40.400]  讀完神學回來
[00:13:40.400 --> 00:13:42.720]  在神學院開始教書
[00:13:42.720 --> 00:13:44.240]  前途一片光明
[00:13:44.240 --> 00:13:46.800]  有學校有宿舍
[00:13:46.800 --> 00:13:48.080]  兩個女兒
[00:13:48.080 --> 00:13:50.880]  尤其是大女兒找到學校
[00:13:50.880 --> 00:13:53.440]  就熬完幾年了
[00:13:53.440 --> 00:13:55.760]  回來神學院有地方
[00:13:55.760 --> 00:13:59.600]  於是就好好地開始我侍奉的事業
[00:14:01.520 --> 00:14:03.120]  這件事很好
[00:14:03.120 --> 00:14:05.120]  我太太就說
[00:14:05.120 --> 00:14:07.120]  當日她說我都熬了幾年了
[00:14:07.120 --> 00:14:08.400]  在外國
[00:14:08.400 --> 00:14:10.720]  現在回到香港叫做安頓
[00:14:10.720 --> 00:14:13.440]  不如我又想有些我自己喜歡做的事
[00:14:13.440 --> 00:14:15.280]  尤其是她很喜歡唱歌
[00:14:15.280 --> 00:14:17.040]  不如我又試試學唱歌
[00:14:17.040 --> 00:14:18.080]  我好啊
[00:14:18.080 --> 00:14:19.760]  於是就找到一個
[00:14:19.760 --> 00:14:22.400]  很好的歌唱家姐妹
[00:14:22.400 --> 00:14:23.680]  願意教她
[00:14:23.680 --> 00:14:25.200]  安排了時間
[00:14:25.200 --> 00:14:27.200]  就在這個時間裡面
[00:14:27.200 --> 00:14:30.800]  偶爾發覺她胸部有一點硬硬的
[00:14:30.800 --> 00:14:31.760]  我說不要了
[00:14:31.760 --> 00:14:32.560]  小心點
[00:14:32.560 --> 00:14:33.760]  人家說不知道有沒有什麼事
[00:14:33.760 --> 00:14:36.160]  不如做個檢查
[00:14:36.160 --> 00:14:38.800]  沒有想過有任何事情發生
[00:14:38.800 --> 00:14:40.000]  那也是好的
[00:14:40.000 --> 00:14:41.040]  很久沒有檢查了
[00:14:41.040 --> 00:14:42.640]  幾年在英國都沒有檢查過
[00:14:42.640 --> 00:14:44.880]  於是就進了浸會醫院做檢查
[00:14:44.880 --> 00:14:46.400]  檢查的時候
[00:14:46.400 --> 00:14:48.720]  我還記得那天早上我們收拾行李就走了
[00:14:48.720 --> 00:14:50.240]  檢查完了
[00:14:50.240 --> 00:14:52.560]  於是那天我們就收拾行李
[00:14:52.560 --> 00:14:52.960]  下午
[00:14:52.960 --> 00:14:55.280]  因為下午我還要回到學校
[00:14:55.280 --> 00:14:58.000]  神學院那裡準備好課程
[00:14:58.000 --> 00:14:59.280]  第二天要教書
[00:14:59.280 --> 00:15:00.480]  太太有其他事
[00:15:00.480 --> 00:15:01.200]  正在收拾
[00:15:01.200 --> 00:15:02.000]  收拾的時候
[00:15:02.000 --> 00:15:05.120]  我還記得主診醫生進來
[00:15:05.120 --> 00:15:06.160]  主診醫生進來
[00:15:06.160 --> 00:15:10.560]  我太太在病房
[00:15:10.560 --> 00:15:12.800]  不知道是不是醫生
[00:15:12.800 --> 00:15:16.480]  不一定需要有什麼輔導訓練
[00:15:16.480 --> 00:15:17.680]  所以說起來很值得
[00:15:17.680 --> 00:15:19.200]  我最記得的醫生
[00:15:19.200 --> 00:15:21.680]  看著我太太進來
[00:15:21.680 --> 00:15:24.080]  癌症
[00:15:24.080 --> 00:15:26.000]  後期
[00:15:26.000 --> 00:15:27.040]  馬上做手術
[00:15:27.040 --> 00:15:28.800]  我最記得這三句話
[00:15:28.800 --> 00:15:30.720]  我們三個看著她
[00:15:30.720 --> 00:15:31.680]  腦袋空白
[00:15:31.680 --> 00:15:32.640]  你知不知道
[00:15:32.640 --> 00:15:34.240]  什麼事
[00:15:34.240 --> 00:15:36.240]  為什麼會淋到我們身上
[00:15:36.240 --> 00:15:37.840]  我們聽過別人有
[00:15:37.840 --> 00:15:39.440]  永遠做夢都沒有想過
[00:15:39.440 --> 00:15:41.200]  我們家人有沒有這些遺傳
[00:15:41.200 --> 00:15:42.880]  什麼都沒有
[00:15:42.880 --> 00:15:46.240]  接著我最記得
[00:15:46.240 --> 00:15:48.800]  真的說完
[00:15:48.800 --> 00:15:50.240]  話還沒說完
[00:15:50.240 --> 00:15:52.560]  有兩個護士就推著
[00:15:52.560 --> 00:15:54.640]  就推著床進來
[00:15:54.640 --> 00:15:57.120]  一滴滴我太太過去隔壁那張床
[00:15:57.120 --> 00:15:59.360]  就推了出去
[00:15:59.360 --> 00:16:01.600]  我都不知道什麼事
[00:16:01.600 --> 00:16:03.520]  我都不知道跟不跟她好
[00:16:03.520 --> 00:16:04.320]  我還在想
[00:16:04.320 --> 00:16:05.760]  我跟不跟她好
[00:16:05.760 --> 00:16:07.520]  跟她好做手術的時候
[00:16:07.520 --> 00:16:08.640]  我站在哪裡
[00:16:08.640 --> 00:16:09.440]  我都還沒想完
[00:16:09.440 --> 00:16:10.560]  她就走了
[00:16:10.560 --> 00:16:12.480]  自己剩下自己一個人在房間
[00:16:12.480 --> 00:16:14.880]  我最記得看著窗口外
[00:16:14.880 --> 00:16:16.160]  腦袋空白
[00:16:16.160 --> 00:16:16.960]  只有一句話
[00:16:16.960 --> 00:16:17.760]  怎麼辦
[00:16:17.760 --> 00:16:19.920]  怎麼辦
[00:16:19.920 --> 00:16:22.320]  有時候危難一來的時候
[00:16:22.320 --> 00:16:24.640]  毫無準備
[00:16:24.640 --> 00:16:25.760]  好像門徒一樣
[00:16:25.760 --> 00:16:27.040]  想都沒有想過
[00:16:27.040 --> 00:16:28.320]  好好的一天
[00:16:28.320 --> 00:16:30.320]  突然間有這麼大的風
[00:16:30.320 --> 00:16:31.760]  來的時候
[00:16:31.760 --> 00:16:33.760]  無能為力
[00:16:33.760 --> 00:16:36.320]  這裡有幾個聖經記載
[00:16:36.320 --> 00:16:37.760]  我夾起來你就看到
[00:16:37.760 --> 00:16:39.840]  有幾個形容詞都很強烈
[00:16:39.840 --> 00:16:41.680]  他說海浪
[00:16:41.680 --> 00:16:45.360]  波浪掩蓋整艘船
[00:16:45.360 --> 00:16:48.400]  波浪打進船艙
[00:16:48.400 --> 00:16:50.240]  船艙都差不多滿了水
[00:16:50.240 --> 00:16:53.680]  船艙的水一直積上來
[00:16:53.680 --> 00:16:54.560]  是不是危險
[00:16:54.560 --> 00:16:56.560]  然後盧家輝簡單說
[00:16:56.560 --> 00:16:58.080]  甚是危險
[00:16:58.080 --> 00:17:00.000]  一句話
[00:17:00.000 --> 00:17:01.920]  危險到什麼地步
[00:17:01.920 --> 00:17:03.920]  危險到這一班
[00:17:03.920 --> 00:17:05.120]  本來很熟水性
[00:17:05.120 --> 00:17:08.480]  應該有不少打魚的人
[00:17:08.480 --> 00:17:10.720]  都讀聖經記得
[00:17:10.720 --> 00:17:11.840]  叫醒耶穌
[00:17:11.840 --> 00:17:13.280]  救命啊救命
[00:17:13.280 --> 00:17:14.400]  我們死了
[00:17:14.400 --> 00:17:16.320]  你不理我們
[00:17:16.320 --> 00:17:18.720]  連這些熟水性
[00:17:18.720 --> 00:17:19.920]  有經驗的人
[00:17:19.920 --> 00:17:21.280]  都說要死了
[00:17:21.280 --> 00:17:22.880]  不行了
[00:17:22.880 --> 00:17:23.920]  我們相信
[00:17:23.920 --> 00:17:24.960]  他們從來都沒見過
[00:17:24.960 --> 00:17:28.320]  這麼大的風浪
[00:17:28.320 --> 00:17:29.760]  你說你厲害
[00:17:29.760 --> 00:17:31.600]  你說你有經驗
[00:17:31.600 --> 00:17:32.480]  是啊
