
[00:00:00.000 --> 00:00:06.000]  第一次來到大家當中
[00:07:25.000 --> 00:07:27.000]  未來20年繼續努力
[00:07:27.000 --> 00:07:29.000]  譬如巴哈的音樂
[00:07:29.000 --> 00:07:31.000]  我覺得是很美麗的
[00:07:31.000 --> 00:07:33.000]  你要看到這些美麗
[00:07:33.000 --> 00:07:35.000]  你要看到巴哈音樂的結構
[00:07:35.000 --> 00:07:37.000]  你看到它的melody
[00:07:37.000 --> 00:07:39.000]  上上下下
[00:07:39.000 --> 00:07:41.000]  這些叫做counterpunch
[00:07:41.000 --> 00:07:44.000]  如果technically就叫做玩這種遊戲
[00:07:44.000 --> 00:07:46.000]  上上下下變化同一個melody
[00:07:46.000 --> 00:07:48.000]  有時左手彈有時右手彈
[00:07:48.000 --> 00:07:51.000]  有時總之轉一圈
[00:07:51.000 --> 00:07:53.000]  如果你聽到這些結構
[00:07:53.000 --> 00:07:54.000]  很好玩的
[00:07:54.000 --> 00:07:57.000]  巴哈是天才中的天才
[00:07:57.000 --> 00:07:59.000]  一個melody可以玩幾十個遊戲
[00:07:59.000 --> 00:08:01.000]  每次都不同
[00:08:01.000 --> 00:08:04.000]  不過如果你不懂得聽結構
[00:08:04.000 --> 00:08:06.000]  巴哈的音樂就很混亂
[00:08:06.000 --> 00:08:08.000]  巴哈的音樂就不同
[00:08:08.000 --> 00:08:09.000]  soulpan的
[00:08:09.000 --> 00:08:11.000]  soulpan的音樂有一個很明顯的melody
[00:08:11.000 --> 00:08:13.000]  聽起來很浪漫
[00:08:13.000 --> 00:08:15.000]  巴哈的音樂其實都有melody
[00:08:15.000 --> 00:08:17.000]  不過你要用腦去想
[00:08:17.000 --> 00:08:19.000]  才能聽到melody在哪裏
[00:08:19.000 --> 00:08:21.000]  完全不同
[00:08:21.000 --> 00:08:23.000]  其實不是要教你音樂
[00:08:23.000 --> 00:08:26.000]  我覺得巴哈音樂的美麗
[00:08:26.000 --> 00:08:28.000]  是客觀地存在的
[00:08:28.000 --> 00:08:30.000]  不過你要有某一種
[00:08:30.000 --> 00:08:33.000]  預備好的心態
[00:08:33.000 --> 00:08:35.000]  或者有一個mind frame
[00:08:35.000 --> 00:08:39.000]  有一個心思意念的形態
[00:08:39.000 --> 00:08:41.000]  你才能聽到那種美麗
[00:08:41.000 --> 00:08:43.000]  私人就說
[00:08:43.000 --> 00:08:45.000]  其實大自然的美麗都在這裏
[00:08:45.000 --> 00:08:48.000]  不過我們就要學習信心的角度聽
[00:08:48.000 --> 00:08:49.000]  所以它無言無語
[00:08:49.000 --> 00:08:51.000]  它不是逼你去聽的
[00:08:51.000 --> 00:08:55.000]  不過但是如果你有正確的態度去聽
[00:08:55.000 --> 00:08:57.000]  其實什麼時候都在這裏
[00:08:57.000 --> 00:08:59.000]  或者套用另一個比喻
[00:08:59.000 --> 00:09:01.000]  音樂不知道大家怎樣
[00:09:01.000 --> 00:09:04.000]  不知道大家有沒有遇過一些
[00:09:04.000 --> 00:09:06.000]  depressed
[00:09:06.000 --> 00:09:09.000]  所謂患了抑鬱症的病人
[00:09:09.000 --> 00:09:13.000]  如果你有機會聽一些患抑鬱症的病人
[00:09:13.000 --> 00:09:16.000]  抑鬱症發的時候
[00:09:16.000 --> 00:09:19.000]  他覺得全世界的東西都很討厭
[00:09:19.000 --> 00:09:21.000]  我不知道有沒有聽過抑鬱症的人
[00:09:21.000 --> 00:09:23.000]  講回他的故事
[00:09:23.000 --> 00:09:25.000]  那些人是不想出街的
[00:09:25.000 --> 00:09:28.000]  因為他覺得出街看到巴士都很討厭
[00:09:28.000 --> 00:09:30.000]  你覺得普通一件東西
[00:09:30.000 --> 00:09:32.000]  他覺得很討厭
[00:09:32.000 --> 00:09:35.000]  或者有時候他會覺得東西很威脅他的
[00:09:35.000 --> 00:09:37.000]  當你有抑鬱症的時候
[00:09:37.000 --> 00:09:39.000]  你走出街就覺得
[00:09:39.000 --> 00:09:41.000]  每個人都好像很討厭你
[00:09:41.000 --> 00:09:43.000]  你看到每個人都很討厭你
[00:09:43.000 --> 00:09:44.000]  你又很討厭他
[00:09:44.000 --> 00:09:45.000]  其實那些人不理你
[00:09:45.000 --> 00:09:47.000]  到處走你什麼時候會到處看
[00:09:47.000 --> 00:09:48.000]  到處的人
[00:09:48.000 --> 00:09:49.000]  我很討厭你
[00:09:49.000 --> 00:09:51.000]  你不會做這些事情
[00:09:51.000 --> 00:09:54.000]  但抑鬱症的人會走出街都覺得
[00:09:54.000 --> 00:09:58.000]  每個人都好像他的敵人一樣
[00:09:58.000 --> 00:10:01.000]  這種感受是很難
[00:10:01.000 --> 00:10:03.000]  你沒有這樣的經驗是很難解釋的
[00:10:03.000 --> 00:10:05.000]  為什麼這樣不知道的
[00:10:05.000 --> 00:10:07.000]  不合理性不合理性的
[00:10:07.000 --> 00:10:09.000]  不過抑鬱症的人都知道不合理性的
[00:10:09.000 --> 00:10:12.000]  但是當他的病來到的時候
[00:10:12.000 --> 00:10:14.000]  他控制不了自己
[00:10:14.000 --> 00:10:18.000]  所以窮倉術說生命的恐懼
[00:10:18.000 --> 00:10:19.000]  支天術說
[00:10:19.000 --> 00:10:21.000]  每樣東西都威脅他
[00:10:21.000 --> 00:10:24.000]  這是他自己都控制不了的感受
[00:10:24.000 --> 00:10:25.000]  私人就說
[00:10:25.000 --> 00:10:29.000]  如果我們能夠以信心看這個世界
[00:10:29.000 --> 00:10:30.000]  反過來
[00:10:30.000 --> 00:10:33.000]  原來整個世界都很美麗的
[00:10:33.000 --> 00:10:36.000]  你平時看到太陽下山
[00:10:36.000 --> 00:10:39.000]  有些人看到太陽下山要趕著上班
[00:10:39.000 --> 00:10:41.000]  私人看到太陽下山
[00:10:41.000 --> 00:10:44.000]  就好像太陽奔走
[00:10:44.000 --> 00:10:46.000]  要回到家裡那樣
[00:10:46.000 --> 00:10:48.000]  那種美麗的心態
[00:10:48.000 --> 00:10:54.000]  那些人就說你有沒有這樣的眼光
[00:10:54.000 --> 00:10:55.000]  可以這麼說
[00:10:55.000 --> 00:10:58.000]  這樣的眼光去看到這個世界
[00:10:58.000 --> 00:11:01.000]  如果你能夠這樣看到這個世界
[00:11:01.000 --> 00:11:04.000]  你才真正看到神的榮耀
[00:11:04.000 --> 00:11:07.000]  你才真正是所謂神的兒女
[00:11:07.000 --> 00:11:08.000]  如果你是神的兒女
[00:11:08.000 --> 00:11:11.000]  你就可以這樣看到這個世界
[00:11:11.000 --> 00:11:15.000]  所以其實讀神學為何事呢
[00:11:15.000 --> 00:11:17.000]  今天是神學主日
[00:11:17.000 --> 00:11:20.000]  其實有些人覺得讀神學很抽象
[00:11:20.000 --> 00:11:22.000]  但其實神學其中一個目的
[00:11:22.000 --> 00:11:24.000]  就是幫助我們明白
[00:11:24.000 --> 00:11:28.000]  19篇1到6節所說的
[00:11:28.000 --> 00:11:33.000]  這個世界是怎樣說說神的榮耀
[00:11:33.000 --> 00:11:34.000]  舉個例子說
[00:11:34.000 --> 00:11:38.000]  剛才子直讀science的時候
[00:11:38.000 --> 00:11:42.000]  都覺得這個世界創造很奇妙
[00:11:42.000 --> 00:11:44.000]  其實現在有些science
[00:11:44.000 --> 00:11:46.000]  現代的science都發覺有時真的挺妙
[00:11:46.000 --> 00:11:51.000]  大家有沒有聽過一個叫cosmic and tropic principles
[00:11:51.000 --> 00:11:52.000]  不知道有沒有人聽過
[00:11:52.000 --> 00:11:54.000]  這個叫cosmic and tropic principles
[00:11:54.000 --> 00:11:56.000]  意思就是說
[00:11:56.000 --> 00:11:58.000]  如果你讀一些譬如physics
[00:11:58.000 --> 00:12:00.000]  一些很fundamental的physics理論
[00:12:00.000 --> 00:12:02.000]  理論有很多constant的
[00:12:02.000 --> 00:12:04.000]  很多一些定數
[00:12:04.000 --> 00:12:08.000]  譬如poton和electron atomic weight的比例
[00:12:08.000 --> 00:12:10.000]  這些是fixed number
[00:12:10.000 --> 00:12:11.000]  為何是這樣呢
[00:12:11.000 --> 00:12:12.000]  physics theory沒有答案
[00:12:12.000 --> 00:12:15.000]  It just happened that way
[00:12:15.000 --> 00:12:17.000]  但這些It just happened that way的
[00:12:17.000 --> 00:12:19.000]  一些constant
[00:12:19.000 --> 00:12:22.000]  剛剛令到生命可以出現
[00:12:22.000 --> 00:12:23.000]  為何會這樣呢
[00:12:23.000 --> 00:12:24.000]  不知道的
[00:12:24.000 --> 00:12:27.000]  起碼現在的物理學理論解釋不到
[00:12:27.000 --> 00:12:31.000]  不過事實上就好像這個世界設計得到
[00:12:31.000 --> 00:12:35.000]  剛剛可以讓生命能夠誕生出來
[00:12:35.000 --> 00:12:37.000]  譬如舉一個例子
[00:12:37.000 --> 00:12:41.000]  我爸爸以前在中大教organic chem
[00:12:41.000 --> 00:12:42.000]  不知道大家知不知道
[00:12:42.000 --> 00:12:44.000]  organic chem是讀什麼叫organic chem呢
[00:12:44.000 --> 00:12:45.000]  不知道
[00:12:45.000 --> 00:12:46.000]  隨便吧
[00:12:46.000 --> 00:12:50.000]  organic chem通常就是讀和carbon有關的東西
[00:12:50.000 --> 00:12:53.000]  即是反應和carbon有關的chemistry
[00:12:53.000 --> 00:12:54.000]  organic chem
[00:12:54.000 --> 00:12:56.000]  carbon有一種很特別的
[00:12:56.000 --> 00:12:58.000]  就是碳有一種很特別的特質
[00:12:58.000 --> 00:13:00.000]  不知道大家知不知道
[00:13:00.000 --> 00:13:04.000]  碳一種很特別的特質就是碳是很reactive的
[00:13:04.000 --> 00:13:07.000]  就是碳和什麼東西都有化學反應的
[00:13:07.000 --> 00:13:09.000]  因為碳有這種化學
[00:13:09.000 --> 00:13:10.000]  就是這麼奇怪
[00:13:10.000 --> 00:13:12.000]  和什麼都有反應的
[00:13:12.000 --> 00:13:13.000]  就是一拍就是這樣
[00:13:13.000 --> 00:13:15.000]  碳和什麼都可以拍過來的
[00:13:15.000 --> 00:13:19.000]  因為碳有這樣的特質的時候
[00:13:19.000 --> 00:13:21.000]  所以才可以有生命的出現
[00:13:21.000 --> 00:13:22.000]  你知道有沒有想過
[00:13:22.000 --> 00:13:25.000]  你的身體其實是一個化學煲
[00:13:25.000 --> 00:13:26.000]  我現在說話
[00:13:26.000 --> 00:13:27.000]  我現在有能量
[00:13:27.000 --> 00:13:29.000]  就是一些化學反應
[00:13:29.000 --> 00:13:31.000]  就是碳其實是一種
[00:13:31.000 --> 00:13:33.000]  因為碳是這麼reactive
[00:13:33.000 --> 00:13:36.000]  所以才可以有生命這東西存在
[00:13:36.000 --> 00:13:39.000]  如果這個宇宙樣樣的元素
[00:13:39.000 --> 00:13:42.000]  一樣樣的元素都好像黃金一樣
[00:13:42.000 --> 00:13:44.000]  就是高就是一些所謂lazy element
[00:13:44.000 --> 00:13:45.000]  是沒有反應的
[00:13:45.000 --> 00:13:47.000]  高你丟什麼下去都沒有反應
[00:13:47.000 --> 00:13:48.000]  如果這個世界的元素
[00:13:48.000 --> 00:13:50.000]  樣樣都好像金一樣
[00:13:50.000 --> 00:13:53.000]  這個世界就不可能有生命的出現
[00:13:53.000 --> 00:13:55.000]  那為什麼這個世界會有碳
[00:13:55.000 --> 00:13:56.000]  這種元素
[00:13:56.000 --> 00:13:58.000]  為什麼碳的元素會有這樣的特質呢
[00:13:58.000 --> 00:13:59.000]  沒有啊
[00:13:59.000 --> 00:14:00.000]  就是這樣
[00:14:00.000 --> 00:14:01.000]  事實是這樣
[00:14:01.000 --> 00:14:02.000]  沒得解釋
[00:14:02.000 --> 00:14:03.000]  就是沒有理論去解釋它暫時
[00:14:03.000 --> 00:14:04.000]  總之就是說
[00:14:04.000 --> 00:14:07.000]  現代的科學都告訴你
[00:14:07.000 --> 00:14:09.000]  這個世界好像設計到
[00:14:09.000 --> 00:14:13.000]  剛剛可以讓生命可以存在
[00:14:13.000 --> 00:14:14.000]  神的創造
[00:14:14.000 --> 00:14:16.000]  幾奇妙這樣
[00:14:16.000 --> 00:14:17.000]  如果這些不夠抽象
[00:14:17.000 --> 00:14:19.000]  你讀神學院的話
[00:14:19.000 --> 00:14:21.000]  我再教你們再抽象的東西
[00:14:21.000 --> 00:14:23.000]  就是中世紀有個叫acquireness
[00:14:23.000 --> 00:14:25.000]  就是我教中世紀的東西
[00:14:25.000 --> 00:14:28.000]  那acquireness其實整套神學都是講
[00:14:28.000 --> 00:14:30.000]  萬物是怎樣從神而來
[00:14:30.000 --> 00:14:32.000]  又歸到神那裡
[00:14:32.000 --> 00:14:33.000]  這些你給了學費
[00:14:33.000 --> 00:14:35.000]  我才慢慢教你
[00:14:35.000 --> 00:14:37.000]  不過OK
[00:14:37.000 --> 00:14:39.000]  有時候說這件事這麼重要
[00:14:39.000 --> 00:14:40.000]  為什麼這麼重要呢
[00:14:40.000 --> 00:14:43.000]  有什麼是這兩天的反省呢
[00:14:43.000 --> 00:14:47.000]  因為其實就是講到政改的問題
[00:14:47.000 --> 00:14:49.000]  大家知道這兩天
[00:14:49.000 --> 00:14:51.000]  雖然正確就是明天才公佈
[00:14:51.000 --> 00:14:55.000]  但是會公佈什麼已經爆料了
[00:14:55.000 --> 00:14:57.000]  簡而言之一句
[00:14:57.000 --> 00:14:59.000]  總之最壞的打算
[00:14:59.000 --> 00:15:02.000]  就是最不民主的方案
[00:15:02.000 --> 00:15:04.000]  就是打算推那個方案
[00:15:04.000 --> 00:15:09.000]  我剛剛暑假去完美國旅行
[00:15:09.000 --> 00:15:12.000]  去完美國旅行就走大峽谷
[00:15:12.000 --> 00:15:14.000]  你們這些年輕人挑戰一下自己
[00:15:14.000 --> 00:15:16.000]  挺好玩的走大峽谷
[00:15:16.000 --> 00:15:18.000]  2000呎走下去第一天
[00:15:18.000 --> 00:15:21.000]  走七個小時走到營地那裡
[00:15:21.000 --> 00:15:23.000]  然後營地那裡第二天
[00:15:23.000 --> 00:15:25.000]  在那些瀑布那裡爬下去
[00:15:25.000 --> 00:15:27.000]  瀑布垂直的
[00:15:27.000 --> 00:15:29.000]  拉著一條鐵片爬下去
[00:15:29.000 --> 00:15:30.000]  很好玩的
[00:15:30.000 --> 00:15:32.000]  然後在河那裡走
[00:15:32.000 --> 00:15:34.000]  然後第三天最具挑戰
[00:15:34.000 --> 00:15:37.000]  就是四點鐘清晨起床走
[00:15:37.000 --> 00:15:39.000]  在黑夜中開始走
[00:15:39.000 --> 00:15:41.000]  為什麼四點鐘起床呢
[00:15:41.000 --> 00:15:43.000]  因為走七個小時要上山
[00:15:43.000 --> 00:15:45.000]  就是上大峽谷頂
[00:15:45.000 --> 00:15:48.000]  如果你下午兩點鐘在那裡走的話
[00:15:48.000 --> 00:15:50.000]  會變成含乳肝
[00:15:50.000 --> 00:15:54.000]  所以你一定要盡快要趕在十二點之前
[00:15:54.000 --> 00:15:56.000]  走到上谷頂
[00:15:56.000 --> 00:15:59.000]  不是真的可能有生命的危險
[00:15:59.000 --> 00:16:00.000]  都有可能的
[00:16:00.000 --> 00:16:02.000]  所以要半夜四點鐘走
[00:16:02.000 --> 00:16:04.000]  我們準時七個鐘
[00:16:04.000 --> 00:16:06.000]  走回大峽谷頂
[00:16:06.000 --> 00:16:08.000]  而且不止我走
[00:16:08.000 --> 00:16:10.000]  我整個家人都走
[00:16:10.000 --> 00:16:12.000]  包括我三個女兒和我的老婆
[00:16:12.000 --> 00:16:14.000]  最佩服我老婆
[00:16:14.000 --> 00:16:16.000]  五十多歲的師奶
[00:16:16.000 --> 00:16:19.000]  這樣走七個鐘走上2000呎
[00:16:19.000 --> 00:16:22.000]  她是我認識最勇的師奶
[00:16:22.000 --> 00:16:24.000]  去完大峽谷
[00:16:24.000 --> 00:16:26.000]  欣賞大自然的美麗
[00:16:26.000 --> 00:16:28.000]  你在大峽谷走
[00:16:28.000 --> 00:16:32.000]  你覺得神為什麼要做這些事呢
[00:16:32.000 --> 00:16:34.000]  其實從一個角度看來很無聊的
[00:16:34.000 --> 00:16:36.000]  大峽谷不可以發展
[00:16:36.000 --> 00:16:39.000]  經濟發展了它就不是大峽谷了
