
[00:00:00.000 --> 00:00:06.000]  今晚是我們最後一次在一起
[00:02:59.000 --> 00:03:01.000]  雖然你對我不忠
[00:03:01.000 --> 00:03:03.000]  但我一樣都是這樣愛你
[00:03:03.000 --> 00:03:06.000]  以色列人雖然偏向別臣
[00:03:06.000 --> 00:03:09.000]  耶和華還是愛他們
[00:03:09.000 --> 00:03:13.000]  上帝很愛以色列
[00:03:13.000 --> 00:03:15.000]  不過我們讀以塞亞書的時候
[00:03:15.000 --> 00:03:18.000]  以塞亞書第一章一開始第二節
[00:03:18.000 --> 00:03:21.000]  已經是神透過以塞亞
[00:03:21.000 --> 00:03:24.000]  有以下特別的講話
[00:03:24.000 --> 00:03:28.000]  天啊要聽地啊則以而聽
[00:03:28.000 --> 00:03:31.000]  好像是上帝因為創天造地的神
[00:03:31.000 --> 00:03:33.000]  在呼天搶地
[00:03:33.000 --> 00:03:35.000]  為什麼呢因為耶和華說
[00:03:35.000 --> 00:03:38.000]  我養育兒女將她養大
[00:03:38.000 --> 00:03:40.000]  他們竟潑逆我
[00:03:40.000 --> 00:03:43.000]  然後上帝說牛認識牠的主人
[00:03:43.000 --> 00:03:45.000]  驢又認識主人的槽
[00:03:45.000 --> 00:03:47.000]  因為那裡有水飲
[00:03:47.000 --> 00:03:51.000]  所以他們都會認得主人和牠的槽
[00:03:51.000 --> 00:03:54.000]  但是以色列卻不認識
[00:03:54.000 --> 00:03:56.000]  我的民卻不留意
[00:03:56.000 --> 00:03:58.000]  然後神在這裡有個嘆息
[00:03:58.000 --> 00:04:01.000]  犯罪的國民
[00:04:01.000 --> 00:04:04.000]  擔著罪孽的百姓
[00:04:04.000 --> 00:04:06.000]  行惡的種類
[00:04:06.000 --> 00:04:08.000]  敗壞的兒女
[00:04:08.000 --> 00:04:10.000]  這是出自上帝
[00:04:10.000 --> 00:04:12.000]  雖然上帝這麼愛以色列
[00:04:12.000 --> 00:04:15.000]  但是以色列卻是長期的叛變
[00:04:15.000 --> 00:04:18.000]  長期的潑逆上帝
[00:04:18.000 --> 00:04:23.000]  在以塞亞書第二章第八節
[00:04:23.000 --> 00:04:29.000]  上帝說摸你們就是摸我眼中的銅人
[00:04:29.000 --> 00:04:30.000]  眼中的銅人
[00:04:30.000 --> 00:04:34.000]  有什麼東西弄到你的眼中
[00:04:34.000 --> 00:04:35.000]  你馬上會眨眼
[00:04:35.000 --> 00:04:36.000]  你會保護你的眼睛
[00:04:36.000 --> 00:04:37.000]  上帝說
[00:04:37.000 --> 00:04:41.000]  以色列就像我眼中的銅人一樣
[00:04:41.000 --> 00:04:43.000]  上帝愛以色列
[00:04:43.000 --> 00:04:44.000]  這是第一個理由
[00:04:44.000 --> 00:04:46.000]  第二個理由是
[00:04:46.000 --> 00:04:52.000]  以色列本身神怎樣和他相愛相處
[00:04:52.000 --> 00:04:55.000]  是顯示到上帝的性情
[00:04:55.000 --> 00:05:00.000]  讓我們看到他的計劃 他的作為
[00:05:00.000 --> 00:05:03.000]  上帝的性情是什麼呢
[00:05:03.000 --> 00:05:08.000]  第一 讓我們看到上帝是聖潔和公義的
[00:05:08.000 --> 00:05:10.000]  雖然他這麼愛以色列
[00:05:10.000 --> 00:05:13.000]  甚至他們建了一個殿
[00:05:13.000 --> 00:05:15.000]  但當他們犯罪的時候
[00:05:15.000 --> 00:05:18.000]  上帝都不惜毀壞這個聖殿
[00:05:18.000 --> 00:05:21.000]  一次兩次寧願沒有了聖殿
[00:05:21.000 --> 00:05:26.000]  寧願他所愛的百姓被分散到世界各地去
[00:05:26.000 --> 00:05:28.000]  因為上帝是聖潔的
[00:05:28.000 --> 00:05:30.000]  上帝不以有罪為無罪
[00:05:30.000 --> 00:05:32.000]  他這麼愛的民眾
[00:05:32.000 --> 00:05:34.000]  當他們犯罪的時候
[00:05:34.000 --> 00:05:36.000]  神的懲罰 神的審判
[00:05:36.000 --> 00:05:38.000]  一樣是淋到他們
[00:05:38.000 --> 00:05:40.000]  但另外一方面
[00:05:40.000 --> 00:05:42.000]  也讓我們看到神的性情
[00:05:42.000 --> 00:05:44.000]  不單止是聖潔和公義
[00:05:44.000 --> 00:05:46.000]  如果神單單是公義
[00:05:46.000 --> 00:05:48.000]  你和我都不用在這裡
[00:05:48.000 --> 00:05:50.000]  以色列人很早就沒有了
[00:05:50.000 --> 00:05:53.000]  我們的神也是一位慈愛的神
[00:05:53.000 --> 00:05:58.000]  聖經說上帝的慈愛使我們不至於消滅
[00:05:58.000 --> 00:06:01.000]  是出自耶和華珠般的慈愛
[00:06:01.000 --> 00:06:06.000]  是因為他的憐憫讓我們不至於斷絕
[00:06:06.000 --> 00:06:09.000]  聖經裡面有兩個名詞是很寶貴的
[00:06:09.000 --> 00:06:11.000]  第一個名詞叫恩典
[00:06:11.000 --> 00:06:13.000]  Grace 恩典
[00:06:13.000 --> 00:06:15.000]  恩典是我們不應該有的
[00:06:15.000 --> 00:06:17.000]  神都給過我們
[00:06:17.000 --> 00:06:18.000]  因為他愛我們
[00:06:18.000 --> 00:06:21.000]  第二個名詞叫憐憫
[00:06:21.000 --> 00:06:25.000]  Mercy 恩典和憐憫有點不同
[00:06:25.000 --> 00:06:26.000]  憐憫是什麼呢?
[00:06:26.000 --> 00:06:29.000]  憐憫是你和我應該得到的
[00:06:29.000 --> 00:06:31.000]  神因為愛我們的緣故
[00:06:31.000 --> 00:06:34.000]  說我不要這些東西落在他的身上
[00:06:34.000 --> 00:06:36.000]  他來為我們擔當了
[00:06:36.000 --> 00:06:38.000]  恩典是我們不應該有的
[00:06:38.000 --> 00:06:40.000]  神給過我們
[00:06:40.000 --> 00:06:42.000]  憐憫是我們應該受的
[00:06:42.000 --> 00:06:44.000]  神不給我們
[00:06:44.000 --> 00:06:47.000]  神為我們受了
[00:06:47.000 --> 00:06:49.000]  上帝是一個守約的神
[00:06:49.000 --> 00:06:50.000]  所以羅馬書說
[00:06:50.000 --> 00:06:55.000]  上帝的恩賜和選召是沒有後悔的
[00:06:55.000 --> 00:06:57.000]  羅馬書11章是說到
[00:06:57.000 --> 00:07:00.000]  他和以色列之間的關係
[00:07:00.000 --> 00:07:04.000]  普羅問上帝有沒有棄住他的百姓呢?
[00:07:04.000 --> 00:07:06.000]  然後他就說端乎沒有
[00:07:06.000 --> 00:07:08.000]  然後到第29節的時候
[00:07:08.000 --> 00:07:15.000]  他說神的恩賜和選召是沒有後悔的
[00:07:15.000 --> 00:07:17.000]  第三個理由
[00:07:17.000 --> 00:07:19.000]  我們留意以色列
[00:07:19.000 --> 00:07:20.000]  我們愛以色列
[00:07:20.000 --> 00:07:24.000]  是因為以色列是末世的指標
[00:07:24.000 --> 00:07:28.000]  即是發生在以色列身上的事情
[00:07:28.000 --> 00:07:30.000]  聖經都有預言
[00:07:30.000 --> 00:07:34.000]  所以當我們看著以色列的發展
[00:07:34.000 --> 00:07:39.000]  我們就知道末世是去到哪一個階段
[00:07:39.000 --> 00:07:43.000]  1948年是一個很重要的一年
[00:07:43.000 --> 00:07:47.000]  聖經預言他們會回來自己的地方
[00:07:47.000 --> 00:07:53.000]  然後上帝開始招聚四山四界的猶太人
[00:07:53.000 --> 00:07:57.000]  由1948年當他們自己能夠立國的時候
[00:07:57.000 --> 00:07:58.000]  由那時候開始
[00:07:58.000 --> 00:08:00.000]  那是一個很重要的指標
[00:08:00.000 --> 00:08:02.000]  那就讓我們看到
[00:08:02.000 --> 00:08:05.000]  我們真的進入末世最後的階段
[00:08:05.000 --> 00:08:09.000]  當我們看一些預言的書
[00:08:09.000 --> 00:08:12.000]  在1948年之前寫的預言書
[00:08:12.000 --> 00:08:15.000]  那時候還沒有這個預言實現
[00:08:15.000 --> 00:08:17.000]  他所說的是很不同
[00:08:17.000 --> 00:08:19.000]  到1948年之後
[00:08:19.000 --> 00:08:22.000]  已經看到這個立國
[00:08:22.000 --> 00:08:24.000]  以色列的立國
[00:08:24.000 --> 00:08:25.000]  就已經讓我們看到
[00:08:25.000 --> 00:08:29.000]  末世真是我們到了最後的階段
[00:08:29.000 --> 00:08:32.000]  雖然你和我不應該來猜
[00:08:32.000 --> 00:08:33.000]  主耶穌什麼時候回來
[00:08:33.000 --> 00:08:35.000]  聖經沒有告訴我們
[00:08:35.000 --> 00:08:36.000]  主耶穌什麼時候回來
[00:08:36.000 --> 00:08:37.000]  主耶穌在世界上
[00:08:37.000 --> 00:08:39.000]  祂說我作為人子
[00:08:39.000 --> 00:08:41.000]  我都不知道只有父知道
[00:08:41.000 --> 00:08:45.000]  所以神不讓我們猜祂什麼時候回來
[00:08:45.000 --> 00:08:50.000]  但這不等於你和我不留意末世的景象
[00:08:50.000 --> 00:08:52.000]  耶穌基督用無花果
[00:08:52.000 --> 00:08:54.000]  無花果發葉的時候
[00:08:54.000 --> 00:08:56.000]  你就知道夏天就近了
[00:08:56.000 --> 00:08:58.000]  你要看那些指標
[00:08:58.000 --> 00:09:02.000]  看世界上所發生的事
[00:09:02.000 --> 00:09:07.000]  所以對以色列如果有認識的偏差
[00:09:07.000 --> 00:09:12.000]  對神整個末世計劃的認識都有偏差
[00:09:12.000 --> 00:09:15.000]  很可惜今天很多自由派的神學院
[00:09:15.000 --> 00:09:17.000]  包括我們中國人的神學院
[00:09:17.000 --> 00:09:20.000]  包括我們有些中國人的學者
[00:09:20.000 --> 00:09:22.000]  聖經的教授
[00:09:22.000 --> 00:09:25.000]  他們對以色列的認識有偏差
[00:09:25.000 --> 00:09:31.000]  他們很多都說以色列已經被神棄絕了
[00:09:31.000 --> 00:09:33.000]  因為以色列長期的犯罪
[00:09:33.000 --> 00:09:36.000]  今天的以色列不是真正的以色列
[00:09:36.000 --> 00:09:39.000]  神給以色列立的約
[00:09:39.000 --> 00:09:45.000]  所有的應許已經從以色列轉給真正的以色列
[00:09:45.000 --> 00:09:46.000]  今天真正的以色列是誰呢?
[00:09:46.000 --> 00:09:49.000]  真正的以色列是你和我是教會
[00:09:49.000 --> 00:09:51.000]  這個叫替代的神學
[00:09:51.000 --> 00:09:53.000]  今天是很流行的
[00:09:53.000 --> 00:09:58.000]  替代的神學很自然就帶來反右的情緒
[00:09:58.000 --> 00:10:01.000]  所以今天在自己基督教裡
[00:10:01.000 --> 00:10:03.000]  比較自由派的
[00:10:03.000 --> 00:10:07.000]  對今天的猶太人是很歧視的
[00:10:07.000 --> 00:10:09.000]  是很反對的
[00:10:09.000 --> 00:10:12.000]  因為覺得上帝已經棄絕了他
[00:10:12.000 --> 00:10:16.000]  將給他的祝福移了給教會
[00:10:16.000 --> 00:10:20.000]  但是我們在聖經裡從來沒有見過
[00:10:20.000 --> 00:10:23.000]  猶太人和教會走在一起
[00:10:23.000 --> 00:10:25.000]  猶太人就是猶太人
[00:10:25.000 --> 00:10:26.000]  以色列就是以色列
[00:10:26.000 --> 00:10:27.000]  選民就是選民
[00:10:27.000 --> 00:10:29.000]  教會就是教會
[00:10:29.000 --> 00:10:31.000]  兩者之間是分開的
[00:10:31.000 --> 00:10:36.000]  上帝為什麼要揀選以色列呢?
[00:10:36.000 --> 00:10:41.000]  我沒辦法明白為什麼神揀選以色列這個民族
[00:10:41.000 --> 00:10:43.000]  我們中國人不是很好嗎?
[00:10:43.000 --> 00:10:45.000]  為什麼不揀選我們中國人呢?
[00:10:45.000 --> 00:10:49.000]  特別是揀選這麼環境的民族呢?
[00:10:49.000 --> 00:10:53.000]  神一定知道這個民族是會破裂他的
[00:10:53.000 --> 00:10:57.000]  為什麼來揀選猶太人呢?
[00:10:57.000 --> 00:10:58.000]  我沒辦法解釋
[00:10:58.000 --> 00:11:00.000]  神要因待誰就因待誰
[00:11:00.000 --> 00:11:02.000]  從某個角度來說
[00:11:02.000 --> 00:11:04.000]  揀選是有個好處的
[00:11:04.000 --> 00:11:06.000]  你看看猶太人受多少苦
[00:11:06.000 --> 00:11:10.000]  他的苦比我們中國人所受的苦多得很
[00:11:10.000 --> 00:11:12.000]  幾千年的苦
[00:11:12.000 --> 00:11:13.000]  亡國的苦
[00:11:13.000 --> 00:11:20.000]  全世界被所有國家逼迫追殺的苦
[00:11:20.000 --> 00:11:23.000]  但是神也有很多的應許
[00:11:23.000 --> 00:11:25.000]  有很多的祝福臨到他
[00:11:25.000 --> 00:11:27.000]  上帝揀選以色列
[00:11:27.000 --> 00:11:32.000]  第一是要透過以色列來祝福萬國萬民
[00:11:32.000 --> 00:11:34.000]  我前幾天也有說過
[00:11:34.000 --> 00:11:36.000]  創世紀第十二章那裡
[00:11:36.000 --> 00:11:39.000]  當他揀選阿伯蘭的時候
[00:11:39.000 --> 00:11:41.000]  神說我要祝福你
[00:11:41.000 --> 00:11:43.000]  我要你的國為大
[00:11:43.000 --> 00:11:45.000]  別人要為你祝福
[00:11:45.000 --> 00:11:46.000]  我就祝福他
[00:11:46.000 --> 00:11:48.000]  別人咒了你的我就咒了他
[00:11:48.000 --> 00:11:51.000]  然後在那段經文最後那句
[00:11:51.000 --> 00:11:55.000]  地上的萬族都要因你特福
[00:11:55.000 --> 00:11:57.000]  原來神揀選以色列
[00:11:57.000 --> 00:12:01.000]  祝福以色列不是單單祝福他們
[00:12:01.000 --> 00:12:07.000]  是要透過以色列將這個祝福給萬國萬民
[00:12:07.000 --> 00:12:10.000]  第二個原因上帝揀選以色列
[00:12:10.000 --> 00:12:15.000]  是要透過以色列來彰顯上帝的榮耀
[00:12:15.000 --> 00:12:17.000]  以塞俠書第四十三章第十節
[00:12:17.000 --> 00:12:18.000]  上帝這樣說
[00:12:18.000 --> 00:12:24.000]  以色列說你是我的見證
[00:12:24.000 --> 00:12:26.000]  是我所揀選的僕人
[00:12:26.000 --> 00:12:30.000]  這樣別人就可以認識神
[00:12:30.000 --> 00:12:31.000]  信服神
[00:12:31.000 --> 00:12:34.000]  又明白我就是耶和華
[00:12:34.000 --> 00:12:37.000]  在我以前是沒有真神
[00:12:37.000 --> 00:12:39.000]  在我以後也是沒有
[00:12:39.000 --> 00:12:41.000]  神是獨一的真神
[00:12:41.000 --> 00:12:44.000]  神怎樣讓人認識他呢
[00:12:44.000 --> 00:12:46.000]  神是透過揀選一個民族
[00:12:46.000 --> 00:12:48.000]  進入民族的歷史
[00:12:48.000 --> 00:12:50.000]  然後透過這個民族
[00:12:50.000 --> 00:12:52.000]  神怎樣帶領這個民族
[00:12:52.000 --> 00:12:54.000]  神怎樣對待這個民族
[00:12:54.000 --> 00:12:57.000]  讓人認識他
[00:12:57.000 --> 00:13:02.000]  所以以色列人應該像流通的管治一樣
[00:13:02.000 --> 00:13:05.000]  將神的祝福透過他
[00:13:05.000 --> 00:13:07.000]  給萬國萬民
[00:13:07.000 --> 00:13:10.000]  在生命記第四章
[00:13:10.000 --> 00:13:11.000]  他們這樣說
[00:13:11.000 --> 00:13:14.000]  所以你們要謹守遵守
[00:13:14.000 --> 00:13:17.000]  這樣在萬民眼前
[00:13:17.000 --> 00:13:21.000]  別人就看到你的智慧聰明
[00:13:21.000 --> 00:13:25.000]  他們聽見神給你一切的律例
[00:13:25.000 --> 00:13:29.000]  就一定覺得這個大國的人真的有智慧
[00:13:29.000 --> 00:13:33.000]  以色列是處於世界的中心
[00:13:33.000 --> 00:13:36.000]  你看他在地圖上
[00:13:36.000 --> 00:13:40.000]  東南西北都要經過他
[00:13:40.000 --> 00:13:45.000]  所以神想他們像樣板一樣
[00:13:45.000 --> 00:13:48.000]  當他們進行神的誡命的時候
[00:13:48.000 --> 00:13:50.000]  神是多麼祝福他們
[00:13:50.000 --> 00:13:52.000]  其實是一個小國只有很少的人
[00:13:52.000 --> 00:13:56.000]  但當他們見到神的祝福在他們身上的時候
[00:13:56.000 --> 00:14:02.000]  就會覺得這個大國的人真的有智慧有聰明
[00:14:02.000 --> 00:14:07.000]  哪裏有一個國是跟他們相近的呢
[00:14:07.000 --> 00:14:12.000]  但當以色列人犯罪的時候
[00:14:12.000 --> 00:14:17.000]  為神帶來很多羞恥很多恥辱
[00:14:17.000 --> 00:14:21.000]  他們不能表彰神的榮耀
[00:14:21.000 --> 00:14:25.000]  但這是神最初的目的
[00:14:25.000 --> 00:14:28.000]  第三個神揀選以色列人的目的
[00:14:28.000 --> 00:14:33.000]  是要透過他將救恩帶給萬國萬民
[00:14:33.000 --> 00:14:36.000]  所以主耶穌和撒瑪利亞婦人
[00:14:36.000 --> 00:14:39.000]  在約翰福音第四章告訴他們
[00:14:39.000 --> 00:14:41.000]  救恩是從哪裏出來的呢
[00:14:41.000 --> 00:14:45.000]  救恩是從猶太人出來的
[00:14:45.000 --> 00:14:48.000]  這是神的救贖計劃
[00:14:48.000 --> 00:14:54.000]  是透過這個民族來拯救世人
[00:14:54.000 --> 00:14:56.000]  但這個民族犯罪
[00:14:56.000 --> 00:14:59.000]  神的計劃打亂了
[00:14:59.000 --> 00:15:00.000]  做不到
[00:15:00.000 --> 00:15:03.000]  這個民族都不認神是他的父
[00:15:03.000 --> 00:15:05.000]  怎樣能夠透過他呢
[00:15:05.000 --> 00:15:07.000]  但你看看救主是甚麼人
[00:15:07.000 --> 00:15:09.000]  我們的耶穌是猶太人
[00:15:09.000 --> 00:15:13.000]  聖經除了一位作者之外
[00:15:13.000 --> 00:15:15.000]  幾十位作者都是猶太人
[00:15:15.000 --> 00:15:17.000]  神都依然是透過猶太人
[00:15:17.000 --> 00:15:20.000]  將他的話語傳遞給我們
[00:15:20.000 --> 00:15:22.000]  還有教會
[00:15:22.000 --> 00:15:27.000]  教會雖然是向外邦人打開救恩的門
[00:15:27.000 --> 00:15:30.000]  但教會是誰創立的呢
[00:15:30.000 --> 00:15:33.000]  最初的教會是一群使徒
[00:15:33.000 --> 00:15:34.000]  那群使徒是甚麼人呢
[00:15:34.000 --> 00:15:35.000]  是猶太人
[00:15:35.000 --> 00:15:37.000]  聖經是從猶太人而來的
[00:15:37.000 --> 00:15:39.000]  救主是從猶太人而來的
[00:15:39.000 --> 00:15:41.000]  教會是從猶太人而來的
[00:15:41.000 --> 00:15:46.000]  所以救恩的確是從以色列人而來
[00:15:46.000 --> 00:15:48.000]  雖然他們自己不肖
[00:15:48.000 --> 00:15:51.000]  我們在聖經裡看到
[00:15:51.000 --> 00:15:53.000]  上帝愛以色列
[00:15:53.000 --> 00:15:55.000]  上帝在簡選以色列
[00:15:55.000 --> 00:15:57.000]  是有他的目的
[00:15:57.000 --> 00:16:00.000]  我們看到上帝和他納約
[00:16:00.000 --> 00:16:02.000]  我們的上帝是一個納約的神
[00:16:02.000 --> 00:16:04.000]  我一想到納約的時候
[00:16:04.000 --> 00:16:05.000]  就想起你買房子的時候
[00:16:05.000 --> 00:16:07.000]  是不是有買家賣家
[00:16:07.000 --> 00:16:09.000]  大家要訂一個約
[00:16:09.000 --> 00:16:12.000]  訂約雙方是平等的
[00:16:12.000 --> 00:16:15.000]  但是神和人納約
[00:16:15.000 --> 00:16:17.000]  這是很大的恩典
[00:16:17.000 --> 00:16:19.000]  這是神很大的謙卑
[00:16:19.000 --> 00:16:23.000]  來將他自己降到罪人的地位
[00:16:23.000 --> 00:16:26.000]  來和以色列人納約
[00:16:26.000 --> 00:16:28.000]  第一個約就是我們剛才說的
[00:16:28.000 --> 00:16:30.000]  創世紀第十四章那裡
[00:16:30.000 --> 00:16:32.000]  第十二章那裡
[00:16:32.000 --> 00:16:34.000]  是他和亞伯拉罕的約
[00:16:34.000 --> 00:16:36.000]  說要祝福他成為大國
[00:16:36.000 --> 00:16:37.000]  要祝福他
[00:16:37.000 --> 00:16:41.000]  這個是永久的約
[00:16:41.000 --> 00:16:44.000]  這個約是沒有時間限制的
[00:16:44.000 --> 00:16:47.000]  這個約也是沒有條件的
[00:16:47.000 --> 00:16:51.000]  所以這個約仍然在以色列人身上
[00:16:51.000 --> 00:16:55.000]  不因為以色列人不認上帝犯罪
[00:16:55.000 --> 00:16:57.000]  因為這個是沒有條件的
[00:16:57.000 --> 00:17:01.000]  神沒有說你要好我就應許你這些
[00:17:01.000 --> 00:17:03.000]  這是神的恩典
[00:17:03.000 --> 00:17:06.000]  第二個約就是和摩西納約
[00:17:06.000 --> 00:17:09.000]  這個是在最初埃及紀和生命紀
[00:17:09.000 --> 00:17:11.000]  那個要點就是說
[00:17:11.000 --> 00:17:14.000]  神頒布了一些律例給他們
[00:17:14.000 --> 00:17:17.000]  如果你遵守的話你就得福了
[00:17:17.000 --> 00:17:19.000]  但是如果你違背這些律例的時候
[00:17:19.000 --> 00:17:21.000]  你就要受到懲罰
[00:17:21.000 --> 00:17:25.000]  所以這個約是有條件的
[00:17:25.000 --> 00:17:29.000]  而第三個約就是當他們進入迦南之前
[00:17:29.000 --> 00:17:31.000]  約書亞帶他們進入迦南之前
[00:17:31.000 --> 00:17:33.000]  在生命紀第28章那裡
[00:17:33.000 --> 00:17:36.000]  是和他們立一個土地的約
[00:17:36.000 --> 00:17:39.000]  神說我要帶你進入迦南
[00:17:39.000 --> 00:17:41.000]  你依靠我的話
[00:17:41.000 --> 00:17:44.000]  我就在迦南裡面將那個美地給你們
[00:17:44.000 --> 00:17:50.000]  所以他們進去是將那個地分給每一個支派
[00:17:50.000 --> 00:17:52.000]  有兩個半支派留在河的東邊
[00:17:52.000 --> 00:17:54.000]  其他是在迦南地
[00:17:54.000 --> 00:17:57.000]  神將那裡的土地應許給他們
[00:17:57.000 --> 00:18:00.000]  這個約也是沒有條件的
[00:18:00.000 --> 00:18:03.000]  神說我就是要將這個地還給你
[00:18:03.000 --> 00:18:06.000]  因為這個地是我以前答應給亞伯蘭的
[00:18:06.000 --> 00:18:11.000]  然後第四個約和大衛立的約
[00:18:11.000 --> 00:18:13.000]  和大衛立的約就是說
[00:18:13.000 --> 00:18:16.000]  你的寶座會傳到永遠
[00:18:16.000 --> 00:18:20.000]  你的後裔會坐在你的寶座上面來掌權
[00:18:20.000 --> 00:18:22.000]  這個又是一個永久的約
[00:18:22.000 --> 00:18:24.000]  又是一個沒有條件的約
[00:18:24.000 --> 00:18:27.000]  我們要知道將來這個約怎樣能夠成就呢
[00:18:27.000 --> 00:18:29.000]  哪一個是大衛的子孫呢
[00:18:29.000 --> 00:18:31.000]  不是所羅門的後代
[00:18:31.000 --> 00:18:33.000]  他們做了幾百年皇帝
[00:18:33.000 --> 00:18:35.000]  南國北國都沒有了
[00:18:35.000 --> 00:18:38.000]  但將來是大衛的後裔
[00:18:38.000 --> 00:18:40.000]  大衛的後裔知道是主耶穌
[00:18:40.000 --> 00:18:43.000]  主耶穌會再回來坐在大衛的寶座上面
[00:18:43.000 --> 00:18:45.000]  是永久來掌權的
[00:18:45.000 --> 00:18:46.000]  這裡有四個約
[00:18:46.000 --> 00:18:49.000]  第五個約是最重要的約
[00:18:49.000 --> 00:18:52.000]  第五個約不單止和以色列人立的約
[00:18:52.000 --> 00:18:55.000]  第五個約也是和你和我都有份的
[00:18:55.000 --> 00:18:57.000]  第五個約就叫做新約
[00:18:57.000 --> 00:19:00.000]  第五個約是記載在耶利米書第三十一章
[00:19:00.000 --> 00:19:04.000]  和以色列書第三十七章都有提到
[00:19:04.000 --> 00:19:07.000]  希伯來書第八章第八節也有提到
[00:19:07.000 --> 00:19:11.000]  這個約就是神說我要幫助你
[00:19:11.000 --> 00:19:17.000]  讓你可以明白和遵守神的律例
[00:19:17.000 --> 00:19:21.000]  舊約的人沒有辦法遵守那些律例
[00:19:21.000 --> 00:19:23.000]  因為人有罪在裡面
[00:19:23.000 --> 00:19:27.000]  你和我都沒有辦法認識神
[00:19:27.000 --> 00:19:30.000]  能夠遵守神的誡命
[00:19:30.000 --> 00:19:33.000]  但是這個新約是說什麼呢
[00:19:33.000 --> 00:19:37.000]  新約是說神要將他的律法放在我們的心裡面
[00:19:37.000 --> 00:19:40.000]  神又要和我們換一個心
[00:19:40.000 --> 00:19:43.000]  我們本來犯罪的心是一個石頭的心
[00:19:43.000 --> 00:19:46.000]  神要將我們石頭的心換成一個柔軟的心
[00:19:46.000 --> 00:19:48.000]  在我們裡面做功夫
[00:19:48.000 --> 00:19:53.000]  原來是神說他要改變我們每一個人
[00:19:53.000 --> 00:19:57.000]  讓我們能夠遵守他的律例
[00:19:57.000 --> 00:20:00.000]  變成我們不是服從這些律例
