
[00:00:00.000 --> 00:00:05.440]  大胃卷第22章
[00:01:51.120 --> 00:01:54.320]  但他的心仍然掛著耶路撒冷
[00:01:54.320 --> 00:01:56.880]  現在他可以回去了
[00:01:56.880 --> 00:02:00.880]  其實在大衛逃難的時候
[00:02:00.880 --> 00:02:04.800]  所有的支派包括猶大支派
[00:02:04.800 --> 00:02:06.080]  這個很重要
[00:02:06.080 --> 00:02:08.640]  大衛是屬於猶大支派
[00:02:08.640 --> 00:02:12.160]  連他自己的支派都背叛了他
[00:02:12.160 --> 00:02:14.800]  投靠他的兒子亞沙隆
[00:02:14.800 --> 00:02:18.160]  現在他可以回到耶路撒冷
[00:02:18.160 --> 00:02:25.040]  但以色列經過多年的內爭內鬥內戰
[00:02:25.040 --> 00:02:28.000]  現在以色列五分六裂
[00:02:28.000 --> 00:02:31.280]  大衛很需要做的是什麼呢
[00:02:31.280 --> 00:02:33.840]  團結整個國家
[00:02:33.840 --> 00:02:37.120]  所以今天撒姆爾夏的第十九章
[00:02:37.120 --> 00:02:40.080]  我們就說到大衛做了五件事
[00:02:40.080 --> 00:02:42.640]  來團結他的國家
[00:02:42.640 --> 00:02:46.240]  首先他要收拾自己的心情
[00:02:46.240 --> 00:02:49.440]  撒姆爾夏的十九章一至八節
[00:02:49.440 --> 00:02:52.000]  為什麼他要收拾自己的心情
[00:02:52.000 --> 00:02:55.840]  因為他最愛的兒子亞沙隆死了
[00:02:55.840 --> 00:02:58.080]  他需要收拾心情
[00:02:58.080 --> 00:03:01.680]  第二點他要呼籲全國來合一
[00:03:01.680 --> 00:03:05.440]  撒姆爾夏的十九章九至十五節
[00:03:05.440 --> 00:03:09.760]  第三點他宣佈全國大赦
[00:03:09.760 --> 00:03:13.760]  撒姆爾夏的十九章十六至二十三節
[00:03:13.760 --> 00:03:16.960]  我們知道雖然大衛是一個合心心意的人
[00:03:16.960 --> 00:03:20.640]  但他有很多很多的敵人
[00:03:20.640 --> 00:03:23.040]  例如是視媒這個人
[00:03:23.040 --> 00:03:25.280]  罵到他狗血淋頭
[00:03:25.280 --> 00:03:28.320]  現在他就要宣佈大赦
[00:03:28.320 --> 00:03:32.160]  甚至赦免像是視媒一樣的人
[00:03:32.160 --> 00:03:36.480]  第四點他需要糾正一些錯誤
[00:03:36.480 --> 00:03:40.400]  我們知道洗吧就是米菲波切的僕人
[00:03:40.400 --> 00:03:44.240]  他來到大衛面前誣告他的主人
[00:03:44.240 --> 00:03:48.080]  大衛當時就做了一個錯誤的決定
[00:03:48.080 --> 00:03:51.440]  今天大衛是要改變這個決定
[00:03:51.440 --> 00:03:55.120]  撒姆爾夏的十九章二十四至三十節
[00:03:55.120 --> 00:04:00.160]  而最後一點就是他要獎賞一些忠心的僕人
[00:04:00.160 --> 00:04:04.560]  撒姆爾夏的十九章三十一至四十節
[00:04:04.560 --> 00:04:08.320]  我們先說大衛要收拾他的心情
[00:04:08.320 --> 00:04:11.920]  有人說我們在勝利之後
[00:04:11.920 --> 00:04:16.640]  要在勝利之前一樣的警醒和警惕
[00:04:16.640 --> 00:04:21.600]  否則的話你可能會贏了戰爭
[00:04:21.600 --> 00:04:24.480]  但你會失去最後的勝利
[00:04:24.480 --> 00:04:26.880]  這正是大衛的問題
[00:04:26.880 --> 00:04:29.280]  他得到勝利之後
[00:04:29.280 --> 00:04:33.520]  經文說他蒙著臉大聲哭號說
[00:04:33.520 --> 00:04:38.880]  我兒亞沙隆 亞沙隆 我兒 我兒啊
[00:04:38.880 --> 00:04:44.240]  他掛著兒子哀悼在哀傷
[00:04:44.240 --> 00:04:50.640]  其實本來大衛的軍隊幫助大衛戰勝亞沙隆
[00:04:50.640 --> 00:04:53.840]  得到勝利應該是慶祝勝利
[00:04:53.840 --> 00:04:56.400]  現在的人民呢
[00:04:56.400 --> 00:05:00.240]  害怕到好像打書仗一樣
[00:05:00.240 --> 00:05:03.280]  撒姆爾夏的十九章第三節
[00:05:03.280 --> 00:05:05.120]  中文暗暗的進城
[00:05:05.120 --> 00:05:09.200]  就如敗陣逃跑慚愧的民一般
[00:05:09.200 --> 00:05:12.160]  打勝仗的人民應該怎樣
[00:05:12.160 --> 00:05:14.640]  慶高彩烈來慶祝
[00:05:14.640 --> 00:05:18.800]  現在的人民看到大衛這麼悲傷
[00:05:18.800 --> 00:05:20.800]  不要搞擾他
[00:05:20.800 --> 00:05:22.560]  不要驚動他
[00:05:22.560 --> 00:05:23.840]  任由他哭
[00:05:23.840 --> 00:05:26.960]  我們暗暗地偷偷地走回城裡
[00:05:26.960 --> 00:05:30.800]  平時偷偷地走回城裡的是什麼人
[00:05:30.800 --> 00:05:32.720]  打書仗的人
[00:05:32.720 --> 00:05:34.640]  打贏仗你不會這樣
[00:05:34.640 --> 00:05:37.040]  大衛絕對明白
[00:05:37.040 --> 00:05:40.000]  他的部下為他付出了很多
[00:05:40.000 --> 00:05:44.240]  而大衛一向對他的士兵都是感恩
[00:05:44.240 --> 00:05:47.200]  記不記得在撒姆爾夏的三十章
[00:05:47.200 --> 00:05:50.640]  甚至那些士兵沒有去參與真戰
[00:05:50.640 --> 00:05:52.320]  沒有去參與戰爭
[00:05:52.320 --> 00:05:55.840]  不來的戰利品大衛都會分給他們
[00:05:55.840 --> 00:05:59.040]  因為大衛對他的士兵非常好
[00:05:59.040 --> 00:06:02.080]  但現在因為他死了的兒子
[00:06:02.080 --> 00:06:05.280]  他大大的悲傷大大的哀悼
[00:06:05.280 --> 00:06:07.680]  本來應該慶祝勝利
[00:06:07.680 --> 00:06:12.720]  現在就好像為了打敗仗而哀悼一樣
[00:06:12.720 --> 00:06:16.800]  大衛其實不單只是一個勇士一個戰士
[00:06:16.800 --> 00:06:18.320]  他是一個詩人
[00:06:18.320 --> 00:06:20.960]  作了很多詩篇的詩歌
[00:06:20.960 --> 00:06:22.960]  他還是一個音樂家
[00:06:22.960 --> 00:06:25.760]  很多時候當他絕望的時候
[00:06:25.760 --> 00:06:28.960]  只要寫一首詩讚美一下神
[00:06:28.960 --> 00:06:32.960]  他就會由黑暗進入光明
[00:06:32.960 --> 00:06:34.960]  他就會開心了
[00:06:34.960 --> 00:06:38.000]  但現在因為他兒子的緣故
[00:06:38.000 --> 00:06:41.120]  他始終不能夠喜樂
[00:06:41.120 --> 00:06:44.720]  但當他兒子生前的時候
[00:06:44.720 --> 00:06:46.720]  他沒有好好去管他的兒子
[00:06:46.720 --> 00:06:50.800]  現在死了就為他的兒子哀悼
[00:06:50.800 --> 00:06:54.000]  他的大兒子暗亂死了
[00:06:54.000 --> 00:06:54.960]  他是這樣
[00:06:54.960 --> 00:06:57.840]  現在他三兒子鴨沙龍死了
[00:06:57.840 --> 00:06:59.840]  大衛也是一樣
[00:06:59.840 --> 00:07:03.600]  而這個三兒子就是大衛最喜歡的那個
[00:07:03.600 --> 00:07:05.600]  所以他傷心欲絕
[00:07:05.600 --> 00:07:10.320]  大衛的追隨者都不能夠明白大衛的心情
[00:07:10.320 --> 00:07:12.880]  這個明明是叛徒
[00:07:12.880 --> 00:07:14.640]  是五逆仔
[00:07:14.640 --> 00:07:16.640]  連爸爸都敢追殺
[00:07:16.640 --> 00:07:20.080]  大衛還是這麼喜歡他這麼愛他
[00:07:20.080 --> 00:07:22.640]  其實當然了
[00:07:22.640 --> 00:07:24.640]  當我們有子女去世
[00:07:24.640 --> 00:07:28.480]  當然應該為我們的子女來悲傷
[00:07:28.480 --> 00:07:32.320]  甚至可能忽視了
[00:07:32.320 --> 00:07:36.720]  忘記了子女生前做過的錯事
[00:07:36.720 --> 00:07:38.720]  犯過的罪我們都不記得
[00:07:38.720 --> 00:07:42.160]  但是身為國家的領袖
[00:07:42.160 --> 00:07:44.160]  國家的元帥
[00:07:44.160 --> 00:07:46.960]  就算大衛的心已經碎
[00:07:46.960 --> 00:07:49.840]  他仍然需要領導他的人民
[00:07:49.840 --> 00:07:51.520]  領導他的子民
[00:07:51.520 --> 00:07:53.120]  大衛就沒有這樣做
[00:07:53.120 --> 00:07:55.120]  他就一直哀悼
[00:07:55.120 --> 00:07:58.240]  在1950年10月10日
[00:07:58.240 --> 00:08:01.200]  英國首相邱吉爾
[00:08:01.200 --> 00:08:03.200]  Winston Churchill
[00:08:03.200 --> 00:08:05.200]  他曾經被邀請去
[00:08:05.200 --> 00:08:07.600]  University of Copenhagen
[00:08:07.600 --> 00:08:09.600]  來演講
[00:08:09.600 --> 00:08:12.320]  當時他被介紹的時候
[00:08:12.320 --> 00:08:15.760]  被介紹為第二次世界大戰的英雄
[00:08:15.760 --> 00:08:17.760]  是勝利的建築師
[00:08:17.760 --> 00:08:21.120]  那個介紹人高舉他
[00:08:21.120 --> 00:08:23.120]  但是他自己怎麼說
[00:08:23.120 --> 00:08:25.920]  他說我只不過是祖國的僕人
[00:08:25.920 --> 00:08:27.920]  如果我在任何時候
[00:08:27.920 --> 00:08:29.920]  不能夠幫助我的國家
[00:08:29.920 --> 00:08:33.120]  表現出堅定不移的戰鬥
[00:08:33.120 --> 00:08:35.120]  和征服的決心
[00:08:35.120 --> 00:08:37.760]  我就應該立刻被革職
[00:08:37.760 --> 00:08:41.600]  這個應該是跟大衛說
[00:08:41.600 --> 00:08:43.600]  他有沒有這樣做
[00:08:43.600 --> 00:08:44.480]  他沒有這樣做
[00:08:44.480 --> 00:08:48.560]  他忘記了他將他自己個人的事
[00:08:48.560 --> 00:08:51.760]  擺在國家的利益之上
[00:08:51.760 --> 00:08:53.760]  這個就是大衛
[00:08:53.760 --> 00:08:55.760]  於是約翰
[00:08:55.760 --> 00:08:59.280]  他的元帥就用很尖銳
[00:08:59.280 --> 00:09:01.280]  但是很簡潔的話
[00:09:01.280 --> 00:09:03.280]  來提醒大衛
[00:09:03.280 --> 00:09:05.280]  要他面對現實
[00:09:05.280 --> 00:09:08.400]  約翰用了一個字
[00:09:08.400 --> 00:09:13.360]  這個希伯來字在經文裡面出現四次
[00:09:13.360 --> 00:09:15.360]  但如果你讀和合本
[00:09:15.360 --> 00:09:16.720]  只翻譯了兩次
[00:09:16.720 --> 00:09:18.000]  這是什麼字
[00:09:18.000 --> 00:09:20.000]  就是Navish
[00:09:20.000 --> 00:09:22.000]  這個希伯來字
[00:09:22.000 --> 00:09:24.000]  就是性命這個字
[00:09:24.000 --> 00:09:26.000]  約翰提醒大衛
[00:09:26.000 --> 00:09:28.000]  你的士兵為了你
[00:09:28.000 --> 00:09:30.000]  為了你的家人
[00:09:30.000 --> 00:09:32.000]  為了你的妻妾
[00:09:32.000 --> 00:09:34.000]  連命都不要
[00:09:34.000 --> 00:09:36.000]  幫你打仗
[00:09:36.000 --> 00:09:38.000]  現在有勝利了
[00:09:38.000 --> 00:09:40.000]  你就算哀悼
[00:09:40.000 --> 00:09:42.000]  約翰指責大衛
[00:09:42.000 --> 00:09:44.000]  你根本不知道
[00:09:44.000 --> 00:09:46.000]  誰是你的朋友
[00:09:46.000 --> 00:09:48.000]  誰是你的敵人
[00:09:48.000 --> 00:09:50.000]  你搞錯了
[00:09:50.000 --> 00:09:52.000]  另外約翰也指出
[00:09:52.000 --> 00:09:54.000]  事情的迫切性
[00:09:54.000 --> 00:09:56.000]  今日這個字
[00:09:56.000 --> 00:09:58.000]  出現了五次在他的番話裡面
[00:09:58.000 --> 00:10:02.000]  你今日就要走去城門口
[00:10:02.000 --> 00:10:04.000]  去做什麼呢
[00:10:04.000 --> 00:10:06.000]  鼓勵你的士兵
[00:10:06.000 --> 00:10:08.000]  你應該要這樣做
[00:10:08.000 --> 00:10:10.000]  於是大衛就聽他的話
[00:10:10.000 --> 00:10:12.000]  但是當大衛
[00:10:12.000 --> 00:10:14.000]  發現原來命令
[00:10:14.000 --> 00:10:16.000]  殺死他的兒子亞瑟龍的
[00:10:16.000 --> 00:10:18.000]  是約翰的元帥
[00:10:18.000 --> 00:10:20.000]  他就下了決心
[00:10:20.000 --> 00:10:22.000]  一定要
[00:10:22.000 --> 00:10:24.000]  將約翰來夾擊
[00:10:24.000 --> 00:10:26.000]  他下決心
[00:10:26.000 --> 00:10:28.000]  要讓亞瑪撒成為他的元帥
[00:10:28.000 --> 00:10:30.000]  記不記得亞瑪撒是誰
[00:10:30.000 --> 00:10:34.000]  亞瑪撒是亞瑪撒的元帥
[00:10:34.000 --> 00:10:38.000]  現在他要亞瑪撒來代替約翰
[00:10:38.000 --> 00:10:40.000]  在整件亞瑪撒事件當中
[00:10:40.000 --> 00:10:42.000]  我們都沒有見到
[00:10:42.000 --> 00:10:46.000]  大衛尋求耶和華的心意
[00:10:46.000 --> 00:10:48.000]  耶和華的旨意
[00:10:48.000 --> 00:10:50.000]  當大衛被素羅追殺
[00:10:50.000 --> 00:10:52.000]  他找他的祭司
[00:10:52.000 --> 00:10:54.000]  用污名土名
[00:10:54.000 --> 00:10:56.000]  來尋求神的旨意
[00:10:56.000 --> 00:10:58.000]  在曠野作詩篇的時候
[00:10:58.000 --> 00:11:00.000]  雖然憂慮
[00:11:00.000 --> 00:11:02.000]  但他有禱告
[00:11:02.000 --> 00:11:04.000]  他有將事情交給神
[00:11:04.000 --> 00:11:06.000]  神就幫助他
[00:11:06.000 --> 00:11:08.000]  但當他一帆風順的時候
[00:11:08.000 --> 00:11:10.000]  似乎忘記了神
[00:11:10.000 --> 00:11:12.000]  這個時候
[00:11:12.000 --> 00:11:14.000]  他開始犯很多罪
[00:11:14.000 --> 00:11:16.000]  姦淫殺淫
[00:11:16.000 --> 00:11:18.000]  就是大衛一帆風順的時候
[00:11:18.000 --> 00:11:20.000]  後來當他的兒子亞沙隆追殺他
[00:11:20.000 --> 00:11:22.000]  他又一次回到神那裡
[00:11:22.000 --> 00:11:24.000]  他向神禱告
[00:11:24.000 --> 00:11:26.000]  他希望亞希多佛的計謀變成如出
[00:11:26.000 --> 00:11:28.000]  所以大衛每一次他有危難
[00:11:28.000 --> 00:11:30.000]  他就歸向神
[00:11:30.000 --> 00:11:32.000]  但當他處理他的兒子的問題
[00:11:32.000 --> 00:11:34.000]  例如亞沙隆
[00:11:34.000 --> 00:11:36.000]  他就回到神那裡
[00:11:36.000 --> 00:11:38.000]  當他處理他的兒子的問題
[00:11:38.000 --> 00:11:40.000]  例如亞沙隆的問題
[00:11:40.000 --> 00:11:42.000]  他根本沒有尋求神的旨意
[00:11:42.000 --> 00:11:44.000]  他只靠自己的能力
[00:11:44.000 --> 00:11:46.000]  自己的智慧
[00:11:46.000 --> 00:11:48.000]  記不記得
[00:11:48.000 --> 00:11:50.000]  他找回亞沙隆回來
[00:11:50.000 --> 00:11:52.000]  他就和他開冷戰
[00:11:52.000 --> 00:11:54.000]  這是他自己的做法
[00:11:54.000 --> 00:11:56.000]  不是從神而來的智慧
[00:11:56.000 --> 00:11:58.000]  他根本沒有處理好他的兒子的問題
[00:11:58.000 --> 00:12:00.000]  大衛最後真的可以回到耶路撒冷
[00:12:00.000 --> 00:12:02.000]  大衛最後真的可以回到耶路撒冷
[00:12:02.000 --> 00:12:04.000]  大衛最後真的可以回到耶路撒冷
[00:12:04.000 --> 00:12:06.000]  他可以再次登上王位
[00:12:06.000 --> 00:12:08.000]  他可以再次登上王位
[00:12:08.000 --> 00:12:10.000]  他可以再次登上王位
[00:12:10.000 --> 00:12:12.000]  他在回去耶路撒冷的途中
[00:12:12.000 --> 00:12:14.000]  他頒了一道訊息給以色列人
[00:12:14.000 --> 00:12:16.000]  他在回去耶路撒冷的途中
[00:12:16.000 --> 00:12:18.000]  他頒了一道訊息給以色列人
[00:12:18.000 --> 00:12:20.000]  就是要人民團結
[00:12:20.000 --> 00:12:22.000]  將他們的偏見仇恨全部埋沒
[00:12:22.000 --> 00:12:24.000]  希望他們能夠一起團結支持自己
[00:12:24.000 --> 00:12:26.000]  希望他們能夠一起團結支持自己
[00:12:26.000 --> 00:12:28.000]  其實以色列經過這麼多年的內戰
[00:12:28.000 --> 00:12:30.000]  其實以色列經過這麼多年的內戰
[00:12:30.000 --> 00:12:32.000]  已經是五分六裂
[00:12:32.000 --> 00:12:34.000]  因為亞沙隆的追隨者和大衛的追隨者
[00:12:34.000 --> 00:12:36.000]  因為亞沙隆的追隨者和大衛的追隨者
[00:12:36.000 --> 00:12:38.000]  十二支派也有分裂
[00:12:38.000 --> 00:12:40.000]  十二支派也有分裂
[00:12:40.000 --> 00:12:42.000]  所以十個以色列支派和猶大支派
[00:12:42.000 --> 00:12:44.000]  所以十個以色列支派和猶大支派
[00:12:44.000 --> 00:12:46.000]  是有很大的界隔
[00:12:46.000 --> 00:12:48.000]  其實十二支派的領袖
[00:12:48.000 --> 00:12:50.000]  其實十二支派的領袖
[00:12:50.000 --> 00:12:52.000]  很需要在這個時候聯合起來
[00:12:52.000 --> 00:12:54.000]  一起邀請大衛回到耶路撒冷
[00:12:54.000 --> 00:12:56.000]  一起邀請大衛回到耶路撒冷
[00:12:56.000 --> 00:12:58.000]  但就是因為黨派的爭執
[00:12:58.000 --> 00:13:00.000]  內部的摩擦
[00:13:00.000 --> 00:13:02.000]  以致延遲了
[00:13:02.000 --> 00:13:04.000]  來來都沒有人
[00:13:04.000 --> 00:13:06.000]  去邀請大衛回來
[00:13:06.000 --> 00:13:08.000]  連那些以色列人民
[00:13:08.000 --> 00:13:10.000]  都不明白
[00:13:10.000 --> 00:13:12.000]  以色列人民怎麼說呢?
[00:13:12.000 --> 00:13:14.000]  在撒姆爾夏的十九章第十節
[00:13:14.000 --> 00:13:16.000]  為什麼不出一言請王回來呢?
[00:13:16.000 --> 00:13:18.000]  為什麼不出一言請王回來呢?
[00:13:18.000 --> 00:13:20.000]  人民都覺得奇怪
[00:13:20.000 --> 00:13:22.000]  大衛都知道這件事
[00:13:22.000 --> 00:13:24.000]  如果拖得越久
[00:13:24.000 --> 00:13:26.000]  夜長夢多
[00:13:26.000 --> 00:13:28.000]  大衛是神指定的僕人
[00:13:28.000 --> 00:13:30.000]  他未神來到是高立
[00:13:30.000 --> 00:13:32.000]  他不需要人民來投票
[00:13:32.000 --> 00:13:34.000]  看是否贊成大衛成為王
[00:13:34.000 --> 00:13:36.000]  因為他是神揀選
[00:13:36.000 --> 00:13:38.000]  甚至他可以用武力
[00:13:38.000 --> 00:13:40.000]  因為他有軍隊
[00:13:40.000 --> 00:13:42.000]  可以攻打耶路撒冷城
[00:13:42.000 --> 00:13:44.000]  搶回他的王位
[00:13:44.000 --> 00:13:46.000]  但他都沒有這樣做
[00:13:46.000 --> 00:13:48.000]  他希望什麼呢?
[00:13:48.000 --> 00:13:50.000]  他希望人民能夠邀請他
[00:13:50.000 --> 00:13:52.000]  用和平的方法
[00:13:52.000 --> 00:13:54.000]  回到耶路撒冷
[00:13:54.000 --> 00:13:56.000]  再次成為以色列人的王
[00:13:56.000 --> 00:13:58.000]  我剛才說
[00:13:58.000 --> 00:14:00.000]  猶大支派
[00:14:00.000 --> 00:14:02.000]  其實都反叛了大衛
[00:14:02.000 --> 00:14:04.000]  所以他們根本沒有面子
[00:14:04.000 --> 00:14:06.000]  在大衛的面前說話
[00:14:06.000 --> 00:14:08.000]  反而大衛現在
[00:14:08.000 --> 00:14:10.000]  就叫猶大支派
[00:14:10.000 --> 00:14:12.000]  你們不如邀請我
[00:14:12.000 --> 00:14:14.000]  回到耶路撒冷吧
[00:14:14.000 --> 00:14:16.000]  其實他這樣說
[00:14:16.000 --> 00:14:18.000]  也是暗示了
[00:14:18.000 --> 00:14:20.000]  如果你們真的邀請我
[00:14:20.000 --> 00:14:22.000]  回到耶路撒冷
[00:14:22.000 --> 00:14:24.000]  我就前事不提
[00:14:24.000 --> 00:14:26.000]  我不會再追究你們的罪
[00:14:26.000 --> 00:14:28.000]  大衛甚至
[00:14:28.000 --> 00:14:30.000]  叫祭司薩督和亞比亞他
[00:14:30.000 --> 00:14:32.000]  向猶大人的長老
[00:14:32.000 --> 00:14:34.000]  傳了一個訊息
[00:14:34.000 --> 00:14:36.000]  說什麼呢?
[00:14:36.000 --> 00:14:38.000]  你們是我的弟兄
[00:14:38.000 --> 00:14:40.000]  是我的骨肉
[00:14:40.000 --> 00:14:42.000]  為什麼在人後頭
[00:14:42.000 --> 00:14:44.000]  請王回來呢?
[00:14:44.000 --> 00:14:46.000]  撒姆爾夏的十九章十二節
[00:14:46.000 --> 00:14:48.000]  為什麼是大衛的骨肉呢?
[00:14:48.000 --> 00:14:50.000]  大衛是猶大支派
[00:14:50.000 --> 00:14:52.000]  我們是自己人
[00:14:52.000 --> 00:14:54.000]  十二支派當中
[00:14:54.000 --> 00:14:56.000]  你們是我的人
[00:14:56.000 --> 00:14:58.000]  你們應該首先發起
[00:14:58.000 --> 00:15:00.000]  請我回到耶路撒冷
[00:15:00.000 --> 00:15:02.000]  你不要在人的後頭
[00:15:02.000 --> 00:15:04.000]  現在以色列人已經出風聲
[00:15:04.000 --> 00:15:06.000]  說要請我回去
[00:15:06.000 --> 00:15:08.000]  為什麼你們不搶先來做呢?
[00:15:08.000 --> 00:15:10.000]  大衛還要叫薩督和亞比亞他
[00:15:10.000 --> 00:15:12.000]  告訴亞馬遜
[00:15:12.000 --> 00:15:14.000]  大衛已經發誓
[00:15:14.000 --> 00:15:16.000]  要他來代替約瓦
[00:15:16.000 --> 00:15:18.000]  成為以色列人的骨肉
[00:15:18.000 --> 00:15:20.000]  要他來代替約瓦
[00:15:20.000 --> 00:15:22.000]  成為以色列人的元帥
[00:15:22.000 --> 00:15:24.000]  他叫濟斯告訴亞馬遜
[00:15:24.000 --> 00:15:26.000]  你不是我的骨肉嗎?
[00:15:26.000 --> 00:15:28.000]  當然亞馬遜是大衛的骨肉
[00:15:28.000 --> 00:15:30.000]  因為是大衛的侄子
[00:15:30.000 --> 00:15:32.000]  但是他是亞馬遜的元帥
[00:15:32.000 --> 00:15:34.000]  你有沒有見過
[00:15:34.000 --> 00:15:36.000]  打完仗之後
[00:15:36.000 --> 00:15:38.000]  打敗將軍隊的元帥
[00:15:38.000 --> 00:15:40.000]  成為打勝將軍隊的元帥
[00:15:40.000 --> 00:15:42.000]  你見過沒有?
[00:15:42.000 --> 00:15:44.000]  未見過
[00:15:44.000 --> 00:15:46.000]  但我見過
[00:15:46.000 --> 00:15:48.000]  打敗將軍隊的元帥
[00:15:48.000 --> 00:15:50.000]  你見過沒有?
[00:15:50.000 --> 00:15:52.000]  大衛就會這樣做
[00:15:52.000 --> 00:15:54.000]  他就會叫亞馬遜成為
[00:15:54.000 --> 00:15:56.000]  他軍隊的元帥
[00:15:56.000 --> 00:15:58.000]  為什麼他要這樣做呢?
[00:15:58.000 --> 00:16:00.000]  其實可能有三個原因
[00:16:00.000 --> 00:16:02.000]  第一
[00:16:02.000 --> 00:16:04.000]  就是他不喜歡約瓦
[00:16:04.000 --> 00:16:06.000]  因為約瓦下命令
[00:16:06.000 --> 00:16:08.000]  殺了他喜歡的兒子
[00:16:08.000 --> 00:16:10.000]  亞沙隆
[00:16:10.000 --> 00:16:12.000]  所以他不喜歡約瓦
[00:16:12.000 --> 00:16:14.000]  而約瓦已經不是第一次背叛他的命令
[00:16:14.000 --> 00:16:16.000]  在亞利爾事件
[00:16:16.000 --> 00:16:18.000]  我們也見到
[00:16:18.000 --> 00:16:20.000]  約瓦已經是很多次
[00:16:20.000 --> 00:16:22.000]  反叛大衛的子兒
[00:16:22.000 --> 00:16:24.000]  另外第二點
[00:16:24.000 --> 00:16:26.000]  透過任命亞馬遜
[00:16:26.000 --> 00:16:28.000]  大衛告訴所有
[00:16:28.000 --> 00:16:30.000]  亞沙隆的支持者
[00:16:30.000 --> 00:16:32.000]  只要你們支持我
[00:16:32.000 --> 00:16:34.000]  我不計前事
[00:16:34.000 --> 00:16:38.000]  連亞馬遜是亞沙隆的元帥
[00:16:38.000 --> 00:16:40.000]  我都能夠重用他
[00:16:40.000 --> 00:16:42.000]  如果你們支持我的話
[00:16:42.000 --> 00:16:44.000]  我一樣會恩代你們
[00:16:44.000 --> 00:16:46.000]  還有第三點
[00:16:46.000 --> 00:16:48.000]  他要利用亞馬遜
[00:16:48.000 --> 00:16:52.000]  對猶大人有很強大的影響力
[00:16:52.000 --> 00:16:54.000]  在歷代至上的十二章十八節
[00:16:54.000 --> 00:16:56.000]  告訴我們
[00:16:56.000 --> 00:16:58.000]  亞馬遜曾經帶領三十個勇士
[00:16:58.000 --> 00:17:00.000]  來投靠大衛
[00:17:00.000 --> 00:17:02.000]  當大衛落荒而逃的時候
[00:17:02.000 --> 00:17:04.000]  我剛才也說過
[00:17:04.000 --> 00:17:06.000]  相信在歷史當中
[00:17:06.000 --> 00:17:08.000]  這是唯一一次
[00:17:08.000 --> 00:17:10.000]  打敗將軍隊的元帥
[00:17:10.000 --> 00:17:12.000]  居然能夠成為
[00:17:12.000 --> 00:17:14.000]  打勝將軍隊的元帥
[00:17:14.000 --> 00:17:16.000]  這個相信在歷史當中
[00:17:16.000 --> 00:17:18.000]  不單在聖經裡
[00:17:18.000 --> 00:17:20.000]  是第一次
[00:17:20.000 --> 00:17:22.000]  所以第一點
[00:17:22.000 --> 00:17:24.000]  大衛首先要收拾他的心情
[00:17:24.000 --> 00:17:26.000]  第二點
[00:17:26.000 --> 00:17:28.000]  他要宣佈全國的大赦
[00:17:28.000 --> 00:17:30.000]  當其他的支派都猶豫不決
[00:17:30.000 --> 00:17:32.000]  來請大衛回去耶路撒冷
[00:17:32.000 --> 00:17:34.000]  猶大人讓大衛和他們
[00:17:34.000 --> 00:17:36.000]  傳話之後
[00:17:36.000 --> 00:17:38.000]  就全心全意來支持大衛
[00:17:38.000 --> 00:17:40.000]  邀請他回到耶路撒冷
[00:17:40.000 --> 00:17:42.000]  當大衛
