
[00:00:00.000 --> 00:00:03.000]  各位聽眾,平安!
[00:07:25.000 --> 00:07:28.000]  因為你不知道將來有甚麼災禍臨到地上
[00:07:28.000 --> 00:07:31.000]  雲若滿了雨就必傾倒在地上
[00:07:31.000 --> 00:07:34.000]  樹若向南倒或向北倒,樹倒在何處就存在何處
[00:07:34.000 --> 00:07:37.000]  一開始傳道書的作者就說
[00:07:37.000 --> 00:07:40.000]  要將你的糧食撒在水面
[00:07:40.000 --> 00:07:43.000]  撒在水面,因為日久必能得著
[00:07:43.000 --> 00:07:46.000]  有人說這是講到水上貿易
[00:07:46.000 --> 00:07:49.000]  其實水上貿易,列王記上第九章
[00:07:49.000 --> 00:07:52.000]  詩篇107篇都已經有提及到
[00:07:52.000 --> 00:07:55.000]  舊約時代已經有水上的貿易
[00:07:55.000 --> 00:07:58.000]  但後面又提及到分給七人或分給八人
[00:07:58.000 --> 00:08:01.000]  很多人說傳道書第一節第二節說的
[00:08:01.000 --> 00:08:04.000]  是教我們怎樣投資
[00:08:04.000 --> 00:08:07.000]  教我們怎樣來分享
[00:08:07.000 --> 00:08:10.000]  但你真的看的時候,其實重點不是說
[00:08:10.000 --> 00:08:13.000]  投資或分享,重點是說
[00:08:13.000 --> 00:08:16.000]  你所有的,無論是投資也好
[00:08:16.000 --> 00:08:19.000]  分享也好,重要的是人所擁有的
[00:08:19.000 --> 00:08:22.000]  最重要不是擁有,而是要用
[00:08:22.000 --> 00:08:25.000]  你所擁有的,因為單單擁有
[00:08:25.000 --> 00:08:28.000]  不是最重要,要運用你所擁有的
[00:08:28.000 --> 00:08:31.000]  才是重要,有一次
[00:08:31.000 --> 00:08:34.000]  有一個新聞,很多年前
[00:08:34.000 --> 00:08:37.000]  香港的前財政司司長梁錦松
[00:08:37.000 --> 00:08:40.000]  他剛做的時候,有人訪問他
[00:08:40.000 --> 00:08:43.000]  為什麼你願意放棄你的厚薪高職
[00:08:43.000 --> 00:08:46.000]  來做這個政府的職位呢
[00:08:46.000 --> 00:08:49.000]  那時候梁錦松回了兩句說話
[00:08:49.000 --> 00:08:52.000]  有些教會用來做報道會的主題,這兩句話是怎樣說呢
[00:08:52.000 --> 00:08:55.000]  有的不是你的,用的才是你的
[00:08:55.000 --> 00:08:58.000]  人所用的其實很有限
[00:08:58.000 --> 00:09:01.000]  擁有再多你不能夠用,擁有這麼多
[00:09:01.000 --> 00:09:04.000]  做什麼呢,擁有這麼多做什麼呢
[00:09:04.000 --> 00:09:07.000]  有篇文章叫做頓時醒悟,裡面提到
[00:09:07.000 --> 00:09:10.000]  很多句說話,都很精簡
[00:09:10.000 --> 00:09:13.000]  他說我們買一部手機回來,很多APP,但其實我們用不完
[00:09:13.000 --> 00:09:16.000]  我們買一部車回來,馬力很大,但我們用不到
[00:09:16.000 --> 00:09:19.000]  我們家裡掛很多衣服,其實穿不上的
[00:09:19.000 --> 00:09:22.000]  只是掛在這裏
[00:09:22.000 --> 00:09:25.000]  盼望有一天我能夠穿上
[00:09:25.000 --> 00:09:28.000]  那擁有這麼多做什麼呢
[00:09:28.000 --> 00:09:31.000]  其實很多東西真的不需要的
[00:09:31.000 --> 00:09:34.000]  擁有這麼多做什麼呢
[00:09:34.000 --> 00:09:37.000]  有一次我在溫哥華港渡,港渡我就住在一個弟兄的家
[00:09:37.000 --> 00:09:40.000]  姓劉的這位弟兄,我很欣賞這個弟兄的家
[00:09:40.000 --> 00:09:43.000]  因為他有一間書房,我很喜歡看書
[00:09:43.000 --> 00:09:46.000]  他書房三面牆都是書,書房裏面還有浴室
[00:09:46.000 --> 00:09:49.000]  我很少見人看書在那裏洗澡
[00:09:49.000 --> 00:09:52.000]  還有浴室,那我就很喜歡那些書
[00:09:52.000 --> 00:09:55.000]  因為很多都是英文書,而且很貴,英文書幾十元一本
[00:09:55.000 --> 00:09:58.000]  那我就問劉弟兄,可不可以明天早點起床
[00:09:58.000 --> 00:10:01.000]  讓我看看你的書,他說沒問題
[00:10:01.000 --> 00:10:04.000]  徐弟兄,隨便吧,第二天早上五點起床就去看他的書
[00:10:04.000 --> 00:10:07.000]  有些書拿出來看,拿出來洗
[00:10:07.000 --> 00:10:10.000]  很多我喜歡的書在那裏,我發現很多書都有一個共同的
[00:10:10.000 --> 00:10:13.000]  共同的地方是什麼呢
[00:10:13.000 --> 00:10:16.000]  都有書籤,而且書籤都放在書的前面
[00:10:16.000 --> 00:10:19.000]  而且書籤都放在書的前面
[00:10:19.000 --> 00:10:22.000]  那天吃早餐,我和劉弟兄說
[00:10:22.000 --> 00:10:25.000]  我們的書本本都很好,但是似乎你都沒有看
[00:10:25.000 --> 00:10:28.000]  他說是的,就是沒有時間
[00:10:28.000 --> 00:10:31.000]  我有空買,但沒空看,所以每本書都有書籤放在前面
[00:10:31.000 --> 00:10:34.000]  而不是放在中間或放在後面
[00:10:34.000 --> 00:10:37.000]  我和劉弟兄說
[00:10:37.000 --> 00:10:40.000]  書放在書房不是你的,要看了,明了,用了
[00:10:40.000 --> 00:10:43.000]  才是你的
[00:10:43.000 --> 00:10:46.000]  人生就是這樣,不是只要求擁有
[00:10:46.000 --> 00:10:49.000]  而是你要用你所有的
[00:10:49.000 --> 00:10:52.000]  我和這個黎弟兄說,說笑和他說
[00:10:52.000 --> 00:10:55.000]  我出一批書不看書,你告訴我吧
[00:10:55.000 --> 00:10:58.000]  我出一批書只有封面,裏面是空白的
[00:10:58.000 --> 00:11:01.000]  那我不用印那麼多
[00:11:01.000 --> 00:11:04.000]  重要的是看裏面,不是看封面
[00:11:04.000 --> 00:11:07.000]  甚至不是有時拿著作者簽名
[00:11:07.000 --> 00:11:10.000]  簽了名你要看才行,簽了名不是做紀念的
[00:11:10.000 --> 00:11:13.000]  最重要是看才有用,有的不是你的,用的才是你的
[00:11:13.000 --> 00:11:16.000]  人的生命不在乎你放什麼進去
[00:11:16.000 --> 00:11:19.000]  是在乎你能夠拿什麼出來
[00:11:19.000 --> 00:11:22.000]  今天很多時候我們聽到一樣的
[00:11:22.000 --> 00:11:25.000]  不在乎你聽多少篇道,問題是你吸收多少
[00:11:25.000 --> 00:11:28.000]  你用多少才是重要的
[00:11:28.000 --> 00:11:31.000]  有一次我坐飛機的時候就看一本雜誌去美國
[00:11:31.000 --> 00:11:34.000]  那本雜誌叫Skymore
[00:11:34.000 --> 00:11:37.000]  是買東西的,如果大家有去美國就會知道
[00:11:37.000 --> 00:11:40.000]  我很喜歡掀開掀開看有什麼東西買,我掀到有一處買了海報
[00:11:40.000 --> 00:11:43.000]  有一張海報我很喜歡
[00:11:43.000 --> 00:11:46.000]  我就拿了這本雜誌,我問過空中小姐
[00:11:46.000 --> 00:11:49.000]  是可以拿的,我說我很喜歡這個海報
[00:11:49.000 --> 00:11:52.000]  可不可以給我撕下來,她說不好,你成本拿去吧
[00:11:52.000 --> 00:11:55.000]  就不要只撕中間那個,這裡有個海報寫著優先次序
[00:11:55.000 --> 00:11:58.000]  Priority,裡面怎麼說呢?它說一百年之後
[00:11:58.000 --> 00:12:01.000]  你銀行有多少錢,穿什麼衣服,住什麼屋,開什麼車
[00:12:01.000 --> 00:12:04.000]  不重要,但如果你看重,這個海報有個小孩站在那裡
[00:12:04.000 --> 00:12:07.000]  一個小孩的生命,這個世界就會有所不同
[00:12:07.000 --> 00:12:10.000]  這個世界有所不同
[00:12:10.000 --> 00:12:13.000]  你想想看,第卿子說一百年之後
[00:12:13.000 --> 00:12:16.000]  你駕過什麼車,住過什麼屋,你有什麼學位
[00:12:16.000 --> 00:12:19.000]  銀行有多少錢都不重要,但如果你看重一個小孩的生命
[00:12:19.000 --> 00:12:22.000]  這個世界有所不同
[00:12:22.000 --> 00:12:25.000]  我拿著這個雜誌的海報來看
[00:12:25.000 --> 00:12:28.000]  我這樣想,人生當中
[00:12:28.000 --> 00:12:31.000]  當你離開之後,一百年之後
[00:12:31.000 --> 00:12:34.000]  其實你做過什麼不重要,但如果在你一生當中
[00:12:34.000 --> 00:12:37.000]  你體重,神所體重的話,這個世界就有所不同
[00:12:37.000 --> 00:12:40.000]  這個世界就有所不同
[00:12:40.000 --> 00:12:43.000]  很重要,你擁有的,你怎麼用
[00:12:43.000 --> 00:12:46.000]  你所擁有的,你為誰來用
[00:12:46.000 --> 00:12:49.000]  第二節,他說你要分給七人,分給八人
[00:12:49.000 --> 00:12:52.000]  其實這種說法就是說你要分散
[00:12:52.000 --> 00:12:55.000]  但我又不敢說叫分散投資
[00:12:55.000 --> 00:12:58.000]  因為當時仍然是農業社會為主
[00:12:58.000 --> 00:13:01.000]  分給七人,分給八人有個意思就是你要選擇
[00:13:01.000 --> 00:13:04.000]  你不可以分給所有人,所以你要選擇
[00:13:04.000 --> 00:13:07.000]  所以不單用,而且要有智慧
[00:13:07.000 --> 00:13:10.000]  去選擇你怎麼用的東西
[00:13:10.000 --> 00:13:13.000]  每一個人,神很公平,大家都有24小時
[00:13:13.000 --> 00:13:16.000]  你怎麼用時間,就決定你人生的成敗
[00:13:16.000 --> 00:13:19.000]  一個人怎麼用你的東西,在乎你的價值觀
[00:13:19.000 --> 00:13:22.000]  在乎你的價值觀,圖書博士說過
[00:13:22.000 --> 00:13:25.000]  人怎麼知道他體重什麼,六樣東西
[00:13:25.000 --> 00:13:28.000]  他怎麼用錢,怎麼用時間,為什麼開心,為什麼不開心,和什麼人一起
[00:13:28.000 --> 00:13:31.000]  和什麼
[00:13:31.000 --> 00:13:34.000]  和看什麼書,六樣東西,你們記不記得
[00:13:34.000 --> 00:13:37.000]  為什麼開心,為什麼不開心,怎麼用錢,怎麼用時間,和什麼人一起
[00:13:37.000 --> 00:13:40.000]  和看什麼書,這六樣東西
[00:13:40.000 --> 00:13:43.000]  就看到你的價值觀
[00:13:43.000 --> 00:13:46.000]  人的價值觀決定你怎麼過你的生活
[00:13:46.000 --> 00:13:49.000]  怎麼用你的時間,很久之前我看了一本雜誌
[00:13:49.000 --> 00:13:52.000]  叫道向雜誌,現在已經沒有了,裏面有篇文章寫
[00:13:52.000 --> 00:13:55.000]  叫做可笑的事,是英文翻譯過來的
[00:13:55.000 --> 00:13:58.000]  是英文翻譯過來的,裏面寫到
[00:13:58.000 --> 00:14:01.000]  可笑的事是什麼呢,他說可笑的是什麼呢
[00:14:01.000 --> 00:14:04.000]  拿十塊去教會奉獻覺得太多
[00:14:04.000 --> 00:14:07.000]  拿去買東西覺得不夠,可笑的事就是
[00:14:07.000 --> 00:14:10.000]  花幾個小時在教會覺得時間很長
[00:14:10.000 --> 00:14:13.000]  花幾個小時在戲院覺得時間很快
[00:14:13.000 --> 00:14:16.000]  可笑的是什麼呢,球賽加時
[00:14:16.000 --> 00:14:19.000]  我們很興奮,講到過時
[00:14:19.000 --> 00:14:22.000]  我們就很暴躁,我這個是改了一點
[00:14:22.000 --> 00:14:25.000]  有沒有發現,是不是
[00:14:25.000 --> 00:14:28.000]  看球賽加時,哇,很划算,是不是
[00:14:28.000 --> 00:14:31.000]  一個小時,有沒有搞錯,你這麼過份
[00:14:31.000 --> 00:14:34.000]  這麼過份,可笑的是什麼呢
[00:14:34.000 --> 00:14:37.000]  安排全年活動的時候,很難找出時間
[00:14:37.000 --> 00:14:40.000]  去參加教會的聚會,但是他有空
[00:14:40.000 --> 00:14:43.000]  參加臨時通知的活動,有時教會
[00:14:43.000 --> 00:14:46.000]  早就安排了,問你有沒有空去
[00:14:46.000 --> 00:14:49.000]  看看怎樣,見到我就見到,見不到就見不到
[00:14:49.000 --> 00:14:52.000]  你再問他有沒有空來,你為我
[00:14:52.000 --> 00:14:55.000]  祈禱,看看神怎麼大,你再問他
[00:14:55.000 --> 00:14:58.000]  到底你來不來,你為我禁食
[00:14:58.000 --> 00:15:01.000]  希望我能夠來,你不來就不來
[00:15:01.000 --> 00:15:04.000]  講這麼多幹什麼呢
[00:15:04.000 --> 00:15:07.000]  這些沒時間,但是回到家有人給你電話
[00:15:07.000 --> 00:15:10.000]  下來喝杯東西,馬上到,喝個幾小時
[00:15:10.000 --> 00:15:13.000]  走的時候,下次再約,不用預約
[00:15:13.000 --> 00:15:16.000]  這些是什麼分別呢,價值觀的分別
[00:15:16.000 --> 00:15:19.000]  有時叫弟兄姐妹學怎樣講福音
[00:15:19.000 --> 00:15:22.000]  教極都不會,但是聽到人的閒言閒語
[00:15:22.000 --> 00:15:25.000]  很快傳開,而且能夠
[00:15:25.000 --> 00:15:28.000]  加言加噪,講得很精彩
[00:15:28.000 --> 00:15:31.000]  經常跟人說,你知不知道,講給你聽
[00:15:31.000 --> 00:15:34.000]  但是講福音,沒那麼緊張,沒那麼精彩
[00:15:34.000 --> 00:15:37.000]  這個就是價值的問題
[00:15:37.000 --> 00:15:40.000]  當你看球賽的時候,就很想坐前排
[00:15:40.000 --> 00:15:43.000]  當你聽到的時候,第一排通常沒人坐
[00:15:43.000 --> 00:15:46.000]  這幾位是沒辦法,所以坐第一排
[00:15:46.000 --> 00:15:49.000]  我去過的教會,連五排
[00:15:49.000 --> 00:15:52.000]  七排都沒人坐
[00:15:52.000 --> 00:15:55.000]  我們沒病菌,不用擔心離開我們這麼遠
[00:15:55.000 --> 00:15:58.000]  為什麼這麼可怕呢
[00:15:58.000 --> 00:16:01.000]  看球賽前排是最貴的,但是前幾排
[00:16:01.000 --> 00:16:04.000]  就算你沒椅子也沒問題,真的沒人坐
[00:16:04.000 --> 00:16:07.000]  這些是價值觀的問題
[00:16:07.000 --> 00:16:10.000]  價值觀決定你怎樣用你的時間
[00:16:10.000 --> 00:16:13.000]  這裡有提到,為什麼要用智慧來用呢
[00:16:13.000 --> 00:16:16.000]  第二節下半節講了
[00:16:16.000 --> 00:16:19.000]  你不知道將來有什麼災禍臨到地上
[00:16:19.000 --> 00:16:22.000]  你不知道的
[00:16:22.000 --> 00:16:25.000]  所以你不單這樣,還要把握時間
[00:16:25.000 --> 00:16:28.000]  用智慧去用神所給你所擁有的東西
[00:16:28.000 --> 00:16:31.000]  第三節說
[00:16:31.000 --> 00:16:34.000]  雲若滿了雨,就必傾倒在地上
[00:16:34.000 --> 00:16:37.000]  樹若向南倒或向北倒,樹倒在何處,就存在何處
[00:16:37.000 --> 00:16:40.000]  一舊雲滿了雨
[00:16:40.000 --> 00:16:43.000]  舊雲如果雨下了,舊雲去了哪裡?
[00:16:43.000 --> 00:16:46.000]  有時不知道
[00:16:46.000 --> 00:16:49.000]  時後到就下,下完舊雲就沒有了
[00:16:49.000 --> 00:16:52.000]  一棵樹快要倒了,還沒倒
[00:16:52.000 --> 00:16:55.000]  一倒了的時候,倒在何處就存在何處
[00:16:55.000 --> 00:16:58.000]  不能再放上去
[00:16:58.000 --> 00:17:01.000]  因為它枯了,它死了
[00:17:01.000 --> 00:17:04.000]  所以你看到的就是這裡告訴我們
[00:17:04.000 --> 00:17:07.000]  事情過去的時候就不會再回來
[00:17:07.000 --> 00:17:10.000]  所以要把握時間,免得你想用的時候沒得用
[00:17:10.000 --> 00:17:13.000]  用的時候沒得分
[00:17:13.000 --> 00:17:16.000]  要把握時間去做你應該做的事
[00:17:16.000 --> 00:17:19.000]  有一次,很多年前,我想都有十幾年
[00:17:19.000 --> 00:17:22.000]  十幾年前,二十年前
[00:17:22.000 --> 00:17:25.000]  在加拿大的股票叫北電
[00:17:25.000 --> 00:17:28.000]  很多人傷亡慘重
[00:17:28.000 --> 00:17:31.000]  那年我去夏令會,整個小組不是查經,是講北電
[00:17:31.000 --> 00:17:34.000]  大家說你虧多少,我虧多少
[00:17:34.000 --> 00:17:37.000]  有位弟兄有次給我電話,他說徐弟兄很慘
[00:17:37.000 --> 00:17:40.000]  買了北電的股票,他說我虧了幾萬
[00:17:40.000 --> 00:17:43.000]  很淒涼,然後說的話很該死
[00:17:43.000 --> 00:17:46.000]  他說早知道我就奉獻給你們
[00:17:46.000 --> 00:17:49.000]  你虧了才說早知道奉獻給你們
[00:17:49.000 --> 00:17:52.000]  我本來想問他,你還有什麼股票沒賣
[00:17:52.000 --> 00:17:55.000]  你不要虧了再說
[00:17:55.000 --> 00:17:58.000]  你可以奉獻的時候不奉獻
[00:17:58.000 --> 00:18:01.000]  到你不能奉獻,你說你想奉獻,這些叫做馬後炮
[00:18:01.000 --> 00:18:04.000]  應做的時候不做
[00:18:04.000 --> 00:18:07.000]  你知道你做什麼,你知道你應該做什麼
[00:18:07.000 --> 00:18:10.000]  把握時間去做
[00:18:10.000 --> 00:18:13.000]  《出拉及記》講到神分到摩西
[00:18:13.000 --> 00:18:16.000]  叫百姓大家奉獻不同的物資來起個回眸
