
[00:00:00.000 --> 00:00:04.600]  各位大英姐妹 早晨
[00:02:09.800 --> 00:02:12.800]  領袖是誰?
[00:02:12.800 --> 00:02:17.100]  又是我 又是牧師 又是我們
[00:02:17.100 --> 00:02:20.400]  那領袖的工作又是做些什麼呢?
[00:02:20.400 --> 00:02:24.800]  今天很想藉著耶穌和門徒的一些對話
[00:02:24.800 --> 00:02:27.500]  我們思考一下究竟什麼是僕人
[00:02:27.500 --> 00:02:31.700]  什麼是領袖 什麼是僕人的領袖
[00:02:31.700 --> 00:02:35.300]  因為很多年前在香港的時候
[00:02:35.300 --> 00:02:37.400]  當人就說 呃 呂全道
[00:02:37.400 --> 00:02:39.600]  不如你開始牧會吧
[00:02:39.600 --> 00:02:41.400]  不要做老師吧
[00:02:41.400 --> 00:02:43.200]  邀請我去教會工作
[00:02:43.200 --> 00:02:44.600]  我一直都沒有做到的
[00:02:44.600 --> 00:02:46.600]  一直都沒有牧過會的
[00:02:46.600 --> 00:02:49.300]  在香港的時候我就認識很多教會
[00:02:49.300 --> 00:02:53.100]  我想至少和200間教會合作
[00:02:53.100 --> 00:02:55.100]  有弟兄姊妹跟我講
[00:02:55.100 --> 00:02:57.700]  他說 你做牧會啊?
[00:02:57.700 --> 00:02:59.600]  你做牧者啊?
[00:02:59.600 --> 00:03:01.400]  你要有心理準備啊
[00:03:01.400 --> 00:03:04.400]  你會有很多老闆的啊
[00:03:04.400 --> 00:03:07.000]  多謝你們點頭啊
[00:03:07.000 --> 00:03:09.100]  你有很多老闆的啊
[00:03:09.100 --> 00:03:11.000]  什麼意思啊?
[00:03:11.000 --> 00:03:13.400]  很多人會指你做事啊
[00:03:13.400 --> 00:03:14.400]  他說 是嗎?
[00:03:14.400 --> 00:03:17.400]  老闆不是只有上帝一個嗎?
[00:03:17.400 --> 00:03:20.000]  香港就有很多人這樣和我說
[00:03:20.000 --> 00:03:23.000]  我來到溫哥華有沒有啊?你猜?
[00:03:23.000 --> 00:03:25.700]  嘩 當然有啦
[00:03:25.700 --> 00:03:29.800]  我來到溫哥華接觸的教會就十多間左右
[00:03:29.800 --> 00:03:34.700]  曾經有一次有個80多歲的弟兄載我
[00:03:34.700 --> 00:03:36.400]  好幾年前的了
[00:03:36.400 --> 00:03:37.800]  然後就坐在那裡
[00:03:37.800 --> 00:03:39.400]  他說 呂全道 你知不知道啊?
[00:03:39.400 --> 00:03:42.000]  你想牧會啊?很難的啊
[00:03:42.000 --> 00:03:43.600]  我說 怎麼難的啊?
[00:03:43.600 --> 00:03:45.100]  他又是那句話
[00:03:45.100 --> 00:03:47.300]  每個人都當自己是老闆啊
[00:03:47.300 --> 00:03:48.700]  我說 是嗎?
[00:03:48.700 --> 00:03:50.700]  在牧恩我又沒有啊
[00:03:50.700 --> 00:03:54.000]  牧恩我還沒有認識一個
[00:03:54.000 --> 00:03:55.700]  我想也不是每個人啊
[00:03:55.700 --> 00:03:59.000]  但是如果你說每個人都當自己是老闆
[00:03:59.000 --> 00:04:01.900]  或者有信徒會覺得自己是老闆
[00:04:01.900 --> 00:04:05.600]  其實背後反映著什麼心態呢?
[00:04:05.600 --> 00:04:09.100]  其實這個心態又是不是聖經裏面講的
[00:04:09.100 --> 00:04:12.400]  關於服人 關於領袖呢?
[00:04:12.400 --> 00:04:14.900]  究竟什麼是服人 領袖?
[00:04:14.900 --> 00:04:16.500]  什麼時候出現的呢?
[00:04:16.500 --> 00:04:17.900]  當你看《馬學福音》
[00:04:17.900 --> 00:04:19.600]  我們一直在看《馬學福音》
[00:04:19.600 --> 00:04:21.200]  看第九章的時候
[00:04:21.200 --> 00:04:24.300]  你會看到其中一個和合本有這個標題
[00:04:24.300 --> 00:04:28.400]  它說耶穌第二次預言收難和復活
[00:04:28.400 --> 00:04:30.900]  我給大家看一個高科技的
[00:04:30.900 --> 00:04:34.800]  不行的
[00:04:34.800 --> 00:04:39.900]  有沒有高科技啊?
[00:04:39.900 --> 00:04:42.000]  我第一次在溫哥華用
[00:04:42.000 --> 00:04:44.500]  是不是太遠了呢?
[00:04:44.500 --> 00:04:46.400]  射這個比較好
[00:04:46.400 --> 00:04:52.300]  耶穌第二次預言收難和復活
[00:04:52.300 --> 00:04:54.000]  我剛剛從香港回來
[00:04:54.000 --> 00:04:56.000]  我在香港有一次崇拜
[00:04:56.000 --> 00:04:57.900]  有人給了這個我
[00:04:57.900 --> 00:05:00.700]  我用了之後覺得很神奇
[00:05:00.700 --> 00:05:02.300]  剛才梁老師也說神奇在
[00:05:02.300 --> 00:05:03.200]  就是什麼呢?
[00:05:03.200 --> 00:05:05.900]  他能夠做到圓形
[00:05:05.900 --> 00:05:06.700]  給你看看
[00:05:06.700 --> 00:05:08.100]  但是後面是模糊了
[00:05:08.100 --> 00:05:09.400]  你見不見到?
[00:05:09.400 --> 00:05:10.300]  不知道為什麼
[00:05:10.300 --> 00:05:12.200]  然後我就說很神奇
[00:05:12.200 --> 00:05:14.400]  然後很興奮 用得到
[00:05:14.400 --> 00:05:16.900]  那次講到特意多用幾次
[00:05:16.900 --> 00:05:18.000]  然後隔了幾天
[00:05:18.000 --> 00:05:19.800]  弟兄姊妹就打給我
[00:05:19.800 --> 00:05:23.700]  「呂全都 我們買了一個送給你教會」
[00:05:23.700 --> 00:05:25.000]  我說好啊
[00:05:25.000 --> 00:05:26.800]  所以今天就在這裡
[00:05:26.800 --> 00:05:28.400]  而送給我們的人是誰呢?
[00:05:28.400 --> 00:05:29.900]  我等一下再跟大家說
[00:05:29.900 --> 00:05:31.500]  但是我想說
[00:05:31.500 --> 00:05:33.400]  當你看和合本
[00:05:33.400 --> 00:05:35.400]  如果你看我這個網頁
[00:05:35.400 --> 00:05:37.200]  再玩幾次
[00:05:37.200 --> 00:05:38.300]  你見到和合本
[00:05:38.300 --> 00:05:41.200]  它有和合本和和合本修訂本
[00:05:41.200 --> 00:05:42.600]  有一點點不同
[00:05:42.600 --> 00:05:45.000]  讓你可以多看幾個版本
[00:05:45.000 --> 00:05:50.000]  這裡就用耶穌第二次去預言受難和復活
[00:05:50.000 --> 00:05:51.300]  祂是和門徒說過
[00:05:51.300 --> 00:05:52.500]  是第二次
[00:05:52.500 --> 00:05:54.500]  當說完之後
[00:05:54.500 --> 00:05:55.500]  發生什麼事呢?
[00:05:55.500 --> 00:05:57.100]  在馬科孔九章三十一節
[00:05:57.100 --> 00:06:00.000]  因為祂在教導門徒
[00:06:00.000 --> 00:06:02.900]  祂說人子將要被交在人手裡
[00:06:02.900 --> 00:06:04.400]  他們要殺害他
[00:06:04.400 --> 00:06:05.300]  被殺以後
[00:06:05.300 --> 00:06:07.000]  三天後他要復活
[00:06:07.000 --> 00:06:09.400]  耶穌這樣預言了是第二次
[00:06:09.400 --> 00:06:11.300]  祂說他會死
[00:06:11.300 --> 00:06:12.800]  他會復活
[00:06:12.800 --> 00:06:15.600]  但是接著門徒不明白耶穌說什麼
[00:06:15.600 --> 00:06:18.500]  當然因為當時耶穌還沒有走上十字架
[00:06:18.500 --> 00:06:19.500]  還沒有復活
[00:06:19.500 --> 00:06:21.100]  但是他又不敢問耶穌
[00:06:21.100 --> 00:06:23.500]  當耶穌說完這麼重要的事情
[00:06:23.500 --> 00:06:24.600]  他們不敢問
[00:06:24.600 --> 00:06:26.500]  但是接著發生什麼事情呢?
[00:06:26.500 --> 00:06:27.600]  隨即就有了
[00:06:27.600 --> 00:06:29.700]  如果你看聖經和合本
[00:06:29.700 --> 00:06:31.200]  它就立刻有一個標題
[00:06:31.200 --> 00:06:33.300]  就說誰最大
[00:06:33.300 --> 00:06:34.200]  誰最大
[00:06:34.200 --> 00:06:35.600]  什麼意思呢?
[00:06:35.600 --> 00:06:36.800]  去到九章三十三節
[00:06:36.800 --> 00:06:38.700]  祂說他們來到加伯隆
[00:06:38.700 --> 00:06:40.800]  耶穌在屋裡就問門徒
[00:06:40.800 --> 00:06:42.900]  祂說你們在路上爭論什麼?
[00:06:42.900 --> 00:06:46.400]  就是剛才唐伯你讀的那段經文
[00:06:46.400 --> 00:06:48.400]  你爭論什麼?
[00:06:48.400 --> 00:06:49.800]  門徒就不說話
[00:06:49.800 --> 00:06:52.400]  因為他們在爭哪一個大
[00:06:52.400 --> 00:06:53.800]  鬥大
[00:06:53.800 --> 00:06:55.600]  哪一個做領袖
[00:06:55.600 --> 00:06:57.700]  耶穌就叫他們坐下來
[00:06:57.700 --> 00:06:59.300]  就叫十二個使徒來說
[00:06:59.300 --> 00:07:01.400]  如果有人願意為首的
[00:07:01.400 --> 00:07:04.500]  就是你真的想做大
[00:07:04.500 --> 00:07:07.100]  你就要做眾人之後
[00:07:07.100 --> 00:07:08.200]  反而在最後
[00:07:08.200 --> 00:07:10.700]  要做眾人的僕人
[00:07:10.700 --> 00:07:12.500]  用這個姿態
[00:07:12.500 --> 00:07:15.100]  於是耶穌看到他們可能不太明白
[00:07:15.100 --> 00:07:17.100]  就用一個實物教材
[00:07:17.100 --> 00:07:20.000]  耶穌就領一個小朋友過來
[00:07:20.000 --> 00:07:22.600]  讓他站在門徒當中
[00:07:22.600 --> 00:07:24.200]  然後抱起他
[00:07:24.200 --> 00:07:25.000]  跟他們說
[00:07:25.000 --> 00:07:27.400]  耶穌的動作很具體
[00:07:27.400 --> 00:07:30.900]  「凡為我的名接待一個將
[00:07:30.900 --> 00:07:32.500]  者小孩子的
[00:07:32.500 --> 00:07:33.700]  就是接待我了
[00:07:33.700 --> 00:07:35.100]  凡接待我的
[00:07:35.100 --> 00:07:36.600]  不是接納我」
[00:07:36.600 --> 00:07:38.000]  這麼簡單
[00:07:38.000 --> 00:07:41.600]  而是接納一個差我來的
[00:07:41.600 --> 00:07:44.300]  即是說是接納上帝
[00:07:44.300 --> 00:07:47.800]  但耶穌用了一個這麼實物的教材
[00:07:47.800 --> 00:07:48.800]  這麼清晰
[00:07:48.800 --> 00:07:50.600]  你們會覺得很明白
[00:07:50.600 --> 00:07:51.600]  只是覺得而已
[00:07:51.600 --> 00:07:53.200]  但實際能不能走出來呢?
[00:07:53.200 --> 00:07:54.600]  門徒就不行了
[00:07:54.600 --> 00:07:55.800]  去到第十章
[00:07:55.800 --> 00:07:56.800]  剛才是第九章
[00:07:56.800 --> 00:07:58.000]  現在到第十章
[00:07:58.000 --> 00:08:02.500]  耶穌第三次預言他受難和復活了
[00:08:02.500 --> 00:08:04.300]  耶穌說得很清楚
[00:08:04.300 --> 00:08:06.000]  當釘十字架的時候
[00:08:06.000 --> 00:08:07.600]  人們會戲弄他
[00:08:07.600 --> 00:08:08.600]  會吐口水
[00:08:08.600 --> 00:08:09.900]  會鞭打他
[00:08:09.900 --> 00:08:11.300]  還會殺害他
[00:08:11.300 --> 00:08:13.800]  三天之後他要復活
[00:08:13.800 --> 00:08:14.300]  好了
[00:08:14.300 --> 00:08:15.900]  再說一次這麼嚴肅
[00:08:15.900 --> 00:08:17.800]  這麼認真的問題之後
[00:08:17.800 --> 00:08:20.000]  大家知道門徒做甚麼嗎?
[00:08:20.000 --> 00:08:21.500]  你應該猜到了
[00:08:21.500 --> 00:08:23.500]  如果你看標題
[00:08:23.500 --> 00:08:26.400]  就是「為首」和「為僕」
[00:08:26.400 --> 00:08:27.800]  又要說一次
[00:08:27.800 --> 00:08:30.500]  難道他們又在爭奪做歹?
[00:08:30.500 --> 00:08:32.400]  你看看第十章三十五節說甚麼?
[00:08:32.400 --> 00:08:35.300]  「一預言耶穌說復活之後
[00:08:35.300 --> 00:08:39.300]  西比太的兒子雅各和約翰就進來
[00:08:39.300 --> 00:08:40.500]  對耶穌說
[00:08:40.500 --> 00:08:41.500]  老師
[00:08:41.500 --> 00:08:43.500]  我們無論求你甚麼
[00:08:43.500 --> 00:08:45.400]  願你為我們做」
[00:08:45.400 --> 00:08:46.900]  嘩 這樣也可以
[00:08:46.900 --> 00:08:48.700]  就是剛牧師突然間
[00:08:48.700 --> 00:08:50.600]  有個弟兄走來
[00:08:50.600 --> 00:08:51.900]  Jack走來找你
[00:08:51.900 --> 00:08:52.600]  牧師
[00:08:52.600 --> 00:08:53.900]  無論我要甚麼
[00:08:53.900 --> 00:08:55.500]  你都做吧
[00:08:55.500 --> 00:08:57.500]  你怎樣回答他呢?
[00:08:57.500 --> 00:08:58.800]  對了 這個反應
[00:08:58.800 --> 00:09:01.000]  在笑他
[00:09:01.000 --> 00:09:01.600]  是吧
[00:09:01.600 --> 00:09:02.100]  就是這樣
[00:09:02.100 --> 00:09:02.700]  怎會回答你呢?
[00:09:02.700 --> 00:09:03.400]  怎樣回答你呢?
[00:09:03.400 --> 00:09:05.400]  你說無論求甚麼
[00:09:05.400 --> 00:09:08.400]  那麼這兩個門徒求甚麼呢?
[00:09:08.400 --> 00:09:10.000]  耶穌就跟他們說
[00:09:10.000 --> 00:09:11.700]  要我為你做些甚麼呢?
[00:09:11.700 --> 00:09:12.900]  耶穌就這樣回答
[00:09:12.900 --> 00:09:14.100]  那你說要做些甚麼呢?
[00:09:14.100 --> 00:09:16.900]  你想我為你做些甚麼呢?
[00:09:16.900 --> 00:09:19.200]  那麼他們就跟耶穌說
[00:09:19.200 --> 00:09:21.100]  在你的榮耀裡
[00:09:21.100 --> 00:09:23.900]  請賜我們一個坐在你右邊
[00:09:23.900 --> 00:09:26.000]  一個坐在你左邊
[00:09:26.000 --> 00:09:27.300]  嘩
[00:09:27.300 --> 00:09:29.200]  貪不貪心?
[00:09:29.200 --> 00:09:31.300]  甚麼叫左右邊?
[00:09:31.300 --> 00:09:33.300]  即是最重要的兩個位置
[00:09:33.300 --> 00:09:34.500]  即是榮耀裡
[00:09:34.500 --> 00:09:36.700]  可能他們之前知道
[00:09:36.700 --> 00:09:38.900]  關於摩西和以利亞
[00:09:38.900 --> 00:09:40.800]  一起出現登山變象
[00:09:40.800 --> 00:09:42.000]  可能這樣又影響了
[00:09:42.000 --> 00:09:43.800]  嘩 將來你得國的時候
[00:09:43.800 --> 00:09:49.500]  不如給兩個最大的位置給我們吧
[00:09:49.500 --> 00:09:51.600]  那麼耶穌就跟他們說甚麼呢?
[00:09:51.600 --> 00:09:52.400]  他說
[00:09:52.400 --> 00:09:55.100]  你根本就不知道自己要甚麼
[00:09:55.100 --> 00:09:57.900]  其實你知不知道你自己求甚麼?
[00:09:57.900 --> 00:09:58.800]  的確是
[00:09:58.800 --> 00:09:59.800]  我們很多時候
[00:09:59.800 --> 00:10:01.300]  有時可能我們都會說
[00:10:01.300 --> 00:10:04.200]  為甚麼上帝不聽我們的禱告?
[00:10:04.200 --> 00:10:06.400]  其實可能我們自己求甚麼
[00:10:06.400 --> 00:10:07.600]  我們自己都不知道
[00:10:07.600 --> 00:10:10.400]  我們都不知道哪些是對我們最好
[00:10:10.400 --> 00:10:11.100]  這一刻
[00:10:11.100 --> 00:10:13.500]  耶穌就繼續教導他們
[00:10:13.500 --> 00:10:15.300]  而你可以想像一下
[00:10:15.300 --> 00:10:16.800]  那兩個門徒這樣說
[00:10:16.800 --> 00:10:18.900]  其餘的十個門徒又如何呢?
[00:10:18.900 --> 00:10:20.300]  聖經也說得很白
[00:10:20.300 --> 00:10:21.300]  四十一節
[00:10:21.300 --> 00:10:22.600]  馬科音十章
[00:10:22.600 --> 00:10:25.400]  他說其餘的十個門徒聽見
[00:10:25.400 --> 00:10:28.500]  就對雅各和約翰很生氣
[00:10:28.500 --> 00:10:30.600]  你欠了那兩個位置
[00:10:30.600 --> 00:10:32.400]  我們站在哪裏?
[00:10:32.400 --> 00:10:34.400]  這個影響了關係
[00:10:34.400 --> 00:10:35.400]  下次會說
[00:10:35.400 --> 00:10:36.800]  原來我們做基督徒
[00:10:36.800 --> 00:10:38.200]  我們做領袖
[00:10:38.200 --> 00:10:41.200]  原來關係是很重要的
[00:10:41.200 --> 00:10:42.600]  我們下次會再說多一點
[00:10:42.600 --> 00:10:44.000]  但是我們繼續看下去
[00:10:44.000 --> 00:10:45.200]  四十二節
[00:10:45.200 --> 00:10:47.100]  耶穌又叫他們來
[00:10:47.100 --> 00:10:49.200]  原來他們真的教完都不聽
[00:10:49.200 --> 00:10:50.600]  可能幾天前講完
[00:10:50.600 --> 00:10:51.900]  很快那個小朋友
[00:10:51.900 --> 00:10:52.700]  都是沒有用的
[00:10:52.700 --> 00:10:53.600]  耶穌再教
[00:10:53.600 --> 00:10:55.000]  耶穌講得很清楚
[00:10:55.000 --> 00:10:56.000]  耶穌叫他們來
[00:10:56.000 --> 00:10:56.800]  跟他們說
[00:10:56.800 --> 00:10:57.700]  你們知道
[00:10:57.700 --> 00:11:00.900]  外邦人是有君王作主
[00:11:00.900 --> 00:11:02.200]  治理他們
[00:11:02.200 --> 00:11:05.400]  有大臣操權管轄他們
[00:11:05.400 --> 00:11:08.100]  因為他說德國的時候
[00:11:08.100 --> 00:11:09.400]  他們心裏面有一個
[00:11:09.400 --> 00:11:12.100]  好像真是一般地上的國家的觀念
[00:11:12.100 --> 00:11:13.800]  所以地上的國家的國王
[00:11:13.800 --> 00:11:15.500]  也有不同的左右手
[00:11:15.500 --> 00:11:16.700]  有甚麼丞相
[00:11:16.700 --> 00:11:18.500]  所以門徒就以為
[00:11:18.500 --> 00:11:20.700]  我們也應該是這樣的
[00:11:20.700 --> 00:11:22.800]  但是耶穌就說不是這樣
[00:11:22.800 --> 00:11:24.000]  看耶穌怎麼說
[00:11:24.000 --> 00:11:28.100]  但是在你們中間不可這樣
[00:11:28.100 --> 00:11:29.400]  我們不是這樣的
[00:11:29.400 --> 00:11:32.300]  不是一般人這樣想我們的天國
[00:11:32.300 --> 00:11:34.500]  你們中間誰願為大
[00:11:34.500 --> 00:11:35.700]  又要再說一次
[00:11:35.700 --> 00:11:38.500]  就要作你們的用人
[00:11:38.500 --> 00:11:41.800]  在你們中間誰願為首
[00:11:41.800 --> 00:11:44.900]  就要作眾人的服人
[00:11:44.900 --> 00:11:46.600]  因為人子尼
[00:11:46.600 --> 00:11:49.600]  並不是要受人的服事
[00:11:49.600 --> 00:11:51.600]  乃是要服事人
[00:11:51.600 --> 00:11:55.400]  並且要寫命作多人的屬格
[00:11:55.400 --> 00:11:57.300]  這個耶穌很清楚地告訴他們
[00:11:57.300 --> 00:11:58.300]  第一
[00:11:58.300 --> 00:12:00.100]  推翻了他們一直想
[00:12:00.100 --> 00:12:01.800]  怎樣叫做一個國
[00:12:01.800 --> 00:12:03.400]  怎樣叫做取得政權
[00:12:03.400 --> 00:12:04.900]  怎樣推翻政權
[00:12:04.900 --> 00:12:06.300]  但耶穌說不是
[00:12:06.300 --> 00:12:07.700]  天國不是這樣
[00:12:07.700 --> 00:12:09.900]  天國想做最大那個
[00:12:09.900 --> 00:12:11.600]  要做最小那個
[00:12:11.600 --> 00:12:15.200]  要成為其他人的服人
[00:12:15.200 --> 00:12:17.700]  我們一起去思考這段經文
[00:12:17.700 --> 00:12:22.600]  那什麼是服人領袖呢?
[00:12:22.600 --> 00:12:23.600]  誰是服人?
[00:12:23.600 --> 00:12:24.800]  服人做什麼工作?
[00:12:24.800 --> 00:12:26.200]  誰是領袖?
[00:12:26.200 --> 00:12:28.700]  領袖做什麼工作?
[00:12:28.700 --> 00:12:30.500]  當你去認識這段經文的時候
[00:12:30.500 --> 00:12:32.200]  相信你會有一個答案
[00:12:32.200 --> 00:12:36.000]  就是服人其實是領袖
[00:12:36.000 --> 00:12:37.600]  而服人要做的
[00:12:37.600 --> 00:12:40.600]  當然是服事
[00:12:40.600 --> 00:12:44.300]  領袖也是服人
[00:12:44.300 --> 00:12:48.500]  而領袖原來所做的是服事
[00:12:48.500 --> 00:12:50.300]  原來這個服人領袖
[00:12:50.300 --> 00:12:52.800]  我們要一起去看
[00:12:52.800 --> 00:12:54.100]  當我們是基督徒的時候
[00:12:54.100 --> 00:12:56.200]  當我們是天國觀念的時候
[00:12:56.200 --> 00:12:57.900]  你說怎樣呢?
[00:12:57.900 --> 00:13:00.400]  耶穌能否做到祂想說的話呢?
[00:13:00.400 --> 00:13:01.100]  耶穌做到
[00:13:01.100 --> 00:13:04.400]  耶穌從來都是祂要求門徒做的
[00:13:04.400 --> 00:13:06.200]  祂自己一定會先做到
[00:13:06.200 --> 00:13:07.200]  如果叫你想
[00:13:07.200 --> 00:13:09.700]  哪一樣是最經典
[00:13:09.700 --> 00:13:13.400]  耶穌成為服人的動作是什麼呢?
[00:13:13.400 --> 00:13:14.900]  就是洗腳
[00:13:14.900 --> 00:13:19.000]  耶穌親自做了這個服人
[00:13:19.000 --> 00:13:21.700]  如果你有研究當時猶太人的背景
[00:13:21.700 --> 00:13:25.600]  最低下的服人就是洗腳
[00:13:25.600 --> 00:13:27.500]  所以施洗約翰說
[00:13:27.500 --> 00:13:30.800]  那個我連解鞋帶都不配
[00:13:30.800 --> 00:13:31.900]  記不記得?
[00:13:31.900 --> 00:13:33.100]  原來他們有一個步驟
[00:13:33.100 --> 00:13:34.200]  就是要解鞋帶
[00:13:34.200 --> 00:13:35.600]  但他們穿涼鞋
[00:13:35.600 --> 00:13:36.600]  解完鞋帶
[00:13:36.600 --> 00:13:38.200]  然後脫鞋才洗
[00:13:38.200 --> 00:13:40.900]  原來洗腳是最卑微的那個
[00:13:40.900 --> 00:13:43.900]  所以我不配幫他做卑微的部分
[00:13:43.900 --> 00:13:45.100]  就是解鞋帶
[00:13:45.100 --> 00:13:47.500]  我只是配做最低的部分
[00:13:47.500 --> 00:13:49.200]  而耶穌一做
[00:13:49.200 --> 00:13:51.500]  就和門徒來洗腳
[00:13:51.500 --> 00:13:52.900]  做最低的那個服人
[00:13:52.900 --> 00:13:56.000]  耶穌做了服人的部分
[00:13:56.000 --> 00:13:58.000]  而上帝在《耳塞書》
[00:13:58.000 --> 00:13:59.200]  祂也親自說
[00:13:59.200 --> 00:14:01.200]  在52章13節
[00:14:01.200 --> 00:14:03.700]  「我的服人行事必有智慧
[00:14:03.700 --> 00:14:06.200]  必被高舉上升
[00:14:06.200 --> 00:14:08.800]  且成為持高」
[00:14:08.800 --> 00:14:14.000]  這裡是在預言耶穌會成為一個服人
[00:14:14.000 --> 00:14:17.000]  耶穌自己就成為那個服人領袖
[00:14:17.000 --> 00:14:18.000]  祂有智慧
[00:14:18.000 --> 00:14:19.600]  祂會被高舉上升
[00:14:19.600 --> 00:14:22.000]  成為一個最偉大的領袖
[00:14:22.000 --> 00:14:24.100]  祂會成為至高
[00:14:24.100 --> 00:14:26.300]  耶穌做了服人的部分
[00:14:26.300 --> 00:14:29.400]  但甚麼叫做領袖呢?
[00:14:29.400 --> 00:14:30.600]  我很想和大家一起想
[00:14:30.600 --> 00:14:33.200]  可能一開始你說服人領袖
[00:14:33.200 --> 00:14:34.200]  與我無關
[00:14:34.200 --> 00:14:36.000]  因為我都沒有想過做陳牧師
[00:14:36.000 --> 00:14:37.300]  沒有想過做呂全道
[00:14:37.300 --> 00:14:39.300]  沒有想過做領袖
[00:14:39.300 --> 00:14:42.200]  但我想我的引言都讓你知道
[00:14:42.200 --> 00:14:43.800]  原來與我們每一個人有關
[00:14:43.800 --> 00:14:45.600]  因為就算你不做領袖
[00:14:45.600 --> 00:14:47.600]  你怎樣看領袖呢?
[00:14:47.600 --> 00:14:48.900]  你怎樣看領袖
[00:14:48.900 --> 00:14:51.800]  很影響到教會是怎樣做
[00:14:51.800 --> 00:14:53.700]  很影響到領袖
[00:14:53.700 --> 00:14:55.600]  怎樣去做他的領袖
[00:14:55.600 --> 00:14:59.100]  讓大家細心去看一看這兩個圖表
[00:14:59.100 --> 00:15:01.200]  看看你會覺得哪一個
[00:15:01.200 --> 00:15:04.100]  是你心目中的領袖
[00:15:04.100 --> 00:15:06.200]  如果讓你去請領袖
[00:15:06.200 --> 00:15:09.100]  當你們一起都是一個Search Committee
[00:15:09.100 --> 00:15:10.400]  聘募委員會
[00:15:10.400 --> 00:15:11.200]  你們全部都是
[00:15:11.200 --> 00:15:12.300]  你要找一個領袖
[00:15:12.300 --> 00:15:14.500]  究竟你要找甚麼人?
[00:15:14.500 --> 00:15:17.200]  這個可以幫我關燈
[00:15:17.200 --> 00:15:18.700]  Edison
[00:15:18.700 --> 00:15:19.800]  是吧?
[00:15:19.800 --> 00:15:21.800]  看不看到?
[00:15:21.800 --> 00:15:22.500]  可能小一點
[00:15:22.500 --> 00:15:24.200]  我讀一次給你聽
[00:15:24.200 --> 00:15:26.800]  那邊開始
[00:15:26.800 --> 00:15:29.400]  他說有一種人
[00:15:29.400 --> 00:15:33.100]  就是將事情做對
