
[00:00:00.000 --> 00:00:07.360]  我們就回到第一節
[00:02:18.400 --> 00:02:24.600]  猶太人怎麼去理解阿伯拉罕這個人
[00:02:24.600 --> 00:02:25.960]  就是你的英雄人物
[00:02:25.960 --> 00:02:27.840]  你怎麼去了解你的英雄人物
[00:02:27.840 --> 00:02:31.800]  就會影響你怎麼去過你的生活
[00:02:31.800 --> 00:02:35.520]  如果你很崇拜韓星
[00:02:35.520 --> 00:02:38.000]  你可能會考慮一下想整容
[00:02:38.000 --> 00:02:40.600]  整到眼睛大、鼻子尖尖的
[00:02:40.600 --> 00:02:44.000]  如果你的英雄人物是白雪仙
[00:02:44.000 --> 00:02:46.560]  還有沒有人聽任建輝的白雪仙的東西
[00:02:46.560 --> 00:02:49.120]  你可能就很喜歡聽一些粵曲
[00:02:49.120 --> 00:02:53.120]  然後經常都在唱一些粵曲這樣的東西
[00:02:53.120 --> 00:02:54.920]  所以你的英雄人物
[00:02:54.920 --> 00:02:58.920]  你崇拜的人會影響你的生活的方向
[00:02:58.920 --> 00:03:00.480]  保羅就在這裡說
[00:03:00.480 --> 00:03:04.120]  你們這些猶太人很尊崇
[00:03:04.120 --> 00:03:05.360]  未必是崇拜
[00:03:05.360 --> 00:03:07.560]  你很尊崇阿伯拉罕
[00:03:07.560 --> 00:03:09.160]  到底你有沒有搞清楚
[00:03:09.160 --> 00:03:12.720]  阿伯拉罕為什麼值得你尊崇呢?
[00:03:12.720 --> 00:03:14.720]  到底舊約裡面
[00:03:14.720 --> 00:03:19.600]  聖經裡面嘉許阿伯拉罕的地方是什麼呢?
[00:03:19.600 --> 00:03:22.000]  在當時猶太人心目中
[00:03:22.000 --> 00:03:26.880]  阿伯拉罕最厲害的地方就是因為他獻耳撒
[00:03:26.880 --> 00:03:29.120]  他經過了試探
[00:03:29.120 --> 00:03:30.280]  阿伯拉罕多厲害
[00:03:30.280 --> 00:03:33.000]  連兒子都肯獻給神
[00:03:33.000 --> 00:03:35.440]  一定是我們的榜樣
[00:03:35.440 --> 00:03:38.320]  就是因為特別這件事情
[00:03:38.320 --> 00:03:40.720]  保羅就要解構這個想法
[00:03:40.720 --> 00:03:44.720]  他說阿伯拉罕的確有些東西是我們的典範
[00:03:44.720 --> 00:03:46.720]  不過最重要的東西
[00:03:46.720 --> 00:03:48.440]  舊約裡面最強調的東西
[00:03:48.440 --> 00:03:53.400]  反而他認為保羅說不是獻耳撒這件事情
[00:03:53.400 --> 00:03:55.320]  他說要追溯回
[00:03:55.320 --> 00:03:58.080]  最初他怎麼能夠稱義
[00:03:58.080 --> 00:03:59.960]  稱為義人的意思
[00:03:59.960 --> 00:04:02.800]  就是能夠成為神的兒女
[00:04:02.800 --> 00:04:04.640]  就是能夠站在神面前
[00:04:04.640 --> 00:04:07.000]  成為神所鍾愛的人
[00:04:07.000 --> 00:04:10.280]  阿伯拉罕怎麼能夠得到這個身份呢?
[00:04:10.280 --> 00:04:13.640]  首先很明顯不是他獻耳撒之後
[00:04:13.640 --> 00:04:15.800]  他才成為神的兒子
[00:04:15.800 --> 00:04:19.480]  他應許是在獻耳撒之前的
[00:04:19.480 --> 00:04:22.600]  所以他能夠成為神的兒子
[00:04:22.600 --> 00:04:26.760]  不是因為他的行為多麼出眾
[00:04:26.760 --> 00:04:28.120]  那是什麼呢?
[00:04:28.120 --> 00:04:33.760]  於是保羅就要和舊約的經文去解構
[00:04:33.760 --> 00:04:38.880]  到底為什麼阿伯拉罕能夠成為神的兒子
[00:04:38.880 --> 00:04:42.760]  這段第四章基本上分開三部
[00:04:42.760 --> 00:04:44.280]  就是三個段落
[00:04:44.280 --> 00:04:47.360]  他強調阿伯拉罕一生之中
[00:04:47.360 --> 00:04:50.720]  其實有三樣東西是我們的典範
[00:04:50.720 --> 00:04:53.040]  第一樣就是第一到第八節
[00:04:53.040 --> 00:04:55.840]  就是講這個
[00:04:55.840 --> 00:04:57.440]  其實三樣都是講信
[00:04:57.440 --> 00:04:58.960]  不過第一到第八節
[00:04:58.960 --> 00:05:01.160]  其實是一個簡單的解經
[00:05:01.160 --> 00:05:04.960]  就是羅馬書一章三節
[00:05:04.960 --> 00:05:09.160]  阿伯拉罕信神者就算為他的兒
[00:05:09.160 --> 00:05:13.440]  這節經文是引自《創世紀》十五章六節
[00:05:13.440 --> 00:05:15.680]  第一到第八節
[00:05:15.680 --> 00:05:17.320]  羅馬書三章一到八節
[00:05:17.320 --> 00:05:19.200]  就是解釋這段經文
[00:05:19.200 --> 00:05:23.920]  接著由第九到十二節就是講割禮的
[00:05:23.920 --> 00:05:28.880]  保羅就要帶領猶太人重新去思想割禮的重要
[00:05:28.880 --> 00:05:32.320]  然後第十三到結尾
[00:05:32.320 --> 00:05:33.800]  我們剛才讀的那一段
[00:05:33.800 --> 00:05:36.720]  就強調應許的問題
[00:05:36.720 --> 00:05:39.040]  基本上保羅的觀點就是
[00:05:39.040 --> 00:05:44.440]  如果你讀舊約將重點放在阿伯拉罕身上
[00:05:44.440 --> 00:05:47.120]  其實有些都是搞錯了的
[00:05:47.120 --> 00:05:50.600]  重點是在神的應許上
[00:05:50.600 --> 00:05:54.040]  我們就循著這三點去思想一下
[00:05:54.040 --> 00:05:55.960]  第四章給我們的信息
[00:05:55.960 --> 00:05:57.880]  好 我們先去回第一個段落
[00:05:57.880 --> 00:05:58.960]  一到八節
[00:05:58.960 --> 00:06:00.400]  第一句他說
[00:06:00.400 --> 00:06:02.840]  「而此說來 我們的祖宗阿伯拉罕
[00:06:02.840 --> 00:06:05.200]  憑著肉體得了什麼呢?」
[00:06:05.200 --> 00:06:09.160]  和合本的翻譯就有些莫名其妙的
[00:06:09.160 --> 00:06:11.160]  什麼叫得了什麼呢?
[00:06:11.160 --> 00:06:13.480]  直譯都不是很清楚的
[00:06:13.480 --> 00:06:15.280]  直譯你可以說
[00:06:15.280 --> 00:06:21.880]  我們的祖宗阿伯拉罕在肉體中找到些什麼呢?
[00:06:21.880 --> 00:06:24.600]  差不多直接的翻譯就是找到些什麼
[00:06:24.600 --> 00:06:27.680]  找到些什麼呢?其實都不是很清楚
[00:06:27.680 --> 00:06:30.240]  如果比較口耳一點的翻譯就是
[00:06:30.240 --> 00:06:33.720]  阿伯拉罕在肉體上有些什麼這麼厲害呢?
[00:06:33.720 --> 00:06:35.920]  差不多就是這個意思
[00:06:35.920 --> 00:06:38.160]  有些什麼這麼厲害呢?
[00:06:38.160 --> 00:06:39.160]  就是問號
[00:06:39.160 --> 00:06:41.320]  第二節就是一個假設的答案
[00:06:41.320 --> 00:06:43.480]  他說如果他厲害的地方
[00:06:43.480 --> 00:06:45.040]  是因為行為輕易
[00:06:45.040 --> 00:06:46.440]  就好像他獻義殺那樣
[00:06:46.440 --> 00:06:50.920]  做了一些很厲害的行為表現
[00:06:50.920 --> 00:06:54.320]  那阿伯拉罕就可以有些話誇口了
[00:06:54.320 --> 00:06:57.720]  跟神說 你選兒子的話
[00:06:57.720 --> 00:06:59.680]  不選我做你的兒子 選誰呢?
[00:06:59.680 --> 00:07:01.000]  這麼好
[00:07:01.000 --> 00:07:02.000]  不過呢
[00:07:02.000 --> 00:07:06.760]  保羅其實是假設了舊約的經文的次序
[00:07:06.760 --> 00:07:10.080]  我講過了 獻義殺是之後發生的事情
[00:07:10.080 --> 00:07:13.720]  但是神跟阿伯拉罕立約的時候
[00:07:13.720 --> 00:07:16.400]  阿伯拉罕都沒有做這些事情的
[00:07:16.400 --> 00:07:21.160]  所以阿伯拉罕能夠成為神的兒子
[00:07:21.160 --> 00:07:23.480]  就並無可誇了
[00:07:23.480 --> 00:07:26.480]  那時候他沒有做過任何事情的
[00:07:26.480 --> 00:07:27.640]  經常怎麼說呢?
[00:07:27.640 --> 00:07:31.160]  他說 阿伯拉罕信神者就算為他的兒子
[00:07:31.160 --> 00:07:32.080]  剛才講過了
[00:07:32.080 --> 00:07:35.640]  這個就是來自《創世紀》15章6節
[00:07:35.640 --> 00:07:37.160]  《創世紀》很有趣的
[00:07:37.160 --> 00:07:38.360]  有機會呢
[00:07:38.360 --> 00:07:39.160]  不知道有沒有機會
[00:07:39.160 --> 00:07:40.960]  有機會跟你們講一下
[00:07:40.960 --> 00:07:44.280]  比如這個《創世紀》慢慢去跟你講
[00:07:44.280 --> 00:07:46.080]  其中一樣有趣的地方就是
[00:07:46.080 --> 00:07:49.160]  《創世紀》特意記錄阿伯拉罕
[00:07:49.160 --> 00:07:51.720]  神跟阿伯拉罕有三次的立約
[00:07:51.720 --> 00:07:53.240]  12章第一次
[00:07:53.240 --> 00:07:54.720]  15章第二次
[00:07:54.720 --> 00:07:56.560]  17章第三次
[00:07:56.560 --> 00:07:59.840]  三次的立約其實都有一些不同的
[00:07:59.840 --> 00:08:01.560]  強調不同的東西
[00:08:01.560 --> 00:08:04.560]  三章加起來就是整個立約的過程
[00:08:04.560 --> 00:08:08.680]  不過本來就集中講15章的故事
[00:08:08.680 --> 00:08:11.760]  因為15章那裡就有這句話
[00:08:11.760 --> 00:08:16.400]  阿伯拉罕信神者就算為他的兒子
[00:08:16.400 --> 00:08:18.160]  他信神什麼呢?
[00:08:18.160 --> 00:08:23.240]  如果你去看《創世紀》第15章
[00:08:23.240 --> 00:08:24.760]  你就會發覺
[00:08:24.760 --> 00:08:27.000]  《創世紀》第15章第一節那裡
[00:08:27.000 --> 00:08:30.040]  耶和華在意象中跟阿伯拉罕說話
[00:08:30.040 --> 00:08:33.640]  那個時候其實他的名字還是阿伯拉罕
[00:08:33.640 --> 00:08:35.840]  阿伯拉罕就說你不要怕
[00:08:35.840 --> 00:08:36.960]  我要賜福給你
[00:08:36.960 --> 00:08:38.400]  賜很多兒子給你
[00:08:38.400 --> 00:08:40.800]  接著第五節
[00:08:40.800 --> 00:08:43.720]  《創世紀》第15章的五節
[00:08:43.720 --> 00:08:48.560]  就說到阿伯拉罕走到他的帳幕外面
[00:08:48.560 --> 00:08:49.960]  神就跟他說
[00:08:49.960 --> 00:08:51.520]  你向天觀看
[00:08:51.520 --> 00:08:53.440]  數算眾星
[00:08:53.440 --> 00:08:55.240]  能數得過來嗎?
[00:08:55.240 --> 00:08:56.400]  又對他說
[00:08:56.400 --> 00:08:58.240]  你的後裔將要如此
[00:08:58.240 --> 00:09:04.200]  就是你的後裔就要好像天上的星星那麼多
[00:09:04.200 --> 00:09:05.560]  有時候我在想
[00:09:05.560 --> 00:09:08.760]  幸好阿伯拉罕住在以色列
[00:09:08.760 --> 00:09:10.600]  如果他住在香港的話
[00:09:10.600 --> 00:09:12.920]  他走出去一粒星星都看不到的
[00:09:12.920 --> 00:09:14.240]  沒有後裔的
[00:09:14.240 --> 00:09:16.640]  不過他那個時候是沒有街燈那些東西
[00:09:16.640 --> 00:09:18.720]  他應該看到很多星星的
[00:09:18.720 --> 00:09:21.800]  就要好像這麼多的後裔
[00:09:21.800 --> 00:09:25.120]  接著神說完這句話之後
[00:09:25.120 --> 00:09:25.880]  第五節
[00:09:25.880 --> 00:09:27.880]  然後就有第六節那一句
[00:09:27.880 --> 00:09:30.040]  阿伯拉罕信耶和華
[00:09:30.040 --> 00:09:33.520]  耶和華就以此為他的義
[00:09:33.520 --> 00:09:34.520]  OK
[00:09:34.520 --> 00:09:35.520]  他信些什麼呢?
[00:09:35.520 --> 00:09:40.920]  就是信神應許過他的後代如星星這麼多
[00:09:40.920 --> 00:09:41.600]  很簡單
[00:09:41.600 --> 00:09:43.720]  就信了他
[00:09:43.720 --> 00:09:45.720]  這個就是他的公義
[00:09:45.720 --> 00:09:50.200]  這個就是他能夠成為神的兒女的資格
[00:09:50.200 --> 00:09:53.720]  就是他靠這件事就是單單信神
[00:09:53.720 --> 00:09:57.480]  接著普羅就繼續強調這一點
[00:09:57.480 --> 00:10:00.440]  他說做公的得公家不算恩典
[00:10:00.440 --> 00:10:02.760]  乃是該得的唯有不做公的
[00:10:02.760 --> 00:10:06.040]  只信稱罪人為義的神
[00:10:06.040 --> 00:10:09.480]  他的信就算為義
[00:10:09.480 --> 00:10:10.280]  OK
[00:10:10.280 --> 00:10:11.640]  到下面那一節
[00:10:11.640 --> 00:10:17.240]  正如大衛稱那在行為以愛蒙神算為義的人
[00:10:17.240 --> 00:10:18.440]  是有福的
[00:10:18.440 --> 00:10:20.440]  得赦免其過
[00:10:20.440 --> 00:10:22.120]  遮蓋其罪的
[00:10:22.120 --> 00:10:24.120]  這人是有福的
[00:10:24.120 --> 00:10:26.280]  主不算為有罪的
[00:10:26.280 --> 00:10:27.880]  這人是有福的
[00:10:27.880 --> 00:10:31.000]  第七、第八節就來自詩篇31篇的
[00:10:31.000 --> 00:10:31.640]  OK
[00:10:31.640 --> 00:10:33.080]  一到二節
[00:10:33.080 --> 00:10:36.120]  為什麼要引大衛呢?
[00:10:36.120 --> 00:10:37.560]  普羅提醒一下
[00:10:37.560 --> 00:10:39.960]  這兩節應該是大衛寫的
[00:10:39.960 --> 00:10:41.960]  當然原因就是因為
[00:10:41.960 --> 00:10:44.840]  在當時的猶太人當中
[00:10:44.840 --> 00:10:46.520]  你問他的英雄人物
[00:10:46.520 --> 00:10:48.040]  除了阿伯拉罕
[00:10:48.040 --> 00:10:49.640]  接著就是大衛了
[00:10:49.640 --> 00:10:51.240]  所以普羅就說
[00:10:51.240 --> 00:10:52.600]  連大衛也是這麼說的
[00:10:52.600 --> 00:10:53.080]  OK
[00:10:53.080 --> 00:10:55.320]  大衛也不敢說自己有什麼厲害
[00:10:55.320 --> 00:10:58.680]  只是主饒恕他的人就是有福了
[00:10:58.680 --> 00:11:00.920]  回到第四、第五節
[00:11:00.920 --> 00:11:03.160]  普羅這裡就強調一件事
[00:11:03.160 --> 00:11:04.280]  就是說
[00:11:04.280 --> 00:11:08.520]  如果阿伯蘭做了一些好行為
[00:11:08.520 --> 00:11:12.040]  神去所謂接納他的話
[00:11:12.040 --> 00:11:14.840]  這個就不是叫做恩典了
[00:11:14.840 --> 00:11:16.600]  現在就是因為
[00:11:16.600 --> 00:11:18.680]  阿伯蘭都沒有做過什麼事
[00:11:18.680 --> 00:11:20.040]  神就接納了他
[00:11:20.040 --> 00:11:23.160]  這個就凸顯了他的信
[00:11:23.160 --> 00:11:25.800]  就是他的公義
[00:11:25.800 --> 00:11:27.880]  其實這個
[00:11:27.880 --> 00:11:29.320]  你想像
[00:11:29.320 --> 00:11:32.360]  普羅是在和猶太人對話
[00:11:32.360 --> 00:11:35.960]  猶太人就以他的好行為為驕傲
[00:11:35.960 --> 00:11:38.840]  其實這件事不只是猶太人是這樣的
[00:11:38.840 --> 00:11:40.120]  有時你想一下
[00:11:40.120 --> 00:11:42.040]  中國人也會這樣的
[00:11:42.040 --> 00:11:44.920]  比如我不知道你有沒有試過和一些
[00:11:44.920 --> 00:11:47.480]  中國的知識份子
[00:11:47.480 --> 00:11:50.360]  傳統中國知識份子傳福音
[00:11:50.360 --> 00:11:53.480]  我也試過聽過這樣的故事
[00:11:53.480 --> 00:11:56.520]  於是那些中國知識份子就會
[00:11:56.520 --> 00:11:59.640]  對基督教的福音的一個評價就是
[00:11:59.640 --> 00:12:03.400]  你們這麼低端宗教的
[00:12:03.400 --> 00:12:04.200]  不是低端人口
[00:12:04.200 --> 00:12:05.000]  低端宗教
[00:12:05.000 --> 00:12:07.960]  你們這麼低層次的想法
[00:12:07.960 --> 00:12:09.480]  信就上天堂
[00:12:09.480 --> 00:12:11.000]  這麼容易的嗎?
[00:12:11.000 --> 00:12:13.560]  我們中國人 傳統中國人說什麼的?
[00:12:13.560 --> 00:12:15.320]  說這個修為的
[00:12:15.320 --> 00:12:20.760]  說這個治國平天下
[00:12:20.760 --> 00:12:22.040]  就要心正意成
[00:12:22.040 --> 00:12:23.160]  意成心正
[00:12:23.160 --> 00:12:25.960]  然後修身齊家治國平天下
[00:12:25.960 --> 00:12:29.240]  有個循序漸進的
[00:12:29.240 --> 00:12:31.160]  然後孔子又說他不知道什麼
[00:12:31.160 --> 00:12:33.240]  然後我都不記得歲了
[00:12:33.240 --> 00:12:34.920]  多少歲他就以信
[00:12:34.920 --> 00:12:38.680]  然後就隨心所欲而不如舉
[00:12:38.680 --> 00:12:41.240]  不知道好像要60歲才做得到的
[00:12:41.240 --> 00:12:43.640]  要你慢慢修煉這樣
[00:12:43.640 --> 00:12:46.280]  然後你才成為一個聖人的
[00:12:46.280 --> 00:12:48.520]  我們這些基督教這麼容易的
[00:12:48.520 --> 00:12:51.880]  信耶穌舉手在大球場舉手
[00:12:51.880 --> 00:12:55.320]  你成為耶穌神的聖徒了
[00:12:55.320 --> 00:12:56.280]  這麼容易的
[00:12:56.280 --> 00:12:58.920]  這些這麼低層次的東西
[00:12:58.920 --> 00:13:01.560]  是被那些騙小孩的
[00:13:01.560 --> 00:13:06.200]  我們這些中國的君子就不是這樣的了
[00:13:06.200 --> 00:13:08.520]  要說修為的
[00:13:08.520 --> 00:13:10.840]  不過保羅就在這裡強調
[00:13:10.840 --> 00:13:13.400]  有時候你說信這件事
[00:13:13.400 --> 00:13:15.640]  說就好像很容易
[00:13:15.640 --> 00:13:17.400]  舉手就可以了
[00:13:17.400 --> 00:13:18.840]  但是你說很難
[00:13:18.840 --> 00:13:21.000]  其實也是很難的
[00:13:21.000 --> 00:13:22.600]  第四、第五節那裡
[00:13:22.600 --> 00:13:24.120]  保羅其中強調
[00:13:24.120 --> 00:13:25.960]  為什麼信這麼難呢?
[00:13:25.960 --> 00:13:28.520]  第一件信難的地方
[00:13:28.520 --> 00:13:31.720]  就在於首先你要謙卑自己下來
[00:13:31.720 --> 00:13:33.400]  為什麼你要信神呢?
[00:13:33.400 --> 00:13:35.640]  記住這裡是信神的意思
[00:13:36.440 --> 00:13:40.760]  這個信不是說我相信明天天氣會不會冷
[00:13:40.760 --> 00:13:43.320]  今晚會不會跌到11度那種的信
[00:13:43.320 --> 00:13:47.240]  這個是說生命交託給神
[00:13:47.240 --> 00:13:50.040]  我相信我自己是做不到的
[00:13:50.040 --> 00:13:51.960]  我不能夠做我生命的主
[00:13:51.960 --> 00:13:54.280]  我會搞到生命一鍋泡的
[00:13:54.280 --> 00:13:57.400]  所以我將生命的主權交給神
[00:13:57.400 --> 00:13:59.400]  是說這一種的信
[00:13:59.400 --> 00:14:01.080]  信託那種的信
[00:14:01.080 --> 00:14:02.840]  交託的那種的信
[00:14:02.840 --> 00:14:04.840]  你要做這件事的時候
[00:14:04.840 --> 00:14:06.200]  保羅在第四、第五節
[00:14:06.200 --> 00:14:07.880]  首先你要做一件事
[00:14:07.880 --> 00:14:10.600]  就是你要承認自己是不行的
[00:14:10.600 --> 00:14:12.120]  我很厲害的話
[00:14:12.120 --> 00:14:15.400]  為什麼我要將我的命交給你呢?
[00:14:15.400 --> 00:14:18.440]  就好像我現在媽媽在老人院住的
[00:14:18.440 --> 00:14:21.080]  她整天就在投訴
[00:14:21.080 --> 00:14:24.920]  在老人院她沒有了主權
[00:14:24.920 --> 00:14:26.600]  你問她給她主權做什麼
[00:14:26.600 --> 00:14:28.200]  其實她只是想去看醫生
[00:14:28.200 --> 00:14:29.400]  不過不要管了
[00:14:29.400 --> 00:14:31.320]  有沒有事情做到是另一回事
[00:14:31.320 --> 00:14:33.960]  但是總之她覺得她沒有了主權
[00:14:33.960 --> 00:14:37.240]  現在由老人院和這個壞人
[00:14:37.240 --> 00:14:38.760]  去控制她的一生
[00:14:38.760 --> 00:14:41.080]  她覺得很沒有自由
[00:14:41.080 --> 00:14:43.320]  所以第一件事就是承認
[00:14:43.320 --> 00:14:44.680]  你要信託交託
[00:14:44.680 --> 00:14:45.560]  第一件事就是承認
[00:14:45.560 --> 00:14:46.920]  我真的不行的
[00:14:46.920 --> 00:14:49.640]  我要將我的生命交給神
[00:14:49.640 --> 00:14:52.520]  然後我的生命才可以行的
[00:14:52.520 --> 00:14:55.640]  要承認這件事本身是很困難的
[00:14:55.640 --> 00:14:56.840]  你說容易不容易
[00:14:56.840 --> 00:14:57.960]  可以說很容易的
[00:14:57.960 --> 00:14:59.400]  我承認三個字
[00:14:59.400 --> 00:15:00.440]  但是容易不容易呢?
[00:15:00.440 --> 00:15:01.400]  很難的
[00:15:01.400 --> 00:15:03.480]  你真的要承認自己不行
[00:15:03.480 --> 00:15:05.080]  很多人都做不到
[00:15:05.080 --> 00:15:06.440]  接著第二件事
[00:15:06.440 --> 00:15:09.000]  你說OK 相信這件事難不難
[00:15:09.000 --> 00:15:10.440]  容易不容易呢?
[00:15:10.440 --> 00:15:13.720]  阿伯拉罕信神就算為他的意
[00:15:13.720 --> 00:15:16.520]  你說難好像很容易
[00:15:16.520 --> 00:15:18.040]  你說容易
[00:15:18.040 --> 00:15:19.320]  很容易
[00:15:19.320 --> 00:15:21.160]  舉一個故事
[00:15:21.160 --> 00:15:24.200]  這個故事應該是作出來的
[00:15:24.200 --> 00:15:28.280]  他說有一個加拿大飛機師
[00:15:28.280 --> 00:15:29.960]  駕駛著一人飛機
[00:15:29.960 --> 00:15:31.160]  小型飛機
[00:15:31.160 --> 00:15:33.400]  駕駛著的時候發現引擎有問題
[00:15:33.400 --> 00:15:38.600]  於是他要彈出座位來逃生
[00:15:38.600 --> 00:15:40.280]  於是飛機彈了出來
[00:15:40.280 --> 00:15:41.880]  然後就撞了下山
[00:15:41.880 --> 00:15:45.000]  燒著了 沒了
[00:15:45.000 --> 00:15:47.080]  於是他彈出來
[00:15:47.080 --> 00:15:48.600]  第一步彈出來
[00:15:48.600 --> 00:15:51.560]  第二步就要打開他的降落傘
[00:15:51.560 --> 00:15:54.120]  於是降落了
[00:15:54.120 --> 00:15:55.640]  誰知道在這個故事裡面
[00:15:55.640 --> 00:15:57.320]  降落傘下來的時候
[00:15:57.320 --> 00:15:59.880]  就勾在了一棵樹上
[00:15:59.880 --> 00:16:03.720]  如果你看過加拿大那些Rockies的照片
[00:16:03.720 --> 00:16:09.640]  你想像它就掛在那棵松樹上
[00:16:09.640 --> 00:16:11.480]  掛在樹幹上
[00:16:11.480 --> 00:16:13.800]  就下不到地上
[00:16:13.800 --> 00:16:16.440]  如果你看過那些樹的圖畫
[00:16:16.440 --> 00:16:17.640]  你就可以想像
[00:16:17.640 --> 00:16:20.680]  你知道那些樹下邊就沒有什麼樹葉
[00:16:20.680 --> 00:16:21.720]  通常很高
[00:16:21.720 --> 00:16:22.840]  一枝放上去
[00:16:22.840 --> 00:16:27.240]  然後上面就有很多樹葉
[00:16:27.240 --> 00:16:30.280]  你想像它掛在那棵樹上
[00:16:30.280 --> 00:16:33.000]  故事就說它掛在那裡的時候
[00:16:33.000 --> 00:16:35.160]  頭部就向天
[00:16:35.160 --> 00:16:37.640]  面向天 應該這麼說
[00:16:37.640 --> 00:16:40.200]  就只看到樹葉和天
[00:16:40.200 --> 00:16:41.960]  看不到地上
[00:16:41.960 --> 00:16:47.240]  所以它就不知道到底掛了多高
[00:16:47.240 --> 00:16:49.640]  不過如果是降落傘
[00:16:49.640 --> 00:16:52.280]  你就知道通常降落傘一定有個按鈕
[00:16:52.280 --> 00:16:53.960]  就是你一按的時候
[00:16:53.960 --> 00:16:56.120]  你就可以離開降落傘
[00:16:56.120 --> 00:16:58.360]  那就自由了
[00:16:58.360 --> 00:16:59.720]  可以這樣
[00:16:59.720 --> 00:17:02.360]  它就知道它掛在樹上
[00:17:02.360 --> 00:17:03.880]  它就有個選擇
[00:17:03.880 --> 00:17:05.480]  它按不按那個按鈕
[00:17:05.480 --> 00:17:06.760]  它不按那個按鈕
[00:17:06.760 --> 00:17:08.760]  它就半天吊在那裡
[00:17:08.760 --> 00:17:09.880]  它一按那個按鈕
[00:17:09.880 --> 00:17:11.320]  它就離開了降落傘
[00:17:11.320 --> 00:17:13.480]  它就掉到地上
[00:17:13.480 --> 00:17:15.560]  掉到地上有什麼事情發生呢?
[00:17:15.560 --> 00:17:16.840]  那就不知道了
[00:17:16.840 --> 00:17:17.960]  是不是會掉死呢?
[00:17:17.960 --> 00:17:20.680]  還是掉斷腳不死更慘 是不是?
[00:17:20.680 --> 00:17:24.520]  就好像不知道大家有沒有看過一套電影
[00:17:24.520 --> 00:17:29.320]  叫做什麼 講幾個人坐滑雪的椅子
[00:17:29.320 --> 00:17:31.320]  結果就停了一張椅子
[00:17:31.320 --> 00:17:33.400]  走了一半停了 沒人知道
[00:17:33.400 --> 00:17:35.960]  就講那幾個人要不要跳下來
[00:17:35.960 --> 00:17:37.960]  其中一個劇情就是有人一跳下來
[00:17:37.960 --> 00:17:40.760]  然後斷了一隻腳 然後狼就來到
[00:17:40.760 --> 00:17:41.960]  你可以想像
