
[00:00:00.000 --> 00:00:05.000]  請你幫我打開新約聖經士道行傳第十章
[00:06:06.000 --> 00:06:19.000]  他不只是一個法官,包青天是那個查案的CID,他手下的探長就是展昭。
[00:06:19.000 --> 00:06:37.000]  真的,中國的法律制度不是海洋法,是大陸法,大陸的意思不是中國大陸,是歐洲大陸,和德國的法律傳統是完全一樣的,和台灣的法律傳統是完全一樣的。
[00:06:37.000 --> 00:06:43.000]  英國的法律制度是海洋法,英聯邦國家都用的。
[00:06:43.000 --> 00:06:48.000]  海洋法和大陸法最大的分別是什麼?你知道嗎?
[00:06:48.000 --> 00:06:58.000]  最大的分別就是我剛才所說的,海洋法裡面未曾審完整件案,被告是假設無罪的。
[00:06:58.000 --> 00:07:05.000]  所以所有的benefit of doubt,疑點,是對被告有利的。
[00:07:05.000 --> 00:07:10.000]  如果程序出錯,被告就無罪釋放的了。
[00:07:10.000 --> 00:07:19.000]  所以這是海洋法特別的地方,你和我在香港長大,我們假設法庭都未判他有罪,你就說他有罪的了。
[00:07:19.000 --> 00:07:28.000]  但是大陸法就剛剛相反,最包青天審案應該可以用刑,大刑事後。
[00:07:28.000 --> 00:07:37.000]  原因就是在大陸法的傳統裡面,被告帶上公堂的時候開始,就已經是當他有罪的了。
[00:07:37.000 --> 00:07:42.000]  所以他在公堂上要自己證明自己清白的。
[00:07:42.000 --> 00:07:49.000]  所以在查案的過程,就已經等於海洋法的審案的過程。
[00:07:49.000 --> 00:07:59.000]  所以包青天這麼重要,天天見青天,就是因為查案的時候如果貪贓枉法,上到公堂就死定了。
[00:07:59.000 --> 00:08:06.000]  完全不同的觀念,所以今天你和我受海洋法的法律傳統的影響,
[00:08:06.000 --> 00:08:13.000]  我們認為審判最重要的就是宣佈有罪沒罪的時刻。
[00:08:13.000 --> 00:08:21.000]  這個影響我們對上帝最後審判的內容。
[00:08:21.000 --> 00:08:29.000]  我們都很緊張,有一天我們要站在審判台前,死了,上帝會怎樣判我呢?
[00:08:29.000 --> 00:08:35.000]  到頭來上帝說判我有罪沒罪,上帝給我多少分呢?
[00:08:35.000 --> 00:08:40.000]  到時我是A,還是B,還是C呢?合不合格呢?
[00:08:40.000 --> 00:08:56.000]  這個在海洋法的傳統法律制度裡面,這個法庭宣佈有罪沒罪,成為了我們對聖經所說的最後審判的內容。
[00:08:56.000 --> 00:09:02.000]  我警告你,這個未必是聖經所說的內容。
[00:09:02.000 --> 00:09:05.000]  你看清楚。
[00:09:05.000 --> 00:09:13.000]  第二,影響我們對審判,特別是最後審判,人人都有一死,死後必有審判,
[00:09:13.000 --> 00:09:19.000]  這個事實還有中國民間的信仰傳統。
[00:09:19.000 --> 00:09:22.000]  有多少人去過虎豹別墅?
[00:09:22.000 --> 00:09:26.000]  還在去?我以為我小時候才去過。
[00:09:26.000 --> 00:09:31.000]  你走進虎豹別墅裡面,你會看到什麼圖畫?
[00:09:31.000 --> 00:09:50.000]  就是中國民間對於將來死了之後,在地獄裡面的種種的報應,上刀山下油鍋,勾舌筋,挖心肝,牛頭馬面。
[00:09:50.000 --> 00:09:54.000]  我不知道我爸爸是牧師,為什麼會帶我去這樣的地方?
[00:09:54.000 --> 00:09:57.000]  你也不要經常去,會發噩夢的。
[00:09:57.000 --> 00:10:07.000]  對我們來說,最後的審判,時時的印象就是善惡到頭終有報。
[00:10:07.000 --> 00:10:12.000]  善有善報,惡有惡報,若還未報時辰未到。
[00:10:12.000 --> 00:10:20.000]  時辰到,上刀山下油鍋,逐樣罪抄你出來,逐樣報應你。
[00:10:20.000 --> 00:10:32.000]  這是中國民間信仰的傳統,卻影響著我們基督徒對聖經所說的最後審判的真理。
[00:10:32.000 --> 00:10:38.000]  你和我都認為到那天,上帝就要報應我們。
[00:10:38.000 --> 00:10:48.000]  你聽過很多次,到時候你一生就像一場電影一樣,在眾目睽睽之下放出來,三級半的。
[00:10:48.000 --> 00:10:52.000]  你可能真的沒看過三級電影,我也不知道,我不敢說。
[00:10:52.000 --> 00:10:56.000]  但如果你真的去看,你看到30齣,你已經悶到麻痺了。
[00:10:56.000 --> 00:11:00.000]  看到300齣的時候,你都不知道在看什麼。
[00:11:00.000 --> 00:11:07.000]  上帝不是色情狂,上帝沒有興趣在那裡逐齣電影放給你看。
[00:11:07.000 --> 00:11:13.000]  我們有這樣的觀念,為什麼?因為我們認為到時候就是上帝清算我們的時候。
[00:11:13.000 --> 00:11:23.000]  上帝就像中國民間所說的閻羅王牛頭馬面,到時候逐樣拿我們出來,抽清我們,然後刑罰我們。
[00:11:23.000 --> 00:11:29.000]  這是虎豹別墅的最後審判觀念,是不是聖經所說的觀念?
[00:11:29.000 --> 00:11:35.000]  弟兄姊妹,我警告你,不要隨便擾亂這兩樣東西。
[00:11:35.000 --> 00:11:42.000]  比較時髦一點的,第三種關於死後審判的觀念,
[00:11:42.000 --> 00:11:46.000]  以相當科學的面貌出現的。
[00:11:46.000 --> 00:11:54.000]  70年代的時候有一本英文書在北美出版,這本書是有一個醫科畢業生寫的,
[00:11:54.000 --> 00:12:00.000]  但是他不是寫醫學,他是去訪問,訪問什麼人呢?
[00:12:00.000 --> 00:12:11.000]  他訪問一些在醫院裡面,在北美州的醫院裡面,曾經在醫學上證實死亡,卻後來又醒過來的病人。
[00:12:11.000 --> 00:12:21.000]  他這本書叫做Life After Life,讀者文澤和他出書澤,中文翻譯叫做《幽冥之間》。
[00:12:21.000 --> 00:12:27.000]  這一班病人,你訪問他的時候,你會發覺他昏迷的那段時間,
[00:12:27.000 --> 00:12:32.000]  或者醫生認為他已經死了,差點簽死亡證,送他去殮房,
[00:12:32.000 --> 00:12:35.000]  幸好還沒送,如果送了他就冤枉了。
[00:12:35.000 --> 00:12:39.000]  他們醒過來,他們記得在他們昏迷的時候發生的事情,
[00:12:39.000 --> 00:12:44.000]  你說他做夢而已,不是做夢,他看到他在手術室裡面,
[00:12:44.000 --> 00:12:47.000]  那些護士、醫生怎樣急救他的情況,
[00:12:47.000 --> 00:12:54.000]  他講出來的時候,印證了當時在場的人是完全準確的,證明他不是說謊的。
[00:12:54.000 --> 00:12:58.000]  他說他看到好像從上面看下來,從天花板看下來,
[00:12:58.000 --> 00:13:03.000]  看到人家怎樣救他,護士怎樣跟醫生說話,全部都對的。
[00:13:03.000 --> 00:13:08.000]  有興趣的不但在此,這一班人甚至被訪問的時候能夠講得出,
[00:13:08.000 --> 00:13:14.000]  接下來會發生什麼事情呢?那個有興趣了,Life After Life,死了之後會發生什麼事情呢?
[00:13:14.000 --> 00:13:21.000]  很多人訪問的結果都是說,他們的靈魂好像穿越了一條隧道,
[00:13:21.000 --> 00:13:23.000]  我不需要和你解釋什麼叫隧道,
[00:13:23.000 --> 00:13:27.000]  今天你在香港經常都過隧道,一條黑暗的隧道,
[00:13:27.000 --> 00:13:30.000]  但是黑暗的隧道那一面是光的,
[00:13:30.000 --> 00:13:37.000]  而且很多人的訪問都說他們看到一個光明者,
[00:13:37.000 --> 00:13:41.000]  英文是Being of Light,如果那些是基督徒受訪問的,
[00:13:41.000 --> 00:13:44.000]  他們就說這個是基督,他們看到耶穌基督了,
[00:13:44.000 --> 00:13:46.000]  那些沒有宗教信仰的人不知道他是誰,
[00:13:46.000 --> 00:13:51.000]  就是Being of Light,看到這個光明者的時候心裡很溫暖的,
[00:13:51.000 --> 00:13:56.000]  不是恐怖,但是心裡一定有一個念頭產生,
[00:13:56.000 --> 00:13:58.000]  就好像他和你說話一樣,但是沒有聲音的,
[00:13:58.000 --> 00:14:02.000]  在你心裡有個問題出現,就問你準備好了沒有?
[00:14:02.000 --> 00:14:11.000]  當時這個人本身就馬上想起他一生過去所發生的事情,
[00:14:11.000 --> 00:14:14.000]  於是他就覺得自己還沒有準備好,
[00:14:14.000 --> 00:14:18.000]  還有很多事情還沒有碰到,那還沒有到時候,
[00:14:18.000 --> 00:14:21.000]  很多人就在這個時候醒過來,醒過來就在醫院裡面,
[00:14:21.000 --> 00:14:30.000]  最後的審判對你對我,很多時候都是一個道德的考驗,
[00:14:30.000 --> 00:14:35.000]  準備好了沒有?豈可空手回天府,
[00:14:35.000 --> 00:14:40.000]  只有葉子獻與我主,唱到很淒怨,
[00:14:40.000 --> 00:14:44.000]  但是很高興,只有葉子,準備好了沒有?
[00:14:44.000 --> 00:14:46.000]  開了花了沒有?結了果了沒有?
[00:14:46.000 --> 00:14:53.000]  弟兄姊妹,我們將聖經裡面所說的最後的審判的外殼拿出來,
[00:14:53.000 --> 00:15:02.000]  但是很不幸,太多的時候我們是用了民間人的文化觀念,
[00:15:02.000 --> 00:15:11.000]  傳統宗教等等的餡料,混在一起塞進去,然後賣給你吃,
[00:15:11.000 --> 00:15:14.000]  這個叫做聖經所說的最後審判,
[00:15:14.000 --> 00:15:19.000]  聖經怎麼說最後審判呢?有困難,
[00:15:19.000 --> 00:15:24.000]  為什麼有困難呢?因為第一,聖經不是很多地方說最後審判,
[00:15:24.000 --> 00:15:29.000]  這個不是聖經的主題,聖經最多說的是耶穌基督第一次的降臨,
[00:15:29.000 --> 00:15:34.000]  關於耶穌第二次再來,關於審判的經文很少,
[00:15:34.000 --> 00:15:44.000]  少的當中又再有另一重的困難,就是那些經文的體材是比喻,
[00:15:44.000 --> 00:15:51.000]  你知道解比喻很困難,綿羊生羊的比喻,大家聽過了,
[00:15:51.000 --> 00:15:55.000]  當最後審判的時候,萬民聚集在上帝的面前,
[00:15:55.000 --> 00:16:00.000]  上帝對那群綿羊說,我餓了,你們給我吃,
[00:16:00.000 --> 00:16:05.000]  我渴了,你們給我水喝,我赤身露體,你們給我衣服穿,
[00:16:05.000 --> 00:16:09.000]  我病了,你們來看我,我坐牢,你們來關心我,
[00:16:09.000 --> 00:16:14.000]  那群綿羊個個都莫名其妙,主啊,我們什麼時候做過這些事情?
[00:16:14.000 --> 00:16:19.000]  主說,你做在我最小的弟兄身上,就是做在我身上了,
[00:16:19.000 --> 00:16:23.000]  進來享受主人的快樂,咩咩咩咩咩咩咩咩,整群進去了,
[00:16:23.000 --> 00:16:30.000]  然後主對左邊的山羊說話,我餓了,你們給我吃,
[00:16:30.000 --> 00:16:35.000]  我渴了,你們給我水喝,我赤身露體,你們給我衣服穿,
[00:16:35.000 --> 00:16:40.000]  我病了,你們來看我,我坐牢,你們來關心我,
[00:16:40.000 --> 00:16:45.000]  那群山羊個個都莫名其妙,主啊,我們什麼時候做過這些事情?
[00:16:45.000 --> 00:16:50.000]  主說,你沒有做在盧旺達的難民身上,就沒有做在我身上了,
[00:16:50.000 --> 00:16:57.000]  然後去到黑暗當中哀哭徹始,那群山羊很生氣,又走了,
[00:16:57.000 --> 00:17:01.000]  為什麼這個比喻?到今天聖經學者還在爭論,
[00:17:01.000 --> 00:17:07.000]  行為得救嗎?只是關於猶太人的結局嗎?
[00:17:07.000 --> 00:17:11.000]  很多不同的解釋,因為比喻很難解釋,
[00:17:11.000 --> 00:17:16.000]  比喻除非說的人本身解釋出來,撒種的比喻我們懂得解釋,
[00:17:16.000 --> 00:17:20.000]  因為耶穌自己解釋給我們聽,很多比喻我們有時候會抓錯用神,
[00:17:20.000 --> 00:17:24.000]  我問你,浪子回頭的比喻說什麼?
[00:17:24.000 --> 00:17:28.000]  十之八九你聽見講到的時候是說那個小孩的,
[00:17:28.000 --> 00:17:32.000]  你有沒有想過浪子回頭的比喻可能是說那個大兒子的?
[00:17:32.000 --> 00:17:37.000]  誰是真正的浪子?是那個遠走高飛,在吃豬哨,
[00:17:37.000 --> 00:17:42.000]  心裡還相信父親會原諒他的小孩,
[00:17:42.000 --> 00:17:46.000]  還是那個在爸爸身邊日夜都在做,
[00:17:46.000 --> 00:17:50.000]  但心裡完全不明白他爸爸的那個大兒子?
[00:17:50.000 --> 00:17:57.000]  誰是真正心中的浪子?遠離父親的心意的浪子?
[00:17:57.000 --> 00:18:02.000]  我相信你十堂道聽浪子回頭,一堂道大概跟你講那個大兒子,
[00:18:02.000 --> 00:18:06.000]  大部分都是講那個小孩回來就呼召決志,
[00:18:06.000 --> 00:18:09.000]  你有沒有想過這個比喻也可能不是講兩個兒子的,
[00:18:09.000 --> 00:18:16.000]  是講爸爸的,你可能十堂道十堂道都沒聽過這個解釋,
[00:18:16.000 --> 00:18:22.000]  比喻很難解釋的,比喻不是隨便解釋的,
[00:18:22.000 --> 00:18:25.000]  比喻也不是明顯的這樣講出來,
[00:18:25.000 --> 00:18:29.000]  所以耶穌說為什麼要用比喻?那裡有很多爭論,
[00:18:29.000 --> 00:18:33.000]  耶穌說以賽雅詩說過,聽是聽見,但是不明白,
[00:18:33.000 --> 00:18:38.000]  看是看到,但是不清楚知道,他們游蒙了心,恐怕自己悔改,
[00:18:38.000 --> 00:18:44.000]  耶穌用比喻一方面要突破他們游蒙了心的阻隔,
[00:18:44.000 --> 00:18:48.000]  另外一方面也是因材施教,
[00:18:48.000 --> 00:18:53.000]  另外一段聖經說最後的審判就更加難解,
[00:18:53.000 --> 00:18:58.000]  啟示錄,啟示錄說到白色大寶座的審判,
[00:18:58.000 --> 00:19:00.000]  你有沒有想過為什麼叫白色大寶座?
[00:19:00.000 --> 00:19:03.000]  為什麼不是黑色大寶座審判?
[00:19:03.000 --> 00:19:06.000]  為什麼不是紅色大寶座審判?
[00:19:06.000 --> 00:19:08.000]  為什麼不是金色大寶座審判?
[00:19:08.000 --> 00:19:11.000]  為什麼不是彩色大寶座審判?
[00:19:11.000 --> 00:19:13.000]  為什麼要白色大寶座審判?
[00:19:13.000 --> 00:19:22.000]  這些全部是密碼來的,是Coded的Message來的,
[00:19:22.000 --> 00:19:26.000]  如果用今天的說法來說,六四,
[00:19:26.000 --> 00:19:32.000]  如果你聽歌,聽黃霑先生作一首《佳恩一經過六四》,
[00:19:32.000 --> 00:19:37.000]  假如兩千年之後,人們拿著一首歌不知道歷史事實,
[00:19:37.000 --> 00:19:39.000]  什麼叫六四呢?
[00:19:39.000 --> 00:19:44.000]  六四,六四,中國人說六四,六加四等於十,
[00:19:44.000 --> 00:19:47.000]  中國人對十的觀念是十全十美,
[00:19:47.000 --> 00:19:49.000]  十全十美的日子,
[00:19:49.000 --> 00:19:55.000]  解得頭頭是道,但是離巷離難,
[00:19:55.000 --> 00:19:59.000]  假如那件事情發生不是在六月四號,
[00:19:59.000 --> 00:20:02.000]  發生在六月三號,那就六三了,
[00:20:02.000 --> 00:20:04.000]  什麼叫六三呢?
[00:20:04.000 --> 00:20:09.000]  六加三等於九,長長久久的日子,
[00:20:09.000 --> 00:20:12.000]  我們很多時候解七十個七是這樣解的,
[00:20:12.000 --> 00:20:15.000]  我們很多時候解一七之半是這樣解的,
[00:20:15.000 --> 00:20:18.000]  我們很多時候解七頭十角是這樣解的,
[00:20:18.000 --> 00:20:24.000]  頭頭是道,但你一定對的,
[00:20:24.000 --> 00:20:26.000]  你可以解得頭頭是道,
[00:20:26.000 --> 00:20:29.000]  但是這些是密碼來的,
[00:20:29.000 --> 00:20:33.000]  白色大寶座的審判,生命策展開,
[00:20:33.000 --> 00:20:35.000]  什麼回事來的,
[00:20:35.000 --> 00:20:40.000]  用的字眼不是我們今天普通人說的字眼,
[00:20:40.000 --> 00:20:42.000]  所以我們更加需要小心,
[00:20:42.000 --> 00:20:45.000]  聖經提到最後審判的時候,
[00:20:45.000 --> 00:20:50.000]  有提的經文,明顯的經文,清楚的經文,
[00:20:50.000 --> 00:20:54.000]  我們需要留心來解釋,
[00:20:54.000 --> 00:20:56.000]  《史特雄傳》這裡是一段,
[00:20:56.000 --> 00:20:58.000]  《史特雄傳》這一段很精彩的地方,
[00:20:58.000 --> 00:21:04.000]  就是將耶穌成為審判活人死人的主,
[00:21:04.000 --> 00:21:07.000]  這個事件是和他的一生,
[00:21:07.000 --> 00:21:11.000]  我們第一堂說道成肉身,
[00:21:11.000 --> 00:21:14.000]  和他的受死掛在木頭上,
[00:21:14.000 --> 00:21:16.000]  和他的復活,
[00:21:16.000 --> 00:21:19.000]  第三日神叫他從死裡復活,
[00:21:19.000 --> 00:21:21.000]  然後他再來審判,
[00:21:21.000 --> 00:21:24.000]  一氣呵成這樣說的,
[00:21:24.000 --> 00:21:27.000]  不是像今天的神學,系統神學,
[00:21:27.000 --> 00:21:30.000]  將這個最後審判一搬,
[00:21:30.000 --> 00:21:34.000]  將他強行從耶穌基督的身份和工作,
[00:21:34.000 --> 00:21:37.000]  搬去所謂的末世論,
[00:21:37.000 --> 00:21:42.000]  用一些很偉大的拉丁文的名字,
[00:21:42.000 --> 00:21:44.000]  強行將他拔出來,
[00:21:44.000 --> 00:21:46.000]  扔了他去末世論,
[00:21:46.000 --> 00:21:50.000]  你這樣做,就有很多事出現,
[00:21:50.000 --> 00:21:56.000]  第一,這個審判變成了一個不可知的事件,
[00:21:56.000 --> 00:22:04.000]  如果連在耶穌所做的救恩的工作上,
[00:22:04.000 --> 00:22:08.000]  我們看最後審判就很不同,
[00:22:08.000 --> 00:22:10.000]  你說有什麼不同?
[00:22:10.000 --> 00:22:13.000]  剛才你們說的代業,
[00:22:13.000 --> 00:22:15.000]  畢業了,但又沒有工作,
[00:22:15.000 --> 00:22:19.000]  那些人唱歌,很殘忍的,
[00:22:19.000 --> 00:22:22.000]  但最殘忍的是你見工的一刻,
[00:22:22.000 --> 00:22:24.000]  尤其是你知道這份工作他不請你,
[00:22:24.000 --> 00:22:26.000]  你就會蹲下來,
[00:22:26.000 --> 00:22:28.000]  你心裡不停地想著,
[00:22:28.000 --> 00:22:30.000]  穿得漂亮的樣子上去,
[00:22:30.000 --> 00:22:31.000]  又看看自己的鞋頭,
[00:22:31.000 --> 00:22:33.000]  哎呀,又髒了,很緊張,
[00:22:33.000 --> 00:22:36.000]  走進去,有人面試你,
[00:22:36.000 --> 00:22:38.000]  有人見你,坐在那裡一剎那,
[00:22:38.000 --> 00:22:40.000]  西裝不聽,
[00:22:40.000 --> 00:22:41.000]  當然是坐在窗口前面,
[00:22:41.000 --> 00:22:43.000]  他看到你,你看不到他,
[00:22:43.000 --> 00:22:45.000]  光在他後面,
[00:22:45.000 --> 00:22:47.000]  你看到他,看不到,
[00:22:47.000 --> 00:22:49.000]  你坐定了,
[00:22:49.000 --> 00:22:51.000]  你高頭一看,
[00:22:51.000 --> 00:22:54.000]  你見到坐在中間的那個,
[00:22:54.000 --> 00:22:57.000]  面試委員會的主席,
[00:22:57.000 --> 00:22:59.000]  原來你認識他的,
[00:22:59.000 --> 00:23:01.000]  原來他是你的叔叔,
[00:23:01.000 --> 00:23:03.000]  前兩天吃晚飯,
[00:23:03.000 --> 00:23:05.000]  說起你找工作,
[00:23:05.000 --> 00:23:06.000]  他還拍拍你,
[00:23:06.000 --> 00:23:08.000]  你擔心的,有些信心啦,
[00:23:08.000 --> 00:23:10.000]  他不聲不聲,嚇你一驚,
[00:23:10.000 --> 00:23:13.000]  原來他坐在那裡請人,
[00:23:13.000 --> 00:23:15.000]  你一見之後,
[00:23:15.000 --> 00:23:16.000]  你不是腳軟,
[00:23:16.000 --> 00:23:20.000]  你是心裡有一陣淡定的感覺,
[00:23:20.000 --> 00:23:22.000]  你知道這次沒死,
[00:23:22.000 --> 00:23:24.000]  自己人來的,
[00:23:24.000 --> 00:23:26.000]  不用走後門,
[00:23:26.000 --> 00:23:28.000]  認識的,
[00:23:28.000 --> 00:23:30.000]  最後的審判,
[00:23:30.000 --> 00:23:33.000]  你來到副審的審判台前,
[00:23:33.000 --> 00:23:35.000]  你的心情是怎麼樣?
[00:23:35.000 --> 00:23:37.000]  太多基督徒的心情,
[00:23:37.000 --> 00:23:40.000]  就好像不知吉凶,
[00:23:40.000 --> 00:23:42.000]  上帝怎麼對我呢?
[00:23:42.000 --> 00:23:44.000]  到時候心裡會怦怦跳,
[00:23:44.000 --> 00:23:46.000]  你說耶穌快點回來,
[00:23:46.000 --> 00:23:48.000]  我都沒準備好,
[00:23:48.000 --> 00:23:50.000]  還有你望上去,
[00:23:50.000 --> 00:23:53.000]  你發現坐在上面的那個,
[00:23:53.000 --> 00:23:55.000]  並非別人,
[00:23:55.000 --> 00:23:58.000]  乃是你一生所愛,
[00:23:58.000 --> 00:24:00.000]  所跟隨,
[00:24:00.000 --> 00:24:04.000]  所敬佩的救主耶穌基督,
[00:24:05.000 --> 00:24:09.000]  那不是等候判決的時刻,
[00:24:09.000 --> 00:24:13.000]  那是老友重逢的日子,
[00:24:13.000 --> 00:24:14.000]  主啊,
[00:24:14.000 --> 00:24:18.000]  我一直渴望今天面對面見到祢,
[00:24:18.000 --> 00:24:20.000]  你衝上去擁抱祂,
[00:24:20.000 --> 00:24:22.000]  祂不知會說不要摸我,
[00:24:22.000 --> 00:24:23.000]  無論如何,
[00:24:23.000 --> 00:24:28.000]  那不是一個不知下場結果的時候,
[00:24:28.000 --> 00:24:30.000]  如果你這樣看最後審判,
[00:24:30.000 --> 00:24:32.000]  你就不明白聖經所說,
[00:24:32.000 --> 00:24:35.000]  審判活人死人這件事,
[00:24:35.000 --> 00:24:38.000]  是耶穌基督來到這個世界上,
[00:24:38.000 --> 00:24:45.000]  他成就救恩的最後一個事件,
[00:24:45.000 --> 00:24:47.000]  所以聖經很清楚,
[00:24:47.000 --> 00:24:53.000]  最後審判不是上帝在耶穌基督之外,
[00:24:53.000 --> 00:24:55.000]  有另一副面孔,
[00:24:55.000 --> 00:24:56.000]  有個神學家是這樣說的,
[00:24:56.000 --> 00:24:57.000]  Emil Brunner,
[00:24:57.000 --> 00:24:59.000]  可能你從來沒聽過他的名字,
[00:24:59.000 --> 00:25:00.000]  沒什麼損失的,
[00:25:00.000 --> 00:25:01.000]  他說的東西都不是很精彩,
[00:25:01.000 --> 00:25:06.000]  他說上帝在耶穌基督裡面是好人,
[00:25:06.000 --> 00:25:08.000]  是笑面的,
[00:25:08.000 --> 00:25:09.000]  是白面的,
[00:25:09.000 --> 00:25:11.000]  是拯救的,
[00:25:11.000 --> 00:25:12.000]  不過你要小心,
[00:25:12.000 --> 00:25:14.000]  上帝在耶穌基督之外,
[00:25:14.000 --> 00:25:15.000]  是公義的,
[00:25:15.000 --> 00:25:17.000]  是嚴厲的,
[00:25:17.000 --> 00:25:18.000]  是審判的,
[00:25:18.000 --> 00:25:19.000]  這樣就完蛋了,
[00:25:19.000 --> 00:25:23.000]  你信上帝原來是兩手預備的,
[00:25:23.000 --> 00:25:25.000]  原來是兩面神,
[00:25:25.000 --> 00:25:26.000]  一下是黑面,
[00:25:26.000 --> 00:25:27.000]  一下是白面的,
[00:25:27.000 --> 00:25:29.000]  你信誰?
[00:25:29.000 --> 00:25:30.000]  聖經不是這樣說,
[00:25:30.000 --> 00:25:33.000]  聖經說從來沒人見過神,
[00:25:33.000 --> 00:25:35.000]  下面那句怎麼說?
[00:25:35.000 --> 00:25:40.000]  只有在腐壞裡的獨生子將祂表明出來,
[00:25:40.000 --> 00:25:44.000]  沒有在耶穌基督之外的上帝,
[00:25:44.000 --> 00:25:45.000]  第一課我們已經這樣說,
[00:25:45.000 --> 00:25:47.000]  你認識耶穌基督,
[00:25:47.000 --> 00:25:48.000]  認識主耶穌,
[00:25:48.000 --> 00:25:49.000]  你就認識上帝,
[00:25:49.000 --> 00:25:52.000]  神在耶穌基督裡面,
[00:25:52.000 --> 00:25:53.000]  祂愛我們,
[00:25:53.000 --> 00:25:55.000]  今天是這樣,
[00:25:55.000 --> 00:25:56.000]  昨天是這樣,
[00:25:56.000 --> 00:25:57.000]  到見祂面,
