
[00:00:00.000 --> 00:00:11.440]  今天和大家一起思想的經文是出自於加拉太書第四章第21至第26節
[00:04:09.920 --> 00:04:13.120]  他們能夠走出這個疑惑的同時
[00:04:13.120 --> 00:04:15.600]  或者被迷惑的情況
[00:04:15.600 --> 00:04:20.160]  保羅怎樣真是去鼓勵這班加拉太教會的信徒
[00:04:20.160 --> 00:04:25.680]  能夠走出來重新去歸回那條正確的信仰的道路呢?
[00:04:25.680 --> 00:04:28.080]  這個正正就是我們接下來
[00:04:28.080 --> 00:04:31.040]  今天和下一堂兩堂的主日崇拜
[00:04:31.040 --> 00:04:33.440]  我們分別一起去看
[00:04:33.440 --> 00:04:36.320]  保羅怎樣幫助加拉太教會的信徒
[00:04:36.320 --> 00:04:39.680]  走出信仰特別是神學上的疑惑
[00:04:39.680 --> 00:04:41.680]  我們今天會先看第一部分
[00:04:41.680 --> 00:04:45.440]  第一部分就是四章第21節至第26節
[00:04:45.440 --> 00:04:50.880]  下星期我們會看第四章27節至第五章1節
[00:04:50.880 --> 00:04:54.400]  在這段聖經裡面一開始
[00:04:54.400 --> 00:04:57.440]  保羅他就告訴我們一句
[00:04:57.440 --> 00:05:01.840]  或者簡單來說他發出一條很直接了當的問題
[00:05:01.840 --> 00:05:05.040]  這條直接的了當的問題是什麼呢?
[00:05:05.040 --> 00:05:06.560]  就在這裏第21節說
[00:05:06.560 --> 00:05:09.680]  你們願意在律法以下的人
[00:05:09.680 --> 00:05:11.680]  請告訴我
[00:05:11.680 --> 00:05:15.920]  你們豈沒有聽見律法嗎?
[00:05:15.920 --> 00:05:18.560]  保羅在這裏其實
[00:05:18.560 --> 00:05:22.320]  很希望幫助加拉太教會
[00:05:22.320 --> 00:05:26.160]  他們從錯誤當中能夠走出來
[00:05:26.160 --> 00:05:27.600]  但問題就是
[00:05:27.600 --> 00:05:30.480]  怎樣才有效幫得到他們呢?
[00:05:30.480 --> 00:05:33.680]  在之前的講道我已經和大家講過
[00:05:33.680 --> 00:05:36.000]  有很多時候如果要幫助一個人
[00:05:36.000 --> 00:05:40.480]  從錯誤當中能夠有糾正的機會
[00:05:40.480 --> 00:05:43.440]  最有效的不是直接告訴他答案
[00:05:43.440 --> 00:05:44.720]  然後他就會走出來
[00:05:44.720 --> 00:05:47.520]  有時你直接告訴他答案
[00:05:47.520 --> 00:05:49.120]  他可能不相信
[00:05:49.120 --> 00:05:52.560]  因為他當時沉迷在一個
[00:05:52.560 --> 00:05:55.520]  很吸引他的錯謬裏面
[00:05:55.520 --> 00:05:57.120]  你要他自己走出來
[00:05:57.120 --> 00:06:00.880]  甚至聽一個完全是和他相反意見的
[00:06:00.880 --> 00:06:02.880]  一個建議或者一個
[00:06:02.880 --> 00:06:05.680]  不合他當時的心情的話
[00:06:05.680 --> 00:06:07.680]  其實是很難的
[00:06:07.680 --> 00:06:10.960]  所以一個直接了當的講話
[00:06:10.960 --> 00:06:14.640]  都不能勝過能夠誘發起那個人
[00:06:14.640 --> 00:06:17.440]  他作出一個深層的反思
[00:06:17.440 --> 00:06:19.600]  所以上一次我已經講過
[00:06:19.600 --> 00:06:21.600]  能夠誘發一個人
[00:06:21.600 --> 00:06:24.480]  能夠做到能夠自省的
[00:06:24.480 --> 00:06:28.000]  這個才是一個最有效的幫助人
[00:06:28.000 --> 00:06:30.400]  在思想他自己人生
[00:06:30.400 --> 00:06:33.520]  或者甚至他對在永恆生命上面
[00:06:33.520 --> 00:06:34.880]  他的信仰
[00:06:34.880 --> 00:06:38.320]  他怎樣能夠走回一條合乎聖經的
[00:06:38.320 --> 00:06:39.840]  啟示的道路
[00:06:39.840 --> 00:06:43.520]  這是一個很重要的因素和一個方法
[00:06:43.520 --> 00:06:46.880]  所以保羅在這裡一開始講了這句話
[00:06:46.880 --> 00:06:51.600]  其實作為過來人的加拉太教會的信徒
[00:06:51.600 --> 00:06:55.360]  他們已經在經歷這些假教師
[00:06:55.360 --> 00:06:59.040]  假的教會領袖或者假信徒
[00:06:59.040 --> 00:07:01.040]  給他們一些的迷惑
[00:07:01.040 --> 00:07:03.040]  在這個時候
[00:07:03.040 --> 00:07:08.000]  他們作為已經重新重頭回去
[00:07:08.000 --> 00:07:10.000]  以為藉著去
[00:07:10.000 --> 00:07:15.920]  前手律法就可以獲得神兒女的身份這種方法呢
[00:07:15.920 --> 00:07:19.760]  其實他們不是不知道那個情況會是怎樣的
[00:07:19.760 --> 00:07:22.320]  因為他們現在身歷其境
[00:07:22.320 --> 00:07:23.520]  已經在其中
[00:07:23.520 --> 00:07:25.920]  他們以為這樣做應該是有
[00:07:25.920 --> 00:07:27.680]  不過他們有沒有想過
[00:07:27.680 --> 00:07:29.680]  其實那個後果
[00:07:29.680 --> 00:07:31.680]  最終會發生成怎樣呢
[00:07:31.680 --> 00:07:34.240]  這個就是保羅在這個時候
[00:07:34.240 --> 00:07:38.000]  讓他們在過往曾經經歷過信主
[00:07:38.000 --> 00:07:40.720]  現在又再錯信的時候
[00:07:40.720 --> 00:07:44.400]  讓他們再一個真是有一個清晰的對比
[00:07:44.400 --> 00:07:45.440]  去想一下
[00:07:45.440 --> 00:07:47.920]  咦 那我現在走的方向
[00:07:47.920 --> 00:07:50.480]  走去哪一個結果的裏面呢
[00:07:50.480 --> 00:07:52.480]  所以保羅在這個時候
[00:07:52.480 --> 00:07:54.480]  就希望藉此問題
[00:07:54.480 --> 00:07:56.480]  去誘發到
[00:07:56.480 --> 00:07:58.480]  這幫人去進一步思想
[00:07:58.480 --> 00:07:59.600]  怎樣啊
[00:07:59.600 --> 00:08:02.400]  用一些他們熟悉的故事
[00:08:02.400 --> 00:08:04.400]  或者熟悉的神學
[00:08:04.400 --> 00:08:07.760]  或者熟悉的聖經的教導
[00:08:07.760 --> 00:08:10.400]  保羅在這裏就選用了
[00:08:10.400 --> 00:08:15.440]  這個講關於阿伯拉罕兩個兒子的故事
[00:08:15.440 --> 00:08:19.280]  其實阿伯拉罕就不止有兩個兒子的
[00:08:19.280 --> 00:08:21.280]  如果大家去知道阿伯拉罕
[00:08:21.280 --> 00:08:23.280]  其實有兩個太太的
[00:08:23.280 --> 00:08:26.880]  他第一個太太薩拉死了之後
[00:08:26.880 --> 00:08:30.080]  他就另娶另一個太太
[00:08:30.080 --> 00:08:33.680]  然後原來頭兩個兒子
[00:08:33.680 --> 00:08:35.920]  分別第一個就是夏格
[00:08:35.920 --> 00:08:37.360]  一個侍女
[00:08:37.360 --> 00:08:40.400]  或者可以說是薩拉的侍女
[00:08:40.400 --> 00:08:43.200]  和埃及而來的一個侍女
[00:08:43.200 --> 00:08:44.480]  去幫阿伯拉罕生
[00:08:44.480 --> 00:08:45.520]  那你說為什麼
[00:08:45.520 --> 00:08:48.640]  因為原來最初薩拉還沒懷孕的時候
[00:08:48.640 --> 00:08:50.000]  他以為自己沒得生了
[00:08:50.000 --> 00:08:51.040]  於是乎就說
[00:08:51.040 --> 00:08:53.200]  阿伯拉罕你不如用我侍女
[00:08:53.200 --> 00:08:54.560]  和你生一個吧
[00:08:54.560 --> 00:08:59.840]  這樣就看有一個延續你的族裔的可能性
[00:08:59.840 --> 00:09:02.400]  但是上帝不是這樣看的
[00:09:02.400 --> 00:09:04.800]  所以在這個情況之下
[00:09:04.800 --> 00:09:08.800]  當夏格真的懷孕了
[00:09:08.800 --> 00:09:10.320]  然後就怎樣
[00:09:10.320 --> 00:09:13.920]  就小看了原本的主母
[00:09:13.920 --> 00:09:15.920]  薩拉Sarah
[00:09:15.920 --> 00:09:17.520]  然後怎樣呢
[00:09:17.520 --> 00:09:20.560]  這個Sarah當然不高興
[00:09:20.560 --> 00:09:21.520]  看到他這樣
[00:09:21.520 --> 00:09:23.120]  這個夏格就生氣了
[00:09:23.120 --> 00:09:26.720]  其實都是他撩起主母的憤怒
[00:09:26.720 --> 00:09:29.040]  於是夏格就自己走了
[00:09:29.040 --> 00:09:31.920]  走了之後就去抗野的時候
[00:09:31.920 --> 00:09:33.440]  就在那裡哭訴
[00:09:33.440 --> 00:09:37.440]  但是在這個時候
[00:09:37.440 --> 00:09:39.760]  神就向他顯現
[00:09:39.760 --> 00:09:40.640]  就告訴他
[00:09:40.640 --> 00:09:41.280]  你沒這樣
[00:09:41.280 --> 00:09:43.600]  你回到主母的裡面吧
[00:09:43.600 --> 00:09:46.480]  你不可以這樣
[00:09:46.480 --> 00:09:48.080]  不過我很肯定
[00:09:48.080 --> 00:09:49.280]  你這個兒子
[00:09:49.280 --> 00:09:50.480]  你將來生出來的
[00:09:50.480 --> 00:09:52.640]  一定我會好好看顧他
[00:09:52.640 --> 00:09:54.080]  我給了你一個應許
[00:09:54.080 --> 00:09:58.000]  原來上帝也給了一個應許給了夏格
[00:09:58.000 --> 00:09:59.840]  除此之外
[00:09:59.840 --> 00:10:01.840]  他真的回去之後
[00:10:01.840 --> 00:10:05.200]  生了一個兒子
[00:10:05.200 --> 00:10:06.320]  叫伊什瑪尼
[00:10:06.320 --> 00:10:08.240]  但是原來同時
[00:10:08.240 --> 00:10:12.480]  上帝也使得薩拉Sarah懷孕了
[00:10:12.480 --> 00:10:13.760]  然後怎樣
[00:10:13.760 --> 00:10:14.720]  兩個小朋友
[00:10:14.720 --> 00:10:16.080]  一個大的一個小的
[00:10:16.080 --> 00:10:17.600]  玩的時候
[00:10:17.600 --> 00:10:19.920]  然後其中一個就覺得
[00:10:19.920 --> 00:10:23.040]  你這個大兒子欺負我小兒子
[00:10:23.040 --> 00:10:24.800]  然後向阿伯拉罕
[00:10:24.800 --> 00:10:26.560]  向老公投訴
[00:10:26.560 --> 00:10:29.120]  這件事搞成這樣
[00:10:29.120 --> 00:10:32.480]  現在這些苦
[00:10:32.480 --> 00:10:34.000]  來到我身上
[00:10:34.000 --> 00:10:35.280]  最好你收回它
[00:10:35.280 --> 00:10:36.160]  臭男人
[00:10:36.160 --> 00:10:37.840]  差不多是這個意思
[00:10:37.840 --> 00:10:41.920]  然後整件事也是薩拉政治做出來的
[00:10:41.920 --> 00:10:42.960]  結果怎樣
[00:10:42.960 --> 00:10:45.120]  這兩個兒子又有爭執
[00:10:45.120 --> 00:10:47.040]  造成了阿伯拉罕沒辦法
[00:10:47.040 --> 00:10:48.240]  老婆叫到
[00:10:48.240 --> 00:10:51.120]  將夏格和伊什瑪尼趕走
[00:10:51.120 --> 00:10:52.160]  送走他
[00:10:52.160 --> 00:10:54.960]  送走之前他也很好
[00:10:54.960 --> 00:10:55.920]  給他點東西吃
[00:10:55.920 --> 00:10:56.640]  給他水
[00:10:56.640 --> 00:10:59.200]  但是誰知道這兩個走著走著迷路
[00:10:59.200 --> 00:11:01.600]  結果在迷路的過程當中
[00:11:01.600 --> 00:11:03.440]  夏格想丟掉兒子
[00:11:03.440 --> 00:11:05.360]  誰知道又不忍心
[00:11:05.360 --> 00:11:06.560]  看到兒子在哭
[00:11:06.560 --> 00:11:09.040]  於是神的使者又顯現
[00:11:09.040 --> 00:11:11.120]  再次肯定了一個應許
[00:11:11.120 --> 00:11:12.800]  這件事大約是這樣
[00:11:12.800 --> 00:11:16.880]  但是後來當薩拉過世之後
[00:11:16.880 --> 00:11:19.840]  阿伯拉罕又生了七個兒子
[00:11:19.840 --> 00:11:21.120]  不過我們不說了
[00:11:21.120 --> 00:11:24.640]  但是保羅在這裡引述了這段歷史
[00:11:24.640 --> 00:11:27.040]  全部都是在創世紀
[00:11:27.040 --> 00:11:30.640]  從第十六章到第二十五章的經文
[00:11:30.640 --> 00:11:34.160]  大家如果有機會可以詳細慢慢看
[00:11:34.160 --> 00:11:36.320]  我在這裡說到時間不夠
[00:11:36.320 --> 00:11:39.120]  說得太多口才變得很長
[00:11:39.120 --> 00:11:45.280]  保羅在這裡引用一個當時加拉太教會的人
[00:11:45.280 --> 00:11:48.080]  很熟悉的事件
[00:11:48.080 --> 00:11:50.000]  就是阿伯拉罕兩個兒子
[00:11:50.000 --> 00:11:53.040]  以撒瑪利和以撒
[00:11:53.040 --> 00:11:58.640]  對於很多傳統的猶太人來說
[00:11:58.640 --> 00:12:01.360]  這件事其實很簡單
[00:12:01.360 --> 00:12:06.400]  神學特別針對加拉太教會的信徒來說
[00:12:06.400 --> 00:12:08.880]  其實加拉太教會的信徒
[00:12:08.880 --> 00:12:11.760]  當時正是受到這些假教師
[00:12:11.760 --> 00:12:13.440]  假師傅假領袖
[00:12:13.440 --> 00:12:15.680]  要他們回去守律法
[00:12:15.680 --> 00:12:17.600]  保羅引用這個例子
[00:12:17.600 --> 00:12:23.520]  其實這些信徒甚至這些假領袖假教師
[00:12:23.520 --> 00:12:26.320]  其實說保羅對你說到這個
[00:12:26.320 --> 00:12:30.400]  這樣還不證明正統的是誰
[00:12:30.400 --> 00:12:37.760]  正統的應該是薩拉所生的兒子以撒
[00:12:37.760 --> 00:12:41.200]  所以從一般人來看
[00:12:41.200 --> 00:12:44.560]  特別當保羅引用這個例子的時候
[00:12:44.560 --> 00:12:48.320]  我相信當加拉太教會的信徒一聽到
[00:12:48.320 --> 00:12:51.040]  甚至連那些假教師假領袖聽到的時候
[00:12:51.040 --> 00:12:53.600]  啊保羅是不是啊
[00:12:53.600 --> 00:13:00.560]  你認同我了正統應該是薩拉所生的以撒
[00:13:00.560 --> 00:13:01.600]  既然是這樣
[00:13:01.600 --> 00:13:03.040]  以撒是什麼人
[00:13:03.040 --> 00:13:04.480]  正統之源
[00:13:04.480 --> 00:13:06.240]  就是以色列人
[00:13:06.240 --> 00:13:08.640]  以色列人他們要做什麼
[00:13:08.640 --> 00:13:11.040]  領受神的律例典章
[00:13:11.040 --> 00:13:12.400]  領受神的律法
[00:13:12.400 --> 00:13:13.840]  所以按照這樣
[00:13:13.840 --> 00:13:15.440]  他們要行國禮
[00:13:15.440 --> 00:13:19.040]  然後又要去遵行這個律法
[00:13:19.040 --> 00:13:22.800]  這樣還不是認同我們這幫假教師假領袖
[00:13:22.800 --> 00:13:24.000]  或者他們不這樣說的
[00:13:24.000 --> 00:13:26.720]  加拉太當時的領袖
[00:13:26.720 --> 00:13:31.120]  或者牽動他們走一條錯誤的福音道路的領袖
[00:13:31.120 --> 00:13:34.400]  他認為保羅你肯定對
[00:13:34.400 --> 00:13:37.200]  其實在這個經文裡面
[00:13:37.200 --> 00:13:40.560]  保羅其實是故意這樣去安排
[00:13:40.560 --> 00:13:44.000]  希望藉著這個過程裡面
[00:13:44.000 --> 00:13:50.000]  去誘發這個加拉太教會的信徒
[00:13:50.000 --> 00:13:51.760]  讓他們去看看
[00:13:51.760 --> 00:13:55.600]  咦是不是保羅你也認同我們守律法
[00:13:55.600 --> 00:13:58.240]  行國禮對嗎
[00:13:58.240 --> 00:14:03.840]  誰不知當保羅用到第21節這樣說的時候
[00:14:03.840 --> 00:14:09.680]  反而不單止不是去肯定他們的對
[00:14:09.680 --> 00:14:12.240]  反而保羅是藉此
[00:14:12.240 --> 00:14:15.200]  誘發加拉太教會的信徒
[00:14:15.200 --> 00:14:20.240]  咦這樣做是不是真的合乎聖經裡面的啟示呢
[00:14:20.240 --> 00:14:23.280]  是不是真的走回這一套是對的呢
[00:14:23.280 --> 00:14:26.880]  當這幫人沾沾自喜的時候
[00:14:26.880 --> 00:14:29.680]  保羅就是在這個時候提出
[00:14:29.680 --> 00:14:33.280]  其實你們所傳的這個所謂福音
[00:14:33.280 --> 00:14:36.320]  其實是一個不整全的福音
[00:14:36.320 --> 00:14:39.360]  是一個以偏概全的福音
[00:14:39.360 --> 00:14:40.400]  你們以為這樣
[00:14:40.400 --> 00:14:43.680]  啊還以為以此為榮可以行律法
[00:14:43.680 --> 00:14:45.520]  回去得到上帝的請求
[00:14:45.520 --> 00:14:46.720]  不是啊
[00:14:46.720 --> 00:14:50.560]  其實實際上你們所傳的這個道理
[00:14:50.560 --> 00:14:56.320]  其實是扭曲了舊約原本的聖經歷史發展
[00:14:56.320 --> 00:14:57.840]  我們一會兒會看的
[00:14:57.840 --> 00:15:02.000]  我們因為接著經文從第22節下去之後
[00:15:02.000 --> 00:15:06.160]  會詳細去講回這兩個兒子的事件
[00:15:06.160 --> 00:15:09.200]  不過在這裡我們可以看到
[00:15:09.200 --> 00:15:11.760]  保羅很直接了當
[00:15:11.760 --> 00:15:15.520]  用直接的語氣去問他們要加拉太教會的信徒
[00:15:15.520 --> 00:15:16.640]  直接回應
[00:15:16.640 --> 00:15:20.560]  其實你們是不是不知道守律法
[00:15:20.560 --> 00:15:23.040]  但是你們去哪個境地
[00:15:23.040 --> 00:15:24.720]  其實他們知道因為他們很熟悉
[00:15:24.720 --> 00:15:26.800]  因為他們本身原本都是猶太人
[00:15:26.800 --> 00:15:29.520]  他以前都是守猶太人的律法的
[00:15:29.520 --> 00:15:35.040]  直至保羅把耶穌基督的福音啟示給他們知道之後
[00:15:35.040 --> 00:15:38.400]  他們才能夠有一個新的準確的理解
[00:15:38.400 --> 00:15:45.360]  原來哦舊約聖經是這樣啟示到這個救主耶穌基督的事件來的
[00:15:45.360 --> 00:15:50.560]  所以保羅在這裡直接了當進行一條信文
[00:15:50.560 --> 00:15:52.560]  告訴他們
[00:15:52.560 --> 00:15:53.920]  你們想一想
[00:15:53.920 --> 00:15:55.520]  如果你繼續這樣去做
[00:15:55.520 --> 00:15:59.840]  是不是真的是聖經的啟示呢
[00:15:59.840 --> 00:16:02.320]  其實保羅這樣問
[00:16:02.320 --> 00:16:06.080]  就是說保羅其實早就知道
[00:16:06.080 --> 00:16:08.800]  如果你們的答案很肯定就是
[00:16:08.800 --> 00:16:12.960]  咦好像不是很對勁
[00:16:12.960 --> 00:16:15.440]  如果在這樣的情況之下
[00:16:15.440 --> 00:16:16.640]  我們有沒有聽過律法
[00:16:16.640 --> 00:16:18.560]  有 當然有啦
[00:16:18.560 --> 00:16:20.560]  我們是猶太人來的嘛
[00:16:20.560 --> 00:16:21.760]  怎麼會沒有聽過律法
[00:16:21.760 --> 00:16:23.520]  做都做過了以前
[00:16:23.520 --> 00:16:26.320]  但是什麼境地呢
[00:16:26.320 --> 00:16:30.720]  讓他們在這個時候開始對這幫假教師
[00:16:30.720 --> 00:16:34.080]  假傳道人或者假教會領袖
[00:16:34.080 --> 00:16:38.560]  他們所傳的開始產生一個反思
[00:16:38.560 --> 00:16:43.040]  不是故意去刁難他
[00:16:43.040 --> 00:16:44.320]  但是在座底
[00:16:44.320 --> 00:16:46.960]  我們在信仰的路程上
[00:16:46.960 --> 00:16:52.400]  有沒有經常去準確地去掌握神的教導
[00:16:52.400 --> 00:16:55.440]  反思是一個很重要的功課
[00:16:55.440 --> 00:17:01.360]  所以當你們曾經經歷過在律法之下的生命生活
[00:17:01.360 --> 00:17:06.240]  走出過罪在律法裏面的捆綁
[00:17:06.240 --> 00:17:10.080]  而重新歸入一個純全的基督福音之後
[00:17:10.080 --> 00:17:12.560]  你們現在又再回頭
[00:17:12.560 --> 00:17:14.880]  其實這樣的情況
[00:17:14.880 --> 00:17:17.600]  你們不會沒有可能不明白
[00:17:17.600 --> 00:17:19.200]  所走的結果是怎麼樣
[00:17:19.200 --> 00:17:22.320]  其實你們以為你們所走的
[00:17:22.320 --> 00:17:24.480]  是守律法就很穩固
[00:17:24.480 --> 00:17:27.200]  但是實質上其實這個是不是真的
[00:17:27.200 --> 00:17:32.480]  可以讓你們得到上帝的兒女的身份呢
[00:17:32.480 --> 00:17:35.760]  因為律法是不是真的可以這樣做呢
[00:17:35.760 --> 00:17:38.320]  律法其實是一些規矩
[00:17:38.320 --> 00:17:40.160]  是一些人的傳統
[00:17:40.160 --> 00:17:44.800]  將人的人生價值
[00:17:44.800 --> 00:17:48.640]  全部定格在一個規例律例裏面
[00:17:48.640 --> 00:17:49.920]  你如果是遺奴的
[00:17:49.920 --> 00:17:51.440]  你就一生是遺奴
[00:17:51.440 --> 00:17:52.480]  如果你是自由的
[00:17:52.480 --> 00:17:55.040]  你就一生是自由
[00:17:55.040 --> 00:17:59.120]  之間沒有一條路可以讓你轉變
[00:17:59.120 --> 00:18:04.000]  你不可以說我從遺奴的轉為自由
[00:18:04.000 --> 00:18:05.280]  沒有這樣的情況
[00:18:05.280 --> 00:18:07.440]  因為律法是很硬梆梆的
[00:18:07.440 --> 00:18:08.480]  是這樣就是這樣
[00:18:08.480 --> 00:18:10.640]  你是遺奴出生是奴僕
[00:18:10.640 --> 00:18:12.960]  你永遠就是遺奴僕
[00:18:12.960 --> 00:18:15.520]  律法的本質就是這樣
[00:18:15.520 --> 00:18:18.560]  如果將這個原則
[00:18:18.560 --> 00:18:22.400]  律法的原則當一套進去
[00:18:22.400 --> 00:18:27.520]  說去斷定一個人是不是神的兒女的身份的時候
[00:18:27.520 --> 00:18:29.040]  的釐定呢
[00:18:29.040 --> 00:18:30.560]  律法就很簡單的
[00:18:30.560 --> 00:18:31.840]  律法說出來
[00:18:31.840 --> 00:18:35.120]  如果你是生來自由的
[00:18:35.120 --> 00:18:37.200]  你就是在律法之內
[00:18:37.200 --> 00:18:41.600]  那你是生來奴僕的
[00:18:41.600 --> 00:18:42.560]  你就奴僕
[00:18:42.560 --> 00:18:44.640]  是自由的就是自由
[00:18:44.640 --> 00:18:46.640]  但是保羅這樣問
[00:18:46.640 --> 00:18:51.040]  是使得加拿大教會的信徒想一下
[00:18:51.040 --> 00:18:58.080]  咦 現在我又其實從信了耶穌的釋放的情況
[00:18:58.080 --> 00:19:01.040]  又走回原本那一套裡面的時候
[00:19:01.040 --> 00:19:07.840]  這樣究竟我是不是真的有神的兒女身份
[00:19:07.840 --> 00:19:17.440]  保羅在這裡是希望造成一種驚訝的作用或者效果
[00:19:17.440 --> 00:19:20.400]  讓加拿大教會的信徒
[00:19:20.400 --> 00:19:23.520]  他們可以重新思想
[00:19:23.520 --> 00:19:26.080]  什麼才是聖經的提示
[00:19:26.080 --> 00:19:30.640]  不是只是聽人說或者那些傳統說
[00:19:30.640 --> 00:19:33.120]  那些我習慣了的東西
[00:19:33.120 --> 00:19:35.520]  很舒服的東西就一定是對的
[00:19:35.520 --> 00:19:36.320]  不是的
[00:19:36.320 --> 00:19:40.480]  在我們基督教的群體裡面
[00:19:40.480 --> 00:19:45.120]  其實流傳著很多很多我們已經習以為常
[00:19:45.120 --> 00:19:48.960]  並且認為是一些正統的信仰
[00:19:48.960 --> 00:19:51.920]  但原來那些信仰
[00:19:51.920 --> 00:19:56.000]  其實當中原來和聖經的提示是有差別的
[00:19:56.000 --> 00:20:01.120]  我們有沒有好好反思或者全盤照收呢
[00:20:01.120 --> 00:20:02.720]  最簡單的一個例子
[00:20:02.720 --> 00:20:05.120]  我經常說的就是討告的問題
[00:20:05.120 --> 00:20:13.440]  在基督徒之間其實流傳了很多不同類型對於討告的誤解
[00:20:13.440 --> 00:20:14.960]  甚至錯誤
[00:20:14.960 --> 00:20:16.960]  於是造成什麼局面呢
[00:20:16.960 --> 00:20:21.680]  就是基督徒如果你喜歡怎樣討告你就怎樣討告
[00:20:21.680 --> 00:20:24.960]  你喜歡向誰討告你就向誰討告
[00:20:24.960 --> 00:20:28.960]  我聽過很多人向很多東西討告
[00:20:28.960 --> 00:20:35.040]  不單是向聖父聖子聖名都向著他們討告
[00:20:35.040 --> 00:20:44.000]  我們有沒有重新看一下在聖經裡面是怎樣的啟示呢
[00:20:44.000 --> 00:20:50.080]  如果當一個傳道人按照著聖經的啟示
[00:20:50.080 --> 00:20:54.720]  然後作出歸納然後向信徒去展述的時候
