
[00:00:00.000 --> 00:00:06.080]  大家好 我們又回來了
[00:02:34.240 --> 00:02:36.160]  撐一撐就一味去到阿門
[00:02:36.160 --> 00:02:37.840]  阿門其實是聽不到的
[00:02:37.840 --> 00:02:38.720]  聽不進耳的
[00:02:38.720 --> 00:02:40.400]  因為撐得太辛苦了
[00:02:40.400 --> 00:02:42.400]  我就自己都試過
[00:02:42.400 --> 00:02:45.120]  我15分鐘真的伏在那裡
[00:02:45.120 --> 00:02:47.600]  然後整堂都精神了
[00:02:47.600 --> 00:02:49.440]  就好過撐了半個小時
[00:02:49.440 --> 00:02:52.560]  大家都知道撐著撐著就會醒了
[00:02:52.560 --> 00:02:56.160]  因為你已經入定了一半
[00:02:56.160 --> 00:02:57.680]  你搞一搞撐了半個小時
[00:02:57.680 --> 00:02:58.400]  然後你都醒了
[00:02:58.400 --> 00:02:59.760]  但是你沒有半個小時
[00:02:59.760 --> 00:03:02.320]  所以從隨便有精的角度來看
[00:03:02.320 --> 00:03:04.720]  我和同學說我寧願你
[00:03:04.720 --> 00:03:06.400]  欺負你三個字
[00:03:06.400 --> 00:03:07.440]  然後你精神
[00:03:07.440 --> 00:03:10.240]  好過你死撐半個小時
[00:03:10.240 --> 00:03:12.640]  但是就沒有半個小時了
[00:03:12.640 --> 00:03:15.280]  所以看你怎麼計算
[00:03:15.280 --> 00:03:19.120]  我們當然說如果你是能夠守精神就好了
[00:03:19.120 --> 00:03:21.120]  而且我也和同學說
[00:03:21.120 --> 00:03:24.400]  老實說如果有同學睡覺
[00:03:24.400 --> 00:03:26.560]  或者在教會裡面聚會睡覺
[00:03:26.560 --> 00:03:29.040]  都不能夠全部怪對方
[00:03:29.040 --> 00:03:30.480]  說過都有原因的
[00:03:30.480 --> 00:03:31.840]  保羅說話
[00:03:31.840 --> 00:03:36.160]  從6點說到11點
[00:03:36.160 --> 00:03:38.560]  由推古不睡覺都不行了
[00:03:38.560 --> 00:03:40.080]  跌跪死坐
[00:03:40.080 --> 00:03:42.160]  沒辦法是你的問題
[00:03:42.160 --> 00:03:44.960]  雞蹲不斷說也說不完
[00:03:44.960 --> 00:03:46.480]  或者你說得太悶
[00:03:46.480 --> 00:03:48.880]  或者很多其他不同的原因
[00:03:48.880 --> 00:03:50.880]  所以大家不擔心的
[00:03:50.880 --> 00:03:55.600]  我們都是順著天賦品性
[00:03:55.600 --> 00:03:57.040]  我們不做壞事
[00:03:57.040 --> 00:03:58.160]  睡覺不是壞事
[00:03:58.160 --> 00:03:59.760]  所以還可以的
[00:03:59.760 --> 00:04:03.840]  總是能夠在不同的位置
[00:04:03.840 --> 00:04:05.520]  都能夠吸收到不同的東西
[00:04:05.520 --> 00:04:09.520]  我們剛才就看到保羅那裡
[00:04:09.520 --> 00:04:11.040]  如果你說內容
[00:04:11.040 --> 00:04:16.160]  就已經編排到第九章了
[00:04:16.160 --> 00:04:19.200]  最後那段時間說的
[00:04:19.200 --> 00:04:22.080]  就算是保羅也好
[00:04:22.080 --> 00:04:27.040]  但是場面就牽涉到猶太人信徒
[00:04:27.040 --> 00:04:29.440]  尤其是說希尼尼語的
[00:04:29.440 --> 00:04:31.600]  非巴勒斯坦地
[00:04:31.600 --> 00:04:33.200]  非猶太地
[00:04:33.200 --> 00:04:37.360]  當時秘魯之後分散各地
[00:04:37.360 --> 00:04:40.400]  可能十代八代之後
[00:04:40.400 --> 00:04:43.360]  猶太地仍然是他們的母親
[00:04:43.360 --> 00:04:46.880]  他們一年如果是敬虔的話
[00:04:46.880 --> 00:04:49.120]  你想去過節也要過五次
[00:04:49.120 --> 00:04:50.160]  三次已經很好
[00:04:50.160 --> 00:04:52.160]  一年一次也很好
[00:04:52.160 --> 00:04:57.200]  他們起由耶路撒冷作為一個宗教中心
[00:04:57.200 --> 00:04:58.720]  為聖殿所在
[00:04:58.720 --> 00:05:01.200]  有些直接去那裡學藝
[00:05:01.200 --> 00:05:02.880]  蘇羅自己就是去學藝
[00:05:02.880 --> 00:05:05.120]  拜師他家應該挺敬虔的
[00:05:05.120 --> 00:05:08.240]  大蘇本來就是一個大學城
[00:05:08.240 --> 00:05:09.520]  在羅馬世界裡面
[00:05:09.520 --> 00:05:10.800]  三個出名的大學城
[00:05:10.800 --> 00:05:12.800]  雅典第一個最出名的
[00:05:12.800 --> 00:05:13.760]  不是羅馬
[00:05:13.760 --> 00:05:15.040]  羅馬不是很出名的大學城
[00:05:15.040 --> 00:05:16.000]  是政治核心
[00:05:16.000 --> 00:05:16.800]  權力核心
[00:05:16.800 --> 00:05:18.240]  第二就是亞歷山大
[00:05:18.240 --> 00:05:20.160]  第三就是大蘇
[00:05:20.160 --> 00:05:21.360]  本來就是大學城
[00:05:21.360 --> 00:05:23.360]  要讀書在那裡讀什麼都沒有
[00:05:23.360 --> 00:05:25.760]  不過他家應該很敬虔
[00:05:25.760 --> 00:05:26.560]  後代
[00:05:26.560 --> 00:05:29.600]  要找拉比跟拉比跟加瑪列
[00:05:29.600 --> 00:05:30.880]  一定要去耶路撒冷讀書
[00:05:30.880 --> 00:05:32.400]  讀書當然是耶路撒冷
[00:05:32.400 --> 00:05:35.680]  保羅可能小時候不懂希伯來語
[00:05:35.680 --> 00:05:37.760]  但是他沒有希臘語
[00:05:37.760 --> 00:05:39.280]  肯定是他的母語
[00:05:39.280 --> 00:05:40.960]  無論如何他去了學士
[00:05:40.960 --> 00:05:42.960]  可能十幾歲
[00:05:42.960 --> 00:05:48.240]  十五六歲就去了耶路撒冷
[00:05:48.240 --> 00:05:51.360]  在那些位置
[00:05:51.360 --> 00:05:54.560]  其實焦點就慢慢地
[00:05:54.560 --> 00:05:56.160]  你看見仕途行傳
[00:05:56.160 --> 00:06:02.240]  焦點慢慢地由巴勒斯坦當地的信徒
[00:06:02.240 --> 00:06:04.000]  尤其是那十二個仕途
[00:06:04.000 --> 00:06:07.120]  慢慢地在移動
[00:06:07.120 --> 00:06:09.520]  焦點一直移動
[00:06:09.520 --> 00:06:13.680]  按照著路加喜第一章開宗明義的說法
[00:06:13.680 --> 00:06:15.520]  福音一定要傳到地極
[00:06:15.520 --> 00:06:17.120]  這是主的旨意
[00:06:17.120 --> 00:06:18.960]  事實上也是這樣做
[00:06:18.960 --> 00:06:20.960]  回頭看整個歷史
[00:06:20.960 --> 00:06:22.160]  要鋪排
[00:06:22.160 --> 00:06:24.320]  他就已經在故事鋪排
[00:06:24.320 --> 00:06:26.960]  將焦點慢慢地由地方上
[00:06:26.960 --> 00:06:28.720]  我們真的看到地方轉移
[00:06:28.720 --> 00:06:30.560]  然後人們就逃難
[00:06:30.560 --> 00:06:31.840]  斯大坂死了就逃難
[00:06:31.840 --> 00:06:32.800]  跑去撒馬利亞
[00:06:32.800 --> 00:06:35.280]  有些就跑去居比路
[00:06:35.280 --> 00:06:39.200]  或者上了去菲尼基那邊
[00:06:39.200 --> 00:06:41.760]  地域真的越來越擴開
[00:06:41.760 --> 00:06:44.720]  然後保羅就一下子就已經走去
[00:06:44.720 --> 00:06:46.720]  經過伊哥尼姆斯特
[00:06:46.720 --> 00:06:48.720]  土耳其那邊中部
[00:06:48.720 --> 00:06:49.920]  然後去西部
[00:06:49.920 --> 00:06:51.520]  然後過了海
[00:06:51.520 --> 00:06:54.320]  去了歐洲
[00:06:54.320 --> 00:06:56.880]  地理上的發展真的是這樣的
[00:06:56.880 --> 00:06:58.560]  但是路加寫的東西
[00:06:58.560 --> 00:07:01.680]  不單止地域上像是山社一樣
[00:07:01.680 --> 00:07:03.440]  從耶路撒冷山社開去
[00:07:03.440 --> 00:07:04.560]  連人物
[00:07:04.560 --> 00:07:06.080]  連那些人
[00:07:06.080 --> 00:07:08.960]  他都是在看人種在變的
[00:07:08.960 --> 00:07:11.520]  因為最初焦點就放在11個
[00:07:11.520 --> 00:07:12.720]  然後12個
[00:07:12.720 --> 00:07:14.720]  彼得約翰身上
[00:07:14.720 --> 00:07:17.440]  慢慢就放在第6張焦點
[00:07:17.440 --> 00:07:20.480]  已經放在講希利尼語的猶太人身上
[00:07:20.480 --> 00:07:21.120]  那7個
[00:07:21.120 --> 00:07:23.680]  然後就斯大坂
[00:07:23.680 --> 00:07:25.440]  菲利普
[00:07:25.440 --> 00:07:26.880]  其實是由斯大坂
[00:07:26.880 --> 00:07:27.840]  我剛才說過的橋
[00:07:27.840 --> 00:07:30.240]  就是下去放在索羅身上
[00:07:30.240 --> 00:07:32.960]  所以連人種都是猶太人
[00:07:32.960 --> 00:07:34.400]  一個是當地猶太人
[00:07:34.400 --> 00:07:36.400]  一個就是我們香港人的說法
[00:07:36.400 --> 00:07:40.560]  其他在美國或澳洲
[00:07:40.560 --> 00:07:42.160]  加拿大長大的
[00:07:42.160 --> 00:07:43.520]  第二代叫竹星
[00:07:43.520 --> 00:07:44.640]  那些叫竹星
[00:07:44.640 --> 00:07:46.400]  空心竹星
[00:07:46.400 --> 00:07:48.160]  已經放在竹星身上
[00:07:48.160 --> 00:07:50.400]  竹星可能不會說廣東話
[00:07:50.400 --> 00:07:51.600]  不過是第二代
[00:07:51.600 --> 00:07:53.680]  好像保羅這些不知道第幾代
[00:07:53.680 --> 00:07:56.960]  但是他讀書10年就去到加拿大
[00:07:56.960 --> 00:07:58.640]  所以他都會說當地話
[00:07:58.640 --> 00:08:00.080]  從以色列當地話
[00:08:00.080 --> 00:08:01.600]  他會希伯來語
[00:08:01.600 --> 00:08:02.880]  會阿蘭語
[00:08:02.880 --> 00:08:04.880]  多熟練就不知道了
[00:08:04.880 --> 00:08:06.800]  所以也有這條脈絡
[00:08:06.800 --> 00:08:08.400]  是人上面的改變
[00:08:08.400 --> 00:08:10.000]  路加就很老實了
[00:08:10.000 --> 00:08:11.280]  人變
[00:08:11.280 --> 00:08:12.960]  事就不會變
[00:08:12.960 --> 00:08:15.120]  事在人為
[00:08:15.120 --> 00:08:16.640]  你人要有作為
[00:08:16.640 --> 00:08:18.720]  事才會變
[00:08:18.720 --> 00:08:20.560]  所以路加是精明眼
[00:08:20.560 --> 00:08:21.920]  他看得很透
[00:08:21.920 --> 00:08:22.720]  人變
[00:08:22.720 --> 00:08:24.880]  上帝就迫著你的人要變
[00:08:24.880 --> 00:08:26.400]  你的人要走
[00:08:26.400 --> 00:08:28.240]  而人就自然
[00:08:28.240 --> 00:08:31.760]  甚至連教會一個公關危機
[00:08:31.760 --> 00:08:33.760]  都令到教會的人脈
[00:08:33.760 --> 00:08:37.520]  慢慢的焦點放在講希尼尼語的猶太人身上
[00:08:37.520 --> 00:08:40.480]  如果沒有第六章的飯食上
[00:08:40.480 --> 00:08:42.960]  忽略了講希尼尼語寡婦這件事
[00:08:42.960 --> 00:08:45.040]  那七個人仍然在
[00:08:45.040 --> 00:08:46.560]  那七個人都信了主
[00:08:46.560 --> 00:08:49.840]  但是他們的角色可能就沒那麼突出
[00:08:49.840 --> 00:08:52.800]  他們那七個仍然是有好明星
[00:08:52.800 --> 00:08:55.120]  被四靈充滿智慧
[00:08:55.120 --> 00:08:56.240]  所以都是聰明人
[00:08:56.240 --> 00:08:58.000]  在教會裡面都有頭有面
[00:08:58.000 --> 00:08:59.600]  但是他們的角色
[00:08:59.600 --> 00:09:01.760]  在教會裡面都有頭有面
[00:09:01.760 --> 00:09:04.720]  但是仍然沒有一個那麼突出的
[00:09:04.720 --> 00:09:08.240]  每天都要照顧某些事的公眾在
[00:09:08.240 --> 00:09:11.040]  所以有些事情你真的不到
[00:09:11.040 --> 00:09:13.040]  我們都是面對著環境
[00:09:13.040 --> 00:09:17.280]  我們總之努力沉著應對歷史的角色
[00:09:17.280 --> 00:09:18.400]  我們就有份的了
[00:09:18.400 --> 00:09:20.640]  你不知道你今天所做的
[00:09:20.640 --> 00:09:23.360]  明天會有進一步什麼影響
[00:09:23.360 --> 00:09:25.520]  正如那七個選了出來
[00:09:25.520 --> 00:09:27.440]  他怎麼知道後來會有什麼影響
[00:09:27.440 --> 00:09:29.440]  斯蒂法就不知道後來死了
[00:09:29.440 --> 00:09:31.440]  菲利普就不知道後來要逃難
[00:09:31.440 --> 00:09:35.280]  逃到不同的地方居然連福音
[00:09:35.280 --> 00:09:36.480]  去非洲他都有份
[00:09:36.480 --> 00:09:38.400]  埃及亞伯太監居然有份
[00:09:38.400 --> 00:09:40.400]  順帶一提埃及亞伯太監
[00:09:40.400 --> 00:09:41.680]  這個就是外邦人
[00:09:41.680 --> 00:09:43.120]  應該是肥力第一個
[00:09:43.120 --> 00:09:45.440]  比德第一個 哥尼劉
[00:09:45.440 --> 00:09:48.560]  但是埃及亞伯太監應該就是
[00:09:48.560 --> 00:09:50.800]  猶太人來的
[00:09:50.800 --> 00:09:53.280]  比非洲 尼羅河 上游
[00:09:53.280 --> 00:09:56.080]  埃及亞伯早就有以色列人
[00:09:56.080 --> 00:09:57.280]  尤其是流山以色列
[00:09:57.280 --> 00:09:58.880]  大家一定要注意一件事
[00:09:58.880 --> 00:10:00.880]  以色列人的歷史裡面
[00:10:00.880 --> 00:10:03.680]  自從是約瑟之後
[00:10:03.680 --> 00:10:07.200]  以色列和埃及的關係是極其密切的
[00:10:07.200 --> 00:10:09.520]  其實是什麼時候都這麼密切
[00:10:09.520 --> 00:10:11.040]  所以你發覺
[00:10:11.040 --> 00:10:14.080]  比以色列早就算了
[00:10:14.080 --> 00:10:15.600]  連阿伯拉罕也是逃難
[00:10:15.600 --> 00:10:17.840]  逃到法路那裡
[00:10:17.840 --> 00:10:20.160]  差點老婆也被人拿走了
[00:10:20.160 --> 00:10:23.440]  連耶穌逃難
[00:10:23.440 --> 00:10:26.400]  瑪利亞也是帶他去埃及
[00:10:26.400 --> 00:10:28.720]  埃及永遠在以色列裡面
[00:10:28.720 --> 00:10:31.760]  即使在約瑟之前
[00:10:31.760 --> 00:10:34.240]  因為埃及是大國密埠
[00:10:34.240 --> 00:10:35.520]  民風密埠之地
[00:10:35.520 --> 00:10:38.320]  阿伯拉罕會和他有關係
[00:10:38.320 --> 00:10:40.560]  如果有饑荒的時候
[00:10:40.560 --> 00:10:42.000]  埃及又不見得有饑荒
[00:10:42.000 --> 00:10:43.440]  下去吃糧又要去埃及
[00:10:43.440 --> 00:10:48.720]  以致後來是摩西大令以色列人出來之後
[00:10:48.720 --> 00:10:51.920]  上帝千叮萬囑以色列人
[00:10:51.920 --> 00:10:52.880]  尤其是以色列的王
[00:10:52.880 --> 00:10:56.160]  千萬不要帶我的子民回去埃及
[00:10:56.160 --> 00:10:59.280]  我和維勞之家把你救出來
[00:10:59.280 --> 00:11:00.000]  你不要回埃及
[00:11:00.000 --> 00:11:04.000]  在荷西亞書
[00:11:04.000 --> 00:11:06.160]  以色列就像一隻白鴿
[00:11:06.160 --> 00:11:08.960]  慢慢地飛回以前的地方
[00:11:08.960 --> 00:11:10.160]  白鴿你也要吃回家
[00:11:10.160 --> 00:11:12.320]  把埃及當成自己的家
[00:11:12.320 --> 00:11:14.400]  不要 不能夠回去
[00:11:14.400 --> 00:11:17.360]  但是不能夠回去不代表一直都沒有關係
[00:11:17.360 --> 00:11:20.240]  其實一直關係都是極其密切
[00:11:20.240 --> 00:11:22.080]  就算去耶穌的階段
[00:11:22.080 --> 00:11:24.000]  也是這樣
[00:11:24.000 --> 00:11:26.000]  所以這些位置
[00:11:26.000 --> 00:11:28.240]  埃及阿伯的太監
[00:11:28.240 --> 00:11:29.120]  我們明白的
[00:11:29.120 --> 00:11:29.920]  那裡有猶太人
[00:11:29.920 --> 00:11:30.880]  埃及阿伯的太監
[00:11:30.880 --> 00:11:33.280]  是以色列人才會上去過節的
[00:11:33.280 --> 00:11:36.640]  如果不是就這樣平白
[00:11:36.640 --> 00:11:37.440]  一個外邦人
[00:11:37.440 --> 00:11:38.320]  而且是太監
[00:11:38.320 --> 00:11:39.680]  就不用想
[00:11:39.680 --> 00:11:43.440]  他完全沒有場景會令他上耶路撒冷
[00:11:43.440 --> 00:11:45.520]  為什麼要上耶路撒冷呢
[00:11:45.520 --> 00:11:47.680]  如果是外邦人
[00:11:47.680 --> 00:11:48.800]  又是一個太監的話
[00:11:48.800 --> 00:11:49.920]  為什麼要上耶路撒冷
[00:11:49.920 --> 00:11:53.440]  這個必然是一個猶太人
[00:11:53.440 --> 00:11:55.120]  所以比利那個
[00:11:55.120 --> 00:11:57.280]  都是對自己有的
[00:11:57.280 --> 00:11:58.320]  無論如何
[00:11:58.320 --> 00:12:03.440]  就轉到講希尼尼話的人的脈絡那裡
[00:12:03.440 --> 00:12:07.280]  接著我們下午要看的大題目
[00:12:07.280 --> 00:12:09.760]  早上就說是教會生存搜查
[00:12:09.760 --> 00:12:12.640]  有很多早期教會的一些問題
[00:12:12.640 --> 00:12:14.400]  我們發覺當中
[00:12:14.400 --> 00:12:19.520]  我們是被當時其他地方的初生教會借鑒
[00:12:19.520 --> 00:12:20.320]  搜查
[00:12:20.320 --> 00:12:23.040]  教會生存
[00:12:23.040 --> 00:12:24.240]  教會處事
[00:12:24.240 --> 00:12:25.120]  是怎麼樣
[00:12:25.120 --> 00:12:27.920]  下午我們要看的基本上是兩節
[00:12:27.920 --> 00:12:28.720]  有兩個焦點
[00:12:28.720 --> 00:12:29.680]  第一個焦點就是
[00:12:29.680 --> 00:12:31.040]  猶太人和外邦人的問題
[00:12:31.040 --> 00:12:32.800]  這個是超大問題
[00:12:32.800 --> 00:12:34.320]  一路occupy
[00:12:34.320 --> 00:12:38.080]  可以說由第一章已經occupy
[00:12:38.080 --> 00:12:39.120]  去到第28章
[00:12:39.120 --> 00:12:41.280]  這個是長期的問題
[00:12:41.280 --> 00:12:45.280]  因為直接和耶穌自己的福音書記載的福事有關係
[00:12:45.280 --> 00:12:46.800]  第二個問題
[00:12:46.800 --> 00:12:48.480]  也是由第一章occupy
[00:12:48.480 --> 00:12:51.040]  第28章就是教會和政府的問題
[00:12:51.040 --> 00:12:53.600]  在這個case就是教會和羅馬政權的問題
[00:12:53.600 --> 00:12:57.440]  我不知道大家有沒有留意
[00:12:57.440 --> 00:13:00.480]  尤其是我們一想史壇傳就想猜傳
[00:13:00.480 --> 00:13:01.280]  想傳福音
[00:13:01.280 --> 00:13:03.840]  其實史壇傳裡面的內容
[00:13:03.840 --> 00:13:07.440]  是貫穿第一章到二十二章的歷史事件
[00:13:07.440 --> 00:13:09.040]  最明顯的歷史事件
[00:13:09.040 --> 00:13:10.240]  就不是傳福音
[00:13:10.240 --> 00:13:13.040]  最明顯的一種歷史現象
[00:13:13.040 --> 00:13:16.000]  是貫穿第一章一路去到第28章
[00:13:16.000 --> 00:13:17.920]  是官司
[00:13:17.920 --> 00:13:22.400]  史壇傳由頭到尾都是官司
[00:13:22.400 --> 00:13:25.920]  第一章是牽涉耶穌的死和復活升天
[00:13:25.920 --> 00:13:26.880]  所以是官司
[00:13:26.880 --> 00:13:29.760]  然後就被公會抓
[00:13:29.760 --> 00:13:32.000]  比特約翰遜說
[00:13:32.000 --> 00:13:33.520]  被公會抓第四第五章
[00:13:33.520 --> 00:13:34.320]  官司
[00:13:34.320 --> 00:13:35.600]  司題反
[00:13:35.600 --> 00:13:37.280]  被猶太人行私刑
[00:13:37.280 --> 00:13:38.240]  用頭撞死了
[00:13:38.240 --> 00:13:38.880]  也是官司
[00:13:38.880 --> 00:13:39.920]  不過私刑是非法的
[00:13:39.920 --> 00:13:45.920]  然後拿著祭司獎的文告
[00:13:45.920 --> 00:13:46.720]  到處抓人
[00:13:46.720 --> 00:13:47.600]  都是打官司
[00:13:47.600 --> 00:13:48.880]  回來就見公會
[00:13:48.880 --> 00:13:49.600]  公會
[00:13:49.600 --> 00:13:50.720]  你發覺以色列人
[00:13:50.720 --> 00:13:53.360]  有公會連外地的以色列人都管得到
[00:13:53.360 --> 00:13:54.800]  只要選為國安法
[00:13:54.800 --> 00:13:56.080]  外地的你反了法
[00:13:56.080 --> 00:13:57.600]  都可以抓你
[00:13:57.600 --> 00:13:59.120]  都是官司
[00:13:59.120 --> 00:14:02.960]  到了保羅遜主之後
[00:14:02.960 --> 00:14:04.800]  他周圍被人抓
[00:14:04.800 --> 00:14:06.240]  被人壓
[00:14:06.240 --> 00:14:10.400]  有些地方他被人打
[00:14:10.400 --> 00:14:12.160]  就未必一定牽涉到官司
[00:14:12.160 --> 00:14:13.520]  去到勞斯德
[00:14:13.520 --> 00:14:15.760]  他被人用石頭差點扔死了
[00:14:15.760 --> 00:14:18.320]  那未必一定牽涉到官司
[00:14:18.320 --> 00:14:21.520]  但尤其是第二次旅程在菲律賓
[00:14:21.520 --> 00:14:23.440]  接受了回家
[00:14:23.440 --> 00:14:25.120]  比利亞就沒事
[00:14:25.120 --> 00:14:26.320]  被人追過來
[00:14:26.320 --> 00:14:27.920]  然後雅典
[00:14:27.920 --> 00:14:29.040]  哥倫多
[00:14:29.040 --> 00:14:29.840]  爾忽索
[00:14:29.840 --> 00:14:32.000]  到處都牽涉到官司
[00:14:32.000 --> 00:14:34.320]  菲律賓最有名的監倉裡面
[00:14:34.320 --> 00:14:37.360]  晚上唱歌
[00:14:37.360 --> 00:14:38.800]  可以唱十字架
[00:14:38.800 --> 00:14:43.920]  (唱歌)
[00:14:43.920 --> 00:14:45.200]  搞到地震了
[00:14:45.200 --> 00:14:46.800]  其實他們不是唱得很大聲
[00:14:46.800 --> 00:14:49.280]  被人打到殘了
[00:14:49.280 --> 00:14:51.040]  普羅紅西拉被人打殘了
[00:14:51.040 --> 00:14:52.240]  唱不大聲
[00:14:52.240 --> 00:14:53.760]  小聲都倒下了
[00:14:53.760 --> 00:14:54.560]  都很厲害
[00:14:54.560 --> 00:14:55.280]  不是倒下了
[00:14:55.280 --> 00:14:56.240]  地震而已
[00:14:56.240 --> 00:14:57.520]  震到門開了
[00:14:57.520 --> 00:14:58.880]  全部都是官司
[00:14:58.880 --> 00:15:01.840]  去到伊忽索都是官司
[00:15:01.840 --> 00:15:03.280]  到了普羅
[00:15:03.280 --> 00:15:04.400]  回耶路撒冷
[00:15:04.400 --> 00:15:06.320]  又捲入官司
[00:15:06.320 --> 00:15:07.680]  雖然不是有人告他
[00:15:07.680 --> 00:15:08.880]  而是有人想殺他
[00:15:08.880 --> 00:15:10.400]  千夫長介入
[00:15:10.400 --> 00:15:12.720]  就把他帶到巡撫那裡
[00:15:12.720 --> 00:15:13.760]  都是官司
[00:15:13.760 --> 00:15:14.800]  兩年多不放
[00:15:14.800 --> 00:15:15.680]  菲律賓不放
[00:15:15.680 --> 00:15:16.640]  菲斯也不放
[00:15:16.640 --> 00:15:17.760]  他又要上訴
[00:15:17.760 --> 00:15:18.480]  上訴到羅馬
[00:15:18.480 --> 00:15:19.840]  都是官司的一部分
[00:15:19.840 --> 00:15:21.600]  所以從頭到尾
[00:15:21.600 --> 00:15:22.640]  你會發覺
[00:15:22.640 --> 00:15:24.800]  其實是貫穿著
[00:15:24.800 --> 00:15:27.840]  少林寺最重要的歷史現象
[00:15:27.840 --> 00:15:29.200]  不是全福音
[00:15:29.200 --> 00:15:30.800]  是官司
[00:15:30.800 --> 00:15:32.880]  這個也有意思
[00:15:32.880 --> 00:15:34.800]  你寫
[00:15:34.800 --> 00:15:35.840]  你是路加
[00:15:35.840 --> 00:15:37.760]  你寫早期教會歷史
[00:15:37.760 --> 00:15:39.040]  是不是應該
[00:15:39.040 --> 00:15:41.520]  減少一些
[00:15:41.520 --> 00:15:44.640]  不要寫到早期信徒
[00:15:44.640 --> 00:15:46.160]  每次都被人告
[00:15:46.160 --> 00:15:48.960]  每次都被人打
[00:15:48.960 --> 00:15:52.480]  每次都好像
[00:15:52.480 --> 00:15:54.560]  你要面對官
[00:15:54.560 --> 00:15:56.160]  就算官沒有判你有罪
[00:15:56.160 --> 00:15:56.560]  也好
[00:15:56.560 --> 00:15:57.280]  就是不放你
[00:15:57.280 --> 00:16:00.880]  好像有些事
[00:16:00.880 --> 00:16:01.840]  如果你是路加
[00:16:01.840 --> 00:16:03.200]  你未必會記載這些
[00:16:03.200 --> 00:16:05.440]  但路加偏偏記載這些
[00:16:05.440 --> 00:16:07.200]  這個也值得想
[00:16:07.200 --> 00:16:09.600]  為什麼視頻轉
