
[00:00:00.000 --> 00:00:07.000]  在今天思想聖經信息之前,我想先提一件事情
[00:01:56.000 --> 00:01:59.000]  除去我們當中一切的障礙
[00:01:59.000 --> 00:02:02.000]  讓我們聽得見,能夠明白
[00:02:02.000 --> 00:02:07.000]  我們仰望祈禱,奉耶穌基督聖命求,行門
[00:02:07.000 --> 00:02:11.000]  大家再見到《分享聖經》的創世紀第21章
[00:02:11.000 --> 00:02:14.000]  我想回到過去曾經有一次的經驗
[00:02:14.000 --> 00:02:16.000]  去到一些展覽場館
[00:02:16.000 --> 00:02:20.000]  見到一些特別的展品,是一些藝術品
[00:02:20.000 --> 00:02:25.000]  小心看的時候就發覺這些藝術品原來的原料很特別
[00:02:25.000 --> 00:02:30.000]  其實這些藝術家用一些已經被人戲緻的物品
[00:02:30.000 --> 00:02:34.000]  譬如一些已經不要的汽水罐,一些膠樽
[00:02:34.000 --> 00:02:39.000]  再重新堆砌成為一些很特別的藝術品
[00:02:39.000 --> 00:02:42.000]  又見到一些已經破爛的電器
[00:02:42.000 --> 00:02:48.000]  他們將這些電器重新修理、處理,變成一些很有用的工具
[00:02:48.000 --> 00:02:50.000]  很特別的一個展覽
[00:02:50.000 --> 00:02:54.000]  在當中看的時候,感覺就好像浮出一句說話
[00:02:54.000 --> 00:02:59.000]  就是化腐朽為神奇
[00:02:59.000 --> 00:03:04.000]  都可以做到一些想不到有的那麼好的藝術品
[00:03:04.000 --> 00:03:07.000]  我就想回到《聖經》,其實很多時候都重複這樣說
[00:03:07.000 --> 00:03:14.000]  因為上帝能夠將咒咒轉化成為祝福
[00:03:14.000 --> 00:03:19.000]  他能夠在邪惡當中引出良善
[00:03:19.000 --> 00:03:21.000]  是我們想不到的事情
[00:03:21.000 --> 00:03:24.000]  正如我們剛才唱的詩歌,詩歌提及
[00:03:24.000 --> 00:03:28.000]  好像一個私懸的樂器,懸樂器
[00:03:28.000 --> 00:03:32.000]  斷了善,又已經走音
[00:03:32.000 --> 00:03:37.000]  但是神可以將它重新調音、重新續緣
[00:03:37.000 --> 00:03:40.000]  是我們想不到的神的作為
[00:03:40.000 --> 00:03:44.000]  《聖經》常常提及一件很重要、很奇妙的事情
[00:03:44.000 --> 00:03:46.000]  現在我們所思想的就是
[00:03:46.000 --> 00:03:52.000]  在一位人物,大家認識的下甲和他的兒子以實馬尼的生命當中
[00:03:52.000 --> 00:03:56.000]  神如何讓他們的生命重新能夠興旺起你
[00:03:56.000 --> 00:03:59.000]  重新能夠成為有用的生命
[00:03:59.000 --> 00:04:02.000]  是我們思想《聖經》裡面給我們的訊息
[00:04:02.000 --> 00:04:07.000]  我們首先看21章之前第18章的其中一句說話
[00:04:07.000 --> 00:04:10.000]  第18章第14節
[00:04:10.000 --> 00:04:16.000]  當時神透過使者告訴伯努罕知道他們將會生一個兒子
[00:04:16.000 --> 00:04:18.000]  他們當時不太肯相信
[00:04:18.000 --> 00:04:22.000]  然後第18章第14節主就說
[00:04:22.000 --> 00:04:25.000]  「耶和說豈有難成的事嗎?
[00:04:25.000 --> 00:04:30.000]  到了日期,明年這時候,我必回到你這裡
[00:04:30.000 --> 00:04:33.000]  撒拉必生一個兒子
[00:04:33.000 --> 00:04:36.000]  在神裡面,沒有難成的事」
[00:04:36.000 --> 00:04:38.000]  神就這樣允許他們
[00:04:38.000 --> 00:04:41.000]  「明年這個時候,我會再回來」
[00:04:41.000 --> 00:04:45.000]  然後到21章第1節,神就回來了
[00:04:45.000 --> 00:04:47.000]  21章第1節耶和說
[00:04:47.000 --> 00:04:50.000]  「按照先前的話,剛才所說的說話
[00:04:50.000 --> 00:04:55.000]  眷顧撒拉,便照他所說的給撒拉成就
[00:04:55.000 --> 00:04:58.000]  當阿伯拉罕年老的時候,撒拉懷了人
[00:04:58.000 --> 00:05:03.000]  到神所說的日期,就給阿伯拉罕生了一個兒子」
[00:05:03.000 --> 00:05:08.000]  按照他的應許,他所承諾的
[00:05:08.000 --> 00:05:13.000]  神是不會容許他自己所應許的事情是落空的
[00:05:13.000 --> 00:05:17.000]  聖經所有神的說話都會永存
[00:05:17.000 --> 00:05:22.000]  聖經清楚說,神的說話一點一劃都不能廢去
[00:05:22.000 --> 00:05:25.000]  他所答應的一定會成全
[00:05:25.000 --> 00:05:28.000]  按照他對阿伯拉罕的應許
[00:05:28.000 --> 00:05:32.000]  到時候,在神的時候,不是我們所以為的時候
[00:05:32.000 --> 00:05:35.000]  神就承傳他的應許
[00:05:35.000 --> 00:05:38.000]  聖經說,神眷顧撒拉
[00:05:38.000 --> 00:05:40.000]  眷顧這個字很特別
[00:05:40.000 --> 00:05:44.000]  是表示神在上上關注字
[00:05:44.000 --> 00:05:48.000]  關注這個事類,他的需要
[00:05:48.000 --> 00:05:51.000]  按照他的時候,就恩待他
[00:05:51.000 --> 00:05:55.000]  大家看聖經的時候,看到阿伯拉罕生兒子的時候
[00:05:55.000 --> 00:05:58.000]  他多少歲?100歲
[00:05:58.000 --> 00:06:01.000]  這段經文重複地說到他很年老
[00:06:01.000 --> 00:06:04.000]  第二節說到他年老
[00:06:04.000 --> 00:06:06.000]  第五節說到他100歲
[00:06:06.000 --> 00:06:10.000]  第七節重複說他年老
[00:06:10.000 --> 00:06:13.000]  如果大家留心,之前兩章的經文提及
[00:06:13.000 --> 00:06:15.000]  撒拉當時年紀很老邁
[00:06:15.000 --> 00:06:20.000]  聖經提及,他已經過了他生育的歲數
[00:06:20.000 --> 00:06:24.000]  不可能的,在人體完全是不可能的事情
[00:06:24.000 --> 00:06:26.000]  但聖經就告訴我們知道
[00:06:26.000 --> 00:06:30.000]  在夜中說,豈有難成的事呢?
[00:06:30.000 --> 00:06:33.000]  第五節將這句說話放在你的心裏面
[00:06:33.000 --> 00:06:39.000]  上上告訴自己,在神裏面沒有難成的事情
[00:06:39.000 --> 00:06:44.000]  因此,當時他們就得到這個孩子
[00:06:44.000 --> 00:06:47.000]  有時候我們弟兄姊妹會盼望生孩子
[00:06:47.000 --> 00:06:50.000]  但未必即時會如願
[00:06:50.000 --> 00:06:52.000]  有些弟兄姊妹希望有伴侶
[00:06:52.000 --> 00:06:56.000]  或未必即時能夠見到神預備
[00:06:56.000 --> 00:07:00.000]  有很多對家庭的盼望,可能有很多客觀的限制
[00:07:00.000 --> 00:07:03.000]  或者是一些個人的問題,或身體的軟弱
[00:07:03.000 --> 00:07:05.000]  未必能夠得到想得到
[00:07:05.000 --> 00:07:09.000]  當然我們大家都知道,最關鍵的是神的旨意
[00:07:09.000 --> 00:07:13.000]  神對不同的人有不同的心意
[00:07:13.000 --> 00:07:16.000]  但在過程當中,未必很明白神的旨意
[00:07:16.000 --> 00:07:20.000]  但最多是你放膽向神求
[00:07:20.000 --> 00:07:25.000]  如果你得不著,可能因為你不求
[00:07:25.000 --> 00:07:27.000]  你放膽向神求
[00:07:27.000 --> 00:07:30.000]  在求的過程當中,留心神對你的引導
[00:07:30.000 --> 00:07:34.000]  或者是要有行動,或者是要等候
[00:07:34.000 --> 00:07:36.000]  在當中留心神對你的帶領
[00:07:36.000 --> 00:07:38.000]  但最重要的是
[00:07:38.000 --> 00:07:43.000]  記得,在耶和華沒有難成的事
[00:07:43.000 --> 00:07:47.000]  記得,神是願意善待你的
[00:07:47.000 --> 00:07:50.000]  不要掛淚,不要擔心
[00:07:50.000 --> 00:07:55.000]  在過程當中,等候神,祂要將恩典賜給你
[00:07:55.000 --> 00:07:58.000]  阿伯拉罕和撒拉他們經歷神的恩惠
[00:07:58.000 --> 00:08:01.000]  神將喜笑賜給他們
[00:08:01.000 --> 00:08:04.000]  大家看看第六節
[00:08:04.000 --> 00:08:08.000]  撒拉說,神使我喜笑
[00:08:08.000 --> 00:08:12.000]  凡聽見的,必與我一同喜笑
[00:08:12.000 --> 00:08:15.000]  是誰令撒拉喜笑呢?
[00:08:15.000 --> 00:08:18.000]  是神使他喜笑
[00:08:18.000 --> 00:08:21.000]  大家如果記得,之前聖經提及
[00:08:21.000 --> 00:08:24.000]  當撒拉聽見使者告訴他將會生孩子的時候
[00:08:24.000 --> 00:08:26.000]  他如何笑呢?
[00:08:26.000 --> 00:08:31.000]  聖經用了一個特別的字眼,說他暗笑
[00:08:31.000 --> 00:08:34.000]  暗笑是什麼意思?
[00:08:34.000 --> 00:08:38.000]  我們廣東話說,有沒有搞錯?
[00:08:38.000 --> 00:08:40.000]  不可能的
[00:08:40.000 --> 00:08:44.000]  在他心裏面是一種感覺,很荒謬的
[00:08:44.000 --> 00:08:46.000]  怎可能的?
[00:08:46.000 --> 00:08:50.000]  但神將他的暗笑轉為真正的喜笑
[00:08:50.000 --> 00:08:54.000]  因此,撒拉生了一個孩子,叫什麼名字?
[00:08:54.000 --> 00:08:56.000]  以撒
[00:08:56.000 --> 00:08:59.000]  以撒的意思就是他笑
[00:08:59.000 --> 00:09:03.000]  是神讓我們歡笑
[00:09:03.000 --> 00:09:06.000]  是讓阿伯拉罕,讓撒拉
[00:09:06.000 --> 00:09:09.000]  有很多他身邊的人都為他歡笑
[00:09:09.000 --> 00:09:11.000]  他笑
[00:09:11.000 --> 00:09:15.000]  有些時候你會想到自己很暗淡的處境
[00:09:15.000 --> 00:09:19.000]  但你記得,這位以撒的上帝
[00:09:19.000 --> 00:09:24.000]  他叫我們可以在其中笑
[00:09:24.000 --> 00:09:28.000]  應該只是天父對人的那種允許
[00:09:28.000 --> 00:09:30.000]  無論人很多時候有軟弱
[00:09:30.000 --> 00:09:34.000]  但神仍然在當中介入,要將恩典帶給我們
[00:09:34.000 --> 00:09:36.000]  我們再看另一方面
[00:09:36.000 --> 00:09:41.000]  在下帝的第八節,他們很開心孩子漸漲,就斷了奶
[00:09:41.000 --> 00:09:46.000]  當時能夠斷奶的大多數是大概三歲左右的時候
[00:09:46.000 --> 00:09:49.000]  他們就很開心為他擺設豐富的宴席
[00:09:49.000 --> 00:09:51.000]  為什麼這麼開心?
[00:09:51.000 --> 00:09:55.000]  因為當時古代的社會衣藥不太發達
[00:09:55.000 --> 00:09:59.000]  因此三歲之前,很多嬰孩就已經夭折了
[00:09:59.000 --> 00:10:02.000]  都捱不到三歲
[00:10:02.000 --> 00:10:04.000]  所以當以撒能夠去到三歲的時候
[00:10:04.000 --> 00:10:08.000]  他們很快樂,因此大排宴席
[00:10:08.000 --> 00:10:11.000]  在宴席的過程中就發生了一些不幸的事
[00:10:11.000 --> 00:10:13.000]  第九節
[00:10:13.000 --> 00:10:16.000]  當時撒拉罕見安及人下甲
[00:10:16.000 --> 00:10:19.000]  給阿伯拉罕所生的兒子嬉笑
[00:10:19.000 --> 00:10:21.000]  就對阿伯拉罕說
[00:10:21.000 --> 00:10:24.000]  你把這事裡和他兒子趕出去
[00:10:24.000 --> 00:10:28.000]  因為這事裡的兒子不可與我的兒子以撒
[00:10:28.000 --> 00:10:30.000]  一同承受殘孽
[00:10:30.000 --> 00:10:32.000]  為什麼這麼不開心?
[00:10:32.000 --> 00:10:36.000]  玩一下,笑一下,為什麼會這麼不開心?
[00:10:36.000 --> 00:10:41.000]  這個嬉笑的字眼含有一種取笑
[00:10:41.000 --> 00:10:44.000]  還有一種輕視的態度
[00:10:44.000 --> 00:10:46.000]  嘲笑這個小朋友
[00:10:46.000 --> 00:10:50.000]  當時這位以撒馬里是多少歲?
[00:10:50.000 --> 00:10:53.000]  大家要留心一點
[00:10:53.000 --> 00:10:55.000]  聖經前面的經文說
[00:10:55.000 --> 00:10:58.000]  當以撒生的時候,他已經14歲
[00:10:58.000 --> 00:11:02.000]  現在以撒假設是3歲,他多少歲?
[00:11:02.000 --> 00:11:04.000]  17歲
[00:11:04.000 --> 00:11:06.000]  一個少年人,一個teenage
[00:11:06.000 --> 00:11:10.000]  一個少年人,當然很多時候可能會不知道說什麼
[00:11:10.000 --> 00:11:12.000]  因此說一些說話
[00:11:12.000 --> 00:11:13.000]  嘲笑這個小孩子
[00:11:13.000 --> 00:11:17.000]  媽媽聽了很不高興,很大的反應
[00:11:17.000 --> 00:11:21.000]  因此要求丈夫把他們趕出去
[00:11:21.000 --> 00:11:24.000]  趕出去,不但這樣說
[00:11:24.000 --> 00:11:28.000]  他說他們不可以承受我兒子的產業
[00:11:28.000 --> 00:11:32.000]  當時的社會也有一些獨疲的疑慮
[00:11:32.000 --> 00:11:36.000]  是可以分主人的一些產業
[00:11:36.000 --> 00:11:39.000]  因此當時撒拉很清楚
[00:11:39.000 --> 00:11:43.000]  不想這個婢女的兒子能夠分到他兒子的產業
[00:11:43.000 --> 00:11:46.000]  因此要把他趕出去
[00:11:46.000 --> 00:11:50.000]  當時聖經沒有說阿伯拉罕立刻答應他的要求
[00:11:50.000 --> 00:11:52.000]  在十一節就說
[00:11:52.000 --> 00:11:57.000]  阿伯拉罕因他兒子的緣故好憂愁
[00:11:57.000 --> 00:11:59.000]  不知道怎麼做
[00:11:59.000 --> 00:12:01.000]  感謝神,當時他沒有像以前那樣
[00:12:01.000 --> 00:12:03.000]  太太叫他,我們沒有子女
[00:12:03.000 --> 00:12:06.000]  你娶了我的瀑皮,下格吧
[00:12:06.000 --> 00:12:12.000]  因此他娶了下格,引申了一連串家庭的災難
[00:12:12.000 --> 00:12:16.000]  但這次面對同一個處境,他沒有立刻答應
[00:12:16.000 --> 00:12:18.000]  但內心很掙扎
[00:12:18.000 --> 00:12:22.000]  先說一句,很憂愁,如何決定
[00:12:22.000 --> 00:12:26.000]  兒子17歲,多年的親情都很難防締
[00:12:26.000 --> 00:12:30.000]  但太太很憤怒,要求他做這件事情
[00:12:30.000 --> 00:12:35.000]  在沒有出路的時候,神介入
[00:12:35.000 --> 00:12:38.000]  他一定會當你小心,聽到你身邊很多的驕徒
[00:12:38.000 --> 00:12:40.000]  告訴你見證
[00:12:40.000 --> 00:12:44.000]  你會發覺很多時候,都是人去到絕路的時候
[00:12:44.000 --> 00:12:46.000]  神開出路
[00:12:46.000 --> 00:12:50.000]  人以為沒有方法的時候,神會介入
[00:12:50.000 --> 00:12:55.000]  因為上帝上上介入你的生命當中
[00:12:55.000 --> 00:12:57.000]  你留意著
[00:12:57.000 --> 00:12:59.000]  在當時神就跟阿伯拉罕說
[00:12:59.000 --> 00:13:01.000]  第十二節
[00:13:01.000 --> 00:13:08.000]  神對阿伯拉罕說,你不必為這童子和你的侍女憂愁
[00:13:08.000 --> 00:13:12.000]  凡撒拉對你說的話,你都該聽從
[00:13:12.000 --> 00:13:17.000]  因為從以撒生的,才要稱為你的後裔
[00:13:17.000 --> 00:13:20.000]  不要憂愁,怎可能不憂愁
[00:13:20.000 --> 00:13:24.000]  但神的說話清楚表示不要憂愁
[00:13:24.000 --> 00:13:26.000]  跟著他講出一個原因
[00:13:26.000 --> 00:13:28.000]  因為有盼望
[00:13:28.000 --> 00:13:33.000]  一個下甲的孩子會成為一個國家
[00:13:33.000 --> 00:13:35.000]  有人告訴你
[00:13:35.000 --> 00:13:38.000]  你的兒子,或者你的某個親人
[00:13:38.000 --> 00:13:41.000]  從他身上會出一個國家出來
[00:13:41.000 --> 00:13:43.000]  你的感覺是怎樣
[00:13:43.000 --> 00:13:46.000]  嘩!怎可能
[00:13:46.000 --> 00:13:48.000]  神告訴你,有盼望的
[00:13:48.000 --> 00:13:51.000]  所以不需要為今天的難處憂愁
[00:13:51.000 --> 00:13:55.000]  神告訴你,你放心,聽從撒拉所要求
[00:13:55.000 --> 00:13:59.000]  領受神的心意,是唯有從撒拉所出的
[00:13:59.000 --> 00:14:02.000]  才是承受應許的
[00:14:02.000 --> 00:14:05.000]  是從應許而得的孩子
[00:14:05.000 --> 00:14:08.000]  才是領受神的恩惠
[00:14:08.000 --> 00:14:10.000]  不是從人異生的
[00:14:10.000 --> 00:14:13.000]  以撒馬利是從人異生的
[00:14:13.000 --> 00:14:16.000]  所以因此,去到聖經新約的羅馬書的時候
[00:14:16.000 --> 00:14:18.000]  你發覺聖經特別強調
[00:14:18.000 --> 00:14:21.000]  從應許生的,是聖靈的工作
[00:14:21.000 --> 00:14:24.000]  帶來了真正的祝福
[00:14:24.000 --> 00:14:28.000]  從人異生,按照自己的意思、血氣所做的事情
[00:14:28.000 --> 00:14:31.000]  不會承受神的祝福
[00:14:31.000 --> 00:14:34.000]  所以神的心意,是要透過以撒
[00:14:34.000 --> 00:14:37.000]  來賜福給後代
[00:14:37.000 --> 00:14:40.000]  雖然撒拉所做的事情,是不合情理
[00:14:40.000 --> 00:14:43.000]  但是神明白那種發展
[00:14:43.000 --> 00:14:48.000]  就要求阿伯勒罕,都聽從他的說話
[00:14:48.000 --> 00:14:50.000]  當然,在當中,很大的掙扎
[00:14:50.000 --> 00:14:52.000]  大家可以想像,情感的考慮
[00:14:52.000 --> 00:14:55.000]  和神的旨意當中,很大的張力
[00:14:55.000 --> 00:14:58.000]  但是,阿伯勒罕,他聽從神的說話
[00:14:58.000 --> 00:15:01.000]  這句都是他的信心
[00:15:01.000 --> 00:15:03.000]  和他的馴服的表達
[00:15:03.000 --> 00:15:06.000]  因此,第十四節
[00:15:06.000 --> 00:15:09.000]  阿伯勒罕,清早起來
[00:15:09.000 --> 00:15:11.000]  可能整晚都睡不著
[00:15:11.000 --> 00:15:13.000]  輾轉泛則
[00:15:13.000 --> 00:15:16.000]  最終的決定,誰知道要聽神給他的吩咐
[00:15:16.000 --> 00:15:18.000]  就起來了
[00:15:18.000 --> 00:15:20.000]  就拿餅和一皮袋水,吸了下鴿
[00:15:20.000 --> 00:15:22.000]  搭在他的肩上
[00:15:22.000 --> 00:15:24.000]  把孩子交給他,打發他走
[00:15:24.000 --> 00:15:26.000]  下鴿就走了
[00:15:26.000 --> 00:15:29.000]  在別墅的礦業,走迷了路
[00:15:29.000 --> 00:15:32.000]  你會發覺,聖經描述得很細節
[00:15:32.000 --> 00:15:34.000]  把那袋水放在哪裡?
[00:15:34.000 --> 00:15:36.000]  搭在他的肩上
[00:15:36.000 --> 00:15:38.000]  可能他一手要拖小朋友
[00:15:38.000 --> 00:15:40.000]  都是大朋友
[00:15:40.000 --> 00:15:42.000]  一手要拿著餅
[00:15:42.000 --> 00:15:46.000]  阿伯勒罕就把水袋放在他的肩上
[00:15:46.000 --> 00:15:49.000]  聖經頭提,他是將他
[00:15:49.000 --> 00:15:51.000]  打發他走,意思是說
[00:15:51.000 --> 00:15:53.000]  送他走
[00:15:53.000 --> 00:15:55.000]  不是撒拉所要求的
[00:15:55.000 --> 00:15:57.000]  趕他出去
[00:15:57.000 --> 00:15:59.000]  帶著一種關懷
[00:15:59.000 --> 00:16:01.000]  請他離開
[00:16:01.000 --> 00:16:04.000]  在當中,我們見到一個
[00:16:04.000 --> 00:16:06.000]  很悲情的處境出現
[00:16:06.000 --> 00:16:08.000]  但在這個處境
[00:16:08.000 --> 00:16:10.000]  我們發覺一個很重要的
[00:16:10.000 --> 00:16:12.000]  恩惠
[00:16:12.000 --> 00:16:14.000]  在跟著,大家再看
[00:16:14.000 --> 00:16:18.000]  皮袋的水用盡了十五節
[00:16:18.000 --> 00:16:21.000]  阿甲就把孩子撇在小樹下
[00:16:21.000 --> 00:16:23.000]  自己走開了有一箭之遠
[00:16:23.000 --> 00:16:25.000]  相對而坐雪
[00:16:25.000 --> 00:16:27.000]  我不忍見孩子死
[00:16:27.000 --> 00:16:31.000]  就相對而坐,放聲大哭
[00:16:31.000 --> 00:16:33.000]  在那個時候
[00:16:33.000 --> 00:16:35.000]  一對母子
[00:16:35.000 --> 00:16:38.000]  或者一個單親的家庭
[00:16:38.000 --> 00:16:40.000]  他們就面對自己的一個
[00:16:40.000 --> 00:16:43.000]  很困惑的路途
[00:16:43.000 --> 00:16:46.000]  當去到礦業的時候,去哪裡呢?
[00:16:46.000 --> 00:16:48.000]  什麼地方可以去
[00:16:48.000 --> 00:16:50.000]  回到自己的家鄉
[00:16:50.000 --> 00:16:51.000]  回埃及
[00:16:51.000 --> 00:16:53.000]  不知道怎樣走回埃及
[00:16:53.000 --> 00:16:56.000]  因此在礦業當中就迷路了
[00:16:56.000 --> 00:16:57.000]  大家可以想像
[00:16:57.000 --> 00:16:58.000]  如果你是阿甲
[00:16:58.000 --> 00:17:00.000]  你的感受是怎樣的
[00:17:00.000 --> 00:17:03.000]  是不是他要求嫁給阿伯拉罕的呢?
[00:17:03.000 --> 00:17:05.000]  不是
[00:17:05.000 --> 00:17:09.000]  是撒拉要求他這樣做
[00:17:09.000 --> 00:17:11.000]  當然,生了孩子之後
[00:17:11.000 --> 00:17:12.000]  情況好像好一點
[00:17:12.000 --> 00:17:15.000]  但當自己的主母生了以撒之後
[00:17:15.000 --> 00:17:16.000]  少少事情
[00:17:16.000 --> 00:17:17.000]  少年人爭執一下
[00:17:17.000 --> 00:17:18.000]  取笑一下
[00:17:18.000 --> 00:17:21.000]  就被人趕逐出來
[00:17:21.000 --> 00:17:22.000]  你可以想像
[00:17:22.000 --> 00:17:24.000]  他的心情是很怨憤
[00:17:24.000 --> 00:17:25.000]  很不甘
[00:17:25.000 --> 00:17:27.000]  心情很低沉
[00:17:27.000 --> 00:17:29.000]  極之的傷痛
[00:17:29.000 --> 00:17:30.000]  因此來到一個地方
[00:17:30.000 --> 00:17:32.000]  已經開始發覺沒有水喝
[00:17:32.000 --> 00:17:33.000]  喝光水了
[00:17:33.000 --> 00:17:35.000]  在一個很艱難的處境
[00:17:35.000 --> 00:17:38.000]  他將孩子撇在小樹底
[00:17:38.000 --> 00:17:40.000]  這個經文的意思是說
[00:17:40.000 --> 00:17:44.000]  他預備孩子死在樹底
[00:17:44.000 --> 00:17:47.000]  因此他也不想見到自己的孩子死
[00:17:47.000 --> 00:17:49.000]  因此就離開大約一箭之遠
[00:17:49.000 --> 00:17:51.000]  大家八公尺左右
[00:17:51.000 --> 00:17:53.000]  遠遠地坐著
[00:17:53.000 --> 00:17:54.000]  看著自己的孩子
[00:17:54.000 --> 00:17:55.000]  見到他
[00:17:55.000 --> 00:17:57.000]  但希望他聽不到自己哭
[00:17:57.000 --> 00:17:59.000]  因此一滿肚子的冤屈
[00:17:59.000 --> 00:18:01.000]  在那個時候就爆發出來
[00:18:01.000 --> 00:18:04.000]  就大哭
[00:18:04.000 --> 00:18:06.000]  大家可以想像那個處境
[00:18:06.000 --> 00:18:08.000]  但可能他會想起
[00:18:08.000 --> 00:18:09.000]  以前在抗爭當中
[00:18:09.000 --> 00:18:12.000]  曾經有神的使者遇見他的
[00:18:12.000 --> 00:18:13.000]  大家記得
[00:18:13.000 --> 00:18:18.000]  當時鼓勵他回到自己的主母家
[00:18:18.000 --> 00:18:19.000]  在那個時候
[00:18:19.000 --> 00:18:20.000]  他大哭的時候
[00:18:20.000 --> 00:18:22.000]  或者他心裡向神祈禱都未定
[00:18:22.000 --> 00:18:24.000]  但在大哭的時候
[00:18:24.000 --> 00:18:27.000]  神就聽見了
[00:18:27.000 --> 00:18:29.000]  我最近看到一篇的見證
[00:18:29.000 --> 00:18:32.000]  看到的時候心中很大的感動
[00:18:32.000 --> 00:18:33.000]  在一些歷史
[00:18:33.000 --> 00:18:34.000]  在1950年代
[00:18:34.000 --> 00:18:36.000]  在中國的地方
[00:18:36.000 --> 00:18:38.000]  一對青年的夫婦
[00:18:38.000 --> 00:18:40.000]  他們在美國
[00:18:40.000 --> 00:18:41.000]  有機會讀書
[00:18:41.000 --> 00:18:42.000]  一些知識分子
[00:18:42.000 --> 00:18:44.000]  後來他們決心回國
[00:18:44.000 --> 00:18:46.000]  要貢獻祖國
[00:18:46.000 --> 00:18:47.000]  但他們最想的是
[00:18:47.000 --> 00:18:51.000]  將福音帶給他們的民族
[00:18:51.000 --> 00:18:53.000]  他們選擇去到最偏遠的
[00:18:53.000 --> 00:18:56.000]  當時新疆的地方
[00:18:56.000 --> 00:18:57.000]  在那裡
[00:18:57.000 --> 00:18:59.000]  這位太太就傳福音
[00:18:59.000 --> 00:19:01.000]  但很快就去世
[00:19:01.000 --> 00:19:04.000]  剩下一個兩歲的女兒
[00:19:04.000 --> 00:19:05.000]  丈夫是工程師
[00:19:05.000 --> 00:19:07.000]  繼續在當中工作
[00:19:07.000 --> 00:19:11.000]  但當時的很多的
[00:19:11.000 --> 00:19:13.000]  政府人員
[00:19:13.000 --> 00:19:15.000]  因為他們是美國的
[00:19:15.000 --> 00:19:19.000]  一些所謂資本主義的愛分子
[00:19:19.000 --> 00:19:22.000]  因此拉他們去坐牢
[00:19:22.000 --> 00:19:23.000]  因此這個女兒
[00:19:23.000 --> 00:19:26.000]  沒有人照顧自己住一個房間
[00:19:26.000 --> 00:19:29.000]  當時她15歲了
[00:19:29.000 --> 00:19:30.000]  她去探望爸爸
[00:19:30.000 --> 00:19:33.000]  16小時車去一個監牢裡
[00:19:33.000 --> 00:19:34.000]  探望爸爸
[00:19:34.000 --> 00:19:36.000]  文章就說
[00:19:36.000 --> 00:19:38.000]  這位爸爸看到守衛
[00:19:38.000 --> 00:19:39.000]  突然走開了
[00:19:39.000 --> 00:19:41.000]  他就立刻跟女兒說
[00:19:41.000 --> 00:19:44.000]  女兒你要記得
[00:19:44.000 --> 00:19:46.000]  在無念的時候
[00:19:46.000 --> 00:19:50.000]  要學習信靠著
[00:19:50.000 --> 00:19:52.000]  當這個女兒聽完之後
[00:19:52.000 --> 00:19:54.000]  就將這句話放在心裡面
[00:19:54.000 --> 00:19:56.000]  接著坐了16小時車
[00:19:56.000 --> 00:19:57.000]  回到自己一個
