
[00:00:00.000 --> 00:00:05.120]  各位親愛的電影節目,我們很想問問大家
[00:05:52.100 --> 00:06:20.820]  他還說話的時候,又有人來說:加勒底人分作三隊,忽然闖來,把駱駝擄去,並用刀殺了僕人,惟有我一人逃脫來報信給你。他還說話的時候,又有人來說:他的兒女正在長兄的家裡吃飯喝酒,一起讀十九節,不料擊打房屋的四角,房屋倒塌在少年人身上,他們就都死了,惟有我一人逃脫來報信給你。
[00:06:20.820 --> 00:06:47.220]  各位親愛的靈性姐妹,在這段聖經裡面,我們可以看到,在這個世界的苦難,往往從兩個方向來襲擊人,第一個是天災,第二個是什麼,人禍。在約伯的身上,我們看到,有一句話經常出現,出現了四次,他還說話的時候,又有人來,他還說話的時候,又有人來,他還說話的時候,又有人來,連續四個人都是這樣。
[00:06:47.220 --> 00:07:05.700]  是什麼意思呢?就是很短很短的時間,你想一想,說那句話有多長呢?是很短的,在說的時候,第二個人已經來了,又來跟他說另一樣的東西,換句話來說,人世間在這個地上的遭遇,是叫做禍不單行的遭遇。
[00:07:05.700 --> 00:07:34.500]  剛才我跟大家分享了鄧立明,一個理工的大學生,自殺的一些消息,多份的報章都說到他一些身世,真的是禍不單行,不單止家庭的破裂,不單止哥哥姐姐患上輕度的弱智,不單止他自己本身,身兼弟弟和媽媽的角色。
[00:07:34.500 --> 00:08:02.340]  在家裡照顧兩個哥哥姐姐,另一方面,成家人的盼望都好像寄託在他身上,將我們看到一個在家庭裡背負最重的一個人,我想他都是捱不住的,再加上讀書的時候壓力太大,又不能真正專心讀他的書,結果是這樣自殺身亡。
[00:08:02.340 --> 00:08:24.360]  有很多人都會問同樣的問題,為什麼這麼多的事情同時會發生在他身上,當然我們不能否認有很多是人為的事情,家庭的破裂是人為的破裂,有很多事情我們控制不了,但我絕對相信人際的關係我們可以控制得到,
[00:08:24.360 --> 00:08:51.760]  第二方面,我們自己的想法我們可以控制得到,我們不一定要執著,我讀不到這一科我不一定要讀那一科,我可以讀第二科,甚至我讀不到我一定要讀的,我可以出來先做事,人生在我自己過去的經驗裡面,不一定要在別人認為你讀書的時候讀書才算是好的,有很多時候就像林肯一樣,你可以去到幾十歲才讀書,一樣可以,不一定要這麼執著。
[00:08:51.760 --> 00:09:19.520]  但是各位親愛的聽眾,當我們看到約伯的時候,你就會發現他是和不單行,這些不是人為的,不是他自己搞出來的,全部都是外面的東西加在他身上,這些東西是接二連三的,是給斯巴人,加勒底人,再加上天災,風災和火災,然後將他全家的財產全部的子女全部毀於一旦。
[00:09:19.520 --> 00:09:29.760]  不單這樣,他自己本身又怎樣呢?我們再讀一讀約伯記的第二章第七節,我們一起讀。
[00:09:29.760 --> 00:09:56.160]  於是撒旦從耶華面前退去,擊打約伯,此他從腳掌到頭頂,掌了毒瘡。在聖經裡面,聖經告訴我們,他是從腳掌到頭頂都掌了毒瘡,這個毒瘡是什麽呢?希伯來文叫做Shahin,Shahin這個字,
[00:09:56.160 --> 00:10:11.200]  按照他原來的意思有兩種解法,第一種是身體裡面一些毒的瘤,你想想從腳掌到頭頂都有毒的瘤,是我們身體的瘤,就是癌症。
[00:10:11.200 --> 00:10:30.000]  第二種Shahin是我們身體裡面一些毒的東西,由腳掌到頭頂都繪揚了出來,你想想由腳掌到頭頂都繪揚了出來,又有毒的東西繪揚出來,這些是什麼呢?我問過幾個醫生,他們都說多數都是癌症。
[00:10:30.000 --> 00:10:50.640]  換句話來說,他自己本身都是身患絕症,家散人亡不得已,連自己本身都去到一個絕症,我不知道大家自己遇過的苦難會不會比約伯更多呢?
[00:10:50.640 --> 00:11:01.840]  我想問問有多少人遇過苦難比約伯更厲害的,可不可以舉手,在我們當中有沒有?一個都沒有,我相信全世界都很難找到一個。
[00:11:01.840 --> 00:11:21.840]  有一個,有一個都是一樣,家散人亡,所有的財產都沒有了,錢都沒有了,然後家裡所有的人同一個時間都死了,是不是?比他更厲害,差不多吧?
[00:11:21.840 --> 00:11:39.840]  我想一會兒我都要找個時間和你們談一談,可能教會都需要和你們分擔,因為有很多的需要,各位親愛的弟兄姊妹,我們看回這段聖經當中,我想問你們的就是,如果你是約伯,有多少人寧願死掉呢?
[00:11:39.840 --> 00:12:00.840]  舉手,如果你真的遇到像約伯這樣的經歷,有的人寧願死掉就算了,可不可以舉手,有多少人是這樣?相當多,頂姐妹,我相信一般人是很難面對這麼多的天災人禍,痛是發生在自己的身上,太多。
[00:12:00.840 --> 00:12:28.840]  七個兒子三個女兒,痛是離世,全部的財產都沒有了,連自己本身是由腳掌去到頭頂,都生了癌症,我不知道你可不可以應付,我自己想想,如果是我的話,我都覺得很難應付,甚至可能會很容易,雖然未必會自殺,但都很想告訴神,神啊,你不如拿了他的命早點去,我寧願這樣。
[00:12:28.840 --> 00:12:43.840]  好人是不是真的一定有好報呢?整個約伯記就是環繞這個信息,是因為約伯的苦難,然後環繞這個信息,你去講出來,好人是不是一定有好報呢?
[00:12:43.840 --> 00:13:09.840]  我就將整個約伯記的內容印在這份信息上面,大家在橙色的內頁,你都會看到整個約伯記的內容,是環繞什麼呢?就是環繞從第四章開始,一直到27章,甚至到30章,環繞什麼呢?就是約伯的三個朋友和約伯的對話。
[00:13:09.840 --> 00:13:25.840]  這三個朋友看見約伯遭遇這麼多天災人禍之後,一個個走來,初期就陪著他坐著,但一陣子就忍不住了,第一個朋友叫以利法,以利法這個名字的意思就是神是精金,就是神是精金。
[00:13:25.840 --> 00:13:49.840]  第二個名字就是比勒達,比勒達的意思就是比勒已經愛了,就是你看我們多愛你,關心你,所以來陪你,比勒已經愛了,而所法這個名字的意思就是很怪的,我相信多多少少都有些特別的意義,希伯來文所法這個字的意思就是完全沒用的意思。
[00:13:49.840 --> 00:14:00.840]  我想你們生孩子以後不會改名叫所法,除非你不知道他的名字,如果生了一個孩子改名叫所法,是完全沒用的。
[00:14:00.840 --> 00:14:24.840]  我們看回第一個來到的時候,神是精金,對著一個受苦中的人,他這樣來勸導,第二個就是比勒達,我愛你,關心你,但是到了第三個的時候,神似乎透過這個人給了一個總結,如果我們是這樣來安慰苦難者的時候,總結就是完全沒用。
[00:14:24.840 --> 00:14:44.840]  為什麼他們三個加起來安慰白人,變成完全沒用呢?很簡單,就是因為開始的時候,他們的大前提已經錯了,好人是不是一定有好報呢?他們的答案是一定是,他們說一定是。
[00:14:44.840 --> 00:15:10.840]  首先我們看看第一個發言的,以利法,以利法我相信在他們當中是一個最成熟的,最被尊重的,最廉長的一位朋友,在他自己第四章七至第九節裡面,他開門見山就擺出一個姿勢,就告訴我們好人一定有好報,惡報一定是惡人的。
[00:15:10.840 --> 00:15:31.840]  我們一起讀一讀四章的七節到第九節,我們一起讀,請你追想,無辜的人有誰滅亡?正直的人何處被剪除?按我所見,耕作業,中毒害的人都照樣收割,神一出氣他們就滅亡,神一發怒他們就消滅。
[00:15:31.840 --> 00:15:49.840]  這三個朋友就是環繞著這樣的主題,環繞著這樣的觀念,這樣的原則,從頭到尾就是這樣勸約白,所以第一個講完約白就回應,第二個講完約白就回應,第三個講完約白就回應,就完了第一個回合。
[00:15:49.840 --> 00:16:10.840]  到第二個回合的時候也是一樣,伊利法講完約白回應,比拉達講完約白回應,索菲講完約白又回應,就完了第二個回合。到第三個回合的時候,伊利法講完約白回應,比拉達講完約白就回應,然後第三個就沒有再講了,最後由神來做一個總結。
[00:16:10.840 --> 00:16:24.840]  整個約白記就是這樣,所以因為這樣的緣故,我印這份東西來,我希望能夠拋磚引玉,你回到家裡,你就從頭到尾用一些時間來讀完約白記,不難讀的。
[00:16:24.840 --> 00:16:44.840]  各位親愛的弟兄姊妹,我們試一試看到底這三個朋友最主要的論調是什麼呢?很簡單,第一,他說一切的苦難都是罪的懲罰,第二,他們說約白既然受苦難,所以約白一定是犯了罪,是受到神的懲治。
[00:16:44.840 --> 00:16:57.840]  各位親愛的弟兄姊妹,我絕對相信這三個朋友的觀念,其實是代表了無數人的觀念,他們的觀念就是善有善報,惡有惡報,若然未報,然後怎樣?時辰未到。
[00:16:57.840 --> 00:17:16.840]  他說在這個地上一定是,而他們的善有善報是什麼意思呢?就是善那些行好事的人,好人,是絕對不會有無辜的苦難的,這個是他們的觀念,這種觀念從聖經來看,絕對是錯的觀念。
[00:17:16.840 --> 00:17:40.840]  聖經就用一個事實來告訴我們,好人是不是一定不會遇到苦難呢?好人是不是一定有好報呢?聖經說不一定,我們試一試看看,聖經用什麼方法告訴我們不一定呢?他就用約白的例子,我們首先來看看約白是不是一個好人,你自己去看約白是不是一個好人,第一節一章約白記,我們一起讀。
[00:17:40.840 --> 00:17:53.840]  烏斯蒂,有一個人名叫約白,那人完全正直,敬畏神,遠離惡事。在這段聖經裡面,是給我們看到約白的行事為人,神對他的描寫。
[00:17:53.840 --> 00:18:17.840]  另一方面不單止這樣,如果你留意你們的經文,第一章第八節,你看回那個經文,約白記的第一章第八節,我們一起讀。耶和華問撒旦說,你曾用心察看我的僕人約白沒有,地上再沒有像他完全正直,敬畏神,遠離惡事。
[00:18:17.840 --> 00:18:32.840]  各位親愛的兄弟姐妹,我們看看聖經對他的描寫是一個怎樣的描寫呢?第一,他形容他是一個完全正直,神也親口來affirm肯定他是一個完全正直的人。
[00:18:32.840 --> 00:18:48.840]  完全正直這個字希伯來文叫做Tam,T-A-M,或者你讀他做Tam,所以凡真姓譚的那些人,有些人姓譚的,可不可以舉手,有的,給點掌聲給他們。
[00:18:48.840 --> 00:19:09.840]  為什麼姓譚這麼好呢?原來希伯來文Tam這個字就是無可指責的意思,完全正直這個字的原文就是無可指責,blameless,無可指責不等於沒有罪,blameless不等於sinless,blameless無可指責是什麼意思呢?
[00:19:09.840 --> 00:19:33.840]  就是在那些行事為人的上面,你抓不到的痛腳,你想抓我的痛腳很容易,最容易是什麼呢?去到下面的紅綠燈你一定抓到的,一般來說那個燈如果我要循規蹈矩走,你走不完的一次的燈,很多時候我過那邊都是滾水六腳去的。
[00:19:33.840 --> 00:19:51.840]  所以因為這個緣故,六燈的時間不是這樣過了一盞燈,第二盞燈,然後第三盞燈,是打斜的這樣去的,這個就是我過馬路的時候,這個不是很妥的,我也知道,不過我想一想,可能今天的恩福人有多少是這樣過馬路的,可以舉手嗎?
[00:19:51.840 --> 00:20:20.840]  如果是因為我令你跌倒,我請你原諒我,照正手續就不是這樣過的,很多時候貪快會這樣,很多時候我們發覺人要抓我們的痛腳真的容易到不得了,原因在哪裡呢?因為人都是不完全,我們很容易說的東西會犯錯,我們做的東西會犯錯,我們行事為人會犯錯,最容易犯錯在哪裡呢?在我們的家裡面,是最容易犯錯的地方。
[00:20:20.840 --> 00:20:43.840]  但我們看到約伯這個人,他是一個無可指責,在他的生命裡面,在行事為人的上面,第二他是一個敬畏神的人,什麼叫敬畏神呢?敬就是很容易親近神,很願意親近神,每天去親近神,敬他。畏是什麼呢?就是怕我們做錯事得罪了神,所以一方面敬他,另一方面也畏他,敬畏神。
[00:20:43.840 --> 00:21:04.840]  第三方面,他是一個遠離惡事的人,就是對這些惡事有這麼遠就走這麼遠,就像約瑟一樣,當那個主母要抓著要和他同寢上床的時候,他簡直衣服都不要就走了,親過頂之門,他是一個這樣的人,是和我們今天有很多很多的人完全不同的,很多人是什麼呢?
[00:21:04.840 --> 00:21:23.840]  你看見一些什麼圖片,三級那些,在地鐵那裡,你會看到有人看報紙,看雜誌,看看突然間有個女士坐在旁邊,就突然間遮遮掩掩地看,為什麼要遮遮掩掩地看呢?就是因為看那些東西不想人知道,為什麼會這樣呢?
[00:21:23.840 --> 00:21:44.840]  就是因為很多人本身是受不了那些人的引誘和控制,不應該看那些東西就看多眼,這個就是問題,而約伯自己本身是不會的,他是有這麼遠走這麼遠,一看到一個報攤可能賣三級的東西的時候,第二條路走的可能是這樣,親過頂之門,他是一個這樣的人。
[00:21:44.840 --> 00:22:05.840]  第四方面我們一起讀第五節,你看看他非常注重他的子女一些什麼呢?我們一起讀第五節,然現的日子過了,約伯打發人去叫他們自見,怕清早起來,按著他們眾人的數目獻梵祭,因為他說,恐怕我兒子犯了罪,心中氣調神,約伯常常這樣行。
[00:22:05.840 --> 00:22:22.840]  我們看到約伯本身不單是他自己行事為人,行得正,騎得正,雖然他不是一個完全沒有罪的人,他不是一個沒有罪的人,但是他是一個在行為上無可指責的人,他對他的子女是怎樣呢?
[00:22:22.840 --> 00:22:51.840]  這裡說他是按著他們的數目獻梵祭,是怎樣獻呢?是上上這樣獻,獻梵祭是什麼呢?就是為他們贖罪,第二獻平安祭,第三為他們禱告,我想問問大家有多少人是有子女的?舉手,有多少人有子女的?我想問問有多少人每天都為子女祈禱的?舉手,每天,每天為他們祈禱已經難了,最難的是什麼呢?你為他們什麼祈禱呢?
[00:22:51.840 --> 00:23:13.840]  過去裡面抗禮團,久不久我就會在我們那些組叫他們分享一些代禱的東西,多數祈禱的是什麼呢?我兒子下個禮拜考莫,希望大家為他禱告,我兒子會考,我兒子會考,為他禱告,我女兒下個禮拜有sports day,我有時候想想為他什麼祈禱好呢?
[00:23:13.840 --> 00:23:42.840]  sports day,參加賽跑,那你是不是想他跑第一呢?有什麼音樂節為他彈琴祈禱,然後女兒病了,感冒,傷風,牙痛,最近近視加深了,希望大家為他禱告,很多很多這些我們叫做短暫的東西,各位親愛的兄弟姐妹,當我們留意看到我們為我們的子女祈禱的時候,我發覺到約伯是給我們一個很好的板子
[00:23:42.840 --> 00:24:00.840]  這個板子本身不是為這些東西來禱告的,約伯他為什麼來禱告呢?他為的是為了他的子女和神的關係,他最關心他最緊張的就是我的子女和神的關係如何,我的家人和神的關係如何,他就為他們這些東西來禱告
[00:24:00.840 --> 00:24:24.840]  今天當我們為我們的親人,為我們爸爸媽媽,為我們爺爺奶奶祈禱的時候,到底我們是為他們什麼祈禱呢?有很多時候我們好像說希望他們永遠不死,好像有這樣的感覺,所以我們太緊張,只是緊張來緊張去就是緊張他們的身體,你有沒有看到約伯他不是這樣的
[00:24:24.840 --> 00:24:41.840]  他緊張的是他們和神的關係,是他們的靈性,是天天獻煩祭,是希望他們的子女不會離棄神,而且希望他們不會犯罪得罪神,是上上親近神,這是他最緊張的東西
[00:24:41.840 --> 00:25:03.840]  另一方面,他不單止在這方面成為一個真真正正的板,按照約伯記的31章,我現在沒時間和你們去讀和解釋,我給大家引大家回去看,約伯記的31章先後用了19次若,我若我若我若,這個若果的若字,19次
[00:25:03.840 --> 00:25:21.840]  而在19次用到若這個字的時候,如果我是這樣的時候,就算這個就坐臨到我,如果我是這樣的時候,怨神來到怎樣怎樣,拿走我什麼什麼,這個就是這樣,我們看到在聖經裡面很清楚的,約伯在下列的行為上真的無可指責
[00:25:21.840 --> 00:25:44.840]  他在誠信上是非常坦白誠實的一個人,第二在公平公義上是公公正正,不會冤枉別人,第三在心思意念的清潔上,他不會看到有些女生心裡面有淫念,絕對不會有這些東西
[00:25:44.840 --> 00:26:03.840]  第四在性的貞潔上,是絕對保持到一個這麼有錢的人,仍然保持到性的貞潔,在今天的香港,你會看到大多數的人墮落在哪個時候呢?就是當有錢的時候,飽戀就私淫慾,很多人都是這樣
[00:26:03.840 --> 00:26:25.840]  第五在憐憫缺乏憐憫貧窮者的行動上,他是無可指責,任何有需要的人去到他的地方,他一定會照顧他們的需要,他會給他們,然後第七在同情那些遭難者的上面,他是無可指責,他會同情那些遇難的人,同情那些在苦難當中的人
[00:26:25.840 --> 00:26:45.840]  第八在接待客人的上面,任何人路過他的地方,他一定會接待他在那裡住,接待他在那裡吃,然後招呼他,第九在不虧待人,不損人利己的行動上,他是無可指責,他甚至對著他的工人,他都不會在背後說他們的事情,不會批評他們,詛咒他們
[00:26:45.840 --> 00:27:04.840]  親愛的弟兄姊妹,我不知道大家做不做得到,當我們仔細看過約伯的言行的時候,我相信大部分的信徒,差不多所有的信徒,望塵莫及,他實在是我們的板,神對屬靈領袖所要求的品格,基本上他已經達到
[00:27:04.840 --> 00:27:28.840]  然而在他的一生中我們卻看見是多災多難,他的遭遇比我們任何一個人都來得悲慘,為什麼好人沒有好報,約伯為什麼會遭遇到這麼多天災人禍呢?為什麼功利不固好人得不到好報呢?聖經給我們一點點的解釋,為什麼這個世界裡面好人不一定有好報呢?原因在哪裡呢?
[00:27:28.840 --> 00:27:42.840]  我們首先去看一看第一個的解釋,就是因為這個世界上有撒旦,我們一起去讀一讀約伯記的第一章6到12節,6到12節,大家找到我們一起讀
[00:27:42.840 --> 00:27:54.840]  有一天,神的眾子來,試立在耶和華面前,撒旦也來在其中,耶和華問撒旦說:你從哪裡來?撒旦回答說:我從地上走來走去,往返而來
[00:27:54.840 --> 00:28:02.840]  耶和華問撒旦說:你曾用心察看我的僕人約伯沒有,地上再沒有人像他完全正直敬畏神,遠離惡事
[00:28:02.840 --> 00:28:21.840]  撒旦回答耶和華說:若伯敬畏神豈是無辜呢?你豈不是四面圍著尼巴圍繞他和他的家,並他一切所有的魔他所作的都蒙你伺服,他的家產也在地上增多,你且伸手毀他一切所有的,他必當面棄掉你
[00:28:21.840 --> 00:28:29.840]  耶和華對撒旦說:凡他所有的都在你手上,只是不可以伸手加害於他。於是撒旦從耶和華面前退去
[00:28:29.840 --> 00:28:41.840]  很多人問到一個問題,為什麼撒旦可以出現在耶和華面前?我告訴大家,經常出現,就好像猶大出現在門徒當中一樣
[00:28:41.840 --> 00:28:51.840]  記不記得有一次耶穌基督要上耶路撒冷的時候,他說我要去耶路撒冷受祭司長許多的苦,並且要被殺被釘,第三天復活
[00:28:51.840 --> 00:29:07.840]  然後撒旦就拔起衣服,萬不得臨到你身上,耶穌說了一句話,你記不記得說了什麼話?撒旦,退我後面去吧,因為你只看人的意思,你不看神的意思
[00:29:07.840 --> 00:29:14.840]  有很多時候撒旦甚至會利用信徒成為他的喉舌和工具,你做這些事情
[00:29:14.840 --> 00:29:28.840]  所以在聖經裡面給我們看得很清楚,一天耶穌基督還沒再來,一天撒旦在這個地上仍然是空中掌權者,仍然在這個地方迷惑滅國,仍然在做這件事
[00:29:28.840 --> 00:29:41.840]  你越愛著他就在搞三搞四,你越想侍奉他就做這些事情,令你不舒服,你兒子有問題,你媽媽有問題,工作有事有問題
[00:29:41.840 --> 00:29:51.840]  當然有很多這些事情,往往在我們團體裡面最熱心侍奉的就是越多試煉,真的不知道為什麼,你越是熱心侍奉,試煉就開始來了
[00:29:51.840 --> 00:30:08.840]  我不知道大家有多少人試過,當你開始發熱心侍奉愛主的時候,然後就有很多不如意的事情發生,有多少人試過?這麼少,可能我們都需要更多,發熱心侍奉多一點
[00:30:08.840 --> 00:30:28.840]  我告訴大家聖經裡面他都講得很清楚,這些試煉往往是出於幾樣東西,第一就是對著一帆風順的人就給他苦難,對著苦難他都能夠勝過的時候就開始給他色金錢權引誘他
[00:30:28.840 --> 00:30:45.840]  總而言之總要有些東西令他不能夠侍奉為主,撒旦是這樣,當你開始要熱心每天靈修,你就發覺總是多多東西出現,這些東西不是這裡有問題就是那裡有問題,令你不能夠開始
[00:30:45.840 --> 00:31:04.840]  當你要參加三福隊你就更多問題出現,往往家庭事業就開始壓力壓在他身上,令你自己本身的時間很難抽出來,當你要開始真的侍奉,甚至最重要就是當你要全時間出來侍奉的時候,那些試煉會更加多,爛了會更加大
[00:31:04.840 --> 00:31:25.840]  各位親愛的聽眾姐妹,聖經裡面說得很清楚,因為這個世界有撒旦,所以好人不一定有好報,因為撒旦不會放過那些熱心跟從神的人,第二因為這個世界上是有罪的,人有罪我們也很容易因為人的罪身受其害
[00:31:25.840 --> 00:31:42.840]  你想一想這個世界充滿罪人,我們怎麼可能在這個世界充滿罪人的世界裡面找到絕對的公平呢?是不可能的事,所以今天的法庭裡面也不可能有絕對的公平
[00:31:42.840 --> 00:32:00.840]  我記得在中國大陸的時間,一直到現在為止仍然找不到絕對的公平,有人寫過一本書,是1966年到1976年間,是中華民族有史以來最多最多冤獄的十年
[00:32:00.840 --> 00:32:22.840]  數以千萬計的冤獄就發生在中國大陸,而這些冤獄罪魁禍首是一個人,就是主席,但是為什麼一個人可以令到這麼多的冤獄產生呢?
[00:32:22.840 --> 00:32:43.840]  因為他懂得利用人性的污穢,利用人性的互不信任,互相妒忌的心態,因為這樣的緣故,凡是有的,你學問比人多人就鬥你,你金錢比人多人就鬥你,你地比人多人就鬥你,你外面有親戚他就鬥你,總之有的都被人鬥的
[00:32:43.840 --> 00:33:00.840]  所有有的階級,差不多都已經是成為人家攻擊的對象,十年的慘痛,我發覺中國大陸好像學不到東西,一直到現在為止仍然有這樣的產生
[00:33:00.840 --> 00:33:22.340]  我自己本身,我爸爸在上面有兩間屋,我們一直都很想申請那兩間屋,結果一直都沒有,直到後來我們才知道,因為人民醫院霸佔了我們一間,已經用了來做病房,所以後來有些人跟我們說,你申請一間,那間捐出來,我又不信氣,所以我不捐
[00:33:22.340 --> 00:33:35.920]  一不捐的時間就連續幾年來來去去找不到,上去就說可以,去完回來又說不行,整天都是這樣來來去去,然後又說你都沒有地契,我怎麼知道這間屋是你的呢,你又沒有屋契,我怎麼知道這間屋是你的呢
[00:33:35.920 --> 00:33:57.320]  每個人都沒有,中國大陸哪有契的,隔離的人證明我們住了幾十年在這裡,應該是契來的,但是他們不算數,他要用這些東西我們根本沒有辦法,直到後來有個人就說,你不如先申請一間,你申請一間之後就容易辦事,那間人民醫院拿了一間你先不要申請,遲一點先
[00:33:57.320 --> 00:34:19.220]  結果我們就聽了他的說話,就寫信先申請一間,我沒有說放棄,誰知道沒多久之後,很快就給回我們了,然後就來了一封信,以前就說我的爸爸是什麼呢,是官僚,是地主,是富農,是反革命,是右派,壞分子
[00:34:19.220 --> 00:34:42.700]  所以是黑五類所有的財產要沒收的,結果我們申請了一間之後收到兩封信,有一封信就說是多謝我們捐了一間屋給人民醫院,人民政府是非常感謝你,我當時看完之後心裏很氣,我什麼時候說捐,我從來沒有說過捐,但是他說了出來就說捐
[00:34:42.700 --> 00:35:00.920]  第二就寫了一封信平反我爸爸,蘇肇毅又名蘇森,抗日的時候是游擊隊的大隊長,是曾經英勇抗日,是人民的英雄,所以人民政府就予以平反
[00:35:00.920 --> 00:35:21.460]  是這樣寫了一封信給我,我看完這封信的時候,我心裏有一種很深的感慨,為什麼這麼巧合呢,這個巧合是什麼呢,就是你有錢給他的時間,什麼都可以,在今天都是一樣的,無論你過去做過什麼事都好,什麼壞事做盡都好
[00:35:21.460 --> 00:35:36.680]  你捐一大筆錢在上面,你政協委員又可以做,你人大代表又可以做,你同意嗎,現在這個世界是這樣,你不要說中國大陸是這樣,美國都是一樣,我告訴大家美國都是一樣
[00:35:36.680 --> 00:36:03.300]  紐約一個黑社會的大頭子死了之後,幾條街送殯的人,很多都是那些議員,另一方面連當時的台灣那邊總統李登輝都弄了個花圈在那邊,我心裏在想,這是告訴我們一件什麼事,就是這個世界根本沒有公理,這個世界就是錢,什麼都是錢說了算的世界
[00:36:03.300 --> 00:36:17.580]  我們從這段聖經給我們看得非常清楚,因為世人有罪,因為這個世界有撒旦,所以好人未必一定有好報,就是這麼簡單,但是如果是這樣的話,為什麼要做好人呢
