
[00:00:00.000 --> 00:00:06.000]  多謝過去兩晚你們的回應
[00:14:36.000 --> 00:14:39.000]  是它的side effect 副作用
[00:14:39.000 --> 00:14:44.000]  如果我們將希伯來聖經
[00:14:44.000 --> 00:14:48.000]  即猶太傳統的正典
[00:14:48.000 --> 00:14:53.000]  這個正典在歷史上何時出現
[00:14:53.000 --> 00:14:56.000]  如何出現就只有傳說
[00:14:56.000 --> 00:15:01.000]  並沒有可靠的根據
[00:15:01.000 --> 00:15:05.000]  一般的傳說說是在公元90年左右
[00:15:05.000 --> 00:15:08.000]  拉比的會議所決定的
[00:15:08.000 --> 00:15:12.000]  有學者贊成,有學者反對
[00:15:12.000 --> 00:15:19.000]  但希伯來聖經的正典的分類或目錄
[00:15:19.000 --> 00:15:22.000]  其實也是我們所熟悉的
[00:15:22.000 --> 00:15:27.000]  《律法》、《陶寫》是第一部分
[00:15:27.000 --> 00:15:31.000]  先知不是最後的部分
[00:15:31.000 --> 00:15:33.000]  是中間的部分
[00:15:33.000 --> 00:15:37.000]  最後的部分稱為著作
[00:15:37.000 --> 00:15:41.000]  直接翻譯為希伯來文Ketuvim
[00:15:41.000 --> 00:15:47.000]  來自Ketav-寫,書寫的動詞
[00:15:47.000 --> 00:15:51.000]  所以Ketuvim是它的名詞中數
[00:15:51.000 --> 00:15:53.000]  著作是第三部分
[00:15:53.000 --> 00:15:58.000]  或者用希臘文的翻譯稱為聖卷
[00:15:58.000 --> 00:16:04.000]  神聖的作品其實都是異曲同工的標誌
[00:16:04.000 --> 00:16:06.000]  《律法》和《先知》
[00:16:06.000 --> 00:16:12.000]  這是我們讀新約聖經時經常聽到的說法
[00:16:12.000 --> 00:16:14.000]  《馬太福音》第五章
[00:16:14.000 --> 00:16:16.000]  討論到舊約聖經時
[00:16:16.000 --> 00:16:19.000]  你記得耶穌很出名的宣佈
[00:16:19.000 --> 00:16:24.000]  「莫想我來是要廢掉律法和先知」
[00:16:24.000 --> 00:16:30.000]  「我來不是要廢掉,乃是要成全」
[00:16:30.000 --> 00:16:33.000]  這裡翻譯得非常精彩
[00:16:33.000 --> 00:16:35.000]  因為「成全」
[00:16:35.000 --> 00:16:38.000]  英文如果你參考看比較
[00:16:38.000 --> 00:16:39.000]  是Fulfill
[00:16:39.000 --> 00:16:42.000]  大部分《馬太福音》出現這個字眼
[00:16:42.000 --> 00:16:46.000]  說到舊約聖經都譯作應驗
[00:16:46.000 --> 00:16:51.000]  於是我們一廂情願以為這是預言
[00:16:51.000 --> 00:16:59.000]  第五章說到耶穌基督來到應驗律法和先知
[00:16:59.000 --> 00:17:01.000]  我們明白應驗先知的預言
[00:17:01.000 --> 00:17:04.000]  我們不明白應驗律法
[00:17:04.000 --> 00:17:08.000]  所以和學本翻譯非常有遠見
[00:17:08.000 --> 00:17:11.000]  它提到這是成全
[00:17:11.000 --> 00:17:19.000]  將Fulfill這個動詞的意思再進一步解釋清楚
[00:17:19.000 --> 00:17:26.000]  律法和先知是耶穌所讀的聖經的分類
[00:17:26.000 --> 00:17:30.000]  《路加福音》記載
[00:17:30.000 --> 00:17:35.000]  在他復活之後和門徒解釋他的一生
[00:17:35.000 --> 00:17:41.000]  從摩西的律法先知的書和詩篇
[00:17:41.000 --> 00:17:44.000]  這個次序不是我們中文聖經的次序
[00:17:44.000 --> 00:17:46.000]  不是七十事譯本的次序
[00:17:46.000 --> 00:17:51.000]  是希伯來聖經的正典的分類
[00:17:51.000 --> 00:17:54.000]  值得我們留意的是
[00:17:54.000 --> 00:17:58.000]  在這個分類的第三部分
[00:17:58.000 --> 00:18:02.000]  Catufim著作的部分
[00:18:02.000 --> 00:18:10.000]  包括你可以說有五種書卷
[00:18:10.000 --> 00:18:12.000]  開頭是詩篇
[00:18:12.000 --> 00:18:15.000]  結尾是歷代字
[00:18:16.000 --> 00:18:20.000]  有抄本將歷代字放在開頭
[00:18:20.000 --> 00:18:22.000]  這是歷史的事實
[00:18:22.000 --> 00:18:25.000]  不過如果我們要比較
[00:18:25.000 --> 00:18:30.000]  究竟哪一個傳統是更加原始
[00:18:30.000 --> 00:18:33.000]  或者我們可以明白
[00:18:33.000 --> 00:18:40.000]  歷代字放在第三部分的開頭作為第一卷書卷
[00:18:40.000 --> 00:18:42.000]  就是順理成章的
[00:18:42.000 --> 00:18:46.000]  你記得歷代字第一章到第九章的內容嗎?
[00:18:46.000 --> 00:18:48.000]  或者我不應該說記得
[00:18:48.000 --> 00:18:50.000]  你讀過了嗎?
[00:18:50.000 --> 00:18:52.000]  是家譜來的
[00:18:52.000 --> 00:18:56.000]  歷代字第一章只是用人名
[00:18:56.000 --> 00:18:58.000]  就總結了創世記
[00:18:58.000 --> 00:19:03.000]  很厲害的濃縮的說要的手法
[00:19:03.000 --> 00:19:05.000]  是文學來的
[00:19:05.000 --> 00:19:11.000]  所以將歷代字放在希伯來聖經的第三部分的第一卷
[00:19:11.000 --> 00:19:13.000]  理所當然
[00:19:13.000 --> 00:19:17.000]  相反將歷代字放在最後的一卷
[00:19:17.000 --> 00:19:21.000]  就出現了我們中文聖經沒有的問題
[00:19:21.000 --> 00:19:23.000]  我們中文聖經歷代字
[00:19:23.000 --> 00:19:26.000]  跟著是以色列記、尼西米記
[00:19:26.000 --> 00:19:28.000]  歷代字的結束
[00:19:28.000 --> 00:19:29.000]  讀過了嗎?
[00:19:29.000 --> 00:19:30.000]  記得嗎?
[00:19:30.000 --> 00:19:35.000]  古列夏召猶太人回歸重建
[00:19:35.000 --> 00:19:40.000]  同樣的六節經文總結歷代字下
[00:19:40.000 --> 00:19:44.000]  開始以色列記第一章
[00:19:44.000 --> 00:19:46.000]  所以中文聖經這個次序
[00:19:46.000 --> 00:19:48.000]  先讀歷代字
[00:19:48.000 --> 00:19:50.000]  然後讀以色列記
[00:19:50.000 --> 00:19:52.000]  又是順理成章
[00:19:52.000 --> 00:19:56.000]  希伯來聖經將歷代字放在最後的一卷
[00:19:56.000 --> 00:20:00.000]  在它之前是以色列記、尼西米記
[00:20:00.000 --> 00:20:02.000]  就有一點莫名其妙
[00:20:02.000 --> 00:20:06.000]  就好像將下集神鵰俠侶
[00:20:06.000 --> 00:20:10.000]  放在上集射雕英雄傳之前看
[00:20:10.000 --> 00:20:12.000]  對不起,你們不看這些
[00:20:12.000 --> 00:20:13.000]  你們讀聖經而已
[00:20:13.000 --> 00:20:16.000]  用錯比喻,當沒聽過
[00:20:16.000 --> 00:20:23.000]  不過我們在處理聖經的問題的時候
[00:20:23.000 --> 00:20:25.000]  我們是有一個原則的
[00:20:25.000 --> 00:20:31.000]  學者認為順理成章的事情
[00:20:31.000 --> 00:20:37.000]  往往是遲過莫名其妙的事情
[00:20:37.000 --> 00:20:41.000]  你看到歷代字放在最後覺得莫名其妙
[00:20:41.000 --> 00:20:44.000]  你將它調到開頭放在第一卷
[00:20:44.000 --> 00:20:47.000]  順理成章,這個我們解釋得清楚明白
[00:20:47.000 --> 00:20:49.000]  是有人會這樣做
[00:20:49.000 --> 00:20:52.000]  它明明放在開頭好好的
[00:20:52.000 --> 00:20:55.000]  你將它放在最後變成莫名其妙
[00:20:55.000 --> 00:20:57.000]  那就更加莫名其妙了
[00:20:57.000 --> 00:20:59.000]  聽得明白嗎?
[00:20:59.000 --> 00:21:02.000]  所以在處理聖經的難題
[00:21:02.000 --> 00:21:04.000]  尤其是翻譯的問題
[00:21:04.000 --> 00:21:07.000]  或者這一類歷史的難題的時候
[00:21:07.000 --> 00:21:13.000]  我們是主張採納莫名其妙的事實
[00:21:13.000 --> 00:21:18.000]  作為它原本發生最有可能的事實
[00:21:18.000 --> 00:21:22.000]  詩篇和歷代字
[00:21:22.000 --> 00:21:28.000]  再加上第三部分著作中間的五卷
[00:21:28.000 --> 00:21:35.000]  就是《雅歌》、《路德記》、《傳道書》、
[00:21:35.000 --> 00:21:39.000]  《愛歌》和《以斯帖記》
[00:21:39.000 --> 00:21:43.000]  都是重建聖殿
[00:21:43.000 --> 00:21:45.000]  第二個聖殿
[00:21:45.000 --> 00:21:53.000]  所羅巴伯在主前第六世紀重建的聖殿
[00:21:53.000 --> 00:21:58.000]  重建在那裡的敬拜傳統
[00:21:58.000 --> 00:22:05.000]  重建屬於耶和華的子民群體
[00:22:05.000 --> 00:22:09.000]  這幾卷書就非常重要
[00:22:09.000 --> 00:22:13.000]  詩篇不是單單他們的詩集
[00:22:13.000 --> 00:22:17.000]  而且是他們信仰的經歷
[00:22:17.000 --> 00:22:24.000]  歷代字大衛王朝的復興
[00:22:24.000 --> 00:22:29.000]  重點不在軍事政治
[00:22:29.000 --> 00:22:34.000]  而是在敬拜聖殿這個群體
[00:22:34.000 --> 00:22:39.000]  在節期中讀那五卷
[00:22:39.000 --> 00:22:42.000]  《雅歌》在如月節
[00:22:42.000 --> 00:22:46.000]  《路德記》在五旬節
[00:22:46.000 --> 00:22:49.000]  《傳道書》在駐彭節
[00:22:49.000 --> 00:22:55.000]  《愛歌》在聖殿備位的紀念日
[00:22:55.000 --> 00:22:58.000]  然後到《以斯帖記》
[00:22:58.000 --> 00:23:01.000]  是我們唯一知道的普爾日
[00:23:01.000 --> 00:23:06.000]  這些書卷在在都見證了
[00:23:06.000 --> 00:23:12.000]  在公元前第六世紀到第四世紀
[00:23:12.000 --> 00:23:16.000]  馬代波斯帝國之下
[00:23:16.000 --> 00:23:22.000]  容許帝國裡不同的民族
[00:23:22.000 --> 00:23:27.000]  有他們敬拜的自由
[00:23:27.000 --> 00:23:30.000]  而且因為不可以容許他們
[00:23:30.000 --> 00:23:34.000]  有政治軍事上的獨立
[00:23:34.000 --> 00:23:40.000]  於是馬代波斯帝國控制帝國版圖
[00:23:40.000 --> 00:23:43.000]  《以斯帖記》第一章記載
[00:23:43.000 --> 00:23:46.000]  從印度到古實
[00:23:46.000 --> 00:23:49.000]  超過150個省
[00:23:49.000 --> 00:23:52.000]  一個很大的版圖
[00:23:52.000 --> 00:23:56.000]  如何來管轄這麼大的帝國
[00:23:56.000 --> 00:23:58.000]  答案很簡單
[00:23:58.000 --> 00:24:02.000]  透過宗教的建制
[00:24:02.000 --> 00:24:04.000]  如果在猶太人當中來說
[00:24:04.000 --> 00:24:09.000]  就是祭司的體系和聖殿的建制
[00:24:09.000 --> 00:24:15.000]  這個反映了在第三部分著作的
[00:24:15.000 --> 00:24:20.000]  開頭結尾和中間的書卷
[00:24:20.000 --> 00:24:23.000]  我們留意到
[00:24:23.000 --> 00:24:29.000]  夾在回歸重建的書卷前後
[00:24:29.000 --> 00:24:34.000]  即是以斯拉記、尼西米記、歷代志
[00:24:34.000 --> 00:24:40.000]  旁邊是但爾利書和以斯帖記
[00:24:40.000 --> 00:24:43.000]  剛才我們說的五卷的最後一卷
[00:24:43.000 --> 00:24:47.000]  希伯來聖經並沒有側重
[00:24:47.000 --> 00:24:53.000]  只是單單高舉回歸的主題
[00:24:53.000 --> 00:24:57.000]  認為留在巴比倫
[00:24:57.000 --> 00:25:01.000]  或者散居海外的猶太人
[00:25:01.000 --> 00:25:07.000]  就是忘記了上帝的背叛者
[00:25:07.000 --> 00:25:12.000]  但爾利雖然每日三次
[00:25:12.000 --> 00:25:15.000]  在窗口向耶路撒冷祈禱
[00:25:15.000 --> 00:25:21.000]  但他一生從來沒有回過耶路撒冷
[00:25:21.000 --> 00:25:25.000]  以斯帖亦都是一生
[00:25:25.000 --> 00:25:29.000]  在書山城的皇宮當中度過
[00:25:29.000 --> 00:25:32.000]  沒抵改亦不例外
[00:25:32.000 --> 00:25:40.000]  我相信在回歸重建的第六、第五世紀
[00:25:40.000 --> 00:25:44.000]  大概主題是放在
[00:25:44.000 --> 00:25:47.000]  以斯拉、尼西米記、歷代志
[00:25:47.000 --> 00:25:53.000]  這些很清楚主張耶路撒冷
[00:25:53.000 --> 00:25:58.000]  才是延續舊恩歷史的場所
[00:25:58.000 --> 00:26:01.000]  事情就是在那裡發生
[00:26:01.000 --> 00:26:04.000]  大家應該一起憑信心
[00:26:04.000 --> 00:26:10.000]  回到投入這個重要的歷史時刻
[00:26:10.000 --> 00:26:16.000]  沒錯,這是當時最重要的發展
[00:26:16.000 --> 00:26:20.000]  聖殿在被拆毀後70年
[00:26:20.000 --> 00:26:25.000]  竟然可以重建起來,實在不可思議
[00:26:25.000 --> 00:26:29.000]  如果不是上帝奇妙的神蹟
[00:26:29.000 --> 00:26:31.000]  我們怎樣可以解釋呢?
[00:26:31.000 --> 00:26:39.000]  但《以理書》並沒有停在這70年的歷史事實之上
[00:26:39.000 --> 00:26:43.000]  環教會很熟悉的70.7
[00:26:43.000 --> 00:26:48.000]  這大概不是說到後來
[00:26:48.000 --> 00:26:54.000]  甚至很多人將它喜歡project到耶穌回來的日子
[00:26:54.000 --> 00:26:56.000]  其實對當時的讀者
[00:26:56.000 --> 00:27:02.000]  《但以理書》所說的是一個再清楚不過的事實
[00:27:02.000 --> 00:27:08.000]  沒錯,對於回歸耶路撒冷神的百姓
[00:27:08.000 --> 00:27:12.000]  被擄流亡就只是70年
[00:27:12.000 --> 00:27:16.000]  但對於像《但以理》、《末底改》
[00:27:16.000 --> 00:27:35.000]  這些散居海外的猶太人
[00:27:35.000 --> 00:27:41.000]  他們所經歷的被擄流散
[00:27:41.000 --> 00:27:46.000]  並不是70年,而是77490年
[00:27:46.000 --> 00:27:54.000]  歷史從公元前第六世紀一直帶到公元前第一世紀
[00:27:54.000 --> 00:28:02.000]  馬卡比王朝復興大衛的國度
[00:28:02.000 --> 00:28:04.000]  這一段歷史
[00:28:04.000 --> 00:28:08.000]  成為希伯來聖經的一部份
[00:28:08.000 --> 00:28:18.000]  大概的轉捩點是因為希臘帝國的興起
[00:28:18.000 --> 00:28:24.000]  公元前第四世紀結束之前
[00:28:24.000 --> 00:28:30.000]  巴勒斯坦不再受制於東方的帝國
[00:28:30.000 --> 00:28:34.000]  亞述、巴比倫和馬代波斯
[00:28:34.000 --> 00:28:38.000]  說來說去都是伊拉克和伊朗
[00:28:38.000 --> 00:28:46.000]  現在亞歷山大大帝的軍隊出現在水平線之上
[00:28:46.000 --> 00:28:51.000]  很快就席捲了整個當時的世界
[00:28:51.000 --> 00:28:57.000]  希臘是一個西方的帝國
[00:28:57.000 --> 00:29:00.000]  我們熟悉的帝國主義
[00:29:00.000 --> 00:29:04.000]  西方帝國來到巴勒斯坦
[00:29:04.000 --> 00:29:09.000]  與東方帝國最大的分別
[00:29:09.000 --> 00:29:15.000]  就是不單要求納粹和不要造反
[00:29:15.000 --> 00:29:25.000]  還有一個使命要改造這些落後甚至野蠻的文化
[00:29:25.000 --> 00:29:27.000]  新約聖經我們讀了很多
[00:29:27.000 --> 00:29:31.000]  不分希利利人
[00:29:31.000 --> 00:29:34.000]  當然下面那句你可以說是猶太人
[00:29:34.000 --> 00:29:41.000]  但其實應該接下去說的是化外人
[00:29:41.000 --> 00:29:44.000]  英文的翻譯是Barbarians
[00:29:44.000 --> 00:29:47.000]  不論你是中國人還是巴比倫人
[00:29:47.000 --> 00:29:51.000]  四大文明古國從來都沒有希臘
