
[00:00:00.000 --> 00:00:05.000]  讓我們一起在聆聽主導儀
[00:08:02.000 --> 00:08:04.000]  熟悉一下內容
[00:08:04.000 --> 00:08:06.000]  找到之後我們一起讀
[00:08:06.000 --> 00:08:10.000]  耶路撒冷啊
[00:08:10.000 --> 00:08:14.000]  你嘗殺害先知
[00:08:14.000 --> 00:08:18.000]  又用石頭打死那逢差遣到你這裡來的人
[00:08:18.000 --> 00:08:22.000]  我多次願意聚集你的兒女
[00:08:22.000 --> 00:08:27.000]  好像母雞把小雞聚集在翅膀底下
[00:08:27.000 --> 00:08:30.000]  只是你們不願意
[00:08:30.000 --> 00:08:35.000]  看啊你們的家成為方牆樓給你們
[00:08:35.000 --> 00:08:37.000]  我告訴你們
[00:08:37.000 --> 00:08:41.000]  從今以後你們不得再見我
[00:08:41.000 --> 00:08:43.000]  直等到你們說
[00:08:43.000 --> 00:08:48.000]  奉主明來的是應當稱重的
[00:08:48.000 --> 00:08:52.000]  這段聖經我相信大家會讀過
[00:08:52.000 --> 00:08:54.000]  不過不會太為異
[00:08:54.000 --> 00:08:58.000]  你會覺得好像似曾相識
[00:08:58.000 --> 00:09:01.000]  因為好像說到母雞怎樣保護小雞
[00:09:01.000 --> 00:09:05.000]  這些從小到大我們聽到的一些
[00:09:05.000 --> 00:09:07.000]  教導的語言
[00:09:07.000 --> 00:09:11.000]  但是內裡整段聖經我們又好像很無知
[00:09:11.000 --> 00:09:13.000]  他想說些什麼
[00:09:13.000 --> 00:09:15.000]  我們一起去看看這段聖經說些什麼
[00:09:15.000 --> 00:09:17.000]  前文說些什麼呢
[00:09:17.000 --> 00:09:20.000]  其實當我們如果翻看前文去看
[00:09:20.000 --> 00:09:24.000]  我們其實就討論過一個很重要的現象
[00:09:24.000 --> 00:09:28.000]  今天的基督徒所處在的世界
[00:09:28.000 --> 00:09:32.000]  我們好像被罪源完全全籠集
[00:09:32.000 --> 00:09:38.000]  這個世界罪惡好像已經成為主流
[00:09:38.000 --> 00:09:41.000]  基督徒如果要行公義的話
[00:09:41.000 --> 00:09:44.000]  或者要行合神心意的事情
[00:09:44.000 --> 00:09:46.000]  我相信可能你會覺得
[00:09:46.000 --> 00:09:50.000]  有時甚至被人覺得你是愚蠢
[00:09:50.000 --> 00:09:56.000]  因此基督徒好像在這個世界活在一個下風的狀態
[00:09:56.000 --> 00:10:00.000]  任由這個罪來摧殘我們
[00:10:00.000 --> 00:10:04.000]  罪惡在這個世界你不做它就會來搞你
[00:10:04.000 --> 00:10:11.000]  所以有人選擇去依仿著一些罪惡的權力去生存
[00:10:11.000 --> 00:10:17.000]  有人就在這些罪惡裡面頑強地去抵抗
[00:10:17.000 --> 00:10:20.000]  在這樣的情況之下
[00:10:20.000 --> 00:10:22.000]  我們作為基督徒應該怎樣呢
[00:10:22.000 --> 00:10:26.000]  是不是和罪去妥協讓我們活得好一點呢
[00:10:26.000 --> 00:10:29.000]  如果大家你會聽過有不少的信徒
[00:10:29.000 --> 00:10:32.000]  甚至是目者都這樣說過
[00:10:32.000 --> 00:10:36.000]  我們基督徒來的都是人
[00:10:36.000 --> 00:10:38.000]  人就可以怎樣呢
[00:10:38.000 --> 00:10:40.000]  人是軟弱一點的
[00:10:40.000 --> 00:10:42.000]  人於是乎可以怎樣呢
[00:10:42.000 --> 00:10:45.000]  犯下的罪都沒有什麼大問題的
[00:10:45.000 --> 00:10:47.000]  基督徒又怎樣呢
[00:10:47.000 --> 00:10:49.000]  都是人
[00:10:49.000 --> 00:10:51.000]  所以我們犯少少罪
[00:10:51.000 --> 00:10:54.000]  有時不太聽上帝的話
[00:10:54.000 --> 00:10:58.000]  或者讓我們生活過得順暢一點
[00:10:58.000 --> 00:11:02.000]  上主有恩典有憐憫
[00:11:02.000 --> 00:11:04.000]  聽不聽過這些說話
[00:11:04.000 --> 00:11:08.000]  所以在上課我們已經說過
[00:11:08.000 --> 00:11:11.000]  基督徒在縱使滿有罪惡的世界裡面
[00:11:11.000 --> 00:11:17.000]  甚至罪惡可以說是完全地控制著這個世界的狀態
[00:11:17.000 --> 00:11:22.000]  我們反而不應該去因此而辯懷
[00:11:22.000 --> 00:11:24.000]  或者自怨自艾
[00:11:24.000 --> 00:11:29.000]  就是這樣啦 基督徒就是這樣在這個世界受苦的
[00:11:29.000 --> 00:11:31.000]  這是另一種極端
[00:11:31.000 --> 00:11:34.000]  基督徒是受苦 基督徒是受罪惡的催逼
[00:11:34.000 --> 00:11:38.000]  但是基督徒在這個世界裡不是妥協
[00:11:38.000 --> 00:11:41.000]  也都不會坐以待斃
[00:11:41.000 --> 00:11:47.000]  因此耶穌在上文才剛剛說過
[00:11:47.000 --> 00:11:52.000]  祂的說話是必然到底去成就的
[00:11:52.000 --> 00:11:55.000]  天地都要廢去
[00:11:55.000 --> 00:12:00.000]  但是與祂所說的話必然成全
[00:12:00.000 --> 00:12:04.000]  因此我們作為信徒應該在聖靈的引導之下
[00:12:04.000 --> 00:12:09.000]  我們要不斷去打一場屬靈的仗
[00:12:09.000 --> 00:12:12.000]  這場仗不容易打
[00:12:12.000 --> 00:12:17.000]  但這場仗我們是一個不勝最終的遺憤
[00:12:17.000 --> 00:12:21.000]  這是上文我們所看到的
[00:12:21.000 --> 00:12:24.000]  來到今天這段聖經
[00:12:24.000 --> 00:12:31.000]  耶穌將他的心路歷程甚至將上帝的心思
[00:12:31.000 --> 00:12:34.000]  否白出來讓我們知道
[00:12:34.000 --> 00:12:37.000]  這是什麼樣的否白呢
[00:12:37.000 --> 00:12:41.000]  我們分開兩個大部分一起去看
[00:12:41.000 --> 00:12:45.000]  耶穌先否白的第一樣東西
[00:12:45.000 --> 00:12:48.000]  就是這幫人為什麼屢勸不改
[00:12:48.000 --> 00:12:51.000]  仍然要去潑逆
[00:12:51.000 --> 00:12:58.000]  是什麼原因這幫人不願意聽耶穌基督的勸勉
[00:12:58.000 --> 00:13:02.000]  而繼續去叛逆上帝呢
[00:13:02.000 --> 00:13:10.000]  從第37節裡就找到耶穌為這幫在作假的
[00:13:10.000 --> 00:13:16.000]  在潑逆神的人而作出一連串的否白
[00:13:16.000 --> 00:13:21.000]  不是單純說耶穌一廂情願來拯救我們
[00:13:21.000 --> 00:13:26.000]  很多信徒以為上帝不拯救我們是不行的
[00:13:26.000 --> 00:13:29.000]  於是我們一定要得到拯救
[00:13:29.000 --> 00:13:34.000]  所以上帝怎樣做都要說得差一點
[00:13:34.000 --> 00:13:37.000]  上帝要挾持我們得救
[00:13:37.000 --> 00:13:39.000]  是不是這樣的情況呢
[00:13:39.000 --> 00:13:41.000]  我們看看第37節
[00:13:41.000 --> 00:13:51.000]  第37節一開始說出了耶穌和父神怎樣關心人的疼痛
[00:13:51.000 --> 00:13:55.000]  牧師你說哪裡說到有種疼痛呢
[00:13:55.000 --> 00:13:57.000]  看第37節一開始
[00:13:57.000 --> 00:14:03.000]  耶路撒冷
[00:14:03.000 --> 00:14:13.000]  在聖經裡每逢一個名稱重複使用的時候
[00:14:13.000 --> 00:14:16.000]  你就要打醒十二分精神
[00:14:16.000 --> 00:14:20.000]  這是讀經的其中一個技巧
[00:14:20.000 --> 00:14:29.000]  每逢你見到聖經提出一個人名重複重疊使用
[00:14:29.000 --> 00:14:35.000]  顯露出上帝那份心情
[00:14:35.000 --> 00:14:42.000]  這些表現不只是在第37節發生過
[00:14:42.000 --> 00:14:50.000]  其實在整本聖經裡多次出現重複呼喚那個人的名稱
[00:14:50.000 --> 00:14:57.000]  是顯露出上帝對那個人的一種痛心
[00:14:57.000 --> 00:15:05.000]  耶路撒冷在聖經裡是以一個女性的角度去描述的
[00:15:05.000 --> 00:15:11.000]  所以如果大家在加拿大應該都會英文
[00:15:11.000 --> 00:15:17.000]  英文有一個文法
[00:15:17.000 --> 00:15:22.000]  每逢寫到一個城市或者一個國家的時候
[00:15:22.000 --> 00:15:27.000]  我們會用什麼代名詞去用呢
[00:15:27.000 --> 00:15:31.000]  用女性來形容
[00:15:31.000 --> 00:15:35.000]  同樣道理在這段聖經裡
[00:15:35.000 --> 00:15:38.000]  從文法裡就看到
[00:15:38.000 --> 00:15:45.000]  希臘人將耶路撒冷形容為一個女兒的身份
[00:15:45.000 --> 00:15:48.000]  所以大家這種觀念
[00:15:48.000 --> 00:15:52.000]  偶爾就會聽到新聞說
[00:15:52.000 --> 00:15:56.000]  以色列是哪個國家的女兒
[00:15:56.000 --> 00:15:59.000]  是這樣的說法
[00:15:59.000 --> 00:16:05.000]  女兒的意思就是一個被照顧很關懷的對象
[00:16:05.000 --> 00:16:15.000]  連續重用耶路撒冷兩次呼喚這個女性
[00:16:15.000 --> 00:16:18.000]  是讓上帝覺得責心的
[00:16:18.000 --> 00:16:22.000]  聖經有什麼地方有女兒的使用呢
[00:16:22.000 --> 00:16:28.000]  例如我們看你們的程序表裡記載的那些例子
[00:16:28.000 --> 00:16:31.000]  撒姆爾基下第十八章第三十三節
[00:16:31.000 --> 00:16:33.000]  在這段聖經裡說
[00:16:33.000 --> 00:16:35.000]  我而阿沙隆
[00:16:35.000 --> 00:16:38.000]  我而我而阿沙隆
[00:16:38.000 --> 00:16:47.000]  是記載當年大衛看到阿沙隆那種叛逆甚至下場
[00:16:47.000 --> 00:16:50.000]  於是乎他說出
[00:16:50.000 --> 00:16:52.000]  在這樣的情況下
[00:16:52.000 --> 00:16:55.000]  寧願大衛替阿沙隆死
[00:16:55.000 --> 00:16:58.000]  都不想阿沙隆死
[00:16:58.000 --> 00:17:01.000]  最漂亮在這節聖經裡
[00:17:01.000 --> 00:17:05.000]  開首用兩個我而我而
[00:17:05.000 --> 00:17:09.000]  結尾也用我而我而
[00:17:09.000 --> 00:17:16.000]  充分反映出大衛對阿沙隆叛逆的那種攻擊
[00:17:16.000 --> 00:17:19.000]  除此之外
[00:17:19.000 --> 00:17:23.000]  上帝甚至用到另一個陳述
[00:17:23.000 --> 00:17:27.000]  在這個列王紀上十三章第三節
[00:17:27.000 --> 00:17:30.000]  耶和華神向著彈說
[00:17:30.000 --> 00:17:32.000]  彈啊彈啊
[00:17:32.000 --> 00:17:34.000]  耶和華如此說
[00:17:34.000 --> 00:17:36.000]  大衛迦勒必生一個兒子
[00:17:36.000 --> 00:17:38.000]  名叫約西亞
[00:17:38.000 --> 00:17:40.000]  他必將休彈的祭司
[00:17:40.000 --> 00:17:42.000]  就是在你上面燒香的
[00:17:42.000 --> 00:17:44.000]  殺在你上面的人的骨頭
[00:17:44.000 --> 00:17:46.000]  也必燒在你上面
[00:17:46.000 --> 00:17:49.000]  同樣用一個重疊的陳述
[00:17:49.000 --> 00:17:51.000]  說彈啊彈啊
[00:17:51.000 --> 00:17:56.000]  上帝在這段聖經裡充分反映出
[00:17:56.000 --> 00:17:59.000]  以色列民怎樣毀壞
[00:17:59.000 --> 00:18:01.000]  或者甚至用一個說法
[00:18:01.000 --> 00:18:04.000]  用神的彈來向上帝
[00:18:04.000 --> 00:18:07.000]  作出一些錯誤的行為
[00:18:07.000 --> 00:18:09.000]  這個圖畫更加親近於
[00:18:09.000 --> 00:18:11.000]  或者貼近於我們所看的
[00:18:11.000 --> 00:18:15.000]  耶穌時代耶路撒冷裡
[00:18:15.000 --> 00:18:18.000]  文士祭司法尼塞人等等
[00:18:18.000 --> 00:18:21.000]  這些群體宗教領袖
[00:18:21.000 --> 00:18:28.000]  怎樣來利用宗教的手段
[00:18:28.000 --> 00:18:33.000]  特別是聖殿來謀取自己個人榮辱
[00:18:33.000 --> 00:18:36.000]  牧師還有沒有?
[00:18:36.000 --> 00:18:38.000]  有很多
[00:18:38.000 --> 00:18:42.000]  如果你看耶尼米書第22章第29節
[00:18:42.000 --> 00:18:43.000]  裡面這樣說
[00:18:43.000 --> 00:18:45.000]  地啊地啊地啊
[00:18:45.000 --> 00:18:47.000]  當聽耶華的話
[00:18:47.000 --> 00:18:52.000]  為什麼耶華在耶路米書第22章第29節被呼喚三次呢?
[00:18:52.000 --> 00:18:54.000]  因為當時以色列民
[00:18:54.000 --> 00:19:00.000]  在耶華所賜的應許地之上犯罪眾多
[00:19:00.000 --> 00:19:04.000]  連地都被牽連
[00:19:04.000 --> 00:19:08.000]  《老家福音》新約聖經
[00:19:08.000 --> 00:19:13.000]  蜀貳10章41節
[00:19:13.000 --> 00:19:16.000]  在聖經耶穌回答
[00:19:16.000 --> 00:19:19.000]  馬大在投訴
[00:19:19.000 --> 00:19:21.000]  或者不是應該投訴的
[00:19:21.000 --> 00:19:23.000]  原文的準確的翻譯
[00:19:23.000 --> 00:19:28.000]  馬大其實是想將他妹妹瑪利亞
[00:19:28.000 --> 00:19:32.000]  放在同一個位置裡一起去服事主
[00:19:32.000 --> 00:19:34.000]  馬大其實是一個善意
[00:19:34.000 --> 00:19:39.000]  但耶穌對於他這個善意的理解
[00:19:39.000 --> 00:19:42.000]  有些地方需要馬大明白
[00:19:42.000 --> 00:19:44.000]  所以耶穌這樣說
[00:19:44.000 --> 00:19:51.000]  馬大你為許多的義思慮煩擾
[00:19:51.000 --> 00:19:54.000]  但是不可少的只有一件
[00:19:54.000 --> 00:19:57.000]  瑪利亞已經選擇那上好的福分
[00:19:57.000 --> 00:20:00.000]  是不能奪去的
[00:20:00.000 --> 00:20:02.000]  耶穌不是罵馬大
[00:20:02.000 --> 00:20:06.000]  不是因此要抬舉瑪利亞
[00:20:06.000 --> 00:20:09.000]  而是告訴馬大
[00:20:09.000 --> 00:20:13.000]  我們在整個屬靈的侍奉裡
[00:20:13.000 --> 00:20:17.000]  不只是做一些事
[00:20:17.000 --> 00:20:21.000]  這是一個很好的學習
[00:20:21.000 --> 00:20:23.000]  今天回教會為了什麼呢?
[00:20:23.000 --> 00:20:26.000]  教會有些朋友讓你和他崇拜完
[00:20:26.000 --> 00:20:28.000]  然後去喝茶
[00:20:28.000 --> 00:20:29.000]  或者團聚的時候
[00:20:29.000 --> 00:20:31.000]  可以搞一些吃喝玩樂的聚會呢?
[00:20:31.000 --> 00:20:34.000]  不是
[00:20:34.000 --> 00:20:37.000]  教會最重要的特色
[00:20:37.000 --> 00:20:41.000]  就是和上帝的子民一同
[00:20:41.000 --> 00:20:46.000]  在上帝面前團聚
[00:20:46.000 --> 00:20:48.000]  耶穌在此指出
[00:20:48.000 --> 00:20:50.000]  馬大你的服侍
[00:20:50.000 --> 00:20:52.000]  沒錯我看到你的好處
[00:20:52.000 --> 00:20:56.000]  但是你應該和瑪利亞一樣
[00:20:56.000 --> 00:21:00.000]  重視和主團體的主題
[00:21:00.000 --> 00:21:03.000]  牧師這麼多的
[00:21:03.000 --> 00:21:08.000]  還有路加福音第22章第31節
[00:21:08.000 --> 00:21:10.000]  耶穌的大弟子
[00:21:10.000 --> 00:21:16.000]  門徒當中作為領袖的西門彼得
[00:21:16.000 --> 00:21:18.000]  我們在這段聖經
[00:21:18.000 --> 00:21:22.000]  耶穌直接對當時的西門彼得
[00:21:22.000 --> 00:21:25.000]  用回他原本的名稱西門
[00:21:25.000 --> 00:21:28.000]  他說西門啊西門啊
[00:21:28.000 --> 00:21:30.000]  撒旦想要得著你們
[00:21:30.000 --> 00:21:33.000]  好像西門像西物一樣
[00:21:33.000 --> 00:21:36.000]  但我已經為你祈求
[00:21:36.000 --> 00:21:39.000]  叫你不至失了信心
[00:21:39.000 --> 00:21:43.000]  你回頭以後要堅固你的弟兄
[00:21:43.000 --> 00:21:48.000]  耶穌在這段聖經一方面覺得責心
[00:21:48.000 --> 00:21:51.000]  西門即是彼得
[00:21:51.000 --> 00:21:55.000]  他用回他的名稱稱呼他重諜使用
[00:21:55.000 --> 00:21:58.000]  告訴我們西門當時處於
[00:21:58.000 --> 00:22:02.000]  一個靈性墮落的狀態
[00:22:02.000 --> 00:22:05.000]  但基督徒不要怕墮落
[00:22:05.000 --> 00:22:06.000]  上次我們已經說過
[00:22:06.000 --> 00:22:09.000]  我們在上主裡面有時候會做錯事
[00:22:09.000 --> 00:22:11.000]  不要覺得只是shameful
[00:22:11.000 --> 00:22:14.000]  不要覺得不好意思好與不是
[00:22:14.000 --> 00:22:17.000]  而是讓我們可以回到上帝面前
[00:22:17.000 --> 00:22:20.000]  重新得力的機會
[00:22:20.000 --> 00:22:21.000]  所以耶穌在這裏說
[00:22:21.000 --> 00:22:26.000]  西門西門撒旦想要擄掠你們
[00:22:26.000 --> 00:22:30.000]  如西一樣西物一樣是什麼意思
[00:22:30.000 --> 00:22:33.000]  使你沒有安定的情緒
[00:22:33.000 --> 00:22:36.000]  沒有安定的靈性
[00:22:36.000 --> 00:22:39.000]  浮浮游游此是而非
[00:22:39.000 --> 00:22:41.000]  覺得好像信不信
[00:22:41.000 --> 00:22:43.000]  我是真信主還是不是真信主
[00:22:43.000 --> 00:22:45.000]  在這個猶疑之下
[00:22:45.000 --> 00:22:48.000]  耶穌說我為你祈求
[00:22:48.000 --> 00:22:50.000]  使你不會失去信心
[00:22:50.000 --> 00:22:53.000]  縱使你墮落
[00:22:53.000 --> 00:22:55.000]  不過你會回頭
[00:22:55.000 --> 00:23:00.000]  請你回頭的時候就堅固你的弟兄
[00:23:00.000 --> 00:23:01.000]  弟兄姊妹
[00:23:01.000 --> 00:23:07.000]  耶穌沒有期望我們每一個長期是一個屬靈超人
[00:23:07.000 --> 00:23:10.000]  就算我做牧師
[00:23:10.000 --> 00:23:12.000]  都會有墮落的時間
[00:23:12.000 --> 00:23:14.000]  都會有犯錯的時間
[00:23:14.000 --> 00:23:15.000]  在這裏我預先說明
[00:23:15.000 --> 00:23:18.000]  請你如果見到我墮落犯錯的時候
[00:23:18.000 --> 00:23:23.000]  用愛心去鼓勵我回來
[00:23:23.000 --> 00:23:25.000]  當你回來的時候
