
[00:00:00.000 --> 00:00:06.000]  請我們再一次重新討論這句話
[00:08:29.000 --> 00:08:33.000]  阿里是一個自戀狂
[00:08:33.000 --> 00:08:35.000]  反社會主義性格的人
[00:08:35.000 --> 00:08:41.000]  Narcissistic and Antisocial Personality Disorder
[00:08:41.000 --> 00:08:43.000]  在他的手裡
[00:08:43.000 --> 00:08:46.000]  他的子女是最慘的
[00:08:46.000 --> 00:08:49.000]  他的家人最慘
[00:08:49.000 --> 00:08:51.000]  其實在另一方面我們來看看
[00:08:51.000 --> 00:08:54.000]  在歷史裡面,有多少人好像阿里那樣的人
[00:08:54.000 --> 00:08:57.000]  多少是一些自戀狂的人
[00:08:57.000 --> 00:09:00.000]  多少是一些以為他自己認識的權
[00:09:00.000 --> 00:09:01.000]  名字
[00:09:01.000 --> 00:09:04.000]  對他來說是很重要的東西
[00:09:04.000 --> 00:09:06.000]  多少是政治家
[00:09:06.000 --> 00:09:08.000]  多少是教會裡面的牧師
[00:09:08.000 --> 00:09:12.000]  多少是,譬如我們三藩市占中士大家聽過
[00:09:12.000 --> 00:09:14.000]  就是這些人
[00:09:14.000 --> 00:09:16.000]  但回想起來
[00:09:16.000 --> 00:09:21.000]  其實我們每個人心底裡都有對權的慾望
[00:09:21.000 --> 00:09:22.000]  對名字的慾望
[00:09:22.000 --> 00:09:24.000]  對錢的慾望
[00:09:24.000 --> 00:09:27.000]  耶穌早已經告訴你
[00:09:27.000 --> 00:09:29.000]  耶穌在這裡
[00:09:29.000 --> 00:09:31.000]  在路加夫音
[00:09:31.000 --> 00:09:34.000]  很奇怪,剛才我們讀了一段聖經
[00:09:34.000 --> 00:09:37.000]  三段好像沒有那一間的東西就結合在一起
[00:09:37.000 --> 00:09:39.000]  都不知道他說什麼
[00:09:39.000 --> 00:09:42.000]  耶穌突然無緣無故問一個問題
[00:09:42.000 --> 00:09:47.000]  大衛,你們說耶穌是大衛的子孫
[00:09:47.000 --> 00:09:50.000]  聖經又說,詩篇又說
[00:09:50.000 --> 00:09:52.000]  我主對我主說
[00:09:52.000 --> 00:09:55.000]  那一張詩篇就放在椅子上
[00:09:55.000 --> 00:09:57.000]  他究竟耶穌想說什麼
[00:09:57.000 --> 00:09:59.000]  然後他就跳去說
[00:09:59.000 --> 00:10:02.000]  然後就說另外一個問題
[00:10:02.000 --> 00:10:05.000]  完全跟這個完全沒有關係
[00:10:05.000 --> 00:10:11.000]  然後就說寡婦兩個童前去那裡
[00:10:11.000 --> 00:10:15.000]  究竟耶穌想說什麼
[00:10:15.000 --> 00:10:18.000]  或者我們詳細來看看這段聖經
[00:10:18.000 --> 00:10:21.000]  這段聖經在我們今天這個世界裡面
[00:10:21.000 --> 00:10:23.000]  是非常重要的
[00:10:23.000 --> 00:10:25.000]  在未看這段聖經之前
[00:10:25.000 --> 00:10:27.000]  我們首先要知道
[00:10:27.000 --> 00:10:32.000]  究竟這段聖經的上文下理是說什麼
[00:10:32.000 --> 00:10:34.000]  就是說路加夫音20章
[00:10:34.000 --> 00:10:37.000]  第一節至40節是說什麼
[00:10:37.000 --> 00:10:41.000]  然後在一個大的上文下理之中
[00:10:41.000 --> 00:10:43.000]  再來看這三段聖經
[00:10:43.000 --> 00:10:46.000]  我們才會明白究竟耶穌想說什麼
[00:10:46.000 --> 00:10:48.000]  路加夫音20章
[00:10:48.000 --> 00:10:50.000]  由1節至40節
[00:10:50.000 --> 00:10:53.000]  我們發覺有兩個很重要的主題
[00:10:53.000 --> 00:10:57.000]  這兩個重要的主題是非常非常重要
[00:10:57.000 --> 00:10:59.000]  第一個主題是說權並的問題
[00:10:59.000 --> 00:11:02.000]  一開始第一節至第八節
[00:11:02.000 --> 00:11:04.000]  那些文士和祭司就來問耶穌
[00:11:04.000 --> 00:11:06.000]  去挑戰耶穌
[00:11:06.000 --> 00:11:08.000]  你憑什麼去做這些事
[00:11:08.000 --> 00:11:11.000]  耶穌剛剛清理了聖殿的時候
[00:11:11.000 --> 00:11:14.000]  那些文士就說你憑什麼權並
[00:11:14.000 --> 00:11:16.000]  by what authority
[00:11:16.000 --> 00:11:17.000]  你憑什麼的
[00:11:17.000 --> 00:11:21.000]  你用什麼權並去做這些事
[00:11:21.000 --> 00:11:25.000]  於是耶穌就
[00:11:25.000 --> 00:11:31.000]  是說權的問題
[00:11:31.000 --> 00:11:33.000]  去挑戰耶穌
[00:11:33.000 --> 00:11:35.000]  挑戰耶穌你用什麼權
[00:11:35.000 --> 00:11:36.000]  你有什麼權去這麼做
[00:11:36.000 --> 00:11:38.000]  接著第二段第九節至十九節
[00:11:38.000 --> 00:11:40.000]  耶穌就說那個
[00:11:40.000 --> 00:11:43.000]  惡緣婦的故事
[00:11:43.000 --> 00:11:45.000]  耶穌說到一個比喻
[00:11:45.000 --> 00:11:48.000]  有一個緣婦開設了葡萄園
[00:11:48.000 --> 00:11:51.000]  租葡萄園的人來收租
[00:11:51.000 --> 00:11:52.000]  他就趕人走了
[00:11:52.000 --> 00:11:54.000]  第二個來收租就趕人走了
[00:11:54.000 --> 00:11:56.000]  那個緣婦就派兒子去
[00:11:56.000 --> 00:11:59.000]  連兒子都殺了
[00:11:59.000 --> 00:12:01.000]  這段聖經是說什麼
[00:12:01.000 --> 00:12:03.000]  這段聖經又是說權的問題
[00:12:03.000 --> 00:12:05.000]  這些緣婦
[00:12:05.000 --> 00:12:07.000]  這些租緣婦的人
[00:12:07.000 --> 00:12:09.000]  他們想我有權
[00:12:09.000 --> 00:12:11.000]  你兒子來嗎 我殺了你
[00:12:11.000 --> 00:12:14.000]  接著耶穌說完這個之後
[00:12:14.000 --> 00:12:15.000]  我告訴你
[00:12:15.000 --> 00:12:17.000]  那個緣婦會帶來
[00:12:17.000 --> 00:12:20.000]  去殺了這些所有的
[00:12:20.000 --> 00:12:21.000]  害她兒子的人
[00:12:21.000 --> 00:12:23.000]  接著耶穌就要解釋
[00:12:23.000 --> 00:12:25.000]  他為什麼說這段聖經
[00:12:25.000 --> 00:12:29.000]  他說那石頭吊在誰的身上誰就跌爛
[00:12:29.000 --> 00:12:32.000]  耶穌就說到原來這個緣婦的兒子
[00:12:32.000 --> 00:12:34.000]  就好像聖經裡面所說的
[00:12:34.000 --> 00:12:36.000]  匠人所棄的石頭一樣
[00:12:36.000 --> 00:12:38.000]  這個石頭誰碰到他就要
[00:12:38.000 --> 00:12:40.000]  全部完全碎了
[00:12:40.000 --> 00:12:42.000]  又是說權的問題
[00:12:42.000 --> 00:12:43.000]  真正的權是什麼
[00:12:43.000 --> 00:12:45.000]  不是這幫緣婦
[00:12:45.000 --> 00:12:46.000]  不是懶死這幫緣婦
[00:12:46.000 --> 00:12:47.000]  不是這個世界裡面的人
[00:12:47.000 --> 00:12:49.000]  而是個個愛子耶穌
[00:12:49.000 --> 00:12:52.000]  誰碰到他就好像匠人所棄的石頭
[00:12:52.000 --> 00:12:54.000]  那個才是真正的權
[00:12:54.000 --> 00:12:56.000]  接著第三段說什麼
[00:12:56.000 --> 00:12:57.000]  說該殺
[00:12:57.000 --> 00:13:00.000]  該殺的人就問耶穌
[00:13:00.000 --> 00:13:03.000]  我們應不應該交稅給該殺
[00:13:03.000 --> 00:13:05.000]  耶穌就說屬該殺的物就歸該殺
[00:13:05.000 --> 00:13:08.000]  屬神的物就歸神
[00:13:08.000 --> 00:13:09.000]  表面上好像說
[00:13:09.000 --> 00:13:11.000]  有些東西是該殺的
[00:13:11.000 --> 00:13:13.000]  有些是屬神的
[00:13:13.000 --> 00:13:14.000]  但其實耶穌的意思是
[00:13:14.000 --> 00:13:16.000]  所有東西都是屬神的
[00:13:16.000 --> 00:13:18.000]  甚至該殺之所以做到皇帝
[00:13:18.000 --> 00:13:19.000]  都是上帝的
[00:13:19.000 --> 00:13:21.000]  又是說權的問題
[00:13:21.000 --> 00:13:23.000]  又是權的問題
[00:13:23.000 --> 00:13:25.000]  所以我們看到
[00:13:25.000 --> 00:13:27.000]  整斷聖經
[00:13:27.000 --> 00:13:32.000]  所有的重點是權並
[00:13:32.000 --> 00:13:33.000]  除了這個之外
[00:13:33.000 --> 00:13:34.000]  我們還有看到
[00:13:34.000 --> 00:13:37.000]  第二個很重要的主題
[00:13:37.000 --> 00:13:39.000]  它說兩個不同的世界
[00:13:39.000 --> 00:13:41.000]  第一個世界是現在的世界
[00:13:41.000 --> 00:13:43.000]  第二個世界是將來的世界
[00:13:43.000 --> 00:13:45.000]  神的世界
[00:13:45.000 --> 00:13:48.000]  兩個世界是不同的世界
[00:13:48.000 --> 00:13:53.000]  耶穌被挑戰的時候
[00:13:53.000 --> 00:13:55.000]  耶穌就問那些猶太人一個問題
[00:13:55.000 --> 00:13:57.000]  問他們什麼問題
[00:13:57.000 --> 00:13:59.000]  約翰的洗禮是從天上來
[00:13:59.000 --> 00:14:01.000]  就是從人間來
[00:14:01.000 --> 00:14:03.000]  有兩個不同的世界
[00:14:03.000 --> 00:14:05.000]  究竟約翰的洗禮
[00:14:05.000 --> 00:14:07.000]  是從人間的權
[00:14:07.000 --> 00:14:09.000]  還是從天上來的權呢
[00:14:09.000 --> 00:14:11.000]  兩個不同的世界
[00:14:11.000 --> 00:14:13.000]  接著耶穌是回答這些
[00:14:13.000 --> 00:14:15.000]  殺到那個人問的問題
[00:14:15.000 --> 00:14:17.000]  就是說
[00:14:17.000 --> 00:14:21.000]  有一個人娶了太太
[00:14:21.000 --> 00:14:23.000]  但未有兒子
[00:14:23.000 --> 00:14:25.000]  兒子就自己死了
[00:14:25.000 --> 00:14:27.000]  根據猶太人的法例
[00:14:27.000 --> 00:14:31.000]  他弟弟就要娶嫂子做太太
[00:14:31.000 --> 00:14:33.000]  誰知娶了之後沒多久
[00:14:33.000 --> 00:14:35.000]  未有兒子他又死了
[00:14:35.000 --> 00:14:37.000]  第四個月娶了他
[00:14:37.000 --> 00:14:39.000]  第五個月娶了他
[00:14:39.000 --> 00:14:41.000]  第六個月娶了他
[00:14:41.000 --> 00:14:43.000]  第七個娶了他
[00:14:43.000 --> 00:14:45.000]  結果全部都死了
[00:14:45.000 --> 00:14:47.000]  太太也死了
[00:14:47.000 --> 00:14:49.000]  殺到那個人就問耶穌的問題
[00:14:49.000 --> 00:14:51.000]  上了天堂
[00:14:51.000 --> 00:14:53.000]  如果有復活
[00:14:53.000 --> 00:14:55.000]  誰才是他的丈夫
[00:14:55.000 --> 00:14:57.000]  耶穌就說
[00:14:57.000 --> 00:14:59.000]  你們完全搞錯
[00:14:59.000 --> 00:15:01.000]  因為他將這個世界
[00:15:01.000 --> 00:15:03.000]  他以為將這個世界延續
[00:15:03.000 --> 00:15:05.000]  將來的世界延續
[00:15:05.000 --> 00:15:07.000]  是現在這個世界延續
[00:15:07.000 --> 00:15:09.000]  這是大錯大錯
[00:15:09.000 --> 00:15:11.000]  耶穌說你不能用現在這個世界
[00:15:11.000 --> 00:15:13.000]  比喻復活的世界
[00:15:13.000 --> 00:15:15.000]  那個是一個完全新天新地
[00:15:15.000 --> 00:15:17.000]  兩個是
[00:15:17.000 --> 00:15:19.000]  不可以
[00:15:19.000 --> 00:15:21.000]  一個不是一個延續
[00:15:21.000 --> 00:15:23.000]  有很多人問這些問題
[00:15:23.000 --> 00:15:25.000]  一樣,好像我上次說到
[00:15:25.000 --> 00:15:27.000]  上天堂常常唱歌
[00:15:27.000 --> 00:15:29.000]  我們唱15分鐘
[00:15:29.000 --> 00:15:31.000]  我們也不唱
[00:15:31.000 --> 00:15:33.000]  天天唱歌唱的時候
[00:15:33.000 --> 00:15:35.000]  就很悶死
[00:15:35.000 --> 00:15:37.000]  你的錯,你是將現在這個世界
[00:15:37.000 --> 00:15:39.000]  轉移到將來的世界
[00:15:39.000 --> 00:15:41.000]  以為將來的世界
[00:15:41.000 --> 00:15:43.000]  是現在這個世界延續
[00:15:43.000 --> 00:15:45.000]  不對的
[00:15:45.000 --> 00:15:47.000]  穆斯是否說將來世界
[00:15:47.000 --> 00:15:49.000]  不用唱歌,又不是
[00:15:49.000 --> 00:15:51.000]  總之是很享受的唱歌
[00:15:51.000 --> 00:15:53.000]  就算你現在唱得不好,走音
[00:15:53.000 --> 00:15:55.000]  將來一定會很美妙
[00:15:55.000 --> 00:15:57.000]  因為是一個俗新的世界,完全不同
[00:15:57.000 --> 00:15:59.000]  所以我們看到
[00:15:59.000 --> 00:16:01.000]  整個路加福音
[00:16:01.000 --> 00:16:03.000]  第一節至到四十節裡面
[00:16:03.000 --> 00:16:05.000]  是兩個鮮明的主題
[00:16:05.000 --> 00:16:07.000]  第一個是權
[00:16:07.000 --> 00:16:09.000]  第二個是兩個世界
[00:16:09.000 --> 00:16:11.000]  現在這個世界和將來的世界
[00:16:11.000 --> 00:16:15.000]  或者我們用
[00:16:15.000 --> 00:16:17.000]  或者大家可能會問什麼現在的世界將來的世界
[00:16:17.000 --> 00:16:19.000]  或者我試試用另外一個角度去看
[00:16:19.000 --> 00:16:21.000]  什麼叫現實
[00:16:21.000 --> 00:16:25.000]  我們每一個基督徒
[00:16:25.000 --> 00:16:27.000]  都會在兩個不同的世界裡面
[00:16:27.000 --> 00:16:29.000]  我們看現實
[00:16:29.000 --> 00:16:31.000]  和世界上的人看現實是不同的
[00:16:31.000 --> 00:16:33.000]  首先是現在這個世界
[00:16:33.000 --> 00:16:35.000]  這個世界是什麼
[00:16:35.000 --> 00:16:37.000]  你一想到就說
[00:16:37.000 --> 00:16:39.000]  我要回家又要掃地
[00:16:39.000 --> 00:16:41.000]  我要洗廁所
[00:16:41.000 --> 00:16:43.000]  我明天又要上班
[00:16:43.000 --> 00:16:45.000]  我又要面對老闆
[00:16:45.000 --> 00:16:47.000]  又要交地稅
[00:16:47.000 --> 00:16:49.000]  不知為什麼連年地稅都加
[00:16:49.000 --> 00:16:51.000]  人家說鬼叫你
[00:16:51.000 --> 00:16:53.000]  在
[00:16:53.000 --> 00:16:55.000]  Proposition Six
[00:16:55.000 --> 00:16:57.000]  說不
[00:16:57.000 --> 00:16:59.000]  搞成你地稅不是晚加
[00:16:59.000 --> 00:17:01.000]  這個是現實的世界
[00:17:01.000 --> 00:17:03.000]  有生老病死
[00:17:03.000 --> 00:17:05.000]  有得失
[00:17:05.000 --> 00:17:07.000]  成敗
[00:17:07.000 --> 00:17:09.000]  用保羅所講我們是
[00:17:09.000 --> 00:17:11.000]  地上的象棚
[00:17:11.000 --> 00:17:13.000]  這個象棚是
[00:17:13.000 --> 00:17:15.000]  勞苦嘆息
[00:17:15.000 --> 00:17:17.000]  這個是現實的世界
[00:17:17.000 --> 00:17:19.000]  但聖經裡講到有另外一個世界
[00:17:19.000 --> 00:17:21.000]  保羅就說
[00:17:21.000 --> 00:17:23.000]  我們不是憑
[00:17:23.000 --> 00:17:25.000]  眼見
[00:17:25.000 --> 00:17:27.000]  我們是憑信
[00:17:27.000 --> 00:17:29.000]  我們的現實
[00:17:29.000 --> 00:17:31.000]  不是眼看到
[00:17:31.000 --> 00:17:33.000]  我們現實是看到上帝的
[00:17:33.000 --> 00:17:35.000]  應許是什麼
[00:17:35.000 --> 00:17:37.000]  上帝為我們聽的應許是什麼
[00:17:37.000 --> 00:17:39.000]  那個才是真正的現實
[00:17:39.000 --> 00:17:41.000]  如果我們明白了
[00:17:41.000 --> 00:17:43.000]  這兩個
[00:17:43.000 --> 00:17:45.000]  重點的時候我們再來
[00:17:45.000 --> 00:17:47.000]  看一段聖經就會不同
[00:17:47.000 --> 00:17:49.000]  首先我們看看第41節
[00:17:49.000 --> 00:17:51.000]  至44節
[00:17:51.000 --> 00:17:53.000]  權的問題
[00:17:53.000 --> 00:17:55.000]  耶穌對他們說
[00:17:55.000 --> 00:17:57.000]  人怎麼說
[00:17:57.000 --> 00:17:59.000]  基督是大衛的子孫呢
[00:17:59.000 --> 00:18:01.000]  書邊上大衛自己說
[00:18:01.000 --> 00:18:03.000]  主對我說你坐在我的右邊
[00:18:03.000 --> 00:18:05.000]  讓我使我的仇敵坐你的腳椅
[00:18:05.000 --> 00:18:07.000]  大衛既稱
[00:18:07.000 --> 00:18:09.000]  他為主
[00:18:09.000 --> 00:18:11.000]  他怎麼又是大衛的子孫呢
[00:18:11.000 --> 00:18:13.000]  首先我們解決
[00:18:13.000 --> 00:18:15.000]  一個問題
[00:18:15.000 --> 00:18:17.000]  耶穌就是說
[00:18:17.000 --> 00:18:19.000]  耶穌對他們說
[00:18:19.000 --> 00:18:21.000]  他們是什麼人
[00:18:21.000 --> 00:18:23.000]  如果你看一看馬太福音和馬可福音
[00:18:23.000 --> 00:18:25.000]  你就會知道
[00:18:25.000 --> 00:18:27.000]  他們是指那些民事
[00:18:27.000 --> 00:18:29.000]  和法理賽人
[00:18:29.000 --> 00:18:31.000]  甚至是包括
[00:18:31.000 --> 00:18:33.000]  那些薩都哥人
[00:18:33.000 --> 00:18:35.000]  耶穌是對著
[00:18:35.000 --> 00:18:37.000]  這幫反對他的人
[00:18:37.000 --> 00:18:39.000]  那些法理賽人、那些民事
[00:18:39.000 --> 00:18:41.000]  薩都哥人說這番說話
[00:18:41.000 --> 00:18:43.000]  這些人是
[00:18:43.000 --> 00:18:45.000]  為什麼來找耶穌
[00:18:45.000 --> 00:18:47.000]  因為他挑戰耶穌的權兵
[00:18:47.000 --> 00:18:49.000]  他挑戰耶穌的權兵
[00:18:49.000 --> 00:18:51.000]  尤其是薩都哥人
[00:18:51.000 --> 00:18:53.000]  問耶穌這個
[00:18:53.000 --> 00:18:55.000]  復活的問題的時候
[00:18:55.000 --> 00:18:57.000]  就挑戰說你以為你會解救藥聖經
