
[00:00:00.000 --> 00:00:09.380]  而這個獸就有形象,是用炮,紅的腳,是獅子
[00:05:45.040 --> 00:05:48.040]  接著他又掌握人心
[00:05:48.040 --> 00:05:49.040]  又侵略其他人
[00:05:49.040 --> 00:05:50.040]  所以有人說
[00:05:50.040 --> 00:05:55.040]  有可能他是敵基督
[00:05:55.040 --> 00:05:57.040]  究竟誰是這樣呢?
[00:05:57.040 --> 00:06:02.040]  要吻合所記載的那種能力
[00:06:02.040 --> 00:06:07.040]  在末世耶穌基督出來的時候
[00:06:07.040 --> 00:06:10.040]  他迷惑的能力是很大的
[00:06:10.040 --> 00:06:12.040]  所以有人就說
[00:06:12.040 --> 00:06:13.040]  希特拉未必是這個仇
[00:06:13.040 --> 00:06:15.040]  因為希特拉也不是全球
[00:06:15.040 --> 00:06:17.040]  只是歐洲
[00:06:17.040 --> 00:06:19.040]  甚至教皇也未必是
[00:06:19.040 --> 00:06:22.040]  因為他是要騙倒全世界
[00:06:22.040 --> 00:06:24.040]  他有很大的能力
[00:06:24.040 --> 00:06:27.040]  所以我們就去問
[00:06:27.040 --> 00:06:30.040]  那誰是敵基督呢?
[00:06:30.040 --> 00:06:35.040]  究竟敵基督能夠制服各國
[00:06:35.040 --> 00:06:38.040]  究竟是誰呢?
[00:06:38.040 --> 00:06:41.040]  好了
[00:06:41.040 --> 00:06:43.040]  敵基督是個仇
[00:06:43.040 --> 00:06:44.040]  仇又指什麼?
[00:06:44.040 --> 00:06:46.040]  七頭十角的仇
[00:06:46.040 --> 00:06:47.040]  是敵基督
[00:06:47.040 --> 00:06:51.040]  在背後魔鬼又說了些話
[00:06:51.040 --> 00:06:55.040]  我們就要將他和耶穌基督比較一下
[00:06:55.040 --> 00:07:00.040]  敵基督和耶穌基督很多相似
[00:07:00.040 --> 00:07:04.040]  敵基督有十個冠冕
[00:07:04.040 --> 00:07:06.040]  而在耶穌基督也記載
[00:07:06.040 --> 00:07:09.040]  其實是帶著很多冠冕
[00:07:09.040 --> 00:07:13.040]  他有龍的能力
[00:07:13.040 --> 00:07:15.040]  他受了死
[00:07:15.040 --> 00:07:17.040]  又醫好了
[00:07:17.040 --> 00:07:19.040]  在啟示中記載
[00:07:19.040 --> 00:07:21.040]  基督在寶座那裏
[00:07:21.040 --> 00:07:23.040]  也曾經被殺
[00:07:23.040 --> 00:07:25.040]  也好起來了
[00:07:25.040 --> 00:07:27.040]  敵基督全命給了仇
[00:07:27.040 --> 00:07:29.040]  也拜仇
[00:07:29.040 --> 00:07:31.040]  在耶穌基督裏面
[00:07:31.040 --> 00:07:32.040]  全命歸給他
[00:07:32.040 --> 00:07:34.040]  敬拜上帝
[00:07:34.040 --> 00:07:36.040]  敵基督叫忠仁
[00:07:36.040 --> 00:07:39.040]  頭上有一個印記
[00:07:39.040 --> 00:07:41.040]  在耶穌基督裏面
[00:07:41.040 --> 00:07:44.040]  以色列人國之派也受印記
[00:07:44.040 --> 00:07:45.040]  你會發現
[00:07:45.040 --> 00:07:47.040]  其實敵基督
[00:07:47.040 --> 00:07:49.040]  他在模仿基督教
[00:07:49.040 --> 00:07:51.040]  模仿耶穌基督
[00:07:51.040 --> 00:07:53.040]  模仿聖經所記載的
[00:07:53.040 --> 00:07:55.040]  所以他又用三一
[00:07:55.040 --> 00:07:56.040]  又用各樣
[00:07:56.040 --> 00:07:58.040]  就算連受傷
[00:07:58.040 --> 00:08:00.040]  這就真是
[00:08:00.040 --> 00:08:02.040]  很奇怪了
[00:08:02.040 --> 00:08:04.040]  好像教會
[00:08:04.040 --> 00:08:06.040]  但是他又好像
[00:08:06.040 --> 00:08:08.040]  不同,有相同
[00:08:08.040 --> 00:08:10.040]  不同,所以
[00:08:10.040 --> 00:08:12.040]  他是有宗教性
[00:08:12.040 --> 00:08:14.040]  是有宗教性的
[00:08:14.040 --> 00:08:16.040]  他又很有能力
[00:08:16.040 --> 00:08:18.040]  於是就有人去
[00:08:18.040 --> 00:08:20.040]  猜想,我再說猜想
[00:08:20.040 --> 00:08:22.040]  猜想如果有
[00:08:22.040 --> 00:08:24.040]  普世性,有宗教性
[00:08:24.040 --> 00:08:26.040]  又有
[00:08:26.040 --> 00:08:28.040]  從基督
[00:08:28.040 --> 00:08:30.040]  而來的相似的東西
[00:08:30.040 --> 00:08:32.040]  猜想很可能
[00:08:32.040 --> 00:08:34.040]  猜想而已,不要太快說出去
[00:08:34.040 --> 00:08:38.040]  就可能是伊斯蘭教
[00:08:38.040 --> 00:08:42.040]  為什麼呢?因為伊斯蘭教
[00:08:42.040 --> 00:08:44.040]  因為他有很多東西相似
[00:08:44.040 --> 00:08:46.040]  因為伊斯蘭教
[00:08:46.040 --> 00:08:48.040]  會在那種
[00:08:48.040 --> 00:08:50.040]  全球性,宗教
[00:08:50.040 --> 00:08:52.040]  政治,經濟上面
[00:08:52.040 --> 00:08:54.040]  是可以稱霸全球
[00:08:54.040 --> 00:08:56.040]  他的錢各方面
[00:08:56.040 --> 00:08:58.040]  那麼極端組織
[00:08:58.040 --> 00:09:00.040]  是更加接近
[00:09:00.040 --> 00:09:02.040]  但是伊利舒
[00:09:02.040 --> 00:09:04.040]  提到的基督
[00:09:04.040 --> 00:09:06.040]  但是伊利舒提到的基督
[00:09:06.040 --> 00:09:08.040]  就說,他是向
[00:09:08.040 --> 00:09:10.040]  至高者說誇大的話
[00:09:10.040 --> 00:09:12.040]  就是說獨立的話
[00:09:12.040 --> 00:09:14.040]  他要改變節期
[00:09:14.040 --> 00:09:16.040]  和律法
[00:09:16.040 --> 00:09:18.040]  要改變世人常用的
[00:09:18.040 --> 00:09:20.040]  節期和律法
[00:09:20.040 --> 00:09:22.040]  聖文要交付在手裏面
[00:09:22.040 --> 00:09:24.040]  一載,二載,半載
[00:09:24.040 --> 00:09:26.040]  一載就是
[00:09:26.040 --> 00:09:28.040]  十二個月
[00:09:28.040 --> 00:09:30.040]  就是二十四
[00:09:30.040 --> 00:09:32.040]  就是加半載六
[00:09:32.040 --> 00:09:34.040]  那麼,這個也是
[00:09:34.040 --> 00:09:36.040]  一個相當長的時間
[00:09:36.040 --> 00:09:38.040]  但又不是很長
[00:09:38.040 --> 00:09:40.040]  那麼當我們看
[00:09:40.040 --> 00:09:42.040]  如果伊斯蘭教
[00:09:42.040 --> 00:09:44.040]  他是不單使用獨一的
[00:09:44.040 --> 00:09:46.040]  宗教律法,他是不跟
[00:09:46.040 --> 00:09:48.040]  現在普世的律法
[00:09:48.040 --> 00:09:50.040]  那麼他們
[00:09:50.040 --> 00:09:52.040]  他們的宗教律法是神聖的
[00:09:52.040 --> 00:09:54.040]  界明,而且有自己
[00:09:54.040 --> 00:09:56.040]  升旗,所以他是不跟我們的
[00:09:56.040 --> 00:09:58.040]  那麼西方,我們就是
[00:09:58.040 --> 00:10:00.040]  星期一到星期五就是
[00:10:00.040 --> 00:10:02.040]  工作,星期六、星期日就是
[00:10:02.040 --> 00:10:04.040]  休息和敬拜主
[00:10:04.040 --> 00:10:06.040]  那麼他的律法
[00:10:06.040 --> 00:10:08.040]  他修改不同的律法
[00:10:08.040 --> 00:10:10.040]  星期五就是敬拜
[00:10:10.040 --> 00:10:12.040]  這一天所有人就要去
[00:10:12.040 --> 00:10:14.040]  清神寺了,所以他的
[00:10:14.040 --> 00:10:16.040]  休息日不同,律法不同
[00:10:16.040 --> 00:10:18.040]  改變律法,在阿拉伯語裏面
[00:10:18.040 --> 00:10:20.040]  沙裏法
[00:10:20.040 --> 00:10:22.040]  是指
[00:10:22.040 --> 00:10:24.040]  聖法
[00:10:24.040 --> 00:10:26.040]  那如果你上網看回維基百科
[00:10:26.040 --> 00:10:28.040]  他就說
[00:10:28.040 --> 00:10:30.040]  沙裏法
[00:10:30.040 --> 00:10:32.040]  沙裏法規
[00:10:32.040 --> 00:10:34.040]  是一套伊斯蘭教的法律
[00:10:34.040 --> 00:10:36.040]  根據古蘭經
[00:10:36.040 --> 00:10:38.040]  古蘭經就是可蘭經,中文
[00:10:38.040 --> 00:10:40.040]  翻成古蘭經,有得買的
[00:10:40.040 --> 00:10:42.040]  你去大陸書局
[00:10:42.040 --> 00:10:44.040]  國內隨時買到的
[00:10:44.040 --> 00:10:46.040]  古蘭經
[00:10:46.040 --> 00:10:48.040]  古蘭經的教義就作為穆斯林日常
[00:10:48.040 --> 00:10:50.040]  生活和行為的指引
[00:10:50.040 --> 00:10:52.040]  沙裏法是應付很多
[00:10:52.040 --> 00:10:54.040]  每日的生活,包括
[00:10:54.040 --> 00:10:56.040]  經濟、政治、各方面
[00:10:56.040 --> 00:10:58.040]  日常的生活
[00:10:58.040 --> 00:11:00.040]  這個就說
[00:11:00.040 --> 00:11:02.040]  我們在伊斯蘭教的統治
[00:11:02.040 --> 00:11:04.040]  裏面是要遵從
[00:11:04.040 --> 00:11:06.040]  那種律法,正如
[00:11:06.040 --> 00:11:08.040]  當他們
[00:11:08.040 --> 00:11:10.040]  統治了東羅馬
[00:11:10.040 --> 00:11:12.040]  伊斯坦
[00:11:12.040 --> 00:11:14.040]  溫治坦丁堡,基督徒在他們
[00:11:14.040 --> 00:11:16.040]  之下就要遵守
[00:11:16.040 --> 00:11:18.040]  那些律法
[00:11:18.040 --> 00:11:20.040]  嚴格來說
[00:11:20.040 --> 00:11:22.040]  伊斯蘭的聖法
[00:11:22.040 --> 00:11:24.040]  原意就是道路
[00:11:24.040 --> 00:11:26.040]  通往水泉
[00:11:26.040 --> 00:11:28.040]  就online指引
[00:11:28.040 --> 00:11:30.040]  就是上帝,他們的神
[00:11:30.040 --> 00:11:32.040]  指引的法律,有絕對的普遍性
[00:11:32.040 --> 00:11:34.040]  超越時間
[00:11:34.040 --> 00:11:36.040]  萬世不宜行
[00:11:36.040 --> 00:11:38.040]  所以這個就成為了他們去到那裏
[00:11:38.040 --> 00:11:40.040]  他們就要有他們的法
[00:11:40.040 --> 00:11:42.040]  不單止這樣,他們的群體就算在
[00:11:42.040 --> 00:11:44.040]  西方,英國
[00:11:44.040 --> 00:11:46.040]  或美國,他們有自己的伊斯蘭法
[00:11:46.040 --> 00:11:48.040]  所以在英國裏面
[00:11:48.040 --> 00:11:50.040]  有一個女孩,她信耶穌
[00:11:50.040 --> 00:11:52.040]  就被她父親殺了
[00:11:52.040 --> 00:11:54.040]  就因為她在家裏按照
[00:11:54.040 --> 00:11:56.040]  伊斯蘭法,你不能夠
[00:11:56.040 --> 00:11:58.040]  改信其他宗教,否則她
[00:11:58.040 --> 00:12:00.040]  有權殺了她
[00:12:00.040 --> 00:12:02.040]  所以德國、法國、荷蘭
[00:12:02.040 --> 00:12:04.040]  在西方國家,伊斯蘭
[00:12:04.040 --> 00:12:06.040]  的群體,是以宗教
[00:12:06.040 --> 00:12:08.040]  信任為名,是建立自己
[00:12:08.040 --> 00:12:10.040]  學校,自己教體系
[00:12:10.040 --> 00:12:12.040]  甚至在社區裏面執行
[00:12:12.040 --> 00:12:14.040]  穆斯林
[00:12:14.040 --> 00:12:16.040]  的法案
[00:12:16.040 --> 00:12:18.040]  穆斯林就是回教
[00:12:18.040 --> 00:12:20.040]  是不執行國家法律
[00:12:20.040 --> 00:12:22.040]  所以剛才我舉的例子,如果你在
[00:12:22.040 --> 00:12:24.040]  新聞裏看到,就是英國裏面
[00:12:24.040 --> 00:12:26.040]  的父親說,按照家庭
[00:12:26.040 --> 00:12:28.040]  我們按照伊斯蘭法,所以如果你
[00:12:28.040 --> 00:12:30.040]  出去信耶穌,我就殺了你
[00:12:30.040 --> 00:12:32.040]  除非全世界
[00:12:32.040 --> 00:12:34.040]  完全執行伊斯蘭法
[00:12:34.040 --> 00:12:36.040]  取消現在的法制
[00:12:36.040 --> 00:12:38.040]  體系,否則她
[00:12:38.040 --> 00:12:40.040]  這種法律是以宗教信仰
[00:12:40.040 --> 00:12:42.040]  要推行,全面推行
[00:12:42.040 --> 00:12:44.040]  當她的人數成為
[00:12:44.040 --> 00:12:46.040]  major的時候,群體就要
[00:12:46.040 --> 00:12:48.040]  施行伊斯蘭法
[00:12:48.040 --> 00:12:52.040]  伊斯蘭的原教旨主義
[00:12:52.040 --> 00:12:54.040]  是要求全世界
[00:12:54.040 --> 00:12:56.040]  要由伊斯蘭來統治
[00:12:56.040 --> 00:12:58.040]  這是她的目標
[00:12:58.040 --> 00:13:00.040]  所以他們不單止用人數
[00:13:00.040 --> 00:13:02.040]  他們的增長
[00:13:02.040 --> 00:13:04.040]  譬如在歐洲裏面
[00:13:04.040 --> 00:13:06.040]  伊斯蘭的人數不斷增長
[00:13:06.040 --> 00:13:08.040]  二十年之後
[00:13:08.040 --> 00:13:10.040]  伊斯蘭的信徒
[00:13:10.040 --> 00:13:12.040]  是會超過英國的
[00:13:12.040 --> 00:13:14.040]  百人,德國、荷蘭
[00:13:14.040 --> 00:13:16.040]  都面臨這個問題
[00:13:16.040 --> 00:13:18.040]  他們每個家庭生百個人
[00:13:18.040 --> 00:13:20.040]  但是百人
[00:13:20.040 --> 00:13:22.040]  就不生小孩,所以他們的人數
[00:13:22.040 --> 00:13:24.040]  是一路的增長
[00:13:24.040 --> 00:13:26.040]  當他們去到人數成為
[00:13:26.040 --> 00:13:28.040]  major的時候
[00:13:28.040 --> 00:13:30.040]  他們就可以透過
[00:13:30.040 --> 00:13:32.040]  大比數的人
[00:13:32.040 --> 00:13:34.040]  來施行伊斯蘭法
[00:13:34.040 --> 00:13:38.040]  穆斯林有一種神聖的
[00:13:38.040 --> 00:13:40.040]  責任
[00:13:40.040 --> 00:13:42.040]  用聖戰對抗
[00:13:42.040 --> 00:13:44.040]  伊斯蘭統治的異教徒
[00:13:44.040 --> 00:13:46.040]  和猶太人
[00:13:46.040 --> 00:13:48.040]  基督徒,雖然他們沒有說要殺害
[00:13:48.040 --> 00:13:50.040]  但是他們的統治將他們變成
[00:13:50.040 --> 00:13:52.040]  二等公民,穿特別的衣服
[00:13:52.040 --> 00:13:54.040]  立雙重的帥
[00:13:54.040 --> 00:13:56.040]  等等
[00:13:56.040 --> 00:13:58.040]  在古蘭經裏面,你是會找到的
[00:13:58.040 --> 00:14:00.040]  三章,139
[00:14:00.040 --> 00:14:02.040]  142那些
[00:14:02.040 --> 00:14:04.040]  古蘭經我都從頭到尾
[00:14:04.040 --> 00:14:06.040]  我看過兩次
[00:14:06.040 --> 00:14:08.040]  所以
[00:14:08.040 --> 00:14:10.040]  有人是猜的,有人這樣猜
[00:14:10.040 --> 00:14:12.040]  任憑和聖徒爭戰
[00:14:12.040 --> 00:14:14.040]  這個在啟示裏面說
[00:14:14.040 --> 00:14:16.040]  面對這個困難
[00:14:16.040 --> 00:14:18.040]  有一種勢力很大的
[00:14:18.040 --> 00:14:20.040]  有經濟、政治
[00:14:20.040 --> 00:14:22.040]  還有宗教性
[00:14:22.040 --> 00:14:24.040]  起來就是和基督教相似
[00:14:24.040 --> 00:14:26.040]  不過你看古蘭經
[00:14:26.040 --> 00:14:28.040]  它裏面是和基督教相似的
[00:14:28.040 --> 00:14:30.040]  因為它先知是由阿布拉罕一直直到耶穌
[00:14:30.040 --> 00:14:32.040]  古蘭經
[00:14:32.040 --> 00:14:34.040]  記了很多舊約的東西
[00:14:34.040 --> 00:14:36.040]  而到了
[00:14:36.040 --> 00:14:38.040]  之後,穆罕默德是最大的先知
[00:14:38.040 --> 00:14:40.040]  這是一個可能性
[00:14:40.040 --> 00:14:44.040]  給耶穌的見證人
[00:14:44.040 --> 00:14:46.040]  就是
[00:14:46.040 --> 00:14:48.040]  我們在今天的伊斯蘭法裏面
[00:14:48.040 --> 00:14:50.040]  是保存了大量的
[00:14:50.040 --> 00:14:52.040]  肉形
[00:14:52.040 --> 00:14:54.040]  例如,斬首
[00:14:54.040 --> 00:14:56.040]  就是斷肢
[00:14:56.040 --> 00:14:58.040]  石形
[00:14:58.040 --> 00:15:00.040]  斬首,而斬首是伊斯蘭法裏面
[00:15:00.040 --> 00:15:02.040]  最普遍
[00:15:02.040 --> 00:15:04.040]  最容易的
[00:15:04.040 --> 00:15:06.040]  所以它認為你涉及神明
[00:15:06.040 --> 00:15:08.040]  或者是等等東西
[00:15:08.040 --> 00:15:10.040]  就是施以斬首
[00:15:10.040 --> 00:15:12.040]  這個就是埃及21個基督徒
[00:15:12.040 --> 00:15:14.040]  被它俘虜了之後
[00:15:14.040 --> 00:15:16.040]  集體斬首行為
[00:15:16.040 --> 00:15:20.040]  在
[00:15:20.040 --> 00:15:22.040]  沙特
[00:15:22.040 --> 00:15:24.040]  阿拉伯的教法裏面
[00:15:24.040 --> 00:15:26.040]  仍然是
[00:15:26.040 --> 00:15:28.040]  使用一種武力
[00:15:28.040 --> 00:15:30.040]  阻止國民成為基督徒
[00:15:30.040 --> 00:15:32.040]  如果信耶穌
[00:15:32.040 --> 00:15:34.040]  查出,就是要斬首
[00:15:34.040 --> 00:15:36.040]  因為它認為你信耶穌
[00:15:36.040 --> 00:15:38.040]  會累退全家,落地獄
[00:15:38.040 --> 00:15:40.040]  所以是很嚴厲的
[00:15:40.040 --> 00:15:42.040]  還有就是
[00:15:42.040 --> 00:15:44.040]  在伊斯蘭教
[00:15:44.040 --> 00:15:46.040]  在宗教經濟上,清白的時候
[00:15:46.040 --> 00:15:48.040]  很多斬首這些東西
[00:15:48.040 --> 00:15:50.040]  還有它們有石形
[00:15:50.040 --> 00:15:52.040]  它認為你是背叛它
[00:15:52.040 --> 00:15:54.040]  或者是
[00:15:54.040 --> 00:15:56.040]  不忠貞
[00:15:56.040 --> 00:15:58.040]  會活生生用石頭打死
[00:15:58.040 --> 00:16:00.040]  就算是自己人也好
[00:16:00.040 --> 00:16:02.040]  所以你會發現
[00:16:02.040 --> 00:16:04.040]  就是一個
[00:16:04.040 --> 00:16:06.040]  很難以接受
[00:16:06.040 --> 00:16:08.040]  如果從今天來說
[00:16:08.040 --> 00:16:10.040]  不過,這個是仍然在做的
[00:16:10.040 --> 00:16:14.040]  另外,受在地上上來
[00:16:14.040 --> 00:16:16.040]  而從陽高說話
[00:16:16.040 --> 00:16:18.040]  在龍
[00:16:18.040 --> 00:16:20.040]  在頭一個受而行
[00:16:20.040 --> 00:16:22.040]  施行一個授首權並
[00:16:22.040 --> 00:16:24.040]  這裏提到權並
[00:16:24.040 --> 00:16:26.040]  權並在13、14節
[00:16:26.040 --> 00:16:28.040]  繼續說
[00:16:28.040 --> 00:16:30.040]  有生氣
[00:16:30.040 --> 00:16:32.040]  又叫不敗的人
[00:16:32.040 --> 00:16:34.040]  被殺害
[00:16:34.040 --> 00:16:36.040]  還要在大小
[00:16:36.040 --> 00:16:38.040]  在手額頭
[00:16:38.040 --> 00:16:40.040]  有印記
[00:16:40.040 --> 00:16:42.040]  這個也是猜的
[00:16:42.040 --> 00:16:44.040]  不過在近代裏面
[00:16:44.040 --> 00:16:46.040]  一件事就很奇怪
[00:16:46.040 --> 00:16:48.040]  就是在那一天之後
[00:16:48.040 --> 00:16:50.040]  為了對付恐怖分子
[00:16:50.040 --> 00:16:52.040]  在西方
[00:16:52.040 --> 00:16:54.040]  在經濟上就要
[00:16:54.040 --> 00:16:56.040]  很多的監測
[00:16:56.040 --> 00:16:58.040]  突然發現了一件事
[00:16:58.040 --> 00:17:00.040]  原來
[00:17:00.040 --> 00:17:02.040]  將來如果將晶片
[00:17:02.040 --> 00:17:04.040]  植入人哪個部分
[00:17:04.040 --> 00:17:06.040]  是最能夠有效
[00:17:06.040 --> 00:17:08.040]  就是監測右手
[00:17:08.040 --> 00:17:10.040]  和額頭
[00:17:10.040 --> 00:17:12.040]  因為右手和額頭
[00:17:12.040 --> 00:17:14.040]  就是人體溫度
[00:17:14.040 --> 00:17:16.040]  電流起伏最強
[00:17:16.040 --> 00:17:18.040]  它是可以支援
[00:17:18.040 --> 00:17:20.040]  那種晶片
[00:17:20.040 --> 00:17:22.040]  聖經提到右手和額頭
[00:17:22.040 --> 00:17:24.040]  是否這麼對的
[00:17:24.040 --> 00:17:26.040]  總之就是
[00:17:26.040 --> 00:17:28.040]  如果將來有監測的時候
[00:17:28.040 --> 00:17:30.040]  晶片最好的位置
[00:17:30.040 --> 00:17:32.040]  就在右手
[00:17:32.040 --> 00:17:34.040]  和額頭
[00:17:34.040 --> 00:17:36.040]  以致你的行動所有東西
[00:17:36.040 --> 00:17:38.040]  它都可以知道了
[00:17:38.040 --> 00:17:40.040]  好了
[00:17:40.040 --> 00:17:42.040]  最後呢
[00:17:42.040 --> 00:17:44.040]  也是最不容易去解釋
[00:17:44.040 --> 00:17:46.040]  最後
[00:17:46.040 --> 00:17:48.040]  就是數字問題了
[00:17:48.040 --> 00:17:50.040]  它是
[00:17:50.040 --> 00:17:52.040]  它是有智慧凡有聰明的
[00:17:52.040 --> 00:17:54.040]  就可以計算
[00:17:54.040 --> 00:17:56.040]  因為是人的數目
[00:17:56.040 --> 00:17:58.040]  是666
