
[00:00:00.000 --> 00:00:02.000]  都是盼望明天會更好
[00:01:17.360 --> 00:01:18.360]  渾身骨痛
[00:01:18.360 --> 00:01:19.360]  她跟我說她兒子
[00:01:19.360 --> 00:01:22.360]  哎呀現在真的發現年紀大了
[00:01:22.360 --> 00:01:24.360]  身體越來越不行了
[00:01:24.360 --> 00:01:25.360]  都不知道怎麼辦
[00:01:25.360 --> 00:01:26.360]  兒子你怎麼看
[00:01:26.360 --> 00:01:27.360]  你知道我怎麼說嗎
[00:01:27.360 --> 00:01:29.360]  我媽媽就是這樣
[00:01:29.360 --> 00:01:31.360]  只會越來越差
[00:01:31.360 --> 00:01:33.360]  我真的這麼說
[00:01:33.360 --> 00:01:34.360]  我不可以哄我媽媽
[00:01:34.360 --> 00:01:35.360]  媽媽不會的
[00:01:35.360 --> 00:01:37.360]  你會越來越漂亮
[00:01:37.360 --> 00:01:38.360]  比我老婆更漂亮
[00:01:38.360 --> 00:01:39.360]  這樣不行
[00:01:39.360 --> 00:01:40.360]  你知道不是的
[00:01:40.360 --> 00:01:41.360]  不會的
[00:01:41.360 --> 00:01:42.360]  是不是
[00:01:42.360 --> 00:01:43.360]  怎麼可以騙自己
[00:01:43.360 --> 00:01:46.360]  我跟我媽媽說真的不行
[00:01:46.360 --> 00:01:47.360]  有些人說
[00:01:47.360 --> 00:01:48.360]  就要經常希望希望
[00:01:48.360 --> 00:01:49.360]  人可以有希望
[00:01:49.360 --> 00:01:52.360]  但是希望要實在才行
[00:01:52.360 --> 00:01:53.360]  實在才行
[00:01:53.360 --> 00:01:55.360]  我有一位男士
[00:01:55.360 --> 00:01:56.360]  這個只是故事
[00:01:56.360 --> 00:01:57.360]  他大約60歲
[00:01:57.360 --> 00:02:00.360]  他太太比他小幾年
[00:02:00.360 --> 00:02:02.360]  他經常都希望太太年輕一點
[00:02:02.360 --> 00:02:04.360]  有一次他做夢
[00:02:04.360 --> 00:02:05.360]  看到一個天使
[00:02:05.360 --> 00:02:06.360]  天使問他有什麼願望
[00:02:06.360 --> 00:02:09.360]  他說我希望我和我太太
[00:02:09.360 --> 00:02:11.360]  我太太能夠年輕一點
[00:02:11.360 --> 00:02:14.360]  年輕30歲就好了
[00:02:14.360 --> 00:02:17.360]  醒了之後
[00:02:17.360 --> 00:02:19.360]  誰知道願望真的成真
[00:02:19.360 --> 00:02:22.360]  他變了90歲
[00:02:22.360 --> 00:02:25.360]  男士變了90歲
[00:02:25.360 --> 00:02:27.360]  他太太還是這麼多歲
[00:02:27.360 --> 00:02:30.360]  他90歲真的願望成真
[00:02:30.360 --> 00:02:32.360]  1985年到現在
[00:02:32.360 --> 00:02:33.360]  寫這首歌
[00:02:33.360 --> 00:02:34.360]  明天永遠寫了很多年
[00:02:34.360 --> 00:02:35.360]  我想問你
[00:02:35.360 --> 00:02:36.360]  你覺不覺得
[00:02:36.360 --> 00:02:38.360]  今天這個世界
[00:02:38.360 --> 00:02:41.360]  真的比1985年更加好
[00:02:41.360 --> 00:02:43.360]  有人覺得是
[00:02:43.360 --> 00:02:46.360]  有沒有人覺得不是
[00:02:46.360 --> 00:02:47.360]  有些人覺得不是
[00:02:47.360 --> 00:02:48.360]  有些人覺得是
[00:02:48.360 --> 00:02:50.360]  有些人說闊佬冷利
[00:02:50.360 --> 00:02:51.360]  其實你要問
[00:02:51.360 --> 00:02:52.360]  好是什麼好
[00:02:52.360 --> 00:02:54.360]  不好是什麼不好
[00:02:54.360 --> 00:02:55.360]  坦白說
[00:02:55.360 --> 00:02:56.360]  很多的情況
[00:02:56.360 --> 00:02:59.360]  真的可能比以前好很多
[00:02:59.360 --> 00:03:00.360]  很多的情況
[00:03:00.360 --> 00:03:02.360]  真的比以前差很多
[00:03:02.360 --> 00:03:04.360]  我以前很喜歡聽新聞
[00:03:04.360 --> 00:03:06.360]  很喜歡看新聞
[00:03:06.360 --> 00:03:08.360]  因為小時候
[00:03:08.360 --> 00:03:09.360]  都很好奇
[00:03:09.360 --> 00:03:10.360]  很想知道
[00:03:10.360 --> 00:03:11.360]  很喜歡看報紙
[00:03:11.360 --> 00:03:12.360]  很喜歡聽新聞
[00:03:12.360 --> 00:03:13.360]  現在跟你說
[00:03:13.360 --> 00:03:15.360]  我真的不是很想看新聞
[00:03:15.360 --> 00:03:17.360]  不是很想看報紙
[00:03:17.360 --> 00:03:18.360]  為什麼
[00:03:18.360 --> 00:03:20.360]  我不是很想知道發生什麼事
[00:03:20.360 --> 00:03:21.360]  現在聽新聞
[00:03:21.360 --> 00:03:23.360]  令你聽到很心痛
[00:03:23.360 --> 00:03:25.360]  為什麼這個世界會這樣
[00:03:25.360 --> 00:03:26.360]  為什麼人會做這些事
[00:03:26.360 --> 00:03:27.360]  最近有人聽說
[00:03:27.360 --> 00:03:28.360]  有些小朋友
[00:03:28.360 --> 00:03:30.360]  來做人肉炸彈
[00:03:30.360 --> 00:03:32.360]  你是很難明白
[00:03:32.360 --> 00:03:34.360]  為什麼人可以做這些事
[00:03:34.360 --> 00:03:36.360]  而且還覺得自己是公義
[00:03:36.360 --> 00:03:37.360]  是應該的
[00:03:37.360 --> 00:03:38.360]  有很多環境
[00:03:38.360 --> 00:03:40.360]  不是在我們控制的裡面
[00:03:40.360 --> 00:03:42.360]  為什麼環境會變成怎樣
[00:03:42.360 --> 00:03:44.360]  為什麼這個世界會變成這樣
[00:03:44.360 --> 00:03:46.360]  明天會不會更加好
[00:03:46.360 --> 00:03:47.360]  到底明天會怎樣
[00:03:47.360 --> 00:03:49.360]  在座可能有些人覺得
[00:03:49.360 --> 00:03:51.360]  今天過得不錯
[00:03:51.360 --> 00:03:54.360]  有些人覺得今天過得不太好
[00:03:54.360 --> 00:03:56.360]  過得不錯的可以告訴你
[00:03:56.360 --> 00:03:57.360]  明天可以更加好
[00:03:57.360 --> 00:03:59.360]  過得今天不順的
[00:03:59.360 --> 00:04:01.360]  可以告訴你明天可以更好
[00:04:01.360 --> 00:04:02.360]  今天跟大家分享三件事
[00:04:02.360 --> 00:04:03.360]  第一
[00:04:03.360 --> 00:04:04.360]  一定要來的明天
[00:04:04.360 --> 00:04:05.360]  第二
[00:04:05.360 --> 00:04:06.360]  不會更好的明天
[00:04:06.360 --> 00:04:06.360]  第三
[00:04:06.360 --> 00:04:07.360]  可以更好的明天
[00:04:07.360 --> 00:04:08.360]  我們先說
[00:04:08.360 --> 00:04:10.360]  一定要來的明天
[00:04:10.360 --> 00:04:11.360]  剛才大家早點進來的話
[00:04:11.360 --> 00:04:13.360]  會看到一個短片
[00:04:13.360 --> 00:04:14.360]  短片名叫
[00:04:14.360 --> 00:04:17.360]  香港歲月之集體回憶
[00:04:17.360 --> 00:04:19.360]  是我妹妹發給我的
[00:04:19.360 --> 00:04:20.360]  她偶爾也發給我
[00:04:20.360 --> 00:04:21.360]  提醒我
[00:04:21.360 --> 00:04:22.360]  哥哥你老了
[00:04:22.360 --> 00:04:25.360]  當我回看香港歲月的集體回憶
[00:04:25.360 --> 00:04:28.360]  看到以前的街邊大排檔
[00:04:28.360 --> 00:04:31.360]  看到一毫子一吋的馬蹄
[00:04:31.360 --> 00:04:32.360]  是我曾經經歷過的
[00:04:32.360 --> 00:04:33.360]  那些公仔書檔
[00:04:33.360 --> 00:04:35.360]  有沒有人記得
[00:04:35.360 --> 00:04:37.360]  記得的已經差不多了
[00:04:37.360 --> 00:04:39.360]  五六十歲了
[00:04:39.360 --> 00:04:42.360]  如果年輕一點應該不知道這些東西
[00:04:42.360 --> 00:04:43.360]  當我看這個短片
[00:04:43.360 --> 00:04:44.360]  其實是幾分鐘
[00:04:44.360 --> 00:04:45.360]  四五分鐘左右
[00:04:45.360 --> 00:04:46.360]  我初看沒什麼
[00:04:46.360 --> 00:04:47.360]  很懷舊
[00:04:47.360 --> 00:04:49.360]  看著看著的時候發現
[00:04:49.360 --> 00:04:50.360]  咦
[00:04:50.360 --> 00:04:51.360]  我突然間覺得
[00:04:51.360 --> 00:04:52.360]  我老了
[00:04:52.360 --> 00:04:54.360]  真的原來已經過了幾十年了
[00:04:54.360 --> 00:04:56.360]  以前生日都很開心
[00:04:56.360 --> 00:04:58.360]  小時候生日都很開心
[00:04:58.360 --> 00:05:00.360]  但是現在生日不是這麼開心
[00:05:00.360 --> 00:05:01.360]  有時候太太說
[00:05:01.360 --> 00:05:02.360]  你就生日了
[00:05:02.360 --> 00:05:03.360]  你不要提我
[00:05:03.360 --> 00:05:04.360]  其實不是說我就生日
[00:05:04.360 --> 00:05:05.360]  是說我快死了
[00:05:05.360 --> 00:05:06.360]  是不是
[00:05:06.360 --> 00:05:08.360]  因為每次生日就說少了一年
[00:05:08.360 --> 00:05:10.360]  我又哥哥頭近
[00:05:10.360 --> 00:05:11.360]  是不是
[00:05:11.360 --> 00:05:12.360]  你不要提我
[00:05:12.360 --> 00:05:13.360]  有什麼好慶祝的
[00:05:13.360 --> 00:05:14.360]  以前小時候慶祝大過
[00:05:14.360 --> 00:05:15.360]  現在大過就不是慶祝大過了
[00:05:15.360 --> 00:05:18.360]  現在大過是發現你快死了
[00:05:18.360 --> 00:05:21.360]  有時候我們現在很少慶祝生日
[00:05:21.360 --> 00:05:23.360]  其實歲月真的無情
[00:05:23.360 --> 00:05:26.360]  有一部電影叫做
[00:05:26.360 --> 00:05:27.360]  叫做什麼名字
[00:05:27.360 --> 00:05:29.360]  《瞳瞳奇緣》
[00:05:29.360 --> 00:05:30.360]  有沒有看過
[00:05:30.360 --> 00:05:31.360]  《瞳瞳奇緣》裡面說
[00:05:31.360 --> 00:05:33.360]  劉德華很想做大人
[00:05:33.360 --> 00:05:35.360]  小時候科學家給他吃的東西
[00:05:35.360 --> 00:05:36.360]  長大了
[00:05:36.360 --> 00:05:37.360]  長大之後發現
[00:05:37.360 --> 00:05:38.360]  做大人真的很煩
[00:05:38.360 --> 00:05:39.360]  想變回小孩子
[00:05:39.360 --> 00:05:40.360]  找科學家
[00:05:40.360 --> 00:05:42.360]  可不可以幫我變回小孩子
[00:05:42.360 --> 00:05:43.360]  科學家說對不起變不了
[00:05:43.360 --> 00:05:44.360]  有去無回
[00:05:44.360 --> 00:05:45.360]  有大無小
[00:05:45.360 --> 00:05:47.360]  他很傷心很失望
[00:05:47.360 --> 00:05:48.360]  科學家跟他說了幾句話
[00:05:48.360 --> 00:05:49.360]  勸他跟他說
[00:05:49.360 --> 00:05:50.360]  人生就是這樣
[00:05:50.360 --> 00:05:52.360]  有兩句很精英的話
[00:05:52.360 --> 00:05:53.360]  我聽了很喜歡
[00:05:53.360 --> 00:05:54.360]  第一句說什麼
[00:05:54.360 --> 00:05:57.360]  他說人生可喜的不用重頭再來
[00:05:57.360 --> 00:05:58.360]  但是人生可悲的
[00:05:58.360 --> 00:06:00.360]  是不能重頭再來
[00:06:00.360 --> 00:06:03.360]  剛才有人跟我說不能留下
[00:06:03.360 --> 00:06:04.360]  不能留下
[00:06:04.360 --> 00:06:05.360]  因為沒有位置
[00:06:05.360 --> 00:06:06.360]  或者沒有票
[00:06:06.360 --> 00:06:07.360]  是不是
[00:06:07.360 --> 00:06:08.360]  不能重頭再來
[00:06:08.360 --> 00:06:09.360]  也不需要重頭再來
[00:06:09.360 --> 00:06:11.360]  人生只是走一回
[00:06:11.360 --> 00:06:14.360]  無論你瀟灑走一回也好
[00:06:14.360 --> 00:06:16.360]  不瀟灑走一回也好
[00:06:16.360 --> 00:06:17.360]  都是走一回
[00:06:17.360 --> 00:06:19.360]  沒有兩回三回四回
[00:06:19.360 --> 00:06:22.360]  一不過一條路
[00:06:22.360 --> 00:06:23.360]  單程路
[00:06:23.360 --> 00:06:24.360]  不能回頭
[00:06:24.360 --> 00:06:26.360]  人生就是這麼現實
[00:06:26.360 --> 00:06:28.360]  所以我說歲月真的無情
[00:06:28.360 --> 00:06:29.360]  歲月真的無情
[00:06:29.360 --> 00:06:31.360]  它不是跟你開玩笑
[00:06:31.360 --> 00:06:32.360]  你可以停一隻錶
[00:06:32.360 --> 00:06:33.360]  可以停一小時
[00:06:33.360 --> 00:06:34.360]  時間還在走
[00:06:34.360 --> 00:06:37.360]  我今早起床
[00:06:37.360 --> 00:06:38.360]  又再上一個網站
[00:06:38.360 --> 00:06:39.360]  我很多年沒有上過
[00:06:39.360 --> 00:06:41.360]  今次我再上這個網站
[00:06:41.360 --> 00:06:43.360]  這個網站是英文的
[00:06:43.360 --> 00:06:44.360]  叫做Death Clock
[00:06:44.360 --> 00:06:46.360]  叫做死亡時鐘
[00:06:46.360 --> 00:06:48.360]  這個網站上去的時候
[00:06:48.360 --> 00:06:50.360]  它就會告訴你
[00:06:50.360 --> 00:06:52.360]  你什麼時候死亡
[00:06:52.360 --> 00:06:53.360]  有沒有人想知道呢
[00:06:53.360 --> 00:06:54.360]  我就好奇
[00:06:54.360 --> 00:06:55.360]  因為我很好學
[00:06:55.360 --> 00:06:57.360]  打了一些進去
[00:06:57.360 --> 00:06:58.360]  什麼時候出生
[00:06:58.360 --> 00:06:59.360]  身高
[00:06:59.360 --> 00:07:00.360]  體重
[00:07:00.360 --> 00:07:01.360]  有什麼嗜好
[00:07:01.360 --> 00:07:03.360]  計算一下你的BMI
[00:07:03.360 --> 00:07:04.360]  知不知道是什麼
[00:07:04.360 --> 00:07:05.360]  我不知道
[00:07:05.360 --> 00:07:06.360]  不過我照打
[00:07:06.360 --> 00:07:08.360]  計算出來我是27
[00:07:08.360 --> 00:07:09.360]  高還是低
[00:07:09.360 --> 00:07:10.360]  高什麼
[00:07:10.360 --> 00:07:11.360]  很標準的
[00:07:11.360 --> 00:07:12.360]  你低而已
[00:07:12.360 --> 00:07:14.360]  27
[00:07:14.360 --> 00:07:15.360]  打完之後
[00:07:15.360 --> 00:07:16.360]  它就告訴我
[00:07:16.360 --> 00:07:17.360]  我什麼時候死亡
[00:07:17.360 --> 00:07:18.360]  我和大家宣佈
[00:07:18.360 --> 00:07:20.360]  我死的那天
[00:07:20.360 --> 00:07:23.360]  我死的那天是2030年6月29日
[00:07:23.360 --> 00:07:25.360]  比我很多年前做
[00:07:25.360 --> 00:07:26.360]  少了一天
[00:07:26.360 --> 00:07:29.360]  因為可能是來傳福
[00:07:29.360 --> 00:07:30.360]  所以我少了一天
[00:07:30.360 --> 00:07:32.360]  2030年6月29日
[00:07:32.360 --> 00:07:33.360]  就是我死的那天
[00:07:33.360 --> 00:07:34.360]  打完之後我就不管了
[00:07:34.360 --> 00:07:35.360]  去洗澡
[00:07:35.360 --> 00:07:36.360]  洗臉
[00:07:36.360 --> 00:07:38.360]  回來看電腦
[00:07:38.360 --> 00:07:39.360]  電腦還開著
[00:07:39.360 --> 00:07:42.360]  原來它有倒數秒鐘
[00:07:42.360 --> 00:07:44.360]  告訴我還有多少秒
[00:07:44.360 --> 00:07:45.360]  就會到那一天
[00:07:45.360 --> 00:07:47.360]  我剛剛看的時候
[00:07:47.360 --> 00:07:51.360]  414,742,351秒
[00:07:51.360 --> 00:07:53.360]  我就會死了
[00:07:53.360 --> 00:07:54.360]  洗完澡回來
[00:07:54.360 --> 00:07:56.360]  發現少了很多秒
[00:07:56.360 --> 00:08:00.360]  我沒有特別去計算
[00:08:00.360 --> 00:08:01.360]  為什麼數字不同了
[00:08:01.360 --> 00:08:02.360]  少了一點
[00:08:02.360 --> 00:08:03.360]  算了
[00:08:03.360 --> 00:08:04.360]  接著去工作
[00:08:04.360 --> 00:08:06.360]  預備今天要說的話
[00:08:06.360 --> 00:08:08.360]  過了一個小時
[00:08:08.360 --> 00:08:10.360]  又少了幾千秒
[00:08:10.360 --> 00:08:11.360]  不行
[00:08:11.360 --> 00:08:12.360]  要關掉
[00:08:12.360 --> 00:08:13.360]  再不關掉可能死得快一點
[00:08:13.360 --> 00:08:15.360]  可能等到6月31日就玩完了
[00:08:15.360 --> 00:08:17.360]  因為真的是心臟病
[00:08:17.360 --> 00:08:19.360]  我發現歲月無情
[00:08:19.360 --> 00:08:20.360]  一秒一秒地過
[00:08:20.360 --> 00:08:22.360]  原來明天
[00:08:22.360 --> 00:08:23.360]  是很無情
[00:08:23.360 --> 00:08:24.360]  明天
[00:08:24.360 --> 00:08:25.360]  也是必定要到
[00:08:25.360 --> 00:08:26.360]  人一定有明天
[00:08:26.360 --> 00:08:28.360]  明天一定到的
[00:08:28.360 --> 00:08:29.360]  明天一定到的
[00:08:29.360 --> 00:08:31.360]  所以剛剛讀了一則經文
[00:08:31.360 --> 00:08:33.360]  起碼有九章二十七節告訴我們
[00:08:33.360 --> 00:08:35.360]  人人都有一死
[00:08:35.360 --> 00:08:36.360]  中文有句話說
[00:08:36.360 --> 00:08:38.360]  少壯不努力
[00:08:38.360 --> 00:08:40.360]  老大徒傷悲
[00:08:40.360 --> 00:08:42.360]  今天不準備
[00:08:42.360 --> 00:08:44.360]  明天就徒傷悲
[00:08:44.360 --> 00:08:46.360]  明天一定會來的
[00:08:46.360 --> 00:08:47.360]  而且我有時候也會看到
[00:08:47.360 --> 00:08:50.360]  明天不比今天好
[00:08:50.360 --> 00:08:52.360]  單單說人的身體就是
[00:08:52.360 --> 00:08:55.360]  隨著年齡慢慢成長成長
[00:08:55.360 --> 00:08:56.360]  到一個時候
[00:08:56.360 --> 00:08:57.360]  有人告訴我
[00:08:57.360 --> 00:09:00.360]  多少歲開始慢慢走下坡
[00:09:00.360 --> 00:09:02.360]  有沒有人知道
[00:09:02.360 --> 00:09:04.360]  知道多少歲嗎
[00:09:04.360 --> 00:09:05.360]  我不知道
[00:09:05.360 --> 00:09:07.360]  但我很早就開始走下坡
[00:09:07.360 --> 00:09:08.360]  人總有一個時候
[00:09:08.360 --> 00:09:09.360]  你會開始走下坡
[00:09:09.360 --> 00:09:10.360]  無論你多麼精進
[00:09:10.360 --> 00:09:11.360]  譬如現在
[00:09:11.360 --> 00:09:12.360]  我有時候
[00:09:12.360 --> 00:09:16.360]  我女兒經常挑戰我去跑馬拉松
[00:09:16.360 --> 00:09:18.360]  跑什麼呢
[00:09:18.360 --> 00:09:20.360]  不是半馬不是全馬
[00:09:20.360 --> 00:09:22.360]  是5K
[00:09:22.360 --> 00:09:24.360]  我也怕搞不定5K
[00:09:24.360 --> 00:09:27.360]  我問我女兒有沒有3K有沒有1K
[00:09:27.360 --> 00:09:28.360]  她說爸爸
[00:09:28.360 --> 00:09:30.360]  1K、3K你自己在家裡走吧
[00:09:30.360 --> 00:09:32.360]  因為我怕我不行
[00:09:32.360 --> 00:09:33.360]  不是我不想
[00:09:33.360 --> 00:09:34.360]  我真的很想
[00:09:34.360 --> 00:09:37.360]  但怕自己跑完一次就跑完
[00:09:37.360 --> 00:09:39.360]  所以我說真的不行
[00:09:39.360 --> 00:09:40.360]  人的身體很簡單
[00:09:40.360 --> 00:09:42.360]  你發現到某個時候開始走下坡
[00:09:42.360 --> 00:09:44.360]  你想也好不想也好
[00:09:44.360 --> 00:09:45.360]  有些事情做得不做
[00:09:45.360 --> 00:09:46.360]  有一次我去地庫
[00:09:46.360 --> 00:09:47.360]  我們那裡住屋在加拿大
[00:09:47.360 --> 00:09:49.360]  我走到地庫拿東西上來
[00:09:49.360 --> 00:09:50.360]  我老婆看著我
[00:09:50.360 --> 00:09:51.360]  她問我做什麼事
[00:09:51.360 --> 00:09:52.360]  我說什麼事
[00:09:52.360 --> 00:09:53.360]  她問我為什麼喘氣
[00:09:53.360 --> 00:09:54.360]  我說沒有
[00:09:54.360 --> 00:09:55.360]  我下完地庫
[00:09:55.360 --> 00:09:56.360]  下完地庫
[00:09:56.360 --> 00:09:57.360]  下了多少級
[00:09:57.360 --> 00:09:58.360]  就是這麼多級
[00:09:58.360 --> 00:09:59.360]  她問我為什麼喘氣
[00:09:59.360 --> 00:10:00.360]  人老就喘氣
[00:10:00.360 --> 00:10:02.360]  不喘氣就斷氣
[00:10:02.360 --> 00:10:03.360]  我喘氣應該開心
[00:10:03.360 --> 00:10:05.360]  至少我會喘氣
[00:10:05.360 --> 00:10:07.360]  我會喘氣就是我沒有斷氣
[00:10:07.360 --> 00:10:08.360]  斷了氣就不覺得喘氣
[00:10:08.360 --> 00:10:09.360]  所以人老了就是這樣
[00:10:09.360 --> 00:10:10.360]  我以前怎麼會呢
[00:10:10.360 --> 00:10:12.360]  我走去CN Tower
[00:10:12.360 --> 00:10:14.360]  走樓梯我都不會死
[00:10:14.360 --> 00:10:15.360]  現在不是了
[00:10:15.360 --> 00:10:16.360]  現在真的不行
[00:10:16.360 --> 00:10:17.360]  看著它我也怕死
[00:10:17.360 --> 00:10:19.360]  這麼高的CN Tower
[00:10:19.360 --> 00:10:20.360]  人是這樣的
[00:10:20.360 --> 00:10:21.360]  明天
[00:10:21.360 --> 00:10:23.360]  明天不會更好的
[00:10:23.360 --> 00:10:24.360]  在很多方面
[00:10:24.360 --> 00:10:27.360]  如果你說今天比昨天好
[00:10:27.360 --> 00:10:28.360]  是好
[00:10:28.360 --> 00:10:30.360]  有很多方面都真的好了
[00:10:30.360 --> 00:10:31.360]  老實說
[00:10:31.360 --> 00:10:34.360]  但是好的東西有時候不一定是好的
[00:10:34.360 --> 00:10:36.360]  不好的東西有時候真的不好
[00:10:36.360 --> 00:10:39.360]  有一篇叫做Paradox of Life
[00:10:39.360 --> 00:10:41.360]  生命的吊詭
[00:10:41.360 --> 00:10:43.360]  覺得好像很矛盾
[00:10:43.360 --> 00:10:44.360]  應該好的
[00:10:44.360 --> 00:10:46.360]  為什麼又喘氣又不好
[00:10:46.360 --> 00:10:47.360]  舉個例子
[00:10:47.360 --> 00:10:50.360]  這間住屋真的比以前好
[00:10:50.360 --> 00:10:51.360]  是不是?
[00:10:51.360 --> 00:10:52.360]  很多以前沒有的東西
[00:10:52.360 --> 00:10:53.360]  現在有
[00:10:53.360 --> 00:10:55.360]  是很方便的
[00:10:55.360 --> 00:10:58.360]  以前煲水用鴨嘴壺
[00:10:58.360 --> 00:10:59.860]  用火水爐
[00:10:59.860 --> 00:11:01.360]  記不記得?
[00:11:01.360 --> 00:11:02.860]  真的懷舊
[00:11:02.860 --> 00:11:03.360]  是不是?
[00:11:03.360 --> 00:11:04.360]  真的這樣
[00:11:04.360 --> 00:11:05.360]  我平時要泵
[00:11:05.360 --> 00:11:07.360]  你們記不記得?
[00:11:07.360 --> 00:11:08.360]  好像每個人都很年輕
[00:11:08.360 --> 00:11:09.360]  是不是?
[00:11:09.360 --> 00:11:10.360]  這間不是的
[00:11:10.360 --> 00:11:12.360]  有電子水爐
[00:11:12.360 --> 00:11:13.360]  真的很方便
[00:11:13.360 --> 00:11:15.360]  說不定水有多少度
[00:11:15.360 --> 00:11:17.360]  真的很好
[00:11:17.360 --> 00:11:18.360]  你發現
[00:11:18.360 --> 00:11:20.360]  屋子好像比以前好了
[00:11:20.360 --> 00:11:21.360]  但是屋子裡面住的人
[00:11:21.360 --> 00:11:22.360]  住的家庭
[00:11:22.360 --> 00:11:24.360]  又不覺得比以前美滿了
[00:11:24.360 --> 00:11:26.360]  比如說我們睡床
[00:11:26.360 --> 00:11:28.360]  現在睡的床真的很美
[00:11:28.360 --> 00:11:29.360]  以前睡的床很簡單
[00:11:29.360 --> 00:11:31.360]  木板床都睡了很多次
[00:11:31.360 --> 00:11:32.360]  睡了很多年
[00:11:32.360 --> 00:11:34.360]  真的是木板床
[00:11:34.360 --> 00:11:35.360]  套一張席
[00:11:35.360 --> 00:11:36.360]  套一塊布就睡了
[00:11:36.360 --> 00:11:38.360]  現在的床很講究
[00:11:38.360 --> 00:11:40.360]  這麼厚的床褥
[00:11:40.360 --> 00:11:42.360]  真的扔得死人
[00:11:42.360 --> 00:11:43.360]  很厚的
[00:11:43.360 --> 00:11:47.360]  然後現在是獨立包裝的彈簧
[00:11:47.360 --> 00:11:49.360]  你知道吧
[00:11:49.360 --> 00:11:51.360]  真的很舒服
[00:11:51.360 --> 00:11:52.360]  真的個個獨立
[00:11:52.360 --> 00:11:54.360]  我這邊彎那邊沒感覺
[00:11:54.360 --> 00:11:56.360]  我這邊下床不會影響那邊
[00:11:56.360 --> 00:11:58.360]  我怎麼知道我剛剛買了張
[00:11:58.360 --> 00:12:01.360]  我老婆說你動一點就弄醒我了
[00:12:01.360 --> 00:12:02.360]  你可不可以不要這樣
[00:12:02.360 --> 00:12:03.360]  買了一張
[00:12:03.360 --> 00:12:04.360]  真的很好
[00:12:04.360 --> 00:12:05.360]  還有Pillow top
[00:12:05.360 --> 00:12:06.360]  又Father top
[00:12:06.360 --> 00:12:07.360]  又什麼top
[00:12:07.360 --> 00:12:09.360]  Top到你睡了好像不想起來一樣
[00:12:09.360 --> 00:12:11.360]  床真的很美
[00:12:11.360 --> 00:12:13.360]  但是為什麼這麼多人失眠
[00:12:13.360 --> 00:12:15.360]  是不是?
[00:12:15.360 --> 00:12:17.360]  記得很多人經常說
[00:12:17.360 --> 00:12:18.360]  最大問題
[00:12:18.360 --> 00:12:20.360]  今天很多人就是睡不著
[00:12:20.360 --> 00:12:21.360]  不是不想睡
[00:12:21.360 --> 00:12:22.360]  抱著枕頭
[00:12:22.360 --> 00:12:23.360]  抱著被子
[00:12:23.360 --> 00:12:25.360]  抱著很多東西都睡不著
[00:12:25.360 --> 00:12:28.360]  這是人的paradox
[00:12:28.360 --> 00:12:29.360]  吊詭
[00:12:29.360 --> 00:12:31.360]  車越來越好
[00:12:31.360 --> 00:12:32.360]  越來越漂亮
[00:12:32.360 --> 00:12:34.360]  車的性能越來越高
[00:12:34.360 --> 00:12:37.360]  但是人開車的脾氣和品性越來越差
