
[00:00:00.000 --> 00:00:05.000]  好 第二次煤早晨了
[00:07:52.000 --> 00:07:56.000]  就是很多非法移民甚至罪案激增的情況
[00:07:56.000 --> 00:08:00.000]  在這個星期真的嚇我一跳
[00:08:00.000 --> 00:08:04.000]  在多倫多除了打劫金舖
[00:08:04.000 --> 00:08:06.000]  好像已經是常規一樣
[00:08:06.000 --> 00:08:09.000]  大家如果一會兒完了崇拜
[00:08:09.000 --> 00:08:11.000]  如果去Markville Mall Fairfield Mall
[00:08:11.000 --> 00:08:13.000]  你小心點
[00:08:13.000 --> 00:08:16.000]  因為那裏有兩間金行劫完又劫
[00:08:16.000 --> 00:08:19.000]  好像劫不停一樣
[00:08:19.000 --> 00:08:22.000]  現在的賊大膽到可以用
[00:08:22.000 --> 00:08:26.000]  剷泥車剷銀行的提款機
[00:08:26.000 --> 00:08:29.000]  可以放火燒銀行
[00:08:29.000 --> 00:08:32.000]  為什麼會落到這種現象呢
[00:08:32.000 --> 00:08:36.000]  我自己所看到的反而是所謂一路高舉的
[00:08:36.000 --> 00:08:40.000]  所謂大愛包容這種思想
[00:08:40.000 --> 00:08:43.000]  原來根本就不是出於聖經裏面的思想
[00:08:43.000 --> 00:08:46.000]  而很可惜今天我們的基督徒
[00:08:46.000 --> 00:08:51.000]  很大部分人自己不知道原來所主張的東西
[00:08:51.000 --> 00:08:55.000]  其實不是上帝所主張的東西
[00:08:55.000 --> 00:08:58.000]  反而我們看到的
[00:08:58.000 --> 00:09:03.000]  那些支持什麼權利什麼墮胎權等等這些事情
[00:09:03.000 --> 00:09:07.000]  反而是魔鬼撒旦的手段
[00:09:07.000 --> 00:09:09.000]  怎樣去討好人心
[00:09:09.000 --> 00:09:11.000]  大兄姐妹
[00:09:11.000 --> 00:09:15.000]  看到這個世界的發展
[00:09:15.000 --> 00:09:20.000]  看到今天的教會的神學的墮落
[00:09:20.000 --> 00:09:25.000]  就讓我想到今天這段聖經裏面
[00:09:25.000 --> 00:09:29.000]  裏面所說到的主人翁
[00:09:29.000 --> 00:09:32.000]  包括眾祭司長
[00:09:32.000 --> 00:09:34.000]  長老們
[00:09:34.000 --> 00:09:38.000]  以及一個我們經常提及的人物
[00:09:38.000 --> 00:09:40.000]  叫加略人尤大
[00:09:40.000 --> 00:09:46.000]  他們的靈性可以說是一個非常虔誠的表現
[00:09:46.000 --> 00:09:49.000]  我一會兒去仔細看看
[00:09:49.000 --> 00:09:51.000]  他們很虔誠的
[00:09:51.000 --> 00:09:53.000]  但他們的虔誠很可怕
[00:09:53.000 --> 00:09:55.000]  使我們覺得原來這種虔誠
[00:09:55.000 --> 00:09:58.000]  漸漸在今天的教會裏面
[00:09:58.000 --> 00:10:01.000]  甚至今天流露在很多基督徒裏面
[00:10:01.000 --> 00:10:05.000]  我相信今天這段聖經
[00:10:05.000 --> 00:10:08.000]  可以成為我們今天很多基督徒的一個
[00:10:08.000 --> 00:10:12.000]  很重要的靈性上的反面教材
[00:10:12.000 --> 00:10:15.000]  能夠幫助我們去逃避一個
[00:10:15.000 --> 00:10:18.000]  很容易墮入的陷阱
[00:10:18.000 --> 00:10:23.000]  就是一個蛇鼠一窩的假敬虔的狀態
[00:10:23.000 --> 00:10:29.000]  今天的教會實在太多假敬虔的人
[00:10:29.000 --> 00:10:31.000]  聚在一起
[00:10:31.000 --> 00:10:32.000]  蛇鼠一窩
[00:10:32.000 --> 00:10:36.000]  在做著很多好像很虔誠的事情
[00:10:36.000 --> 00:10:40.000]  但其實卻是上帝不喜悅的事
[00:10:40.000 --> 00:10:42.000]  我們一起回到這段聖經看看吧
[00:10:42.000 --> 00:10:45.000]  馬太福音第27章
[00:10:45.000 --> 00:10:47.000]  第一至第十節
[00:10:47.000 --> 00:10:51.000]  剛才Sandy姐妹已經幫我們讀了一次
[00:10:51.000 --> 00:10:53.000]  不如我們自己再打開
[00:10:53.000 --> 00:10:55.000]  再自己親身讀多一次
[00:10:55.000 --> 00:10:59.000]  因為自己讀就會深入很多
[00:10:59.000 --> 00:11:00.000]  入心很多
[00:11:00.000 --> 00:11:03.000]  我們一起打開聖經讀讀吧
[00:11:03.000 --> 00:11:06.000]  馬太福音第27章
[00:11:06.000 --> 00:11:10.000]  第一至第十節
[00:11:10.000 --> 00:11:12.000]  找到之後一起讀吧
[00:11:12.000 --> 00:11:18.000]  「到了早晨,眾祭司長和民間的長老
[00:11:18.000 --> 00:11:21.000]  大家相議要致死耶穌
[00:11:21.000 --> 00:11:24.000]  就把他捆綁、戒去
[00:11:24.000 --> 00:11:27.000]  交給巡撫比拉多
[00:11:27.000 --> 00:11:33.000]  這時候,賣耶穌的猶大看見耶穌已經定了罪
[00:11:33.000 --> 00:11:35.000]  就後悔
[00:11:35.000 --> 00:11:41.000]  把那三十塊錢拿回來給祭司長和長老
[00:11:41.000 --> 00:11:46.000]  說我賣了無辜之人的血是有罪了
[00:11:46.000 --> 00:11:51.000]  他們說那與我們有什麼相干
[00:11:51.000 --> 00:11:53.000]  你自己承擔吧
[00:11:53.000 --> 00:12:00.000]  猶大就把那銀錢吊在殿裡出去吊死了
[00:12:00.000 --> 00:12:03.000]  祭司長拾起銀錢來
[00:12:03.000 --> 00:12:06.000]  說這是血價
[00:12:06.000 --> 00:12:08.000]  不可放在婦女
[00:12:08.000 --> 00:12:14.000]  他們相議就用那銀錢買了瑤湖的一塊田
[00:12:14.000 --> 00:12:17.000]  為要埋葬愛鄉人
[00:12:17.000 --> 00:12:22.000]  所以那塊田直到今天還叫做血田
[00:12:22.000 --> 00:12:26.000]  這就應驗了先知耶利米的話
[00:12:26.000 --> 00:12:30.000]  說他們用那三十塊錢
[00:12:30.000 --> 00:12:34.000]  就是被古定之人的價錢
[00:12:34.000 --> 00:12:38.000]  是以斯列人中所古定的
[00:12:38.000 --> 00:12:40.000]  買了瑤湖的一塊田
[00:12:40.000 --> 00:12:45.000]  這是照著主所吩咐我的
[00:12:45.000 --> 00:12:48.000]  這段聖經先前說了什麼呢
[00:12:48.000 --> 00:12:50.000]  我們看一看吧
[00:12:50.000 --> 00:12:52.000]  很簡單的看一看吧
[00:12:52.000 --> 00:12:55.000]  原來前文剛剛才說完
[00:12:55.000 --> 00:13:02.000]  彼得在這裡三次不認主這段經文
[00:13:02.000 --> 00:13:04.000]  上次我已經和大家說到
[00:13:04.000 --> 00:13:09.000]  其實已經是三個星期前的講道了
[00:13:09.000 --> 00:13:11.000]  如果不記得可以回去看
[00:13:11.000 --> 00:13:15.000]  精斷的馬太福音來到最後的地步
[00:13:15.000 --> 00:13:18.000]  其實是介紹一個人物
[00:13:18.000 --> 00:13:21.000]  叫做西門彼得
[00:13:21.000 --> 00:13:23.000]  也是耶穌基督的門徒
[00:13:23.000 --> 00:13:29.000]  這位門徒的靈性是怎樣的狀態
[00:13:29.000 --> 00:13:34.000]  這是馬太故意提出的主旨
[00:13:34.000 --> 00:13:37.000]  也是我們每一個讀這段聖經的時候
[00:13:37.000 --> 00:13:39.000]  應該集中看的人物
[00:13:39.000 --> 00:13:43.000]  而不是純粹看耶穌基督怎樣受釘死
[00:13:43.000 --> 00:13:49.000]  人們怎樣去誣衊耶穌等等
[00:13:49.000 --> 00:13:55.000]  其實是在透露一個墮落的信徒
[00:13:55.000 --> 00:13:59.000]  馬太的主旨其實是要告訴我們
[00:13:59.000 --> 00:14:05.000]  每一個信徒即使你多麼的聰明
[00:14:05.000 --> 00:14:09.000]  但你也會有墮落的時間
[00:14:09.000 --> 00:14:15.000]  基督徒不是長期都是靈性很高超
[00:14:15.000 --> 00:14:18.000]  會有靈性低潮的時間
[00:14:18.000 --> 00:14:21.000]  那你說牧師就不會了
[00:14:21.000 --> 00:14:23.000]  我可以很肯定地告訴你
[00:14:23.000 --> 00:14:25.000]  我作為牧師也可以告訴你
[00:14:25.000 --> 00:14:27.000]  我有靈性低落的情況
[00:14:27.000 --> 00:14:29.000]  只不過我靈性低落的情況
[00:14:29.000 --> 00:14:32.000]  我知道怎樣可以回到上帝的面前
[00:14:32.000 --> 00:14:34.000]  重新去鞏固
[00:14:34.000 --> 00:14:37.000]  重新去認罪去建立起來
[00:14:37.000 --> 00:14:42.000]  這個工作因為我明白到
[00:14:42.000 --> 00:14:45.000]  上帝是給人有意思的
[00:14:45.000 --> 00:14:48.000]  最近不知道發生什麼事
[00:14:48.000 --> 00:14:50.000]  在我家有很多熟齡書籍
[00:14:50.000 --> 00:14:52.000]  周到這樣浮游在我身邊
[00:14:52.000 --> 00:14:56.000]  其中一本書浮游在我身邊
[00:14:56.000 --> 00:14:59.000]  可能因為我女兒在看書
[00:14:59.000 --> 00:15:01.000]  標題叫做
[00:15:01.000 --> 00:15:05.000]  The God Always Has Second Chance
[00:15:05.000 --> 00:15:11.000]  一位永遠讓人有機會的神
[00:15:11.000 --> 00:15:15.000]  基督徒不是屬靈超人
[00:15:15.000 --> 00:15:17.000]  基督徒會跌倒的
[00:15:17.000 --> 00:15:20.000]  但基督徒在跌倒過後
[00:15:20.000 --> 00:15:23.000]  仍然給我們機會可以回轉
[00:15:23.000 --> 00:15:26.000]  如果我們作為信徒知道這一點
[00:15:26.000 --> 00:15:29.000]  我們的生命就會知道怎樣繼續掙扎
[00:15:29.000 --> 00:15:30.000]  不然的話
[00:15:30.000 --> 00:15:32.000]  我們的狀態就好像今天我們所看的
[00:15:32.000 --> 00:15:35.000]  其中一個人物就是加勒人猶大
[00:15:35.000 --> 00:15:38.000]  所以整段聖經的主旨
[00:15:38.000 --> 00:15:41.000]  其實落在一個失落的信徒
[00:15:41.000 --> 00:15:42.000]  怎樣被挽回
[00:15:42.000 --> 00:15:44.000]  上文我有說過
[00:15:44.000 --> 00:15:47.000]  彼得的失落其實很諷刺地
[00:15:47.000 --> 00:15:50.000]  或者帶出一種諷刺的意味
[00:15:50.000 --> 00:15:53.000]  就是他三次不認主的裏面
[00:15:53.000 --> 00:15:58.000]  都是被侍女所帶到墮落
[00:15:58.000 --> 00:16:04.000]  這位失落的信徒怎樣回轉起來呢
[00:16:04.000 --> 00:16:08.000]  很特別的也是用侍女
[00:16:08.000 --> 00:16:11.000]  用一些女士把他挽回上來
[00:16:11.000 --> 00:16:13.000]  不過在這個過程當中
[00:16:13.000 --> 00:16:16.000]  就加插了今天這段經文
[00:16:16.000 --> 00:16:19.000]  所以這段經文很有趣地
[00:16:19.000 --> 00:16:23.000]  夾在彼得的靈性
[00:16:23.000 --> 00:16:29.000]  由走向下坡到完全散散的狀態之下
[00:16:29.000 --> 00:16:33.000]  再重整起來的過程當中
[00:16:33.000 --> 00:16:35.000]  一個片段
[00:16:35.000 --> 00:16:38.000]  這個片段有一個很重要的目的
[00:16:38.000 --> 00:16:43.000]  就是要將一個真正在神的裏面
[00:16:43.000 --> 00:16:44.000]  會跌倒的信徒
[00:16:44.000 --> 00:16:48.000]  但也會成長翻身的信徒的生命
[00:16:48.000 --> 00:16:53.000]  和一些根本不會翻身的信徒
[00:16:53.000 --> 00:16:55.000]  他們作一個對比
[00:16:55.000 --> 00:16:58.000]  我們一起去看看這段聖經說了些什麼
[00:16:58.000 --> 00:17:03.000]  我會分為三個部份和大家一起去看
[00:17:03.000 --> 00:17:07.000]  第一部份第一和第二節
[00:17:07.000 --> 00:17:09.000]  第一第二節說了些什麼
[00:17:09.000 --> 00:17:13.000]  到了早晨眾祭師長和民間的長老
[00:17:13.000 --> 00:17:16.000]  大家相議要致死耶穌
[00:17:16.000 --> 00:17:18.000]  就把他捆綁戒去
[00:17:18.000 --> 00:17:23.000]  交給巡撫比拉多
[00:17:23.000 --> 00:17:25.000]  在這段聖經裏面
[00:17:25.000 --> 00:17:27.000]  我給了一個副題
[00:17:27.000 --> 00:17:31.000]  叫做盡情腐爛的聖品人
[00:17:31.000 --> 00:17:32.000]  英文我給一個題目
[00:17:32.000 --> 00:17:38.000]  叫做Total Depravity of the Saints
[00:17:38.000 --> 00:17:40.000]  這個聖品人
[00:17:40.000 --> 00:17:45.000]  這是天主教裏面的一個常用的字眼
[00:17:45.000 --> 00:17:48.000]  天主教很喜歡封聖
[00:17:48.000 --> 00:17:54.000]  大家知不知道為什麼要封聖
[00:17:54.000 --> 00:18:01.000]  因為要用人版去讓你去景仰
[00:18:01.000 --> 00:18:08.000]  甚至將這些聖人變成和上帝差不多
[00:18:08.000 --> 00:18:10.000]  你可以景仰這些聖人
[00:18:10.000 --> 00:18:12.000]  甚至模仿這些聖人
[00:18:12.000 --> 00:18:15.000]  就等同於你和上帝一樣
[00:18:15.000 --> 00:18:19.000]  所以天主教有這樣的神學背景
[00:18:19.000 --> 00:18:23.000]  但原來這些聖品人
[00:18:23.000 --> 00:18:27.000]  或者用今天說的傳道人
[00:18:27.000 --> 00:18:29.000]  再說得闊一點
[00:18:29.000 --> 00:18:31.000]  基督徒
[00:18:31.000 --> 00:18:38.000]  上帝完全將他們的腐爛程度
[00:18:38.000 --> 00:18:41.000]  盡情發揮出來
[00:18:41.000 --> 00:18:43.000]  我們看看這段聖經說什麼
[00:18:43.000 --> 00:18:45.000]  一開始記載到
[00:18:45.000 --> 00:18:48.000]  當彼得還在掙扎
[00:18:48.000 --> 00:18:52.000]  為什麼自己三次不認主的情況下
[00:18:52.000 --> 00:18:56.000]  另一邊廂馬上一大清早
[00:18:56.000 --> 00:19:00.000]  眾祭司長和民間的長老
[00:19:00.000 --> 00:19:06.000]  就出來相要至死耶穌
[00:19:06.000 --> 00:19:11.000]  這句話有很多地方我們讀就很快跳過
[00:19:11.000 --> 00:19:14.000]  但如果我們仔細去看的時候
[00:19:14.000 --> 00:19:17.000]  第一個時間的標記
[00:19:17.000 --> 00:19:20.000]  一大清早
[00:19:20.000 --> 00:19:22.000]  如果這本聖經是你的
[00:19:22.000 --> 00:19:24.000]  或者你用電子聖經的話
[00:19:24.000 --> 00:19:26.000]  一大清早這個字眼
[00:19:26.000 --> 00:19:28.000]  我覺得很值得你勸起
[00:19:28.000 --> 00:19:30.000]  因為遲些之後
[00:19:30.000 --> 00:19:32.000]  當耶穌被釘死
[00:19:32.000 --> 00:19:34.000]  沒多久
[00:19:34.000 --> 00:19:39.000]  這些祭司長又來騷擾秦府
[00:19:39.000 --> 00:19:42.000]  又是一大清早走來
[00:19:42.000 --> 00:19:46.000]  大家可以在後一點點已經看到
[00:19:46.000 --> 00:19:52.000]  第27章的後一點點
[00:19:52.000 --> 00:19:55.000]  第62節開始
[00:19:55.000 --> 00:19:57.000]  你就會看到他們的發展
[00:19:57.000 --> 00:20:04.000]  他們一大清早就要去找秦府
[00:20:04.000 --> 00:20:05.000]  比拉多
[00:20:05.000 --> 00:20:08.000]  做什麼事要這麼大清早就要去找
[00:20:08.000 --> 00:20:12.000]  正代表他們心急如焚
[00:20:12.000 --> 00:20:18.000]  他們怕耶穌死的時間不夠快
[00:20:18.000 --> 00:20:21.000]  所以一逮捕了耶穌之後
[00:20:21.000 --> 00:20:24.000]  他們一大清早就去見比拉多
[00:20:24.000 --> 00:20:26.000]  希望盡快
[00:20:26.000 --> 00:20:27.000]  怎麼樣
[00:20:27.000 --> 00:20:29.000]  致死耶穌
[00:20:29.000 --> 00:20:34.000]  致死耶穌這個說話
[00:20:34.000 --> 00:20:44.000]  如果我們稍稍回顧第26章第59節
[00:20:44.000 --> 00:20:49.000]  我們已經知道耶穌老早預言了這件事情發生
[00:20:49.000 --> 00:20:55.000]  而在馬太福音第10章第21節裡
[00:20:55.000 --> 00:21:01.000]  耶穌老早已經說了一個事實
[00:21:01.000 --> 00:21:08.000]  他說要把兄弟們交到致死的地步
[00:21:08.000 --> 00:21:12.000]  如果單純在第10章第21節裡
[00:21:12.000 --> 00:21:17.000]  我們就會覺得耶穌無情地說了一句
[00:21:17.000 --> 00:21:21.000]  我們都不明白為什麼耶穌會這樣說
[00:21:21.000 --> 00:21:24.000]  來到這裡我們明白了
[00:21:24.000 --> 00:21:28.000]  耶穌作為猶太人的其中一份子
[00:21:28.000 --> 00:21:34.000]  現在就被猶太人的兄弟致死
[00:21:34.000 --> 00:21:37.000]  怕他死得不夠快
[00:21:37.000 --> 00:21:41.000]  所以一大清早就聯合了一個外邦人
[00:21:41.000 --> 00:21:42.000]  羅馬人
[00:21:42.000 --> 00:21:45.000]  買官買回來的比拉多
[00:21:45.000 --> 00:21:51.000]  然後盡快把他弄死
[00:21:51.000 --> 00:21:53.000]  廣東話好說
[00:21:53.000 --> 00:21:55.000]  盡快把他弄死
[00:21:55.000 --> 00:21:59.000]  所以聖經的記載是怎樣的
[00:21:59.000 --> 00:22:03.000]  就把他捆綁
[00:22:03.000 --> 00:22:09.000]  交給巡撫比拉多
[00:22:09.000 --> 00:22:16.000]  因為他們希望盡快把耶穌交到比拉多的手上
[00:22:16.000 --> 00:22:23.000]  以比拉多的權力斬殺耶穌基督
[00:22:23.000 --> 00:22:26.000]  或者處決了耶穌基督
[00:22:26.000 --> 00:22:29.000]  來到這一點
[00:22:29.000 --> 00:22:34.000]  我想重提一個人物
[00:22:34.000 --> 00:22:36.000]  這個人物叫做仕途堡羅
[00:22:36.000 --> 00:22:41.000]  在《使徒行傳》第21章第33節裏
[00:22:41.000 --> 00:22:48.000]  曾經他這樣在《使徒行傳》被記載下來
[00:22:48.000 --> 00:22:53.000]  當他去耶路撒冷的時候
[00:22:53.000 --> 00:22:58.000]  他同樣被人用兩條鐵鏈捆綁
[00:22:58.000 --> 00:23:02.000]  然後押到千夫長裏面
[00:23:02.000 --> 00:23:07.000]  然後在第23章第23節裏
[00:23:07.000 --> 00:23:18.000]  就介紹到仕途堡羅被押送到巡撫菲力斯進行審判
[00:23:18.000 --> 00:23:24.000]  為什麼我要提仕途堡羅給大家聽呢
[00:23:24.000 --> 00:23:29.000]  其實就是想告訴大家弟兄姊妹
[00:23:29.000 --> 00:23:36.000]  信徒被逼迫是被命定的
[00:23:36.000 --> 00:23:45.000]  很多人喜歡信徒是依著上帝的心思意念而活的
[00:23:45.000 --> 00:23:51.000]  如果我們真的依照上帝的心思意念而活的話
[00:23:51.000 --> 00:23:56.000]  我們的遭遇和耶穌是沒有什麼分別的
[00:23:56.000 --> 00:24:04.000]  只不過今天不一定有一個巡撫的人來審判你
[00:24:04.000 --> 00:24:08.000]  而是你的上司
[00:24:08.000 --> 00:24:13.000]  不過從這段聖經裏面我們發現到一個事實
[00:24:13.000 --> 00:24:19.000]  上帝在這個過程裏面沒有像耶穌先前所說的
[00:24:19.000 --> 00:24:24.000]  可以派天兵天將來完成保護他的工作
[00:24:24.000 --> 00:24:26.000]  他沒有這樣做
[00:24:26.000 --> 00:24:30.000]  上帝也沒有進行不義行為
[00:24:30.000 --> 00:24:33.000]  於是激殺這些人物
[00:24:33.000 --> 00:24:36.000]  沒有這樣去做
[00:24:36.000 --> 00:24:39.000]  同樣道理在過去的日子
[00:24:39.000 --> 00:24:43.000]  如果大家看到在這個世界裏面
[00:24:43.000 --> 00:24:49.000]  容許同性戀 容許咳大麻
[00:24:49.000 --> 00:24:53.000]  容許那些偷東西不用坐牢的人
[00:24:53.000 --> 00:24:56.000]  等等這些罪案的人
[00:24:56.000 --> 00:25:04.000]  其實在我們心裏面有一種很不公義的反感在他當中
[00:25:04.000 --> 00:25:09.000]  我認為上帝你最好馬上將這些人去激殺
[00:25:09.000 --> 00:25:11.000]  趕他們下台
[00:25:11.000 --> 00:25:14.000]  不用說哪一個我們在加拿大最好說的
[00:25:14.000 --> 00:25:17.000]  我不是說政治不過我想說給大家知道
[00:25:17.000 --> 00:25:24.000]  我們加拿大的總理主張這些同性戀變性人
[00:25:24.000 --> 00:25:28.000]  主張人怎樣去選擇自己的性別
[00:25:28.000 --> 00:25:30.000]  在小學的時候就已經去做
