
[00:00:00.000 --> 00:00:12.000]  早晨,聽得到嗎?剛才那段經文讀完之後,我想大家都一頭霧水的
[00:03:02.000 --> 00:03:12.000]  原來他喜歡了一個叫盧氏姐妹,盧氏姐妹是妃嬪
[00:03:12.000 --> 00:03:25.000]  和她是很好的朋友,盧氏姐妹後來有一個姐妹,做了道姑
[00:03:25.000 --> 00:03:33.000]  但因為她的身份是一個妃嬪,所以她不能夠有題目,也不能夠很明顯地講
[00:03:33.000 --> 00:03:40.000]  所以當他發現,一鋪陳出來,他很多詩就可以解出來
[00:03:40.000 --> 00:03:46.000]  象徵的意思不是一個人做夢,看到很奇怪的東西
[00:03:46.000 --> 00:03:53.000]  或者是他作一些東西出來,在隱喻文學上或哲學上
[00:03:53.000 --> 00:03:58.000]  凡是隱喻的東西,其實他在講一些東西
[00:03:58.000 --> 00:04:02.000]  但那些東西他不用具體的東西去講出來
[00:04:02.000 --> 00:04:08.000]  今天我們講這張,白居然我不講了,沒什麼時間了
[00:04:08.000 --> 00:04:14.000]  有機會再和你說中學的詩,因為白居然的詩很好看
[00:04:14.000 --> 00:04:23.000]  我們今天講這個,你不要將他所講的東西變成具體的東西
[00:04:23.000 --> 00:04:26.000]  一變成具體的東西,你不知道是什麼來的
[00:04:26.000 --> 00:04:38.000]  蝗蟲,蝗蟲又有人頭,因為他全部背後是在講一些他看到的東西
[00:04:38.000 --> 00:04:42.000]  所以今天我再講,啟示錄,不要對號入座
[00:04:42.000 --> 00:04:46.000]  但他不是做夢,他不是沒有東西
[00:04:46.000 --> 00:04:54.000]  我們就循他的方向,透過想像將來會有很重要的東西出來
[00:04:54.000 --> 00:04:58.000]  但這些東西要到發生才知道
[00:04:58.000 --> 00:05:06.000]  我們在講的時候,我們先從文字上,從舊約語言去理解
[00:05:06.000 --> 00:05:12.000]  第一個無底坑,聖經裡面不是一次提到無底坑
[00:05:12.000 --> 00:05:17.000]  一開始他說天上有星,最下
[00:05:17.000 --> 00:05:21.000]  我們就要回到猶太文獻那裡
[00:05:21.000 --> 00:05:25.000]  星是可以代表天使和靈界的活物
[00:05:25.000 --> 00:05:30.000]  這個在猶太人的舊約裡面很清楚耶穌也提到
[00:05:30.000 --> 00:05:37.000]  但這個星不是撒旦,因為這個星是從上面下來的
[00:05:37.000 --> 00:05:43.000]  不是從下面出來的,所以這個星不是撒旦
[00:05:43.000 --> 00:05:47.000]  也不是墮落的天使,為什麼呢
[00:05:47.000 --> 00:05:52.000]  因為墮落的天使,上帝不會給他鑰匙
[00:05:52.000 --> 00:05:58.000]  我們要從這些很明顯的來解釋
[00:05:58.000 --> 00:06:05.000]  所以他是上帝的使者,下去要開那個無底坑
[00:06:05.000 --> 00:06:09.000]  無底坑是什麼呢?就是一個深淵的意思
[00:06:09.000 --> 00:06:12.000]  在原文就是一個很深很深的地方
[00:06:12.000 --> 00:06:15.000]  盧溝鋒提到的就是一個很陡峭的地方
[00:06:15.000 --> 00:06:22.000]  其他都是陰間,我們沒辦法想像有多深
[00:06:22.000 --> 00:06:23.000]  其實什麼意思呢?
[00:06:23.000 --> 00:06:30.000]  無底坑就是當一個人一直墮落,無窮無盡
[00:06:30.000 --> 00:06:34.000]  這樣下去,形象就離開上帝越來越遠
[00:06:34.000 --> 00:06:40.000]  所以無底坑就是遠離上帝,遠離神的光明和幸福
[00:06:40.000 --> 00:06:47.000]  當無底坑的門打開之後,因為裡面有火,所以有煙
[00:06:47.000 --> 00:06:51.000]  裡面有一種很惡的勢力,從那裡出來
[00:06:51.000 --> 00:06:56.000]  這勢力就從靈界或者黑暗世界出來
[00:06:56.000 --> 00:07:01.000]  在地上蔓延,約翰所見到的就是這件事
[00:07:01.000 --> 00:07:08.000]  然後他說在那種幽暗的勢力,就出了一種像蝗蟲一樣
[00:07:08.000 --> 00:07:13.000]  這蝗蟲一定不是普通的蝗蟲,一定要用象徵
[00:07:13.000 --> 00:07:18.000]  甚至不要畫出來,所有畫出來的東西都不準確
[00:07:18.000 --> 00:07:21.000]  不過給你看看,不只是看文字很悶
[00:07:21.000 --> 00:07:29.000]  這蝗蟲有蠍子識人的能力,剛才大家讀得很好
[00:07:29.000 --> 00:07:32.000]  識人的能力,即是吉人的
[00:07:32.000 --> 00:07:35.000]  它不傷害植物,只是傷害人
[00:07:35.000 --> 00:07:40.000]  頭上沒有上帝的印記,就是外面的人
[00:07:40.000 --> 00:07:45.000]  上帝的子民在保護,在這次災難裡面,上帝特別保護他的子民
[00:07:45.000 --> 00:07:52.000]  外面的人為什麼會受魔鬼或幽暗勢力的傷害呢?
[00:07:52.000 --> 00:07:58.000]  因為撒旦不是真的愛護外面的人
[00:07:58.000 --> 00:08:05.000]  撒旦一樣會去惡待或虐待自己的人
[00:08:05.000 --> 00:08:09.000]  這些人會受苦,五個月是什麼意思呢?
[00:08:09.000 --> 00:08:16.000]  不是很長的時間,是相當短的時間受的痛苦
[00:08:16.000 --> 00:08:24.000]  它不是真的蝗蟲,但是感覺上好像蝗蟲一樣
[00:08:24.000 --> 00:08:28.000]  是蝗蟲的特色,有人感受到的
[00:08:28.000 --> 00:08:31.000]  蝗蟲的特性是怎樣呢?
[00:08:31.000 --> 00:08:36.000]  第一個特性就是,好像刮東西一樣
[00:08:36.000 --> 00:08:40.000]  蝗蟲經過所有綠色的東西,吃光了,刮乾了
[00:08:40.000 --> 00:08:43.000]  蝗蟲是很多的,一大群
[00:08:43.000 --> 00:08:49.000]  還有蝗蟲是吃盡一切的東西,吃青江
[00:08:49.000 --> 00:08:52.000]  蝗蟲還有一個很嘈吵的聲音
[00:08:52.000 --> 00:08:59.000]  跳躍的聲音,像草蜢一樣,很快的
[00:08:59.000 --> 00:09:02.000]  發出很嘈吵的聲音
[00:09:02.000 --> 00:09:08.000]  我們在歷史上有什麼蝗蟲的感覺呢?
[00:09:08.000 --> 00:09:15.000]  根據記載,在1874年,洛杉磯那次
[00:09:15.000 --> 00:09:19.000]  山上繁殖了很多蝗蟲
[00:09:19.000 --> 00:09:24.000]  那種蝗蟲從西邊一直飛到東邊
[00:09:24.000 --> 00:09:30.000]  覆蓋了19萬8千6百平方英里,是很大的
[00:09:30.000 --> 00:09:37.000]  當時的估計是有12.5兆,即12萬億這麼厲害
[00:09:37.000 --> 00:09:42.000]  遮到整個天都暗了,而且很嘈吵
[00:09:42.000 --> 00:09:47.000]  經過中間的田,全部被吃光,是很可怕的
[00:09:47.000 --> 00:09:53.000]  這個蝗蟲的重量只有2750萬噸
[00:09:53.000 --> 00:09:56.000]  那次的蝗蟲是很厲害的,所以現在美國很緊張
[00:09:56.000 --> 00:09:59.000]  在山上一看到蝗蟲就要消滅它
[00:09:59.000 --> 00:10:02.000]  否則它繁殖就很厲害
[00:10:02.000 --> 00:10:07.000]  只需要一堆蝗蟲5000萬
[00:10:07.000 --> 00:10:12.000]  就可以將500人一年的糧食吃光
[00:10:12.000 --> 00:10:15.000]  所以是失收的,什麼都沒有了
[00:10:15.000 --> 00:10:20.000]  所以我們感受到這種東西出來,很大很嘈吵
[00:10:20.000 --> 00:10:28.000]  但是它不是蝗蟲,它是使人受苦
[00:10:28.000 --> 00:10:31.000]  不過有一樣東西,雖然這麼猛烈
[00:10:31.000 --> 00:10:35.000]  但上帝仍然是控制著的
[00:10:35.000 --> 00:10:40.000]  上帝保護他的兒女,以致外面的人受苦
[00:10:40.000 --> 00:10:44.000]  目的其實是上帝容許他們這樣做
[00:10:44.000 --> 00:10:47.000]  就是叫那些人回轉悔改
[00:10:47.000 --> 00:10:51.000]  但是最後我們看到他們並沒有回轉悔改
[00:10:51.000 --> 00:10:56.000]  我們仔細去看
[00:10:56.000 --> 00:11:01.000]  預備作戰的馬,很大能力
[00:11:01.000 --> 00:11:05.000]  頭上好像冠冕,裡面好像人
[00:11:05.000 --> 00:11:07.000]  因為有高度智慧
[00:11:07.000 --> 00:11:12.000]  有人說這是美國的直升機,海豹直升機
[00:11:12.000 --> 00:11:15.000]  很厲害,很多人看書就說
[00:11:15.000 --> 00:11:19.000]  這個好像戰機,那個又好像什麼
[00:11:19.000 --> 00:11:22.000]  不要猜,因為還沒有到時候
[00:11:22.000 --> 00:11:27.000]  我們知道有一個災難,這個災難很厲害
[00:11:27.000 --> 00:11:31.000]  過了之後我們就會明白
[00:11:31.000 --> 00:11:35.000]  有一個女人的頭髮
[00:11:35.000 --> 00:11:40.000]  這個頭髮其實是指觸角的意思
[00:11:40.000 --> 00:11:46.000]  牙齒很厲害,胸前有甲,翅膀的聲音等等
[00:11:46.000 --> 00:11:48.000]  好了,我們快一點
[00:11:48.000 --> 00:11:53.000]  尾巴有個蝎子,好像蛇一樣可以咬人
[00:11:53.000 --> 00:11:57.000]  所有這些象徵性都被我們看到是很奇怪的
[00:11:57.000 --> 00:12:00.000]  我們今天沒辦法完全明白
[00:12:00.000 --> 00:12:04.000]  不過我們要感受到,要看
[00:12:04.000 --> 00:12:08.000]  所感受的那種邪惡的化身
[00:12:08.000 --> 00:12:10.000]  經文裡面提到一個就是
[00:12:10.000 --> 00:12:14.000]  無底坑的使者作為他們的王
[00:12:14.000 --> 00:12:19.000]  他的名字叫阿巴頓,希利里話叫阿波
[00:12:19.000 --> 00:12:23.000]  他的意思就是指全人類
[00:12:23.000 --> 00:12:29.000]  兩個字是解毀滅,陰間死亡
[00:12:29.000 --> 00:12:32.000]  就是撒旦人帶來死亡,很恐怖
[00:12:32.000 --> 00:12:35.000]  很幽暗,在末世的時候
[00:12:35.000 --> 00:12:40.000]  有一段時間很幽暗,有些很恐怖的災難臨到
[00:12:40.000 --> 00:12:43.000]  而那時候的人是離開上帝
[00:12:43.000 --> 00:12:50.000]  那些人是完全在罪惡當中生活
[00:12:50.000 --> 00:12:56.000]  而這些罪惡就產生了這些災難出來
[00:12:56.000 --> 00:13:01.000]  這次災難過去之後,還有兩樣災在第十二節
[00:13:01.000 --> 00:13:06.000]  第一樣災就是吹號的第五號
[00:13:06.000 --> 00:13:12.000]  兩樣災就是第六和第七號
[00:13:12.000 --> 00:13:21.000]  第六號吹的使者當時就有提到上帝面前金壇四角
[00:13:21.000 --> 00:13:27.000]  吹號的第六使者就將綑綁在白拉大河的四個使者釋放
[00:13:27.000 --> 00:13:30.000]  我們要逐個解釋
[00:13:30.000 --> 00:13:37.000]  第一我們要解釋金壇四角怎麼會發聲呢
[00:13:37.000 --> 00:13:40.000]  這個聲音最可能,有很多不同的解釋
[00:13:40.000 --> 00:13:48.000]  我相信最可能是金壇裸火的天使發聲
[00:13:48.000 --> 00:13:53.000]  他吩咐吹號的六位天使,所以聲音是來自天使
[00:13:53.000 --> 00:13:58.000]  而四個使者原文就是天使
[00:13:58.000 --> 00:14:02.000]  這個就是墮落天使,這個墮落天使是被綑綁的
[00:14:02.000 --> 00:14:07.000]  是上帝暫時控制著他,現在就被釋放
[00:14:07.000 --> 00:14:10.000]  為什麼被綑綁呢?聖經沒有說
[00:14:10.000 --> 00:14:16.000]  可能性是上帝暫時控制著他,釋放他
[00:14:16.000 --> 00:14:21.000]  雖然釋放他,但仍然在上帝的管轄下
[00:14:21.000 --> 00:14:25.000]  所以我們讀啟示錄就有一個看法
[00:14:25.000 --> 00:14:28.000]  無論災難多大,無論世界多麼混亂
[00:14:28.000 --> 00:14:33.000]  背後上帝都會掌管著,上帝是沒有失控的
[00:14:33.000 --> 00:14:37.000]  上帝願意這些災難有目的
[00:14:37.000 --> 00:14:41.000]  目的有時是叫人悔改,有時是叫人回轉
[00:14:41.000 --> 00:14:44.000]  有時是叫信徒得造就,有時是給人安慰
[00:14:44.000 --> 00:14:47.000]  所以背後都會有目的
[00:14:47.000 --> 00:14:51.000]  那白拉大河是什麼呢?就是幼法拉底河
[00:14:51.000 --> 00:14:55.000]  因為猶太人當時說大河,大河就是最遠的地方
[00:14:55.000 --> 00:15:00.000]  就認為在大河那邊,那些是和上帝離開很遠的
[00:15:00.000 --> 00:15:05.000]  是充滿了殘忍、野蠻、流血、死亡的
[00:15:05.000 --> 00:15:09.000]  所以當他們說大河那邊的時候,通常是指不好的
[00:15:09.000 --> 00:15:13.000]  所以這四個使者都在那邊
[00:15:13.000 --> 00:15:20.000]  現在被釋放所代表的就是那些流血、野蠻、恐怖的事情出來
[00:15:20.000 --> 00:15:26.000]  當他們釋放的時候,他們就預備好在某時要殺人的三分之一
[00:15:26.000 --> 00:15:29.000]  沒有說時間是什麼時候
[00:15:29.000 --> 00:15:33.000]  這個時間只有上帝知道,所以我們也不需要去猜
[00:15:33.000 --> 00:15:38.000]  前面四人就提到那個數字是死四分之一
[00:15:38.000 --> 00:15:42.000]  七號的數字就是三分之一
[00:15:42.000 --> 00:15:46.000]  後來七號就沒有限制,就是前面死四分之一
[00:15:46.000 --> 00:15:50.000]  然後就是剩下的三分之一
[00:15:50.000 --> 00:15:56.000]  到最後就沒有限制了,就殺很多人了
[00:15:56.000 --> 00:16:00.000]  這個數字不一定是三分之一或四分之一
[00:16:00.000 --> 00:16:06.000]  其實是指一個大數目,這個數目是上帝管理著的
[00:16:06.000 --> 00:16:11.000]  二萬萬大軍,這裡就有很多東西說了
[00:16:11.000 --> 00:16:16.000]  在這裡說有二萬萬大軍,我聽見了
[00:16:16.000 --> 00:16:22.000]  但是二萬萬大軍以前就有人說一定是來自中國的
[00:16:22.000 --> 00:16:25.000]  因為中國有這麼多人
[00:16:25.000 --> 00:16:31.000]  在當時羅馬的兵團每個是五千五百人
[00:16:31.000 --> 00:16:36.000]  全羅馬歷來是二十五到三十四個兵團
[00:16:36.000 --> 00:16:44.000]  羅馬的大軍最多是由十三萬到十八萬,已經很多了
[00:16:44.000 --> 00:16:48.000]  再加上志願軍最多是四十萬
[00:16:48.000 --> 00:16:51.000]  所以如果在當時約翰時代
[00:16:51.000 --> 00:16:56.000]  所看見的軍隊羅馬四十萬已經很多了
[00:16:56.000 --> 00:16:58.000]  二萬萬根本就沒有得比
[00:16:58.000 --> 00:17:05.000]  四十萬、四百萬、四千萬、四萬萬是沒有得比的
[00:17:05.000 --> 00:17:10.000]  所以我們知道這個數字其實是一個很誇張的數字
[00:17:10.000 --> 00:17:13.000]  首先我們看看這個數字是什麼呢
[00:17:13.000 --> 00:17:17.000]  在聖經裡面是沒有用萬這個數字的
[00:17:17.000 --> 00:17:21.000]  他們數數到千已經很多了
[00:17:21.000 --> 00:17:25.000]  再數下去就不會數了,因為你十隻手指,你不知道怎樣再數下去
[00:17:25.000 --> 00:17:34.000]  所以萬這個數字,就是多的意思,很多的意思
[00:17:34.000 --> 00:17:41.000]  原文的意思就是this myriadis, this就是兩次
[00:17:41.000 --> 00:17:45.000]  兩次就變成萬,萬就變成二萬萬
[00:17:45.000 --> 00:17:49.000]  翻譯的時候多嘛,不是千,中文就萬
[00:17:49.000 --> 00:17:53.000]  兩次就變成萬萬,再加上二,就變成二萬萬
[00:17:53.000 --> 00:17:55.000]  是這樣翻譯的
[00:17:55.000 --> 00:18:04.000]  但這個翻譯過程,大家知道其實不是真的指二萬萬
[00:18:04.000 --> 00:18:08.000]  而是指很大,大到想像不到的
[00:18:08.000 --> 00:18:12.000]  但這個數字在過去就一直被人用二萬萬
[00:18:12.000 --> 00:18:16.000]  那哪個國家有二萬萬軍隊出來呢
[00:18:16.000 --> 00:18:22.000]  二十世紀,黃和論就成為了西方的主流
[00:18:22.000 --> 00:18:26.000]  黃和論早期就是蒙古人打歐洲
[00:18:26.000 --> 00:18:30.000]  就開始了一手黃和論,黃和就是黃種人
[00:18:30.000 --> 00:18:36.000]  而在西方裡面索引尼津,大家可能有聽過
[00:18:36.000 --> 00:18:40.000]  就是蘇聯那個流亡作家,反對共產黨
[00:18:40.000 --> 00:18:45.000]  在他的小說裡面,就是高談黃和論
[00:18:45.000 --> 00:18:56.000]  就是說將來會毀滅西方,將來會敵黨上帝的就是中國
[00:18:56.000 --> 00:18:59.000]  所以二萬萬大軍很確定是中國的
[00:18:59.000 --> 00:19:04.000]  因為當時中國是共產黨,共產黨是敵基督的
[00:19:04.000 --> 00:19:11.000]  二萬萬大軍出來,這樣的解釋就太具體化了
[00:19:11.000 --> 00:19:21.000]  所以我們今天相信不會是中國,我也很深信不會是中國
[00:19:21.000 --> 00:19:28.000]  不需要猜在哪裡,總之有很多敵對上帝的軍隊
[00:19:28.000 --> 00:19:35.000]  反而我看到今天上帝的福音在中國是興起的
[00:19:35.000 --> 00:19:44.000]  其他的我們也不要說,可能是印度,日本,甚至不知道是不是美國
[00:19:44.000 --> 00:19:48.000]  總之二萬萬就是二萬萬
[00:19:48.000 --> 00:19:53.000]  在意象裡面,他看到馬和騎兵
[00:19:53.000 --> 00:19:58.000]  馬前面是甲如火,子馬路的火裡面是子馬路流亡
[00:19:58.000 --> 00:20:00.000]  是什麼意思呢?
[00:20:00.000 --> 00:20:04.000]  然後馬的頭好像獅子的頭,有火有煙有流亡
[00:20:04.000 --> 00:20:12.000]  其實火燒到最旺的時候,中間是有紫色的
[00:20:12.000 --> 00:20:20.000]  甲子馬路流亡,火是紅色,有青色,有藍色
[00:20:20.000 --> 00:20:24.000]  他看到火是很猛烈,很厲害
[00:20:24.000 --> 00:20:30.000]  還有舊的也提到噴火的海怪
[00:20:30.000 --> 00:20:37.000]  至於他所描述的,他一直都說了一件事
[00:20:37.000 --> 00:20:41.000]  能力是來自於口
[00:20:41.000 --> 00:20:52.000]  這個馬的口是很大的,口裡出的火和煙,三樣災害就殺了人的三分之一
[00:20:52.000 --> 00:20:57.000]  所以這個馬的能力要留意,一路說在口和尾巴
[00:20:57.000 --> 00:21:00.000]  尾巴也是可以害人
[00:21:00.000 --> 00:21:09.000]  這個口其實我們要明白,一路強調,馬的殺傷力就在口
[00:21:09.000 --> 00:21:20.000]  在約翰的技巧就是將上帝的模仿者寫出來
[00:21:20.000 --> 00:21:29.000]  因為在啟示錄裡經常出現,撒旦是扮上帝,赤霖是扮上帝
[00:21:29.000 --> 00:21:31.000]  怎樣扮上帝呢?
[00:21:31.000 --> 00:21:39.000]  例如在啟示錄第十七章第八節,那裡說的那個壽,他怎樣形容那個壽呢?
[00:21:39.000 --> 00:21:47.000]  那個壽先前有,如今沒有,將要從無底坑裡出來,又要歸於沉淪
[00:21:47.000 --> 00:21:54.000]  凡在地上的,明自從創世以來,沒有在生命冊上見,留意
[00:21:54.000 --> 00:21:57.000]  先前有,如今沒有,以後再有
[00:21:57.000 --> 00:22:05.000]  這個記載其實就和人子,自有,永有,但不是完全相同
[00:22:05.000 --> 00:22:11.000]  人子就是昨日有,今日有,將來都有,是自有,永有
[00:22:11.000 --> 00:22:18.000]  但他就不是,先前有,如今沒有,將來有,是少了一點的,是扮演的
[00:22:18.000 --> 00:22:27.000]  很多很多的作為,一個壽是受傷的,高陽也是受傷的
[00:22:27.000 --> 00:22:34.000]  這個壽是有國有能力的,高陽是獅子,很多很相似
[00:22:34.000 --> 00:22:42.000]  在這裡我想和大家去思考的問題就是,在末世有很多類似的預言出來
[00:22:42.000 --> 00:22:52.000]  我們的態度怎樣去面對呢?上帝將預言給我們,但上帝不要我們
[00:22:52.000 --> 00:22:59.000]  完全看到明白,生命記十九章十九節提到
[00:22:59.000 --> 00:23:03.000]  隱蔽的事屬夜無遺,明顯的事屬我們
[00:23:03.000 --> 00:23:07.000]  但上帝又不要我們,活在這個世界,因無所知
[00:23:07.000 --> 00:23:11.000]  所以一直用警醒,即是很多事情發生不是沒有原因的
[00:23:11.000 --> 00:23:16.000]  我們要警醒等候耶穌回來,並且知道上帝仍然掌權
[00:23:16.000 --> 00:23:20.000]  當上帝掌權我們就不需要害怕,因為事情是不失控的
[00:23:20.000 --> 00:23:27.000]  最近,昨天吃飯有個姐妹和我看,她說最近有個節目提到很奇怪的事
[00:23:27.000 --> 00:23:33.000]  例如2025,有沒有聽過那個節目
[00:23:33.000 --> 00:23:39.000]  文川大地震的年份加月份加日子就是2025
[00:23:39.000 --> 00:23:44.000]  文川大地震是2008,5月12日,加起來就是2005
[00:23:44.000 --> 00:23:50.000]  然後日本大地震又是加起來2005,2025
[00:23:50.000 --> 00:23:59.000]  還有最近一次馬航,馬航2014年3月8日,加起來又是2025
[00:23:59.000 --> 00:24:02.000]  於是很害怕,不知道發生什麼事,有很多文章
[00:24:02.000 --> 00:24:04.000]  我們怎樣看呢?
[00:24:04.000 --> 00:24:13.000]  在這個世界,一樣要扮演上帝,要將很多所謂隱蔽的東西出來
[00:24:13.000 --> 00:24:20.000]  你有沒有看過以前劉伯溫燒餅哥,是嗎?
[00:24:20.000 --> 00:24:25.000]  他講了很多無稜兩可的東西,過了之後,人們說他語言應驗
[00:24:25.000 --> 00:24:30.000]  之前你完全不知道什麼,過了之後就馬後炮了
[00:24:30.000 --> 00:24:38.000]  就是這樣,我們面對這些靈界的東西,我相信靈界是有能力的
[00:24:38.000 --> 00:24:47.000]  例如很多人在外面玩碟仙,或者是拜神,占卦,串命
[00:24:47.000 --> 00:24:52.000]  撒旦是知一部分,但他不會全知
[00:24:52.000 --> 00:24:59.000]  在聖經裏面提到,時間掌握在上帝手裏
[00:24:59.000 --> 00:25:08.000]  撒旦是知道過去,猜測未來,上帝是掌管過去,掌管未來
[00:25:08.000 --> 00:25:14.000]  所以,外面有很多東西,講很多奇怪的東西,或者很多語言的東西
[00:25:14.000 --> 00:25:21.000]  好像很應驗的東西,我們的態度就是,我們不需要相信它
[00:25:21.000 --> 00:25:28.000]  但是,我們要留意,因為上帝掌管這個世界
[00:25:28.000 --> 00:25:34.000]  上帝都讓我們留意,在末世有很多假語言
[00:25:34.000 --> 00:25:41.000]  假語言不表示他什麼都沒有,但是他不清楚,因為他要扮上帝
[00:25:41.000 --> 00:25:45.000]  扮上帝是有些東西是像的,有些東西是扮了出來的
[00:25:45.000 --> 00:25:51.000]  但是他不能掌握整個圖畫,所以我們不需要驚慌
[00:25:51.000 --> 00:25:57.000]  我們只要等候我們的主,我們在那些東西上也不需要追隨他
[00:25:57.000 --> 00:26:05.000]  更加不需要學他們,現在有很多塔羅牌,占卜,都要講將來
[00:26:05.000 --> 00:26:11.000]  但將來在神裏面,所以我們基督徒不去碰它,也不需要和它辯論
[00:26:11.000 --> 00:26:14.000]  但我們知道歷史在上帝的手裏面
[00:26:14.000 --> 00:26:22.000]  這個就是讀啟示錄的時候,我們讀到魔鬼要扮上帝
[00:26:22.000 --> 00:26:31.000]  講到口的時候,很多時候和人子的口相比,因為他要扮
[00:26:31.000 --> 00:26:40.000]  人子的口就是發出一個話語,好像兩刃利劍
[00:26:40.000 --> 00:26:48.000]  馬的口就發出火煙和硫磺,人子的口是帶著能力真理的話
[00:26:48.000 --> 00:26:54.000]  所以這兩個有相似,但不是一樣
[00:26:54.000 --> 00:27:02.000]  而馬的口是殺傷力,人子的口是拯救人
[00:27:02.000 --> 00:27:08.000]  殺傷力,殺的人是很多的
[00:27:08.000 --> 00:27:12.000]  在第八章就講自然生態,上次
[00:27:12.000 --> 00:27:19.000]  這章就講到不是自然生態,是人的死
[00:27:19.000 --> 00:27:27.000]  在第五號的災,不是要殺人,而是要受苦,所以還沒死
[00:27:27.000 --> 00:27:36.000]  第六號就開始殺人,如果馬的口是假教訓,這樣就是人和
[00:27:36.000 --> 00:27:42.000]  而這些假教訓是叫人離開上帝,再沒有恩典
[00:27:42.000 --> 00:27:48.000]  所以在約翰看來就好像死一樣
[00:27:48.000 --> 00:27:56.000]  七號就在第四印,七號就是末世的災難
[00:27:56.000 --> 00:28:01.000]  約翰的要點,如果我們看這兩章
[00:28:01.000 --> 00:28:05.000]  大自然的災難是可以殺害四分之一的人
[00:28:05.000 --> 00:28:12.000]  但魔鬼的假教訓是會殺害剩下的三分之一的人
[00:28:12.000 --> 00:28:17.000]  在今天我們面對的不是單單大自然的災難
[00:28:17.000 --> 00:28:22.000]  大自然災難我們都可以避免
[00:28:22.000 --> 00:28:28.000]  今年都算是很多災難,東岸大風大雪
[00:28:28.000 --> 00:28:33.000]  西雅圖這個Must Lie,馬航的事件
[00:28:33.000 --> 00:28:39.000]  有很多的災難,災難是叫人提醒
[00:28:39.000 --> 00:28:43.000]  在末世的時間,假教訓才是恐怖
[00:28:43.000 --> 00:28:46.000]  假教訓是叫人離開上帝,此時而非
[00:28:46.000 --> 00:28:50.000]  很多教訓就是將聖經的教訓扭曲
[00:28:50.000 --> 00:28:55.000]  特別是很多自由派的思想,叫我們離開聖經,不相信主回來
[00:28:55.000 --> 00:28:58.000]  這些就是叫人離開神
[00:28:58.000 --> 00:29:05.000]  將聖經所說的道德教訓變成了無道
[00:29:05.000 --> 00:29:09.000]  無道不是不道德,是非道德
[00:29:09.000 --> 00:29:15.000]  所有的東西都淡化,不說對,不說錯,說你喜歡
[00:29:15.000 --> 00:29:18.000]  這些教訓充斥在社會上
[00:29:18.000 --> 00:29:23.000]  所以社會上不會跟你說對與錯
[00:29:23.000 --> 00:29:30.000]  其他未被災難所殺的人,仍然不會悔改
[00:29:30.000 --> 00:29:34.000]  所以這章最後的感嘆
[00:29:34.000 --> 00:29:38.000]  感嘆就是上帝掌管著
[00:29:38.000 --> 00:29:43.000]  災難是人的罪,上帝容許災難出來
[00:29:43.000 --> 00:29:48.000]  其實上帝容許災難,希望人們悔改,歸回
[00:29:48.000 --> 00:29:52.000]  但因為他們不肯悔改,所以感嘆就在這裏
[00:29:52.000 --> 00:29:57.000]  感嘆就是上帝一直在等候
