
[00:00:00.000 --> 00:00:03.000]  (十七章)
[00:13:57.680 --> 00:14:01.360]  如果每個家庭都以基督為主
[00:14:01.360 --> 00:14:05.840]  就能夠減少很多很多社會上的問題
[00:14:05.840 --> 00:14:07.840]  一個虔誠的家庭
[00:14:07.840 --> 00:14:09.680]  是一個公義
[00:14:09.680 --> 00:14:12.480]  幸福社會的根基
[00:14:12.480 --> 00:14:16.480]  除了以色列人有家庭的混亂
[00:14:16.480 --> 00:14:18.880]  還有宗教上的混亂
[00:14:18.880 --> 00:14:21.520]  神不單建立家庭
[00:14:21.520 --> 00:14:25.920]  他也在敬拜上建立了屬靈的領袖
[00:14:25.920 --> 00:14:27.600]  來帶領敬拜
[00:14:27.600 --> 00:14:32.080]  舊約的會幕和聖殿就是社區的中心
[00:14:32.080 --> 00:14:36.720]  由亞倫的子孫擔任祭司的職責
[00:14:36.720 --> 00:14:38.000]  新約呢?
[00:14:38.000 --> 00:14:41.360]  耶穌基督的教會就是神的殿
[00:14:41.360 --> 00:14:44.800]  聖靈呼召和裝備信徒
[00:14:44.800 --> 00:14:47.600]  教我們怎樣來侍奉神
[00:14:47.600 --> 00:14:51.200]  所有的信徒都是屬神的子民
[00:14:51.200 --> 00:14:53.520]  都是軍專的祭司
[00:14:53.520 --> 00:14:55.600]  神的話語在舊約
[00:14:55.600 --> 00:14:58.080]  教導祭司要怎樣做
[00:14:58.080 --> 00:14:59.680]  在新約同樣
[00:14:59.680 --> 00:15:02.320]  聖靈會透過神的話語
[00:15:02.320 --> 00:15:06.480]  來教導我們在教會怎樣來侍奉神
[00:15:06.480 --> 00:15:09.680]  告訴我們教會的秩序
[00:15:09.680 --> 00:15:11.360]  就在這個時候
[00:15:11.360 --> 00:15:15.280]  在經文中出現了另一個人
[00:15:15.280 --> 00:15:17.120]  叫做約拿丹
[00:15:17.120 --> 00:15:21.680]  這個米伽首先叫兒子做祭司
[00:15:21.680 --> 00:15:23.760]  後來他想想還是不行
[00:15:23.760 --> 00:15:28.080]  要請一個利美人來成為他個人的祭司
[00:15:28.080 --> 00:15:30.320]  他就去找約拿丹
[00:15:30.320 --> 00:15:34.400]  剛才的經文自司記十八章三十節
[00:15:34.400 --> 00:15:38.240]  說是摩西的子孫約拿丹
[00:15:38.240 --> 00:15:41.440]  和合本和聖經新譯本
[00:15:41.440 --> 00:15:43.680]  都是說摩西的子孫
[00:15:43.680 --> 00:15:46.240]  如果手上有英文版本
[00:15:46.240 --> 00:15:48.240]  NIV和ASV
[00:15:48.240 --> 00:15:50.640]  都是說摩西的子孫
[00:15:50.640 --> 00:15:53.600]  但如果你有King James Version
[00:15:53.600 --> 00:15:56.640]  是說馬拿西的子孫
[00:15:56.640 --> 00:16:01.440]  馬拿西的兒子格遜的子孫約拿丹
[00:16:01.440 --> 00:16:04.160]  你說為什麼會有不同?
[00:16:04.160 --> 00:16:07.280]  究竟是摩西的子孫約拿丹
[00:16:07.280 --> 00:16:10.560]  還是馬拿西的子孫約拿丹?
[00:16:10.560 --> 00:16:13.040]  其實摩西和約拿丹
[00:16:13.040 --> 00:16:16.000]  兩個希伯來文的字很相似
[00:16:16.000 --> 00:16:19.040]  只是相差一個字母
[00:16:19.040 --> 00:16:20.800]  希伯來文的字母
[00:16:20.800 --> 00:16:24.400]  如果你把摩西這個字加多一個字母
[00:16:24.400 --> 00:16:26.160]  就是NUN這個字母
[00:16:26.160 --> 00:16:28.960]  希伯來文就會變成馬拿西
[00:16:28.960 --> 00:16:32.560]  你把馬拿西這個字減去NUN這個字母
[00:16:32.560 --> 00:16:33.920]  就會變成摩西
[00:16:33.920 --> 00:16:36.480]  牧師你說了這麼久
[00:16:36.480 --> 00:16:40.080]  究竟是摩西還是馬拿西才行?
[00:16:40.080 --> 00:16:43.520]  我相信原文應該是摩西
[00:16:43.520 --> 00:16:44.640]  為什麼?
[00:16:44.640 --> 00:16:45.920]  你想想
[00:16:45.920 --> 00:16:48.640]  如果原文是馬拿西的話
[00:16:48.640 --> 00:16:51.600]  有哪個文士會這麼大膽
[00:16:51.600 --> 00:16:53.280]  減了一個字母
[00:16:53.280 --> 00:16:55.280]  將它變成摩西
[00:16:55.280 --> 00:16:57.280]  來到抹黑摩西?
[00:16:57.280 --> 00:17:00.480]  我們知道約拿丹和他的子孫
[00:17:00.480 --> 00:17:03.520]  世世代代成為彈支派的祭司
[00:17:03.520 --> 00:17:06.320]  其實這是一件不光彩的事
[00:17:06.320 --> 00:17:08.880]  他們不是亞倫的子孫
[00:17:08.880 --> 00:17:12.480]  怎麼能成為祭司呢?
[00:17:12.480 --> 00:17:16.080]  沒有文士會這樣來抹黑摩西
[00:17:16.080 --> 00:17:19.520]  反而如果經文真的說摩西
[00:17:19.520 --> 00:17:21.520]  就有文士說
[00:17:21.520 --> 00:17:24.640]  這件事令摩西蒙羞
[00:17:24.640 --> 00:17:26.640]  不如加多個字母
[00:17:26.640 --> 00:17:28.640]  變成馬拿西
[00:17:28.640 --> 00:17:32.080]  就不會使摩西蒙羞
[00:17:32.080 --> 00:17:35.600]  所以絕對有可能本來是摩西
[00:17:35.600 --> 00:17:38.240]  被文士加多了一個字母
[00:17:38.240 --> 00:17:41.440]  第二個原因我認為是摩西
[00:17:41.440 --> 00:17:44.960]  因為摩西的兒子真是叫做格遜
[00:17:44.960 --> 00:17:48.080]  《昌埃及記》的二章二十二節
[00:17:48.080 --> 00:17:50.880]  歷代至上的二十三章十五
[00:17:50.880 --> 00:17:54.000]  二十六章二十四節都被我們看到
[00:17:54.000 --> 00:17:56.000]  他的兒子真是叫格遜
[00:17:56.000 --> 00:17:57.440]  馬拿西呢?
[00:17:57.440 --> 00:18:00.320]  聖經真是有馬拿西這個人物
[00:18:00.320 --> 00:18:04.800]  但是沒有說到他有個兒子叫格遜
[00:18:04.800 --> 00:18:07.360]  還有第三個原因呢?
[00:18:07.360 --> 00:18:09.920]  我剛才說King James Version
[00:18:09.920 --> 00:18:13.440]  就是說馬拿西King James Version
[00:18:13.440 --> 00:18:16.720]  是根據馬索拉譯本翻譯出來
[00:18:16.720 --> 00:18:20.480]  其他有很多說摩西的版本
[00:18:20.480 --> 00:18:23.520]  是由七十事譯本翻譯出來
[00:18:23.520 --> 00:18:26.800]  我在說《聖經可信嗎?》系列
[00:18:26.800 --> 00:18:29.920]  說到我們手上聖經的來源
[00:18:29.920 --> 00:18:31.120]  我都說過
[00:18:31.120 --> 00:18:35.760]  七十字譯本比馬拿西譯本早很多
[00:18:35.760 --> 00:18:37.600]  所以我絕對相信
[00:18:37.600 --> 00:18:41.120]  摩西就是原文的翻譯
[00:18:41.120 --> 00:18:42.960]  而不是馬拿西
[00:18:42.960 --> 00:18:45.440]  因為有這三個原因
[00:18:45.440 --> 00:18:49.440]  所以這個《士司記》的十八章三十節
[00:18:49.440 --> 00:18:50.880]  應該是怎樣呢?
[00:18:50.880 --> 00:18:55.040]  摩西的兒子格遜的子孫約拿丹
[00:18:55.040 --> 00:18:58.960]  和他的子孫都作了彈支派的祭司
[00:18:58.960 --> 00:19:03.280]  直到那地遭受擄掠的日子
[00:19:03.280 --> 00:19:08.960]  這個叫做約拿丹的年輕利美人
[00:19:08.960 --> 00:19:10.560]  經文告訴我們
[00:19:10.560 --> 00:19:13.600]  他在猶大的伯利恆居住
[00:19:13.600 --> 00:19:16.160]  喂!猶大的伯利恆
[00:19:16.160 --> 00:19:18.720]  不是原本封給利美人
[00:19:18.720 --> 00:19:21.840]  四十八座城之中的其中一座
[00:19:21.840 --> 00:19:25.680]  為什麼這個利美人會離開了自己的城
[00:19:25.680 --> 00:19:27.360]  走了去伯利恆?
[00:19:27.360 --> 00:19:33.360]  我相信當時以色列人沒有照道神的十一奉獻
[00:19:33.360 --> 00:19:36.720]  沒有支持利美人的事工
[00:19:36.720 --> 00:19:40.640]  以致約拿丹這個利美人
[00:19:40.640 --> 00:19:42.560]  甚至其他的利美人
[00:19:42.560 --> 00:19:44.640]  與其捱飢抵餓
[00:19:44.640 --> 00:19:46.400]  在利美的城裡
[00:19:46.400 --> 00:19:48.400]  不如走出去謀生
