
[00:00:00.000 --> 00:00:04.000]  我介紹過四本書
[00:17:22.000 --> 00:17:26.000]  上個星期才說馬來西亞的首相,
[00:17:26.000 --> 00:17:29.000]  不知為何多了很大筆錢,
[00:17:29.000 --> 00:17:31.000]  這是上帝的提醒,
[00:17:31.000 --> 00:17:32.000]  很實際的,
[00:17:32.000 --> 00:17:35.000]  上帝不是提醒以色列的君王,
[00:17:35.000 --> 00:17:38.000]  每天早上起床要靈修,
[00:17:38.000 --> 00:17:42.000]  上帝沒有提醒他們要祈禱,
[00:17:42.000 --> 00:17:47.000]  上帝沒有提醒他們要記得按時去聖殿敬拜,
[00:17:47.000 --> 00:17:52.000]  上帝提醒他們怎樣做一個好的君王,
[00:17:52.000 --> 00:17:54.000]  當你做一個好的君王的時候,
[00:17:54.000 --> 00:17:59.000]  首先你的priority要搞清楚,
[00:17:59.000 --> 00:18:01.000]  馬匹重要,
[00:18:01.000 --> 00:18:07.000]  但是不及你的百姓重要,
[00:18:07.000 --> 00:18:10.000]  外交關係沒錯,
[00:18:10.000 --> 00:18:16.000]  但是不要因此你的心偏向假神,
[00:18:16.000 --> 00:18:21.000]  金銀當然需要治國,
[00:18:21.000 --> 00:18:24.000]  如果你國富空虛,
[00:18:24.000 --> 00:18:25.000]  沒有糧出,
[00:18:25.000 --> 00:18:28.000]  你怎樣令到國家富強,
[00:18:28.000 --> 00:18:34.000]  但是不要為自己加添金銀,
[00:18:34.000 --> 00:18:38.000]  上帝的提醒一針見血,
[00:18:38.000 --> 00:18:41.000]  作為一個國家的領袖,
[00:18:41.000 --> 00:18:47.000]  在這三件事情上是最容易跌倒的,
[00:18:47.000 --> 00:18:52.000]  是最容易失足的,
[00:18:52.000 --> 00:18:56.000]  新明紀提醒一個做領袖的,
[00:18:56.000 --> 00:18:59.000]  給他做領袖的,
[00:18:59.000 --> 00:19:01.000]  不是罵他的,
[00:19:01.000 --> 00:19:02.000]  你不要上帝了,
[00:19:02.000 --> 00:19:03.000]  要立王了,
[00:19:03.000 --> 00:19:04.000]  不是,
[00:19:04.000 --> 00:19:06.000]  上帝說你要抓飛行旗,
[00:19:06.000 --> 00:19:07.000]  好,
[00:19:07.000 --> 00:19:09.000]  令到鹿起飛,
[00:19:09.000 --> 00:19:12.000]  起飛之後要怎樣走,
[00:19:12.000 --> 00:19:13.000]  不要只走一隻,
[00:19:13.000 --> 00:19:15.000]  要多走幾隻,
[00:19:15.000 --> 00:19:16.000]  被人吃了打回頭,
[00:19:16.000 --> 00:19:17.000]  你不能起飛,
[00:19:17.000 --> 00:19:18.000]  要不要抓飛行旗,
[00:19:18.000 --> 00:19:21.000]  上帝教你怎樣做得好,
[00:19:21.000 --> 00:19:23.000]  做一個領袖,
[00:19:23.000 --> 00:19:25.000]  治理一個國家,
[00:19:25.000 --> 00:19:26.000]  不容易的,
[00:19:26.000 --> 00:19:30.000]  天將降大任於斯人也,
[00:19:30.000 --> 00:19:31.000]  不是說一個poet,
[00:19:31.000 --> 00:19:32.000]  是說這個人,
[00:19:32.000 --> 00:19:34.000]  必先苦其心志,
[00:19:34.000 --> 00:19:36.000]  勞其筋骨,
[00:19:36.000 --> 00:19:38.000]  餓其體膚,
[00:19:38.000 --> 00:19:41.000]  所以來這些營不會做到大事,
[00:19:41.000 --> 00:19:43.000]  因為又不肚餓,
[00:19:43.000 --> 00:19:44.000]  讓食物吃得好,
[00:19:44.000 --> 00:19:45.000]  住得好,
[00:19:45.000 --> 00:19:48.000]  自然意志就沒那麼堅強,
[00:19:48.000 --> 00:19:52.000]  要去Blue Mountain才好玩,
[00:19:52.000 --> 00:19:54.000]  又沒有熱水洗澡,
[00:19:54.000 --> 00:19:56.000]  弟兄五分鐘要吃完晚飯,
[00:19:56.000 --> 00:19:57.000]  做什麼事,
[00:19:57.000 --> 00:19:58.000]  我問他們,
[00:19:58.000 --> 00:20:00.000]  要回去洗澡,
[00:20:00.000 --> 00:20:08.000]  上帝如果要鍛鍊你成為領袖,
[00:20:08.000 --> 00:20:13.000]  你知道有什麼你要學,
[00:20:13.000 --> 00:20:14.000]  你第一個反應是,
[00:20:14.000 --> 00:20:16.000]  不會的,上帝,
[00:20:16.000 --> 00:20:18.000]  我都不想做領袖,
[00:20:18.000 --> 00:20:20.000]  那麼辛苦,
[00:20:20.000 --> 00:20:24.000]  下次令會都走回去,
[00:20:25.000 --> 00:20:33.000]  是呀,上帝可以在我們當中興起領袖,
[00:20:33.000 --> 00:20:35.000]  可能是你的,
[00:20:35.000 --> 00:20:37.000]  不過上帝很愛你,
[00:20:37.000 --> 00:20:40.000]  所以上帝給你這個機會,
[00:20:40.000 --> 00:20:42.000]  他一定教你,
[00:20:42.000 --> 00:20:43.000]  記得嗎?
[00:20:43.000 --> 00:20:45.000]  我們說Torah,
[00:20:45.000 --> 00:20:47.000]  不是規條,
[00:20:47.000 --> 00:20:50.000]  上帝不是訂本手帳給你,
[00:20:50.000 --> 00:20:53.000]  訂本menu給你,
[00:20:54.000 --> 00:20:59.000]  聖經不是一本說明書,
[00:20:59.000 --> 00:21:03.000]  聖經是神的說話,
[00:21:03.000 --> 00:21:05.000]  是祂教你,
[00:21:05.000 --> 00:21:08.000]  好像一個教練在你身邊,
[00:21:08.000 --> 00:21:10.000]  陪你一起跑步,
[00:21:10.000 --> 00:21:12.000]  陪你一起踩單車,
[00:21:12.000 --> 00:21:14.000]  陪你一起打球,
[00:21:14.000 --> 00:21:16.000]  祂教你,
[00:21:16.000 --> 00:21:18.000]  要你做得好,
[00:21:18.000 --> 00:21:22.000]  要你成為一個不單止合格的領袖,
[00:21:22.000 --> 00:21:24.000]  並且祂會提醒你,
[00:21:24.000 --> 00:21:27.000]  最難的是這個位置,
[00:21:27.000 --> 00:21:29.000]  這個位置你小心,
[00:21:29.000 --> 00:21:31.000]  其他你就過得了,
[00:21:31.000 --> 00:21:35.000]  所以對君王其實很多東西可以提醒他的,
[00:21:35.000 --> 00:21:37.000]  剛才說的那幾本書,
[00:21:37.000 --> 00:21:39.000]  君王都應該看的,
[00:21:39.000 --> 00:21:42.000]  衝突和靈命塑造,
[00:21:42.000 --> 00:21:44.000]  君王一定要處理的,
[00:21:44.000 --> 00:21:46.000]  剛才那個包青天,
[00:21:46.000 --> 00:21:48.000]  都偷了鎖羅門的橋,
[00:21:48.000 --> 00:21:51.000]  不過換了個狗頭閘,
[00:21:51.000 --> 00:21:56.000]  但是上帝在這裏提醒一個做領袖的君王,
[00:21:56.000 --> 00:21:57.000]  看到嗎?
[00:21:57.000 --> 00:22:01.000]  上帝是真的告訴他最重要的事情,
[00:22:01.000 --> 00:22:03.000]  捏得很重,
[00:22:03.000 --> 00:22:07.000]  所以上帝是看得起你的,
[00:22:07.000 --> 00:22:10.000]  他不是看死你不行的,
[00:22:10.000 --> 00:22:12.000]  爛泥扶不上牆的,
[00:22:12.000 --> 00:22:13.000]  不是,
[00:22:13.000 --> 00:22:16.000]  他給你機會的,
[00:22:16.000 --> 00:22:23.000]  你願不願意將自己放在神的手中,
[00:22:23.000 --> 00:22:28.000]  成為合用的器皿,
[00:22:28.000 --> 00:22:31.000]  給他使用,
[00:22:31.000 --> 00:22:33.000]  你說不會的,
[00:22:33.000 --> 00:22:34.000]  我不會做君王的,
[00:22:34.000 --> 00:22:35.000]  政治都是,
[00:22:35.000 --> 00:22:37.000]  不是我的範疇,
[00:22:37.000 --> 00:22:38.000]  我頭都痛的,
[00:22:38.000 --> 00:22:42.000]  我怎會去做澳洲的總理,
[00:22:42.000 --> 00:22:44.000]  我都未入籍,
[00:22:44.000 --> 00:22:46.000]  回去中國,
[00:22:46.000 --> 00:22:49.000]  我都不可能做到習近平,
[00:22:49.000 --> 00:22:50.000]  我連梁振英都不是,
[00:22:50.000 --> 00:22:52.000]  689,
[00:22:52.000 --> 00:22:53.000]  是,
