
[00:00:00.000 --> 00:00:05.000]  我以為只有他一個聽
[00:02:57.000 --> 00:02:59.000]  誰知道
[00:02:59.000 --> 00:03:01.000]  過了幾個月
[00:03:01.000 --> 00:03:03.000]  我請了那些人走
[00:03:03.000 --> 00:03:05.000]  原因是
[00:03:05.000 --> 00:03:09.000]  那些人其實跟我的身份不同
[00:03:09.000 --> 00:03:11.000]  我想他們會快樂很多
[00:03:11.000 --> 00:03:13.000]  於是我就開始想
[00:03:13.000 --> 00:03:15.000]  原來在教會
[00:03:15.000 --> 00:03:19.000]  因為我做很多社會訓練輔導
[00:03:19.000 --> 00:03:21.000]  教會有很多夫婦的營地
[00:03:21.000 --> 00:03:23.000]  我在加州回來
[00:03:23.000 --> 00:03:25.000]  加州有個全世界有名的營地
[00:03:25.000 --> 00:03:27.000]  有二百對夫婦
[00:03:27.000 --> 00:03:29.000]  每年一次
[00:03:29.000 --> 00:03:31.000]  在三藩市北加州
[00:03:31.000 --> 00:03:33.000]  我問他們
[00:03:33.000 --> 00:03:37.000]  有幾個人參加夫婦營超過十年
[00:03:37.000 --> 00:03:39.000]  差不多全部人都舉手
[00:03:39.000 --> 00:03:41.000]  超過二十年了 差不多全部人都舉手
[00:03:41.000 --> 00:03:43.000]  我說你參加都不厭嗎
[00:03:43.000 --> 00:03:45.000]  原來他們都說
[00:03:45.000 --> 00:03:47.000]  來得一年就一年
[00:03:47.000 --> 00:03:49.000]  都不知道旁邊那個
[00:03:49.000 --> 00:03:51.000]  擺了多久
[00:03:51.000 --> 00:03:53.000]  原來他們珍惜
[00:03:53.000 --> 00:03:55.000]  兩個人在一起
[00:03:55.000 --> 00:03:57.000]  希望多些日子
[00:03:57.000 --> 00:03:59.000]  於是我就問一個很調皮的問題
[00:03:59.000 --> 00:04:01.000]  我說如果你死了老公
[00:04:01.000 --> 00:04:03.000]  或死老婆
[00:04:03.000 --> 00:04:05.000]  我跟你搞個營你來不來呢
[00:04:05.000 --> 00:04:07.000]  沒有人回答我
[00:04:07.000 --> 00:04:09.000]  好像教會從來都沒有做這件事
[00:04:09.000 --> 00:04:11.000]  那些孤寡
[00:04:11.000 --> 00:04:13.000]  是沒有營地的
[00:04:13.000 --> 00:04:15.000]  因為他一個人
[00:04:15.000 --> 00:04:17.000]  他沒理由去夫婦營
[00:04:17.000 --> 00:04:19.000]  你要預約兩個人去吃飯
[00:04:19.000 --> 00:04:21.000]  一個人吃嗎
[00:04:21.000 --> 00:04:23.000]  他不好意思 聽到很傷感
[00:04:23.000 --> 00:04:25.000]  人家兩夫婦交換戒指
[00:04:25.000 --> 00:04:27.000]  再訂婚姻盟約
[00:04:27.000 --> 00:04:29.000]  他一個人自然要自費
[00:04:29.000 --> 00:04:31.000]  你想想
[00:04:31.000 --> 00:04:33.000]  為什麼沒有人理會人家
[00:04:33.000 --> 00:04:35.000]  我也喜歡研究聖經
[00:04:35.000 --> 00:04:37.000]  我在神學院做附讀生
[00:04:37.000 --> 00:04:39.000]  為什麼整本聖經
[00:04:39.000 --> 00:04:41.000]  上帝都不關心寡婦
[00:04:41.000 --> 00:04:43.000]  一天都叫你照顧寡婦
[00:04:43.000 --> 00:04:45.000]  究竟男人是不是死老婆不用理會呢
[00:04:45.000 --> 00:04:47.000]  這些我很喜歡和神學家討論這些問題
[00:04:47.000 --> 00:04:49.000]  我覺得答案就是
[00:04:49.000 --> 00:04:51.000]  男人不用理會那麼多
[00:04:51.000 --> 00:04:53.000]  為什麼呢
[00:04:53.000 --> 00:04:55.000]  原因就是男人早就有四個腦
[00:04:55.000 --> 00:04:57.000]  你知道嗎
[00:04:57.000 --> 00:04:59.000]  你結婚都不知道
[00:04:59.000 --> 00:05:01.000]  四個腦
[00:05:01.000 --> 00:05:03.000]  男人早就有四個腦
[00:05:03.000 --> 00:05:05.000]  你知道嗎
[00:05:05.000 --> 00:05:07.000]  你結婚都不知道
[00:05:07.000 --> 00:05:09.000]  四個腦
[00:05:09.000 --> 00:05:11.000]  一個腦是對家庭的
[00:05:11.000 --> 00:05:13.000]  還有三個腦是收起的
[00:05:13.000 --> 00:05:15.000]  一個腦是對運動的
[00:05:15.000 --> 00:05:17.000]  所以每天都看球賽
[00:05:17.000 --> 00:05:19.000]  另一個腦是對銀紙的
[00:05:19.000 --> 00:05:21.000]  所以每天都賺錢
[00:05:21.000 --> 00:05:23.000]  還有一個腦是政治的
[00:05:23.000 --> 00:05:25.000]  現在在說英雄好壞
[00:05:25.000 --> 00:05:27.000]  說這些
[00:05:27.000 --> 00:05:29.000]  所以你發覺
[00:05:29.000 --> 00:05:31.000]  這四個腦在一起
[00:05:31.000 --> 00:05:33.000]  如果一個腦開不著
[00:05:33.000 --> 00:05:35.000]  在家裡是沒事的
[00:05:35.000 --> 00:05:37.000]  所以你看到
[00:05:37.000 --> 00:05:39.000]  有些死了太太的男人
[00:05:39.000 --> 00:05:41.000]  事業很成功
[00:05:41.000 --> 00:05:43.000]  也可能
[00:05:43.000 --> 00:05:45.000]  他在運動裡
[00:05:45.000 --> 00:05:47.000]  還放很多時間
[00:05:47.000 --> 00:05:49.000]  他可能會找到另一樣東西
[00:05:49.000 --> 00:05:51.000]  就是他不寂寞
[00:05:51.000 --> 00:05:53.000]  但我今天要說的問題
[00:05:53.000 --> 00:05:55.000]  其實很多人有另一種病
[00:05:55.000 --> 00:05:57.000]  就好像你們年輕到
[00:05:57.000 --> 00:05:59.000]  二十幾歲
[00:05:59.000 --> 00:06:01.000]  我當現在是二十幾歲
[00:06:01.000 --> 00:06:03.000]  其實你已經有一個危機
[00:06:03.000 --> 00:06:05.000]  有一個危機
[00:06:05.000 --> 00:06:07.000]  沒有人陪你,你很危險
[00:06:07.000 --> 00:06:09.000]  因為有一種叫做Aloneness
[00:06:09.000 --> 00:06:11.000]  你不懂得自處
[00:06:11.000 --> 00:06:13.000]  你不懂得自處
[00:06:13.000 --> 00:06:15.000]  你不知道為什麼搞不定
[00:06:15.000 --> 00:06:17.000]  我不知道今天你坐在這裡吃東西
[00:06:17.000 --> 00:06:19.000]  是不是有人陪你來
[00:06:19.000 --> 00:06:21.000]  有多少個單刀來的
[00:06:21.000 --> 00:06:23.000]  都有幾難得的
[00:06:23.000 --> 00:06:25.000]  都有十幾個單刀來
[00:06:25.000 --> 00:06:27.000]  單刀來是否證明不寂寞呢
[00:06:27.000 --> 00:06:29.000]  其實不是
[00:06:29.000 --> 00:06:31.000]  只是一個問題
[00:06:31.000 --> 00:06:33.000]  為什麼要多幾個人來
[00:06:33.000 --> 00:06:35.000]  人是開心很多的
[00:06:35.000 --> 00:06:37.000]  就算不好吃一起彈也開心很多
[00:06:37.000 --> 00:06:39.000]  一個因是沒有的
[00:06:39.000 --> 00:06:41.000]  所以我今天想想
[00:06:41.000 --> 00:06:43.000]  你問我,我怎樣度過一個因的時間呢
[00:06:43.000 --> 00:06:45.000]  開始我在八年前
[00:06:45.000 --> 00:06:47.000]  做我自己的研究
[00:06:47.000 --> 00:06:49.000]  我以前在香港心理學生會
[00:06:49.000 --> 00:06:51.000]  我專門做防止自殺的研究
[00:06:51.000 --> 00:06:53.000]  做了幾年
[00:06:53.000 --> 00:06:55.000]  做鷹骨症的研究
[00:06:55.000 --> 00:06:57.000]  所以最近我在想
[00:06:57.000 --> 00:06:59.000]  如果一個因,怎樣面對人生呢
[00:06:59.000 --> 00:07:01.000]  當你一個因,沒有人陪你
[00:07:01.000 --> 00:07:03.000]  沒有人陪你,那我講定
[00:07:03.000 --> 00:07:05.000]  我不是詛咒你,遲早只有一個因
[00:07:05.000 --> 00:07:07.000]  第一個問題
[00:07:07.000 --> 00:07:09.000]  就是人要應付一個字
[00:07:09.000 --> 00:07:11.000]  是拿一個字
[00:07:11.000 --> 00:07:13.000]  就是你想生存
[00:07:13.000 --> 00:07:15.000]  還是想生活
[00:07:15.000 --> 00:07:17.000]  是兩樣不同
[00:07:17.000 --> 00:07:19.000]  生存是survival
[00:07:19.000 --> 00:07:21.000]  生存就是你的工作
[00:07:21.000 --> 00:07:23.000]  你夠吃
[00:07:23.000 --> 00:07:25.000]  甚至有個劏房
[00:07:25.000 --> 00:07:27.000]  你已經死不了
[00:07:27.000 --> 00:07:29.000]  這叫生存
[00:07:29.000 --> 00:07:31.000]  為了生存,只要你讀書
[00:07:31.000 --> 00:07:33.000]  有上下,有人請你
[00:07:33.000 --> 00:07:35.000]  你解決了問題
[00:07:35.000 --> 00:07:37.000]  不過只靠生存
[00:07:37.000 --> 00:07:39.000]  你不可以快樂
[00:07:39.000 --> 00:07:41.000]  你看看整個中環的人
[00:07:41.000 --> 00:07:43.000]  肯定有十個有九個九
[00:07:43.000 --> 00:07:45.000]  都有工作
[00:07:45.000 --> 00:07:47.000]  但你看到誰在笑呢
[00:07:47.000 --> 00:07:49.000]  除了傻的人,沒什麼人在笑
[00:07:49.000 --> 00:07:51.000]  沒有的,笑來幹嘛呢
[00:07:51.000 --> 00:07:53.000]  當然不是說他不好
[00:07:53.000 --> 00:07:55.000]  而是說他不夠活力
[00:07:55.000 --> 00:07:57.000]  不夠活力
[00:07:57.000 --> 00:07:59.000]  如果相比
[00:07:59.000 --> 00:08:01.000]  中學校服的人
[00:08:01.000 --> 00:08:03.000]  是差很遠的
[00:08:03.000 --> 00:08:05.000]  原來我們最需要的是
[00:08:05.000 --> 00:08:07.000]  生活
[00:08:07.000 --> 00:08:09.000]  怎樣生活呢
[00:08:09.000 --> 00:08:11.000]  你每天都有沒有事呢
[00:08:11.000 --> 00:08:13.000]  是有新意的
[00:08:13.000 --> 00:08:15.000]  這是生活的特點
[00:08:15.000 --> 00:08:17.000]  新意的,譬如這裡就一定滿足你
[00:08:17.000 --> 00:08:19.000]  因為這裡其他日子不能來
[00:08:19.000 --> 00:08:21.000]  星期二,你有新意
[00:08:21.000 --> 00:08:23.000]  第二,你還有發現
[00:08:23.000 --> 00:08:25.000]  有發現,譬如你跟別人說
[00:08:25.000 --> 00:08:27.000]  我想我們每個人都喜歡的同事
[00:08:27.000 --> 00:08:29.000]  是去完旅行回來的同事
[00:08:29.000 --> 00:08:31.000]  他一定會說
[00:08:31.000 --> 00:08:33.000]  好吃啊
[00:08:33.000 --> 00:08:35.000]  你很少找一個
[00:08:35.000 --> 00:08:37.000]  每天對著你坐在旁邊
[00:08:37.000 --> 00:08:39.000]  說他兒子很頑皮,你聽到會很悶
[00:08:39.000 --> 00:08:41.000]  你會說不要再跟我說
[00:08:41.000 --> 00:08:43.000]  沒有新意的
[00:08:43.000 --> 00:08:45.000]  所以有時兩夫妻就有這個危險
[00:08:45.000 --> 00:08:47.000]  說話都沒有新意,你不喜歡聊
[00:08:47.000 --> 00:08:49.000]  你見到有新發現
[00:08:49.000 --> 00:08:51.000]  內容有新鮮感
[00:08:51.000 --> 00:08:53.000]  這才叫生活
[00:08:53.000 --> 00:08:55.000]  所以我們香港人的危機
[00:08:55.000 --> 00:08:57.000]  就是有生存,沒有生活
[00:08:57.000 --> 00:08:59.000]  所以你會想
[00:08:59.000 --> 00:09:01.000]  是這樣的
[00:09:01.000 --> 00:09:03.000]  所以當你得到一個因的時候
[00:09:03.000 --> 00:09:05.000]  你突然間感覺到
[00:09:05.000 --> 00:09:07.000]  你很需要生活
[00:09:07.000 --> 00:09:09.000]  譬如我這樣,如果你是一個男人
[00:09:09.000 --> 00:09:11.000]  一個女人,如果你配偶死了
[00:09:11.000 --> 00:09:13.000]  你第一個問題解決了
[00:09:13.000 --> 00:09:15.000]  就是你不用花那麼多錢
[00:09:15.000 --> 00:09:17.000]  因為他也會給你錢
[00:09:17.000 --> 00:09:19.000]  而且他不會用你的錢
[00:09:19.000 --> 00:09:21.000]  所以有兩塊錢
[00:09:21.000 --> 00:09:23.000]  以前你只可以用一塊錢
[00:09:23.000 --> 00:09:25.000]  因為另一塊錢是你的配偶
[00:09:25.000 --> 00:09:27.000]  但如果
[00:09:27.000 --> 00:09:29.000]  他死了
[00:09:29.000 --> 00:09:31.000]  兩塊錢都是你的
[00:09:31.000 --> 00:09:33.000]  發達了,兩塊錢都是你的
[00:09:33.000 --> 00:09:35.000]  好了,你發現到一個問題
[00:09:35.000 --> 00:09:37.000]  就是當那兩塊錢都是你的時候
[00:09:37.000 --> 00:09:39.000]  多了其實對你是沒有意義的
[00:09:39.000 --> 00:09:41.000]  你記住沒有意義的
[00:09:41.000 --> 00:09:43.000]  除非你不停地生病
[00:09:43.000 --> 00:09:45.000]  除非
[00:09:45.000 --> 00:09:47.000]  你沒有地方用
[00:09:47.000 --> 00:09:49.000]  你沒有意義的
[00:09:49.000 --> 00:09:51.000]  所以生活的人就要想一下
[00:09:51.000 --> 00:09:53.000]  這個資金就算你有幾萬元
[00:09:53.000 --> 00:09:55.000]  或者幾千元
[00:09:55.000 --> 00:09:57.000]  這幾千元怎樣滿足到我有
[00:09:57.000 --> 00:09:59.000]  發現會有新的
[00:09:59.000 --> 00:10:01.000]  發生的事
[00:10:01.000 --> 00:10:03.000]  有趣味感呢
[00:10:03.000 --> 00:10:05.000]  這個你要想,不然你會嘔的
[00:10:05.000 --> 00:10:07.000]  你嘔一下
[00:10:07.000 --> 00:10:09.000]  你的臉就會有一個暗默的感覺
[00:10:09.000 --> 00:10:11.000]  所以有時候
[00:10:11.000 --> 00:10:13.000]  看心理,看那些人無口無面
[00:10:13.000 --> 00:10:15.000]  你知道他最近沒有什麼新意的東西出現
[00:10:15.000 --> 00:10:17.000]  好了
[00:10:17.000 --> 00:10:19.000]  那你說
[00:10:19.000 --> 00:10:21.000]  生存和生活再高峰是什麼呢
[00:10:21.000 --> 00:10:23.000]  大家想一下
[00:10:23.000 --> 00:10:25.000]  人最怕
[00:10:25.000 --> 00:10:27.000]  其實最怕的只是一種病
[00:10:27.000 --> 00:10:29.000]  不是癌症,是抑鬱症
[00:10:29.000 --> 00:10:31.000]  為什麼怕呢
[00:10:31.000 --> 00:10:33.000]  就是怕你有遺憾
[00:10:33.000 --> 00:10:35.000]  你就會很不安樂
[00:10:35.000 --> 00:10:37.000]  譬如你現在做父母
[00:10:37.000 --> 00:10:39.000]  我想你已經在遺憾
[00:10:39.000 --> 00:10:41.000]  入獄幼稚園這個問題
[00:10:41.000 --> 00:10:43.000]  你已經在遺憾
[00:10:43.000 --> 00:10:45.000]  當時搬遷半山區
[00:10:45.000 --> 00:10:47.000]  你已經在遺憾
[00:10:47.000 --> 00:10:49.000]  人最重要是什麼呢
[00:10:49.000 --> 00:10:51.000]  就是不要做了一些事
[00:10:51.000 --> 00:10:53.000]  以免你後悔
[00:10:53.000 --> 00:10:55.000]  所以我發現我有一個方法
[00:10:55.000 --> 00:10:57.000]  誰最需要我呢
[00:10:57.000 --> 00:10:59.000]  誰最需要你呢
[00:10:59.000 --> 00:11:01.000]  你想起還在生
[00:11:01.000 --> 00:11:03.000]  最近你的那些人
[00:11:03.000 --> 00:11:05.000]  譬如爸爸媽媽
[00:11:05.000 --> 00:11:07.000]  譬如我這樣一個岳母
[00:11:07.000 --> 00:11:09.000]  這些人就是需要我的人
[00:11:09.000 --> 00:11:11.000]  萬一他死了
[00:11:11.000 --> 00:11:13.000]  我有遺憾的感覺
[00:11:13.000 --> 00:11:15.000]  我還有機會和他一起
[00:11:15.000 --> 00:11:17.000]  我沒有理他
[00:11:17.000 --> 00:11:19.000]  所以我會立刻抓住
[00:11:19.000 --> 00:11:21.000]  要立刻盡快做
[00:11:21.000 --> 00:11:23.000]  要先做
[00:11:23.000 --> 00:11:25.000]  千萬不要倒轉頭
[00:11:25.000 --> 00:11:27.000]  否則將來你賺很多錢
[00:11:27.000 --> 00:11:29.000]  很有名譽,不過你賠不回
[00:11:29.000 --> 00:11:31.000]  那個真正
[00:11:31.000 --> 00:11:33.000]  那時候需要你的人
[00:11:33.000 --> 00:11:35.000]  你很遺憾,你會有機會抑鬱症
[00:11:35.000 --> 00:11:37.000]  所以有時一個人
[00:11:37.000 --> 00:11:39.000]  當你得到一個恩的時候
[00:11:39.000 --> 00:11:41.000]  我勸你第一要問
[00:11:41.000 --> 00:11:43.000]  有沒有做了不遺憾的事
[00:11:43.000 --> 00:11:45.000]  立刻先做
[00:11:45.000 --> 00:11:47.000]  於是我就很快脫離
[00:11:47.000 --> 00:11:49.000]  其實我也很大膽
[00:11:49.000 --> 00:11:51.000]  我想你是經濟比我厲害
[00:11:51.000 --> 00:11:53.000]  我立刻買了一棟樓
[00:11:53.000 --> 00:11:55.000]  買了一棟樓
[00:11:55.000 --> 00:11:57.000]  然後我租樓
[00:11:57.000 --> 00:11:59.000]  租一個大一點的地方
[00:11:59.000 --> 00:12:01.000]  接了我爸爸來和我住
[00:12:01.000 --> 00:12:03.000]  那時我做得很聰明
[00:12:03.000 --> 00:12:05.000]  我爸爸和我住了三年多
[00:12:05.000 --> 00:12:07.000]  心臟病死了
[00:12:07.000 --> 00:12:09.000]  在他的喪禮裏
[00:12:09.000 --> 00:12:11.000]  我一點都沒有遺憾
[00:12:11.000 --> 00:12:13.000]  因為我做了我可以做的事
[00:12:13.000 --> 00:12:15.000]  如果我還抱著那棟樓
[00:12:15.000 --> 00:12:17.000]  他不肯來
[00:12:17.000 --> 00:12:19.000]  你知道為什麼不肯來嗎
[00:12:19.000 --> 00:12:21.000]  因為一個老人家不喜歡住
[00:12:21.000 --> 00:12:23.000]  他舊時媳婦死去的地方
[00:12:23.000 --> 00:12:25.000]  他不喜歡
[00:12:25.000 --> 00:12:27.000]  他有很多陰影或者不舒服
[00:12:27.000 --> 00:12:29.000]  你一定要去另一個地方
[00:12:29.000 --> 00:12:31.000]  在樓上,他沒有去過
[00:12:31.000 --> 00:12:33.000]  新淨一點的,他感覺到沒有這個感覺
[00:12:33.000 --> 00:12:35.000]  所以唯有我賣樓
[00:12:35.000 --> 00:12:37.000]  然後,闊一點的地方
[00:12:37.000 --> 00:12:39.000]  因為知道老人家
[00:12:39.000 --> 00:12:41.000]  要自己洗手間那些
[00:12:41.000 --> 00:12:43.000]  他很怕和你合用
[00:12:43.000 --> 00:12:45.000]  他覺得裏面很不自由的感覺
[00:12:45.000 --> 00:12:47.000]  我做精這一番
[00:12:47.000 --> 00:12:49.000]  我也覺得很開心
[00:12:49.000 --> 00:12:51.000]  雖然他死了
[00:12:51.000 --> 00:12:53.000]  我也不是覺得很開心
[00:12:53.000 --> 00:12:55.000]  但我感覺到我做了應該做的事
[00:12:55.000 --> 00:12:57.000]  第二
[00:12:57.000 --> 00:12:59.000]  我對岳母
[00:12:59.000 --> 00:13:01.000]  我和岳母說
[00:13:01.000 --> 00:13:03.000]  雖然你女兒死了
[00:13:03.000 --> 00:13:05.000]  但我一生都是你女婿
[00:13:05.000 --> 00:13:07.000]  我繼續給你錢,和你吃飯和喝茶
[00:13:07.000 --> 00:13:09.000]  到現在已經是八年半了
[00:13:09.000 --> 00:13:11.000]  她還很健康
[00:13:11.000 --> 00:13:13.000]  很健康
[00:13:13.000 --> 00:13:15.000]  她已經將近九十歲
[00:13:15.000 --> 00:13:17.000]  但還到處告訴別人
[00:13:17.000 --> 00:13:19.000]  你認不認識我女婿
[00:13:19.000 --> 00:13:21.000]  在哪裏談話
[00:13:21.000 --> 00:13:23.000]  多虧她不少
[00:13:23.000 --> 00:13:25.000]  但是
[00:13:25.000 --> 00:13:27.000]  我也覺得開心
[00:13:27.000 --> 00:13:29.000]  因為她覺得她還有些話要說
[00:13:29.000 --> 00:13:31.000]  關於她女兒有關的人
[00:13:31.000 --> 00:13:33.000]  這是好的,對她有安慰
[00:13:33.000 --> 00:13:35.000]  雖然女兒死了
[00:13:35.000 --> 00:13:37.000]  但她覺得女婿和她還有關係
[00:13:37.000 --> 00:13:39.000]  這是很重要的事
[00:13:39.000 --> 00:13:41.000]  第三
[00:13:41.000 --> 00:13:43.000]  我對我母親
[00:13:43.000 --> 00:13:45.000]  我剛才見到我母親在這裏
[00:13:45.000 --> 00:13:47.000]  我母親在老人院住
[00:13:47.000 --> 00:13:49.000]  她是老人癡呆
[00:13:49.000 --> 00:13:51.000]  我剛才見到她
[00:13:51.000 --> 00:13:53.000]  她問我為何你這麼聰明知道我住這裏
[00:13:53.000 --> 00:13:55.000]  即是
[00:13:55.000 --> 00:13:57.000]  我每一次和她交租
[00:13:57.000 --> 00:13:59.000]  我都很開心
[00:13:59.000 --> 00:14:01.000]  因為我覺得她這麼安定
[00:14:01.000 --> 00:14:03.000]  覺得這裏可以住
[00:14:03.000 --> 00:14:05.000]  當然她誤會了
[00:14:05.000 --> 00:14:07.000]  她以為老人院是她的教會
[00:14:07.000 --> 00:14:09.000]  她覺得現在是住在她的教會
[00:14:09.000 --> 00:14:11.000]  她以為其他房間的人
[00:14:11.000 --> 00:14:13.000]  都是她的教友
[00:14:13.000 --> 00:14:15.000]  所以她很開心
[00:14:15.000 --> 00:14:17.000]  覺得一切都沒有變
[00:14:17.000 --> 00:14:19.000]  這是她最喜歡的地方
[00:14:19.000 --> 00:14:21.000]  這件事
[00:14:21.000 --> 00:14:23.000]  令我對生活有新看法
[00:14:23.000 --> 00:14:25.000]  有剩下的東西
[00:14:25.000 --> 00:14:27.000]  我告訴你
[00:14:27.000 --> 00:14:29.000]  如果你結婚
[00:14:29.000 --> 00:14:31.000]  最後只剩下一個因
[00:14:31.000 --> 00:14:33.000]  你會發現有一樣東西不同了
[00:14:33.000 --> 00:14:35.000]  你可以做一些
[00:14:35.000 --> 00:14:37.000]  或者應該說
[00:14:37.000 --> 00:14:39.000]  你沒有那麼多家庭瑣碎的事
[00:14:39.000 --> 00:14:41.000]  原來沒有家庭瑣碎
[00:14:41.000 --> 00:14:43.000]  是很重要的
[00:14:43.000 --> 00:14:45.000]  你現在去享受
[00:14:45.000 --> 00:14:47.000]  在家裏賣家居
[00:14:47.000 --> 00:14:49.000]  但當你完全沒有這些
[00:14:49.000 --> 00:14:51.000]  你換回來的是
[00:14:51.000 --> 00:14:53.000]  你可以做一些突發的事
[00:14:53.000 --> 00:14:55.000]  但你做不到
[00:14:55.000 --> 00:14:57.000]  當你有兩個人以上
[00:14:57.000 --> 00:14:59.000]  生活的時候
[00:14:59.000 --> 00:15:01.000]  包括你媽媽一起住的時候
[00:15:01.000 --> 00:15:03.000]  你不可以做突發的事
[00:15:03.000 --> 00:15:05.000]  你不可以躺在家裏
[00:15:05.000 --> 00:15:07.000]  做連續一段時間的事
[00:15:07.000 --> 00:15:09.000]  因為你要顧著你家
[00:15:09.000 --> 00:15:11.000]  又需要你幾點回家
[00:15:11.000 --> 00:15:13.000]  又需要你
[00:15:13.000 --> 00:15:15.000]  幾時幾日誰生日
[00:15:15.000 --> 00:15:17.000]  甚至誰生病
[00:15:17.000 --> 00:15:19.000]  你又需要第一
[00:15:19.000 --> 00:15:21.000]  優先次序帶他去看
[00:15:21.000 --> 00:15:23.000]  我現在沒有這些了
[00:15:23.000 --> 00:15:25.000]  反而我有新的開始
[00:15:25.000 --> 00:15:27.000]  就是我去做一些
[00:15:27.000 --> 00:15:29.000]  我認為很需要這個世界做的事
[00:15:29.000 --> 00:15:31.000]  我做了些甚麼呢
[00:15:31.000 --> 00:15:33.000]  我一年去
[00:15:33.000 --> 00:15:35.000]  一個年
[00:15:35.000 --> 00:15:37.000]  我去了六個美國的地方
[00:15:37.000 --> 00:15:39.000]  所以這四年
[00:15:39.000 --> 00:15:41.000]  我去了二十多次美國
[00:15:41.000 --> 00:15:43.000]  加拿大
[00:15:43.000 --> 00:15:45.000]  二十多次
