
[00:00:00.000 --> 00:00:03.640]  各位電子妹早安
[00:03:19.760 --> 00:03:22.760]  或者他的字根就是A-GA-PE
[00:03:22.760 --> 00:03:24.760]  就可以這樣去看
[00:03:24.760 --> 00:03:27.360]  避得說主是的
[00:03:27.360 --> 00:03:29.960]  你知道我愛你
[00:03:29.960 --> 00:03:32.960]  避得用另外一個希臘的原文
[00:03:32.960 --> 00:03:34.960]  去讀那個愛字
[00:03:34.960 --> 00:03:38.960]  那個愛就是phileo這字
[00:03:38.960 --> 00:03:43.960]  耶穌對他說你餵養我的藥
[00:03:43.960 --> 00:03:47.160]  耶穌第二次又向避得說
[00:03:47.160 --> 00:03:48.960]  若看的兒子西門
[00:03:48.960 --> 00:03:52.960]  你A-GA-PAS我嗎
[00:03:52.960 --> 00:03:54.560]  避得說主是的
[00:03:54.560 --> 00:03:58.360]  你知道我phileo你的
[00:03:58.360 --> 00:04:02.360]  第三次就
[00:04:02.360 --> 00:04:03.960]  不好意思啊
[00:04:03.960 --> 00:04:08.960]  第三次就問若看的兒子西門
[00:04:08.960 --> 00:04:12.560]  第三次那個問就是
[00:04:12.560 --> 00:04:16.360]  phileos我嗎
[00:04:16.360 --> 00:04:19.560]  避得因為耶穌第三次
[00:04:19.560 --> 00:04:23.360]  對他說你phileos我嗎
[00:04:23.360 --> 00:04:26.360]  就憂愁對耶穌說主啊
[00:04:26.360 --> 00:04:28.160]  你無所不知
[00:04:28.160 --> 00:04:31.960]  你知道我phileo你的
[00:04:31.960 --> 00:04:33.960]  你就餵養我的藥
[00:04:33.960 --> 00:04:38.960]  跟著18 19節就進行一連串的預言
[00:04:38.960 --> 00:04:39.960]  可以這樣說
[00:04:39.960 --> 00:04:44.960]  預言避得怎樣可以榮耀神
[00:04:44.960 --> 00:04:47.360]  受死殉道
[00:04:47.360 --> 00:04:50.360]  跟著最後有一個吩咐就跟避得說
[00:04:50.360 --> 00:04:52.960]  你跟從我吧
[00:04:52.960 --> 00:04:56.160]  這一段是若看風音的總結
[00:04:56.160 --> 00:04:59.760]  記載了一段耶穌和避得的對話
[00:04:59.760 --> 00:05:01.560]  這個對話非常特別
[00:05:01.560 --> 00:05:03.560]  因為前文1到14節
[00:05:03.560 --> 00:05:06.960]  就是耶穌和眾使徒的互動
[00:05:06.960 --> 00:05:08.360]  而15節開始
[00:05:08.360 --> 00:05:10.160]  經文就將集中力
[00:05:10.160 --> 00:05:13.360]  放在耶穌和避得的對話上面
[00:05:13.360 --> 00:05:14.360]  在這個組會
[00:05:14.360 --> 00:05:16.360]  我和大家用兩點
[00:05:16.360 --> 00:05:18.960]  去思想這個人愛的課題
[00:05:18.960 --> 00:05:22.360]  第一點就是比較的愛
[00:05:22.360 --> 00:05:25.760]  第二點就是兩種的愛
[00:05:25.760 --> 00:05:27.160]  比較的愛
[00:05:27.160 --> 00:05:28.160]  首先經文說
[00:05:28.160 --> 00:05:30.760]  耶穌詢問避得一句
[00:05:30.760 --> 00:05:32.560]  你阿加巴斯
[00:05:32.560 --> 00:05:35.960]  我比這些更深嗎
[00:05:35.960 --> 00:05:38.960]  這個就稱為比較的愛
[00:05:38.960 --> 00:05:39.960]  也就是說
[00:05:39.960 --> 00:05:43.360]  耶穌將愛的對象進行一個比較
[00:05:43.360 --> 00:05:45.760]  到底這個對象是我
[00:05:45.760 --> 00:05:47.160]  也就是耶穌
[00:05:47.160 --> 00:05:49.160]  還是這些
[00:05:49.160 --> 00:05:50.960]  很多人對這個這些
[00:05:50.960 --> 00:05:52.760]  就是你愛我比這些更深
[00:05:52.760 --> 00:05:54.360]  那個這些
[00:05:54.360 --> 00:05:55.560]  所指的東西
[00:05:55.560 --> 00:05:57.560]  有非常多不同的詮釋
[00:05:57.560 --> 00:05:59.160]  最常見的詮釋
[00:05:59.160 --> 00:06:02.160]  就是比得面前那些的打魚工具
[00:06:02.160 --> 00:06:02.960]  也就是說
[00:06:02.960 --> 00:06:05.160]  或者他所捕獲的魚類
[00:06:05.160 --> 00:06:06.760]  那150多條魚
[00:06:06.760 --> 00:06:08.560]  會不會就是這些呢
[00:06:08.560 --> 00:06:09.960]  但是這樣的解釋
[00:06:09.960 --> 00:06:11.360]  的確有點相確的
[00:06:11.360 --> 00:06:14.360]  因為比得昔日已經將所有
[00:06:14.360 --> 00:06:15.560]  撇下一起
[00:06:15.560 --> 00:06:16.960]  去到跟從耶穌
[00:06:16.960 --> 00:06:17.960]  耶穌理當
[00:06:17.960 --> 00:06:20.560]  就是不會再重提舊事
[00:06:20.560 --> 00:06:21.760]  反問比得
[00:06:21.760 --> 00:06:22.960]  是不是愛他
[00:06:22.960 --> 00:06:25.560]  給這些捕魚工具更深
[00:06:25.560 --> 00:06:27.760]  畢竟比得現在重新
[00:06:27.760 --> 00:06:29.760]  拿起這些的捕魚工具
[00:06:29.760 --> 00:06:32.160]  不是因為他再次愛上
[00:06:32.160 --> 00:06:33.960]  這些的捕魚工具
[00:06:33.960 --> 00:06:36.960]  而是他經驗三次不認主
[00:06:36.960 --> 00:06:38.760]  那個的失敗之後
[00:06:38.760 --> 00:06:39.760]  再沒有信心
[00:06:39.760 --> 00:06:41.160]  或者自我肯定
[00:06:41.160 --> 00:06:43.760]  來講明自己能夠有把握
[00:06:43.760 --> 00:06:44.760]  有本錢
[00:06:44.760 --> 00:06:46.360]  去到跟從耶穌
[00:06:46.360 --> 00:06:48.860]  比得就回歸以前
[00:06:48.860 --> 00:06:51.960]  呼召之前那個起始點
[00:06:51.960 --> 00:06:54.160]  也就是他拿起捕魚工具
[00:06:54.160 --> 00:06:56.560]  去到打魚那個的起始點
[00:06:56.560 --> 00:06:57.960]  再次回答到
[00:06:57.960 --> 00:07:00.960]  那個還未跟從主的起始點
[00:07:00.960 --> 00:07:02.560]  用這個起始點
[00:07:02.560 --> 00:07:04.160]  來質問自己
[00:07:04.160 --> 00:07:07.160]  是不是真的可以一生跟從主
[00:07:07.160 --> 00:07:08.360]  愛主的心
[00:07:08.360 --> 00:07:11.160]  是不是真的能夠足夠
[00:07:11.160 --> 00:07:13.360]  所以比得用這個起始點
[00:07:13.360 --> 00:07:14.760]  來定義自己
[00:07:14.760 --> 00:07:16.960]  彷彿自己還未跟從過
[00:07:16.960 --> 00:07:18.360]  耶穌基督一樣
[00:07:18.360 --> 00:07:20.760]  也彷彿自己再沒有資格
[00:07:20.760 --> 00:07:22.560]  去到跟從耶穌
[00:07:22.560 --> 00:07:25.160]  但是我們對於這個
[00:07:25.160 --> 00:07:26.960]  這些的解釋
[00:07:26.960 --> 00:07:30.560]  其實有一個更加有說服力的解釋
[00:07:30.560 --> 00:07:32.360]  就要這個說服力的解釋
[00:07:32.360 --> 00:07:33.560]  我們要看一看
[00:07:33.560 --> 00:07:35.360]  《約翰福音》的13章
[00:07:35.360 --> 00:07:37.360]  36到37節
[00:07:37.360 --> 00:07:39.360]  我們一起讀
[00:07:39.360 --> 00:07:42.360]  西門比得問耶穌說
[00:07:42.360 --> 00:07:44.360]  主往哪裡去
[00:07:44.360 --> 00:07:46.060]  耶穌說
[00:07:46.060 --> 00:07:47.860]  我所去的地方
[00:07:47.860 --> 00:07:50.460]  你現在不能跟我去
[00:07:50.460 --> 00:07:52.960]  後來卻要跟我去
[00:07:52.960 --> 00:07:53.960]  比得說
[00:07:53.960 --> 00:07:54.860]  主呀
[00:07:54.860 --> 00:07:58.260]  我為什麼現在不能跟你去
[00:07:58.260 --> 00:08:00.860]  我願意為你捨命
[00:08:00.860 --> 00:08:02.960]  比得期望回歸
[00:08:02.960 --> 00:08:05.860]  還未跟從主那個起始點當中
[00:08:05.860 --> 00:08:07.360]  去到否定自己
[00:08:07.360 --> 00:08:10.260]  不過耶穌基督在這裏所說的
[00:08:10.260 --> 00:08:11.360]  這些
[00:08:11.360 --> 00:08:13.760]  卻跟比得
[00:08:13.760 --> 00:08:17.360]  期望那個回憶當中的起始點
[00:08:17.360 --> 00:08:20.160]  就產生一個落差
[00:08:20.160 --> 00:08:22.560]  那個就是比得
[00:08:22.560 --> 00:08:26.360]  原來耶穌很希望他回歸的起始點
[00:08:26.360 --> 00:08:27.660]  就不是他當初
[00:08:27.660 --> 00:08:30.860]  適入未跟從主打雨那個起始點
[00:08:30.860 --> 00:08:33.760]  而是三次不認主
[00:08:33.760 --> 00:08:35.760]  那個的起始點
[00:08:35.760 --> 00:08:40.060]  甚至你可以說是對耶穌曾經許下諾言
[00:08:40.060 --> 00:08:44.060]  就說我願意為你捨命那個起始點
[00:08:44.060 --> 00:08:46.260]  比得以重新
[00:08:46.260 --> 00:08:49.760]  拿起暴雨工具去理解他的遺憾
[00:08:49.760 --> 00:08:51.560]  但是他期望彷彿
[00:08:51.560 --> 00:08:54.160]  沒有發生任何事情一樣
[00:08:54.160 --> 00:08:57.360]  也都彷彿沒有跟從過耶穌一樣
[00:08:57.360 --> 00:08:58.260]  然而
[00:08:58.260 --> 00:09:00.060]  耶穌認識比得
[00:09:00.060 --> 00:09:01.260]  他知道比得
[00:09:01.260 --> 00:09:03.860]  需要另外一個起始點
[00:09:03.860 --> 00:09:07.260]  去面對這個的這些
[00:09:07.260 --> 00:09:08.460]  那個這些
[00:09:08.460 --> 00:09:09.960]  應該的解釋
[00:09:09.960 --> 00:09:14.760]  就是那個我願意為你捨命這一句
[00:09:14.760 --> 00:09:15.660]  這樣
[00:09:15.660 --> 00:09:17.760]  當耶穌問比得
[00:09:17.760 --> 00:09:19.960]  你愛我比這些更深
[00:09:19.960 --> 00:09:23.560]  就是想比得明白對耶穌的愛
[00:09:23.560 --> 00:09:27.760]  甚至比自己當初對耶穌許下的諾言
[00:09:27.760 --> 00:09:29.060]  更加深
[00:09:29.060 --> 00:09:30.560]  可能比得為了這個
[00:09:30.560 --> 00:09:33.760]  我願意為你捨命這個的諾言
[00:09:33.760 --> 00:09:36.160]  大大去到否定自己
[00:09:36.160 --> 00:09:38.260]  那三次不認主的經歷
[00:09:38.260 --> 00:09:39.460]  他去裡面
[00:09:39.460 --> 00:09:41.760]  是揮之不去的咒罵
[00:09:41.760 --> 00:09:43.760]  是咒罵他對主的愛
[00:09:43.760 --> 00:09:46.860]  正牢牢去到囚禁著比得
[00:09:46.860 --> 00:09:48.360]  這樣對自己的自責
[00:09:48.360 --> 00:09:49.860]  帶到一個的地步
[00:09:49.860 --> 00:09:52.760]  根本沒可能再多一次
[00:09:52.760 --> 00:09:55.360]  嘗試去到跟從耶穌
[00:09:55.360 --> 00:09:59.060]  耶穌就針對這個諾言的遺憾
[00:09:59.060 --> 00:09:59.860]  我可以說
[00:09:59.860 --> 00:10:01.360]  諾言的遺憾
[00:10:01.360 --> 00:10:02.560]  向比得說
[00:10:02.560 --> 00:10:07.660]  你Acapas我比這些更深
[00:10:07.660 --> 00:10:10.760]  我們都曾經立志奉獻一生
[00:10:10.760 --> 00:10:11.960]  是吧
[00:10:11.960 --> 00:10:12.760]  但是
[00:10:12.760 --> 00:10:14.960]  時封日子來了
[00:10:14.960 --> 00:10:17.460]  教會的年日多了
[00:10:17.460 --> 00:10:20.860]  行走江湖多了
[00:10:20.860 --> 00:10:26.760]  了解了很多很多的教會的事情
[00:10:26.760 --> 00:10:28.360]  很多的遺憾
[00:10:28.360 --> 00:10:32.660]  童話式的諾言都幻滅了
[00:10:32.660 --> 00:10:34.960]  現在耶穌再次問我們
[00:10:34.960 --> 00:10:37.560]  你愛我比那些諾言
[00:10:37.560 --> 00:10:40.260]  童話式的諾言更深
[00:10:40.260 --> 00:10:41.360]  原來最重要
[00:10:41.360 --> 00:10:43.360]  不是我們許下什麼諾言
[00:10:43.360 --> 00:10:44.460]  又或者最重要
[00:10:44.460 --> 00:10:46.260]  不是有什麼遺憾
[00:10:46.260 --> 00:10:47.560]  而是耶穌
[00:10:47.560 --> 00:10:50.360]  我們要我們去抓住
[00:10:50.360 --> 00:10:52.360]  我們對他的愛
[00:10:52.360 --> 00:10:56.560]  讓我們向他許下那個諾言
[00:10:56.560 --> 00:10:57.660]  更加重要
[00:10:57.660 --> 00:11:00.560]  這個是比較的愛
[00:11:00.560 --> 00:11:01.660]  第二個愛
[00:11:01.660 --> 00:11:03.660]  是兩種的愛
[00:11:03.660 --> 00:11:05.360]  耶穌三次問比得
[00:11:05.360 --> 00:11:06.560]  我們將這三句
[00:11:06.560 --> 00:11:07.860]  進行一個比較
[00:11:07.860 --> 00:11:08.660]  好嗎
[00:11:08.660 --> 00:11:11.760]  第一句就是用Acapas這字
[00:11:11.760 --> 00:11:14.660]  第二句都是用Acapas這字
[00:11:14.660 --> 00:11:18.260]  第三句卻竟然好像降級了
[00:11:18.260 --> 00:11:20.560]  去到用phileas這字
[00:11:20.560 --> 00:11:22.560]  當我們看這三句
[00:11:22.560 --> 00:11:23.760]  我們就明白
[00:11:23.760 --> 00:11:25.760]  耶穌問比得的三句說話
[00:11:25.760 --> 00:11:26.960]  都不同的
[00:11:26.960 --> 00:11:29.760]  第一句的說話有一個比較的成分
[00:11:29.760 --> 00:11:32.960]  也就是愛我比這些更深
[00:11:32.960 --> 00:11:35.560]  但是第二和第三句
[00:11:35.560 --> 00:11:37.360]  就沒有了比較的成分
[00:11:37.360 --> 00:11:39.260]  但是第二和第三句
[00:11:39.260 --> 00:11:41.560]  卻是出現兩個不同的愛
[00:11:41.560 --> 00:11:43.260]  第一種就是Acapas
[00:11:43.260 --> 00:11:44.960]  第二種就是phileas
[00:11:44.960 --> 00:11:47.060]  前者也就是Acapas
[00:11:47.060 --> 00:11:50.060]  通常被形容那個犧牲的愛
[00:11:50.060 --> 00:11:52.560]  後者亦都是
[00:11:52.560 --> 00:11:55.160]  除了可以譯做愛
[00:11:55.160 --> 00:11:56.660]  但其實他的重點
[00:11:56.660 --> 00:11:59.460]  是比較著重那個有儀式的愛
[00:11:59.460 --> 00:12:01.460]  當你和你的同房
[00:12:01.460 --> 00:12:02.660]  和睦同居
[00:12:02.660 --> 00:12:04.660]  這個就叫做phileas
[00:12:04.660 --> 00:12:07.060]  你都未必去到偉大度
[00:12:07.060 --> 00:12:08.760]  為他捨命
[00:12:08.760 --> 00:12:10.460]  就是為他犧牲
[00:12:10.460 --> 00:12:11.760]  可能那些的犧牲
[00:12:11.760 --> 00:12:14.760]  都未必是Acapas那個level
[00:12:14.760 --> 00:12:16.260]  但是我們仍然都有
[00:12:16.260 --> 00:12:19.760]  人倫之間phileas那個的愛
[00:12:19.760 --> 00:12:22.860]  前者的愛可以說比較崇高
[00:12:22.860 --> 00:12:25.260]  後者的愛就比較人倫
[00:12:25.260 --> 00:12:27.660]  當我們看彼得
[00:12:27.660 --> 00:12:29.660]  向耶穌回應的時候
[00:12:29.660 --> 00:12:31.560]  仍然都有那三句
[00:12:31.560 --> 00:12:34.560]  頭那兩句可以說一模一樣
[00:12:34.560 --> 00:12:36.460]  都是用phileas那個字
[00:12:36.460 --> 00:12:39.160]  也就是友誼的愛
[00:12:39.160 --> 00:12:41.660]  彼得對主的回應
[00:12:41.660 --> 00:12:42.660]  是用這句字
[00:12:42.660 --> 00:12:45.260]  而不敢說Acapas那個字
[00:12:45.260 --> 00:12:47.760]  簡單來說他小心翼翼
[00:12:47.760 --> 00:12:49.360]  不想overclaim
[00:12:49.360 --> 00:12:53.260]  不想再作出非常之強烈
[00:12:53.260 --> 00:12:56.160]  昔日那個我願意為你捨命
[00:12:56.160 --> 00:12:57.560]  那個的諾言
[00:12:57.560 --> 00:12:58.760]  而當耶穌
[00:12:58.760 --> 00:13:01.260]  竟然第三次問彼得
[00:13:01.260 --> 00:13:02.760]  是用了友誼的愛
[00:13:02.760 --> 00:13:04.460]  那個愛字的時候
[00:13:04.460 --> 00:13:08.060]  彼得因為他第三次詢問
[00:13:08.060 --> 00:13:09.660]  這個的愛
[00:13:09.660 --> 00:13:12.860]  他就覺得被offend
[00:13:12.860 --> 00:13:15.060]  就是如果你可以翻譯那個原文
[00:13:15.060 --> 00:13:16.060]  那個字
[00:13:16.060 --> 00:13:17.060]  lupus
[00:13:17.060 --> 00:13:18.560]  那個lupus
[00:13:18.560 --> 00:13:19.260]  不好意思
[00:13:19.260 --> 00:13:20.860]  lupel
[00:13:20.860 --> 00:13:22.160]  讀錯字
[00:13:22.160 --> 00:13:23.160]  我不是教希臘文
[00:13:23.160 --> 00:13:24.160]  不好意思
[00:13:24.160 --> 00:13:27.360]  這個字就是被offend的意思
[00:13:27.360 --> 00:13:28.660]  或者被insult
[00:13:28.660 --> 00:13:29.860]  就是被侮辱
[00:13:29.860 --> 00:13:30.860]  也就是說
[00:13:30.860 --> 00:13:34.860]  耶穌連彼得友誼的愛都質問
[00:13:34.860 --> 00:13:35.860]  就是
[00:13:35.860 --> 00:13:37.560]  對彼得來說
[00:13:37.560 --> 00:13:40.360]  是可以是一個非常之悲痛的經歷
[00:13:40.360 --> 00:13:41.160]  這樣
[00:13:41.160 --> 00:13:45.160]  耶穌就連彼得那一點點的諾言
[00:13:45.160 --> 00:13:48.360]  那份的自信都否定了
[00:13:48.360 --> 00:13:49.560]  讓他明白
[00:13:49.560 --> 00:13:52.260]  愛主耶穌本身就足夠
[00:13:52.260 --> 00:13:54.460]  愛主耶穌基督本身就足夠
[00:13:54.460 --> 00:13:56.060]  後來經文就說
[00:13:56.060 --> 00:14:00.360]  耶穌說者話是指著彼得要怎樣死
[00:14:00.360 --> 00:14:01.560]  榮耀神
[00:14:01.560 --> 00:14:03.760]  說了這番說話就對他講
[00:14:03.760 --> 00:14:04.860]  你跟從我
[00:14:04.860 --> 00:14:07.560]  這個是第十九節
[00:14:07.560 --> 00:14:13.060]  耶穌向彼得所發出的諾言
[00:14:13.060 --> 00:14:13.860]  預言
[00:14:13.860 --> 00:14:16.760]  應該說耶穌向彼得所發的預言
[00:14:16.760 --> 00:14:17.960]  說明了彼得
[00:14:17.960 --> 00:14:20.260]  日後竟然會做到
[00:14:20.260 --> 00:14:23.260]  他曾經在約翰福音13章
[00:14:23.260 --> 00:14:26.660]  36到37節所講的諾言
[00:14:26.660 --> 00:14:28.760]  我願意為你捨命
[00:14:28.760 --> 00:14:30.660]  不過在這裡彼得
[00:14:30.660 --> 00:14:32.960]  之所以能夠做到他昔日
[00:14:32.960 --> 00:14:35.960]  三次不認主之前的諾言
[00:14:35.960 --> 00:14:39.960]  不是因為他自己為主所許下什麼的諾言
[00:14:39.960 --> 00:14:43.660]  而是因為耶穌的預言
[00:14:43.660 --> 00:14:46.560]  就是諾言和預言是有不同
[00:14:46.560 --> 00:14:48.860]  人的諾言會帶來遺憾
[00:14:48.860 --> 00:14:53.760]  主的預言卻是永遠的盼望
[00:14:53.760 --> 00:14:56.960]  前者強調人的率順
[00:14:56.960 --> 00:14:59.960]  後者強調神的信實
[00:14:59.960 --> 00:15:02.560]  原來我們之所以可以堅持到底
[00:15:02.560 --> 00:15:04.060]  弟兄姊妹
[00:15:04.060 --> 00:15:06.860]  我們之所以可以奉獻一生
[00:15:06.860 --> 00:15:08.760]  我們之所以可以說
[00:15:08.760 --> 00:15:10.860]  我願意為你捨命
[00:15:10.860 --> 00:15:13.060]  不是因為自己有能力
[00:15:13.060 --> 00:15:14.260]  有本錢
[00:15:14.260 --> 00:15:17.860]  可以為神許下什麼偉大的諾言
[00:15:17.860 --> 00:15:21.760]  而是因為神在我們身上有心意
[00:15:21.760 --> 00:15:23.160]  有預言
[00:15:23.160 --> 00:15:24.660]  有應許
[00:15:24.660 --> 00:15:26.360]  人會失信
[00:15:26.360 --> 00:15:28.560]  神還是可信
[00:15:28.560 --> 00:15:32.360]  這就是耶穌在質問兩次
[00:15:32.360 --> 00:15:34.060]  質問三次彼得
[00:15:34.060 --> 00:15:35.960]  愛我彼姐姐更深魔
[00:15:35.960 --> 00:15:38.960]  那兩種愛所引發的信息
[00:15:38.960 --> 00:15:42.560]  所以我進行一個小小的小結
[00:15:42.560 --> 00:15:43.960]  第一
[00:15:43.960 --> 00:15:47.760]  到底我們今天向著的衛生
[00:15:47.760 --> 00:15:50.560]  有沒有一些「姐姐」
[00:15:50.560 --> 00:15:52.860]  在我們的生命裡面
[00:15:52.860 --> 00:15:55.460]  你愛的那些「姐姐」
[00:15:55.460 --> 00:15:58.860]  比愛主本身更加重要呢
[00:15:58.860 --> 00:16:00.260]  可能那些「姐姐」
[00:16:00.260 --> 00:16:03.060]  就是你對自己的自信
[00:16:03.060 --> 00:16:06.360]  我曾經在某個宣教大會
[00:16:06.360 --> 00:16:08.560]  說我要一生奉上
[00:16:08.560 --> 00:16:10.460]  那個的自信
[00:16:10.460 --> 00:16:14.760]  會不會那個自信成為那個「姐姐」呢
[00:16:14.760 --> 00:16:16.260]  第二
[00:16:16.260 --> 00:16:20.060]  我們能夠奉獻一生堅持到底的動力
[00:16:20.060 --> 00:16:21.560]  對你來說
[00:16:21.560 --> 00:16:25.060]  是你曾經向神許下的諾言
[00:16:25.060 --> 00:16:27.860]  還是神對你的心意
[00:16:27.860 --> 00:16:30.760]  和神對你的應許呢
[00:16:30.760 --> 00:16:32.860]  預言和諾言
[00:16:32.860 --> 00:16:34.260]  我們求主
[00:16:34.260 --> 00:16:35.760]  讓我們看見
[00:16:35.760 --> 00:16:36.760]  那個
[00:16:36.760 --> 00:16:39.860]  就是上帝對我們的恩典和心意
[00:16:39.860 --> 00:16:41.560]  人算不得什麼
[00:16:41.560 --> 00:16:42.860]  但是因著這樣的心意
[00:16:42.860 --> 00:16:44.760]  彼得竟然
[00:16:44.760 --> 00:16:46.760]  竟然在他沒有信心
[00:16:46.760 --> 00:16:48.560]  對自己失信底下
[00:16:48.560 --> 00:16:50.460]  靠著上帝的預言
[00:16:50.460 --> 00:16:51.860]  他竟然做到
[00:16:51.860 --> 00:16:53.860]  他當初許下的諾言
[00:16:53.860 --> 00:16:57.360]  我們看不看到經文的「吊詭性」呢
[00:16:57.360 --> 00:16:58.660]  以下下來
[00:16:58.660 --> 00:17:00.960]  就有15分鐘的時間
[00:17:00.960 --> 00:17:05.260]  你可以跪在這裡
[00:17:05.260 --> 00:17:07.560]  你可以坐在這裡
[00:17:07.560 --> 00:17:09.760]  你可以出去這裡
[00:17:09.760 --> 00:17:12.560]  默想一下這些課題
[00:17:12.560 --> 00:17:15.260]  甚至你不默想今天的內容都可以
[00:17:15.260 --> 00:17:17.860]  或者你回房間睡覺都可以
[00:17:17.860 --> 00:17:20.360]  不過你確保你起到身
[00:17:20.360 --> 00:17:23.060]  我們搭把刀回來
[00:17:23.060 --> 00:17:24.660]  搭把刀回來
[00:17:24.660 --> 00:17:28.260]  好 現在可以個人個別安靜
[00:17:28.260 --> 00:17:30.260]  謝謝大家的支持!

