
[00:00:00.000 --> 00:00:05.520]  我們在聖經裏面
[00:06:13.800 --> 00:06:18.800]  我們之前說過這正正就是父神的心思意念
[00:06:18.800 --> 00:06:22.800]  他希望萬人得救不願一人沉淪
[00:06:22.800 --> 00:06:24.800]  不過實際上這個世界是怎樣呢
[00:06:24.800 --> 00:06:29.800]  當然我們都知道萬人失救 一人很難得救
[00:06:29.800 --> 00:06:33.800]  可能只有一兩個得救 萬人失喪
[00:06:33.800 --> 00:06:35.800]  上帝其實心裡很苦
[00:06:35.800 --> 00:06:37.800]  你有沒有想過上帝的心很苦
[00:06:37.800 --> 00:06:40.800]  上帝很開心的在天堂
[00:06:40.800 --> 00:06:44.800]  上帝今天在這個世界上 見我們這個世界上
[00:06:44.800 --> 00:06:47.800]  其實可以說是很掙扎
[00:06:47.800 --> 00:06:49.800]  掙扎到一個什麼地步
[00:06:49.800 --> 00:06:51.800]  他這麼壞的人
[00:06:51.800 --> 00:06:54.800]  我連兒子都給了他
[00:06:54.800 --> 00:07:01.800]  耶穌都願意甘心自己犧牲滿足父神的心思意念
[00:07:01.800 --> 00:07:03.800]  做給你們看了
[00:07:03.800 --> 00:07:05.800]  還代你的罪
[00:07:05.800 --> 00:07:07.800]  你相信吧
[00:07:07.800 --> 00:07:09.800]  都不相信
[00:07:09.800 --> 00:07:15.800]  上帝很慘的 其實上帝的心很掙扎
[00:07:15.800 --> 00:07:19.800]  我們作為信徒 如果真是信徒的話
[00:07:19.800 --> 00:07:21.800]  應該那個心態是經常去
[00:07:21.800 --> 00:07:24.800]  用英文說是很attentive
[00:07:24.800 --> 00:07:26.800]  對上帝很留心的
[00:07:26.800 --> 00:07:28.800]  所以前面說什麼呢
[00:07:28.800 --> 00:07:32.800]  說到原來天上的使者
[00:07:32.800 --> 00:07:35.800]  其實我們上文已經說過了
[00:07:35.800 --> 00:07:38.800]  關乎那些緩途的信徒
[00:07:38.800 --> 00:07:40.800]  其實他好像天上的使者一樣
[00:07:40.800 --> 00:07:43.800]  經常是站在上帝的面前
[00:07:43.800 --> 00:07:45.800]  去尋求上帝的心思意念
[00:07:45.800 --> 00:07:48.800]  去承擔上帝的心思意念
[00:07:48.800 --> 00:07:50.800]  為什麼會這樣呢
[00:07:50.800 --> 00:07:52.800]  上文我們說了這些
[00:07:52.800 --> 00:07:55.800]  來到今天這一段
[00:07:55.800 --> 00:07:59.800]  耶穌連接著這個主題
[00:07:59.800 --> 00:08:02.800]  更加剖析給我們看
[00:08:02.800 --> 00:08:06.800]  上帝是怎樣為上帝
[00:08:06.800 --> 00:08:10.800]  而你能夠明白上帝怎樣嗎
[00:08:10.800 --> 00:08:15.800]  這就是今天這段經文想延伸下去所看的題目
[00:08:15.800 --> 00:08:17.800]  這段我會分為三個部分和大家去看
[00:08:17.800 --> 00:08:26.800]  第一個部分是從第十五節到第十七節
[00:08:26.800 --> 00:08:29.800]  第十五節到第十七節
[00:08:29.800 --> 00:08:33.800]  我們再次看看第十五節到第十七節說什麼
[00:08:33.800 --> 00:08:36.800]  其實這段聖經應該大家很熟悉的
[00:08:36.800 --> 00:08:38.800]  他說倘若你的弟兄得罪了你
[00:08:38.800 --> 00:08:42.800]  如果你有個弟兄得罪了你
[00:08:42.800 --> 00:08:46.800]  其實在原文裡沒有說你的弟兄
[00:08:46.800 --> 00:08:48.800]  只是說你有個兄弟姐妹
[00:08:48.800 --> 00:08:50.800]  他得罪了你
[00:08:50.800 --> 00:08:53.800]  那你需要怎樣去做呢
[00:08:53.800 --> 00:08:56.800]  你要知道原來他成為了你的對頭
[00:08:56.800 --> 00:08:59.800]  他們對你不住
[00:08:59.800 --> 00:09:01.800]  那你要怎樣呢
[00:09:01.800 --> 00:09:03.800]  你去你就去
[00:09:03.800 --> 00:09:05.800]  不是他來
[00:09:05.800 --> 00:09:07.800]  是你去
[00:09:07.800 --> 00:09:09.800]  去做什麼呢
[00:09:09.800 --> 00:09:13.800]  趁著只有他和你同在一起的時候
[00:09:13.800 --> 00:09:17.800]  請大家留意你是穩準時機的
[00:09:17.800 --> 00:09:19.800]  穩準一個時機
[00:09:19.800 --> 00:09:24.800]  只有你和他單獨相處的時候
[00:09:24.800 --> 00:09:28.800]  你就當面指出他的錯誤
[00:09:28.800 --> 00:09:31.800]  嘩 這樣搞啊
[00:09:31.800 --> 00:09:33.800]  他得罪我
[00:09:33.800 --> 00:09:36.800]  那為什麼要我去和他說呢
[00:09:36.800 --> 00:09:37.800]  他得罪了我
[00:09:37.800 --> 00:09:40.800]  那通常你的表現是怎樣呢
[00:09:40.800 --> 00:09:42.800]  他來和我道歉嘛
[00:09:42.800 --> 00:09:44.800]  對不對
[00:09:44.800 --> 00:09:46.800]  你有沒有兄弟姐妹呢
[00:09:46.800 --> 00:09:49.800]  你的兄弟姐妹在家裡
[00:09:49.800 --> 00:09:51.800]  當然會打架和吵架
[00:09:51.800 --> 00:09:53.800]  你不要告訴我你在家裡很和平
[00:09:53.800 --> 00:09:55.800]  每個人相親相愛擁抱
[00:09:55.800 --> 00:09:57.800]  你不要騙我
[00:09:57.800 --> 00:10:00.800]  你自己想清楚
[00:10:00.800 --> 00:10:01.800]  你在家裡
[00:10:01.800 --> 00:10:03.800]  你的兄弟姐妹和你的關係
[00:10:03.800 --> 00:10:05.800]  當然會吵架
[00:10:05.800 --> 00:10:07.800]  你的心態是怎樣呢
[00:10:07.800 --> 00:10:09.800]  他得罪我而已
[00:10:09.800 --> 00:10:11.800]  弟弟打爛我的東西
[00:10:11.800 --> 00:10:13.800]  打爛我的玩具
[00:10:13.800 --> 00:10:15.800]  你來和我說對不起吧
[00:10:15.800 --> 00:10:17.800]  對不對
[00:10:17.800 --> 00:10:20.800]  怎麼會我受害者去和他說
[00:10:20.800 --> 00:10:23.800]  弟弟你打爛我的東西
[00:10:23.800 --> 00:10:28.800]  你知不知道你這樣做不對的
[00:10:28.800 --> 00:10:31.800]  這個世界如果有人這樣做
[00:10:31.800 --> 00:10:34.800]  你會覺得他怎樣
[00:10:34.800 --> 00:10:36.800]  自找麻煩
[00:10:36.800 --> 00:10:38.800]  那個人打爛你的東西
[00:10:38.800 --> 00:10:40.800]  他都不會來找你的時候
[00:10:40.800 --> 00:10:41.800]  你去找他
[00:10:41.800 --> 00:10:43.800]  還要指出他的錯誤
[00:10:43.800 --> 00:10:47.800]  你猜他的反應會怎樣呢
[00:10:47.800 --> 00:10:48.800]  大家都是罪人的
[00:10:48.800 --> 00:10:51.800]  你應該很了解
[00:10:51.800 --> 00:10:53.800]  我為什麼打爛你的東西
[00:10:53.800 --> 00:10:55.800]  你不要冤枉我
[00:10:55.800 --> 00:10:56.800]  對不對
[00:10:56.800 --> 00:10:59.800]  這是這樣的世界
[00:10:59.800 --> 00:11:02.800]  但耶穌在這裡說出
[00:11:02.800 --> 00:11:04.800]  倘若有一個弟兄
[00:11:04.800 --> 00:11:06.800]  即是你的家人
[00:11:06.800 --> 00:11:08.800]  成為了你的對頭
[00:11:08.800 --> 00:11:09.800]  打爛你的東西
[00:11:09.800 --> 00:11:10.800]  然後怎樣呢
[00:11:10.800 --> 00:11:13.800]  你要主動去找他
[00:11:13.800 --> 00:11:15.800]  然後找他怎樣呢
[00:11:15.800 --> 00:11:17.800]  指出他的錯誤
[00:11:17.800 --> 00:11:20.800]  這種做法可以說是反常態
[00:11:20.800 --> 00:11:24.800]  我講的常態是罪惡世界的常態
[00:11:24.800 --> 00:11:28.800]  當你指出他有錯誤的時候
[00:11:28.800 --> 00:11:30.800]  會怎樣呢
[00:11:30.800 --> 00:11:32.800]  你可以有這樣的結果
[00:11:32.800 --> 00:11:34.800]  這裡說
[00:11:34.800 --> 00:11:36.800]  他若聽你
[00:11:36.800 --> 00:11:41.800]  你便得了你的弟兄
[00:11:41.800 --> 00:11:43.800]  他若不聽
[00:11:43.800 --> 00:11:47.800]  你就另外再找一兩個人同去
[00:11:47.800 --> 00:11:50.800]  要憑兩三個人的口作見證
[00:11:50.800 --> 00:11:53.800]  句句都可定準
[00:11:53.800 --> 00:11:55.800]  來到這個時候
[00:11:55.800 --> 00:11:57.800]  找到他
[00:11:57.800 --> 00:11:59.800]  和他單獨相處
[00:11:59.800 --> 00:12:00.800]  你指出他的錯誤
[00:12:00.800 --> 00:12:02.800]  為什麼要有這樣的安排
[00:12:02.800 --> 00:12:05.800]  耶穌不是叫你一開始找大鵬人去指證他
[00:12:05.800 --> 00:12:06.800]  指控他
[00:12:06.800 --> 00:12:07.800]  不是的
[00:12:07.800 --> 00:12:10.800]  因為當你個別和他傾談的時候
[00:12:10.800 --> 00:12:12.800]  他會第一件事
[00:12:12.800 --> 00:12:15.800]  他會明白到你不是想在這裡乘機
[00:12:15.800 --> 00:12:17.800]  在這裡造成了你是
[00:12:17.800 --> 00:12:19.800]  我是一個大好人
[00:12:19.800 --> 00:12:21.800]  你帶大鵬人去
[00:12:21.800 --> 00:12:24.800]  他會覺得你是想在大鵬人面前做個大好人
[00:12:24.800 --> 00:12:26.800]  正義之士
[00:12:26.800 --> 00:12:28.800]  不會
[00:12:28.800 --> 00:12:31.800]  你純粹是為他的錯誤去指出
[00:12:31.800 --> 00:12:34.800]  在這樣的情況下
[00:12:34.800 --> 00:12:36.800]  你的目的是想糾正他
[00:12:36.800 --> 00:12:37.800]  糾正到的話
[00:12:37.800 --> 00:12:39.800]  他肯聽的話
[00:12:39.800 --> 00:12:42.800]  你便得了你的弟兄
[00:12:42.800 --> 00:12:44.800]  這個字眼很特別
[00:12:44.800 --> 00:12:47.800]  你便得了
[00:12:47.800 --> 00:12:50.800]  這個字眼在原文聖經裡
[00:12:50.800 --> 00:12:52.800]  這個字眼叫做
[00:12:52.800 --> 00:12:54.800]  Cardion
[00:12:54.800 --> 00:12:56.800]  Cardion這個字
[00:12:56.800 --> 00:12:59.800]  是用了一種贊取的意思
[00:12:59.800 --> 00:13:01.800]  好像做一個生意
[00:13:01.800 --> 00:13:05.800]  在當中賺到一些金錢
[00:13:05.800 --> 00:13:07.800]  你做生意是什麼呢
[00:13:07.800 --> 00:13:09.800]  投資
[00:13:09.800 --> 00:13:11.800]  是不是
[00:13:11.800 --> 00:13:13.800]  原來耶穌說
[00:13:13.800 --> 00:13:15.800]  如果當你有一個弟兄得罪了你
[00:13:15.800 --> 00:13:17.800]  而這樣去做
[00:13:17.800 --> 00:13:20.800]  你好像在做一項投資
[00:13:20.800 --> 00:13:22.800]  一項投資
[00:13:22.800 --> 00:13:24.800]  將他賺回來
[00:13:24.800 --> 00:13:27.800]  賺到哪裡
[00:13:27.800 --> 00:13:29.800]  你自己那裡
[00:13:29.800 --> 00:13:32.800]  他以後馴服於你
[00:13:32.800 --> 00:13:34.800]  還是
[00:13:34.800 --> 00:13:36.800]  賺到他
[00:13:36.800 --> 00:13:40.800]  在這個家庭裡
[00:13:40.800 --> 00:13:46.800]  所以你要回主的河
[00:13:46.800 --> 00:13:49.800]  這些就是家庭觀
[00:13:49.800 --> 00:13:51.800]  聖經的家庭觀
[00:13:51.800 --> 00:13:54.800]  賺到他回到你的家庭裡
[00:13:54.800 --> 00:14:00.800]  而這個家庭是基於認錯
[00:14:00.800 --> 00:14:02.800]  來建立的
[00:14:02.800 --> 00:14:05.800]  倘若
[00:14:05.800 --> 00:14:07.800]  在這個情況之下
[00:14:07.800 --> 00:14:10.800]  你賺到他回來
[00:14:10.800 --> 00:14:14.800]  你才多帶一兩個人去
[00:14:14.800 --> 00:14:16.800]  一起同行
[00:14:16.800 --> 00:14:18.800]  或者你已經預知他一定不會聽
[00:14:18.800 --> 00:14:20.800]  不過先試試吧
[00:14:20.800 --> 00:14:22.800]  試了不行就多帶一兩個人去
[00:14:22.800 --> 00:14:27.800]  憑著兩三個人的口作見證
[00:14:27.800 --> 00:14:30.800]  句句都定準
[00:14:30.800 --> 00:14:33.800]  牧師你還看不到
[00:14:33.800 --> 00:14:36.800]  這次你還不是解錯經
[00:14:36.800 --> 00:14:38.800]  多帶幾個人去
[00:14:38.800 --> 00:14:39.800]  顯出你是對的
[00:14:39.800 --> 00:14:41.800]  其他弟兄是錯的
[00:14:41.800 --> 00:14:45.800]  留意這句聖經
[00:14:45.800 --> 00:14:47.800]  這句聖經說
[00:14:47.800 --> 00:14:51.800]  這兩三個人的口作見證
[00:14:51.800 --> 00:14:54.800]  句句都定準
[00:14:54.800 --> 00:14:56.800]  定準什麼呢
[00:14:56.800 --> 00:15:03.800]  定準事實的陳述
[00:15:03.800 --> 00:15:06.800]  如果大家明白這句聖經
[00:15:06.800 --> 00:15:11.800]  是出自於舊約新明記第十九章十五節
[00:15:11.800 --> 00:15:13.800]  裡面談論到
[00:15:13.800 --> 00:15:16.800]  每個人當有做錯的時候
[00:15:16.800 --> 00:15:19.800]  要作出糾正也好
[00:15:19.800 --> 00:15:20.800]  什麼也好
[00:15:20.800 --> 00:15:22.800]  但一件事
[00:15:22.800 --> 00:15:26.800]  是要將事實作出準確的陳述
[00:15:26.800 --> 00:15:31.800]  你不是找兩三個人去威脅他
[00:15:31.800 --> 00:15:34.800]  不是找兩三個人去控他
[00:15:34.800 --> 00:15:37.800]  廣東話現在很好用
[00:15:37.800 --> 00:15:42.800]  用群眾壓力去壓他
[00:15:42.800 --> 00:15:43.800]  不是
[00:15:43.800 --> 00:15:48.800]  在這裡是用兩三個人的同同角度
[00:15:48.800 --> 00:15:52.800]  去告訴他事實的陳述是怎樣
[00:15:52.800 --> 00:15:54.800]  希望這個弟兄
[00:15:54.800 --> 00:15:57.800]  曾經得罪過你的弟兄
[00:15:57.800 --> 00:15:59.800]  可以透過明白
[00:15:59.800 --> 00:16:01.800]  這個事實
[00:16:01.800 --> 00:16:03.800]  句句定準之後
[00:16:03.800 --> 00:16:06.800]  可以去明白
[00:16:06.800 --> 00:16:08.800]  悔改過來
[00:16:08.800 --> 00:16:12.800]  不過這段聖經很快發展到第十七節
[00:16:12.800 --> 00:16:13.800]  裡面這樣說
[00:16:13.800 --> 00:16:15.800]  若是不聽他們
[00:16:15.800 --> 00:16:18.800]  就告訴教會
[00:16:18.800 --> 00:16:20.800]  若是不聽教會
[00:16:20.800 --> 00:16:23.800]  就看他像外邦人和稅利一樣
[00:16:23.800 --> 00:16:25.800]  發展非常之快
[00:16:25.800 --> 00:16:26.800]  在這個情況下
[00:16:26.800 --> 00:16:29.800]  馬上第一件事就是帶他去教會
[00:16:29.800 --> 00:16:34.800]  這是馬太福音第二次用教會這個字眼
[00:16:34.800 --> 00:16:37.800]  嚴格上來說
[00:16:37.800 --> 00:16:40.800]  你應該馬上會知道
[00:16:40.800 --> 00:16:42.800]  馬太福音寫作的時間
[00:16:42.800 --> 00:16:45.800]  教會已經成立了
[00:16:45.800 --> 00:16:48.800]  耶穌的時代沒有用教會
[00:16:48.800 --> 00:16:51.800]  耶穌的德門和一群人一起
[00:16:51.800 --> 00:16:53.800]  教會是何時開始
[00:16:53.800 --> 00:16:58.800]  來到士郎傳的時候才開始
[00:16:58.800 --> 00:17:01.800]  馬太福音寫作
[00:17:01.800 --> 00:17:03.800]  在這個時候
[00:17:03.800 --> 00:17:07.800]  講及到給他社群的人知道
[00:17:07.800 --> 00:17:09.800]  如果在這個情況下
[00:17:09.800 --> 00:17:11.800]  這個人仍然不聽的時候
[00:17:11.800 --> 00:17:14.800]  才帶到教會裡面
[00:17:14.800 --> 00:17:16.800]  然後讓教會知道
[00:17:16.800 --> 00:17:21.800]  用教會的一群弟兄姊妹來做一個印證
[00:17:21.800 --> 00:17:23.800]  如果他都不聽
[00:17:23.800 --> 00:17:24.800]  唯有怎樣呢
[00:17:24.800 --> 00:17:27.800]  像外邦人和稅利一樣
[00:17:27.800 --> 00:17:29.800]  這樣對待他
[00:17:29.800 --> 00:17:31.800]  這句話是什麼意思呢
[00:17:31.800 --> 00:17:33.800]  就是天主教那句
[00:17:33.800 --> 00:17:34.800]  踢他出會
[00:17:34.800 --> 00:17:36.800]  英文我也會說
[00:17:36.800 --> 00:17:38.800]  Excommunicated
[00:17:38.800 --> 00:17:41.800]  追無交割
[00:17:41.800 --> 00:17:43.800]  是不是這個意思
[00:17:43.800 --> 00:17:45.800]  趕他出去
[00:17:45.800 --> 00:17:47.800]  像外邦人一樣
[00:17:47.800 --> 00:17:48.800]  稅利一樣
[00:17:48.800 --> 00:17:50.800]  是不是這個意思
[00:17:50.800 --> 00:17:53.800]  為什麼要這樣做
[00:17:53.800 --> 00:17:55.800]  因為他繼續留在教會
[00:17:55.800 --> 00:17:56.800]  影衰名字
[00:17:56.800 --> 00:17:58.800]  教會就不好
[00:17:58.800 --> 00:18:00.800]  是不是這個意思
[00:18:00.800 --> 00:18:03.800]  你聽到牧師這樣說
[00:18:03.800 --> 00:18:05.800]  你當然說不是這個意思
[00:18:05.800 --> 00:18:07.800]  為什麼呢
[00:18:07.800 --> 00:18:09.800]  弟兄姊妹
[00:18:09.800 --> 00:18:13.800]  在我還沒解釋這句話之前
[00:18:13.800 --> 00:18:14.800]  我想告訴大家
[00:18:14.800 --> 00:18:17.800]  今天的教會運作很邪惡
[00:18:17.800 --> 00:18:22.800]  我的思維是魔鬼撒旦的思維
[00:18:22.800 --> 00:18:24.800]  信我者昌逆我者亡
[00:18:24.800 --> 00:18:26.800]  誰在我這裡造就我
[00:18:26.800 --> 00:18:27.800]  是不是自己人
[00:18:27.800 --> 00:18:29.800]  不是的話就麻煩
[00:18:29.800 --> 00:18:31.800]  用廣東話很俗的
[00:18:31.800 --> 00:18:33.800]  拉斯吉魯
[00:18:33.800 --> 00:18:35.800]  是不是
[00:18:35.800 --> 00:18:38.800]  今天的教會是這樣想的
[00:18:38.800 --> 00:18:40.800]  誰影響教會的名聲
[00:18:40.800 --> 00:18:42.800]  請他走
[00:18:42.800 --> 00:18:44.800]  我曾經
[00:18:44.800 --> 00:18:46.800]  在我讀完大學之後
[00:18:46.800 --> 00:18:49.800]  回香港參加一間教會
[00:18:49.800 --> 00:18:51.800]  那間教會很大
[00:18:51.800 --> 00:18:54.800]  號稱三千多會友
[00:18:54.800 --> 00:18:57.800]  去了沒多久
[00:18:57.800 --> 00:19:00.800]  在崇拜宣佈
[00:19:00.800 --> 00:19:04.800]  傳道人要離開
[00:19:04.800 --> 00:19:06.800]  什麼事啊
[00:19:06.800 --> 00:19:10.800]  一來到就搞這樣的事
[00:19:10.800 --> 00:19:12.800]  不關我的事
[00:19:12.800 --> 00:19:13.800]  不是我搞的
[00:19:13.800 --> 00:19:14.800]  發生什麼事呢
[00:19:14.800 --> 00:19:16.800]  我問了一個問題
[00:19:16.800 --> 00:19:17.800]  跟著就說
[00:19:17.800 --> 00:19:20.800]  這個弟兄決定離開了
[00:19:20.800 --> 00:19:22.800]  現在教會公佈他會離開
[00:19:22.800 --> 00:19:25.800]  他再不是教會的傳道人
[00:19:25.800 --> 00:19:28.800]  弟兄姊妹
[00:19:28.800 --> 00:19:32.800]  這種思想是很邪惡的
[00:19:32.800 --> 00:19:34.800]  是一種很邪惡的想法
[00:19:34.800 --> 00:19:36.800]  因為世界的人就是這樣
[00:19:36.800 --> 00:19:38.800]  你在我這裡影響了我
[00:19:38.800 --> 00:19:41.800]  那就不好了
[00:19:41.800 --> 00:19:42.800]  不只是香港教會
[00:19:42.800 --> 00:19:44.800]  我那間教會
[00:19:44.800 --> 00:19:46.800]  在這裡教會也是這樣
[00:19:46.800 --> 00:19:49.800]  到時候教會有名聲受損的
[00:19:49.800 --> 00:19:51.800]  因為你的犯錯
[00:19:51.800 --> 00:19:53.800]  你的犯罪
[00:19:53.800 --> 00:19:55.800]  教會就找些方法
[00:19:55.800 --> 00:19:58.800]  讓你去其他機構做
[00:19:58.800 --> 00:20:00.800]  以後跟我無關
[00:20:00.800 --> 00:20:03.800]  你是我的機構
[00:20:03.800 --> 00:20:09.800]  耶穌是否想說這些話
[00:20:09.800 --> 00:20:12.800]  我們回來看看這段聖經
[00:20:12.800 --> 00:20:15.800]  耶穌在前文一路說
[00:20:15.800 --> 00:20:23.800]  這個牧羊人不想失去一隻羊
[00:20:23.800 --> 00:20:26.800]  一隻羊不見了
[00:20:26.800 --> 00:20:32.800]  他也會竭盡所能去找回這隻羊
[00:20:32.800 --> 00:20:35.800]  因此耶穌說這個比喻
