
[00:00:00.000 --> 00:00:09.000]  今天跟大家分享的經文是在約爾書的第一章
[00:03:06.000 --> 00:03:09.000]  我們走這條人生的道路
[00:03:09.000 --> 00:03:11.000]  因為我們是屬神的
[00:03:11.000 --> 00:03:13.000]  所以我們走這條道路
[00:03:13.000 --> 00:03:17.000]  上帝已經定準了一個標準
[00:03:17.000 --> 00:03:19.000]  而我們就不要在這個標準裡面
[00:03:19.000 --> 00:03:25.000]  嘗試走歪一點,看看有沒有一些精明可以走
[00:03:25.000 --> 00:03:29.000]  上帝從來沒有提供這樣的走向給我們
[00:03:29.000 --> 00:03:32.000]  所以這句說話不偏離左右
[00:03:32.000 --> 00:03:36.000]  可以說是我從小到大所聽的
[00:03:36.000 --> 00:03:39.000]  要真的做好榜樣
[00:03:39.000 --> 00:03:44.000]  其實是一個很有共通性的本質
[00:03:44.000 --> 00:03:47.000]  來到今天我們所看的《若語書》
[00:03:47.000 --> 00:03:50.000]  第一章第十三至十四節
[00:03:50.000 --> 00:03:56.000]  先知若爾經過了上帝先前的三論
[00:03:56.000 --> 00:04:00.000]  對尤大國的屬靈急救之後
[00:04:00.000 --> 00:04:02.000]  Spiritual CPR之後
[00:04:02.000 --> 00:04:06.000]  他就馬上向尤大國宣告
[00:04:06.000 --> 00:04:11.000]  怎樣去開展回轉的行動
[00:04:11.000 --> 00:04:17.000]  這就是我們今天開始看的經文的重要地方
[00:04:17.000 --> 00:04:23.000]  上帝不只是不斷用方法去逼以色列民
[00:04:23.000 --> 00:04:29.000]  而是看到了他們可以知道自己的問題之後
[00:04:29.000 --> 00:04:34.000]  然後就引導他們有實質的行動
[00:04:34.000 --> 00:04:39.000]  他們真的可以去回轉回到上帝的面前
[00:04:39.000 --> 00:04:43.000]  所以先前三項上帝的急救
[00:04:43.000 --> 00:04:48.000]  其實只不過是最開頭的一個介紹
[00:04:48.000 --> 00:04:51.000]  可以說只是一個前菜
[00:04:51.000 --> 00:04:53.000]  或者我們所用到的例子
[00:04:53.000 --> 00:04:55.000]  好像疫苗一樣
[00:04:55.000 --> 00:04:58.000]  提高你的免疫能力
[00:04:58.000 --> 00:05:02.000]  從而使你真的能夠打勝這場仗
[00:05:02.000 --> 00:05:06.000]  所以今天我們看到這段經文的時候
[00:05:06.000 --> 00:05:11.000]  約爾先知他透過一個主題
[00:05:11.000 --> 00:05:16.000]  就是要成為一個哀悼者的榜樣
[00:05:16.000 --> 00:05:19.000]  The role model of Mourner
[00:05:19.000 --> 00:05:24.000]  去告訴以色列民當中的一些領袖
[00:05:24.000 --> 00:05:27.000]  特別是祭司
[00:05:27.000 --> 00:05:30.000]  讓他們能夠真是以身作則
[00:05:30.000 --> 00:05:34.000]  做好榜樣去引導整個尤大國
[00:05:34.000 --> 00:05:36.000]  不歸正軌
[00:05:36.000 --> 00:05:38.000]  所以今天看這段經文
[00:05:38.000 --> 00:05:40.000]  我們分為兩個部分去看
[00:05:40.000 --> 00:05:44.000]  第一部分就是我們現在所看的第十三節
[00:05:44.000 --> 00:05:46.000]  第十三節說什麼呢
[00:05:46.000 --> 00:05:49.000]  最主要是說到師奉神的人
[00:05:49.000 --> 00:05:52.000]  他首當要做的角色
[00:05:52.000 --> 00:05:55.000]  在這裡一開始我們已經看見到
[00:05:55.000 --> 00:05:59.000]  先知約爾要向當時
[00:05:59.000 --> 00:06:06.000]  特別在聖殿當中去侍奉的祭司們
[00:06:06.000 --> 00:06:12.000]  要他們穿上哀悼有關的衣服
[00:06:12.000 --> 00:06:17.000]  如果當我們去看前往我們所看的經文的時候
[00:06:17.000 --> 00:06:19.000]  早在第十一節裡面
[00:06:19.000 --> 00:06:23.000]  已經向這些的祭司提出
[00:06:23.000 --> 00:06:26.000]  叫他們要去飲泣
[00:06:26.000 --> 00:06:28.000]  但是來到這裡
[00:06:28.000 --> 00:06:30.000]  不單要他們繼續飲泣
[00:06:30.000 --> 00:06:33.000]  更加要他們加上一樣東西
[00:06:33.000 --> 00:06:35.000]  要豪哭
[00:06:35.000 --> 00:06:38.000]  讓我們看見原來
[00:06:38.000 --> 00:06:42.000]  作為先知的約爾
[00:06:42.000 --> 00:06:48.000]  要提出向所有在聖殿當中侍奉的祭司
[00:06:48.000 --> 00:06:55.000]  他們必須要穿上一個很不同的衣飾
[00:06:55.000 --> 00:06:57.000]  這個衣飾反映出什麼呢
[00:06:57.000 --> 00:07:00.000]  反映出他們要哀悼
[00:07:00.000 --> 00:07:02.000]  所以在第十三節裡面
[00:07:02.000 --> 00:07:04.000]  不單要穿上
[00:07:04.000 --> 00:07:07.000]  原文聖經沒有說穿上什麼
[00:07:07.000 --> 00:07:10.000]  不過從跟著平衡的另一個動詞
[00:07:10.000 --> 00:07:13.000]  哀悼就告訴我們
[00:07:13.000 --> 00:07:19.000]  其實是要求他們穿上一套舉喪的服飾
[00:07:19.000 --> 00:07:23.000]  很明顯從這裡所說的就是
[00:07:23.000 --> 00:07:27.000]  祭司要進行舉喪的活動
[00:07:27.000 --> 00:07:29.000]  舉喪的活動類似什麼呢
[00:07:29.000 --> 00:07:32.000]  例如最近如果大家有留意新聞的
[00:07:32.000 --> 00:07:38.000]  在英國的英女王的丈夫
[00:07:38.000 --> 00:07:41.000]  菲烈親王過世了
[00:07:41.000 --> 00:07:43.000]  九十九歲
[00:07:43.000 --> 00:07:46.000]  差一點點就已經一百歲了
[00:07:46.000 --> 00:07:48.000]  他過世之後
[00:07:48.000 --> 00:07:52.000]  在這個喪禮的過程當中
[00:07:52.000 --> 00:07:54.000]  我們會留意到
[00:07:54.000 --> 00:08:01.000]  所有當中在溫莎堡裡面的神職人員
[00:08:01.000 --> 00:08:06.000]  他們都穿上一套很與別不同的衣飾
[00:08:06.000 --> 00:08:09.000]  因為這是一個喪禮
[00:08:09.000 --> 00:08:12.000]  所以他們有特定的衣飾
[00:08:12.000 --> 00:08:16.000]  在一個喪禮裡面穿上
[00:08:16.000 --> 00:08:20.000]  大部分都是穿上一些黑袍
[00:08:20.000 --> 00:08:22.000]  一些黑的衣服
[00:08:22.000 --> 00:08:26.000]  有個別可能有一點點的裝飾
[00:08:26.000 --> 00:08:30.000]  但是絕對表現出的是一種嚴肅
[00:08:30.000 --> 00:08:33.000]  舉喪的情況
[00:08:33.000 --> 00:08:36.000]  走到醫師在聖經裡面
[00:08:36.000 --> 00:08:38.000]  是一個很有趣
[00:08:38.000 --> 00:08:41.000]  而且是很特別的課題
[00:08:41.000 --> 00:08:46.000]  如果大家是聽過我在其他的書卷裡面說
[00:08:46.000 --> 00:08:48.000]  其實醫師這個題目
[00:08:48.000 --> 00:08:50.000]  在聖經可以說是反映著
[00:08:50.000 --> 00:08:55.000]  一個人的內心裡面的狀態是怎樣
[00:08:55.000 --> 00:08:58.000]  或者他的屬靈狀況是怎樣
[00:08:58.000 --> 00:09:01.000]  甚至上帝可以利用衣飾
[00:09:01.000 --> 00:09:05.000]  來做一些你意想不到的工作
[00:09:05.000 --> 00:09:08.000]  譬如我曾經說過的
[00:09:08.000 --> 00:09:14.000]  在這個Esther這卷書裡面
[00:09:14.000 --> 00:09:19.000]  我們曾經講及到這個Esther皇后
[00:09:19.000 --> 00:09:25.000]  她當時上帝利用了她穿著的衣飾
[00:09:25.000 --> 00:09:30.000]  能夠把整個局勢扭轉過來
[00:09:30.000 --> 00:09:33.000]  在聖經裡面
[00:09:33.000 --> 00:09:35.000]  另一次談論到衣飾
[00:09:35.000 --> 00:09:38.000]  就是我們今天在這裡所談論到
[00:09:38.000 --> 00:09:41.000]  祭司的衣飾
[00:09:41.000 --> 00:09:43.000]  祭司的衣飾其實是很特別的
[00:09:43.000 --> 00:09:46.000]  如果大家有心去研究的時候
[00:09:46.000 --> 00:09:52.000]  無妨可以看出埃及記的第28章裡面
[00:09:52.000 --> 00:09:57.000]  基本上對於作為一個在聖殿或者會幕裡面
[00:09:57.000 --> 00:10:02.000]  侍奉的祭司或者他同職的同袍
[00:10:02.000 --> 00:10:03.000]  或者在這裡所說
[00:10:03.000 --> 00:10:07.000]  事後在這個祭壇的裡面
[00:10:07.000 --> 00:10:12.000]  或者是同樣在這個會幕聖殿裡面
[00:10:12.000 --> 00:10:14.000]  工作的其他的聖職人員
[00:10:14.000 --> 00:10:16.000]  或者簡稱的利美人
[00:10:16.000 --> 00:10:21.000]  原來他們的衣飾有特別的設計
[00:10:21.000 --> 00:10:23.000]  特別在這段聖經裡面
[00:10:23.000 --> 00:10:26.000]  出埃及記第28章
[00:10:26.000 --> 00:10:29.000]  第2節和第40節裡面
[00:10:29.000 --> 00:10:34.000]  提出了原來祭司的衣飾
[00:10:34.000 --> 00:10:38.000]  有一個很重要的元素是放在裡面的
[00:10:38.000 --> 00:10:41.000]  比如我讀這兩節經文
[00:10:41.000 --> 00:10:43.000]  出埃及記第28章
[00:10:43.000 --> 00:10:45.000]  第2節和第40節
[00:10:45.000 --> 00:10:46.000]  第2節這樣說
[00:10:46.000 --> 00:10:50.000]  你要給你哥哥阿倫做聖衣
[00:10:50.000 --> 00:10:53.000]  為榮耀、為華美
[00:10:53.000 --> 00:11:00.000]  You must make holy garments for your brother Aaron
[00:11:00.000 --> 00:11:04.000]  for glory and for beauty
[00:11:04.000 --> 00:11:05.000]  第40節這樣說
[00:11:05.000 --> 00:11:11.000]  你要為阿倫的兒子做內袍、腰帶、裹頭巾
[00:11:11.000 --> 00:11:14.000]  為榮耀、為華美
[00:11:14.000 --> 00:11:16.000]  for Aaron's sons
[00:11:16.000 --> 00:11:22.000]  You are to make tunics, sarge and headbands
[00:11:22.000 --> 00:11:25.000]  for glory and for beauty
[00:11:25.000 --> 00:11:28.000]  在我們的英語聖經裡面
[00:11:28.000 --> 00:11:30.000]  或者中文聖經裡面
[00:11:30.000 --> 00:11:34.000]  都強調一點原來祭司的衣服
[00:11:34.000 --> 00:11:39.000]  是要顯出榮耀和華美
[00:11:39.000 --> 00:11:41.000]  另外一個更準確的
[00:11:41.000 --> 00:11:45.000]  是捉到希伯萊文原本的意思就是
[00:11:45.000 --> 00:11:48.000]  Glory and dignity
[00:11:48.000 --> 00:11:51.000]  原來祭司的衣飾
[00:11:51.000 --> 00:11:59.000]  是要反映出祭司的光榮和尊穎
[00:11:59.000 --> 00:12:01.000]  簡單點這樣說
[00:12:01.000 --> 00:12:08.000]  其實祭司的衣飾是反映出祭司的屬靈狀態
[00:12:08.000 --> 00:12:12.000]  和它所要傳遞的信息
[00:12:12.000 --> 00:12:14.000]  因此如果我們看回這原聖經
[00:12:14.000 --> 00:12:20.000]  先知若要求祭司所穿的是「喪服」
[00:12:20.000 --> 00:12:24.000]  這裡所用到的原英文聖經的翻字就是
[00:12:24.000 --> 00:12:25.000]  sacrifice
[00:12:25.000 --> 00:12:29.000]  是死人的時候舉喪的時候穿的衣服
[00:12:29.000 --> 00:12:33.000]  正正和剛才所讀到的《出海及基督》
[00:12:33.000 --> 00:12:37.000]  第28章的意思是剛剛相反
[00:12:37.000 --> 00:12:42.000]  那裡是要顯出祭司的榮美和光榮
[00:12:42.000 --> 00:12:45.000]  但是在這裡要顯出祭司的什麼呢
[00:12:45.000 --> 00:12:52.000]  顯出祭司的隱憂和更進一步的「豪福」
[00:12:52.000 --> 00:12:54.000]  所以告訴我們知道
[00:12:54.000 --> 00:12:59.000]  祭司在這一刻其實是反映出另一個屬靈的狀況
[00:12:59.000 --> 00:13:01.000]  什麼屬靈狀況呢
[00:13:01.000 --> 00:13:08.000]  就是一種羞辱而再沒有自我尊嚴的情況
[00:13:08.000 --> 00:13:15.000]  這個正正就是先知若要當時的祭司穿上這些衣服
[00:13:15.000 --> 00:13:22.000]  進行的活動的主題思想或者主題信息
[00:13:22.000 --> 00:13:29.000]  要告訴所有見到祭司或者其他種種侍奉的人
[00:13:29.000 --> 00:13:35.000]  他們都看到現在不是一個大家要去很光榮
[00:13:35.000 --> 00:13:39.000]  很有成就的狀態
[00:13:39.000 --> 00:13:42.000]  現在是大家最嘮叨的時候
[00:13:42.000 --> 00:13:45.000]  現在大家最痛快的時候
[00:13:45.000 --> 00:13:48.000]  大家最不舒服的時候
[00:13:48.000 --> 00:13:51.000]  如果當我們更進一步細心看看
[00:13:51.000 --> 00:13:56.000]  這段經文不僅是講到有關於意識這麼簡單
[00:13:56.000 --> 00:14:01.000]  還更加講到穿這個衣飾的時間
[00:14:01.000 --> 00:14:03.000]  如果我們看回這段聖經
[00:14:03.000 --> 00:14:06.000]  特別看到去那一節講到
[00:14:06.000 --> 00:14:14.000]  「侍奉我上帝的你們要披上麻布過夜」
[00:14:14.000 --> 00:14:17.000]  在英文聖經還更加講得直接
[00:14:17.000 --> 00:14:23.000]  「Come, spend the light in Shacklov」
[00:14:23.000 --> 00:14:28.000]  要在晚上的時候穿這套黑黑的衣服
[00:14:28.000 --> 00:14:31.000]  或者我們不一定黑黑的
[00:14:31.000 --> 00:14:37.000]  不過這套衣服是展現出一種哀悼的情況
[00:14:37.000 --> 00:14:41.000]  為什麼要在晚上要去進行這個活動呢?
[00:14:41.000 --> 00:14:48.000]  我們就要重新看回猶太人對日夜的本身的看法
[00:14:48.000 --> 00:14:51.000]  猶太人對一日的看法
[00:14:51.000 --> 00:14:53.000]  不是像我們西方人認為
[00:14:53.000 --> 00:14:56.000]  日出的時候就當新一日
[00:14:56.000 --> 00:15:01.000]  然後到日落之後黑黑的深夜
[00:15:01.000 --> 00:15:02.000]  就叫做完結一天
[00:15:02.000 --> 00:15:07.000]  我們不是從凌晨凌時令一分一秒開始計
[00:15:07.000 --> 00:15:13.000]  然後計到深夜11點59分59秒
[00:15:13.000 --> 00:15:14.000]  不是這樣計的
[00:15:14.000 --> 00:15:17.000]  他們原來猶太人計的歷法
[00:15:17.000 --> 00:15:21.000]  是從日落開始當一日計的
[00:15:21.000 --> 00:15:28.000]  然後到另一天的日落前的時間就叫做完結一天
[00:15:28.000 --> 00:15:32.000]  所以從這段聖經裡面就讓我們看到
[00:15:32.000 --> 00:15:38.000]  原來他們所算的是要求當時的祭司
[00:15:38.000 --> 00:15:43.000]  從一天開始就要做到這件事
[00:15:43.000 --> 00:15:46.000]  所以要讓他們在晚上的時候做
[00:15:46.000 --> 00:15:52.000]  如果當我們去看回晚上有哀悼
[00:15:52.000 --> 00:15:55.000]  這兩個主題走在一起的時候
[00:15:55.000 --> 00:15:59.000]  就讓我們想起在出埃及記的時候的經文
[00:15:59.000 --> 00:16:06.000]  在出埃及記第十二章第六節和第十八節裡面
[00:16:06.000 --> 00:16:12.000]  就談論到有關猶太人過第一個逾越節的日子
[00:16:12.000 --> 00:16:16.000]  就是從一落黃昏開始
[00:16:16.000 --> 00:16:17.000]  然後他們怎樣呢
[00:16:17.000 --> 00:16:19.000]  就把高陽殺了之後
[00:16:19.000 --> 00:16:24.000]  然後把高陽的血在那時候抹上去門眉上面
[00:16:24.000 --> 00:16:25.000]  然後怎樣呢
[00:16:25.000 --> 00:16:33.000]  在那時候有一個大家一起守在房子裡面不准走的
[00:16:33.000 --> 00:16:34.000]  因為為什麼
[00:16:34.000 --> 00:16:36.000]  在那天晚上同時發生了另一件事
[00:16:36.000 --> 00:16:45.000]  就是原來神要進行殺長子的災難來到整個埃及地裡面
[00:16:45.000 --> 00:16:49.000]  這個就記載了在出埃及記的第十二章
[00:16:49.000 --> 00:16:53.000]  第二十九至三十二節的經文裡面
[00:16:53.000 --> 00:16:56.000]  這兩段的經文同時都告訴我們
[00:16:56.000 --> 00:17:00.000]  原來他們要進行這個活動
[00:17:00.000 --> 00:17:04.000]  全部都是在夜間開始進行的
[00:17:04.000 --> 00:17:09.000]  上帝要以色列民去得懲教
[00:17:09.000 --> 00:17:12.000]  過第一個逾越節是從日落開始
[00:17:12.000 --> 00:17:16.000]  然後開始守這個規矩
[00:17:16.000 --> 00:17:29.000]  而上帝的靈也都在夜間的時候進行向埃及地裡面所有投生的長子進行殺戮
[00:17:29.000 --> 00:17:32.000]  當這兩樣東西放在一起的時候
[00:17:32.000 --> 00:17:34.000]  就讓我們看到
[00:17:34.000 --> 00:17:39.000]  約爾在這裡強調的是
[00:17:39.000 --> 00:17:44.000]  要讓我們去看到上帝的作為
[00:17:44.000 --> 00:17:47.000]  上帝仍然有他的懲教
[00:17:47.000 --> 00:17:49.000]  有他的挽回
[00:17:49.000 --> 00:17:51.000]  是比猶太人特別
[00:17:51.000 --> 00:17:54.000]  是當時的猶大國南國
[00:17:54.000 --> 00:17:56.000]  他們已經是愚民了
[00:17:56.000 --> 00:17:57.000]  不過已經滅了
[00:17:57.000 --> 00:17:59.000]  剩下南國的時候
[00:17:59.000 --> 00:18:05.000]  上帝怎樣仍然將這批他的子民能夠希望挽回他呢
[00:18:05.000 --> 00:18:06.000]  他們有他的責任
[00:18:06.000 --> 00:18:08.000]  他們有他要做的事
[00:18:08.000 --> 00:18:11.000]  但是作為祭司的話
[00:18:11.000 --> 00:18:14.000]  你就要身先士卒
[00:18:14.000 --> 00:18:17.000]  你要自己去做好這個見證
[00:18:17.000 --> 00:18:21.000]  所以你先作出這個帶頭的作用
[00:18:21.000 --> 00:18:24.000]  所以這個就是我今天第一部分所講
[00:18:24.000 --> 00:18:27.000]  侍奉神的人首當的角色
[00:18:27.000 --> 00:18:31.000]  他作一個第一個的代表
[00:18:31.000 --> 00:18:35.000]  去展現在以色列民的裡面
[00:18:35.000 --> 00:18:37.000]  那為什麼要舉哀
[00:18:37.000 --> 00:18:40.000]  這個我們就要跟著問下去的問題
[00:18:40.000 --> 00:18:43.000]  才知道約有給解釋的
[00:18:43.000 --> 00:18:45.000]  看完第十三節最後最後一句
[00:18:45.000 --> 00:18:46.000]  他都要說
[00:18:46.000 --> 00:18:54.000]  因為數祭和殿祭從你們上帝的殿中斷絕了
[00:18:54.000 --> 00:18:59.000]  在這裡才提出了一個很重要的情況
[00:18:59.000 --> 00:19:03.000]  就是原來在神的家裡面
[00:19:03.000 --> 00:19:08.000]  原文其實所講神的殿應該講神的屋
[00:19:08.000 --> 00:19:12.000]  就是Beth神的的殿屋
[00:19:12.000 --> 00:19:20.000]  在裡面這個數祭和殿祭已經被抽了出來
[00:19:20.000 --> 00:19:24.000]  斷絕了這個翻譯有一點點就是已經是一個演繹
[00:19:24.000 --> 00:19:28.000]  但是如果我們去看回原文聖經的時候
[00:19:28.000 --> 00:19:32.000]  這個斷絕了特別用了一個動詞
[00:19:32.000 --> 00:19:36.000]  這個動詞可以把它翻譯為withwho
[00:19:36.000 --> 00:19:39.000]  或者中文叫做抽起了
[00:19:39.000 --> 00:19:41.000]  就是類似什麼東西呢
[00:19:41.000 --> 00:19:44.000]  就好像我們現在在加拿大打稅
[00:19:44.000 --> 00:19:47.000]  做事要打稅
[00:19:47.000 --> 00:19:49.000]  打稅的時候在一張Page check的時候
[00:19:49.000 --> 00:19:53.000]  老闆就已經把你的稅款抽起了出來
[00:19:53.000 --> 00:19:55.000]  然後預備交給政府了
[00:19:55.000 --> 00:19:59.000]  這個就是那個動詞的原本的意思
[00:19:59.000 --> 00:20:01.000]  抽起的意思
[00:20:01.000 --> 00:20:05.000]  抽起這個動詞其實在聖經裡面
[00:20:05.000 --> 00:20:07.000]  都用了很多次的
[00:20:07.000 --> 00:20:09.000]  不過用的時候用法呢
[00:20:09.000 --> 00:20:12.000]  我們或者先看看那些經文
[00:20:12.000 --> 00:20:17.000]  第一節用的就是約白記第38章第15節
[00:20:17.000 --> 00:20:19.000]  裡面這樣講到
[00:20:19.000 --> 00:20:25.000]  兩剛不照惡人強頑的傍臂也必絕之短
[00:20:25.000 --> 00:20:29.000]  then from the wicked the light is with hell
[00:20:29.000 --> 00:20:33.000]  and the arm raised in violence is broken
[00:20:33.000 --> 00:20:36.000]  兩剛再不照惡人
[00:20:36.000 --> 00:20:39.000]  這個原本的原文聖經就是什麼
[00:20:39.000 --> 00:20:45.000]  那些光線已經因為人的罪惡被抽起了出來
[00:20:45.000 --> 00:20:50.000]  第二節我們去看的是文素記第22章第16節
[00:20:50.000 --> 00:20:53.000]  這段經文又講什麼呢
[00:20:53.000 --> 00:20:54.000]  這樣講的
[00:20:54.000 --> 00:20:59.000]  巴勒又差遣侍臣比先前的又多又尊貴
[00:20:59.000 --> 00:21:03.000]  他們到了巴蘭那裡對他說
[00:21:03.000 --> 00:21:07.000]  西伯的兒子巴勒這樣說
[00:21:07.000 --> 00:21:13.000]  求你不用什麼事爛了你不到我這裡來
[00:21:13.000 --> 00:21:18.000]  and they came to Balaam and said to him
[00:21:18.000 --> 00:21:20.000]  that says
[00:21:20.000 --> 00:21:23.000]  巴勒 son of Seppah
[00:21:23.000 --> 00:21:26.000]  please do not let anything
[00:21:26.000 --> 00:21:30.000]  hinder you from coming to me
[00:21:30.000 --> 00:21:33.000]  在這裡說到爛了
[00:21:33.000 --> 00:21:37.000]  其實hinder這個字也是同一個字
[00:21:37.000 --> 00:21:39.000]  被抽起的意思
[00:21:39.000 --> 00:21:45.000]  你不要給任何東西抽起你來我們那個的意念
[00:21:45.000 --> 00:21:48.000]  這個意念很重要你一定要來不要抽起它
[00:21:48.000 --> 00:21:50.000]  又是同一個字眼
[00:21:50.000 --> 00:21:55.000]  第三次用這個字眼就是耶利米先知說
[00:21:55.000 --> 00:21:57.000]  第三章三節
[00:21:57.000 --> 00:21:59.000]  三章三節怎麼說呢
[00:21:59.000 --> 00:22:04.000]  因此甘臨庭寺春雨不幹
[00:22:04.000 --> 00:22:08.000]  在這裡給我們看見連續三節的裡面
[00:22:08.000 --> 00:22:13.000]  都用了同一個動詞抽起
[00:22:13.000 --> 00:22:16.000]  意思是什麼是一個蓄意的行動來的
[00:22:16.000 --> 00:22:20.000]  這個蓄意行動是因為一些原因
[00:22:20.000 --> 00:22:22.000]  一些動機
[00:22:22.000 --> 00:22:24.000]  這個動機可能是好的可能是壞的
[00:22:24.000 --> 00:22:27.000]  剛才我們所引的經文裡面
[00:22:27.000 --> 00:22:29.000]  其實都告訴我們
[00:22:29.000 --> 00:22:32.000]  第一個在約伯記上帝抽起這個光線
[00:22:32.000 --> 00:22:34.000]  不照那些壞人
[00:22:34.000 --> 00:22:38.000]  這個是好的動機上帝不需要浪費
[00:22:38.000 --> 00:22:40.000]  去到文素記那裡
[00:22:40.000 --> 00:22:44.000]  我們看這個巴勒
[00:22:44.000 --> 00:22:49.000]  怎麼來找巴蘭你奏在以色列文
[00:22:49.000 --> 00:22:52.000]  他叫他不要抽起這個想法
[00:22:52.000 --> 00:22:56.000]  巴蘭你一定要來幫我奏在以色列文
[00:22:56.000 --> 00:22:59.000]  這個就是惡意的例子來的
[00:22:59.000 --> 00:23:04.000]  但是去到剛才所說的耶利米先知書的時候
[00:23:04.000 --> 00:23:07.000]  就跟我們今天這段經文的意思更近
[00:23:07.000 --> 00:23:09.000]  那裡說的是什麼
[00:23:09.000 --> 00:23:15.000]  上帝收起了雨水讓雨水再不降臨下來
[00:23:15.000 --> 00:23:18.000]  跟我們所看的這段經文
[00:23:18.000 --> 00:23:21.000]  同樣談論到一些天災等等
[00:23:21.000 --> 00:23:24.000]  但是上帝有作為
[00:23:24.000 --> 00:23:28.000]  上帝抽起了讓以色列文明白到
[00:23:28.000 --> 00:23:31.000]  有些問題在他們裡面
[00:23:31.000 --> 00:23:33.000]  這是他們要正視的東西
[00:23:33.000 --> 00:23:35.000]  如果不是他們繼續在享受的裡面
[00:23:35.000 --> 00:23:38.000]  可能他們覺得很舒適的有什麼需要考慮
[00:23:38.000 --> 00:23:40.000]  人是這麼壞的了
[00:23:40.000 --> 00:23:46.000]  有時候真的要受困難困苦沒有了
[00:23:46.000 --> 00:23:49.000]  那他才開始要得regret
[00:23:49.000 --> 00:23:52.000]  然後才可以去到思想
[00:23:52.000 --> 00:23:55.000]  這個正正就是先知所希望
[00:23:55.000 --> 00:23:58.000]  有法的一個懊悔
[00:23:58.000 --> 00:24:01.000]  先知若而沒有直接知道
[00:24:01.000 --> 00:24:06.000]  是誰抽起了這些數字和電制
[00:24:06.000 --> 00:24:09.000]  不過如果我們去讀這段經文的時候
[00:24:09.000 --> 00:24:12.000]  連接我們所看的第十四節的時候
[00:24:12.000 --> 00:24:15.000]  我們相信最重要的有因
[00:24:15.000 --> 00:24:20.000]  是源自於當時的長老和眾民
[00:24:20.000 --> 00:24:26.000]  他們對憲制的動機已經是失去了原意
[00:24:26.000 --> 00:24:30.000]  因此如果我們看回前文第一章第九節的時候
[00:24:30.000 --> 00:24:33.000]  我們已經很清楚看見到
[00:24:33.000 --> 00:24:35.000]  因為源於由大國的人
[00:24:35.000 --> 00:24:40.000]  已經進行了一種無心奉獻
[00:24:40.000 --> 00:24:42.000]  無心奉獻不是沒有奉獻
[00:24:42.000 --> 00:24:44.000]  是無心奉獻
[00:24:44.000 --> 00:24:47.000]  就像有首歌無心睡眠一樣
[00:24:47.000 --> 00:24:49.000]  不是不想睡眠
[00:24:49.000 --> 00:24:52.000]  只是沒有心想去做一些睡眠工作
[00:24:52.000 --> 00:24:54.000]  其實是還想玩的不想睡
[00:24:54.000 --> 00:24:56.000]  無心睡眠都睡了
[00:24:56.000 --> 00:24:57.000]  不過沒有心
[00:24:57.000 --> 00:25:00.000]  他們進行了無心奉獻
[00:25:00.000 --> 00:25:03.000]  心不到的做就做了
[00:25:03.000 --> 00:25:05.000]  但是這樣做就多餘了
[00:25:05.000 --> 00:25:07.000]  所以上帝在一章第九節裡面
