
[00:00:00.000 --> 00:00:05.000]  各位電影主播各位朋友你們好
[00:09:38.000 --> 00:09:40.000]  索性不理
[00:09:40.000 --> 00:09:41.000]  第四
[00:09:41.000 --> 00:09:42.000]  壞的經歷
[00:09:42.000 --> 00:09:44.000]  可能以前見到一些熱心的基督徒
[00:09:44.000 --> 00:09:47.000]  下右傳引起別人反感
[00:09:47.000 --> 00:09:49.000]  逼人信主
[00:09:49.000 --> 00:09:51.000]  於是你又決定我不會這樣做
[00:09:51.000 --> 00:09:53.000]  又不懂怎樣去做
[00:09:53.000 --> 00:09:55.000]  索性不說
[00:09:55.000 --> 00:09:57.000]  三物不語
[00:09:57.000 --> 00:10:02.000]  究竟為何我們會閉口不言
[00:10:02.000 --> 00:10:04.000]  如果你覺得哪裡有好東西吃
[00:10:04.000 --> 00:10:05.000]  你都會介紹
[00:10:05.000 --> 00:10:07.000]  你覺得哪裡有好東西喝
[00:10:07.000 --> 00:10:08.000]  你都會介紹
[00:10:08.000 --> 00:10:10.000]  更何況這是永生唯一的道路
[00:10:10.000 --> 00:10:14.000]  我們怎可能閉口不言呢
[00:10:14.000 --> 00:10:16.000]  其實我們今天最需要的
[00:10:16.000 --> 00:10:19.000]  並不是一個割皮的報道大會
[00:10:19.000 --> 00:10:21.000]  然後說很多很多人
[00:10:21.000 --> 00:10:23.000]  缺自信主的人走出來說
[00:10:23.000 --> 00:10:25.000]  不是
[00:10:25.000 --> 00:10:28.000]  其實個人報道是最重要的
[00:10:28.000 --> 00:10:29.000]  你想一想
[00:10:29.000 --> 00:10:31.000]  今天我們有40個人
[00:10:31.000 --> 00:10:33.000]  每一個人有心
[00:10:33.000 --> 00:10:35.000]  一年有三個人傳呼音
[00:10:35.000 --> 00:10:36.000]  帶領他們信耶穌
[00:10:36.000 --> 00:10:37.000]  培植他們
[00:10:37.000 --> 00:10:39.000]  明年有160人
[00:10:39.000 --> 00:10:40.000]  第二年有640人
[00:10:40.000 --> 00:10:42.000]  第三年有2560人
[00:10:42.000 --> 00:10:44.000]  第四年有1240人
[00:10:44.000 --> 00:10:48.000]  第五年已經有4960人
[00:10:48.000 --> 00:10:52.000]  第六年已經有163840人
[00:10:52.000 --> 00:11:00.000]  第七年已經有655360人
[00:11:00.000 --> 00:11:04.000]  差不多整個三藩市的人
[00:11:04.000 --> 00:11:07.000]  都這樣信主的
[00:11:07.000 --> 00:11:09.000]  七年之內將整個城市
[00:11:09.000 --> 00:11:11.000]  罵到翻天覆地
[00:11:11.000 --> 00:11:13.000]  或者說蘇牧師
[00:11:13.000 --> 00:11:15.000]  你發霉了嗎
[00:11:15.000 --> 00:11:17.000]  你看看三藩市報道會
[00:11:17.000 --> 00:11:18.000]  做了這麼多年
[00:11:18.000 --> 00:11:20.000]  有多少人
[00:11:20.000 --> 00:11:23.000]  我想問題是什麼
[00:11:23.000 --> 00:11:25.000]  問題不是這個方法的問題
[00:11:25.000 --> 00:11:27.000]  因為我們不去做
[00:11:27.000 --> 00:11:30.000]  我聽過一個這樣的故事
[00:11:30.000 --> 00:11:32.000]  有一次有個人
[00:11:32.000 --> 00:11:34.000]  他的朋友來紐約
[00:11:34.000 --> 00:11:39.000]  去B站Kennedy Airport去接機
[00:11:39.000 --> 00:11:41.000]  接完機之後
[00:11:41.000 --> 00:11:42.000]  他沒有開車
[00:11:42.000 --> 00:11:45.000]  兩個人就坐的士去酒店
[00:11:45.000 --> 00:11:48.000]  那朋友上了的士
[00:11:48.000 --> 00:11:51.000]  然後下車
[00:11:51.000 --> 00:11:53.000]  那這個朋友說
[00:11:53.000 --> 00:11:56.000]  等我出錢你多謝你來接機
[00:11:56.000 --> 00:11:58.000]  然後對司機說
[00:11:58.000 --> 00:12:02.000]  司機先生我想跟你說幾句話
[00:12:02.000 --> 00:12:03.000]  我未來紐約之前
[00:12:03.000 --> 00:12:04.000]  很多人跟我說
[00:12:04.000 --> 00:12:06.000]  千萬不要坐紐約的士
[00:12:06.000 --> 00:12:08.000]  那些的士司機粗暴
[00:12:08.000 --> 00:12:10.000]  說話又沒有來搭訕
[00:12:10.000 --> 00:12:12.000]  還有開車的技術又不行
[00:12:12.000 --> 00:12:14.000]  總之你要小心
[00:12:14.000 --> 00:12:16.000]  盡量不要坐的士
[00:12:16.000 --> 00:12:20.000]  但是我這次的經驗
[00:12:20.000 --> 00:12:22.000]  和我所聽到完全相反
[00:12:22.000 --> 00:12:25.000]  我覺得你斯文又利
[00:12:25.000 --> 00:12:28.000]  開車是開得很穩定
[00:12:28.000 --> 00:12:31.000]  我覺得你這個人又謙虛又很好
[00:12:31.000 --> 00:12:33.000]  現在有一點點提示
[00:12:33.000 --> 00:12:35.000]  是多謝你
[00:12:35.000 --> 00:12:41.000]  多謝你改變了我對紐約這個城市的觀感
[00:12:41.000 --> 00:12:47.000]  改變了我對紐約的士司機的看法
[00:12:47.000 --> 00:12:50.000]  一點點提示都承認了
[00:12:50.000 --> 00:12:55.000]  當時我看到司機面紅收了錢就走了
[00:12:55.000 --> 00:12:57.000]  開車的時候我就很奇怪
[00:12:57.000 --> 00:12:59.000]  我就問我朋友
[00:12:59.000 --> 00:13:01.000]  這個司機他不是壞
[00:13:01.000 --> 00:13:02.000]  但他又不是特別好
[00:13:02.000 --> 00:13:04.000]  要不要這樣去讚他
[00:13:04.000 --> 00:13:06.000]  又給他那麼多提示
[00:13:06.000 --> 00:13:08.000]  我朋友就跟我說
[00:13:08.000 --> 00:13:09.000]  你有所不知
[00:13:09.000 --> 00:13:12.000]  你知不知道我這次來紐約的目的是什麼
[00:13:12.000 --> 00:13:14.000]  做生意嗎?不是
[00:13:14.000 --> 00:13:16.000]  搞革命
[00:13:16.000 --> 00:13:18.000]  搞什麼革命?
[00:13:18.000 --> 00:13:20.000]  你想一想
[00:13:20.000 --> 00:13:22.000]  這樣去讚他
[00:13:22.000 --> 00:13:24.000]  他一定很開心
[00:13:24.000 --> 00:13:26.000]  心慌怒慌
[00:13:26.000 --> 00:13:28.000]  下一個乘客來的時候
[00:13:28.000 --> 00:13:30.000]  他一定會對他很好
[00:13:30.000 --> 00:13:32.000]  那個乘客就說
[00:13:32.000 --> 00:13:36.000]  這個的士司機這麼有禮貌
[00:13:36.000 --> 00:13:38.000]  對我這麼好
[00:13:38.000 --> 00:13:40.000]  他就受感動了
[00:13:40.000 --> 00:13:42.000]  回到家的時候
[00:13:42.000 --> 00:13:44.000]  他又會對太太好
[00:13:44.000 --> 00:13:46.000]  太太就想著
[00:13:46.000 --> 00:13:48.000]  丈夫回到家
[00:13:48.000 --> 00:13:50.000]  臉紫容的樣子
[00:13:50.000 --> 00:13:52.000]  又對我這麼好
[00:13:52.000 --> 00:13:54.000]  於是他又對他的子女好
[00:13:54.000 --> 00:13:56.000]  子女說媽媽對我這麼好
[00:13:56.000 --> 00:13:58.000]  日後回到學校就對老師好
[00:13:58.000 --> 00:14:00.000]  老師看到學生那麼乖
[00:14:00.000 --> 00:14:02.000]  他就對其他學生好一點
[00:14:02.000 --> 00:14:04.000]  一個傳一個
[00:14:04.000 --> 00:14:06.000]  一個傳一個
[00:14:06.000 --> 00:14:08.000]  整個紐約城市就全部改變了
[00:14:08.000 --> 00:14:10.000]  這不就是我的革命嗎?
[00:14:10.000 --> 00:14:12.000]  但事實上我知道
[00:14:12.000 --> 00:14:14.000]  紐約都沒什麼改變
[00:14:14.000 --> 00:14:16.000]  何解呢?
[00:14:16.000 --> 00:14:18.000]  不是這個問題
[00:14:18.000 --> 00:14:20.000]  而是有一個發脾氣
[00:14:20.000 --> 00:14:22.000]  一個罵人
[00:14:22.000 --> 00:14:24.000]  黑口黑面的又受影響
[00:14:24.000 --> 00:14:26.000]  是說是的
[00:14:26.000 --> 00:14:28.000]  影響很大
[00:14:28.000 --> 00:14:30.000]  傳一個一個
[00:14:30.000 --> 00:14:32.000]  傳十個十個
[00:14:32.000 --> 00:14:34.000]  傳百個
[00:14:34.000 --> 00:14:36.000]  全世界人都受感染
[00:14:36.000 --> 00:14:38.000]  傳呼音就是這樣
[00:14:38.000 --> 00:14:40.000]  如果你叫基督教的呼音
[00:14:40.000 --> 00:14:42.000]  完全消滅在地球
[00:14:42.000 --> 00:14:44.000]  很簡單
[00:14:44.000 --> 00:14:46.000]  每一個基督徒都困在自己家裡
[00:14:46.000 --> 00:14:48.000]  不去和其他人接觸
[00:14:48.000 --> 00:14:50.000]  也不說呼音
[00:14:50.000 --> 00:14:52.000]  幾十年後整個世界
[00:14:52.000 --> 00:14:54.000]  基督教就會泯滅
[00:14:54.000 --> 00:14:56.000]  這就是最重要
[00:14:56.000 --> 00:14:58.000]  教會的增長
[00:14:58.000 --> 00:15:00.000]  不是靠牧師
[00:15:00.000 --> 00:15:02.000]  不是靠什麼報道會
[00:15:02.000 --> 00:15:04.000]  而是靠每一個弟兄姊妹
[00:15:04.000 --> 00:15:06.000]  是能夠將
[00:15:06.000 --> 00:15:08.000]  信耶穌的經歷
[00:15:08.000 --> 00:15:10.000]  將這個呼音
[00:15:10.000 --> 00:15:12.000]  能夠見證
[00:15:12.000 --> 00:15:14.000]  能夠和周圍的人分享
[00:15:14.000 --> 00:15:16.000]  一年如果有三個分享
[00:15:16.000 --> 00:15:18.000]  三個又繼續分享
[00:15:18.000 --> 00:15:20.000]  可以短短幾年之間
[00:15:20.000 --> 00:15:22.000]  整個世界
[00:15:22.000 --> 00:15:24.000]  都會完全不同
[00:15:24.000 --> 00:15:26.000]  問題就是
[00:15:26.000 --> 00:15:28.000]  我們有沒有這樣做呢
[00:15:28.000 --> 00:15:30.000]  今天我們看聖經就要看看
[00:15:30.000 --> 00:15:32.000]  究竟耶穌怎樣去傳呼音法
[00:15:32.000 --> 00:15:34.000]  第一樣我們要注意的
[00:15:34.000 --> 00:15:36.000]  就是他能夠打破繁理
[00:15:36.000 --> 00:15:38.000]  因為第四章
[00:15:38.000 --> 00:15:40.000]  第四章告訴我們
[00:15:40.000 --> 00:15:42.000]  是講一個對話
[00:15:42.000 --> 00:15:44.000]  談道的對話
[00:15:44.000 --> 00:15:46.000]  耶穌向撒瑪利亞夫人談道
[00:15:46.000 --> 00:15:48.000]  從人的角度去看
[00:15:48.000 --> 00:15:50.000]  耶穌和撒瑪利亞夫人
[00:15:50.000 --> 00:15:52.000]  真是雞同鴨講
[00:15:52.000 --> 00:15:54.000]  大家沒什麼
[00:15:54.000 --> 00:15:56.000]  可以談得來
[00:15:56.000 --> 00:15:58.000]  路不相同
[00:15:58.000 --> 00:16:00.000]  不相為謀
[00:16:00.000 --> 00:16:02.000]  話不投機半句多
[00:16:02.000 --> 00:16:04.000]  那你會說耶穌和撒瑪利亞夫人
[00:16:04.000 --> 00:16:06.000]  有什麼不同呢
[00:16:06.000 --> 00:16:08.000]  第一性別不同
[00:16:08.000 --> 00:16:10.000]  一個是男一個是女
[00:16:10.000 --> 00:16:12.000]  或者今天問題不大
[00:16:12.000 --> 00:16:14.000]  但四天就有一個很大問題
[00:16:14.000 --> 00:16:16.000]  所謂男女授受不親
[00:16:16.000 --> 00:16:18.000]  少見為佳
[00:16:18.000 --> 00:16:20.000]  尤其是耶穌是拉比的身份
[00:16:20.000 --> 00:16:22.000]  孤男寡女
[00:16:22.000 --> 00:16:24.000]  避之則吉
[00:16:24.000 --> 00:16:26.000]  性別不同
[00:16:26.000 --> 00:16:28.000]  個別都不同
[00:16:28.000 --> 00:16:30.000]  耶穌是猶太人
[00:16:30.000 --> 00:16:32.000]  女兒是撒瑪利亞人
[00:16:32.000 --> 00:16:34.000]  但九節說原來猶太人和撒瑪利亞人會有來往
[00:16:34.000 --> 00:16:36.000]  撒瑪利亞人是何許人也
[00:16:36.000 --> 00:16:38.000]  原來在以色列滅亡的時候
[00:16:38.000 --> 00:16:40.000]  猶太人和外邦人通婚
[00:16:40.000 --> 00:16:42.000]  生了子女
[00:16:42.000 --> 00:16:44.000]  就稱為撒瑪利亞人
[00:16:44.000 --> 00:16:46.000]  猶太人很鄙視這些背叛猶太人的撒瑪利亞人
[00:16:46.000 --> 00:16:48.000]  彼此仇敵
[00:16:48.000 --> 00:16:50.000]  後來猶太人從維羅之地
[00:16:50.000 --> 00:16:52.000]  或者從波斯
[00:16:52.000 --> 00:16:54.000]  回到巴勒斯坦的時候
[00:16:54.000 --> 00:16:56.000]  他們就和當地沒有走的撒瑪利亞人
[00:16:56.000 --> 00:16:58.000]  發生很大的衝突
[00:16:58.000 --> 00:17:00.000]  就像今天有種族歧視一樣
[00:17:00.000 --> 00:17:02.000]  大家談不攏
[00:17:02.000 --> 00:17:04.000]  第三
[00:17:04.000 --> 00:17:06.000]  社會地位不同
[00:17:06.000 --> 00:17:08.000]  耶穌是宗教領袖
[00:17:08.000 --> 00:17:10.000]  拉比別人尊重他
[00:17:10.000 --> 00:17:12.000]  德高望重
[00:17:12.000 --> 00:17:14.000]  但這個女人是一個壞女人
[00:17:14.000 --> 00:17:16.000]  她有五個丈夫
[00:17:16.000 --> 00:17:18.000]  現在有的只是同居
[00:17:18.000 --> 00:17:20.000]  不是丈夫
[00:17:20.000 --> 00:17:22.000]  我們可以看到
[00:17:22.000 --> 00:17:24.000]  在這個世界
[00:17:24.000 --> 00:17:26.000]  有很多人
[00:17:26.000 --> 00:17:28.000]  我們可以看到
[00:17:28.000 --> 00:17:30.000]  他們本來很不一樣
[00:17:30.000 --> 00:17:32.000]  你看到牧師在紅燈區
[00:17:32.000 --> 00:17:34.000]  又和妓女喝咖啡
[00:17:34.000 --> 00:17:36.000]  大家討頭髮
[00:17:36.000 --> 00:17:38.000]  於是教會就閒言閒語
[00:17:38.000 --> 00:17:40.000]  有沒有搞錯
