
[00:00:00.000 --> 00:00:14.000]  今天跟大家分享的經文是出自於馬太福音第五章第31及32節
[00:08:03.000 --> 00:08:07.000]  而是維繫在上帝的旨意
[00:08:07.000 --> 00:08:12.000]  而上帝的旨意就不是這麼簡單一個字
[00:08:12.000 --> 00:08:15.000]  或者一個詞語可以去陳述的
[00:08:15.000 --> 00:08:18.000]  最典型的一個例子就是說
[00:08:18.000 --> 00:08:22.000]  當我們經常談論到愛這個題目
[00:08:22.000 --> 00:08:26.000]  世界的人都說最重要是愛 愛能勝過一切
[00:08:26.000 --> 00:08:29.000]  基督徒都是這樣 詩歌都這樣唱
[00:08:29.000 --> 00:08:35.000]  其實上帝在聖經裏面的啟示有關愛的時候
[00:08:35.000 --> 00:08:40.000]  其實愛當中不是我們單純所想的愛
[00:08:40.000 --> 00:08:45.000]  當中還包含著痛苦和可能有傷害
[00:08:45.000 --> 00:08:49.000]  今天我就會和大家一起去思想這方面的題目
[00:08:49.000 --> 00:08:54.000]  因為耶穌基督來到登山補訓第五章
[00:08:54.000 --> 00:09:03.000]  第31和32節的時候就提及到一個涉及婚姻相關的題目
[00:09:03.000 --> 00:09:07.000]  耶穌基督是要告訴我們知道
[00:09:07.000 --> 00:09:14.000]  婚姻其實不是只涉及到一對男女之間的愛
[00:09:14.000 --> 00:09:16.000]  很多信徒都這樣想
[00:09:16.000 --> 00:09:20.000]  我要講愛 婚禮要講愛 你們彼此相愛
[00:09:20.000 --> 00:09:22.000]  要好像上帝的愛 愛你們
[00:09:22.000 --> 00:09:24.000]  但是上帝的愛是什麼呢?
[00:09:24.000 --> 00:09:26.000]  沒有詳細陳述的
[00:09:26.000 --> 00:09:30.000]  就用世人那種對愛的看法
[00:09:30.000 --> 00:09:34.000]  原來當我們去仔細去看
[00:09:34.000 --> 00:09:39.000]  婚姻其實是環繞著一個更重要的題目
[00:09:39.000 --> 00:09:42.000]  就是我們怎樣尊重神
[00:09:42.000 --> 00:09:49.000]  在創造男人和女人這個神學主題裏面
[00:09:49.000 --> 00:09:52.000]  很可惜因為我們今天已經活在一個
[00:09:52.000 --> 00:09:57.000]  被罪嚴重污染的這個世代當中
[00:09:57.000 --> 00:10:02.000]  因此耶穌為我們再次去在這段聖經
[00:10:02.000 --> 00:10:05.000]  或者當時的人去介紹
[00:10:05.000 --> 00:10:09.000]  什麼才是婚姻的意義
[00:10:09.000 --> 00:10:13.000]  其中包括了有不公平
[00:10:13.000 --> 00:10:17.000]  聽清楚 不公平 痛苦 難堪
[00:10:17.000 --> 00:10:21.000]  和更多很複雜的問題在裏面
[00:10:21.000 --> 00:10:23.000]  但婚姻就是這樣
[00:10:23.000 --> 00:10:27.000]  而婚姻也都反映到上帝原本創造人
[00:10:27.000 --> 00:10:30.000]  男女之間的關係
[00:10:30.000 --> 00:10:35.000]  耶穌基督希望藉著登山補訓當中所有的教導
[00:10:35.000 --> 00:10:40.000]  為我們帶領我們去有多重的反思和討論
[00:10:40.000 --> 00:10:45.000]  好使當我們作為天國的子民
[00:10:45.000 --> 00:10:49.000]  今天我們就已經開始去學會怎樣
[00:10:49.000 --> 00:10:53.000]  活得符合天國子民的身份
[00:10:53.000 --> 00:10:57.000]  而其中一樣東西就是今天我們所看的
[00:10:57.000 --> 00:11:01.000]  原來我們必須要認清楚
[00:11:01.000 --> 00:11:04.000]  當我們活在上帝裏面
[00:11:04.000 --> 00:11:08.000]  竭力要去遵從主的旨意的時候
[00:11:08.000 --> 00:11:12.000]  當中其實有一份很大的張力是存在的
[00:11:12.000 --> 00:11:14.000]  所以今天的講題就叫做
[00:11:14.000 --> 00:11:18.000]  尊重神的張力
[00:11:18.000 --> 00:11:24.000]  我們會一起去看《馬太福音》第五章第31至第32節
[00:11:24.000 --> 00:11:31.000]  找到之後我們會一起以廣東話去讀這個畫本的版本
[00:11:31.000 --> 00:11:38.000]  「悠悠話說人若憂妻就當給他憂恕
[00:11:38.000 --> 00:11:40.000]  只是我告訴你們
[00:11:40.000 --> 00:11:45.000]  凡憂妻的若不是為淫亂的緣故
[00:11:45.000 --> 00:11:48.000]  就是叫他作淫婦了
[00:11:48.000 --> 00:11:54.000]  人若娶這被憂的婦人也是犯奸淫了」
[00:11:54.000 --> 00:11:58.000]  我們會分開兩部分去看這段經文
[00:11:58.000 --> 00:12:01.000]  第一部分我們會去看第31節
[00:12:01.000 --> 00:12:03.000]  在這部分我們會看見
[00:12:03.000 --> 00:12:10.000]  原來婚姻關係反映我們對神的尊重
[00:12:10.000 --> 00:12:14.000]  我們來到這段經文可以說是看到
[00:12:14.000 --> 00:12:18.000]  耶穌第三個反思的題目
[00:12:18.000 --> 00:12:21.000]  我們上次已經說過了
[00:12:21.000 --> 00:12:24.000]  從第五章的第21至48節
[00:12:24.000 --> 00:12:27.000]  共有六個反思的題目
[00:12:27.000 --> 00:12:29.000]  我們看第三個
[00:12:29.000 --> 00:12:34.000]  在這個第三個反思的討論當中
[00:12:34.000 --> 00:12:42.000]  耶穌將討論收窄到在婚姻關係的影響
[00:12:42.000 --> 00:12:47.000]  留心 在今天我們這段經文第31節裡
[00:12:47.000 --> 00:12:49.000]  可以發現到
[00:12:49.000 --> 00:12:55.000]  耶穌一開始的引用再沒有如之前所說的
[00:12:55.000 --> 00:13:00.000]  「你們聽見者話說」或者「有話說」
[00:13:00.000 --> 00:13:06.000]  明顯和我們之前所看的第五章第27節的開頭
[00:13:06.000 --> 00:13:09.000]  有這句話的陳述是很不同的
[00:13:09.000 --> 00:13:11.000]  其實意思是什麼呢?
[00:13:11.000 --> 00:13:19.000]  其實上文當談論到男女姦淫的題目的時候
[00:13:19.000 --> 00:13:23.000]  耶穌基督其實已經告訴我們
[00:13:23.000 --> 00:13:26.000]  創世記當中
[00:13:26.000 --> 00:13:32.000]  神訂定了男人女人之間他們的關係
[00:13:32.000 --> 00:13:37.000]  但因為男人和女人犯罪之後
[00:13:37.000 --> 00:13:43.000]  他們將原本神創造人的原本旨意
[00:13:43.000 --> 00:13:48.000]  逐步踏入進度去到一個破裂的階段
[00:13:48.000 --> 00:13:52.000]  所以耶穌先在先前說到
[00:13:52.000 --> 00:13:58.000]  從第27至30節說到普羅男女之間的關係
[00:13:58.000 --> 00:14:03.000]  普羅大眾男女之間那種姦淫的情況之外
[00:14:03.000 --> 00:14:06.000]  來到這裡就要更加收窄到
[00:14:06.000 --> 00:14:10.000]  說到一個更普遍的關係
[00:14:10.000 --> 00:14:13.000]  就是婚姻的關係
[00:14:13.000 --> 00:14:18.000]  男女除了平時不是見男就是女
[00:14:18.000 --> 00:14:21.000]  有很多的嫁妝的機會
[00:14:21.000 --> 00:14:24.000]  但是更親密的男人和女人的關係
[00:14:24.000 --> 00:14:28.000]  莫過於是婚姻的關係
[00:14:28.000 --> 00:14:30.000]  首先我們在這裡要弄清楚一件事
[00:14:30.000 --> 00:14:32.000]  或者要明白一點的就是
[00:14:32.000 --> 00:14:35.000]  聖經裡面的討論
[00:14:35.000 --> 00:14:40.000]  其實按照當時社會的運作去描述
[00:14:40.000 --> 00:14:43.000]  所以我們切忌帶著一種
[00:14:43.000 --> 00:14:48.000]  有性別歧視的一種思維去看聖經
[00:14:48.000 --> 00:14:51.000]  千萬不要因為這段聖經特別很多時候
[00:14:51.000 --> 00:14:54.000]  很容易就被人用到
[00:14:54.000 --> 00:14:58.000]  經常說到女人是弱者
[00:14:58.000 --> 00:15:00.000]  聖經特別這樣陳述
[00:15:00.000 --> 00:15:01.000]  我今天想和大家看
[00:15:01.000 --> 00:15:04.000]  聖經絕對不是這麼簡單的經文
[00:15:04.000 --> 00:15:07.000]  這段聖經一開始耶穌就說
[00:15:07.000 --> 00:15:10.000]  連續上文所說到犯姦淫的問題
[00:15:10.000 --> 00:15:13.000]  但是再進一步說到婚姻的時候
[00:15:13.000 --> 00:15:16.000]  你們曾經也聽過這樣的說話
[00:15:16.000 --> 00:15:18.000]  什麼說話?
[00:15:18.000 --> 00:15:24.000]  「人若幽妻,就當給他幽書」
[00:15:24.000 --> 00:15:27.000]  很簡單的一句經文
[00:15:27.000 --> 00:15:30.000]  這句經文其實是一種
[00:15:30.000 --> 00:15:35.000]  耶穌引述當時一種流行文化
[00:15:35.000 --> 00:15:41.000]  或者當時流行的對於婚姻的觀念
[00:15:41.000 --> 00:15:44.000]  這句經文在哪裡出的呢?
[00:15:44.000 --> 00:15:45.000]  或者這兩句說話
[00:15:45.000 --> 00:15:48.000]  「人若幽妻,就當給他幽書」
[00:15:48.000 --> 00:15:53.000]  其實是出自於《新命記》第24章
[00:15:53.000 --> 00:15:57.000]  第一至第四節裡面的第一節的
[00:15:57.000 --> 00:15:59.000]  其中一小部分
[00:15:59.000 --> 00:16:02.000]  或者因為我們不太熟悉這段經文
[00:16:02.000 --> 00:16:03.000]  我們一會去讀一下
[00:16:03.000 --> 00:16:07.000]  不過耶穌這個引述
[00:16:07.000 --> 00:16:11.000]  其實是回應當時普羅大眾的思想
[00:16:11.000 --> 00:16:13.000]  或者那種陳述
[00:16:13.000 --> 00:16:19.000]  是一種極度斷章取義地去引用神的話
[00:16:19.000 --> 00:16:24.000]  作為他們的生活甚至信仰的基礎
[00:16:24.000 --> 00:16:26.000]  因為猶太人就很熟悉
[00:16:26.000 --> 00:16:28.000]  耶穌一說他們就馬上回應
[00:16:28.000 --> 00:16:30.000]  知道這段經文其實內容說什麼
[00:16:30.000 --> 00:16:33.000]  不過我們通常就比較生疏一點
[00:16:33.000 --> 00:16:35.000]  不如我們現在打開這段經文
[00:16:35.000 --> 00:16:37.000]  我們再讀一次好不好?
[00:16:37.000 --> 00:16:41.000]  《新命記》第24篇第一至第四節
[00:16:41.000 --> 00:16:44.000]  Deuteronomy 24:1-4
[00:16:44.000 --> 00:16:48.000]  我們一起讀和合本的中文版本一次
[00:16:48.000 --> 00:16:50.000]  如果你們是英文的
[00:16:50.000 --> 00:16:52.000]  可以看著螢光屏就可以了
[00:16:52.000 --> 00:16:53.000]  一起讀
[00:16:53.000 --> 00:16:56.000]  「人若娶妻以後
[00:16:56.000 --> 00:17:00.000]  見他有什麼不合理的事
[00:17:00.000 --> 00:17:02.000]  不起悅他
[00:17:02.000 --> 00:17:06.000]  就可以寫憂書交在他手中
[00:17:06.000 --> 00:17:09.000]  打發他離開夫家
[00:17:09.000 --> 00:17:12.000]  夫人離開夫家以後
[00:17:12.000 --> 00:17:15.000]  可以去嫁別人
[00:17:15.000 --> 00:17:18.000]  後夫若恨惡他
[00:17:18.000 --> 00:17:21.000]  寫憂書交在他手中
[00:17:21.000 --> 00:17:24.000]  打發他離開夫家
[00:17:24.000 --> 00:17:28.000]  或是娶他的妻的後夫死了
[00:17:28.000 --> 00:17:31.000]  打發他去的前夫
[00:17:31.000 --> 00:17:36.000]  不可在婦人玷污之後再娶他為妻
[00:17:36.000 --> 00:17:40.000]  因為這是耶和華所憎惡的
[00:17:40.000 --> 00:17:42.000]  不可使耶和華
[00:17:42.000 --> 00:17:48.000]  理上帝所賜為業之地被玷污了」
[00:17:48.000 --> 00:17:52.000]  在聖經裏面我們可以看到
[00:17:52.000 --> 00:17:56.000]  這條條例其實陳列了一個
[00:17:56.000 --> 00:18:01.000]  很清晰的優妻的原因
[00:18:01.000 --> 00:18:03.000]  我們之後再研究
[00:18:03.000 --> 00:18:07.000]  為什麼這裡會有這樣的條例
[00:18:07.000 --> 00:18:12.000]  但是這裡提出了一個很清楚的優妻的原因
[00:18:12.000 --> 00:18:16.000]  就是當丈夫發現妻子
[00:18:16.000 --> 00:18:20.000]  有一些違規的事情
[00:18:20.000 --> 00:18:22.000]  或者這裡和合本翻譯為
[00:18:22.000 --> 00:18:25.000]  不合理的事
[00:18:25.000 --> 00:18:29.000]  其實按照原文聖經的翻譯
[00:18:29.000 --> 00:18:33.000]  就是有些事情他做了不按規矩
[00:18:33.000 --> 00:18:36.000]  他做了一些事情不是很規矩
[00:18:36.000 --> 00:18:39.000]  當他做了一些事情不是很規矩的時候
[00:18:39.000 --> 00:18:41.000]  因為這個原因
[00:18:41.000 --> 00:18:43.000]  所以你怎麼樣呢?
[00:18:43.000 --> 00:18:47.000]  怎麼樣就可以去優妻
[00:18:47.000 --> 00:18:49.000]  這是這段聖經的意思
[00:18:49.000 --> 00:18:51.000]  那我們就要問了
[00:18:51.000 --> 00:18:53.000]  什麼叫做違規的事情
[00:18:53.000 --> 00:18:57.000]  或者不合理的事呢?
[00:18:57.000 --> 00:19:00.000]  其實這段聖經很多時候被濫用
[00:19:00.000 --> 00:19:02.000]  和去斷章取義
[00:19:02.000 --> 00:19:03.000]  不單止耶穌這裡引用
[00:19:03.000 --> 00:19:05.000]  我們今天的基督徒
[00:19:05.000 --> 00:19:08.000]  很多時候斷章取義使用這段聖經
[00:19:08.000 --> 00:19:09.000]  其實這段聖經
[00:19:09.000 --> 00:19:14.000]  陳述的時候是一個很獨特的情況
[00:19:14.000 --> 00:19:16.000]  在當中有一些介紹
[00:19:16.000 --> 00:19:19.000]  告訴我們這個妻子
[00:19:19.000 --> 00:19:22.000]  究竟有些什麼事情做了是違規的
[00:19:22.000 --> 00:19:24.000]  不合理的
[00:19:24.000 --> 00:19:27.000]  如果我們仔細去繼續看這段聖經
[00:19:27.000 --> 00:19:31.000]  從第24章的二節至四節裡
[00:19:31.000 --> 00:19:33.000]  我們可以有這樣的推斷
[00:19:33.000 --> 00:19:38.000]  首先這個優妻一件事
[00:19:38.000 --> 00:19:42.000]  是關乎丈夫和妻子之間的關係
[00:19:42.000 --> 00:19:44.000]  發生了一些問題
[00:19:44.000 --> 00:19:46.000]  你說:牧師不用你說了
[00:19:46.000 --> 00:19:48.000]  沒問題就不會離婚了
[00:19:48.000 --> 00:19:50.000]  沒問題就不會優妻了
[00:19:50.000 --> 00:19:52.000]  是不是?不是離婚
[00:19:52.000 --> 00:19:53.000]  是優妻
[00:19:53.000 --> 00:19:57.000]  丈夫請太太回家
[00:19:57.000 --> 00:19:59.000]  回到自己家裡
[00:19:59.000 --> 00:20:01.000]  為什麼在這裡呢?
[00:20:01.000 --> 00:20:02.000]  是什麼呢?
[00:20:02.000 --> 00:20:05.000]  他們兩夫妻為什麼會發生一些問題呢?
[00:20:05.000 --> 00:20:07.000]  我們繼續看這段聖經
[00:20:07.000 --> 00:20:10.000]  在這裡我們發現了一件事
[00:20:10.000 --> 00:20:15.000]  當妻子被丈夫發現
[00:20:15.000 --> 00:20:18.000]  她有一些不合理違規事件之後
[00:20:18.000 --> 00:20:23.000]  寫了一封休書交給她的手中
[00:20:23.000 --> 00:20:27.000]  叫她回到她的家裡
[00:20:27.000 --> 00:20:29.000]  或者離開我們這個家裡
[00:20:29.000 --> 00:20:31.000]  這個家裡不是你的了
[00:20:31.000 --> 00:20:33.000]  在這樣的情況下
[00:20:33.000 --> 00:20:35.000]  這個婦人做什麼呢?
[00:20:35.000 --> 00:20:39.000]  這個婦人離開了夫家之後
[00:20:39.000 --> 00:20:42.000]  就可以去嫁別人了
[00:20:42.000 --> 00:20:44.000]  首先這裡說了一個情況
[00:20:44.000 --> 00:20:47.000]  她可以去嫁人了
[00:20:47.000 --> 00:20:50.000]  很多人就說:所以女子比較好一點
[00:20:50.000 --> 00:20:52.000]  離了婚可以去嫁人了
[00:20:52.000 --> 00:20:55.000]  男人不可以再娶了
[00:20:55.000 --> 00:20:57.000]  有些人是這樣解釋的
[00:20:57.000 --> 00:20:58.000]  不是的
[00:20:58.000 --> 00:21:02.000]  這裡所說是按照當時的社會狀況
[00:21:02.000 --> 00:21:07.000]  女性通常是屬於被貶抑
[00:21:07.000 --> 00:21:10.000]  是依靠在一個家庭裡
[00:21:10.000 --> 00:21:13.000]  她的存在是這樣的
[00:21:13.000 --> 00:21:16.000]  在這樣的存在關係下
[00:21:16.000 --> 00:21:20.000]  你不離開自己的丈夫的家
[00:21:20.000 --> 00:21:22.000]  那你就可以去嫁別人了
[00:21:22.000 --> 00:21:24.000]  是讓你生存的
[00:21:24.000 --> 00:21:25.000]  OK
[00:21:25.000 --> 00:21:27.000]  不過在這裡我們再看看
[00:21:27.000 --> 00:21:30.000]  這個婦人之後怎麼樣呢?
[00:21:30.000 --> 00:21:33.000]  她後來嫁了別人
[00:21:33.000 --> 00:21:35.000]  別人是誰呢?
[00:21:35.000 --> 00:21:37.000]  這裡說到有一個後夫
[00:21:37.000 --> 00:21:40.000]  不過奇怪的就是
[00:21:40.000 --> 00:21:46.000]  這個後夫後來也會有兩個可能性出現
[00:21:46.000 --> 00:21:47.000]  恨護她
[00:21:47.000 --> 00:21:49.000]  就是要憎恨她
[00:21:49.000 --> 00:21:51.000]  或者怎麼樣呢?
[00:21:51.000 --> 00:21:54.000]  就是後來這個丈夫死了
[00:21:54.000 --> 00:21:56.000]  所以第三節最後就說到
[00:21:56.000 --> 00:21:58.000]  這個丈夫娶了她之後
[00:21:58.000 --> 00:22:01.000]  然後這個後夫死了
[00:22:01.000 --> 00:22:04.000]  如果這個丈夫在第一個情況就是
[00:22:04.000 --> 00:22:05.000]  娶了她
[00:22:05.000 --> 00:22:07.000]  又不喜歡她
[00:22:07.000 --> 00:22:08.000]  那怎麼樣呢?
[00:22:08.000 --> 00:22:10.000]  又寫一份休書
[00:22:10.000 --> 00:22:12.000]  又趕她離開自己的家
[00:22:12.000 --> 00:22:15.000]  她去哪裡就不知道了
[00:22:15.000 --> 00:22:18.000]  丈夫在另外一個情況就死了
[00:22:18.000 --> 00:22:19.000]  那我們就要問一個問題
[00:22:19.000 --> 00:22:21.000]  究竟這是一個什麼特殊情況
[00:22:21.000 --> 00:22:24.000]  為什麼這個女子嫁完一個
[00:22:24.000 --> 00:22:27.000]  然後又會產生一件事情
[00:22:27.000 --> 00:22:29.000]  然後又會被趕走
[00:22:29.000 --> 00:22:32.000]  趕走之後又去嫁第二個
[00:22:32.000 --> 00:22:34.000]  嫁完第二個又恨她
[00:22:34.000 --> 00:22:35.000]  然後又趕她走
[00:22:35.000 --> 00:22:38.000]  為什麼會這樣呢?
[00:22:38.000 --> 00:22:40.000]  弟兄姊妹
[00:22:40.000 --> 00:22:43.000]  其實這段聖經某程度上
[00:22:43.000 --> 00:22:47.000]  是告訴我們一個獨特的情況
[00:22:47.000 --> 00:22:52.000]  這個婦人似乎很有可能
[00:22:52.000 --> 00:22:58.000]  是當她和她的丈夫結婚的時候
[00:22:58.000 --> 00:23:02.000]  其實她可能和其他男人
[00:23:02.000 --> 00:23:06.000]  甚至可能是這個後來的後夫
[00:23:06.000 --> 00:23:08.000]  已經有一些特殊的關係
[00:23:08.000 --> 00:23:10.000]  被她丈夫發現了
[00:23:10.000 --> 00:23:12.000]  於是怎麼樣呢?
[00:23:12.000 --> 00:23:13.000]  丈夫唯有寫休書
[00:23:13.000 --> 00:23:15.000]  不如你走吧
[00:23:15.000 --> 00:23:17.000]  然後怎麼樣呢?
[00:23:17.000 --> 00:23:20.000]  當這個女子說我自由了
[00:23:20.000 --> 00:23:26.000]  那我可以繼續跟再續我的新歡
[00:23:26.000 --> 00:23:28.000]  可能是這樣的情況
[00:23:28.000 --> 00:23:30.000]  似乎聖經在這裡是指出
[00:23:30.000 --> 00:23:32.000]  有一個這樣的現象
[00:23:32.000 --> 00:23:36.000]  這個女子是會有這樣的可能性
[00:23:36.000 --> 00:23:38.000]  這個可能是其中一個現象
[00:23:38.000 --> 00:23:40.000]  不過另一個現象就是說
[00:23:40.000 --> 00:23:43.000]  可能這個女子根本上沒有問題的
[00:23:43.000 --> 00:23:46.000]  不過她做了一些事情
[00:23:46.000 --> 00:23:48.000]  然後導致她的丈夫
[00:23:48.000 --> 00:23:51.000]  要將她趕走
[00:23:51.000 --> 00:23:53.000]  不要她了
[00:23:53.000 --> 00:23:55.000]  在這樣的情況之下
[00:23:55.000 --> 00:23:57.000]  丈夫就叫她走了之後
[00:23:57.000 --> 00:23:59.000]  她無以為繼
[00:23:59.000 --> 00:24:01.000]  於是乎就去繼續
[00:24:01.000 --> 00:24:04.000]  希望有第二個男人去照顧她
[00:24:04.000 --> 00:24:07.000]  在這樣的情況之下
[00:24:07.000 --> 00:24:09.000]  我們就會發現到
[00:24:09.000 --> 00:24:13.000]  這段聖經其實是告訴我們知道
